,ALVAL FP Equity_DX_SI_QTY,ALVAL FP Equity_DX_SHORT_INTEREST_VALUE,ALVAL FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALVAL FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALVAL FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALVAL FP Equity_DX_SI_MV,ALVAL FP Equity_DX_DSS,ALVAL FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALVAL FP Equity_DX_SUPPLY_SI_QTY,ALVAL FP Equity_DX_BROKER_SI_QTY,ALVAL FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALVAL FP Equity_DX_BROKER_SI_MV_NEW_x,ALVAL FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALVAL FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALVAL FP Equity_DX_BROKER_SI_MV_INC_x,ALVAL FP Equity_DX_SUPPLY_SI_MV_NEW,ALVAL FP Equity_DX_BROKER_SI_QTY_ADD,ALVAL FP Equity_DX_BROKER_SI_QTY_NEW,ALVAL FP Equity_DX_SUPPLY_SI_MV_DEC,ALVAL FP Equity_DX_BROKER_SI_QTY_INC,ALVAL FP Equity_DX_SUPPLY_SI_QTY_DEC,ALVAL FP Equity_DX_BROKER_SI_MV_NEW_y,ALVAL FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALVAL FP Equity_DX_BROKER_SI_MV_INC_y,ALVAL FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALVAL FP Equity_DX_BROKER_SI_MV_ADD,ALVAL FP Equity_DX_SUPPLY_SI_QTY_ADD,ALVAL FP Equity_DX_BROKER_SI_QTY_DEC,ALVAL FP Equity_DX_SUPPLY_SI_MV,ALVAL FP Equity_DX_BROKER_SI_MV_DEC,ALVAL FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALVAL FP Equity_DX_UTILIZATION_QUANTITY,ALVAL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALVAL FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALVAL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALVAL FP Equity_DX_ACTIVE_UTILIZATION_MV,ALVAL FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALVAL FP Equity_DX_BROKER_SI_CON_RATIO,ALVAL FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALVAL FP Equity_DX_DEMAND_SUPPLY_RATIO
2022-02-16,5400.0,34128.0,0.06,0.89,0.06,0.03,0.0,1264.0,5200.0,200.0,32864.0,,,,,,,,0.01,,1000.0,,,,,,,1257.0,0.03,0.01,100.0,7.07,0.0,0.0,0.0,100.0,3.7,0.9287,96.3,0.0735
2022-02-17,5400.0,33210.0,0.06,0.94,0.06,0.03,0.0,1230.0,5200.0,200.0,31980.0,,,,,,,,,,,,,,,,,,0.03,,100.0,7.07,0.0,0.0,0.0,100.0,3.7,0.9287,96.3,0.0735
2022-02-18,5400.0,32994.0,0.06,1.05,0.06,0.03,0.0,1222.0,5200.0,200.0,31772.0,,,,,,,,,,,,,,,,,,0.03,,100.0,7.07,0.0,0.0,0.0,100.0,3.81,0.9268,96.19,0.0735
2022-02-21,5400.0,31860.0,0.06,1.1,0.06,0.03,0.0,1180.0,5200.0,200.0,30680.0,,,,,,,,,,,,,,,,,,0.03,,100.0,7.07,0.0,0.0,0.0,100.0,3.84,0.9262,96.16,0.0735
2022-02-22,400.0,2320.0,0.0,0.08,0.0,0.0,0.0,1160.0,200.0,200.0,1160.0,,,,,,,,0.03,,5000.0,,,,,,,,0.0,,100.0,0.27,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.0054
2022-02-23,400.0,2332.0,0.0,0.08,0.0,0.0,0.0,1166.0,200.0,200.0,1166.0,,,,,,,,,,,,,,,,,,0.0,,100.0,0.27,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.0054
2022-02-24,400.0,2228.0,0.0,0.08,0.0,0.0,0.0,1114.0,200.0,200.0,1114.0,,,,,,,,,,,,,,,,,,0.0,,100.0,0.27,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.0054
2022-02-25,400.0,2280.0,0.0,0.07,0.0,0.0,0.0,1140.0,200.0,200.0,1140.0,,,,,,,,,,,,,,,,,,0.0,,100.0,0.27,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.0054
2022-02-28,2600.0,14222.0,0.03,0.38,0.03,0.01,0.0,7111.0,1300.0,1300.0,7111.0,,,,,,1100.0,,,,,,,,,0.01,1100.0,,0.01,,100.0,1.74,0.0,0.0,0.0,100.0,7.69,0.7278,84.62,0.0349
2022-03-01,2600.0,13208.0,0.03,0.36,0.03,0.01,0.0,6604.0,1300.0,1300.0,6604.0,,,,,,,,,,,,,,,,,,0.01,,100.0,1.74,0.0,0.0,0.0,100.0,7.69,0.7278,84.62,0.0349
2022-03-02,2600.0,12480.0,0.03,0.35,0.03,0.01,0.0,6240.0,1300.0,1300.0,6240.0,,,,,,,,,,,,,,,,,,0.01,,100.0,1.74,0.0,0.0,0.0,100.0,7.69,0.7278,84.62,0.0349
2022-03-03,2600.0,12935.0,0.03,0.33,0.03,0.01,0.0,6467.5,1300.0,1300.0,6467.5,,,,,,,,,,,,,,,,,,0.01,,100.0,1.74,0.0,0.0,0.0,100.0,7.69,0.7278,84.62,0.0349
2022-03-04,2600.0,12688.0,0.03,0.33,0.03,0.01,0.0,6344.0,1300.0,1300.0,6344.0,,,,,,,,,,,,,,,,,,0.01,,100.0,1.74,0.0,0.0,0.0,100.0,7.79,0.7248,84.42,0.0349
2022-03-07,2600.0,10920.0,0.03,0.32,0.03,0.01,0.0,5460.0,1300.0,1300.0,5460.0,,,,,,,,,,,,,,,,,,0.01,,100.0,1.74,0.0,0.0,0.0,100.0,7.69,0.7278,84.62,0.0349
2022-03-08,400.0,1720.0,0.0,0.05,0.0,0.0,0.0,860.0,200.0,200.0,860.0,,,,,,,,0.01,,1100.0,,,,,,,1100.0,0.0,0.01,100.0,0.27,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.0054
2022-03-09,1800.0,8631.0,0.02,0.2,0.02,0.01,0.0,4315.5,900.0,900.0,4315.5,,,,,,700.0,,,,,,,,,0.0,700.0,,0.0,,100.0,1.21,0.0,0.0,0.0,100.0,11.11,0.6296,77.78,0.0243
2022-03-10,2000.0,9600.0,0.02,0.21,0.02,0.01,0.0,4320.0,1100.0,900.0,5280.0,,,200.0,,,,,,,,,,,200.0,,,,0.01,,100.0,1.48,0.0,0.0,0.0,100.0,10.0,0.5199,69.99,0.0269
2022-03-11,2000.0,9800.0,0.02,0.21,0.02,0.01,0.0,4410.0,1100.0,900.0,5390.0,,,,,,,,,,,,,,,,,,0.01,,100.0,1.48,0.0,0.0,0.0,100.0,10.01,0.5201,70.01,0.0269
2022-03-14,3200.0,16000.0,0.04,0.33,0.03,0.02,0.0,5000.0,2200.0,1000.0,11000.0,,,1100.0,0.0,,,,,100.0,,,,0.0,1100.0,,,,0.01,,100.0,2.95,0.0,0.0,0.0,100.0,37.5,0.3984,50.0,0.043
2022-03-15,3200.0,15968.0,0.04,0.32,0.03,0.02,0.0,4990.0,2200.0,1000.0,10978.0,,,,,,,,,,,,,,,,,,0.01,,100.0,2.95,0.0,0.0,0.0,100.0,37.5,0.3984,50.0,0.043
2022-03-16,3200.0,17568.0,0.04,0.32,0.03,0.02,0.0,5490.0,2200.0,1000.0,12078.0,,,,,,,,,,,,,,,,,,0.01,,100.0,2.95,0.0,0.0,0.0,100.0,37.5,0.3984,50.0,0.043
2022-03-17,3200.0,19488.0,0.04,0.31,0.03,0.02,0.0,6090.0,2200.0,1000.0,13398.0,,,,,,,,,,,,,,,,,,0.01,,100.0,2.95,0.0,0.0,0.0,100.0,37.5,0.3984,50.0,0.043
2022-03-18,3200.0,19200.0,0.04,0.27,0.03,0.02,0.0,6000.0,2200.0,1000.0,13200.0,,,,,,,,,,,,,,,,,,0.01,,100.0,2.95,0.0,0.0,0.0,100.0,37.5,0.3984,50.0,0.043
2022-03-21,3200.0,20256.0,0.04,0.26,0.03,0.02,0.0,6330.0,2200.0,1000.0,13926.0,,,,,,,,,,,,,,,,,,0.01,,100.0,2.95,0.0,0.0,0.0,100.0,37.5,0.3984,50.0,0.043
2022-03-22,3000.0,19110.0,0.03,0.23,0.03,0.02,0.0,5733.0,2100.0,900.0,13377.0,,,,,,,,0.0,,100.0,,,,,,,100.0,0.01,0.0,100.0,2.82,0.0,0.0,0.0,100.0,40.0,0.3867,46.67,0.0403
2022-03-23,3000.0,19410.0,0.03,0.22,0.03,0.02,0.0,5823.0,2100.0,900.0,13587.0,,,,,,,,,,,,,,,,,,0.01,,100.0,2.82,0.0,0.0,0.0,100.0,40.1,0.3867,46.59,0.0403
2022-03-24,3300.0,20955.0,0.04,0.24,0.03,0.02,0.0,1270.0,3100.0,200.0,19685.0,,,1000.0,,,,,,,,,,,1000.0,,,700.0,0.02,0.0,100.0,4.17,0.0,0.0,0.0,100.0,20.83,0.5011,67.11,0.0444
2022-03-25,3600.0,23328.0,0.04,0.25,0.04,0.02,0.0,3240.0,3100.0,500.0,20088.0,,,,,,300.0,,,,,,,,,0.0,,,0.02,,100.0,4.17,0.0,0.0,0.0,100.0,27.72,0.4573,61.18,0.0484
2022-03-28,3400.0,22916.0,0.04,0.23,0.03,0.02,0.0,4044.0,2800.0,600.0,18872.0,,,,0.0,,,,0.0,100.0,300.0,,,0.0,,,,,0.02,,100.0,3.78,0.0,0.0,0.0,100.0,23.53,0.481,64.71,0.0459
2022-03-29,3400.0,23800.0,0.04,0.22,0.03,0.02,0.0,4200.0,2800.0,600.0,19600.0,,,,,,,,,,,,,,,,,,0.02,,100.0,3.78,0.0,0.0,0.0,100.0,23.53,0.481,64.71,0.0459
2022-03-30,3400.0,23562.0,0.04,0.2,0.03,0.02,0.0,4158.0,2800.0,600.0,19404.0,,,,,,,,,,,,,,,,,,0.02,,100.0,3.78,0.0,0.0,0.0,100.0,23.53,0.481,64.71,0.0459
2022-03-31,3400.0,23800.0,0.04,0.2,0.03,0.02,0.0,4200.0,2800.0,600.0,19600.0,,,,,,,,,,,,,,,,,,0.02,,100.0,3.78,0.0,0.0,0.0,100.0,23.6,0.4805,64.65,0.0459
2022-04-01,3200.0,22080.0,0.04,0.19,0.03,0.02,0.0,2760.0,2800.0,400.0,19320.0,,,,,,,,,,,,,,,,,200.0,0.02,0.0,100.0,3.78,0.0,0.0,0.0,100.0,18.79,0.5146,68.66,0.0432
2022-04-04,3100.0,21452.0,0.04,0.18,0.03,0.02,0.0,2076.0,2800.0,300.0,19376.0,,,,,,,,,,,,,,,,,100.0,0.02,0.0,100.0,3.78,0.0,0.0,0.0,100.0,16.24,0.5362,70.81,0.0418
2022-04-05,2600.0,17680.0,0.03,0.15,0.03,0.02,0.0,1360.0,2400.0,200.0,16320.0,,,,,,,,0.0,,400.0,,,,,,,100.0,0.02,0.0,100.0,3.26,0.0,0.0,0.0,100.0,7.69,0.7278,84.62,0.0353
2022-04-06,3600.0,23760.0,0.04,0.21,0.04,0.02,0.0,1320.0,3400.0,200.0,22440.0,,,1000.0,,,,,,,,,,,1000.0,,,,0.02,,100.0,4.61,0.0,0.0,0.0,100.0,5.56,0.7963,88.89,0.0488
2022-04-07,1600.0,10752.0,0.02,0.09,0.02,0.01,0.0,1344.0,1400.0,200.0,9408.0,,,,,,,,0.01,,2000.0,,,,,,,,0.01,,100.0,1.9,0.0,0.0,0.0,100.0,12.5,0.5938,75.0,0.0217
2022-04-08,1600.0,10912.0,0.02,0.1,0.02,0.01,0.0,1364.0,1400.0,200.0,9548.0,,,,,,,,,,,,,,,,,,0.01,,100.0,1.9,0.0,0.0,0.0,100.0,12.53,0.5963,75.2,0.0217
2022-04-11,1400.0,9324.0,0.02,0.09,0.01,0.01,0.0,1332.0,1200.0,200.0,7992.0,,,,,,,,0.0,,200.0,,,,,,,,0.01,,100.0,1.63,0.0,0.0,0.0,100.0,14.29,0.7551,85.71,0.019
2022-04-12,1714.0,11586.64,0.02,0.11,0.02,0.01,0.0,2413.32,1357.0,357.0,9173.32,,,,,,157.0,,,,,,,,,0.0,157.0,,0.01,,100.0,1.84,0.0,0.0,0.0,100.0,18.32,0.5373,70.01,0.0233
2022-04-13,1914.0,13474.56,0.02,0.12,0.02,0.01,0.0,3217.28,1457.0,457.0,10257.28,,,100.0,0.0,,,,,100.0,,,,0.0,100.0,,,,0.01,,100.0,1.98,0.0,0.0,0.0,100.0,26.85,0.4761,62.7,0.026
2022-04-14,2014.0,14017.44,0.02,0.13,0.02,0.01,0.0,3876.72,1457.0,557.0,10140.72,,,,0.0,,,,,100.0,,,,0.0,,,,,0.01,,100.0,1.98,0.0,0.0,0.0,100.0,30.27,0.462,60.09,0.0273
2022-04-15,2014.0,14017.44,0.02,0.13,0.02,0.01,0.0,3876.72,1457.0,557.0,10140.72,,,,,,,,,,,,,,,,,,0.01,,100.0,1.98,0.0,0.0,0.0,100.0,30.12,0.4627,60.22,0.0273
2022-04-18,2114.0,14713.44,0.02,0.13,0.02,0.01,0.0,3876.72,1557.0,557.0,10836.72,,,100.0,,,,,,,,,,,100.0,,,,0.01,,100.0,2.11,0.0,0.0,0.0,100.0,33.68,0.4464,56.93,0.0286
2022-04-19,2114.0,14628.88,0.02,0.13,0.02,0.01,0.0,3854.44,1557.0,557.0,10774.44,,,,,,,,,,,,,,,,,,0.01,,100.0,2.11,0.0,0.0,0.0,100.0,33.77,0.4452,56.76,0.0286
2022-04-20,3514.0,24387.16,0.04,0.22,0.04,0.02,0.0,8723.58,2257.0,1257.0,15663.58,,,700.0,0.0,,,,,700.0,,,,0.0,700.0,,,,0.02,,100.0,3.03,0.0,0.0,0.0,100.0,34.15,0.4818,60.16,0.0471
2022-04-21,3514.0,24246.6,0.04,0.23,0.04,0.02,0.0,8673.3,2257.0,1257.0,15573.3,,,,,,,,,,,,,,,,,,0.02,,100.0,3.03,0.0,0.0,0.0,100.0,34.15,0.4818,60.16,0.0471
2022-04-22,3357.0,22693.32,0.04,0.23,0.03,0.02,0.0,7436.0,2257.0,1100.0,15257.32,,,,,,,,,,,,,,,,,157.0,0.02,0.0,100.0,3.03,0.0,0.0,0.0,100.0,35.8,0.4708,58.23,0.045
2022-04-25,3200.0,21440.0,0.04,0.22,0.03,0.02,0.0,7370.0,2100.0,1100.0,14070.0,,,,,,,,0.0,,157.0,,,,,,,,0.01,,100.0,2.82,0.0,0.0,0.0,100.0,37.5,0.4609,56.25,0.043
2022-04-26,2800.0,18984.0,0.03,0.2,0.03,0.02,0.0,6102.0,1900.0,900.0,12882.0,,,,,,,,0.0,,200.0,,,,,,,200.0,0.01,0.0,100.0,2.56,0.0,0.0,0.0,100.0,42.86,0.4388,50.0,0.0377
2022-04-27,2800.0,18760.0,0.03,0.2,0.03,0.02,0.0,6030.0,1900.0,900.0,12730.0,,,,,,,,,,,,,,,,,,0.01,,100.0,2.56,0.0,0.0,0.0,100.0,42.86,0.4388,50.0,0.0377
2022-04-28,2800.0,18984.0,0.03,0.2,0.03,0.02,0.0,6102.0,1900.0,900.0,12882.0,,,,,,,,,,,,,,,,,,0.01,,100.0,2.56,0.0,0.0,0.0,100.0,42.86,0.4388,50.0,0.0377
2022-04-29,2100.0,14322.0,0.02,0.15,0.02,0.01,0.0,1364.0,1900.0,200.0,12958.0,,,,,,,,,,,,,,,,,700.0,0.01,0.0,100.0,2.56,0.0,0.0,0.0,100.0,33.18,0.4473,57.28,0.0283
2022-05-02,2100.0,14448.0,0.02,0.16,0.02,0.01,0.0,1376.0,1900.0,200.0,13072.0,,,,,,,,,,,,,,,,,,0.01,,100.0,2.56,0.0,0.0,0.0,100.0,32.99,0.4479,57.44,0.0283
2022-05-03,1400.0,9604.0,0.02,0.12,0.01,0.01,0.0,1372.0,1200.0,200.0,8232.0,,,,,,,,0.0,,700.0,,,,,,,,0.01,,100.0,1.63,0.0,0.0,0.0,100.0,14.29,0.7551,85.71,0.019
2022-05-04,3600.0,24840.0,0.04,0.32,0.04,0.02,0.0,8970.0,2300.0,1300.0,15870.0,,,,,,1100.0,,,,,,,,,0.01,1100.0,,0.02,,100.0,3.08,0.0,0.0,0.0,100.0,33.33,0.4877,61.11,0.0483
2022-05-05,3600.0,24696.0,0.04,0.34,0.04,0.02,0.0,8918.0,2300.0,1300.0,15778.0,,,,,,,,,,,,,,,,,,0.02,,100.0,3.08,0.0,0.0,0.0,100.0,33.54,0.4861,60.87,0.0483
2022-05-06,3600.0,22896.0,0.04,0.35,0.04,0.02,0.0,8268.0,2300.0,1300.0,14628.0,,,,,,,,,,,,,,,,,,0.02,,100.0,3.08,0.0,0.0,0.0,100.0,33.51,0.4864,60.91,0.0483
2022-05-09,3600.0,21528.0,0.04,0.36,0.04,0.02,0.0,7774.0,2300.0,1300.0,13754.0,,,,,,,,,,,,,,,,,,0.01,,100.0,3.08,0.0,0.0,0.0,100.0,33.33,0.4877,61.11,0.0483
2022-05-10,3600.0,21240.0,0.04,0.38,0.04,0.02,0.0,7670.0,2300.0,1300.0,13570.0,,,,,,,,,,,,,,,,,,0.01,,100.0,3.08,0.0,0.0,0.0,100.0,33.33,0.4877,61.11,0.0483
2022-05-11,3600.0,21312.0,0.04,0.38,0.04,0.02,0.0,7696.0,2300.0,1300.0,13616.0,,,,,,,,,,,,,,,,,,0.01,,100.0,3.08,0.0,0.0,0.0,100.0,33.33,0.4877,61.11,0.0483
2022-05-12,2500.0,14400.0,0.03,0.28,0.03,0.01,0.0,1152.0,2300.0,200.0,13248.0,,,,,,,,,,,,,,,,,1100.0,0.01,0.01,100.0,3.08,0.0,0.0,0.0,100.0,44.13,0.4304,47.89,0.0335
2022-05-13,4900.0,28126.0,0.06,0.69,0.05,0.03,0.0,14924.0,2300.0,2600.0,13202.0,,,,,,2400.0,,,,,,,,,0.01,,,0.01,,100.0,3.08,0.0,0.0,0.0,100.0,24.3,0.5741,71.65,0.0657
2022-05-16,4900.0,27930.0,0.06,0.7,0.05,0.03,0.0,14820.0,2300.0,2600.0,13110.0,,,,,,,,,,,,,,,,,,0.01,,100.0,3.08,0.0,0.0,0.0,100.0,24.26,0.5745,71.69,0.0657
2022-05-17,6200.0,35464.0,0.07,0.88,0.06,0.04,0.0,14872.0,3600.0,2600.0,20592.0,,,1300.0,,,,,,,,,,,1300.0,,,,0.02,,100.0,4.74,0.0,0.0,0.0,100.0,19.51,0.6362,77.27,0.0817
2022-05-18,6200.0,34720.0,0.07,0.92,0.06,0.04,0.0,14560.0,3600.0,2600.0,20160.0,,,,,,,,,,,,,,,,,,0.02,,100.0,4.74,0.0,0.0,0.0,100.0,19.35,0.6379,77.42,0.0817
2022-05-19,6200.0,33232.0,0.07,0.94,0.06,0.03,0.0,13936.0,3600.0,2600.0,19296.0,,,,,,,,,,,,,,,,,,0.02,,100.0,4.74,0.0,0.0,0.0,100.0,19.35,0.6379,77.42,0.0817
2022-05-20,6200.0,32984.0,0.07,0.93,0.06,0.03,0.0,13832.0,3600.0,2600.0,19152.0,,,,,,,,,,,,,,,,,,0.02,,100.0,4.74,0.0,0.0,0.0,100.0,19.0,0.6429,77.83,0.0817
2022-05-23,6200.0,33232.0,0.07,0.98,0.06,0.03,0.0,13936.0,3600.0,2600.0,19296.0,,,,,,,,,,,,,,,,,,0.02,,100.0,4.74,0.0,0.0,0.0,100.0,19.35,0.6379,77.42,0.0817
2022-05-24,1400.0,7420.0,0.02,0.22,0.01,0.01,0.0,1060.0,1200.0,200.0,6360.0,,,,,,,,0.01,,2400.0,,,,,,,2400.0,0.01,0.01,100.0,1.63,0.0,0.0,0.0,100.0,14.29,0.7551,85.71,0.019
2022-05-25,1400.0,8036.0,0.02,0.22,0.01,0.01,0.0,1148.0,1200.0,200.0,6888.0,,,,,,,,,,,,,,,,,,0.01,,100.0,1.63,0.0,0.0,0.0,100.0,14.29,0.7551,85.71,0.019
2022-05-26,1400.0,8288.0,0.02,0.22,0.01,0.01,0.0,1184.0,1200.0,200.0,7104.0,,,,,,,,,,,,,,,,,,0.01,,100.0,1.63,0.0,0.0,0.0,100.0,14.29,0.7551,85.71,0.019
2022-05-27,1400.0,8624.0,0.02,0.23,0.01,0.01,0.0,1232.0,1200.0,200.0,7392.0,,,,,,,,,,,,,,,,,,0.01,,100.0,1.63,0.0,0.0,0.0,100.0,13.94,0.7601,86.06,0.019
2022-05-30,1400.0,9100.0,0.02,0.25,0.01,0.01,0.0,1300.0,1200.0,200.0,7800.0,,,,,,,,,,,,,,,,,,0.01,,100.0,1.63,0.0,0.0,0.0,100.0,13.43,0.7674,86.57,0.019
2022-05-31,1400.0,8988.0,0.02,0.24,0.01,0.01,0.0,1284.0,1200.0,200.0,7704.0,,,,,,,,,,,,,,,,,,0.01,,100.0,1.63,0.0,0.0,0.0,100.0,14.29,0.7551,85.71,0.019
2022-06-01,5100.0,33150.0,0.06,0.85,0.05,0.03,0.0,25350.0,1200.0,3900.0,7800.0,,,,,,3700.0,,,,,,,,,0.02,,,0.01,,100.0,1.63,0.0,0.0,0.0,100.0,23.53,0.5832,72.55,0.0694
2022-06-02,5100.0,32844.0,0.06,0.79,0.05,0.03,0.0,25116.0,1200.0,3900.0,7728.0,,,,,,,,,,,,,,,,,,0.01,,100.0,1.63,0.0,0.0,0.0,100.0,23.53,0.5832,72.55,0.0694
2022-06-03,5100.0,32640.0,0.06,0.8,0.05,0.03,0.0,24960.0,1200.0,3900.0,7680.0,,,,,,,,,,,,,,,,,,0.01,,100.0,1.63,0.0,0.0,0.0,100.0,23.53,0.5832,72.55,0.0694
2022-06-06,8800.0,56320.0,0.1,1.38,0.09,0.06,0.0,24960.0,4900.0,3900.0,31360.0,,,,,,,,,,,,,,,,3700.0,,0.03,,100.0,6.35,0.0,0.0,0.0,100.0,13.77,0.7244,83.96,0.114
2022-06-07,8800.0,57904.0,0.1,1.42,0.09,0.06,0.0,25662.0,4900.0,3900.0,32242.0,,,,,,,,,,,,,,,,,,0.03,,100.0,6.35,0.0,0.0,0.0,100.0,13.64,0.7262,84.09,0.114
2022-06-08,8800.0,57904.0,0.1,1.41,0.09,0.06,0.0,25662.0,4900.0,3900.0,32242.0,,,,,,,,,,,,,,,,,,0.03,,100.0,6.35,0.0,0.0,0.0,100.0,13.64,0.7262,84.09,0.114
2022-06-09,8800.0,56848.0,0.1,1.43,0.09,0.06,0.0,25194.0,4900.0,3900.0,31654.0,,,,,,,,,,,,,,,,,,0.03,,100.0,6.35,0.0,0.0,0.0,100.0,13.64,0.7262,84.09,0.114
2022-06-10,5100.0,32130.0,0.06,0.84,0.05,0.03,0.0,1260.0,4900.0,200.0,30870.0,,,,,,,,,,,,,,,,,3700.0,0.03,0.02,100.0,6.35,0.0,0.0,0.0,100.0,23.31,0.5859,72.81,0.0661
2022-06-13,1400.0,9212.0,0.02,0.22,0.01,0.01,0.0,1316.0,1200.0,200.0,7896.0,,,,,,,,0.02,,3700.0,,,,,,,,0.01,,100.0,1.63,0.0,0.0,0.0,100.0,14.29,0.7551,85.71,0.019
2022-06-14,1400.0,8876.0,0.02,0.21,0.01,0.01,0.0,1268.0,1200.0,200.0,7608.0,,,,,,,,,,,,,,,,,,0.01,,100.0,1.63,0.0,0.0,0.0,100.0,14.29,0.7551,85.71,0.019
2022-06-15,1400.0,9100.0,0.02,0.16,0.01,0.01,0.0,1300.0,1200.0,200.0,7800.0,,,,,,,,,,,,,,,,,,0.01,,100.0,1.63,0.0,0.0,0.0,100.0,14.29,0.7551,85.71,0.019
2022-06-16,4700.0,29704.0,0.05,0.51,0.05,0.03,0.0,22120.0,1200.0,3500.0,7584.0,,,,,,3300.0,,,,,,,,,0.02,,,0.01,,100.0,1.63,0.0,0.0,0.0,100.0,25.53,0.56,70.21,0.0639
2022-06-17,4700.0,28482.0,0.05,0.5,0.05,0.03,0.0,21210.0,1200.0,3500.0,7272.0,,,,,,,,,,,,,,,,,,0.01,,100.0,1.63,0.0,0.0,0.0,100.0,25.51,0.559,70.14,0.0639
2022-06-20,8000.0,48960.0,0.09,0.84,0.08,0.05,0.0,21420.0,4500.0,3500.0,27540.0,,,,,,,,,,,,,,,,3300.0,,0.03,,100.0,5.86,0.0,0.0,0.0,100.0,14.97,0.7015,82.36,0.1042
2022-06-21,8000.0,52000.0,0.09,0.87,0.08,0.05,0.0,22750.0,4500.0,3500.0,29250.0,,,,,,,,,,,,,,,,,,0.03,,100.0,5.86,0.0,0.0,0.0,100.0,15.0,0.7038,82.5,0.1042
2022-06-22,7000.0,43960.0,0.08,0.75,0.07,0.05,0.0,21980.0,3500.0,3500.0,21980.0,,,,,,,,0.01,,1000.0,,,,,,,,0.02,,100.0,4.62,0.0,0.0,0.0,100.0,2.86,0.8906,94.29,0.0923
2022-06-23,7000.0,44240.0,0.08,0.76,0.07,0.04,0.0,22120.0,3500.0,3500.0,22120.0,,,,,,,,,,,,,,,,,,0.02,,100.0,4.56,0.0,0.0,0.0,100.0,2.86,0.8906,94.29,0.0911
2022-06-24,7000.0,43120.0,0.08,0.68,0.07,0.04,0.0,21560.0,3500.0,3500.0,21560.0,,,,,,,,,,,,,,,,,,0.02,,100.0,4.56,0.0,0.0,0.0,100.0,2.87,0.8902,94.26,0.0911
2022-06-27,7000.0,43400.0,0.08,0.67,0.07,0.04,0.0,21700.0,3500.0,3500.0,21700.0,,,,,,,,,,,,,,,,,,0.02,,100.0,4.56,0.0,0.0,0.0,100.0,2.86,0.8906,94.29,0.0911
2022-06-28,7000.0,44100.0,0.08,0.68,0.07,0.04,0.0,22050.0,3500.0,3500.0,22050.0,,,,,,,,,,,,,,,,,,0.02,,100.0,4.56,0.0,0.0,0.0,100.0,2.86,0.8909,94.3,0.0911
2022-06-29,7000.0,43260.0,0.08,0.68,0.07,0.04,0.0,21630.0,3500.0,3500.0,21630.0,,,,,,,,,,,,,,,,,,0.02,,100.0,4.56,0.0,0.0,0.0,100.0,2.88,0.8899,94.25,0.0911
2022-06-30,3700.0,22792.0,0.04,0.37,0.04,0.02,0.0,1232.0,3500.0,200.0,21560.0,,,,,,,,,,,,,,,,,3300.0,0.02,0.02,100.0,4.56,0.0,0.0,0.0,100.0,5.38,0.8023,89.25,0.0482
2022-07-01,3700.0,22644.0,0.04,0.37,0.04,0.02,0.0,1224.0,3500.0,200.0,21420.0,,,,,,,,,,,,,,,,,,0.02,,100.0,4.56,0.0,0.0,0.0,100.0,5.38,0.8025,89.26,0.0482
2022-07-04,3700.0,22348.0,0.04,0.37,0.04,0.02,0.0,1208.0,3500.0,200.0,21140.0,,,,,,,,,,,,,,,,,,0.02,,100.0,4.56,0.0,0.0,0.0,100.0,5.38,0.8031,89.3,0.0482
2022-07-05,3700.0,22866.0,0.04,0.37,0.04,0.02,0.0,1236.0,3500.0,200.0,21630.0,,,,,,,,,,,,,,,,,,0.02,,100.0,4.56,0.0,0.0,0.0,100.0,5.25,0.8064,89.49,0.0482
2022-07-06,7000.0,42000.0,0.08,0.7,0.07,0.04,0.0,21000.0,3500.0,3500.0,21000.0,,,,,,3300.0,,,,,,,,,0.02,,,0.02,,100.0,4.56,0.0,0.0,0.0,100.0,2.86,0.8906,94.29,0.0911
2022-07-07,7000.0,42000.0,0.08,0.72,0.07,0.04,0.0,21000.0,3500.0,3500.0,21000.0,,,,,,,,,,,,,,,,,,0.02,,100.0,4.56,0.0,0.0,0.0,100.0,2.86,0.8906,94.29,0.0911
2022-07-08,7000.0,42560.0,0.08,0.73,0.07,0.04,0.0,21280.0,3500.0,3500.0,21280.0,,,,,,,,,,,,,,,,,,0.02,,100.0,4.56,0.0,0.0,0.0,100.0,2.86,0.8906,94.29,0.0911
