,ALMDT FP Equity_DX_SI_QTY,ALMDT FP Equity_DX_SHORT_INTEREST_VALUE,ALMDT FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALMDT FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALMDT FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALMDT FP Equity_DX_SI_MV,ALMDT FP Equity_DX_DSS,ALMDT FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALMDT FP Equity_DX_SUPPLY_SI_QTY,ALMDT FP Equity_DX_BROKER_SI_QTY,ALMDT FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALMDT FP Equity_DX_BROKER_SI_MV_NEW_x,ALMDT FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALMDT FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALMDT FP Equity_DX_BROKER_SI_MV_INC_x,ALMDT FP Equity_DX_SUPPLY_SI_MV_NEW,ALMDT FP Equity_DX_BROKER_SI_QTY_ADD,ALMDT FP Equity_DX_BROKER_SI_QTY_NEW,ALMDT FP Equity_DX_SUPPLY_SI_MV_DEC,ALMDT FP Equity_DX_BROKER_SI_QTY_INC,ALMDT FP Equity_DX_SUPPLY_SI_QTY_DEC,ALMDT FP Equity_DX_BROKER_SI_MV_NEW_y,ALMDT FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALMDT FP Equity_DX_BROKER_SI_MV_INC_y,ALMDT FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALMDT FP Equity_DX_BROKER_SI_MV_ADD,ALMDT FP Equity_DX_SUPPLY_SI_QTY_ADD,ALMDT FP Equity_DX_BROKER_SI_QTY_DEC,ALMDT FP Equity_DX_SUPPLY_SI_MV,ALMDT FP Equity_DX_BROKER_SI_MV_DEC,ALMDT FP Equity_DX_SUPPLY_SI_MV_RMV,ALMDT FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALMDT FP Equity_DX_UTILIZATION_QUANTITY,ALMDT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALMDT FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALMDT FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALMDT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALMDT FP Equity_DX_ACTIVE_UTILIZATION_MV,ALMDT FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALMDT FP Equity_DX_BROKER_SI_CON_RATIO,ALMDT FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALMDT FP Equity_DX_DEMAND_SUPPLY_RATIO,ALMDT FP Equity_PX_LAST
2022-06-02,223515.0,2436313.5,2.07,9.76,1.44,2.58,1.0,1331097.1,127397.0,122119.0,1388627.3,,,,,,,,0.0,,964.0,,,,,,,3285.0,1.41,0.02,,42.3,20.88,173786.0,1894267.4,,1.93,42.27,28.65,0.2947,41.46,0.3663,10.9
2022-06-03,223831.0,2569579.88,2.08,10.06,1.44,2.55,1.0,1403739.96,126538.0,122277.0,1452656.24,,,1000.0,,,1000.0,,0.02,,1859.0,,,,1000.0,0.01,,842.0,1.38,0.02,,42.27,20.73,172786.0,1983583.28,,1.88,42.29,27.7,0.2906,41.47,0.3668,11.48
2022-06-06,223637.0,2549461.8,2.08,10.69,1.44,2.6,1.0,1378032.0,126408.0,120880.0,1441051.2,,,1267.0,,,,,0.0,,1397.0,,,,1267.0,,,1397.0,1.4,0.0,,42.25,20.67,172786.0,1969760.4,,1.89,42.53,27.43,0.2835,40.92,0.3657,11.4
2022-06-07,221665.0,2624513.6,2.06,11.28,1.43,2.62,1.0,1419544.96,125422.0,119894.0,1484996.48,,,,,,,,0.01,,986.0,,,,,,,986.0,1.43,0.02,,42.06,20.53,172786.0,2045786.24,,1.97,42.06,26.16,0.2872,42.23,0.3628,11.84
2022-06-08,219079.0,2607040.1,2.03,11.06,1.41,2.67,1.0,1415731.1,124497.0,118969.0,1481514.3,,,736.0,,,,,0.01,,1661.0,,,,736.0,,,925.0,1.47,0.0,,41.88,20.37,172786.0,2056153.4,,2.05,41.87,25.55,0.2904,43.11,0.3584,11.9
2022-06-09,219079.0,2659619.06,2.03,11.26,1.41,2.68,1.0,1444283.66,124497.0,118969.0,1511393.58,,,,,,,,,,,,,,,,,,1.48,,,41.88,20.37,172786.0,2097622.04,,2.06,41.93,25.56,0.2902,43.11,0.3584,12.14
2022-06-10,230762.0,2953753.6,2.14,11.98,1.49,2.88,1.0,1497472.0,124180.0,116990.0,1589504.0,,,,,,,,0.0,,317.0,,,,,,,1979.0,1.51,0.01,,41.82,20.33,172786.0,2211660.8,,2.1,41.85,23.99,0.2712,41.02,0.3778,12.8
2022-06-13,225902.0,2570764.76,2.1,10.78,1.46,2.9,1.0,1440810.42,133137.0,126609.0,1515099.06,,,9619.0,0.09,,,,0.01,9619.0,662.0,,,0.09,9619.0,,,,1.71,,,43.52,21.82,172786.0,1966304.68,,2.21,43.59,25.08,0.2855,42.89,0.3703,11.38
2022-06-14,221025.0,2563890.0,2.05,10.07,1.43,2.61,1.0,1402811.2,133785.0,120932.0,1551906.0,,,648.0,0.0,,,,,800.0,,,,0.0,648.0,,,6477.0,1.52,0.15,,43.64,21.92,172786.0,2004317.6,,1.97,43.64,24.71,0.2835,42.38,0.3622,11.6
2022-06-15,226004.0,2540284.96,2.1,10.05,1.46,2.7,1.0,1453309.52,129826.0,129298.0,1459244.24,,,,0.11,,,,0.03,8366.0,3959.0,,,0.11,,,,,1.5,,,42.76,21.24,173786.0,1953354.64,,2.02,42.74,24.76,0.2797,41.28,0.3697,11.24
2022-06-16,235210.0,2681394.0,2.18,10.39,1.52,2.76,1.0,1574921.4,138679.0,138151.0,1580940.6,,,8853.0,0.08,,,,,8853.0,,,,0.08,8853.0,,,,1.55,,,44.38,22.69,173786.0,1981160.4,,1.95,44.31,23.82,0.26,39.23,0.3848,11.4
2022-06-17,232720.0,2615772.8,2.16,10.32,1.5,2.72,1.0,1491671.64,139129.0,132711.0,1563809.96,,,450.0,0.02,,,,,1214.0,,,,0.02,450.0,,,6654.0,1.59,0.1,,44.46,22.76,173786.0,1953354.64,,1.98,44.47,26.21,0.2711,40.31,0.3807,11.24
2022-06-20,227489.0,2711668.88,2.11,11.24,1.47,2.65,1.0,1529884.32,134028.0,128346.0,1597613.76,,,,0.0,,,,0.07,934.0,5101.0,,,0.0,,,,5299.0,1.5,0.06,,43.54,21.96,173786.0,2071529.12,,1.95,43.51,26.61,0.2788,40.85,0.3728,11.92
2022-06-21,236069.0,2813942.48,2.19,12.28,1.52,2.86,1.0,1575776.32,137878.0,132196.0,1643505.76,,,6500.0,0.07,,,,0.01,6000.0,2650.0,,,0.07,6500.0,,,2150.0,1.64,0.0,,28.37,22.58,348130.0,4149709.6,,4.15,28.37,25.22,0.2881,42.54,0.3865,11.92
2022-06-22,221361.0,2598778.14,2.05,11.9,1.43,2.69,1.0,1444982.68,128610.0,123082.0,1509881.4,,,,,,,,0.11,,9268.0,,,,,,,9114.0,1.53,0.11,,26.98,21.24,348130.0,4087046.2,,4.15,26.97,26.26,0.2949,43.03,0.3656,11.74
2022-06-23,222815.0,2691605.2,2.07,12.37,1.44,2.68,1.0,1495612.72,129337.0,123809.0,1562390.96,,,1000.0,,,1000.0,,0.01,,273.0,,,,1000.0,0.01,,273.0,1.52,0.01,,26.88,21.18,351851.0,4250360.08,,4.13,26.91,25.7,0.2916,42.93,0.3649,12.08
2022-06-24,221385.0,2696469.3,2.05,12.93,1.43,2.72,1.0,1499284.92,128622.0,123094.0,1566615.96,,,,,,,,0.0,,715.0,,,,,,,715.0,1.55,0.0,,26.77,21.07,351851.0,4285545.18,,4.25,26.75,25.4,0.2939,43.5,0.3626,12.18
2022-06-27,220179.0,2620130.1,2.04,13.26,1.42,2.72,1.0,1452073.7,127551.0,122023.0,1517856.9,,,,,,,,0.01,,1071.0,,,,,,,1071.0,1.55,0.01,,26.61,20.89,351851.0,4187026.9,,4.29,26.59,25.51,0.2978,43.9,0.3606,11.9
2022-06-28,219334.0,2662714.76,2.04,13.78,1.41,2.67,1.0,1472521.3,126823.0,121295.0,1539631.22,,,,,,,,0.01,,728.0,,,,,,,728.0,1.51,0.02,,26.49,20.78,351851.0,4271471.14,,4.19,26.52,25.29,0.2966,43.69,0.3593,12.14
2022-06-29,219334.0,2574981.16,2.04,14.14,1.41,2.7,1.0,1424003.3,126823.0,121295.0,1488902.02,,,,,,,,,,,,,,,,,,1.54,,,26.49,20.78,351851.0,4130730.74,,4.27,26.52,25.51,0.2998,44.08,0.3594,11.74
2022-06-30,219334.0,2539887.72,2.04,14.39,1.41,2.63,1.0,1404596.1,126823.0,121295.0,1468610.34,,,,,,,,,,,,,,,,,,1.49,,,26.49,20.78,351851.0,4074434.58,,4.13,26.5,25.32,0.2977,43.74,0.3594,11.58
2022-07-01,222434.0,2531298.92,2.06,14.4,1.43,2.64,1.0,1415615.1,126823.0,124395.0,1443245.74,,,,,,3100.0,,,,,,,,,0.04,,,1.47,,,26.49,20.79,351851.0,4004064.38,,4.07,26.51,24.9,0.2891,43.03,0.3646,11.38
2022-07-04,219769.0,2483389.7,2.04,14.46,1.42,2.58,1.0,1375549.0,125958.0,121730.0,1423325.4,,,,,,,,0.02,,865.0,,,,,,,2665.0,1.43,0.04,,26.36,20.64,351851.0,3975916.3,,4.0,26.36,24.28,0.29,43.32,0.3602,11.3
2022-07-05,216119.0,2377309.0,2.01,14.42,1.39,2.51,1.0,1318955.0,124133.0,119905.0,1365463.0,,,,,,,,0.02,,1825.0,,,,,,,1825.0,1.41,0.03,,25.98,20.35,353676.0,3890436.0,,4.0,26.06,24.34,0.2917,43.27,0.3543,11.0
2022-07-06,219219.0,2407024.62,2.03,13.93,1.41,2.5,1.0,1316556.9,125433.0,119905.0,1377254.34,,,1300.0,,,,,,,,,,,1300.0,,,,1.38,,,26.18,20.52,353676.0,3883362.48,,3.89,26.2,23.84,0.2826,42.38,0.3586,10.98
2022-07-07,219219.0,2459637.18,2.03,13.95,1.41,2.5,1.0,1345334.1,125433.0,119905.0,1407358.26,,,,,,,,,,,,,,,,,,1.38,,,26.18,20.51,353676.0,3968244.72,,3.88,26.19,23.79,0.2818,42.29,0.3585,11.22
2022-07-08,219219.0,2446484.04,2.03,13.95,1.41,2.54,1.0,1338139.8,125433.0,119905.0,1399832.28,,,,,,,,,,,,,,,,,,1.41,,,26.18,20.51,353676.0,3947024.16,,3.97,26.18,23.94,0.2834,42.55,0.3585,11.16
2022-07-11,232479.0,2543320.26,2.16,15.02,1.5,2.67,1.0,1389762.9,131563.0,127035.0,1439299.22,,,9230.0,0.09,,2000.0,,0.03,8230.0,3100.0,,,0.09,9230.0,0.02,,3100.0,1.47,0.03,,27.17,21.6,352676.0,3858275.44,,3.94,27.24,29.54,0.2916,40.59,0.3817,10.94
2022-07-12,234681.0,2614346.34,2.18,15.37,1.51,2.66,1.0,1439700.18,133765.0,129237.0,1490142.1,,,,0.01,,,,,2202.0,,,,0.01,,,2202.0,,1.47,,,27.5,21.91,352676.0,3928810.64,,3.86,27.52,29.97,0.2898,39.98,0.3843,11.14
2022-07-13,237837.0,2521072.2,2.21,14.42,1.53,2.72,1.0,1386639.0,135343.0,130815.0,1434635.8,,,1578.0,0.03,,,,,1578.0,,,,0.03,1578.0,,,,1.51,,,27.73,22.16,352676.0,3738365.6,,3.93,27.73,31.07,0.2929,39.8,0.3895,10.6
2022-07-14,241357.0,2500458.52,2.24,14.22,1.56,2.66,1.0,1391710.6,138863.0,134335.0,1438620.68,,,3520.0,0.0,,1732.0,,,1788.0,,,,0.0,3520.0,0.02,,,1.48,,,28.25,22.67,352676.0,3653723.36,,3.74,28.3,31.05,0.2864,38.79,0.3941,10.36
2022-07-15,244471.0,2659844.48,2.27,14.43,1.58,2.65,1.0,1509153.92,143237.0,138709.0,1558418.56,,,4374.0,0.06,,,,,5634.0,,,,0.06,4374.0,,,1260.0,1.48,0.03,,28.88,23.39,352676.0,3837114.88,,3.65,28.84,29.36,0.2713,37.98,0.3992,10.88
2022-07-18,270613.0,3030865.6,2.51,16.13,1.75,3.04,1.0,1705536.0,156808.0,152280.0,1756249.6,,,13571.0,0.18,,,,,13571.0,,,,0.18,13571.0,,,,1.7,,,30.78,25.56,352676.0,3949971.2,,3.84,30.73,34.82,0.2815,35.86,0.4411,11.2
2022-07-19,265623.0,2953727.76,2.47,15.79,1.71,3.05,1.0,1637864.8,152818.0,147290.0,1699336.16,,,,,,,,0.04,,3990.0,,,,,,,4990.0,1.71,0.03,,30.23,25.0,352676.0,3921757.12,,3.95,30.2,35.33,0.2836,35.68,0.4346,11.12
2022-07-20,268881.0,2957691.0,2.5,16.17,1.73,3.08,1.0,1620883.0,152881.0,147353.0,1681691.0,,,63.0,0.03,,,,,3195.0,,,,0.03,63.0,,,3132.0,1.72,0.04,,30.24,25.04,352676.0,3879436.0,,3.96,30.21,35.43,0.2935,37.12,0.4405,11.0
2022-07-21,269401.0,3044231.3,2.5,16.18,1.74,3.05,1.0,1662376.9,153641.0,147113.0,1736143.3,,,1000.0,,,1000.0,,0.01,,240.0,,,,1000.0,0.01,,1240.0,1.69,0.02,,30.4,25.17,351676.0,3973938.8,,3.87,30.39,35.37,0.2916,36.82,0.4413,11.3
2022-07-22,247580.0,2797654.0,2.3,14.6,1.6,2.87,1.0,1533805.5,141263.0,135735.0,1596271.9,,,,,,,,0.1,,12378.0,,,,,,,11378.0,1.59,0.1,,28.6,23.14,352676.0,3985238.8,,3.99,28.58,32.78,0.2885,38.24,0.4056,11.3
2022-07-25,245419.0,2670158.72,2.28,15.34,1.58,2.84,1.0,1345279.36,138533.0,123647.0,1507239.04,,,,,,,,0.03,,2730.0,,,,,,,12088.0,1.57,0.14,,33.97,22.69,269274.0,2929701.12,,3.04,33.98,32.82,0.2923,38.66,0.402,10.88
2022-07-26,231417.0,2439135.18,2.15,15.66,1.49,2.6,1.0,1278765.5,126853.0,121325.0,1337030.62,,,,,,,,0.14,,11680.0,,,,,,,2322.0,1.38,0.05,,32.02,20.78,269274.0,2838147.96,,2.93,32.07,33.42,0.3165,40.62,0.3792,10.54
2022-07-27,224153.0,2317742.02,2.08,15.71,1.45,2.45,1.0,1216945.62,123221.0,117693.0,1274105.14,,,,,,,,0.09,,3632.0,,,,,,,3632.0,1.3,0.07,,31.29,20.13,270541.0,2797393.94,,2.85,31.26,32.51,0.3153,41.09,0.3662,10.34
2022-07-28,240659.0,2536545.86,2.23,16.03,1.55,2.59,1.0,1327470.84,131474.0,125946.0,1385735.96,,,8253.0,0.07,,,,,8253.0,,,,0.07,8253.0,,,,1.36,,,32.7,21.57,270541.0,2851502.14,,2.8,32.66,36.75,0.3173,38.15,0.3949,10.54
2022-07-29,276237.0,3104903.88,2.56,17.69,1.78,3.01,1.0,1615581.4,149263.0,143735.0,1677716.12,,,19196.0,0.2,,,,0.0,17789.0,1407.0,,,0.2,19196.0,,,,1.57,,,35.44,24.49,271948.0,3056695.52,,2.87,35.39,32.97,0.3392,45.04,0.4533,11.24
2022-08-01,277615.0,3109288.0,2.58,17.47,1.79,3.18,1.0,1617548.8,149952.0,144424.0,1679462.4,,,689.0,0.07,,,,,689.0,,,,0.07,689.0,,,,1.68,,,35.54,24.6,271948.0,3045817.6,,3.06,35.49,33.27,0.3462,45.92,0.4555,11.2
2022-08-02,255805.0,2865016.0,2.37,15.78,1.65,2.92,1.0,1478814.4,140529.0,132037.0,1573924.8,,,,,,,,0.1,,9423.0,,,,,,,12387.0,1.58,0.16,,33.66,23.06,276926.0,3101571.2,,3.1,33.74,34.2,0.3574,46.77,0.4197,11.2
2022-08-03,244316.0,2750998.16,2.27,14.99,1.58,2.79,1.0,1399719.34,133804.0,124309.0,1506633.04,,,1000.0,,,1000.0,,0.09,,7725.0,,,,1000.0,0.01,,8728.0,1.5,0.1,,32.66,21.96,275926.0,3106926.76,,3.09,32.68,36.2,0.3562,45.04,0.4009,11.26
2022-08-04,248560.0,2719246.4,2.31,14.47,1.6,2.84,1.0,1383155.14,131959.0,126431.0,1443631.46,,,,0.05,,,,0.08,4600.0,6445.0,,,0.05,,,4600.0,2478.0,1.48,0.02,,32.35,21.47,275926.0,3018630.44,,3.11,32.29,35.74,0.3326,42.35,0.4044,10.94
2022-08-05,247192.0,2719112.0,2.29,14.36,1.59,2.77,1.0,1383217.0,131275.0,125747.0,1444025.0,,,,,,,,0.01,,684.0,,,,,,,684.0,1.44,0.03,,32.24,21.35,275926.0,3035186.0,,3.02,32.25,35.67,0.3293,41.87,0.402,11.0
2022-08-08,242592.0,2644252.8,2.25,14.1,1.56,2.73,1.0,1345572.3,128975.0,123447.0,1405827.5,,,,,,,,0.03,,2300.0,,,,,,,2300.0,1.42,0.02,,31.85,20.98,275926.0,3007593.4,,3.04,31.84,36.41,0.3268,40.83,0.3946,10.9
2022-08-09,248626.0,2650353.16,2.31,14.49,1.6,2.77,1.0,1348106.24,131992.0,126464.0,1407034.72,,,3017.0,0.03,,,,,3017.0,,,,0.03,3017.0,,,,1.44,,,32.36,21.47,275926.0,2941371.16,,3.01,32.36,35.51,0.3309,42.22,0.4044,10.66
2022-08-10,257486.0,2811747.12,2.39,15.1,1.66,2.82,1.0,1418213.16,137443.0,129873.0,1500877.56,,,5451.0,0.05,,,,,6451.0,,,,0.05,5451.0,,,3042.0,1.46,0.03,,27.75,22.36,357792.0,3907088.64,,3.81,27.7,34.8,0.3366,43.33,0.4189,10.92
2022-08-11,243772.0,2886260.48,2.26,14.22,1.57,2.74,1.0,1480674.88,131103.0,125057.0,1552259.52,,,,0.06,,,,0.05,4082.0,6340.0,,,0.06,,,,8898.0,1.43,0.08,,26.82,21.35,357792.0,4236257.28,,3.91,26.83,36.66,0.3165,38.64,0.3969,11.84
2022-08-12,248910.0,2877399.6,2.31,14.12,1.6,2.97,1.0,1475356.56,133154.0,127626.0,1539260.24,,,3573.0,0.12,,,,0.0,4091.0,1522.0,,,0.12,3573.0,,,1522.0,1.58,0.02,,27.04,21.68,359314.0,4153669.84,,4.25,27.09,36.05,0.3318,41.97,0.4053,11.56
2022-08-15,242059.0,2749790.24,2.25,13.35,1.56,2.83,1.0,1380058.24,132445.0,121484.0,1504575.2,,,550.0,,,,,0.03,,1259.0,,,,550.0,,,6142.0,1.53,0.1,,26.87,21.55,360539.0,4095723.04,,4.17,26.91,36.47,0.3411,43.0,0.3938,11.36
2022-08-16,242203.0,2736893.9,2.25,13.32,1.56,2.79,1.0,1399572.8,129934.0,123856.0,1468254.2,,,2089.0,0.01,,,,0.05,2372.0,4600.0,,,0.01,2089.0,,,,1.48,,,26.57,21.24,359039.0,4057140.7,,4.08,26.59,36.95,0.3497,43.55,0.3959,11.3
2022-08-17,262351.0,2943578.22,2.43,15.07,1.69,3.0,1.0,1508304.6,140508.0,134430.0,1576499.76,,,10574.0,0.1,,1000.0,,,9574.0,,,,0.1,10574.0,0.01,,,1.59,,,28.13,23.03,359039.0,4028417.58,,4.06,28.13,34.15,0.3614,47.38,0.43,11.22
2022-08-18,285323.0,3195617.6,2.65,16.25,1.84,3.24,1.0,1631739.2,151219.0,145691.0,1693652.8,,,12154.0,0.13,,550.0,,0.02,12154.0,1443.0,,,0.13,12154.0,0.01,,1443.0,1.7,0.02,,35.33,24.62,276794.0,3100092.8,,3.11,35.39,30.92,0.3633,50.12,0.4646,11.2
2022-08-19,276859.0,3034374.64,2.57,15.98,1.79,3.14,1.0,1550390.64,146987.0,141459.0,1610977.52,,,,,,,,0.05,,4232.0,,,,,,,4232.0,1.65,0.05,,34.68,23.94,276794.0,3033662.24,,3.1,34.75,31.87,0.3557,48.65,0.4509,10.96
2022-08-22,282096.0,3007143.36,2.62,16.51,1.82,3.14,1.0,1557287.42,151615.0,146087.0,1616215.9,,,4628.0,0.03,,,,,4628.0,,,,0.03,4628.0,,,,1.67,,,35.39,24.69,276794.0,2950624.04,,3.03,35.48,31.18,0.3725,50.84,0.4594,10.66
2022-08-23,257393.0,2764400.82,2.39,15.11,1.66,2.8,1.0,1375708.08,133620.0,128092.0,1435078.8,,,300.0,,,,,0.22,,18295.0,,,,300.0,,,17995.0,1.42,0.22,,32.56,21.75,276794.0,2972767.56,,2.95,32.56,34.03,0.3142,41.41,0.419,10.74
2022-08-24,251918.0,2730791.12,2.34,16.43,1.62,2.76,1.0,1452408.24,140064.0,133986.0,1518293.76,,,6444.0,0.08,,,,,6444.0,,,,0.08,6444.0,,,550.0,1.51,0.01,,33.6,22.81,276794.0,3000446.96,,2.97,33.62,34.77,0.3248,42.49,0.4103,10.84
2022-08-25,253529.0,2753324.94,2.35,17.51,1.63,2.8,1.0,1452144.9,139243.0,133715.0,1512178.98,,,,0.03,,,,0.03,2432.0,3479.0,,,0.03,,,2658.0,2703.0,1.51,0.03,,33.47,22.6,276794.0,3005982.84,,3.0,33.48,34.62,0.3373,44.19,0.4115,10.86
2022-08-26,252789.0,2679563.4,2.35,17.4,1.63,2.79,1.0,1411867.0,138723.0,133195.0,1470463.8,,,,,,,,0.01,,520.0,,,,,,,520.0,1.51,0.0,,33.39,22.63,276794.0,2934016.4,,3.01,33.39,34.78,0.3376,44.1,0.4124,10.6
2022-08-29,250435.0,2604524.0,2.32,17.51,1.61,2.73,1.0,1378187.2,138046.0,132518.0,1435678.4,,,1000.0,,,,,0.03,,1677.0,,,,1000.0,,,677.0,1.48,0.02,,33.28,22.5,276794.0,2878657.6,,2.99,33.15,35.29,0.335,43.31,0.4081,10.4
2022-08-30,269579.0,2852145.82,2.5,18.71,1.74,2.87,1.0,1503312.2,147618.0,142090.0,1561798.44,,,9572.0,0.08,,,,,9572.0,,,,0.08,9572.0,,,,1.53,,,34.78,24.06,276794.0,2928480.52,,2.88,34.75,32.37,0.3484,47.19,0.4394,10.58
2022-08-31,263233.0,2795534.46,2.44,18.27,1.7,2.84,1.0,1477454.4,144648.0,139120.0,1536161.76,,,,0.01,,,,0.02,406.0,2970.0,,,0.01,,,,3376.0,1.53,0.02,,34.32,23.58,276794.0,2939552.28,,2.93,34.27,33.29,0.3425,45.85,0.4291,10.62
2022-09-01,264354.0,2738707.44,2.45,18.62,1.7,2.86,1.0,1452896.76,145769.0,140241.0,1510166.84,,,1121.0,0.01,,,,,1121.0,,,,0.01,1121.0,,,,1.55,,,34.5,23.76,276794.0,2867585.84,,2.94,34.58,33.13,0.3418,45.89,0.431,10.36
2022-09-02,258216.0,2685446.4,2.4,18.87,1.66,2.74,1.0,1430572.0,143083.0,137555.0,1488063.2,,,,0.02,,,,0.05,1766.0,2686.0,,,0.02,,,,4452.0,1.48,0.07,,34.08,23.34,276794.0,2878657.6,,2.87,34.06,33.78,0.3284,43.65,0.4212,10.4
2022-09-05,273126.0,2802272.76,2.53,21.78,1.76,2.9,1.0,1487802.6,150538.0,145010.0,1544519.88,,,10113.0,0.08,,,,0.03,7455.0,2658.0,,,0.08,10113.0,,,,1.57,,,35.23,24.6,276794.0,2839906.44,,2.88,35.31,31.98,0.3423,46.79,0.4463,10.26
2022-09-06,267172.0,2767901.92,2.48,21.11,1.72,2.81,1.0,1465898.56,147024.0,141496.0,1523168.64,,,,,,,,0.05,,3514.0,,,,,,,3514.0,1.51,0.05,,34.69,24.02,276794.0,2867585.84,,2.84,34.7,32.61,0.3388,45.84,0.4365,10.36
2022-09-07,268846.0,2742229.2,2.49,21.47,1.73,2.84,1.0,1451796.6,147861.0,142333.0,1508182.2,,,837.0,0.02,,,,,837.0,,,,0.02,837.0,,,,1.53,,,34.82,24.16,276794.0,2823298.8,,2.87,34.74,32.56,0.3411,46.19,0.4393,10.2
2022-09-08,259538.0,2631715.32,2.41,22.59,1.67,2.71,1.0,1396065.06,143207.0,137679.0,1452118.98,,,,,,,,0.05,,4654.0,,,,,,,4654.0,1.46,0.06,,34.1,23.4,276794.0,2806691.16,,2.82,34.06,33.58,0.3322,44.23,0.4241,10.14
2022-09-09,280572.0,2828165.76,2.6,25.89,1.81,2.91,1.0,1493815.68,153724.0,148196.0,1549537.92,,,10517.0,0.1,,,,,10517.0,,,,0.1,10517.0,,,,1.55,,,35.71,25.13,276794.0,2790083.52,,2.81,35.63,31.11,0.3503,48.25,0.4586,10.08
2022-09-12,268890.0,2651255.4,2.49,25.86,1.73,2.78,1.0,1408057.3,148333.0,142805.0,1462563.38,,,900.0,,,,,0.09,,8949.0,,,,900.0,,2658.0,5391.0,1.49,0.06,,34.89,24.21,276794.0,2729188.84,,2.79,34.83,32.43,0.3399,46.07,0.4388,9.86
2022-09-13,275614.0,2714797.9,2.55,26.76,1.78,2.81,1.0,1475500.45,156765.0,149797.0,1544135.25,,,8432.0,0.09,,,,,8700.0,,,,0.09,8432.0,,,1708.0,1.56,0.04,,36.16,25.59,276794.0,2726420.9,,2.73,36.3,31.33,0.3216,44.64,0.4499,9.85
2022-09-14,274279.0,2682448.62,2.54,26.24,1.77,2.78,1.0,1428329.88,151574.0,146046.0,1482393.72,,,,0.03,,,,0.06,2844.0,5619.0,,,0.03,,,428.0,6595.0,1.5,0.07,,35.38,24.88,276794.0,2707045.32,,2.73,35.42,31.67,0.3407,46.69,0.4502,9.78
2022-09-15,273423.0,2657671.56,2.53,27.94,1.76,2.76,1.0,1415406.96,151146.0,145618.0,1469139.12,,,,,,,,0.01,,428.0,,,,,,,428.0,1.48,0.01,,100.0,24.81,0.0,0.0,,0.0,100.0,31.75,0.3394,46.45,0.4488,9.72
2022-09-16,280453.0,2636258.2,2.6,29.2,1.81,2.81,1.0,1397620.2,154211.0,148683.0,1449583.4,,,3965.0,0.02,,,,0.01,3065.0,900.0,,,0.02,3965.0,,,,1.5,,,100.0,25.31,0.0,0.0,,0.0,100.0,31.0,0.3461,47.77,0.4604,9.4
2022-09-19,271597.0,2661650.6,2.52,27.63,1.75,2.66,1.0,1406221.6,149020.0,143492.0,1460396.0,,,,,,,,0.07,,5191.0,,,,,,,5191.0,1.4,0.06,,100.0,24.5,0.0,0.0,,0.0,100.0,31.56,0.3401,46.56,0.4465,9.8
2022-09-20,282700.0,2795903.0,2.62,22.32,1.82,2.85,1.0,1468744.12,154036.0,148508.0,1523416.04,,,5016.0,0.08,,,,,6087.0,,,,0.08,5016.0,,,1071.0,1.51,0.01,,100.0,25.32,0.0,0.0,,0.0,100.0,30.71,0.3556,49.07,0.4647,9.89
2022-09-21,268329.0,2629624.2,2.49,20.28,1.73,2.74,1.0,1375165.4,145851.0,140323.0,1429339.8,,,,,,1000.0,,0.06,,8185.0,,,,,0.01,,9185.0,1.45,0.08,,100.0,23.89,0.0,0.0,,0.0,100.0,30.66,0.3523,48.62,0.4396,9.8
2022-09-22,242861.0,2341180.04,2.25,17.83,1.56,2.46,1.0,1216018.52,131671.0,126143.0,1269308.44,,,,,,,,0.15,,14180.0,,,,,,,14180.0,1.29,0.15,,100.0,21.57,0.0,0.0,,0.0,100.0,33.81,0.3379,44.39,0.3978,9.64
2022-09-23,242763.0,2153307.81,2.25,18.58,1.56,2.42,1.0,1118453.78,131194.0,126094.0,1163690.78,,,2722.0,,,,,0.04,,3199.0,,,,2722.0,,,49.0,1.27,0.01,,100.0,21.48,0.0,0.0,,0.0,100.0,32.79,0.3413,45.47,0.3975,8.87
2022-09-26,225851.0,1779705.88,2.09,16.35,1.46,2.11,1.0,883080.08,117594.0,112066.0,926640.72,,,,,,,,0.19,,13600.0,,,,,,,14028.0,1.05,0.19,,100.0,19.3,0.0,0.0,,0.0,100.0,33.86,0.2945,37.25,0.3707,7.88
