,CM9 FP Equity_DX_SI_QTY,CM9 FP Equity_DX_SHORT_INTEREST_VALUE,CM9 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CM9 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CM9 FP Equity_DX_SI_MV,CM9 FP Equity_DX_DSS,CM9 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CM9 FP Equity_DX_SUPPLY_SI_QTY,CM9 FP Equity_DX_BROKER_SI_QTY,CM9 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CM9 FP Equity_DX_BROKER_SI_MV_NEW_x,CM9 FP Equity_DX_SUPPLY_SI_QTY_INC_x,CM9 FP Equity_DX_BROKER_SI_MV_INC_x,CM9 FP Equity_DX_BROKER_SI_QTY_ADD,CM9 FP Equity_DX_BROKER_SI_QTY_NEW,CM9 FP Equity_DX_SUPPLY_SI_MV_DEC,CM9 FP Equity_DX_BROKER_SI_QTY_INC,CM9 FP Equity_DX_SUPPLY_SI_QTY_DEC,CM9 FP Equity_DX_BROKER_SI_MV_NEW_y,CM9 FP Equity_DX_BROKER_SI_MV_INC_y,CM9 FP Equity_DX_SUPPLY_SI_QTY_INC_y,CM9 FP Equity_DX_BROKER_SI_MV_ADD,CM9 FP Equity_DX_SUPPLY_SI_QTY_ADD,CM9 FP Equity_DX_BROKER_SI_QTY_DEC,CM9 FP Equity_DX_SUPPLY_SI_MV,CM9 FP Equity_DX_BROKER_SI_MV_DEC,CM9 FP Equity_DX_SUPPLY_SI_MV_RMV,CM9 FP Equity_DX_BROKER_SI_MV_RMV,CM9 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CM9 FP Equity_DX_UTILIZATION_QUANTITY,CM9 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CM9 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CM9 FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,CM9 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CM9 FP Equity_DX_ACTIVE_UTILIZATION_MV,CM9 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CM9 FP Equity_DX_BROKER_SI_CON_RATIO,CM9 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CM9 FP Equity_DX_DEMAND_SUPPLY_RATIO
2015-11-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13000.0,2909270.0,,2.89,0.0,,0.0,,0.0
2015-11-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13000.0,2882620.0,,2.91,0.0,,0.0,,0.0
2015-11-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13000.0,2897310.0,,2.89,0.0,,0.0,,0.0
2015-11-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13000.0,2901470.0,,2.9,0.0,,0.0,,0.0
2015-11-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13000.0,2869360.0,,2.91,0.0,,0.0,,0.0
2015-11-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13000.0,2844790.0,,2.88,0.0,,0.0,,0.0
2015-11-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13000.0,2843750.0,,2.84,0.0,,0.0,,0.0
2015-11-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13000.0,2913820.0,,2.84,0.0,,0.0,,0.0
2015-11-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13000.0,2914470.0,,2.92,0.0,,0.0,,0.0
2015-11-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13000.0,2912000.0,,2.92,0.0,,0.0,,0.0
2015-11-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13000.0,2946970.0,,2.91,0.0,,0.0,,0.0
2015-11-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13000.0,2955290.0,,2.95,0.0,,0.0,,0.0
2015-11-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13000.0,2931500.0,,2.95,0.0,,0.0,,0.0
2015-11-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13000.0,2952170.0,,2.93,0.0,,0.0,,0.0
2015-11-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13000.0,2966340.0,,2.95,0.0,,0.0,,0.0
2016-01-25,2000.0,401260.0,0.54,0.41,0.4,,401260.0,0.0,2000.0,0.0,,,,2000.0,,,,,,,,0.4,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2016-01-26,7000.0,1403990.0,1.89,1.43,1.41,,1403990.0,0.0,7000.0,0.0,,,1.01,,,,5000.0,,,1.01,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2016-01-27,7000.0,1409940.0,1.89,1.38,1.41,,1409940.0,0.0,7000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2016-01-28,7000.0,1387470.0,1.89,1.38,1.41,,1387470.0,0.0,7000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2016-01-29,7000.0,1429540.0,1.89,1.38,1.39,,1429540.0,0.0,7000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2016-02-01,5000.0,1020850.0,1.33,0.98,1.02,,1020850.0,0.0,5000.0,0.0,,,,,,,,,,,,,,2000.0,0.0,0.36,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2016-02-02,1500.0,302400.0,0.4,0.28,0.31,,302400.0,0.0,1500.0,0.0,,,,,,,,,,,,,,3500.0,0.0,0.71,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2016-02-03,1500.0,294510.0,0.4,0.28,0.3,,294510.0,0.0,1500.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2016-02-04,1500.0,294045.0,1.45,0.28,0.29,,294045.0,0.0,1500.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2016-02-05,1500.0,292080.0,1.55,0.28,0.29,,292080.0,0.0,1500.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2016-02-08,1500.0,284325.0,1.55,0.28,0.29,,284325.0,0.0,1500.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2016-02-09,11500.0,2155560.0,11.85,2.18,2.18,,2155560.0,0.0,11500.0,0.0,,,1.89,,,,10000.0,,,1.89,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2016-02-10,11500.0,2179710.0,11.84,2.18,2.17,,2179710.0,0.0,11500.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2016-02-11,10000.0,1825500.0,10.54,1.89,1.89,,1825500.0,0.0,10000.0,0.0,,,,,,,,,,,,,,1500.0,0.0,0.25,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2016-02-12,10000.0,1886600.0,10.44,1.82,1.83,,1886600.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2016-02-15,10000.0,1937200.0,10.43,1.89,1.89,,1937200.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2016-02-16,10000.0,1933400.0,6.16,1.82,1.94,,1933400.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2016-02-17,10000.0,1978000.0,6.15,1.82,1.93,,1978000.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2016-02-18,10000.0,1984900.0,6.07,1.82,1.98,,1984900.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2016-02-19,10000.0,1974000.0,6.1,1.82,1.99,,1974000.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2016-02-22,10000.0,2016700.0,6.11,1.82,1.97,4.0,2016700.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2016-02-23,10000.0,1995400.0,6.13,1.82,2.02,4.0,1995400.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2016-02-24,10000.0,1962800.0,6.16,1.82,2.0,4.0,1962800.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2016-02-25,10000.0,2000900.0,6.16,1.82,1.96,4.0,2000900.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2016-02-26,10000.0,2039900.0,6.17,1.82,2.0,,2039900.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2016-02-29,10000.0,2048500.0,6.19,1.82,2.04,,2048500.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2016-03-01,10000.0,2068500.0,6.13,1.82,2.05,,2068500.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2016-03-02,10000.0,2091100.0,6.12,1.82,2.07,,2091100.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2016-03-03,10000.0,2076600.0,6.12,1.82,2.09,,2076600.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2016-03-04,10600.0,2214976.0,6.58,1.93,2.2,,2214976.0,0.0,10600.0,0.0,,,0.12,,,,600.0,,,0.12,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2016-03-07,10600.0,2215930.0,6.59,1.93,2.21,,2215930.0,0.0,10600.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2016-03-08,600.0,123990.0,0.37,0.11,0.13,,123990.0,0.0,600.0,0.0,,,,,,,,,,,,,,10000.0,0.0,2.09,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2016-03-09,600.0,124572.0,0.37,0.11,0.12,,124572.0,0.0,600.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2016-03-10,600.0,121866.0,0.37,0.11,0.12,,121866.0,0.0,600.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2016-03-11,600.0,124626.0,0.37,0.11,0.12,,124626.0,0.0,600.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2016-03-14,600.0,125430.0,0.39,0.11,0.12,,125430.0,0.0,600.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2016-03-15,600.0,124500.0,0.39,0.11,0.13,,124500.0,0.0,600.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2016-03-16,1500.0,312645.0,0.99,0.27,0.32,,312645.0,0.0,1500.0,0.0,,,0.19,,,,900.0,,,0.19,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2016-03-17,1500.0,310485.0,1.76,0.27,0.31,,310485.0,0.0,1500.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2016-03-18,1500.0,312555.0,1.91,0.27,0.31,,312555.0,0.0,1500.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2016-03-21,1500.0,313110.0,1.91,0.27,0.31,,313110.0,0.0,1500.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2016-03-22,900.0,188748.0,1.15,0.16,0.19,,188748.0,0.0,900.0,0.0,,,,,,,,,,,,,,600.0,0.0,0.13,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2016-03-23,900.0,188433.0,1.15,0.16,0.19,,188433.0,0.0,900.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2016-04-18,4000.0,848680.0,174.42,0.73,0.85,,848680.0,0.0,4000.0,0.0,,,,4000.0,,,,,,,,0.85,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2016-04-19,4000.0,853200.0,39.45,0.73,0.85,,853200.0,0.0,4000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2016-04-20,4000.0,858960.0,39.46,0.73,0.85,,858960.0,0.0,4000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2016-04-21,4000.0,858960.0,39.25,0.73,0.86,,858960.0,0.0,4000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2016-04-22,4000.0,858680.0,38.71,0.73,0.86,,858680.0,0.0,4000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2016-04-25,4000.0,854280.0,38.63,0.73,0.86,,854280.0,0.0,4000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2016-07-21,1200.0,270816.0,1.37,0.27,0.27,,270816.0,0.0,1200.0,0.0,,,,1200.0,,,,,,,,0.27,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.99,0.5,50.01,0.0
2016-07-22,1200.0,270936.0,1.36,0.27,0.27,,270936.0,0.0,1200.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.99,0.5,50.01,0.0
2016-07-25,1200.0,270276.0,1.36,0.27,0.27,,270276.0,0.0,1200.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.94,0.5,50.06,0.0
2016-07-26,1200.0,270456.0,1.37,0.27,0.27,,270456.0,0.0,1200.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.98,0.5,50.02,0.0
2016-07-27,1200.0,270804.0,1.37,0.27,0.27,,270804.0,0.0,1200.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.97,0.5,50.03,0.0
2016-07-28,1200.0,267600.0,1.36,0.27,0.27,,267600.0,0.0,1200.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.7,0.5,50.3,0.0
2016-07-29,1200.0,268488.0,1.36,0.27,0.27,,268488.0,0.0,1200.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.92,0.5,50.08,0.0
2016-08-01,1200.0,267960.0,1.35,0.27,0.27,,267960.0,0.0,1200.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.95,0.5,50.05,0.0
2016-08-02,1200.0,264204.0,1.34,0.27,0.27,,264204.0,0.0,1200.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.65,0.5,50.35,0.0
2016-08-03,1200.0,265596.0,1.33,0.27,0.26,,265596.0,0.0,1200.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.87,0.5,50.13,0.0
2016-08-04,1200.0,267324.0,1.33,0.27,0.27,,267324.0,0.0,1200.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.84,0.5,50.16,0.0
2016-08-05,1200.0,270660.0,1.33,0.27,0.27,,270660.0,0.0,1200.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.69,0.5,50.31,0.0
2016-08-08,1200.0,271008.0,1.35,0.27,0.27,,271008.0,0.0,1200.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.97,0.5,50.03,0.0
2016-08-09,1200.0,271260.0,1.35,0.27,0.27,,271260.0,0.0,1200.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.98,0.5,50.02,0.0
2016-08-10,1200.0,269028.0,1.35,0.27,0.27,,269028.0,0.0,1200.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.79,0.5,50.21,0.0
2016-08-11,1200.0,270648.0,1.35,0.27,0.27,,270648.0,0.0,1200.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.85,0.5,50.15,0.0
2016-08-12,1200.0,270348.0,1.34,0.27,0.27,,270348.0,0.0,1200.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.97,0.5,50.03,0.0
2016-08-15,1200.0,270900.0,1.34,0.27,0.27,,270900.0,0.0,1200.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.95,0.5,50.05,0.0
2016-08-16,1200.0,267612.0,1.35,0.27,0.27,,267612.0,0.0,1200.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.69,0.5,50.31,0.0
2016-08-17,1200.0,266616.0,1.35,0.27,0.27,,266616.0,0.0,1200.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.91,0.5,50.09,0.0
2016-08-18,1200.0,266868.0,1.35,0.27,0.27,,266868.0,0.0,1200.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.98,0.5,50.02,0.0
2016-09-05,2000.0,452060.0,11.49,0.47,0.45,,452060.0,0.0,2000.0,0.0,,,,2000.0,,,,,,,,0.45,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0
2016-09-06,2000.0,449700.0,2.05,0.47,0.45,,449700.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0
2016-09-07,2000.0,450500.0,2.04,0.47,0.45,,450500.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0
2016-09-08,2000.0,448980.0,2.05,0.47,0.45,,448980.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0
2016-09-09,2000.0,444920.0,2.07,0.47,0.45,,444920.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0
2016-09-12,2000.0,440840.0,2.1,0.47,0.44,,440840.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0
2016-09-13,2000.0,436600.0,2.11,0.47,0.44,,436600.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0
2016-09-14,2000.0,436860.0,2.12,0.47,0.44,,436860.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0
2016-09-15,2000.0,440680.0,2.12,0.47,0.44,,440680.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0
2016-09-16,2000.0,441280.0,2.12,0.47,0.44,,441280.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0
2016-09-19,2000.0,443700.0,2.11,0.47,0.44,,443700.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0
2016-09-20,2000.0,443980.0,2.1,0.5,0.44,,443980.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0
2016-09-21,2000.0,446400.0,2.09,0.5,0.45,,446400.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0
2016-09-22,2000.0,449900.0,1.23,0.5,0.45,,449900.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0
2016-09-23,2000.0,448940.0,1.23,0.47,0.45,,448940.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0
2016-09-26,2000.0,442400.0,1.23,0.47,0.45,,442400.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0
2016-09-27,2000.0,446000.0,0.87,0.47,0.44,,446000.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0
2016-09-28,2000.0,446740.0,0.87,0.47,0.45,,446740.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0
2016-09-29,2000.0,447120.0,0.86,0.47,0.45,,447120.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0
2016-09-30,2000.0,448240.0,0.86,0.47,0.45,,448240.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0
2016-10-03,2000.0,446640.0,0.85,0.47,0.45,,446640.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0
2016-10-04,2000.0,449060.0,0.85,0.47,0.45,,449060.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.91,0.5,50.09,0.0
2016-10-05,2000.0,447220.0,0.84,0.47,0.45,,447220.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0
2017-05-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,9071.0,2252782.85,,2.25,0.0,,0.0,,0.0
2017-05-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,9071.0,2255504.15,,2.25,0.0,,0.0,,0.0
2017-05-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,9071.0,2260311.78,,2.26,0.0,,0.0,,0.0
2017-05-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,9071.0,2262125.98,,2.26,0.0,,0.0,,0.0
2017-05-30,2800.0,697340.0,2.51,0.58,0.7,,697340.0,2800.0,2800.0,697340.0,,,,2800.0,,,,,,,,0.7,2800.0,,0.7,,,,30.87,30.87,6271.0,1561792.55,,1.57,30.87,,1.0,100.0,0.3087
2017-05-31,8400.0,2081184.0,7.52,1.74,2.09,,2081184.0,2800.0,8400.0,693728.0,,,,5600.0,,,,,,,,1.4,,,0.7,,,,30.87,30.87,6271.0,1553702.96,,1.56,30.87,33.33,0.3333,33.33,0.926
2017-06-01,8400.0,2091684.0,7.41,1.74,2.08,,2091684.0,2800.0,8400.0,697228.0,,,,,,,,,,,,,,,0.69,,,,30.87,30.87,6271.0,1561541.71,,1.55,30.87,33.33,0.3333,33.33,0.926
2017-06-02,8400.0,2097480.0,7.42,1.74,2.1,,2097480.0,2800.0,8400.0,699160.0,,,,,,,,,,,,,,,0.7,,,,30.87,30.87,6271.0,1565868.7,,1.56,30.87,33.3,0.3333,33.39,0.926
2017-06-05,8400.0,2102100.0,7.41,1.74,2.1,,2102100.0,2800.0,8400.0,700700.0,,,,,,,,,,,,,,,0.7,,,,30.87,30.87,6271.0,1569317.75,,1.57,30.87,33.33,0.3333,33.33,0.926
