,AM3A FP Equity_DX_SI_QTY,AM3A FP Equity_DX_SHORT_INTEREST_VALUE,AM3A FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,AM3A FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,AM3A FP Equity_DX_SI_MV,AM3A FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,AM3A FP Equity_DX_SUPPLY_SI_QTY,AM3A FP Equity_DX_BROKER_SI_QTY,AM3A FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,AM3A FP Equity_DX_BROKER_SI_MV_NEW_x,AM3A FP Equity_DX_SUPPLY_SI_QTY_INC_x,AM3A FP Equity_DX_BROKER_SI_MV_INC_x,AM3A FP Equity_DX_BROKER_SI_QTY_ADD,AM3A FP Equity_DX_BROKER_SI_QTY_NEW,AM3A FP Equity_DX_SUPPLY_SI_MV_DEC,AM3A FP Equity_DX_BROKER_SI_QTY_INC,AM3A FP Equity_DX_SUPPLY_SI_QTY_DEC,AM3A FP Equity_DX_BROKER_SI_MV_NEW_y,AM3A FP Equity_DX_BROKER_SI_MV_INC_y,AM3A FP Equity_DX_SUPPLY_SI_QTY_INC_y,AM3A FP Equity_DX_BROKER_SI_MV_ADD,AM3A FP Equity_DX_SUPPLY_SI_QTY_ADD,AM3A FP Equity_DX_BROKER_SI_QTY_DEC,AM3A FP Equity_DX_SUPPLY_SI_MV,AM3A FP Equity_DX_BROKER_SI_MV_DEC,AM3A FP Equity_DX_BROKER_SI_MV_RMV,AM3A FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,AM3A FP Equity_DX_UTILIZATION_QUANTITY,AM3A FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,AM3A FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,AM3A FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,AM3A FP Equity_DX_ACTIVE_UTILIZATION_MV,AM3A FP Equity_DX_BROKER_SI_MARKET_SHARE_2,AM3A FP Equity_DX_BROKER_SI_CON_RATIO,AM3A FP Equity_DX_BROKER_SI_MARKET_SHARE_1,AM3A FP Equity_DX_DEMAND_SUPPLY_RATIO,AM3A FP Equity_PX_LAST
2024-07-19,500.0,100469.75,2.23,0.02,0.1,100469.75,0.0,500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,83.3333,200.9395
2024-07-22,500.0,100348.9,2.21,0.02,0.1,100348.9,0.0,500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,83.3333,200.6978
2024-07-23,500.0,100535.05,2.21,0.02,0.1,100535.05,0.0,500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,83.3333,201.0701
2024-07-24,500.0,100540.85,4.07,0.02,0.1,100540.85,0.0,500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,83.3333,201.0817
2024-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,500.0,0.0,0.1,,0.0,0.0,6.0,1208.97,0.0,0.0,,0.0,,0.0,201.4946
2024-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1209.75,0.0,0.0,,0.0,,0.0,201.6255
2024-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1213.34,0.0,0.0,,0.0,,0.0,202.2233
2024-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1214.95,0.0,0.0,,0.0,,0.0,202.491
2024-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1219.58,0.0,0.0,,0.0,,0.0,203.264
2024-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1222.82,0.0,0.0,,0.0,,0.0,203.8032
2024-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1227.78,0.0,0.0,,0.0,,0.0,204.6307
2024-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1226.98,0.0,0.0,,0.0,,0.0,204.4975
2024-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1227.51,0.0,0.0,,0.0,,0.0,204.5846
2024-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1222.02,0.0,0.0,,0.0,,0.0,203.6708
2024-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1221.88,0.0,0.0,,0.0,,0.0,203.6461
2024-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1225.62,0.0,0.0,,0.0,,0.0,204.2705
2024-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1225.98,0.0,0.0,,0.0,,0.0,204.3293
2024-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1229.23,0.0,0.0,,0.0,,0.0,204.8709
2024-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1230.51,0.0,0.0,,0.0,,0.0,205.0842
2024-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1223.23,0.0,0.0,,0.0,,0.0,203.8717
2024-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1223.47,0.0,0.0,,0.0,,0.0,203.9119
2024-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1224.32,0.0,0.0,,0.0,,0.0,204.0528
2024-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1227.9,0.0,0.0,,0.0,,0.0,204.6506
2024-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1229.4,0.0,0.0,,0.0,,0.0,204.9005
2024-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1226.21,0.0,0.0,,0.0,,0.0,204.369
2024-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1228.2,0.0,0.0,,0.0,,0.0,204.7006
2024-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1225.68,0.0,0.0,,0.0,,0.0,204.2794
2024-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1221.85,0.0,0.0,,0.0,,0.0,203.641
2024-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1224.73,0.0,0.0,,0.0,,0.0,204.1221
2024-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1222.8,0.0,0.0,,0.0,,0.0,203.8002
2024-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1222.46,0.0,0.0,,0.0,,0.0,203.7434
2024-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1219.64,0.0,0.0,,0.0,,0.0,203.2733
2024-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1224.46,0.0,0.0,,0.0,,0.0,204.076
2024-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1229.98,0.0,0.0,,0.0,,0.0,204.9966
2024-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1230.91,0.0,0.0,,0.0,,0.0,205.1519
2024-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1234.82,0.0,0.0,,0.0,,0.0,205.8033
2024-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1235.0,0.0,0.0,,0.0,,0.0,205.8332
2024-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1237.06,0.0,0.0,,0.0,,0.0,206.1766
2024-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1239.65,0.0,0.0,,0.0,,0.0,206.6084
2024-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1235.53,0.0,0.0,,0.0,,0.0,205.9216
2024-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1236.4,0.0,0.0,,0.0,,0.0,206.0669
2024-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1238.81,0.0,0.0,,0.0,,0.0,206.4678
2024-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1236.63,0.0,0.0,,0.0,,0.0,206.1053
2024-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1231.89,0.0,0.0,,0.0,,0.0,205.3155
2024-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1230.74,0.0,0.0,,0.0,,0.0,205.1226
2024-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1228.31,0.0,0.0,,0.0,,0.0,204.7186
2024-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1231.36,0.0,0.0,,0.0,,0.0,205.2266
2024-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1235.46,0.0,0.0,,0.0,,0.0,205.9094
2024-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1230.71,0.0,0.0,,0.0,,0.0,205.1186
2024-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1234.68,0.0,0.0,,0.0,,0.0,205.7799
2024-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1235.12,0.0,0.0,,0.0,,0.0,205.8526
2024-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1235.18,0.0,0.0,,0.0,,0.0,205.863
2024-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1244.35,0.0,0.0,,0.0,,0.0,207.3909
2024-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1240.59,0.0,0.0,,0.0,,0.0,206.7651
2024-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1235.1,0.0,0.0,,0.0,,0.0,205.8508
2024-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1230.3,0.0,0.0,,0.0,,0.0,205.0497
2024-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1227.34,0.0,0.0,,0.0,,0.0,204.5571
2024-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1227.48,0.0,0.0,,0.0,,0.0,204.5803
2024-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1225.98,0.0,0.0,,0.0,,0.0,204.3303
2024-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1227.7,0.0,0.0,,0.0,,0.0,204.6172
2024-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1226.96,0.0,0.0,,0.0,,0.0,204.4927
2024-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1226.31,0.0,0.0,,0.0,,0.0,204.3845
2024-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1230.83,0.0,0.0,,0.0,,0.0,205.1378
2024-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1236.22,0.0,0.0,,0.0,,0.0,206.0367
2024-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1234.21,0.0,0.0,,0.0,,0.0,205.7011
2024-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1236.56,0.0,0.0,,0.0,,0.0,206.094
2024-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1228.08,0.0,0.0,,0.0,,0.0,204.6795
2024-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1224.58,0.0,0.0,,0.0,,0.0,204.0974
2024-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1225.22,0.0,0.0,,0.0,,0.0,204.2035
2024-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1231.25,0.0,0.0,,0.0,,0.0,205.2077
2024-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1226.88,0.0,0.0,,0.0,,0.0,204.4797
2024-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1228.94,0.0,0.0,,0.0,,0.0,204.8237
2024-10-29,1200.0,244765.08,3.14,0.09,0.24,122382.54,600.0,600.0,122382.54,,,,600.0,,,,,,,,0.12,600.0,,0.12,,,100.0,99.01,0.0,0.0,0.0,100.0,,1.0,100.0,1.9802,203.9709
2024-10-30,1200.0,244340.4,3.19,0.09,0.24,122170.2,600.0,600.0,122170.2,,,,,,,,,,,,,,,0.12,,,100.0,99.01,0.0,0.0,0.0,100.0,,1.0,100.0,1.9802,203.617
2024-10-31,1200.0,244172.28,3.06,0.09,0.24,122086.14,600.0,600.0,122086.14,,,,,,,,,,,,,,,0.12,,,100.0,99.01,0.0,0.0,0.0,100.0,,1.0,100.0,1.9802,203.4769
2024-11-01,1200.0,244110.96,2.86,0.09,0.24,122055.48,600.0,600.0,122055.48,,,,,,,,,,,,,,,0.12,,,100.0,99.01,0.0,0.0,0.0,100.0,,1.0,100.0,1.9802,203.4258
2024-11-04,1200.0,244630.8,3.07,0.09,0.25,122315.4,600.0,600.0,122315.4,,,,,,,,,,,,,,,0.12,,,100.0,99.01,0.0,0.0,0.0,100.0,,1.0,100.0,1.9802,203.859
2024-11-05,1200.0,244167.0,3.13,0.09,0.25,122083.5,600.0,600.0,122083.5,,,,,,,,,,,,,,,0.12,,,100.0,99.01,0.0,0.0,0.0,100.0,,1.0,100.0,1.9802,203.4725
2024-11-06,1200.0,244437.24,3.26,0.09,0.24,122218.62,600.0,600.0,122218.62,,,,,,,,,,,,,,,0.12,,,100.0,99.01,0.0,0.0,0.0,100.0,,1.0,100.0,1.9802,203.6977
2024-11-07,1200.0,243585.12,3.25,0.09,0.25,121792.56,600.0,600.0,121792.56,,,,,,,,,,,,,,,0.12,,,100.0,99.01,0.0,0.0,0.0,100.0,,1.0,100.0,1.9802,202.9876
2024-11-08,1200.0,244970.76,3.26,0.09,0.25,122485.38,600.0,600.0,122485.38,,,,,,,,,,,,,,,0.12,,,100.0,99.01,0.0,0.0,0.0,100.0,,1.0,100.0,1.9802,204.1423
2024-11-11,1200.0,245824.08,3.56,0.09,0.25,122912.04,600.0,600.0,122912.04,,,,,,,,,,,,,,,0.12,,,100.0,99.01,0.0,0.0,0.0,100.0,,1.0,100.0,1.9802,204.8534
2024-11-12,1200.0,245376.36,3.5,0.09,0.25,122688.18,600.0,600.0,122688.18,,,,,,,,,,,,,,,0.12,,,100.0,99.01,0.0,0.0,0.0,100.0,,1.0,100.0,1.9802,204.4803
2024-11-13,1200.0,244998.48,4.38,0.09,0.25,122499.24,600.0,600.0,122499.24,,,,,,,,,,,,,,,0.12,,,100.0,99.01,0.0,0.0,0.0,100.0,,1.0,100.0,1.9802,204.1654
2024-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.12,,600.0,,,,,,600.0,0.0,0.12,,0.0,0.0,6.0,1228.33,0.0,0.0,,0.0,,0.0,204.7216
2024-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1229.6,0.0,0.0,,0.0,,0.0,204.9327
2024-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1227.73,0.0,0.0,,0.0,,0.0,204.6217
2024-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1229.9,0.0,0.0,,0.0,,0.0,204.984
2024-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1229.45,0.0,0.0,,0.0,,0.0,204.9075
2024-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1229.6,0.0,0.0,,0.0,,0.0,204.9335
2024-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1234.79,0.0,0.0,,0.0,,0.0,205.7989
2024-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1238.29,0.0,0.0,,0.0,,0.0,206.381
2024-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1238.17,0.0,0.0,,0.0,,0.0,206.3617
2024-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1240.54,0.0,0.0,,0.0,,0.0,206.7574
2024-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1245.53,0.0,0.0,,0.0,,0.0,207.5878
2024-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1249.48,0.0,0.0,,0.0,,0.0,208.2463
2024-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1252.53,0.0,0.0,,0.0,,0.0,208.7548
2024-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1251.72,0.0,0.0,,0.0,,0.0,208.6202
2024-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1252.2,0.0,0.0,,0.0,,0.0,208.6992
2024-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1251.15,0.0,0.0,,0.0,,0.0,208.5256
2024-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1250.83,0.0,0.0,,0.0,,0.0,208.4711
2024-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1250.04,0.0,0.0,,0.0,,0.0,208.3397
2024-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1250.44,0.0,0.0,,0.0,,0.0,208.4063
2024-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1248.41,0.0,0.0,,0.0,,0.0,208.0691
2024-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1243.21,0.0,0.0,,0.0,,0.0,207.2013
2024-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1238.46,0.0,0.0,,0.0,,0.0,206.4099
2024-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1237.64,0.0,0.0,,0.0,,0.0,206.2733
2024-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1238.58,0.0,0.0,,0.0,,0.0,206.4298
2024-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1237.01,0.0,0.0,,0.0,,0.0,206.1681
2024-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1233.08,0.0,0.0,,0.0,,0.0,205.5139
2024-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1234.45,0.0,0.0,,0.0,,0.0,205.7422
2024-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1231.49,0.0,0.0,,0.0,,0.0,205.2482
2024-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1229.71,0.0,0.0,,0.0,,0.0,204.9517
2024-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1229.71,0.0,0.0,,0.0,,0.0,
2024-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1229.71,0.0,0.0,,0.0,,0.0,
2024-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1226.34,0.0,0.0,,0.0,,0.0,204.3905
2024-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1228.75,0.0,0.0,,0.0,,0.0,204.7922
2024-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1229.32,0.0,0.0,,0.0,,0.0,204.8859
2025-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1229.32,0.0,0.0,,0.0,,0.0,
2025-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1227.05,0.0,0.0,,0.0,,0.0,204.5085
2025-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1220.96,0.0,0.0,,0.0,,0.0,203.4925
2025-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1221.51,0.0,0.0,,0.0,,0.0,203.5843
2025-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1218.05,0.0,0.0,,0.0,,0.0,203.0084
2025-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,1213.94,0.0,0.0,,0.0,,0.0,202.3233
