,IMDA FP Equity_DX_SI_QTY,IMDA FP Equity_DX_SHORT_INTEREST_VALUE,IMDA FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,IMDA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,IMDA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,IMDA FP Equity_DX_SI_MV,IMDA FP Equity_DX_DSS,IMDA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,IMDA FP Equity_DX_SUPPLY_SI_QTY,IMDA FP Equity_DX_BROKER_SI_QTY,IMDA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,IMDA FP Equity_DX_SUPPLY_SI_QTY_NEW_x,IMDA FP Equity_DX_SUPPLY_SI_QTY_INC_x,IMDA FP Equity_DX_BROKER_SI_MV_INC_x,IMDA FP Equity_DX_SUPPLY_SI_MV_NEW,IMDA FP Equity_DX_BROKER_SI_QTY_ADD,IMDA FP Equity_DX_SUPPLY_SI_MV_DEC,IMDA FP Equity_DX_BROKER_SI_QTY_INC,IMDA FP Equity_DX_SUPPLY_SI_QTY_DEC,IMDA FP Equity_DX_SUPPLY_SI_QTY_NEW_y,IMDA FP Equity_DX_BROKER_SI_MV_INC_y,IMDA FP Equity_DX_SUPPLY_SI_QTY_INC_y,IMDA FP Equity_DX_BROKER_SI_MV_ADD,IMDA FP Equity_DX_SUPPLY_SI_QTY_ADD,IMDA FP Equity_DX_BROKER_SI_QTY_DEC,IMDA FP Equity_DX_SUPPLY_SI_MV,IMDA FP Equity_DX_BROKER_SI_MV_DEC,IMDA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,IMDA FP Equity_DX_UTILIZATION_QUANTITY,IMDA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,IMDA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,IMDA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,IMDA FP Equity_DX_ACTIVE_UTILIZATION_MV,IMDA FP Equity_DX_BROKER_SI_MARKET_SHARE_2,IMDA FP Equity_DX_BROKER_SI_CON_RATIO,IMDA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,IMDA FP Equity_DX_DEMAND_SUPPLY_RATIO,IMDA FP Equity_PX_LAST
2013-05-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2475974.94,3.34,0.0,,0.0,,0.0,25.75
2013-05-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2379820.58,3.24,0.0,,0.0,,0.0,24.75
2013-05-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2404820.71,3.12,0.0,,0.0,,0.0,25.01
2013-05-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2404820.71,3.15,0.0,,0.0,,0.0,25.01
2013-05-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2427897.76,3.15,0.0,,0.0,,0.0,25.25
2013-05-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2647686.28,3.18,0.0,,0.0,,0.0,25.9
2013-05-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2657909.01,3.26,0.0,,0.0,,0.0,26.0
2013-05-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2657909.01,3.28,0.0,,0.0,,0.0,26.0
2013-05-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2656886.74,3.28,0.0,,0.0,,0.0,25.99
2013-05-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2555681.74,3.27,0.0,,0.0,,0.0,25.0
2013-06-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2530124.92,3.15,0.0,,0.0,,0.0,24.75
2013-06-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2529102.65,3.12,0.0,,0.0,,0.0,24.74
2013-06-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2530124.92,3.12,0.0,,0.0,,0.0,24.75
2013-06-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2504568.11,3.12,0.0,,0.0,,0.0,24.5
2013-06-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2545459.01,3.09,0.0,,0.0,,0.0,24.9
2013-06-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2545459.01,3.14,0.0,,0.0,,0.0,24.9
2013-06-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2525013.56,3.14,0.0,,0.0,,0.0,24.7
2013-06-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2479011.29,3.11,0.0,,0.0,,0.0,24.25
2013-06-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2479011.29,3.06,0.0,,0.0,,0.0,24.25
2013-06-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2479011.29,3.06,0.0,,0.0,,0.0,24.25
2013-06-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2453454.47,3.06,0.0,,0.0,,0.0,24.0
2013-06-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2448343.11,3.02,0.0,,0.0,,0.0,23.95
2013-06-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2443231.74,3.02,0.0,,0.0,,0.0,23.9
2013-06-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2443231.74,3.01,0.0,,0.0,,0.0,23.9
2013-06-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2443231.74,3.01,0.0,,0.0,,0.0,23.9
2013-06-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2371672.66,3.01,0.0,,0.0,,0.0,23.2
2013-06-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2402340.84,2.92,0.0,,0.0,,0.0,23.5
2013-06-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2371672.66,2.96,0.0,,0.0,,0.0,23.2
2013-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2300113.57,2.92,0.0,,0.0,,0.0,22.5
2013-06-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2300113.57,2.84,0.0,,0.0,,0.0,22.5
2013-07-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2361449.93,2.84,0.0,,0.0,,0.0,23.1
2013-07-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2361449.93,2.91,0.0,,0.0,,0.0,23.1
2013-07-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2361449.93,2.91,0.0,,0.0,,0.0,23.1
2013-07-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2361449.93,2.91,0.0,,0.0,,0.0,23.1
2013-07-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2361449.93,2.89,0.0,,0.0,,0.0,23.1
2013-07-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2361449.93,2.91,0.0,,0.0,,0.0,23.1
2013-07-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2351227.2,2.91,0.0,,0.0,,0.0,23.0
2013-07-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2300113.57,2.9,0.0,,0.0,,0.0,22.5
2013-07-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2289890.84,2.91,0.0,,0.0,,0.0,22.4
2013-07-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2269445.39,2.9,0.0,,0.0,,0.0,22.2
2013-07-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2248999.93,2.9,0.0,,0.0,,0.0,22.0
2013-07-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2248999.93,2.77,0.0,,0.0,,0.0,22.0
2013-07-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2248999.93,2.77,0.0,,0.0,,0.0,22.0
2013-07-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2248999.93,2.77,0.0,,0.0,,0.0,22.0
2013-07-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2238777.21,2.77,0.0,,0.0,,0.0,21.9
2013-07-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2248999.93,2.76,0.0,,0.0,,0.0,22.0
2013-07-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2248999.93,2.75,0.0,,0.0,,0.0,22.0
2013-07-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2248999.93,2.77,0.0,,0.0,,0.0,22.0
2013-07-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2248999.93,2.77,0.0,,0.0,,0.0,22.0
2013-07-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2402340.84,2.77,0.0,,0.0,,0.0,23.5
2013-07-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2412563.56,2.77,0.0,,0.0,,0.0,23.6
2013-07-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2412563.56,2.75,0.0,,0.0,,0.0,23.6
2013-07-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2361449.93,2.74,0.0,,0.0,,0.0,23.1
2013-08-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2361449.93,2.74,0.0,,0.0,,0.0,23.1
2013-08-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2381895.38,2.75,0.0,,0.0,,0.0,23.3
2013-08-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2381895.38,2.77,0.0,,0.0,,0.0,23.3
2013-08-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2320559.02,2.76,0.0,,0.0,,0.0,22.7
2013-08-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2310336.29,2.78,0.0,,0.0,,0.0,22.6
2013-08-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2341004.48,2.78,0.0,,0.0,,0.0,22.9
2013-08-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2341004.48,2.78,0.0,,0.0,,0.0,22.9
2013-08-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2341004.48,2.78,0.0,,0.0,,0.0,22.9
2013-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.8
2013-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.9
2013-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.7
2013-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.7
2013-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6
2013-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.9
2013-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.95
2013-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.8
2013-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.8
2013-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.5
2013-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.3
2013-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.31
2013-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.31
2013-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.9
2013-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.7
2013-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0
2013-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0
2013-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0
2013-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.7
2013-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.75
2013-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.9
2013-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0
2013-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0
2013-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.9
2013-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0
2013-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.99
2013-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.8
2013-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.8
2013-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6
2013-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.1
2013-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0
2013-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.95
2013-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0
2013-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.05
2013-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.5
2013-10-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2300113.57,2.84,0.0,,0.0,,0.0,22.5
2013-10-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2320559.02,2.84,0.0,,0.0,,0.0,22.7
2013-10-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2310336.29,2.86,0.0,,0.0,,0.0,22.6
2013-10-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2300113.57,2.85,0.0,,0.0,,0.0,22.5
2013-10-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2269445.39,2.84,0.0,,0.0,,0.0,22.2
2013-10-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2269445.39,2.8,0.0,,0.0,,0.0,22.2
2013-10-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2279668.11,2.8,0.0,,0.0,,0.0,22.3
2013-10-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2274556.75,2.81,0.0,,0.0,,0.0,22.25
2013-10-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2300113.57,2.8,0.0,,0.0,,0.0,22.5
2013-10-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2310336.29,2.84,0.0,,0.0,,0.0,22.6
2013-10-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126435.0,2328570.47,2.86,0.0,,0.0,,0.0,22.7
2013-10-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126000.0,2289890.84,2.86,0.0,,0.0,,0.0,22.4
2013-10-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126435.0,2318312.46,2.83,0.0,,0.0,,0.0,22.6
2013-10-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126435.0,2318312.46,2.86,0.0,,0.0,,0.0,22.6
2013-10-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126879.0,2316159.6,2.87,0.0,,0.0,,0.0,22.5
2013-10-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126879.0,2316159.6,2.85,0.0,,0.0,,0.0,22.5
2013-10-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126970.0,2317820.79,2.86,0.0,,0.0,,0.0,22.5
2013-10-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126970.0,2317820.79,2.86,0.0,,0.0,,0.0,22.5
2013-10-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126970.0,2317820.79,2.86,0.0,,0.0,,0.0,22.5
2013-10-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126970.0,2302368.65,2.86,0.0,,0.0,,0.0,22.35
2013-10-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126970.0,2312670.08,2.84,0.0,,0.0,,0.0,22.45
2013-10-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126970.0,2312670.08,2.85,0.0,,0.0,,0.0,22.45
2013-10-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126970.0,2297217.94,2.85,0.0,,0.0,,0.0,22.3
2013-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126970.0,2307519.37,2.83,0.0,,0.0,,0.0,22.4
2013-11-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126970.0,2307519.37,2.84,0.0,,0.0,,0.0,22.4
2013-11-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126970.0,2307519.37,2.84,0.0,,0.0,,0.0,22.4
2013-11-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126970.0,2307519.37,2.84,0.0,,0.0,,0.0,22.4
2013-11-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126970.0,2307519.37,2.84,0.0,,0.0,,0.0,22.4
2013-11-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126970.0,2276615.09,2.84,0.0,,0.0,,0.0,22.1
2013-11-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126970.0,2297217.94,2.81,0.0,,0.0,,0.0,22.3
2013-11-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126970.0,2297217.94,2.78,0.0,,0.0,,0.0,22.3
2013-11-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126970.0,2266313.66,2.83,0.0,,0.0,,0.0,22.0
2013-11-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126970.0,2286916.51,2.83,0.0,,0.0,,0.0,22.2
2013-11-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126970.0,2266313.66,2.79,0.0,,0.0,,0.0,22.0
2013-11-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126970.0,2266313.66,2.79,0.0,,0.0,,0.0,22.0
2013-11-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126970.0,2266313.66,2.79,0.0,,0.0,,0.0,22.0
2013-11-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126970.0,2266313.66,2.79,0.0,,0.0,,0.0,22.0
2013-11-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126970.0,2266313.66,2.79,0.0,,0.0,,0.0,22.0
2013-11-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126970.0,2266313.66,2.79,0.0,,0.0,,0.0,22.0
2013-11-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126970.0,2275584.95,2.79,0.0,,0.0,,0.0,22.09
2013-11-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126970.0,2246740.95,2.8,0.0,,0.0,,0.0,21.81
2013-11-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,126970.0,2266313.66,2.77,0.0,,0.0,,0.0,22.0
