,POXEL FP Equity_DX_SI_QTY,POXEL FP Equity_DX_SHORT_INTEREST_VALUE,POXEL FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,POXEL FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,POXEL FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,POXEL FP Equity_DX_SI_MV,POXEL FP Equity_DX_DSS,POXEL FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,POXEL FP Equity_DX_SUPPLY_SI_QTY,POXEL FP Equity_DX_BROKER_SI_QTY,POXEL FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,POXEL FP Equity_DX_BROKER_SI_MV_NEW_x,POXEL FP Equity_DX_SUPPLY_SI_QTY_NEW_x,POXEL FP Equity_DX_SUPPLY_SI_QTY_INC_x,POXEL FP Equity_DX_BROKER_SI_MV_INC_x,POXEL FP Equity_DX_SUPPLY_SI_MV_NEW,POXEL FP Equity_DX_BROKER_SI_QTY_ADD,POXEL FP Equity_DX_BROKER_SI_QTY_NEW,POXEL FP Equity_DX_SUPPLY_SI_MV_DEC,POXEL FP Equity_DX_BROKER_SI_QTY_INC,POXEL FP Equity_DX_SUPPLY_SI_QTY_DEC,POXEL FP Equity_DX_BROKER_SI_MV_NEW_y,POXEL FP Equity_DX_SUPPLY_SI_QTY_NEW_y,POXEL FP Equity_DX_BROKER_SI_MV_INC_y,POXEL FP Equity_DX_SUPPLY_SI_QTY_INC_y,POXEL FP Equity_DX_BROKER_SI_MV_ADD,POXEL FP Equity_DX_SUPPLY_SI_QTY_ADD,POXEL FP Equity_DX_BROKER_SI_QTY_DEC,POXEL FP Equity_DX_SUPPLY_SI_MV,POXEL FP Equity_DX_BROKER_SI_MV_DEC,POXEL FP Equity_DX_SUPPLY_SI_MV_RMV,POXEL FP Equity_DX_BROKER_SI_MV_RMV,POXEL FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,POXEL FP Equity_DX_UTILIZATION_QUANTITY,POXEL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,POXEL FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,POXEL FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,POXEL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,POXEL FP Equity_DX_ACTIVE_UTILIZATION_MV,POXEL FP Equity_DX_BROKER_SI_MARKET_SHARE_2,POXEL FP Equity_DX_BROKER_SI_CON_RATIO,POXEL FP Equity_DX_BROKER_SI_MARKET_SHARE_1,POXEL FP Equity_DX_DEMAND_SUPPLY_RATIO
2020-06-19,75791.0,613149.19,0.36,0.38,0.27,0.58,0.0,605059.19,12593.0,74791.0,101877.37,,,,,,,,,,,,,,,,,,0.1,,,,100.0,9.6,0.0,0.0,,0.0,100.0,39.85,0.3535,42.24,0.5777
2020-06-22,75791.0,611633.37,0.36,0.41,0.27,0.61,0.0,603563.37,12593.0,74791.0,101625.51,,,,,,,,,,,,,,,,,,0.1,,,,100.0,9.53,0.0,0.0,,0.0,100.0,40.35,0.3587,42.57,0.5733
2020-06-23,75791.0,650286.78,0.36,0.43,0.27,0.62,0.0,641706.78,12593.0,74791.0,108047.94,,,,,,,,,,,,,,,,,,0.1,,,,100.0,9.53,0.0,0.0,,0.0,100.0,39.9,0.3532,42.15,0.5733
2020-06-24,75791.0,618454.56,0.36,0.42,0.27,0.65,0.0,610294.56,12593.0,74791.0,102758.88,,,,,,,,,,,,,,,,,,0.11,,,,100.0,9.53,0.0,0.0,,0.0,100.0,40.57,0.3622,42.9,0.5733
2020-06-25,75791.0,621486.2,0.36,0.38,0.27,0.62,0.0,613286.2,12593.0,74791.0,103262.6,,,,,,,,,,,,,,,,,,0.1,,,,100.0,9.53,0.0,0.0,,0.0,100.0,40.36,0.358,42.46,0.5733
2020-06-26,75791.0,579043.24,0.36,0.38,0.27,0.62,0.0,571403.24,12593.0,74791.0,96210.52,,,,,,,,,,,,,,,,,,0.1,,,,100.0,9.53,0.0,0.0,,0.0,100.0,40.68,0.3639,43.04,0.5733
2020-06-29,72446.0,537549.32,0.34,0.36,0.25,0.55,0.0,530129.32,9593.0,71446.0,71180.06,,,,,,,,0.03,,3000.0,,,,,,,3345.0,0.07,0.03,,,100.0,7.25,0.0,0.0,,0.0,100.0,42.17,0.3921,44.78,0.5478
2020-06-30,80546.0,579125.74,0.38,0.39,0.28,0.6,0.0,571935.74,9593.0,79546.0,68973.67,,,,,,8100.0,,,,,,,,,0.06,,,0.07,,,,100.0,7.2,0.0,0.0,,0.0,100.0,37.97,0.3274,40.24,0.6045
2020-07-01,82491.0,592285.38,0.39,0.4,0.29,0.59,0.0,585105.38,9593.0,81491.0,68877.74,,,,0.01,,345.0,,,1600.0,,,,0.01,,0.0,,,0.07,,,,100.0,7.2,0.0,0.0,,0.0,100.0,36.95,0.3148,39.16,0.6191
2020-07-02,91491.0,671543.94,0.43,0.44,0.32,0.66,0.0,664203.94,9593.0,90491.0,70412.62,,,,0.06,,,,0.02,9000.0,2994.0,,,0.06,,,,,0.07,,,,100.0,7.2,0.0,0.0,,0.0,100.0,33.29,0.2858,35.22,0.6866
2020-07-03,91491.0,647756.28,0.43,0.44,0.32,0.67,0.0,640676.28,9593.0,90491.0,67918.44,,,,,,,,,,,,,,,,,,0.07,,,,100.0,7.38,0.0,0.0,,0.0,100.0,33.37,0.2878,35.46,0.7036
2020-07-06,91491.0,656905.38,0.43,0.44,0.32,0.65,0.0,649725.38,9593.0,90491.0,68877.74,,,,,,,,,,,,,,,,,,0.07,,,,100.0,7.38,0.0,0.0,,0.0,100.0,33.32,0.286,35.21,0.7041
2020-07-07,83391.0,591242.19,0.4,0.44,0.29,0.6,0.0,584152.19,9593.0,82391.0,68014.37,,,,,,,,,,,,,,,,,8100.0,0.07,0.06,,,100.0,7.42,0.0,0.0,,0.0,100.0,36.68,0.3114,38.74,0.6446
2020-07-08,81791.0,563539.99,0.39,0.43,0.29,0.58,0.0,556649.99,9593.0,80791.0,66095.77,,,,,,,,,,,,,,,,,1600.0,0.07,0.01,,,100.0,7.42,0.0,0.0,,0.0,100.0,37.4,0.3196,39.59,0.633
2020-07-09,72791.0,487699.7,0.35,0.39,0.26,0.5,0.0,480999.7,9593.0,71791.0,64273.1,,,,,,,,,,,,,,,,,9000.0,0.07,0.06,,,100.0,7.43,0.0,0.0,,0.0,100.0,42.06,0.3884,44.48,0.5637
2020-07-10,72791.0,484788.06,0.35,0.39,0.26,0.49,0.0,478128.06,9593.0,71791.0,63889.38,,,,,,,,,,,,,,,,,,0.06,,,,100.0,7.43,0.0,0.0,,0.0,100.0,41.93,0.3869,44.37,0.5637
2020-07-13,74791.0,507082.98,0.36,0.39,0.26,0.5,0.0,500302.98,11593.0,73791.0,78600.54,,,2000.0,,,2000.0,,,,,,,,2000.0,0.01,,,0.08,,,,100.0,8.71,0.0,0.0,,0.0,100.0,40.78,0.366,43.0,0.5617
2020-07-14,74791.0,493620.6,0.36,0.39,0.26,0.51,0.0,487020.6,11593.0,73791.0,76513.8,,,,,,,,,,,,,,,,,,0.08,,,,100.0,8.91,0.0,0.0,,0.0,100.0,41.16,0.3689,43.11,0.5747
2020-07-15,74791.0,513814.17,0.36,0.39,0.26,0.5,0.0,506944.17,11593.0,73791.0,79643.91,,,,,,,,,,,,,,,,,,0.08,,,,100.0,8.91,0.0,0.0,,0.0,100.0,40.58,0.3646,42.97,0.5747
2020-07-16,72792.0,492801.84,0.35,0.39,0.26,0.5,0.0,486031.84,9594.0,71792.0,64951.38,,,,,,,,0.01,,1999.0,,,,,,,1999.0,0.07,0.01,,,100.0,7.43,0.0,0.0,,0.0,100.0,39.25,0.3659,44.39,0.5637
2020-07-17,72792.0,507360.24,0.35,0.4,0.26,0.5,0.0,500390.24,9594.0,71792.0,66870.18,,,,,,,,,,,,,,,,,,0.07,,,,100.0,7.43,0.0,0.0,,0.0,100.0,39.1,0.3636,44.14,0.5637
2020-07-20,72792.0,515367.36,0.35,0.39,0.26,0.51,0.0,508287.36,9594.0,71792.0,67925.52,,,,,,,,,,,,,,,,,,0.07,,,,100.0,7.43,0.0,0.0,,0.0,100.0,39.18,0.3644,44.21,0.5637
2020-07-21,73292.0,511578.16,0.35,0.4,0.26,0.52,0.0,504598.16,10094.0,72292.0,70456.12,,,500.0,0.0,,,,,500.0,,,,0.0,500.0,,,,0.07,,,,100.0,7.76,0.0,0.0,,0.0,100.0,38.95,0.3607,44.02,0.5632
2020-07-22,71292.0,487637.28,0.34,0.39,0.25,0.5,0.0,480797.28,8094.0,70292.0,55362.96,,,,,,,,0.01,,2000.0,,,,,,,2000.0,0.06,0.01,,,100.0,6.54,0.0,0.0,,0.0,100.0,40.12,0.3811,45.34,0.5761
2020-07-23,71292.0,481933.92,0.34,0.38,0.25,0.49,0.0,475173.92,8094.0,70292.0,54715.44,,,,,,,,,,,,,,,,,,0.06,,,,100.0,6.42,0.0,0.0,,0.0,100.0,39.9,0.3806,45.46,0.5652
2020-07-24,73292.0,492522.24,0.35,0.41,0.26,0.5,0.0,485802.24,10094.0,72292.0,67831.68,,,2000.0,0.01,,,,,2000.0,,,,0.01,2000.0,,,,0.07,,,,100.0,7.76,0.0,0.0,,0.0,100.0,39.05,0.3612,44.0,0.5632
2020-07-27,73292.0,492522.24,0.35,0.41,0.26,0.49,0.0,485802.24,10094.0,72292.0,67831.68,,,,,,,,,,,,,,,,,,0.07,,,,100.0,7.76,0.0,0.0,,0.0,100.0,38.8,0.3604,44.09,0.5632
2020-07-28,73292.0,467602.96,0.35,0.41,0.26,0.49,0.0,461222.96,10094.0,72292.0,64399.72,,,,,,,,,,,,,,,,,,0.07,,,,100.0,7.75,0.0,0.0,,0.0,100.0,39.05,0.3635,44.38,0.563
2020-07-29,73292.0,476398.0,0.35,0.4,0.26,0.47,0.0,469898.0,10094.0,72292.0,65611.0,,,,,,,,,,,,,,,,,,0.06,,,,100.0,7.75,0.0,0.0,,0.0,100.0,38.86,0.3596,43.92,0.563
2020-07-30,79092.0,513307.08,0.38,0.43,0.28,0.51,0.0,506817.08,10094.0,78092.0,65510.06,,,,0.04,,,,,5800.0,,,,0.04,,,,,0.07,,,,100.0,7.75,0.0,0.0,,0.0,100.0,36.05,0.3199,40.84,0.6076
2020-07-31,76592.0,497082.08,0.36,0.4,0.27,0.5,0.0,490592.08,7594.0,75592.0,49285.06,,,,,,,,0.02,,2500.0,,,,,,,2500.0,0.05,0.02,,,100.0,6.07,0.0,0.0,,0.0,100.0,37.23,0.3348,42.12,0.6119
2020-08-03,76592.0,508570.88,0.36,0.42,0.27,0.5,0.0,501930.88,7594.0,75592.0,50424.16,,,,,,,,,,,,,,,,,,0.05,,,,100.0,6.07,0.0,0.0,,0.0,100.0,37.16,0.3339,42.04,0.6119
2020-08-04,76592.0,514698.24,0.36,0.42,0.27,0.51,0.0,507978.24,7594.0,75592.0,51031.68,,,,,,,,,,,,,,,,,,0.05,,,,100.0,7.77,0.0,0.0,,0.0,100.0,37.04,0.3342,42.2,0.7836
2020-08-05,76592.0,518527.84,0.36,0.46,0.27,0.51,0.0,511757.84,7594.0,75592.0,51411.38,,,,,,,,,,,,,,,,,,0.05,,,,100.0,7.77,0.0,0.0,,0.0,100.0,37.1,0.3343,42.16,0.7836
2020-08-06,70792.0,478553.92,0.34,0.5,0.25,0.48,0.0,471793.92,7594.0,69792.0,51335.44,,,,,,,,,,,,,,,,,5800.0,0.05,0.04,,,100.0,7.77,0.0,0.0,,0.0,100.0,40.37,0.3856,45.56,0.724
2020-08-07,70792.0,479969.76,0.34,0.51,0.25,0.48,0.0,473189.76,7594.0,69792.0,51487.32,,,,,,,,,,,,,,,,,,0.05,,,,100.0,7.77,0.0,0.0,,0.0,100.0,40.38,0.3852,45.5,0.724
2020-08-10,70792.0,479969.76,0.34,0.53,0.25,0.48,0.0,473189.76,7594.0,69792.0,51487.32,,,,,,,,,,,,,,,,,,0.05,,,,100.0,7.75,0.0,0.0,,0.0,100.0,40.32,0.3853,45.55,0.7228
2020-08-11,72139.0,489102.42,0.34,0.56,0.25,0.49,0.0,482322.42,10794.0,71139.0,73183.32,,,3200.0,0.01,,,,,1347.0,,,,0.01,3200.0,,,,0.07,,,,100.0,10.35,0.0,0.0,,0.0,100.0,39.56,0.388,46.58,0.6914
2020-08-12,79139.0,545267.71,0.38,0.62,0.28,0.54,0.0,538377.71,10794.0,78139.0,74370.66,,,,0.05,,,,,7000.0,,,,0.05,,,,,0.07,,,,100.0,10.34,0.0,0.0,,0.0,100.0,36.02,0.4042,51.19,0.7582
2020-08-13,75939.0,525497.88,0.36,0.6,0.27,0.52,0.0,518577.88,7594.0,74939.0,52550.48,,,,,,,,0.02,,3200.0,,,,,,,3200.0,0.05,0.02,,,100.0,7.75,0.0,0.0,,0.0,100.0,37.54,0.3966,49.23,0.775
2020-08-14,75939.0,508791.3,0.36,0.62,0.27,0.52,0.0,502091.3,7594.0,74939.0,50879.8,,,,,,,,,,,,,,,,,,0.05,,,,100.0,7.75,0.0,0.0,,0.0,100.0,37.62,0.3992,49.52,0.775
2020-08-17,78639.0,544181.88,0.37,0.63,0.28,0.53,0.0,537261.88,10294.0,77639.0,71234.48,,,2700.0,0.01,,,,,2700.0,,,,0.01,2700.0,,,,0.07,,,,100.0,9.96,0.0,0.0,,0.0,100.0,36.08,0.4022,50.89,0.7607
2020-08-18,98639.0,697377.73,0.47,0.79,0.35,0.68,0.0,690307.73,10294.0,97639.0,72778.58,,,,0.14,,,,,20000.0,,,,0.14,,,,,0.07,,,,100.0,9.96,0.0,0.0,,0.0,100.0,28.87,0.461,60.78,0.9541
2020-08-19,98639.0,683568.27,0.47,0.77,0.35,0.7,0.0,676638.27,10294.0,97639.0,71337.42,,,,,,,,,,,,,,,,,,0.07,,,,100.0,9.96,0.0,0.0,,0.0,100.0,28.98,0.4641,61.04,0.9541
2020-08-20,98639.0,669758.81,0.47,0.77,0.35,0.68,0.0,662968.81,10294.0,97639.0,69896.26,,,,,,,,,,,,,,,,,,0.07,,,,100.0,9.96,0.0,0.0,,0.0,100.0,28.87,0.4648,61.15,0.9541
2020-08-21,98639.0,667786.03,0.47,0.75,0.35,0.67,0.0,661016.03,10294.0,97639.0,69690.38,,,,,,,,,,,,,,,,,,0.07,,,,100.0,9.96,0.0,0.0,,0.0,100.0,28.9,0.4634,61.01,0.9541
2020-08-24,129447.0,876356.19,0.62,1.0,0.45,0.88,0.0,869586.19,10294.0,128447.0,69690.38,,,,0.21,,,,,30808.0,,,,0.21,,,,,0.07,,,,100.0,9.96,0.0,0.0,,0.0,100.0,22.07,0.5462,70.21,1.2521
2020-08-25,128447.0,873439.6,0.61,1.01,0.45,0.87,0.0,873439.6,9294.0,128447.0,63199.2,,,,,,,,0.01,,1000.0,,,,,,,,0.06,,,,100.0,9.16,0.0,0.0,,0.0,100.0,22.26,0.5542,70.71,1.2663
2020-08-26,128447.0,868301.72,0.61,1.01,0.45,0.87,0.0,868301.72,9294.0,128447.0,62827.44,,,,,,,,,,,,,,,,,,0.06,,,,100.0,9.16,0.0,0.0,,0.0,100.0,22.2,0.5555,70.84,1.2663
2020-08-27,128447.0,870870.66,0.61,1.06,0.45,0.87,0.0,870870.66,9294.0,128447.0,63013.32,,,,,,,,,,,,,,,,,,0.06,,,,100.0,9.16,0.0,0.0,,0.0,100.0,22.28,0.5543,70.72,1.2663
2020-08-28,129447.0,868589.37,0.62,1.08,0.45,0.88,0.0,868589.37,9294.0,129447.0,62362.74,,,,,,1000.0,,,,,,,,,0.01,,,0.06,,,,100.0,9.16,0.0,0.0,,0.0,100.0,22.1,0.5461,70.2,1.2761
2020-08-31,131447.0,889896.19,0.62,1.17,0.46,0.89,0.0,889896.19,9294.0,131447.0,62920.38,,,,0.01,,,,,2000.0,,,,0.01,,,,,0.06,,,,100.0,9.16,0.0,0.0,,0.0,100.0,21.55,0.5303,69.21,1.2958
2020-09-01,131447.0,880694.9,0.62,1.18,0.46,0.89,0.0,880694.9,9294.0,131447.0,62269.8,,,,,,,,,,,,,,,,,,0.06,,,,100.0,9.16,0.0,0.0,,0.0,100.0,21.72,0.5294,69.09,1.2958
2020-09-02,131447.0,880694.9,0.62,1.17,0.46,0.88,0.0,880694.9,9294.0,131447.0,62269.8,,,,,,,,,,,,,,,,,,0.06,,,,100.0,9.16,0.0,0.0,,0.0,100.0,21.63,0.5297,69.14,1.2958
2020-09-03,130447.0,854427.85,0.62,1.18,0.46,0.87,0.0,854427.85,9294.0,130447.0,60875.7,,,,,,,,,,,,,,,,,1000.0,0.06,0.01,,,100.0,9.16,0.0,0.0,,0.0,100.0,21.86,0.5391,69.78,1.286
2020-09-04,130447.0,842687.62,0.62,1.18,0.46,0.86,0.0,842687.62,9294.0,130447.0,60039.24,,,,,,,,,,,,,,,,,,0.06,,,,100.0,9.16,0.0,0.0,,0.0,100.0,21.97,0.5378,69.64,1.286
2020-09-07,130447.0,840078.68,0.62,1.2,0.46,0.84,0.0,840078.68,9294.0,130447.0,59853.36,,,,,,,,,,,,,,,,,,0.06,,,,100.0,9.16,0.0,0.0,,0.0,100.0,21.93,0.5369,69.59,1.286
2020-09-08,132336.0,811219.68,0.63,1.22,0.47,0.85,0.0,811219.68,9294.0,132336.0,56972.22,,,,0.01,,,,,1889.0,,,,0.01,,,,,0.06,,,,100.0,9.16,0.0,0.0,,0.0,100.0,21.46,0.5261,68.93,1.3046
2020-09-09,133876.0,821998.64,0.64,1.28,0.47,0.82,0.0,821998.64,9294.0,133876.0,57065.16,,,,0.01,,,,,1540.0,,,,0.01,,,,,0.06,,,,100.0,9.16,0.0,0.0,,0.0,100.0,21.17,0.5111,67.84,1.3198
2020-09-10,133476.0,852911.64,0.63,1.29,0.47,0.82,0.0,852911.64,9294.0,133476.0,59388.66,,,,,,,,,,,,,,,,,400.0,0.06,0.0,,,100.0,9.16,0.0,0.0,,0.0,100.0,21.15,0.5119,67.9,1.3158
2020-09-11,131884.0,838782.24,0.63,1.35,0.46,0.84,0.0,838782.24,9294.0,131884.0,59109.84,,,,,,,,,,,,,,,,,1592.0,0.06,0.0,,,100.0,9.35,0.0,0.0,,0.0,100.0,21.6,0.5097,67.62,1.3263
2020-09-14,133184.0,825740.8,0.63,1.42,0.47,0.85,0.0,825740.8,9294.0,133184.0,57622.8,,,,0.01,,,,,1300.0,,,,0.01,,,,,0.06,,,,100.0,9.35,0.0,0.0,,0.0,100.0,21.48,0.501,66.96,1.3394
2020-09-15,130224.0,842549.28,0.62,1.39,0.46,0.81,0.0,842549.28,9294.0,130224.0,60132.18,,,,,,,,,,,,,,,,,2960.0,0.06,0.02,,,100.0,9.35,0.0,0.0,,0.0,100.0,21.78,0.5189,68.32,1.3096
2020-09-16,127379.0,866177.2,0.61,1.35,0.45,0.83,0.0,866177.2,9294.0,127379.0,63199.2,,,,,,,,,,,,,,,,,2845.0,0.06,0.0,,,100.0,9.35,0.0,0.0,,0.0,100.0,22.35,0.5397,69.77,1.281
2020-09-17,127447.0,860267.25,0.61,1.28,0.45,0.87,0.0,860267.25,9294.0,127447.0,62734.5,,,,0.01,,,,,1000.0,,,,0.01,,,,932.0,0.06,0.0,,,100.0,9.34,0.0,0.0,,0.0,100.0,22.32,0.5406,69.81,1.2807
2020-09-18,128447.0,870870.66,0.61,1.29,0.45,0.87,0.0,870870.66,10794.0,128447.0,73183.32,,,1500.0,0.01,,,,,1500.0,,,,0.01,1500.0,,,500.0,0.07,0.0,,,100.0,10.53,0.0,0.0,,0.0,100.0,23.41,0.5362,69.17,1.253
2020-09-21,127912.0,813520.32,0.61,1.27,0.45,0.87,0.0,813520.32,10794.0,127912.0,68649.84,,,,,,,,,,,,,,,,,535.0,0.07,0.0,,,100.0,10.52,0.0,0.0,,0.0,100.0,23.44,0.5423,69.61,1.2472
2020-09-22,125762.0,778466.78,0.6,1.19,0.44,0.8,0.0,778466.78,10794.0,125762.0,66814.86,,,,,,,,,,,,,,,,,2150.0,0.07,0.01,,,100.0,9.32,0.0,0.0,,0.0,100.0,23.87,0.5591,70.67,1.0854
2020-09-23,123105.0,807568.8,0.59,1.19,0.43,0.77,0.0,807568.8,9994.0,123105.0,65560.64,,,,,,,,0.01,,800.0,,,,,,,2657.0,0.06,0.03,,,100.0,8.75,0.0,0.0,,0.0,100.0,24.31,0.5582,70.48,1.0773
2020-09-24,123105.0,763251.0,0.59,1.2,0.43,0.81,0.0,763251.0,9994.0,123105.0,61962.8,,,,,,,,,,,,,,,,,,0.07,,,,100.0,8.75,0.0,0.0,,0.0,100.0,24.41,0.5576,70.41,1.0773
2020-09-25,118011.0,731668.2,0.56,1.13,0.41,0.73,0.0,731668.2,9994.0,118011.0,61962.8,,,,,,,,,,,,,,,,,5094.0,0.06,0.06,,,100.0,8.75,0.0,0.0,,0.0,100.0,25.35,0.5472,69.31,1.0327
2020-09-28,120011.0,810074.25,0.57,1.12,0.42,0.75,0.0,810074.25,9994.0,120011.0,67459.5,,,,0.01,,,,,2000.0,,,,0.01,,,,,0.06,,,,100.0,8.75,0.0,0.0,,0.0,100.0,24.92,0.5304,68.11,1.0502
2020-09-29,114743.0,766483.24,0.55,1.05,0.4,0.78,0.0,766483.24,9994.0,114743.0,66759.92,,,,,,,,,,,,,,,,,5268.0,0.07,0.0,,,100.0,8.75,0.0,0.0,,0.0,100.0,26.23,0.5414,68.57,1.0041
2020-09-30,106279.0,730136.73,0.51,0.97,0.37,0.71,0.0,730136.73,9994.0,106279.0,68658.78,,,,,,,,,,,,,,,,,8464.0,0.07,0.06,,,100.0,8.75,0.0,0.0,,0.0,100.0,28.19,0.52,66.15,0.9301
2020-10-01,113074.0,774556.9,0.54,1.03,0.4,0.78,0.0,774556.9,9994.0,113074.0,68458.9,0.05,,,,,,6795.0,,,,0.05,,,,,,,0.07,,,,100.0,8.6,0.0,0.0,,0.0,100.0,26.55,0.4631,62.17,0.9725
2020-10-02,113074.0,760988.02,0.54,0.89,0.4,0.78,0.0,760988.02,9994.0,113074.0,67259.62,,,,,,,,,,,,,,,,,,0.07,,,,100.0,8.6,0.0,0.0,,0.0,100.0,26.61,0.4636,62.19,0.9725
2020-10-05,119674.0,783864.7,0.57,0.93,0.42,0.8,0.0,783864.7,9994.0,119674.0,65460.7,,,,,,6600.0,,,,,,,,,0.04,,,0.07,,,,100.0,8.6,0.0,0.0,,0.0,100.0,24.99,0.4182,58.94,1.0293
2020-10-06,119674.0,767110.34,0.57,0.92,0.42,0.79,0.0,767110.34,10894.0,119674.0,69830.54,,,900.0,,,,,,,,,,,900.0,,,,0.07,,,,100.0,9.23,0.0,0.0,,0.0,100.0,25.14,0.4171,58.78,1.0136
2020-10-07,122374.0,800325.96,0.58,0.93,0.43,0.79,0.0,800325.96,10894.0,122374.0,71246.76,,,,0.02,,,,,2700.0,,,,0.02,,,,,0.07,,,,100.0,9.23,0.0,0.0,,0.0,100.0,24.41,0.4007,57.45,1.0364
2020-10-08,120375.0,787252.5,0.57,0.91,0.42,0.79,0.0,787252.5,8994.0,120375.0,58820.76,,,,,,,,0.01,,1900.0,,,,,,,1999.0,0.06,0.0,,,100.0,7.84,0.0,0.0,,0.0,100.0,24.76,0.3962,56.88,1.0488
2020-10-09,119475.0,812430.0,0.57,0.89,0.42,0.78,0.0,812430.0,8094.0,119475.0,55039.2,,,,,,,,0.01,,900.0,,,,,,,900.0,0.05,0.01,,,100.0,7.16,0.0,0.0,,0.0,100.0,24.92,0.3921,56.41,1.0576
2020-10-12,119475.0,773003.25,0.57,0.86,0.42,0.81,0.0,773003.25,8094.0,119475.0,52368.18,,,,,,,,,,,,,,,,,,0.06,,,,100.0,7.16,0.0,0.0,,0.0,100.0,25.12,0.3952,56.64,1.0576
2020-10-13,112875.0,719013.75,0.54,0.8,0.4,0.73,0.0,719013.75,8094.0,112875.0,51558.78,,,,,,,,,,,,,,,,,6600.0,0.05,0.05,,,100.0,7.16,0.0,0.0,,0.0,100.0,26.59,0.4347,59.78,0.9992
2020-10-14,110175.0,696306.0,0.52,0.78,0.39,0.7,0.0,696306.0,8094.0,110175.0,51154.08,,,,,,,,,,,,,,,,,2700.0,0.05,0.02,,,100.0,7.16,0.0,0.0,,0.0,100.0,27.25,0.4552,61.2,0.9753
2020-10-15,110175.0,678678.0,0.52,0.79,0.39,0.7,0.0,678678.0,8094.0,110175.0,49859.04,,,,,,,,,,,,,,,,,,0.05,,,,100.0,7.16,0.0,0.0,,0.0,100.0,27.13,0.4568,61.39,0.9753
2020-10-16,110175.0,678678.0,0.52,0.78,0.39,0.68,0.0,678678.0,8094.0,110175.0,49859.04,,,,,,,,,,,,,,,,,,0.05,,,,100.0,7.35,0.0,0.0,,0.0,100.0,27.28,0.4547,61.15,1.0
2020-10-19,110175.0,698509.5,0.52,0.77,0.39,0.68,0.0,698509.5,8094.0,110175.0,51315.96,,,,,,,,,,,,,,,,,,0.05,,,,100.0,7.17,0.0,0.0,,0.0,100.0,27.24,0.4532,61.02,0.9763
2020-10-20,110175.0,700713.0,0.52,0.77,0.39,0.7,0.0,700713.0,8094.0,110175.0,51477.84,,,,,,,,,,,,,,,,,,0.05,,,,100.0,7.17,0.0,0.0,,0.0,100.0,27.09,0.4553,61.28,0.9763
2020-10-21,110175.0,686390.25,0.52,0.8,0.39,0.7,0.0,686390.25,8094.0,110175.0,50425.62,,,,,,,,,,,,,,,,,,0.05,,,,100.0,7.17,0.0,0.0,,0.0,100.0,27.32,0.4556,61.21,0.9763
2020-10-22,110175.0,686390.25,0.52,0.8,0.39,0.69,0.0,686390.25,8594.0,110175.0,53540.62,,,500.0,,,,,,,,,,,500.0,,,,0.05,,,,100.0,7.55,0.0,0.0,,0.0,100.0,27.06,0.4556,61.31,0.9677
2020-10-23,110175.0,693000.75,0.52,0.81,0.39,0.69,0.0,693000.75,8594.0,110175.0,54056.26,,,,,,,,,,,,,,,,,,0.05,,,,100.0,7.55,0.0,0.0,,0.0,100.0,27.08,0.4551,61.26,0.9677
2020-10-26,110175.0,677576.25,0.52,0.8,0.39,0.69,0.0,677576.25,8594.0,110175.0,52853.1,,,,,,,,,,,,,,,,,,0.05,,,,100.0,7.82,0.0,0.0,,0.0,100.0,27.21,0.4562,61.31,1.0029
2020-10-27,110175.0,661050.0,0.52,0.8,0.39,0.68,0.0,661050.0,8594.0,110175.0,51564.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,7.55,0.0,0.0,,0.0,100.0,27.33,0.4555,61.2,0.9677
2020-10-28,110175.0,639015.0,0.52,0.8,0.39,0.66,0.0,639015.0,8594.0,110175.0,49845.2,,,,,,,,,,,,,,,,,,0.05,,,,100.0,7.55,0.0,0.0,,0.0,100.0,27.19,0.4565,61.35,0.9677
2020-10-29,110175.0,646727.25,0.52,0.82,0.39,0.64,0.0,646727.25,8594.0,110175.0,50446.78,,,,,,,,,,,,,,,,,,0.05,,,,100.0,7.55,0.0,0.0,,0.0,100.0,27.11,0.4546,61.2,0.9677
2020-10-30,111975.0,671850.0,0.53,0.84,0.39,0.66,0.0,671850.0,10394.0,111975.0,62364.0,,,1800.0,0.01,,,,,1800.0,,,,0.01,1800.0,,,,0.06,,,,100.0,8.85,0.0,0.0,,0.0,100.0,26.77,0.4588,61.7,0.9534
2020-11-02,91990.0,571257.9,0.44,0.69,0.32,0.56,0.0,571257.9,10394.0,91990.0,64546.74,,,,,,,,,,,,,,,,,19985.0,0.06,0.11,,,100.0,9.31,0.0,0.0,,0.0,100.0,24.86,0.4438,61.03,0.8239
