,ALCAR FP Equity_DX_SI_QTY,ALCAR FP Equity_DX_SHORT_INTEREST_VALUE,ALCAR FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALCAR FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALCAR FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALCAR FP Equity_DX_SI_MV,ALCAR FP Equity_DX_DSS,ALCAR FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALCAR FP Equity_DX_SUPPLY_SI_QTY,ALCAR FP Equity_DX_BROKER_SI_QTY,ALCAR FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALCAR FP Equity_DX_BROKER_SI_MV_NEW_x,ALCAR FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALCAR FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALCAR FP Equity_DX_BROKER_SI_MV_INC_x,ALCAR FP Equity_DX_SUPPLY_SI_MV_NEW,ALCAR FP Equity_DX_BROKER_SI_QTY_ADD,ALCAR FP Equity_DX_BROKER_SI_QTY_NEW,ALCAR FP Equity_DX_SUPPLY_SI_MV_DEC,ALCAR FP Equity_DX_BROKER_SI_QTY_INC,ALCAR FP Equity_DX_SUPPLY_SI_QTY_DEC,ALCAR FP Equity_DX_BROKER_SI_MV_NEW_y,ALCAR FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALCAR FP Equity_DX_BROKER_SI_MV_INC_y,ALCAR FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALCAR FP Equity_DX_BROKER_SI_MV_ADD,ALCAR FP Equity_DX_SUPPLY_SI_QTY_ADD,ALCAR FP Equity_DX_BROKER_SI_QTY_DEC,ALCAR FP Equity_DX_SUPPLY_SI_MV,ALCAR FP Equity_DX_BROKER_SI_MV_DEC,ALCAR FP Equity_DX_SUPPLY_SI_MV_RMV,ALCAR FP Equity_DX_BROKER_SI_MV_RMV,ALCAR FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALCAR FP Equity_DX_UTILIZATION_QUANTITY,ALCAR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALCAR FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALCAR FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALCAR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALCAR FP Equity_DX_ACTIVE_UTILIZATION_MV,ALCAR FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALCAR FP Equity_DX_BROKER_SI_CON_RATIO,ALCAR FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALCAR FP Equity_DX_DEMAND_SUPPLY_RATIO
2017-06-09,17835.0,502947.0,0.82,1.55,0.29,0.51,0.0,235047.0,14400.0,8335.0,406080.0,,,5910.0,,,,,,,,,,,5910.0,,90.0,,0.41,,,,100.0,79.44,0.0,0.0,,0.0,100.0,34.29,0.359,47.39,0.9838
2017-06-12,17835.0,507227.4,0.82,1.55,0.29,0.51,0.0,237047.4,14400.0,8335.0,409536.0,,,,,,,,,,,,,,,,,,0.41,,,,100.0,79.44,0.0,0.0,,0.0,100.0,34.13,0.3602,47.65,0.9838
2017-06-13,17835.0,504373.8,0.82,1.55,0.29,0.51,0.0,235713.8,14400.0,8335.0,407232.0,,,,,,,,,,,,,,,,,,0.41,,,,100.0,79.44,0.0,0.0,,0.0,100.0,34.41,0.3596,47.38,0.9838
2017-06-14,17835.0,499380.0,0.82,1.56,0.29,0.51,0.0,233380.0,14400.0,8335.0,403200.0,,,,,,,,,,,,,,,,,,0.41,,,,100.0,79.44,0.0,0.0,,0.0,100.0,34.36,0.3588,47.31,0.9838
2017-06-15,17835.0,495456.3,0.82,2.25,0.29,0.5,0.0,231546.3,14400.0,8335.0,400032.0,,,,,,,,,,,,,,,,,,0.4,,,,100.0,79.44,0.0,0.0,,0.0,100.0,34.36,0.3578,47.18,0.9838
2017-06-16,17835.0,493137.75,0.82,2.62,0.29,0.5,0.0,230462.75,14400.0,8335.0,398160.0,,,,,,,,,,,,,,,,,,0.4,,,,100.0,79.44,0.0,0.0,,0.0,100.0,34.3,0.3581,47.27,0.9838
2017-06-19,17835.0,497596.5,0.82,2.76,0.29,0.5,0.0,232546.5,14400.0,8335.0,401760.0,,,,,,,,,,,,,,,,,,0.4,,,,100.0,79.44,0.0,0.0,,0.0,100.0,34.03,0.3594,47.61,0.9838
2017-06-20,17835.0,494564.55,0.82,2.81,0.29,0.5,0.0,231129.55,14400.0,8335.0,399312.0,,,,,,,,,,,,,,,,,,0.4,,,,100.0,79.44,0.0,0.0,,0.0,100.0,34.34,0.3579,47.21,0.9838
2017-06-21,18335.0,501462.25,0.84,3.19,0.3,0.51,0.0,241637.25,14400.0,8835.0,393840.0,,,,0.01,,,,,500.0,,,,0.01,,,,,0.4,,,,100.0,79.44,0.0,0.0,,0.0,100.0,38.19,0.3576,44.32,1.0114
2017-06-22,18335.0,500545.5,0.84,3.36,0.3,0.5,0.0,241195.5,14400.0,8835.0,393120.0,,,,,,,,,,,,,,,,,,0.39,,,,100.0,79.44,0.0,0.0,,0.0,100.0,37.88,0.358,44.63,1.0114
2017-06-23,18335.0,502379.0,0.84,3.48,0.3,0.5,0.0,242079.0,14400.0,8835.0,394560.0,,,,,,,,,,,,,,,,,,0.39,,,,100.0,68.08,0.0,0.0,,0.0,100.0,37.78,0.3584,44.77,0.8668
2017-06-26,18335.0,497795.25,0.84,3.51,0.3,0.5,0.0,239870.25,14400.0,8835.0,390960.0,,,,,,,,,,,,,,,,,,0.39,,,,100.0,79.44,0.0,0.0,,0.0,100.0,37.99,0.3576,44.47,1.0114
2017-06-27,18335.0,494311.6,0.84,3.59,0.3,0.5,0.0,238191.6,14400.0,8835.0,388224.0,,,,,,,,,,,,,,,,,,0.39,,,,100.0,79.44,0.0,0.0,,0.0,100.0,38.03,0.3572,44.38,1.0114
2017-06-28,18335.0,495961.75,0.84,3.66,0.3,0.5,0.0,238986.75,14400.0,8835.0,389520.0,,,,,,,,,,,,,,,,,,0.39,,,,100.0,79.44,0.0,0.0,,0.0,100.0,37.78,0.3578,44.68,1.0114
2017-06-29,18335.0,491378.0,0.84,3.99,0.3,0.5,0.0,236778.0,14400.0,8835.0,385920.0,,,,,,,,,,,,,,,,,,0.39,,,,100.0,79.44,0.0,0.0,,0.0,100.0,38.0,0.3569,44.37,1.0114
2017-06-30,18335.0,491561.35,0.84,3.91,0.3,0.49,0.0,236866.35,14400.0,8835.0,386064.0,,,,,,,,,,,,,,,,,,0.39,,,,100.0,79.44,0.0,0.0,,0.0,100.0,37.82,0.3569,44.53,1.0114
2017-07-03,18000.0,487800.0,0.83,3.84,0.3,0.49,0.0,230350.0,14400.0,8500.0,390240.0,,,,,,,,,,,,,,,,,335.0,0.39,0.01,,,100.0,79.44,0.0,0.0,,0.0,100.0,39.3,0.3793,46.26,0.9929
2017-07-04,18000.0,489240.0,0.83,3.85,0.3,0.49,0.0,231030.0,14400.0,8500.0,391392.0,,,,,,,,,,,,,,,,,,0.39,,,,100.0,68.08,0.0,0.0,,0.0,100.0,39.54,0.379,46.03,0.851
2017-07-05,18000.0,482580.0,0.83,3.78,0.3,0.49,0.0,227885.0,14400.0,8500.0,386064.0,,,,,,,,,,,,,,,,,,0.39,,,,100.0,79.44,0.0,0.0,,0.0,100.0,39.59,0.3789,45.98,0.9929
2017-07-06,18000.0,485100.0,0.83,3.81,0.3,0.49,0.0,229075.0,14400.0,8500.0,388080.0,,,,,,,,,,,,,,,,,,0.39,,,,100.0,79.44,0.0,0.0,,0.0,100.0,39.19,0.3798,46.42,0.9929
2017-07-07,18000.0,483840.0,0.83,3.85,0.3,0.49,0.0,228480.0,14400.0,8500.0,387072.0,,,,,,,,,,,,,,,,,,0.39,,,,100.0,80.32,0.0,0.0,,0.0,100.0,39.34,0.3794,46.25,1.004
2017-07-10,18000.0,479700.0,0.83,3.83,0.3,0.49,0.0,226525.0,14400.0,8500.0,383760.0,,,,,,,,,,,,,,,,,,0.39,,,,100.0,79.88,0.0,0.0,,0.0,100.0,39.43,0.3789,46.1,0.9984
2017-07-11,18000.0,475200.0,0.83,3.84,0.3,0.48,0.0,224400.0,14400.0,8500.0,380160.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,79.88,0.0,0.0,,0.0,100.0,39.47,0.3782,45.98,0.9984
2017-07-12,18000.0,476280.0,0.83,3.7,0.3,0.48,0.0,224910.0,14400.0,8500.0,381024.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,79.88,0.0,0.0,,0.0,100.0,39.15,0.3789,46.33,0.9984
2017-07-13,18000.0,477180.0,0.79,3.76,0.29,0.48,0.0,225335.0,14400.0,8500.0,381744.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,79.88,0.0,0.0,,0.0,100.0,39.18,0.3789,46.31,0.9984
2017-07-14,18000.0,478800.0,0.79,3.81,0.29,0.48,0.0,226100.0,14400.0,8500.0,383040.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,79.88,0.0,0.0,,0.0,100.0,39.16,0.3787,46.29,0.9984
2017-07-17,18000.0,478440.0,0.79,3.83,0.29,0.48,0.0,225930.0,14400.0,8500.0,382752.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,68.4,0.0,0.0,,0.0,100.0,39.06,0.3787,46.38,0.855
2017-07-18,18000.0,477180.0,0.79,3.79,0.29,0.48,0.0,225335.0,14400.0,8500.0,381744.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,79.88,0.0,0.0,,0.0,100.0,39.26,0.3792,46.29,0.9984
2017-07-19,18000.0,476100.0,0.79,3.84,0.29,0.48,0.0,224825.0,14400.0,8500.0,380880.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,68.4,0.0,0.0,,0.0,100.0,39.26,0.3789,46.24,0.855
2017-07-20,18000.0,471600.0,0.79,3.75,0.29,0.48,0.0,222700.0,14400.0,8500.0,377280.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,79.88,0.0,0.0,,0.0,100.0,39.44,0.3789,46.1,0.9984
2017-07-21,18000.0,465660.0,0.79,3.78,0.29,0.47,0.0,219895.0,14400.0,8500.0,372528.0,,,,,,,,,,,,,,,,,,0.38,,,,100.0,79.88,0.0,0.0,,0.0,100.0,39.67,0.3809,46.17,0.9984
2017-07-24,18000.0,471600.0,0.79,3.76,0.29,0.47,0.0,222700.0,14400.0,8500.0,377280.0,,,,,,,,,,,,,,,,,,0.37,,,,100.0,79.88,0.0,0.0,,0.0,100.0,39.16,0.3825,46.8,0.9984
2017-07-25,18000.0,470700.0,0.79,3.77,0.29,0.47,0.0,222275.0,13400.0,8500.0,350410.0,,,,,,,,0.03,,1000.0,,,,,,,,0.35,,,,100.0,74.33,0.0,0.0,,0.0,100.0,39.46,0.382,46.5,0.9984
2017-07-26,18000.0,477540.0,0.79,3.85,0.29,0.47,0.0,225505.0,13400.0,8500.0,355502.0,,,,,,,,,,,,,,,,,,0.35,,,,100.0,74.33,0.0,0.0,,0.0,100.0,39.3,0.3826,46.69,0.9984
2017-07-27,18000.0,472140.0,0.79,3.86,0.29,0.48,0.0,222955.0,13400.0,8500.0,351482.0,0.23,,,,,,8500.0,,,,0.23,,,,,13400.0,,0.36,,,,100.0,74.33,0.0,0.0,,0.0,100.0,39.7,0.3818,46.27,0.9984
2017-07-28,18000.0,472140.0,0.79,3.93,0.29,0.47,0.0,222955.0,13400.0,8500.0,351482.0,,,,,,,,,,,,,,,,,,0.35,,,,100.0,74.33,0.0,0.0,,0.0,100.0,39.44,0.3822,46.53,0.9984
2017-07-31,18000.0,466200.0,0.79,4.06,0.29,0.47,0.0,220150.0,13400.0,8500.0,347060.0,,,,,,,,,,,,,,,,,,0.35,,,,100.0,74.33,0.0,0.0,,0.0,100.0,39.47,0.3821,46.49,0.9984
2017-08-01,18000.0,466920.0,0.79,4.12,0.29,0.47,0.0,220490.0,13400.0,8500.0,347596.0,,,,,,,,,,,,,,,,,,0.35,,,,100.0,74.33,0.0,0.0,,0.0,100.0,39.38,0.3822,46.57,0.9984
2017-08-02,18000.0,464400.0,0.79,4.13,0.29,0.47,0.0,219300.0,13400.0,8500.0,345720.0,,,,,,,,,,,,,,,,,,0.35,,,,100.0,74.33,0.0,0.0,,0.0,100.0,39.57,0.3823,46.44,0.9984
2017-08-03,18000.0,460620.0,0.79,4.21,0.29,0.47,0.0,217515.0,13400.0,8500.0,342906.0,,,,,,,,,,,,,,,,,,0.35,,,,100.0,74.33,0.0,0.0,,0.0,100.0,39.59,0.3818,46.36,0.9984
2017-08-04,18000.0,458100.0,0.79,4.21,0.29,0.46,0.0,216325.0,13400.0,8500.0,341030.0,,,,,,,,,,,,,,,,,,0.34,,,,100.0,74.33,0.0,0.0,,0.0,100.0,39.56,0.3817,46.36,0.9984
2017-08-07,18000.0,454320.0,0.79,4.18,0.29,0.46,0.0,214540.0,13400.0,8500.0,338216.0,,,,,,,,,,,,,,,,,,0.34,,,,100.0,74.33,0.0,0.0,,0.0,100.0,39.6,0.3817,46.34,0.9984
2017-08-08,18000.0,451980.0,0.79,4.31,0.29,0.46,0.0,213435.0,13400.0,8500.0,336474.0,,,,,,,,,,,,,,,,,,0.34,,,,100.0,74.33,0.0,0.0,,0.0,100.0,39.38,0.3824,46.61,0.9984
2017-08-09,18000.0,444240.0,0.79,4.41,0.29,0.45,0.0,209780.0,13400.0,8500.0,330712.0,,,,,,,,,,,,,,,,,,0.34,,,,100.0,74.33,0.0,0.0,,0.0,100.0,39.78,0.381,46.1,0.9984
2017-08-10,18500.0,452695.0,0.81,4.41,0.3,0.46,0.0,220230.0,13400.0,9000.0,327898.0,,,,0.01,,,,,500.0,,,,0.01,,,,,0.33,,,,100.0,74.33,0.0,0.0,,0.0,100.0,42.93,0.3844,43.7,1.0262
2017-08-11,18500.0,444000.0,0.81,4.51,0.3,0.45,0.0,216000.0,13400.0,9000.0,321600.0,,,,,,,,,,,,,,,,,,0.33,,,,100.0,63.65,0.0,0.0,,0.0,100.0,43.17,0.3843,43.45,0.8788
2017-08-14,18500.0,461575.0,0.81,4.23,0.3,0.45,0.0,224550.0,13400.0,9000.0,334330.0,,,,,,,,,,,,,,,,,,0.32,,,,100.0,74.33,0.0,0.0,,0.0,100.0,41.97,0.3864,44.87,1.0262
2017-08-15,18500.0,457875.0,0.81,4.17,0.3,0.46,0.0,222750.0,13400.0,9000.0,331650.0,,,,,,,,,,,,,,,,,,0.33,,,,100.0,74.33,0.0,0.0,,0.0,100.0,43.04,0.3862,43.84,1.0262
2017-08-16,18500.0,455285.0,0.81,4.28,0.3,0.46,0.0,221490.0,13400.0,9000.0,329774.0,,,,,,,,,,,,,,,,,,0.33,,,,100.0,74.33,0.0,0.0,,0.0,100.0,43.09,0.3867,43.85,1.0262
2017-08-17,18500.0,468975.0,0.81,4.3,0.3,0.46,0.0,228150.0,13400.0,9000.0,339690.0,,,,,,,,,,,,,,,,,,0.33,,,,100.0,74.33,0.0,0.0,,0.0,100.0,42.18,0.3871,44.76,1.0262
2017-08-18,18646.0,479202.2,0.82,4.31,0.3,0.48,0.0,235052.2,13400.0,9146.0,344380.0,,,,0.01,,,,,146.0,,,,0.01,,,,,0.34,,,,100.0,74.33,0.0,0.0,,0.0,100.0,43.52,0.3891,43.75,1.0343
2017-08-21,18646.0,474540.7,0.82,4.2,0.3,0.48,0.0,232765.7,13400.0,9146.0,341030.0,,,,,,,,,,,,,,,,,,0.34,,,,100.0,74.33,0.0,0.0,,0.0,100.0,43.21,0.3888,44.03,1.0343
2017-08-22,18646.0,469879.2,0.82,4.33,0.3,0.48,0.0,230479.2,13400.0,9146.0,337680.0,,,,,,,,,,,,,,,,,,0.34,,,,100.0,74.33,0.0,0.0,,0.0,100.0,43.17,0.3884,44.0,1.0343
2017-08-23,19146.0,497796.0,0.84,4.78,0.31,0.49,0.0,250796.0,13400.0,9646.0,348400.0,,,,0.01,,,,,500.0,,,,0.01,,,,,0.34,,,,100.0,74.33,0.0,0.0,,0.0,100.0,41.91,0.3954,46.08,1.062
2017-08-24,19146.0,507751.92,0.84,4.64,0.31,0.5,0.0,255811.92,13400.0,9646.0,355368.0,,,,,,,,,,,,,,,,,,0.35,,,,100.0,74.33,0.0,0.0,,0.0,100.0,41.67,0.3954,46.3,1.062
2017-08-25,19446.0,518235.9,0.86,4.63,0.32,0.52,0.0,265060.9,13400.0,9946.0,357110.0,,,,,,300.0,,,,,,,,,0.01,,,0.35,,,,100.0,74.33,0.0,0.0,,0.0,100.0,39.93,0.3721,45.24,1.0787
2017-08-28,19446.0,517069.14,0.86,4.61,0.32,0.52,0.0,264464.14,13400.0,9946.0,356306.0,,,,,,,,,,,,,,,,,,0.36,,,,100.0,74.33,0.0,0.0,,0.0,100.0,39.63,0.3706,45.3,1.0787
2017-08-29,19446.0,505596.0,0.86,4.74,0.32,0.52,0.0,258596.0,13400.0,9946.0,348400.0,,,,,,,,,,,,,,,,,,0.36,,,,100.0,74.33,0.0,0.0,,0.0,100.0,39.36,0.3703,45.49,1.0787
2017-08-30,19446.0,505401.54,0.86,4.8,0.32,0.51,0.0,258496.54,13400.0,9946.0,348266.0,,,,,,,,,,,,,,,,,,0.35,,,,100.0,74.33,0.0,0.0,,0.0,100.0,40.0,0.37,44.91,1.0787
2017-08-31,19446.0,501512.34,0.86,5.0,0.32,0.51,0.0,256507.34,13400.0,9946.0,345586.0,,,,,,,,,,,,,,,,,,0.35,,,,100.0,63.65,0.0,0.0,,0.0,100.0,39.82,0.3708,45.15,0.9237
2017-09-01,19446.0,502484.64,0.86,5.27,0.32,0.5,0.0,257004.64,13400.0,9946.0,346256.0,,,,,,,,,,,,,,,,,,0.35,,,,100.0,70.61,0.0,0.0,,0.0,100.0,39.84,0.3702,45.07,1.0247
2017-09-04,19446.0,500540.04,0.86,5.35,0.32,0.5,0.0,256010.04,13400.0,9946.0,344916.0,,,,,,,,,,,,,,,,,,0.35,,,,100.0,70.61,0.0,0.0,,0.0,100.0,39.75,0.3706,45.21,1.0247
2017-09-05,19446.0,493733.94,0.86,5.46,0.32,0.5,0.0,252528.94,13400.0,9946.0,340226.0,,,,,,,,,,,,,,,,,,0.34,,,,100.0,70.61,0.0,0.0,,0.0,100.0,39.47,0.3701,45.37,1.0247
2017-09-06,19446.0,486150.0,0.86,5.34,0.32,0.5,0.0,248650.0,13400.0,9946.0,335000.0,,,,,,,,,,,,,,,,,,0.34,,,,100.0,70.61,0.0,0.0,,0.0,100.0,39.46,0.3699,45.36,1.0247
2017-09-07,19446.0,483816.48,0.84,5.1,0.31,0.49,0.0,247456.48,13400.0,9946.0,333392.0,,,,,,,,,,,,,,,,,,0.33,,,,100.0,70.61,0.0,0.0,,0.0,100.0,39.64,0.37,45.21,1.0247
2017-09-08,19446.0,481482.96,0.84,4.95,0.31,0.49,0.0,246262.96,13400.0,9946.0,331784.0,,,,,,,,,,,,,,,,,,0.33,,,,100.0,70.61,0.0,0.0,,0.0,100.0,39.66,0.3704,45.25,1.0247
2017-09-11,19446.0,480899.58,0.84,4.89,0.31,0.48,0.0,245964.58,13400.0,9946.0,331382.0,,,,,,,,,,,,,,,,,,0.33,,,,100.0,70.61,0.0,0.0,,0.0,100.0,39.83,0.3706,45.13,1.0247
2017-09-12,19446.0,482260.8,0.84,4.82,0.31,0.48,0.0,246660.8,13400.0,9946.0,332320.0,,,,,,,,,,,,,,,,,,0.33,,,,100.0,60.9,0.0,0.0,,0.0,100.0,39.86,0.3708,45.12,0.8838
2017-09-13,19446.0,477788.22,0.84,4.81,0.31,0.48,0.0,244373.22,13400.0,9946.0,329238.0,,,,,,,,,,,,,,,,,,0.33,,,,100.0,70.61,0.0,0.0,,0.0,100.0,39.65,0.3707,45.3,1.0247
2017-09-14,19446.0,482260.8,0.84,4.83,0.31,0.48,0.0,246660.8,13400.0,9946.0,332320.0,,,,,,,,,,,,,,,,,,0.33,,,,100.0,70.61,0.0,0.0,,0.0,100.0,39.94,0.3705,45.02,1.0247
2017-09-15,19700.0,484620.0,0.85,4.84,0.32,0.49,0.0,250920.0,13400.0,10200.0,329640.0,,,,0.01,,,,,254.0,,,,0.01,,,,,0.33,,,,100.0,70.61,0.0,0.0,,0.0,100.0,41.17,0.3726,44.19,1.038
2017-09-18,19700.0,483044.0,0.85,4.94,0.32,0.49,0.0,250104.0,13400.0,10200.0,328568.0,,,,,,,,,,,,,,,,,,0.33,,,,100.0,70.61,0.0,0.0,,0.0,100.0,41.2,0.372,44.08,1.038
2017-09-19,19700.0,480680.0,0.85,4.81,0.32,0.48,0.0,248880.0,13400.0,10200.0,326960.0,,,,,,,,,,,,,,,,,,0.33,,,,100.0,70.61,0.0,0.0,,0.0,100.0,41.15,0.3721,44.14,1.038
2017-09-20,18630.0,441717.3,0.81,4.57,0.3,0.46,0.0,216472.3,13400.0,9130.0,317714.0,,,,,,,,,,,,,,,,,1070.0,0.33,0.03,,,100.0,67.24,0.0,0.0,,0.0,100.0,37.91,0.3612,45.55,0.9349
2017-09-21,18630.0,438736.5,0.81,4.36,0.3,0.44,0.0,215011.5,13400.0,9130.0,315570.0,,,,,,,,,,,,,,,,,,0.32,,,,100.0,67.24,0.0,0.0,,0.0,100.0,37.61,0.3613,45.79,0.9349
2017-09-22,18630.0,438363.9,0.81,4.28,0.3,0.44,0.0,214828.9,13400.0,9130.0,315302.0,,,,,,,,,,,,,,,,,,0.32,,,,100.0,67.24,0.0,0.0,,0.0,100.0,37.52,0.3631,46.09,0.9349
2017-09-25,17330.0,400842.9,0.75,4.17,0.28,0.41,0.0,204237.9,12400.0,8830.0,286812.0,,,,,,,,0.02,,1000.0,,,,,,,300.0,0.29,0.01,,,100.0,62.26,0.0,0.0,,0.0,100.0,39.15,0.3863,47.29,0.8701
2017-09-26,17330.0,397723.5,0.75,3.89,0.28,0.4,0.0,202648.5,12400.0,8830.0,284580.0,,,,,,,,,,,,,,,,,,0.29,,,,100.0,62.26,0.0,0.0,,0.0,100.0,38.99,0.3861,47.38,0.8701
2017-09-27,17330.0,381606.6,0.75,3.74,0.28,0.4,0.0,194436.6,12400.0,8830.0,273048.0,,,,,,,,,,,,,,,,,,0.28,,,,100.0,62.26,0.0,0.0,,0.0,100.0,39.62,0.3839,46.6,0.8701
2017-09-28,17330.0,383859.5,0.75,3.27,0.28,0.38,0.0,195584.5,12400.0,8830.0,274660.0,,,,,,,,,,,,,,,,,,0.27,,,,100.0,62.26,0.0,0.0,,0.0,100.0,38.62,0.3862,47.68,0.8701
2017-09-29,17901.0,415303.2,0.77,3.24,0.29,0.4,0.0,218103.2,12400.0,9401.0,287680.0,,,,0.02,,,,,571.0,,,,0.02,,,,,0.27,,,,100.0,62.26,0.0,0.0,,0.0,100.0,35.67,0.4057,52.03,0.8987
2017-10-02,17901.0,409216.86,0.77,3.04,0.29,0.42,0.0,214906.86,12400.0,9401.0,283464.0,,,,,,,,,,,,,,,,,,0.29,,,,100.0,62.26,0.0,0.0,,0.0,100.0,36.91,0.4006,50.64,0.8987
2017-10-03,17901.0,403667.55,0.77,3.0,0.29,0.41,0.0,211992.55,12400.0,9401.0,279620.0,,,,,,,,,,,,,,,,,,0.28,,,,100.0,54.05,0.0,0.0,,0.0,100.0,36.72,0.3979,50.46,0.7803
2017-10-04,18043.0,403080.62,0.78,2.96,0.29,0.41,0.0,213190.62,12400.0,9543.0,277016.0,,,,0.0,,,,,142.0,,,,0.0,,,,,0.28,,,,100.0,62.26,0.0,0.0,,0.0,100.0,36.12,0.4015,51.27,0.9059
2017-10-05,18043.0,398389.44,0.78,2.99,0.29,0.4,0.0,210709.44,12400.0,9543.0,273792.0,,,,,,,,,,,,,,,,,,0.28,,,,100.0,62.26,0.0,0.0,,0.0,100.0,36.17,0.4015,51.24,0.9059
2017-10-06,18043.0,420401.9,0.78,3.0,0.29,0.41,0.0,222351.9,12400.0,9543.0,288920.0,,,,,,,,,,,,,,,,,,0.27,,,,100.0,62.26,0.0,0.0,,0.0,100.0,34.95,0.4093,52.86,0.9059
2017-10-09,18043.0,425093.08,0.78,2.39,0.29,0.42,0.0,224833.08,12400.0,9543.0,292144.0,,,,,,,,,,,,,,,,,,0.29,,,,100.0,62.26,0.0,0.0,,0.0,100.0,35.92,0.4071,52.03,0.9059
2017-10-10,18043.0,416973.73,0.78,2.23,0.29,0.42,0.0,220538.73,12400.0,9543.0,286564.0,,,,,,,,,,,,,,,,,,0.29,,,,100.0,62.26,0.0,0.0,,0.0,100.0,36.36,0.4017,51.14,0.9059
2017-10-11,18043.0,414989.0,0.76,2.19,0.29,0.42,0.0,219489.0,12400.0,9543.0,285200.0,,,,,,,,,,,,,,,,,,0.29,,,,100.0,62.26,0.0,0.0,,0.0,100.0,36.04,0.4017,51.35,0.9059
2017-10-12,18043.0,412823.84,0.76,2.14,0.29,0.42,0.0,218343.84,12400.0,9543.0,283712.0,,,,,,,,,,,,,,,,,,0.29,,,,100.0,62.26,0.0,0.0,,0.0,100.0,36.04,0.4026,51.44,0.9059
2017-10-13,18043.0,413725.99,0.76,2.11,0.29,0.42,0.0,218820.99,12400.0,9543.0,284332.0,,,,,,,,,,,,,,,,,,0.28,,,,100.0,62.26,0.0,0.0,,0.0,100.0,35.89,0.4032,51.6,0.9059
2017-10-16,17043.0,382444.92,0.72,1.98,0.27,0.39,0.0,214144.92,11400.0,9543.0,255816.0,,,,,,,,0.02,,1000.0,,,,,,,,0.26,,,,100.0,57.23,0.0,0.0,,0.0,100.0,36.37,0.4007,51.01,0.8557
2017-10-17,17043.0,382274.49,0.72,1.98,0.27,0.38,0.0,214049.49,11400.0,9543.0,255702.0,,,,,,,,,,,,,,,,,,0.26,,,,100.0,49.69,0.0,0.0,,0.0,100.0,35.96,0.4022,51.45,0.7429
2017-10-18,17043.0,378354.6,0.72,1.96,0.27,0.38,0.0,211854.6,11400.0,9543.0,253080.0,,,,,,,,,,,,,,,,,,0.26,,,,100.0,57.23,0.0,0.0,,0.0,100.0,36.18,0.402,51.28,0.8557
2017-10-19,17043.0,376479.87,0.72,2.0,0.27,0.38,0.0,210804.87,11400.0,9543.0,251826.0,,,,,,,,,,,,,,,,,,0.25,,,,100.0,57.23,0.0,0.0,,0.0,100.0,36.04,0.4022,51.4,0.8557
2017-10-20,17043.0,378354.6,0.72,2.01,0.27,0.38,0.0,211854.6,11400.0,9543.0,253080.0,,,,,,,,,,,,,,,,,,0.25,,,,100.0,57.23,0.0,0.0,,0.0,100.0,35.84,0.4032,51.64,0.8557
2017-10-23,17043.0,378695.46,0.72,2.0,0.27,0.38,0.0,212045.46,11400.0,9543.0,253308.0,,,,,,,,,,,,,,,,,,0.25,,,,100.0,57.23,0.0,0.0,,0.0,100.0,35.98,0.4033,51.57,0.8557
2017-10-24,20143.0,475576.23,0.85,2.37,0.32,0.46,0.0,298501.23,14500.0,12643.0,342345.0,,,,,,3100.0,,,,,,,,,0.07,3100.0,,0.34,,,,100.0,72.8,0.0,0.0,,0.0,100.0,26.19,0.2937,39.87,1.0113
2017-10-25,20143.0,475374.8,0.85,1.98,0.32,0.48,0.0,298374.8,14500.0,12643.0,342200.0,,,,,,,,,,,,,,,,,,0.34,,,,100.0,72.8,0.0,0.0,,0.0,100.0,27.35,0.2917,39.15,1.0113
2017-10-26,20143.0,484237.72,0.85,1.92,0.32,0.48,0.0,303937.72,14500.0,12643.0,348580.0,,,,,,,,,,,,,,,,,,0.34,,,,100.0,72.8,0.0,0.0,,0.0,100.0,26.88,0.2928,39.4,1.0113
