,LPE FP Equity_DX_SI_QTY,LPE FP Equity_DX_SHORT_INTEREST_VALUE,LPE FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,LPE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,LPE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,LPE FP Equity_DX_SI_MV,LPE FP Equity_DX_DSS,LPE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,LPE FP Equity_DX_SUPPLY_SI_QTY,LPE FP Equity_DX_BROKER_SI_QTY,LPE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,LPE FP Equity_DX_BROKER_SI_MV_NEW_x,LPE FP Equity_DX_SUPPLY_SI_QTY_NEW_x,LPE FP Equity_DX_SUPPLY_SI_QTY_INC_x,LPE FP Equity_DX_BROKER_SI_MV_INC_x,LPE FP Equity_DX_SUPPLY_SI_MV_NEW,LPE FP Equity_DX_BROKER_SI_QTY_ADD,LPE FP Equity_DX_BROKER_SI_QTY_NEW,LPE FP Equity_DX_SUPPLY_SI_MV_DEC,LPE FP Equity_DX_BROKER_SI_QTY_INC,LPE FP Equity_DX_SUPPLY_SI_QTY_DEC,LPE FP Equity_DX_BROKER_SI_MV_NEW_y,LPE FP Equity_DX_SUPPLY_SI_QTY_NEW_y,LPE FP Equity_DX_BROKER_SI_MV_INC_y,LPE FP Equity_DX_SUPPLY_SI_QTY_INC_y,LPE FP Equity_DX_BROKER_SI_MV_ADD,LPE FP Equity_DX_SUPPLY_SI_QTY_ADD,LPE FP Equity_DX_BROKER_SI_QTY_DEC,LPE FP Equity_DX_SUPPLY_SI_MV,LPE FP Equity_DX_BROKER_SI_MV_DEC,LPE FP Equity_DX_SUPPLY_SI_MV_RMV,LPE FP Equity_DX_BROKER_SI_MV_RMV,LPE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,LPE FP Equity_DX_UTILIZATION_QUANTITY,LPE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,LPE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,LPE FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,LPE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,LPE FP Equity_DX_ACTIVE_UTILIZATION_MV,LPE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,LPE FP Equity_DX_BROKER_SI_CON_RATIO,LPE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,LPE FP Equity_DX_DEMAND_SUPPLY_RATIO
2006-10-05,2176.0,126022.68,0.09,0.37,0.04,0.15,0.0,27219.97,1706.0,470.0,98802.71,,,,0.01,,,,,150.0,,,,0.01,,,,,0.11,,,,0.72,0.72,236385.0,13690198.03,,15.88,0.72,21.62,0.661,78.38,0.0091
2006-10-06,2376.0,136068.72,0.1,0.4,0.04,0.16,0.0,38369.55,1706.0,670.0,97699.18,,,,0.01,,,,,200.0,,,,0.01,,,,,0.11,,,,0.71,0.71,238707.0,13670268.13,,15.88,0.71,28.3,0.5942,71.7,0.0099
2006-10-09,2376.0,136068.72,0.1,0.4,0.04,0.16,0.0,38369.55,1706.0,670.0,97699.18,,,,,,,,,,,,,,,,,,0.11,,,,0.71,0.71,238702.0,13669981.79,,15.85,0.71,28.21,0.595,71.79,0.0099
2006-10-10,2376.0,136068.72,0.1,0.4,0.04,0.16,0.0,38369.55,1706.0,670.0,97699.18,,,,,,,,,,,,,,,,,,0.11,,,,0.71,0.71,238631.0,13665915.76,,15.85,0.71,28.2,0.5951,71.8,0.0099
2006-10-11,2476.0,143503.9,0.1,0.41,0.04,0.17,0.0,44627.63,1706.0,770.0,98876.28,,,,0.01,,,,,100.0,,,,0.01,,,,,0.11,,,,0.71,0.71,238217.0,13806570.75,,15.89,0.71,31.4,0.5692,68.6,0.0103
2006-10-12,2476.0,142009.07,0.1,0.42,0.04,0.17,0.0,44162.76,1706.0,770.0,97846.31,,,,,,,,,,,,,,,,,,0.11,,,,0.71,0.71,238094.0,13655697.74,,15.94,0.71,30.83,0.5735,69.17,0.0103
2006-10-13,2476.0,143503.9,0.1,0.47,0.04,0.17,0.0,44627.63,1706.0,770.0,98876.28,,,,,,,,,,,,,,,,,,0.11,,,,0.71,0.71,237999.0,13793935.92,,15.98,0.71,31.16,0.571,68.84,0.0103
2006-10-16,2476.0,146707.11,0.1,0.47,0.04,0.17,0.0,45623.78,1706.0,770.0,101083.34,,,,,,,,,,,,,,,,,,0.11,,,,0.71,0.71,237877.0,14094607.57,,16.1,0.71,31.54,0.5681,68.46,0.0103
2006-10-17,2476.0,146707.11,0.1,0.46,0.04,0.17,0.0,45623.78,1706.0,770.0,101083.34,,,,,,,,,,,,,,,,,,0.12,,,,0.71,0.71,237537.0,14074462.01,,16.32,0.71,31.06,0.5717,68.94,0.0103
2006-10-18,2476.0,145959.7,0.1,0.47,0.04,0.17,0.0,45391.34,1706.0,770.0,100568.35,,,,,,,,,,,,,,,,,,0.12,,,,1.58,0.71,105944.0,6245377.35,,7.28,1.58,31.01,0.5721,68.99,0.0103
2006-10-19,2476.0,145212.28,0.1,0.46,0.04,0.17,0.0,45158.91,1706.0,770.0,100053.37,,,,,,,,,,,,,,,,,,0.12,,,,1.58,0.71,105944.0,6213396.63,,7.24,1.58,,1.0,100.0,0.0103
2006-10-20,2576.0,151965.76,0.1,0.57,0.04,0.18,0.0,51323.84,1706.0,870.0,100641.92,,,,0.01,,,,,100.0,,,,0.01,,,,,0.12,,,,1.58,0.71,105944.0,6249946.02,,7.25,1.58,,1.0,100.0,0.0107
2006-10-23,2576.0,151743.59,0.1,0.71,0.04,0.18,0.0,51248.81,1706.0,870.0,100494.79,,,,,,,,,,,,,,,,,,0.12,,,,1.58,0.69,105944.0,6240808.67,,7.25,1.58,,1.0,100.0,0.0104
2006-10-24,2576.0,151077.08,0.1,0.73,0.04,0.18,0.0,51023.7,1706.0,870.0,100053.37,,,,,,,,,,,,,,,,,,0.12,,,,1.58,0.69,105944.0,6213396.63,,7.24,1.58,,1.0,100.0,0.0104
2006-10-25,2576.0,151854.68,0.1,0.7,0.04,0.18,0.0,51286.32,1706.0,870.0,100568.35,,,,,,,,,,,,,,,,,,0.12,,,,100.0,0.69,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0104
2006-10-26,2576.0,151743.59,0.1,0.74,0.04,0.18,0.0,51248.81,1706.0,870.0,100494.79,,,,,,,,,,,,,,,,,,0.12,,,,100.0,0.7,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0105
2006-10-27,2576.0,151521.42,0.1,0.78,0.04,0.18,0.0,51173.77,1706.0,870.0,100347.65,,,,,,,,,,,,,,,,,,0.12,,,,100.0,0.7,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0105
2006-10-30,2576.0,151077.08,0.1,0.79,0.04,0.18,0.0,51023.7,1706.0,870.0,100053.37,,,,,,,,,,,,,,,,,,0.12,,,,100.0,0.69,0.0,0.0,,0.0,100.0,33.69,0.5532,66.31,0.0105
2006-10-31,2576.0,151521.42,0.1,0.81,0.04,0.18,0.0,51173.77,1706.0,870.0,100347.65,,,,,,,,,,,,,,,,,,0.12,,,,100.0,0.69,0.0,0.0,,0.0,100.0,33.72,0.553,66.28,0.0105
2006-11-01,2576.0,151632.51,0.1,0.82,0.04,0.18,0.0,51211.29,1706.0,870.0,100421.22,,,,,,,,,,,,,,,,,,0.12,,,,100.0,0.7,0.0,0.0,,0.0,100.0,33.83,0.5523,66.17,0.0105
2006-11-02,3576.0,210650.27,0.14,1.15,0.06,0.24,0.0,110155.48,1706.0,1870.0,100494.79,,,,,,1000.0,,,,,,,,,0.07,,,0.12,,,,100.0,0.7,0.0,0.0,,0.0,100.0,28.03,0.3645,47.6,0.0146
2006-11-03,3576.0,210033.43,0.14,1.15,0.06,0.24,0.0,109832.92,1706.0,1870.0,100200.51,,,,,,,,,,,,,,,,,,0.12,,,,100.0,0.7,0.0,0.0,,0.0,100.0,28.0,0.3646,47.63,0.0146
2006-11-06,3576.0,209416.59,0.14,1.18,0.06,0.24,0.0,109510.35,1706.0,1870.0,99906.24,,,,,,,,,,,,,,,,,,0.12,,,,0.7,0.7,241147.0,14121974.94,,16.4,0.7,28.0,0.3653,47.76,0.0147
2006-11-07,3576.0,208953.96,0.14,1.2,0.06,0.24,0.0,109268.43,1706.0,1870.0,99685.53,,,,,,,,,,,,,,,,,,0.12,,,,0.7,0.7,241241.0,14096270.28,,16.36,0.7,27.99,0.3652,47.75,0.0147
2006-11-08,3576.0,208182.91,0.14,1.27,0.06,0.24,0.0,108865.23,1706.0,1870.0,99317.69,,,,,,,,,,,,,,,,,,0.12,,,,0.7,0.7,241276.0,14046292.11,,16.33,0.7,27.98,0.3651,47.73,0.0147
2006-11-09,3576.0,208182.91,0.14,1.31,0.06,0.24,0.0,108865.23,1706.0,1870.0,99317.69,,,,,,,,,,,,,,,,,,0.12,,,,0.7,0.7,240709.0,14013283.24,,16.24,0.7,27.98,0.3651,47.74,0.0148
2006-11-10,3576.0,210341.85,0.14,1.38,0.06,0.24,0.0,109994.2,1706.0,1870.0,100347.65,,,,,,,,,,,,,,,,,,0.12,,,,0.69,0.69,244551.0,14384594.26,,16.62,0.69,27.78,0.3651,47.75,0.0145
2006-11-13,32076.0,1950352.54,1.3,12.33,0.54,2.19,0.0,630538.59,21706.0,10370.0,1319813.95,,,20000.0,,,8500.0,,,,,,,,20000.0,0.58,,,1.48,,,,8.82,8.82,224342.0,13640915.01,,15.32,8.81,26.48,0.5292,67.63,0.1304
2006-11-14,32076.0,1958651.91,1.3,11.98,0.54,2.26,0.0,633221.73,21706.0,10370.0,1325430.18,,,,,,,,,,,,,,,,,,1.53,,,,8.86,8.86,223309.0,13635883.53,,15.75,8.86,26.54,0.5312,67.76,0.1309
2006-11-15,53076.0,3240971.72,2.14,18.79,0.89,3.76,0.0,1854478.7,22706.0,30370.0,1386493.03,,,1000.0,1.42,,,,,20000.0,,,,1.42,1000.0,,,,1.61,,,,9.21,9.21,223754.0,13663056.5,,15.84,9.21,42.78,0.472,53.7,0.2154
2006-11-16,53076.0,3295903.45,2.14,17.38,0.89,3.76,0.0,1885910.54,22706.0,30370.0,1409992.91,,,,,,,,,,,,,,,,,,1.61,,,,9.21,9.21,223813.0,13898297.5,,15.93,9.17,42.77,0.4717,53.68,0.2153
2006-11-17,53076.0,3295903.45,2.14,16.5,0.89,3.8,0.0,1885910.54,22706.0,30370.0,1409992.91,,,,,,,,,,,,,,,,,,1.61,,,,9.22,9.22,223535.0,13881034.31,,15.97,9.15,42.38,0.4726,54.07,0.2155
2006-11-20,53076.0,3359990.46,2.14,16.8,0.89,3.8,0.0,1922581.02,22706.0,30370.0,1437409.44,,,,,,,,,,,,,,,,,,1.61,,,,9.22,9.22,223573.0,14153348.91,,16.09,9.11,42.44,0.4722,53.99,0.2155
2006-11-21,53076.0,3662114.94,2.14,16.34,0.89,3.9,0.0,2095456.15,22706.0,30370.0,1566658.79,,,,,,,,,,,,,,,,,,1.67,,,,9.25,9.25,222735.0,15368173.4,,16.84,9.01,42.72,0.4707,53.62,0.2162
2006-11-22,53076.0,3634649.08,2.14,13.64,0.89,4.24,0.0,2079740.23,22706.0,30370.0,1554908.85,,,,,,,,,,,,,,,,,,1.82,,,,9.21,9.21,223807.0,15326322.75,,17.86,9.23,42.85,0.4736,53.79,0.2153
2006-11-23,53076.0,3616338.5,2.14,13.55,0.89,4.21,0.0,2069262.95,22706.0,30370.0,1547075.55,,,,,,,,,,,,,,,,,,1.8,,,,9.11,9.11,226494.0,15432191.07,,17.95,9.13,42.78,0.4719,53.69,0.213
2006-11-24,52076.0,3593117.37,2.1,13.27,0.88,4.14,0.0,2095456.15,21706.0,30370.0,1497661.22,,,,,,,,0.07,,1000.0,,,,,,,,1.74,,,,8.71,8.71,227396.0,15689771.07,,18.14,8.73,41.96,0.473,54.43,0.2091
2006-11-27,51076.0,3453637.41,2.06,10.51,0.86,4.08,0.0,1985929.41,21706.0,29370.0,1467708.0,,,,,,,,,,,,,,,,,1000.0,1.74,0.08,,,8.72,8.72,227187.0,15361843.56,,18.05,8.77,42.51,0.4926,55.82,0.2052
2006-11-28,51076.0,3413991.06,2.06,9.2,0.86,4.0,0.0,1963131.75,21706.0,29370.0,1450859.31,,,,,,,,,,,,,,,,,,1.7,,,,8.7,8.7,227876.0,15231549.59,,17.79,8.73,42.51,0.4925,55.81,0.2046
2006-11-29,42576.0,2900919.97,1.72,7.94,0.72,3.3,0.0,1421979.51,21706.0,20870.0,1478940.45,,,,,,,,,,,,,,,,,8500.0,1.68,0.68,,,8.72,8.72,227241.0,15483087.99,,17.72,8.67,46.96,0.4806,50.96,0.171
2006-11-30,42576.0,2875215.61,1.72,7.78,0.72,3.36,0.0,1409379.69,21706.0,20870.0,1465835.92,,,,,,,,,,,,,,,,,,1.71,,,,8.63,8.63,229733.0,15514184.24,,18.09,8.66,46.99,0.4812,50.99,0.1693
2006-12-01,42576.0,2827478.96,1.72,7.58,0.72,3.27,0.0,1385980.03,21706.0,20870.0,1441498.92,,,,,,,,,,,,,,,,,,1.63,,,,8.69,8.69,228089.0,15147426.89,,17.42,8.58,47.93,0.4805,50.03,0.1704
2006-12-04,42576.0,2827478.96,1.72,7.41,0.72,3.28,0.0,1385980.03,21706.0,20870.0,1441498.92,,,,,,,,,,,,,,,,,,1.67,,,,8.71,8.71,227638.0,15117475.91,,17.53,8.71,46.98,0.481,50.98,0.1708
2006-12-05,41706.0,2787687.19,1.68,7.24,0.7,3.21,0.0,1336827.89,21706.0,20000.0,1450859.31,,,,,,,,,,,,,,,,,870.0,1.67,0.07,,,8.7,8.7,227877.0,15231616.43,,17.58,8.68,47.95,0.5008,52.05,0.1671
2006-12-06,21706.0,1441498.92,0.88,3.89,0.37,1.68,0.0,1328203.19,1706.0,20000.0,113295.73,,,,,,,,1.54,,20000.0,,,,,,,,0.13,,,,0.68,0.68,247631.0,16445214.23,,19.15,0.69,7.86,0.8552,92.14,0.0871
2006-12-07,11706.0,777397.33,0.47,2.08,0.2,0.9,0.0,664101.6,1706.0,10000.0,113295.73,,,,,,10000.0,,,,,,,,,0.77,,20000.0,0.13,1.55,,,0.68,0.68,247758.0,16453648.32,,19.12,0.69,14.63,0.7502,85.37,0.0469
2006-12-08,21706.0,1441498.92,0.88,3.74,0.37,1.67,0.0,664101.6,11706.0,10000.0,777397.33,,,10000.0,,,,,,,,,,,10000.0,,,,0.9,,,,4.69,4.69,237994.0,15805219.52,,18.33,4.69,46.07,0.5031,53.93,0.0869
2006-12-11,11791.0,775415.16,0.48,1.99,0.2,0.91,0.0,663222.96,1706.0,10085.0,112192.2,,,,,,85.0,,0.77,,10000.0,,,,,0.01,,,0.13,,,,0.68,0.68,247971.0,16307393.1,,19.05,0.68,14.47,0.7404,84.82,0.0472
2006-12-12,1791.0,118940.6,0.07,0.3,0.03,0.14,0.0,5644.86,1706.0,85.0,113295.73,,,,,,,,,,,,,,,,,10000.0,0.13,0.77,,,100.0,0.67,0.0,0.0,,0.0,100.0,4.78,0.909,95.22,0.0071
2006-12-13,1791.0,118940.6,0.07,0.29,0.03,0.14,0.0,5644.86,1706.0,85.0,113295.73,,,,,,,,,,,,,,,,,,0.13,,,,100.0,0.68,0.0,0.0,,0.0,100.0,4.76,0.9093,95.24,0.0071
2006-12-14,1791.0,117086.98,0.07,0.29,0.03,0.14,0.0,5556.89,1706.0,85.0,111530.08,,,,,,,,,,,,,,,,,,0.13,,,,100.0,0.67,0.0,0.0,,0.0,100.0,4.68,0.9107,95.32,0.007
2006-12-15,6791.0,438691.63,0.27,1.1,0.11,0.55,0.0,328485.78,1706.0,5085.0,110205.85,,,,,,5000.0,,,,,,,,,0.41,,,0.13,,,,0.66,0.66,255525.0,16506652.69,,19.62,0.67,24.09,0.6168,74.74,0.0264
2006-12-18,5085.0,325635.1,0.21,0.81,0.09,0.4,0.0,325635.1,0.0,5085.0,0.0,,,,,,,,0.13,,1706.0,,,,,,,,0.0,,,,0.0,0.0,150987.0,9668961.1,,11.38,0.0,1.58,0.9689,98.42,0.0337
2006-12-19,5085.0,325854.39,0.21,0.79,0.09,0.39,0.0,325854.39,0.0,5085.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,151551.0,9711614.14,,11.34,0.0,1.6,0.9684,98.4,0.0336
2006-12-20,335.0,21380.62,0.01,0.05,0.01,0.03,0.0,21380.62,0.0,335.0,0.0,,,,,,,,,,,,,,,,,4750.0,0.0,0.37,,,0.0,0.0,0.0,0.0,,0.0,0.0,24.59,0.6292,75.41,0.0022
2006-12-21,335.0,21236.16,0.01,0.05,0.01,0.03,0.0,21236.16,0.0,335.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,24.33,0.6318,75.67,0.0022
2006-12-22,335.0,21366.18,0.01,0.05,0.01,0.03,0.0,21366.18,0.0,335.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,24.61,0.6289,75.39,0.0022
2006-12-25,85.0,5421.27,0.0,0.01,0.0,0.01,0.0,5421.27,0.0,85.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.02,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0013
2006-12-26,335.0,21366.18,0.01,0.05,0.01,0.03,0.0,21366.18,0.0,335.0,0.0,0.02,,,,,,250.0,,,,0.02,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,24.51,0.6299,75.49,0.0022
2006-12-27,335.0,21279.5,0.01,0.05,0.01,0.03,0.0,21279.5,0.0,335.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,24.42,0.6309,75.58,0.0022
2006-12-28,335.0,21149.48,0.01,0.05,0.01,0.03,0.0,21149.48,0.0,335.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,24.4,0.631,75.6,0.0022
2006-12-29,335.0,21033.91,0.01,0.05,0.01,0.03,0.0,21033.91,0.0,335.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,24.39,0.6312,75.61,0.0022
2007-01-01,85.0,5336.96,0.0,0.01,0.0,0.01,0.0,5336.96,0.0,85.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.02,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0007
2007-01-02,1335.0,84512.53,0.05,0.2,0.02,0.1,0.0,21207.27,1335.0,335.0,84512.53,0.02,1335.0,,,0.1,,250.0,,,,0.02,1335.0,,,,,,0.1,,,,100.0,0.69,0.0,0.0,,0.0,100.0,19.25,0.595,74.43,0.0069
2007-01-03,335.0,21091.69,0.01,0.05,0.01,0.03,0.0,21091.69,0.0,335.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.1,,0.0,0.0,0.0,0.0,1335.0,0.0,0.0,24.29,0.6322,75.71,0.0022
2007-01-04,335.0,21091.69,0.01,0.05,0.01,0.03,0.0,21091.69,0.0,335.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,24.33,0.6318,75.67,0.0022
2007-01-05,335.0,21077.25,0.01,0.05,0.01,0.03,0.0,21077.25,0.0,335.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,24.44,0.6307,75.56,0.0022
2007-01-08,335.0,20701.64,0.01,0.06,0.01,0.03,0.0,20701.64,0.0,335.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,24.14,0.6337,75.86,0.0022
2007-01-09,335.0,20802.77,0.01,0.05,0.01,0.03,0.0,20802.77,0.0,335.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,24.56,0.6295,75.44,0.0023
2007-01-10,335.0,20629.41,0.01,0.04,0.01,0.03,0.0,20629.41,0.0,335.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,24.29,0.6322,75.71,0.0023
2007-01-11,335.0,20802.77,0.01,0.04,0.01,0.03,0.0,20802.77,0.0,335.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,146820.0,9117200.7,,10.57,0.0,24.66,0.6284,75.34,0.0023
2007-01-12,335.0,20788.32,0.01,0.05,0.01,0.03,0.0,20788.32,0.0,335.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,146992.0,9121542.71,,10.6,0.0,24.44,0.6306,75.56,0.0023
2007-01-15,335.0,21380.62,0.01,0.05,0.01,0.03,0.0,21380.62,0.0,335.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.03,0.6247,74.97,0.0023
2007-01-16,450.0,29884.57,0.02,0.06,0.01,0.03,0.0,29884.57,0.0,450.0,0.0,,,,0.01,,,,,115.0,,,,0.01,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,19.01,0.6921,80.99,0.0031
2007-01-17,450.0,29690.52,0.02,0.06,0.01,0.04,0.0,29690.52,0.0,450.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,18.47,0.6989,81.53,0.0029
2007-01-18,1450.0,96669.91,0.06,0.19,0.02,0.11,0.0,30001.01,1335.0,450.0,89002.98,,1335.0,,,0.1,,,,,,,1335.0,,,,,,0.1,,,,100.0,0.67,0.0,0.0,,0.0,100.0,25.63,0.5391,68.56,0.0073
2007-01-19,1450.0,96982.55,0.06,0.19,0.02,0.11,0.0,30098.03,1335.0,450.0,89290.83,,,,,,,,,,,,,,,,,,0.1,,,,100.0,0.67,0.0,0.0,,0.0,100.0,25.78,0.5382,68.44,0.0073
2007-01-22,1450.0,97670.37,0.06,0.19,0.02,0.11,0.0,30311.49,1335.0,450.0,89924.1,,,,,,,,,,,,,,,,,,0.1,,,,100.0,0.67,0.0,0.0,,0.0,100.0,25.67,0.5387,68.52,0.0073
2007-01-23,1450.0,97732.9,0.06,0.18,0.02,0.11,0.0,30330.9,1335.0,450.0,89981.67,,,,,,,,,,,,,,,,,,0.1,,,,100.0,0.67,0.0,0.0,,0.0,100.0,25.72,0.5382,68.46,0.0073
2007-01-24,1450.0,98545.78,0.06,0.19,0.02,0.12,0.0,30583.17,1335.0,450.0,90730.08,,,,,,,,,,,,,,,,,,0.11,,,,100.0,0.67,0.0,0.0,,0.0,100.0,25.72,0.538,68.44,0.0073
2007-01-25,1450.0,97045.08,0.06,0.19,0.02,0.11,0.0,30117.44,1335.0,450.0,89348.4,,,,,,,,,,,,,,,,,,0.1,,,,100.0,0.67,0.0,0.0,,0.0,100.0,26.08,0.5355,68.13,0.0073
2007-01-26,1450.0,96107.14,0.06,0.18,0.02,0.11,0.0,29826.36,1335.0,450.0,88484.85,,,,,,,,,,,,,,,,,,0.1,,,,100.0,0.67,0.0,0.0,,0.0,100.0,26.17,0.5349,68.05,0.0073
2007-01-29,1450.0,96107.14,0.06,0.18,0.02,0.11,0.0,29826.36,1335.0,450.0,88484.85,,,,,,,,,,,,,,,,,,0.1,,,,100.0,0.67,0.0,0.0,,0.0,100.0,25.94,0.5366,68.26,0.0073
2007-01-30,1085.0,71867.87,0.04,0.14,0.02,0.08,0.0,5630.2,1085.0,85.0,71867.87,,,,,,,,0.02,,250.0,,,,,,,365.0,0.08,0.03,,,100.0,0.54,0.0,0.0,,0.0,100.0,7.84,0.8554,92.16,0.0054
2007-01-31,1085.0,71119.24,0.04,0.13,0.02,0.08,0.0,5571.55,1085.0,85.0,71119.24,,,,,,,,,,,,,,,,,,0.08,,,,100.0,0.54,0.0,0.0,,0.0,100.0,7.81,0.856,92.19,0.0054
2007-02-01,1085.0,72429.33,0.04,0.13,0.02,0.08,0.0,5674.19,1085.0,85.0,72429.33,,,,,,,,,,,,,,,,,,0.08,,,,100.0,0.55,0.0,0.0,,0.0,100.0,7.83,0.8556,92.17,0.0055
2007-02-02,1085.0,71680.71,0.04,0.13,0.02,0.08,0.0,5615.54,1085.0,85.0,71680.71,,,,,,,,,,,,,,,,,,0.08,,,,100.0,0.55,0.0,0.0,,0.0,100.0,7.86,0.8552,92.14,0.0055
2007-02-05,1085.0,71680.71,0.04,0.13,0.02,0.08,0.0,5615.54,1085.0,85.0,71680.71,,,,,,,,,,,,,,,,,,0.08,,,,100.0,0.55,0.0,0.0,,0.0,100.0,7.83,0.8556,92.17,0.0055
2007-02-06,1085.0,73926.58,0.04,0.14,0.02,0.09,0.0,5791.48,1085.0,85.0,73926.58,,,,,,,,,,,,,,,,,,0.09,,,,100.0,0.52,0.0,0.0,,0.0,100.0,7.84,0.8556,92.16,0.0052
2007-02-07,1085.0,73505.48,0.04,0.13,0.02,0.09,0.0,5758.49,1085.0,85.0,73505.48,,,,,,,,,,,,,,,,,,0.09,,,,100.0,0.52,0.0,0.0,,0.0,100.0,7.82,0.8559,92.18,0.0052
2007-02-08,11085.0,755277.57,0.45,1.35,0.19,0.88,0.0,5791.48,11085.0,85.0,755277.57,,,9990.0,,,,,,,,,,,9990.0,,10.0,,0.88,,,,5.3,5.3,198201.0,13504444.72,,15.63,5.3,9.02,0.8221,90.21,0.053
2007-02-09,11085.0,774398.52,0.45,1.4,0.19,0.92,0.0,704538.48,11085.0,10085.0,774398.52,,,,,,10000.0,,,,,,,,,0.83,,,0.9,,,,5.32,5.32,197132.0,13771649.02,,15.94,5.33,8.8,0.8259,90.45,0.0532
2007-02-12,11085.0,773920.5,0.45,1.32,0.19,0.94,0.0,704103.58,11085.0,10085.0,773920.5,,,,,,,,,,,,,,,,,,0.9,,,,5.31,5.31,197562.0,13793169.27,,16.06,5.29,8.6,0.8288,90.63,0.0531
2007-02-13,11085.0,781090.85,0.45,1.35,0.19,0.93,0.0,710627.09,11085.0,10085.0,781090.85,,,,,,,,,,,,,,,,,,0.9,,,,5.31,5.31,197560.0,13920821.76,,16.14,5.3,8.73,0.8271,90.52,0.0531
2007-02-14,11085.0,786349.12,0.45,1.35,0.19,0.94,0.0,715410.99,11085.0,10085.0,786349.12,,,,,,,,,,,,,,,,,,0.91,,,,5.26,5.26,199737.0,14168968.28,,16.44,5.25,8.75,0.8269,90.51,0.0526
2007-02-15,11085.0,785393.07,0.45,1.26,0.19,0.95,0.0,714541.19,11085.0,10085.0,785393.07,,,,,,,,,,,,,,,,,,0.91,,,,5.27,5.27,199179.0,14112206.22,,16.43,5.25,8.63,0.829,90.64,0.0527
2007-02-16,2085.0,148265.64,0.08,0.23,0.04,0.18,0.0,77155.02,2085.0,1085.0,148265.64,,,,,,,,0.74,,9000.0,,,,,,,9000.0,0.17,0.78,,,1.49,1.49,137503.0,9777923.44,,11.36,1.49,46.88,0.4628,49.14,0.0149
2007-02-19,2085.0,148589.33,0.08,0.23,0.04,0.18,0.0,77323.46,2085.0,1085.0,148589.33,,,,,,,,,,,,,,,,,,0.17,,,,1.49,1.49,137415.0,9792998.63,,11.37,1.49,46.96,0.4627,49.05,0.0149
2007-02-20,2085.0,150153.8,0.08,0.25,0.04,0.18,0.0,78137.59,2085.0,1085.0,150153.8,,,,,,,,,,,,,,,,,,0.17,,,,0.99,0.99,208687.0,15028847.24,,17.42,0.99,47.1,0.4626,48.9,0.0099
2007-02-21,2085.0,151142.84,0.08,0.3,0.04,0.18,0.0,78652.27,2085.0,1085.0,151142.84,,,,,,,,,,,,,,,,,,0.18,,,,0.97,0.97,213657.0,15488117.78,,17.96,0.97,46.94,0.4627,49.06,0.0097
