,DJE FP Equity_DX_SI_QTY,DJE FP Equity_DX_SHORT_INTEREST_VALUE,DJE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,DJE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,DJE FP Equity_DX_SI_MV,DJE FP Equity_DX_DSS,DJE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,DJE FP Equity_DX_SUPPLY_SI_QTY,DJE FP Equity_DX_BROKER_SI_QTY,DJE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,DJE FP Equity_DX_BROKER_SI_MV_NEW_x,DJE FP Equity_DX_SUPPLY_SI_QTY_INC_x,DJE FP Equity_DX_BROKER_SI_MV_INC_x,DJE FP Equity_DX_BROKER_SI_QTY_ADD,DJE FP Equity_DX_BROKER_SI_QTY_NEW,DJE FP Equity_DX_SUPPLY_SI_MV_DEC,DJE FP Equity_DX_BROKER_SI_QTY_INC,DJE FP Equity_DX_SUPPLY_SI_QTY_DEC,DJE FP Equity_DX_BROKER_SI_MV_NEW_y,DJE FP Equity_DX_BROKER_SI_MV_INC_y,DJE FP Equity_DX_SUPPLY_SI_QTY_INC_y,DJE FP Equity_DX_BROKER_SI_MV_ADD,DJE FP Equity_DX_SUPPLY_SI_QTY_ADD,DJE FP Equity_DX_BROKER_SI_QTY_DEC,DJE FP Equity_DX_SUPPLY_SI_MV,DJE FP Equity_DX_BROKER_SI_MV_DEC,DJE FP Equity_DX_BROKER_SI_MV_RMV,DJE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,DJE FP Equity_DX_UTILIZATION_QUANTITY,DJE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,DJE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,DJE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,DJE FP Equity_DX_ACTIVE_UTILIZATION_MV,DJE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,DJE FP Equity_DX_BROKER_SI_CON_RATIO,DJE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,DJE FP Equity_DX_DEMAND_SUPPLY_RATIO,DJE FP Equity_PX_LAST
2014-09-11,15.0,1859.54,0.0,0.0,0.0,,1859.54,0.0,15.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0048,133.43
2014-09-12,15.0,1855.36,0.0,0.0,0.0,,1855.36,0.0,15.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0048,133.13
2014-09-15,15.0,1854.25,0.0,0.0,0.0,,1854.25,0.0,15.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0048,133.05
2014-09-16,15.0,1863.03,0.0,0.0,0.0,,1863.03,0.0,15.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0048,133.68
2014-09-17,15.0,1869.85,0.0,0.0,0.0,,1869.85,0.0,15.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0048,134.17
2014-09-18,15.0,1884.63,0.0,0.0,0.0,,1884.63,0.0,15.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0048,135.23
2014-09-19,9015.0,1141958.3,1.27,0.26,1.22,,1141958.3,0.0,9015.0,0.0,,,,9000.0,,,,,,,,1.22,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.9967,99.83,2.9024,136.34
2014-09-22,9015.0,1140115.62,1.48,0.26,1.23,,1140115.62,0.0,9015.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.9967,99.83,0.7457,136.12
2014-09-23,9015.0,1129478.34,1.39,0.26,1.23,,1129478.34,0.0,9015.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.9967,99.83,0.7457,134.85
2014-09-24,9015.0,1137519.12,1.37,0.26,1.22,,1137519.12,0.0,9015.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.9967,99.83,0.571,135.81
2014-09-25,9015.0,1133750.0,1.33,0.26,1.23,,1133750.0,0.0,9015.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.9967,99.83,0.571,135.36
2014-09-26,5015.0,632143.95,0.56,0.14,0.68,,632143.95,0.0,5015.0,0.0,,,,,,,,,,,,,,4000.0,0.0,0.55,,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.994,99.7,0.3177,135.67
2014-09-29,5015.0,634147.5,0.62,0.14,0.68,,634147.5,0.0,5015.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.994,99.7,0.3177,136.1
2014-09-30,915.0,117070.59,0.11,0.03,0.12,,117070.59,0.0,915.0,0.0,,,,,,,,,,,,,,4100.0,0.0,0.56,,0.0,0.0,0.0,0.0,0.0,0.0,1.64,0.9678,98.36,0.058,137.71
2014-10-01,15.0,1890.9,0.0,0.0,0.0,,1890.9,0.0,15.0,0.0,,,,,,,,,,,,,,900.0,0.0,0.12,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.001,135.68
2014-10-02,15.0,1865.26,0.0,0.0,0.0,,1865.26,0.0,15.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.001,133.84
2014-10-03,15.0,1910.41,0.0,0.0,0.0,,1910.41,0.0,15.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.001,137.08
2014-10-06,15.0,1913.06,0.0,0.0,0.0,,1913.06,0.0,15.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.001,137.27
2014-10-07,15.0,1882.4,0.0,0.0,0.0,,1882.4,0.0,15.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.001,135.07
2014-10-08,15.0,1865.67,0.0,0.0,0.0,,1865.67,0.0,15.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.001,133.87
2014-10-09,803.0,100383.07,0.07,0.02,0.11,,51129.11,394.0,409.0,49253.96,,,,394.0,,,,,,,,0.05,394.0,,0.05,,,100.0,2.5,0.0,0.0,0.0,100.0,3.67,0.9293,96.33,0.0509,134.55
2014-10-10,803.0,99525.09,0.06,0.02,0.11,,50692.11,394.0,409.0,48832.99,,,,,,,,,,,,,,,0.05,,,100.0,2.5,0.0,0.0,0.0,100.0,3.67,0.9293,96.33,0.0509,133.4
2014-10-13,803.0,98465.68,0.06,0.02,0.11,,50152.51,394.0,409.0,48313.17,,,,,,,,,,,,,,,0.05,,,100.0,2.5,0.0,0.0,0.0,100.0,3.67,0.9293,96.33,0.0509,131.98
2014-10-14,803.0,97913.59,0.05,0.02,0.11,,49871.31,394.0,409.0,48042.29,,,,,,,,,,,,,,,0.05,,,100.0,2.5,0.0,0.0,0.0,100.0,3.67,0.9293,96.33,0.0509,131.24
2014-10-15,803.0,94817.42,0.05,0.02,0.11,,48294.3,394.0,409.0,46523.12,,,,,,,,,,,,,,,0.05,,,100.0,2.5,0.0,0.0,0.0,100.0,3.67,0.9293,96.33,0.0509,127.09
2014-10-16,803.0,95175.53,0.05,0.02,0.1,,48476.7,394.0,409.0,46698.83,,,,,,,,,,,,,,,0.05,,,100.0,2.5,0.0,0.0,0.0,100.0,3.67,0.9293,96.33,0.0509,127.57
2014-10-17,803.0,97204.83,0.05,0.02,0.1,,49510.31,394.0,409.0,47694.53,,,,,,,,,,,,,,,0.05,,,100.0,2.82,0.0,0.0,0.0,100.0,3.67,0.9293,96.33,0.0575,130.29
2014-10-20,803.0,96622.9,0.04,0.02,0.1,,49213.91,394.0,409.0,47409.0,,,,,,,,,,,,,,,0.05,,,100.0,2.5,0.0,0.0,0.0,100.0,3.67,0.9293,96.33,0.0509,129.51
2014-10-21,803.0,98577.59,0.04,0.02,0.1,,50209.51,394.0,409.0,48368.08,,,,,,,,,,,,,,,0.05,,,100.0,2.82,0.0,0.0,0.0,100.0,3.67,0.9293,96.33,0.0575,132.13
2014-10-22,803.0,99450.49,0.04,0.03,0.11,,50654.11,394.0,409.0,48796.38,,,,,,,,,,,,,,,0.05,,,100.0,2.82,0.0,0.0,0.0,100.0,3.67,0.9293,96.33,0.0575,133.3
2014-10-23,1063.0,132431.37,0.05,0.03,0.14,,83345.8,394.0,669.0,49085.57,,,0.03,,,,260.0,,,0.03,,,,,0.05,,,100.0,2.82,0.0,0.0,0.0,100.0,41.11,0.5158,58.89,0.0762,134.09
2014-10-24,6063.0,753880.08,0.29,0.19,0.81,,704889.69,394.0,5669.0,48990.39,,,,5000.0,,,,,,,,0.67,,,0.05,,,100.0,2.82,0.0,0.0,0.0,100.0,6.95,0.7851,88.2,0.4344,133.83
2014-10-27,6063.0,754218.07,0.29,0.19,0.81,,705205.71,394.0,5669.0,49012.36,,,,,,,,,,,,,,,0.05,,,100.0,2.82,0.0,0.0,0.0,100.0,6.95,0.7851,88.2,0.4344,133.89
2014-10-28,16063.0,2005051.6,0.76,0.49,2.15,,1955870.86,394.0,15669.0,49180.75,,,1.34,,,,10000.0,,,1.34,,,,,0.05,,,100.0,2.82,0.0,0.0,0.0,100.0,2.51,0.9174,95.73,1.1509,134.35
2014-10-29,26063.0,3270244.44,1.3,0.8,3.47,,3220807.45,394.0,25669.0,49436.99,,,1.32,,,,10000.0,,,1.32,,,,,0.05,,,100.0,2.82,0.0,0.0,0.0,100.0,1.53,0.9489,97.39,1.8674,135.05
2014-10-30,26063.0,3331266.41,1.31,0.8,3.52,,3280906.93,394.0,25669.0,50359.47,,,,,,,,,,,,,,,0.05,,,100.0,2.82,0.0,0.0,0.0,100.0,1.53,0.9489,97.39,1.8674,137.57
2014-10-31,21063.0,2750504.13,1.06,0.64,2.9,,2699053.79,394.0,20669.0,51450.35,,,,,,,,,,,,,,5000.0,0.06,0.65,,100.0,2.82,0.0,0.0,0.0,100.0,1.91,0.9369,96.76,1.5091,140.55
2014-11-03,21063.0,2757353.48,0.95,0.65,2.96,,2705775.02,394.0,20669.0,51578.47,,,,,,,,,,,,,,,0.06,,,100.0,2.82,0.0,0.0,0.0,100.0,1.91,0.9369,96.76,1.5091,140.9
2014-11-04,22123.0,2873508.03,1.01,0.68,3.12,,2818435.6,424.0,21699.0,55072.43,,30.0,0.17,,,,1030.0,,,0.17,30.0,,,,0.06,,,100.0,3.04,0.0,0.0,0.0,100.0,1.95,0.9372,96.78,1.5851,139.8
2014-11-05,21023.0,2769696.26,0.87,0.63,2.94,,2713835.96,424.0,20599.0,55860.31,,,,,,,,,,,,,,1100.0,0.06,0.19,,100.0,3.04,0.0,0.0,0.0,100.0,2.06,0.9339,96.61,1.5063,141.8
2014-11-06,21023.0,2794697.75,0.89,0.63,2.98,,2738333.21,424.0,20599.0,56364.55,,,,,,,,,,,,,,,0.06,,,100.0,3.04,0.0,0.0,0.0,100.0,2.06,0.9339,96.61,1.5063,143.08
2014-11-07,2123.0,282793.55,0.1,0.06,0.3,,226314.76,424.0,1699.0,56478.79,,,,,,,,,,,,,,18900.0,0.06,2.67,,100.0,3.04,0.0,0.0,0.0,100.0,24.96,0.4349,58.86,0.1521,143.37
2014-11-10,2123.0,283444.47,0.1,0.06,0.3,,226835.68,424.0,1699.0,56608.79,,,,,,,,,,,,,,,0.06,,,100.0,3.04,0.0,0.0,0.0,100.0,24.96,0.4349,58.86,0.1521,143.7
2014-11-11,1123.0,149922.74,0.05,0.03,0.16,,93317.9,424.0,699.0,56604.85,,,,,,,,,,,,,,1000.0,0.06,0.14,,100.0,3.04,0.0,0.0,0.0,100.0,39.34,0.5227,60.66,0.0805,143.69
2014-11-12,1123.0,149390.62,0.05,0.03,0.16,,92986.68,424.0,699.0,56403.94,,,,,,,,,,,,,,,0.06,,,100.0,3.04,0.0,0.0,0.0,100.0,39.34,0.5227,60.66,0.0805,143.18
2014-11-13,21123.0,2818392.7,1.01,0.64,3.03,,2761819.37,424.0,20699.0,56573.33,,,,20000.0,,,,,,,,2.87,,,0.06,,,100.0,3.04,0.0,0.0,0.0,100.0,2.05,0.9342,96.62,1.5134,143.61
2014-11-14,21123.0,2815841.41,1.08,0.63,3.04,,2759319.29,424.0,20699.0,56522.12,,,,,,,,,,,,,,,0.06,,,100.0,3.04,0.0,0.0,0.0,100.0,2.05,0.9342,96.62,1.5134,143.48
2014-11-17,6123.0,816863.85,0.33,0.18,0.88,,760298.4,424.0,5699.0,56565.45,,,,,,,,,,,,,,15000.0,0.06,2.17,,100.0,3.04,0.0,0.0,0.0,100.0,7.44,0.7776,87.73,0.4387,143.59
2014-11-18,6123.0,815100.31,0.33,0.18,0.88,,758656.97,424.0,5699.0,56443.33,,,,,,,,,,,,,,,0.06,,,100.0,3.04,0.0,0.0,0.0,100.0,7.44,0.7776,87.73,0.4387,143.28
2014-11-19,6123.0,813564.31,0.33,0.19,0.88,,757227.34,424.0,5699.0,56336.97,,,,,,,,,,,,,,,0.06,,,100.0,3.04,0.0,0.0,0.0,100.0,7.44,0.7776,87.73,0.4387,143.01
2014-11-20,6123.0,815953.64,0.34,0.19,0.88,,759451.21,424.0,5699.0,56502.42,,,,,,,,,,,,,,,0.06,,,100.0,3.04,0.0,0.0,0.0,100.0,7.44,0.7776,87.73,0.4387,143.43
2014-11-21,2323.0,315369.8,0.14,0.07,0.33,,257807.68,424.0,1899.0,57562.12,,,,,,,,,,,,,,3800.0,0.06,0.55,,100.0,3.04,0.0,0.0,0.0,100.0,22.33,0.4701,63.19,0.1664,146.12
2014-11-24,2323.0,313858.99,0.14,0.07,0.34,,256572.63,424.0,1899.0,57286.36,,,,,,,,,,,,,,,0.06,,,100.0,3.04,0.0,0.0,0.0,100.0,22.33,0.4701,63.19,0.1664,145.42
2014-11-25,2323.0,313233.09,0.16,0.07,0.34,,256060.97,424.0,1899.0,57172.12,,,,,,,,,,,,,,,0.06,,,100.0,3.04,0.0,0.0,0.0,100.0,22.33,0.4701,63.19,0.1664,145.13
2014-11-26,2323.0,312369.77,0.16,0.07,0.34,,255355.23,424.0,1899.0,57014.54,,,,,,,,,,,,,,,0.06,,,100.0,3.04,0.0,0.0,0.0,100.0,22.33,0.4701,63.19,0.1664,144.73
2014-11-27,2323.0,313945.32,0.17,0.07,0.34,,256643.21,424.0,1899.0,57302.12,,,,,,,,,,,,,,,0.06,,,100.0,3.04,0.0,0.0,0.0,100.0,22.33,0.4701,63.19,0.1664,145.46
2014-11-28,5323.0,722846.74,0.43,0.16,0.78,,665268.86,424.0,4899.0,57577.87,,,0.44,,,,3000.0,,,0.44,,,,,0.06,,,100.0,3.04,0.0,0.0,0.0,100.0,8.65,0.7456,85.73,0.3814,146.16
2014-12-01,5323.0,716516.39,0.5,0.16,0.78,,659442.75,424.0,4899.0,57073.63,,,,,,,,,,,,,,,0.06,,,100.0,3.04,0.0,0.0,0.0,100.0,8.65,0.7458,85.74,0.3814,144.88
2014-12-02,10323.0,1402982.01,1.0,0.31,1.5,,1345356.87,424.0,9899.0,57625.15,,,0.71,,,,5000.0,,,0.71,,,,,0.06,,,100.0,3.04,0.0,0.0,0.0,100.0,4.28,0.8664,92.94,0.7396,146.28
2014-12-03,10323.0,1415066.76,1.09,0.31,1.51,,1356945.26,424.0,9899.0,58121.51,,,,,,,,,,,,,,,0.06,,,100.0,3.04,0.0,0.0,0.0,100.0,4.28,0.8664,92.94,0.7396,147.54
2014-12-04,9123.0,1233789.15,0.93,0.27,1.35,,1176447.64,424.0,8699.0,57341.51,,,,,,,,,,,,,,1200.0,0.06,0.16,,100.0,3.04,0.0,0.0,0.0,100.0,4.87,0.8491,91.96,0.6536,145.56
2014-12-05,9123.0,1258115.71,1.04,0.27,1.33,,1199643.6,424.0,8699.0,58472.11,,,,,,,,,,,,,,,0.06,,,100.0,3.04,0.0,0.0,0.0,100.0,4.87,0.8484,91.93,0.6536,148.43
2014-12-08,8818.0,1214743.56,1.0,0.26,1.31,,1160467.2,394.0,8424.0,54276.36,,,,,,0.0,,30.0,,,,,,275.0,0.06,0.04,,100.0,2.82,0.0,0.0,0.0,100.0,5.03,0.9045,94.97,0.6318,148.27
2014-12-09,3640.0,489667.38,0.44,0.11,0.54,,460610.2,216.0,3424.0,29057.19,,,,,,0.03,,178.0,,,,,,5000.0,0.03,0.74,,100.0,1.55,0.0,0.0,0.0,100.0,12.38,0.7831,87.62,0.2608,144.79
2014-12-10,3640.0,488033.23,0.43,0.11,0.53,,459073.02,216.0,3424.0,28960.21,,,,,,,,,,,,,,,0.03,,,100.0,1.55,0.0,0.0,0.0,100.0,12.64,0.7792,87.36,0.2608,143.35
2014-12-11,3632.0,491172.92,0.4,0.11,0.52,,461962.19,216.0,3416.0,29210.72,,,,,,,,,,,,,,8.0,0.03,0.0,,100.0,1.55,0.0,0.0,0.0,100.0,12.45,0.782,87.55,0.2602,144.59
2014-12-12,3632.0,478264.3,0.4,0.11,0.52,,449821.27,216.0,3416.0,28443.03,,,,,,,,,,,,,,,0.03,,,100.0,1.55,0.0,0.0,0.0,100.0,12.18,0.7861,87.82,0.2602,140.79
2014-12-15,3632.0,473236.73,0.46,0.11,0.51,,445092.7,216.0,3416.0,28144.03,,,,,,,,,,,,,,,0.03,,,100.0,1.55,0.0,0.0,0.0,100.0,12.18,0.7861,87.82,0.2602,139.31
2014-12-16,3632.0,477822.69,0.46,0.11,0.52,,449405.92,216.0,3416.0,28416.77,,,,,,,,,,,,,,,0.03,,,100.0,1.55,0.0,0.0,0.0,100.0,11.78,0.7922,88.22,0.2602,140.66
2014-12-17,3632.0,474629.5,0.58,0.11,0.51,,446402.64,216.0,3416.0,28226.86,,,,,,,,,,,,,,,0.03,,,100.0,1.55,0.0,0.0,0.0,100.0,12.18,0.7861,87.82,0.2602,139.72
2014-12-18,3632.0,491206.89,0.58,0.11,0.51,,461994.14,216.0,3416.0,29212.74,,,,,,,,,,,,,,,0.03,,,100.0,1.55,0.0,0.0,0.0,100.0,12.18,0.7861,87.82,0.2602,144.6
2014-12-19,3416.0,469566.25,0.45,0.11,0.49,,469566.25,0.0,3416.0,0.0,,,,,,0.03,,216.0,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,11.82,0.7916,88.18,0.2447,146.97
2014-12-22,3000.0,414262.49,0.39,0.09,0.44,,414262.49,0.0,3000.0,0.0,,,,,,,,,,,,,,416.0,0.0,0.06,,0.0,0.0,13958.0,1927425.26,2.02,0.0,,1.0,100.0,0.2149,147.64
2014-12-23,3000.0,420098.75,0.33,0.09,0.44,,420098.75,0.0,3000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,13958.0,1954579.45,2.05,0.0,,1.0,100.0,0.2149,149.72
2014-12-24,3000.0,419200.86,0.3,0.09,0.45,,419200.86,0.0,3000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,13958.0,1950401.88,2.06,0.0,,1.0,100.0,0.2149,149.4
2014-12-25,3000.0,419200.86,0.3,0.09,0.45,,419200.86,0.0,3000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,13958.0,1950401.88,2.05,0.0,,1.0,100.0,0.2149,
2014-12-26,3000.0,419200.86,0.3,0.09,0.45,,419200.86,0.0,3000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,13958.0,1950401.88,2.05,0.0,,1.0,100.0,0.2149,
2014-12-29,3000.0,420070.69,0.3,0.09,0.45,,420070.69,0.0,3000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,13958.0,1954448.9,2.05,0.0,,1.0,100.0,0.2149,149.71
2014-12-30,3000.0,418359.09,0.31,0.09,0.45,,418359.09,0.0,3000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,13958.0,1946485.41,2.05,0.0,,1.0,100.0,0.2149,149.1
2014-12-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,3000.0,0.0,0.45,,0.0,0.0,13958.0,1956537.68,2.06,0.0,,0.0,,0.0,149.87
2015-01-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,13958.0,1956537.68,2.06,0.0,,0.0,,0.0,
2015-01-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,13958.0,1954840.54,2.06,0.0,,0.0,,0.0,149.74
2015-01-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,13958.0,1942307.84,2.05,0.0,,0.0,,0.0,148.78
2015-01-06,2500.0,344400.35,0.23,0.08,0.37,,344400.35,0.0,2500.0,0.0,,,,2500.0,,,,,,,,0.37,,,0.0,,,0.0,0.0,13958.0,1922856.04,2.03,0.0,,1.0,100.0,0.1791,147.29
2015-01-07,2500.0,350105.67,0.23,0.08,0.37,,350105.67,0.0,2500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,13958.0,1954709.99,2.05,0.0,,1.0,100.0,0.1791,149.73
2015-01-08,2500.0,358499.98,0.22,0.08,0.37,,358499.98,0.0,2500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,13714.0,1966587.48,2.05,0.0,,1.0,100.0,0.1823,153.32
2015-01-09,2500.0,354454.81,0.21,0.08,0.38,,354454.81,0.0,2500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,13714.0,1944397.32,2.07,0.0,,1.0,100.0,0.1823,151.59
2015-01-12,2500.0,353496.13,0.21,0.08,0.38,,353496.13,0.0,2500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,13714.0,1939138.38,2.04,0.0,,1.0,100.0,0.1823,151.18
2015-01-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,2500.0,0.0,0.38,,0.0,0.0,13714.0,1963893.88,2.06,0.0,,0.0,,0.0,153.11
2015-01-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,13714.0,1905917.26,2.03,0.0,,0.0,,0.0,148.59
2015-01-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,13714.0,1945551.72,2.04,0.0,,0.0,,0.0,151.68
2015-01-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,13714.0,1955813.07,2.06,0.0,,0.0,,0.0,152.48
2015-01-19,700.0,99541.97,0.06,0.02,0.11,,99541.97,0.0,700.0,0.0,,,,700.0,,,,,,,,0.11,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.051,152.04
2015-01-20,700.0,99686.0,0.06,0.02,0.11,,99686.0,0.0,700.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.051,152.26
2015-01-21,700.0,100294.88,0.06,0.02,0.11,,100294.88,0.0,700.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.051,153.19
2015-01-22,700.0,102376.86,0.06,0.02,0.11,,102376.86,0.0,700.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.051,156.37
2015-01-23,700.0,104301.7,0.06,0.02,0.11,,104301.7,0.0,700.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.051,159.31
2015-01-26,6700.0,990733.82,0.6,0.2,1.06,,990733.82,0.0,6700.0,0.0,,,0.95,,,,6000.0,,,0.95,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.4886,158.1
2015-01-27,6700.0,966670.45,0.6,0.2,1.06,,966670.45,0.0,6700.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.4886,154.26
2015-01-28,6700.0,972498.3,0.61,0.2,1.03,,972498.3,0.0,6700.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.4886,155.19
2015-01-29,6700.0,966169.13,0.67,0.2,1.04,,966169.13,0.0,6700.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.4886,154.18
2015-01-30,6000.0,868537.05,0.5,0.18,0.92,,868537.05,0.0,6000.0,0.0,,,,,,,,,,,,,,700.0,0.0,0.12,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.4375,154.77
2015-02-02,6000.0,862813.02,0.54,0.18,0.93,,862813.02,0.0,6000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.4375,153.75
2015-02-03,2700.0,389831.55,0.24,0.08,0.42,,389831.55,0.0,2700.0,0.0,,,,,,,,,,,,,,3300.0,0.0,0.5,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.1969,154.37
2015-02-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,2700.0,0.0,0.42,,0.0,0.0,13714.0,2014944.09,2.1,0.0,,0.0,,0.0,157.09
2015-02-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,13714.0,2027385.97,2.13,0.0,,0.0,,0.0,158.06
2015-02-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,13714.0,2050345.74,2.16,0.0,,0.0,,0.0,159.85
2015-02-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,13714.0,2036749.46,2.15,0.0,,0.0,,0.0,158.79
2015-02-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,13714.0,2039956.13,2.15,0.0,,0.0,,0.0,159.04
2015-02-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,13714.0,2047010.8,2.16,0.0,,0.0,,0.0,159.59
2015-02-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,13714.0,2042264.93,2.15,0.0,,0.0,,0.0,159.22
2015-02-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,13714.0,2050602.28,2.15,0.0,,0.0,,0.0,159.87
2015-02-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,13714.0,2055476.42,2.16,0.0,,0.0,,0.0,160.25
