,ALBOO FP Equity_DX_SI_QTY,ALBOO FP Equity_DX_SHORT_INTEREST_VALUE,ALBOO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALBOO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALBOO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALBOO FP Equity_DX_SI_MV,ALBOO FP Equity_DX_DSS,ALBOO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALBOO FP Equity_DX_SUPPLY_SI_QTY,ALBOO FP Equity_DX_BROKER_SI_QTY,ALBOO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALBOO FP Equity_DX_BROKER_SI_MV_NEW_x,ALBOO FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALBOO FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALBOO FP Equity_DX_BROKER_SI_MV_INC_x,ALBOO FP Equity_DX_SUPPLY_SI_MV_NEW,ALBOO FP Equity_DX_BROKER_SI_QTY_ADD,ALBOO FP Equity_DX_BROKER_SI_QTY_NEW,ALBOO FP Equity_DX_SUPPLY_SI_MV_DEC,ALBOO FP Equity_DX_BROKER_SI_QTY_INC,ALBOO FP Equity_DX_SUPPLY_SI_QTY_DEC,ALBOO FP Equity_DX_BROKER_SI_MV_NEW_y,ALBOO FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALBOO FP Equity_DX_BROKER_SI_MV_INC_y,ALBOO FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALBOO FP Equity_DX_BROKER_SI_MV_ADD,ALBOO FP Equity_DX_SUPPLY_SI_QTY_ADD,ALBOO FP Equity_DX_BROKER_SI_QTY_DEC,ALBOO FP Equity_DX_SUPPLY_SI_MV,ALBOO FP Equity_DX_BROKER_SI_MV_DEC,ALBOO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALBOO FP Equity_DX_UTILIZATION_QUANTITY,ALBOO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALBOO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALBOO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALBOO FP Equity_DX_ACTIVE_UTILIZATION_MV,ALBOO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALBOO FP Equity_DX_BROKER_SI_CON_RATIO,ALBOO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALBOO FP Equity_DX_DEMAND_SUPPLY_RATIO
2022-08-08,120883.0,26231.61,1.68,6.71,1.02,0.03,1.0,15010.11,69171.0,69171.0,15010.11,,,,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,14.08,0.6921,81.89,1.7476
2022-08-09,120883.0,26594.26,1.68,5.68,1.02,0.03,1.0,15217.62,69171.0,69171.0,15217.62,,,,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,14.36,0.6869,81.52,1.7476
2022-08-10,120883.0,25566.75,1.68,4.15,1.02,0.03,1.0,14629.67,69171.0,69171.0,14629.67,,,,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,14.66,0.6817,81.14,1.7476
2022-08-11,120883.0,27077.79,1.68,3.84,1.02,0.03,1.0,15494.3,69171.0,69171.0,15494.3,,,,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,14.09,0.6918,81.87,1.7476
2022-08-12,120883.0,29011.92,1.68,3.82,1.02,0.03,1.0,16601.04,69171.0,69171.0,16601.04,,,,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,14.03,0.6928,81.95,1.7476
2022-08-15,120883.0,27682.21,1.68,3.61,1.02,0.03,1.0,15840.16,69171.0,69171.0,15840.16,,,,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,14.72,0.6806,81.07,1.7476
2022-08-16,120883.0,28407.51,1.68,3.37,1.02,0.03,1.0,16255.19,69171.0,69171.0,16255.19,,,,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,14.29,0.6882,81.62,1.7476
2022-08-17,120883.0,30099.87,1.68,3.39,1.02,0.03,1.0,17223.58,69171.0,69171.0,17223.58,,,,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,14.1,0.6916,81.86,1.7476
2022-08-18,120883.0,37957.26,1.68,2.8,1.02,0.03,1.0,21719.69,69171.0,69171.0,21719.69,,,,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,13.06,0.7108,83.21,1.7476
2022-08-19,120883.0,33726.36,1.68,1.62,1.02,0.04,1.0,19298.71,69171.0,69171.0,19298.71,,,,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,15.13,0.6734,80.54,1.7476
2022-08-22,121939.0,29631.18,1.7,1.4,1.03,0.03,1.0,16936.86,69699.0,69699.0,16936.86,,,528.0,0.0,,,,,528.0,,,,0.0,528.0,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,15.1,0.6601,79.66,1.7495
2022-08-23,121939.0,28960.51,1.7,1.34,1.03,0.03,1.0,16553.51,69699.0,69699.0,16553.51,,,,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,14.44,0.6723,80.55,1.7495
2022-08-24,121939.0,27314.34,1.7,1.3,1.03,0.03,1.0,15612.58,69699.0,69699.0,15612.58,,,,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,14.64,0.6684,80.28,1.7495
2022-08-25,121939.0,28045.97,1.7,1.27,1.03,0.03,1.0,16030.77,69699.0,69699.0,16030.77,,,,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,14.16,0.6773,80.92,1.7495
2022-08-26,121939.0,25790.1,1.7,1.26,1.03,0.03,1.0,14741.34,69699.0,69699.0,14741.34,,,,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,14.78,0.6659,80.09,1.7495
2022-08-29,117010.0,25157.15,1.63,1.2,0.99,0.02,1.0,13925.55,69699.0,64770.0,14985.29,,,,,,,,,,,,,,,,,4929.0,0.01,0.0,100.0,100.0,0.0,0.0,0.0,100.0,14.81,0.6653,80.04,1.6788
2022-08-30,106096.0,27584.96,1.48,1.07,0.9,0.02,1.0,16702.92,59313.0,64242.0,15421.38,,,,,,,,0.0,,10386.0,,,,,,,528.0,0.01,0.0,100.0,100.0,0.0,0.0,0.0,100.0,15.13,0.6733,80.53,1.7887
2022-08-31,106096.0,35754.35,1.48,0.96,0.9,0.03,1.0,21649.55,59313.0,64242.0,19988.48,,,,,,,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,14.65,0.6819,81.16,1.7887
2022-09-01,128152.0,43187.22,1.78,0.89,1.08,0.04,1.0,25365.99,70341.0,75270.0,23704.92,,,11028.0,0.0,,,,,11028.0,,,,0.0,11028.0,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,21.11,0.4891,65.26,1.8219
2022-09-02,138668.0,46731.12,1.93,0.96,1.17,0.05,1.0,27137.94,75599.0,80528.0,25476.86,,,5258.0,0.0,,,,,5258.0,,,,0.0,5258.0,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,25.54,0.4195,56.85,1.8343
2022-09-05,138668.0,46731.12,1.93,0.96,1.17,0.05,1.0,27137.94,75599.0,80528.0,25476.86,,,,,,,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,27.09,0.4519,60.2,1.8343
2022-09-06,138668.0,46731.12,1.93,0.96,1.17,0.05,1.0,27137.94,75599.0,80528.0,25476.86,,,,,,,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,27.17,0.4515,60.13,1.8343
2022-09-07,138668.0,46731.12,1.93,0.97,1.17,0.05,1.0,27137.94,75599.0,80528.0,25476.86,,,,,,,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,27.17,0.4515,60.13,1.8343
2022-09-08,138668.0,46731.12,1.93,0.97,1.17,0.05,1.0,27137.94,75599.0,80528.0,25476.86,,,,,,,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,27.17,0.4515,60.13,1.8343
2022-09-09,138668.0,46731.12,1.93,0.97,1.17,0.05,1.0,27137.94,75599.0,80528.0,25476.86,,,,,,,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,27.17,0.4515,60.13,1.8343
2022-09-12,138668.0,46731.12,1.93,0.98,1.17,0.05,1.0,27137.94,75599.0,80528.0,25476.86,,,,,,,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,27.17,0.4515,60.13,1.8343
2022-09-13,142268.0,47944.32,1.98,1.01,1.2,0.05,1.0,27744.54,77399.0,82328.0,26083.46,,,1800.0,0.0,,,,,1800.0,,,,0.0,1800.0,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,26.49,0.4592,61.13,1.8381
2022-09-14,137339.0,46283.24,1.91,0.98,1.16,0.05,1.0,26083.46,77399.0,77399.0,26083.46,,,,,,,,,,,,,,,,,4929.0,0.03,0.0,100.0,100.0,0.0,0.0,0.0,100.0,27.43,0.4486,59.74,1.7744
2022-09-15,137339.0,46283.24,1.91,0.98,1.16,0.05,1.0,26083.46,77399.0,77399.0,26083.46,,,,,,,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,27.43,0.4486,59.74,1.7744
2022-09-16,137339.0,46283.24,1.91,0.99,1.16,0.05,1.0,26083.46,77399.0,77399.0,26083.46,,,,,,,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,27.43,0.4486,59.74,1.7744
2022-09-19,137339.0,46283.24,1.91,0.99,1.16,0.05,1.0,26083.46,77399.0,77399.0,26083.46,,,,,,,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,27.43,0.4486,59.74,1.7744
2022-09-20,137339.0,46283.24,1.91,1.03,1.16,0.05,1.0,26083.46,77399.0,77399.0,26083.46,,,,,,,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,27.43,0.4486,59.74,1.7744
2022-09-21,140939.0,47496.44,1.96,1.13,1.19,0.05,1.0,26690.06,79199.0,79199.0,26690.06,,,1800.0,0.0,,,,,1800.0,,,,0.0,1800.0,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,26.73,0.4564,60.77,1.7796
2022-09-22,140939.0,47496.44,1.96,1.15,1.19,0.05,1.0,26690.06,79199.0,79199.0,26690.06,,,,,,,,,,,,,,,,,,0.03,,100.0,99.34,0.0,0.0,0.0,100.0,26.73,0.4564,60.77,1.7679
2022-09-23,140939.0,47496.44,1.96,1.16,1.19,0.05,1.0,26690.06,79199.0,79199.0,26690.06,,,,,,,,,,,,,,,,,,0.03,,100.0,99.34,0.0,0.0,0.0,100.0,26.73,0.4564,60.77,1.7679
2022-09-26,140939.0,47496.44,1.96,1.19,1.19,0.05,1.0,26690.06,79199.0,79199.0,26690.06,,,,,,,,,,,,,,,,,,0.03,,100.0,99.34,0.0,0.0,0.0,100.0,26.73,0.4564,60.77,1.7679
2022-09-27,226847.0,76447.44,3.16,1.96,1.92,0.08,1.0,41165.56,122153.0,122153.0,41165.56,,,42954.0,0.01,,,,,42954.0,,,,0.01,42954.0,,,,0.04,,100.0,99.57,0.0,0.0,0.0,100.0,16.63,0.6052,75.6,1.8492
2022-09-28,183893.0,61971.94,2.56,1.6,1.56,0.06,1.0,26690.06,122153.0,79199.0,41165.56,,,,,,,,,,,,,,,,,42954.0,0.04,0.01,100.0,99.57,0.0,0.0,0.0,100.0,20.5,0.54,69.91,1.499
2022-09-29,140939.0,47496.44,1.96,1.31,1.19,0.05,1.0,26690.06,79199.0,79199.0,26690.06,,,,,,,,0.01,,42954.0,,,,,,,,0.03,,100.0,99.34,0.0,0.0,0.0,100.0,26.73,0.4564,60.77,1.7679
2022-09-30,140939.0,47496.44,1.96,1.86,1.19,0.05,1.0,26690.06,79199.0,79199.0,26690.06,,,,,,,,,,,,,,,,,,0.03,,100.0,98.72,0.0,0.0,0.0,100.0,26.73,0.4564,60.77,1.7569
2022-10-03,140939.0,,1.96,2.25,1.19,0.05,1.0,,79199.0,79199.0,,,,,,,,,,,,,,,,,,,0.03,,100.0,98.72,0.0,,0.0,100.0,26.73,0.4564,60.77,
2022-10-04,226847.0,,3.16,3.95,1.92,0.08,1.0,,122153.0,122153.0,,,,42954.0,0.01,,,,,42954.0,,,,0.01,42954.0,,,,0.04,,100.0,99.17,0.0,,0.0,100.0,16.56,0.607,75.74,
2022-10-05,226847.0,,3.16,4.21,1.92,0.08,1.0,,122153.0,122153.0,,,,,,,,,,,,,,,,,,,0.04,,100.0,99.17,0.0,,0.0,100.0,16.56,0.607,75.74,
2022-10-06,226847.0,,3.16,4.46,1.92,0.08,1.0,,122153.0,122153.0,,,,,,,,,,,,,,,,,,,0.04,,100.0,99.17,0.0,,0.0,100.0,16.56,0.607,75.74,
2022-10-07,312755.0,,4.35,6.18,2.65,0.11,1.0,,165107.0,165107.0,,,,42954.0,0.01,,,,,42954.0,,,,0.01,42954.0,,,,0.06,,100.0,99.38,0.0,,0.0,100.0,12.01,0.6966,82.4,
2022-10-10,312755.0,,4.35,6.38,2.65,0.11,1.0,,165107.0,165107.0,,,,,,,,,,,,,,,,,,,0.06,,100.0,99.38,0.0,,0.0,100.0,12.01,0.6966,82.4,
2022-10-11,312755.0,,4.35,6.66,2.65,0.11,1.0,,165107.0,165107.0,,,,,,,,,,,,,,,,,,,0.06,,100.0,99.38,0.0,,0.0,100.0,12.01,0.6966,82.4,
2022-10-12,312755.0,,4.35,8.73,2.65,0.11,1.0,,165107.0,165107.0,,,,,,,,,,,,,,,,,,,0.06,,100.0,99.38,0.0,,0.0,100.0,12.01,0.6966,82.4,
2022-10-13,312755.0,,4.35,,2.65,0.11,1.0,,165107.0,165107.0,,,,,,,,,,,,,,,,,,,0.06,,100.0,99.38,0.0,,0.0,100.0,12.01,0.6966,82.4,
2022-10-14,312755.0,,4.35,,2.65,0.11,1.0,,165107.0,165107.0,,,,,,,,,,,,,,,,,,,0.06,,100.0,99.38,0.0,,0.0,100.0,12.01,0.6966,82.4,
2022-10-17,312757.0,,4.35,,2.65,0.11,1.0,,165108.0,165108.0,,,,1.0,0.0,,,,,1.0,,,,0.0,1.0,,,,0.06,,100.0,99.38,0.0,,0.0,100.0,12.01,0.6966,82.4,
2022-10-18,312757.0,,4.35,,2.65,0.11,1.0,,165108.0,165108.0,,,,,,,,,,,,,,,,,,,0.06,,100.0,99.38,0.0,,0.0,100.0,12.01,0.6966,82.4,
2022-10-19,312757.0,,4.35,,2.65,0.11,1.0,,165108.0,165108.0,,,,,,,,,,,,,,,,,,,0.06,,100.0,99.38,0.0,,0.0,100.0,12.01,0.6966,82.4,
2022-10-20,214174.0,,2.98,,1.81,0.07,1.0,,165108.0,66525.0,,,,,,,,,,,,,,,,,,98583.0,0.06,0.03,100.0,99.38,0.0,,0.0,100.0,17.54,0.5896,74.31,
2022-10-21,115591.0,,1.61,,0.98,0.04,1.0,,66525.0,66525.0,,,,,,,,,0.03,,98583.0,,,,,,,,0.02,,100.0,40.04,0.0,,0.0,100.0,32.5,0.403,52.39,
2022-10-24,115591.0,,1.61,,0.98,0.04,1.0,,66525.0,66525.0,,,,,,,,,,,,,,,,,,,0.02,,100.0,98.49,0.0,,0.0,100.0,32.5,0.403,52.39,
2022-10-25,115591.0,,1.61,,0.98,0.04,1.0,,66525.0,66525.0,,,,,,,,,,,,,,,,,,,0.02,,100.0,98.49,0.0,,0.0,100.0,32.45,0.4033,52.47,
2022-10-26,115591.0,,1.61,,0.98,0.04,1.0,,66525.0,66525.0,,,,,,,,,,,,,,,,,,,0.02,,100.0,98.49,0.0,,0.0,100.0,32.45,0.4033,52.47,
2022-10-27,115591.0,,1.61,,0.98,0.04,1.0,,66525.0,66525.0,,,,,,,,,,,,,,,,,,,0.02,,100.0,98.49,0.0,,0.0,100.0,32.45,0.4033,52.47,
2022-10-28,115591.0,,1.61,,0.98,0.04,1.0,,66525.0,66525.0,,,,,,,,,,,,,,,,,,,0.02,,100.0,95.09,0.0,,0.0,100.0,32.45,0.4033,52.47,
2022-10-31,115591.0,,1.61,,0.98,0.04,1.0,,66525.0,66525.0,,,,,,,,,,,,,,,,,,,0.02,,100.0,95.09,0.0,,0.0,100.0,32.45,0.4033,52.47,
2022-11-01,115591.0,,1.61,,0.98,0.04,1.0,,66525.0,66525.0,,,,,,,,,,,,,,,,,,,0.02,,100.0,95.09,0.0,,0.0,100.0,32.45,0.4033,52.47,
2022-11-02,115591.0,,1.61,,0.98,0.04,1.0,,66525.0,66525.0,,,,,,,,,,,,,,,,,,,0.02,,100.0,95.09,0.0,,0.0,100.0,32.45,0.4033,52.47,
2022-11-03,115591.0,,1.61,,0.98,0.04,1.0,,66525.0,66525.0,,,,,,,,,,,,,,,,,,,0.02,,100.0,95.09,0.0,,0.0,100.0,32.45,0.4033,52.47,
2022-11-04,115591.0,,1.61,,0.98,0.04,1.0,,66525.0,66525.0,,,,,,,,,,,,,,,,,,,0.02,,100.0,95.09,0.0,,0.0,100.0,32.45,0.4033,52.47,
2022-11-07,115591.0,,1.61,,0.98,0.04,1.0,,66525.0,66525.0,,,,,,,,,,,,,,,,,,,0.02,,100.0,95.09,0.0,,0.0,100.0,32.45,0.4033,52.47,
2022-11-08,115591.0,,1.61,,0.98,0.04,1.0,,66525.0,66525.0,,,,,,,,,,,,,,,,,,,0.02,,100.0,95.09,0.0,,0.0,100.0,32.45,0.4033,52.47,
2022-11-09,115591.0,,1.61,,0.98,0.04,1.0,,66525.0,66525.0,,,,,,,,,,,,,,,,,,,0.02,,100.0,95.09,0.0,,0.0,100.0,32.45,0.4033,52.47,
2022-11-10,115591.0,,1.61,,0.98,0.04,1.0,,66525.0,66525.0,,,,,,,,,,,,,,,,,,,0.02,,100.0,95.09,0.0,,0.0,100.0,32.45,0.4033,52.47,
2022-11-11,115591.0,,1.61,,0.98,0.04,1.0,,66525.0,66525.0,,,,,,,,,,,,,,,,,,,0.02,,100.0,95.09,0.0,,0.0,100.0,32.45,0.4033,52.47,
2022-11-14,105091.0,,1.46,,0.89,0.04,1.0,,66525.0,56025.0,,,,,,,,,,,,,,,,,,10500.0,0.02,0.0,100.0,95.09,0.0,,0.0,100.0,35.71,0.3824,47.66,
2022-11-15,78105.0,,1.09,,0.66,0.03,0.0,,58325.0,58325.0,,,,,0.0,,,,0.0,2300.0,10500.0,,,0.0,,,2300.0,,0.02,,100.0,94.44,0.0,,0.0,100.0,27.34,0.3784,50.41,
2022-11-16,75805.0,,1.06,,0.64,0.03,0.0,,56025.0,56025.0,,,,,,,,,0.0,,2300.0,,,,,,,2300.0,0.02,0.0,100.0,98.02,0.0,,0.0,100.0,24.75,0.3869,52.21,
2022-11-17,75805.0,,1.06,,0.64,0.03,0.0,,56025.0,56025.0,,,,,,,,,,,,,,,,,,,0.02,,100.0,98.02,0.0,,0.0,100.0,24.81,0.3866,52.15,
2022-11-18,75805.0,,1.06,,0.64,0.03,0.0,,56025.0,56025.0,,,,,,,,,,,,,,,,,,,0.02,,100.0,98.02,0.0,,0.0,100.0,24.78,0.387,52.22,
2022-11-21,75805.0,,1.06,,0.64,0.03,0.0,,56025.0,56025.0,,,,,,,,,,,,,,,,,,,0.02,,100.0,98.02,0.0,,0.0,100.0,24.79,0.3869,52.2,
2022-11-22,75805.0,,1.06,,0.64,0.03,0.0,,56025.0,56025.0,,,,,,,,,,,,,,,,,,,0.02,,100.0,98.02,0.0,,0.0,100.0,24.78,0.3871,52.24,
2022-11-23,75805.0,,1.06,,0.64,0.03,0.0,,56025.0,56025.0,,,,,,,,,,,,,,,,,,,0.02,,100.0,98.02,0.0,,0.0,100.0,24.78,0.3871,52.24,
2022-11-24,75805.0,,1.06,,0.64,0.03,0.0,,56025.0,56025.0,,,,,,,,,,,,,,,,,,,0.02,,100.0,98.02,0.0,,0.0,100.0,24.78,0.3871,52.24,
2022-11-25,75805.0,,1.06,,0.64,0.03,0.0,,56025.0,56025.0,,,,,,,,,,,,,,,,,,,0.02,,100.0,98.02,0.0,,0.0,100.0,24.78,0.3871,52.24,
2022-11-28,75805.0,25546.29,1.06,,0.64,0.03,0.0,18880.43,56025.0,56025.0,18880.43,,,,,,,,,,,,,,,,,,0.02,,100.0,98.02,0.0,0.0,0.0,100.0,24.78,0.3871,52.24,1.3262
2022-11-29,75805.0,25546.29,1.06,,0.64,0.03,0.0,18880.43,56025.0,56025.0,18880.43,,,,,,,,,,,,,,,,,,0.02,,100.0,98.02,0.0,0.0,0.0,100.0,24.74,0.3875,52.31,1.3262
2022-11-30,75805.0,25546.29,1.06,,0.64,0.03,0.0,18880.43,56025.0,56025.0,18880.43,,,,,,,,,,,,,,,,,,0.02,,100.0,98.02,0.0,0.0,0.0,100.0,24.74,0.3875,52.31,1.3262
2022-12-01,75805.0,25546.29,1.06,,0.64,0.03,0.0,18880.43,56025.0,56025.0,18880.43,,,,,,,,,,,,,,,,,,0.02,,100.0,98.02,0.0,0.0,0.0,100.0,24.74,0.3875,52.31,1.3262
2022-12-02,75805.0,25546.29,1.06,,0.64,0.03,0.0,18880.43,56025.0,56025.0,18880.43,,,,,,,,,,,,,,,,,,0.02,,100.0,98.02,0.0,0.0,0.0,100.0,24.74,0.3875,52.31,1.3262
2022-12-05,75805.0,25546.29,1.06,,0.64,0.02,0.0,18880.43,56025.0,56025.0,18880.43,,,,,,,,,,,,,,,,,,0.02,,100.0,98.02,0.0,0.0,0.0,100.0,21.23,0.4907,65.4,1.3262
2022-12-06,75805.0,25546.29,1.06,,0.64,0.02,0.0,18880.43,56025.0,56025.0,18880.43,,,,,,,,,,,,,,,,,,0.02,,100.0,98.02,0.0,0.0,0.0,100.0,21.3,0.4873,65.07,1.3262
2022-12-07,75805.0,25546.29,1.06,,0.64,0.02,0.0,18880.43,56025.0,56025.0,18880.43,,,,,,,,,,,,,,,,,,0.02,,100.0,98.02,0.0,0.0,0.0,100.0,21.3,0.4873,65.07,1.3262
2022-12-08,75805.0,25546.29,1.06,,0.64,0.02,0.0,18880.43,56025.0,56025.0,18880.43,,,,,,,,,,,,,,,,,,0.02,,100.0,98.02,0.0,0.0,0.0,100.0,21.3,0.4873,65.07,1.3262
2022-12-09,75805.0,25546.29,1.06,,0.64,0.02,0.0,18880.43,56025.0,56025.0,18880.43,,,,,,,,,,,,,,,,,,0.02,,100.0,98.02,0.0,0.0,0.0,100.0,21.23,0.4907,65.4,1.3262
2022-12-12,84547.0,28492.34,1.18,,0.72,0.02,0.0,21826.48,48267.0,64767.0,16265.98,,,,0.0,,,,0.0,8742.0,7758.0,,,0.0,,,,,0.02,,100.0,84.44,0.0,0.0,0.0,100.0,21.47,0.489,65.2,1.4792
2022-12-13,90975.0,30658.58,1.27,,0.77,0.02,1.0,21051.38,45967.0,62467.0,15490.88,,,,,,,,0.0,,2300.0,,,,,,,2300.0,0.02,0.0,100.0,93.05,0.0,0.0,0.0,100.0,29.71,0.4431,58.36,1.8416
2022-12-14,78091.0,26316.67,1.09,,0.66,0.02,0.0,18880.43,39525.0,56025.0,13319.93,,,,,,,,0.0,,6442.0,,,,,,,6442.0,0.01,0.0,100.0,92.01,0.0,0.0,0.0,100.0,18.95,0.5077,67.3,1.8178
2022-12-15,83033.0,27982.12,1.16,,0.7,0.02,0.0,19713.15,41996.0,58496.0,14152.65,,,,0.0,,,,,2471.0,,,,0.0,,,2471.0,,0.01,,100.0,92.44,0.0,0.0,0.0,100.0,20.55,0.4566,61.95,1.8278
2022-12-16,83033.0,27982.12,1.16,,0.7,0.02,0.0,19713.15,41996.0,58496.0,14152.65,,,,,,,,,,,,,,,,,,0.01,,100.0,97.76,0.0,0.0,0.0,100.0,20.55,0.4563,61.91,1.9329
2022-12-19,83033.0,27982.12,1.16,,0.7,0.02,0.0,19713.15,41996.0,58496.0,14152.65,,,,,,,,,,,,,,,,,,0.01,,100.0,97.76,0.0,0.0,0.0,100.0,20.54,0.4565,61.94,1.9329
2022-12-20,83033.0,27982.12,1.16,,0.7,0.02,0.0,19713.15,41996.0,58496.0,14152.65,,,,,,,,,,,,,,,,,,0.01,,100.0,97.76,0.0,0.0,0.0,100.0,20.53,0.4567,61.96,1.9329
2022-12-21,80747.0,27211.74,1.12,,0.68,0.02,0.0,19713.15,22251.0,58496.0,7498.59,,,,,,,,0.01,,19745.0,,,,,,,,0.01,,100.0,51.8,0.0,0.0,0.0,100.0,21.31,0.4789,64.23,1.8797
2022-12-22,83033.0,27982.12,1.16,,0.7,0.02,0.0,19713.15,41996.0,58496.0,14152.65,,,19745.0,,,,,,,,,,,19745.0,,,,0.01,,100.0,97.76,0.0,0.0,0.0,100.0,20.54,0.4564,61.93,1.9329
2022-12-23,83033.0,27982.12,1.16,,0.7,0.02,0.0,19713.15,41996.0,58496.0,14152.65,,,,,,,,,,,,,,,,,,0.01,,100.0,97.76,0.0,0.0,0.0,100.0,20.54,0.4567,61.96,1.9329
2022-12-26,83033.0,27982.12,1.16,,0.7,0.02,0.0,19713.15,41996.0,58496.0,14152.65,,,,,,,,,,,,,,,,,,0.01,,100.0,97.76,0.0,0.0,0.0,100.0,20.54,0.4567,61.96,1.9329
2022-12-27,83033.0,27982.12,1.16,,0.7,0.02,0.0,19713.15,41996.0,58496.0,14152.65,,,,,,,,,,,,,,,,,,0.01,,100.0,97.76,0.0,0.0,0.0,100.0,20.54,0.4568,61.97,1.9329
2022-12-28,83033.0,27982.12,1.16,,0.7,0.02,0.0,19713.15,41996.0,58496.0,14152.65,,,,,,,,,,,,,,,,,,0.01,,100.0,97.76,0.0,0.0,0.0,100.0,27.47,0.4047,54.46,1.9329
2022-12-29,83033.0,27982.12,1.16,,0.7,0.02,0.0,19713.15,41996.0,58496.0,14152.65,,,,,,,,,,,,,,,,,,0.01,,100.0,97.76,0.0,0.0,0.0,100.0,27.4,0.4051,54.53,1.9329
2022-12-30,83033.0,27982.12,1.16,,0.7,0.02,0.0,19713.15,41996.0,58496.0,14152.65,,,,,,,,,,,,,,,,,,0.01,,100.0,97.76,0.0,0.0,0.0,100.0,27.36,0.4058,54.63,1.9329
2023-01-02,80747.0,27211.74,1.12,,0.68,0.02,0.0,19713.15,22251.0,58496.0,7498.59,,,,,,,,0.01,,19745.0,,,,,,,,0.01,,100.0,51.8,0.0,0.0,0.0,100.0,25.05,0.4149,56.36,1.8797
2023-01-03,83033.0,27982.12,1.16,,0.7,0.02,0.0,19713.15,41996.0,58496.0,14152.65,,,19745.0,,,,,,,,,,,19745.0,,,,0.01,,100.0,97.76,0.0,0.0,0.0,100.0,20.47,0.4565,61.94,1.9329
2023-01-04,83033.0,27982.12,1.16,,0.7,0.02,0.0,19713.15,41996.0,58496.0,14152.65,,,,,,,,,,,,,,,,,,0.01,,100.0,97.76,0.0,0.0,0.0,100.0,20.58,0.4613,62.47,1.9329
2023-01-05,83033.0,27982.12,1.16,,0.7,0.02,0.0,19713.15,41996.0,58496.0,14152.65,,,,,,,,,,,,,,,,,,0.01,,100.0,97.76,0.0,0.0,0.0,100.0,20.45,0.4564,61.93,1.9329
2023-01-06,83033.0,11624.62,1.16,,0.7,0.02,0.0,8189.44,41996.0,58496.0,5879.44,,,,,,,,,,,,,,,,,,0.01,,100.0,97.76,0.0,0.0,0.0,100.0,25.17,0.3992,54.13,1.9329
