,ALMER FP Equity_DX_SI_QTY,ALMER FP Equity_DX_SHORT_INTEREST_VALUE,ALMER FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALMER FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALMER FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALMER FP Equity_DX_SI_MV,ALMER FP Equity_DX_DSS,ALMER FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALMER FP Equity_DX_SUPPLY_SI_QTY,ALMER FP Equity_DX_BROKER_SI_QTY,ALMER FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALMER FP Equity_DX_BROKER_SI_QTY_ADD,ALMER FP Equity_DX_BROKER_SI_MV_ADD,ALMER FP Equity_DX_SUPPLY_SI_MV,ALMER FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALMER FP Equity_DX_UTILIZATION_QUANTITY,ALMER FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALMER FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALMER FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALMER FP Equity_DX_ACTIVE_UTILIZATION_MV,ALMER FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALMER FP Equity_DX_BROKER_SI_CON_RATIO,ALMER FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALMER FP Equity_DX_DEMAND_SUPPLY_RATIO,ALMER FP Equity_PX_LAST
2024-02-14,,,,,,,,,,,,,,,,,,,,,,,,,4.36
2024-02-15,,,,,,,,,,,,,,,,,,,,,,,,,4.64
2024-02-16,,,,,,,,,,,,,,,,,,,,,,,,,4.72
2024-02-19,,,,,,,,,,,,,,,,,,,,,,,,,4.76
2024-02-20,,,,,,,,,,,,,,,,,,,,,,,,,4.8
2024-02-21,,,,,,,,,,,,,,,,,,,,,,,,,5.7
2024-02-22,,,,,,,,,,,,,,,,,,,,,,,,,6.55
2024-02-23,,,,,,,,,,,,,,,,,,,,,,,,,7.35
2024-02-26,,,,,,,,,,,,,,,,,,,,,,,,,7.5
2024-02-27,,,,,,,,,,,,,,,,,,,,,,,,,7.5
2024-02-28,,,,,,,,,,,,,,,,,,,,,,,,,7.5
2024-02-29,,,,,,,,,,,,,,,,,,,,,,,,,7.5
2024-03-01,,,,,,,,,,,,,,,,,,,,,,,,,7.5
2024-03-04,,,,,,,,,,,,,,,,,,,,,,,,,7.2
2024-03-05,,,,,,,,,,,,,,,,,,,,,,,,,7.2
2024-03-06,,,,,,,,,,,,,,,,,,,,,,,,,5.9
2024-03-07,,,,,,,,,,,,,,,,,,,,,,,,,5.9
2024-03-08,,,,,,,,,,,,,,,,,,,,,,,,,5.8
2024-03-11,,,,,,,,,,,,,,,,,,,,,,,,,6.05
2024-03-12,,,,,,,,,,,,,,,,,,,,,,,,,6.6
2024-03-13,,,,,,,,,,,,,,,,,,,,,,,,,6.6
2024-03-14,,,,,,,,,,,,,,,,,,,,,,,,,7.05
2024-03-15,,,,,,,,,,,,,,,,,,,,,,,,,7.05
2024-03-18,,,,,,,,,,,,,,,,,,,,,,,,,6.95
2024-03-19,,,,,,,,,,,,,,,,,,,,,,,,,6.95
2024-03-20,,,,,,,,,,,,,,,,,,,,,,,,,6.85
2024-03-21,,,,,,,,,,,,,,,,,,,,,,,,,6.85
2024-03-22,,,,,,,,,,,,,,,,,,,,,,,,,6.85
2024-03-25,,,,,,,,,,,,,,,,,,,,,,,,,6.85
2024-03-26,,,,,,,,,,,,,,,,,,,,,,,,,6.85
2024-03-27,,,,,,,,,,,,,,,,,,,,,,,,,6.25
2024-03-28,,,,,,,,,,,,,,,,,,,,,,,,,6.25
2024-04-02,,,,,,,,,,,,,,,,,,,,,,,,,6.25
2024-04-03,,,,,,,,,,,,,,,,,,,,,,,,,6.85
2024-04-04,,,,,,,,,,,,,,,,,,,,,,,,,6.85
2024-04-05,,,,,,,,,,,,,,,,,,,,,,,,,6.85
2024-04-08,,,,,,,,,,,,,,,,,,,,,,,,,6.7
2024-04-09,,,,,,,,,,,,,,,,,,,,,,,,,6.7
2024-04-10,,,,,,,,,,,,,,,,,,,,,,,,,6.7
2024-04-11,,,,,,,,,,,,,,,,,,,,,,,,,6.65
2024-04-12,,,,,,,,,,,,,,,,,,,,,,,,,6.4
2024-04-15,,,,,,,,,,,,,,,,,,,,,,,,,6.75
2024-04-16,,,,,,,,,,,,,,,,,,,,,,,,,6.75
2024-04-17,,,,,,,,,,,,,,,,,,,,,,,,,6.75
2024-04-18,,,,,,,,,,,,,,,,,,,,,,,,,6.8
2024-04-19,,,,,,,,,,,,,,,,,,,,,,,,,6.8
2024-04-22,,,,,,,,,,,,,,,,,,,,,,,,,6.8
2024-04-23,,,,,,,,,,,,,,,,,,,,,,,,,6.8
2024-04-24,,,,,,,,,,,,,,,,,,,,,,,,,6.8
2024-04-25,,,,,,,,,,,,,,,,,,,,,,,,,6.8
2024-04-26,,,,,,,,,,,,,,,,,,,,,,,,,6.85
2024-04-29,,,,,,,,,,,,,,,,,,,,,,,,,6.85
2024-04-30,,,,,,,,,,,,,,,,,,,,,,,,,6.85
2024-05-02,,,,,,,,,,,,,,,,,,,,,,,,,6.85
2024-05-03,,,,,,,,,,,,,,,,,,,,,,,,,6.85
2024-05-06,,,,,,,,,,,,,,,,,,,,,,,,,7.5
2024-05-07,,,,,,,,,,,,,,,,,,,,,,,,,7.7
2024-05-08,,,,,,,,,,,,,,,,,,,,,,,,,7.4
2024-05-09,,,,,,,,,,,,,,,,,,,,,,,,,7.4
2024-05-10,,,,,,,,,,,,,,,,,,,,,,,,,7.4
2024-05-13,,,,,,,,,,,,,,,,,,,,,,,,,7.4
2024-05-14,,,,,,,,,,,,,,,,,,,,,,,,,6.0
2024-05-15,,,,,,,,,,,,,,,,,,,,,,,,,7.3
2024-05-16,,,,,,,,,,,,,,,,,,,,,,,,,7.3
2024-05-17,,,,,,,,,,,,,,,,,,,,,,,,,7.15
2024-05-20,,,,,,,,,,,,,,,,,,,,,,,,,7.15
2024-05-21,,,,,,,,,,,,,,,,,,,,,,,,,6.95
2024-05-22,,,,,,,,,,,,,,,,,,,,,,,,,6.85
2024-05-23,,,,,,,,,,,,,,,,,,,,,,,,,6.85
2024-05-24,,,,,,,,,,,,,,,,,,,,,,,,,6.85
2024-05-27,,,,,,,,,,,,,,,,,,,,,,,,,6.75
2024-05-28,,,,,,,,,,,,,,,,,,,,,,,,,6.65
2024-05-29,,,,,,,,,,,,,,,,,,,,,,,,,6.2
2024-05-30,,,,,,,,,,,,,,,,,,,,,,,,,6.6
2024-05-31,,,,,,,,,,,,,,,,,,,,,,,,,6.6
2024-06-03,,,,,,,,,,,,,,,,,,,,,,,,,7.2
2024-06-04,,,,,,,,,,,,,,,,,,,,,,,,,7.2
2024-06-05,,,,,,,,,,,,,,,,,,,,,,,,,7.2
2024-06-06,,,,,,,,,,,,,,,,,,,,,,,,,7.2
2024-06-07,,,,,,,,,,,,,,,,,,,,,,,,,7.2
2024-06-10,,,,,,,,,,,,,,,,,,,,,,,,,7.2
2024-06-11,,,,,,,,,,,,,,,,,,,,,,,,,7.2
2024-06-12,,,,,,,,,,,,,,,,,,,,,,,,,7.2
2024-06-13,,,,,,,,,,,,,,,,,,,,,,,,,7.2
2024-06-14,,,,,,,,,,,,,,,,,,,,,,,,,7.15
2024-06-17,,,,,,,,,,,,,,,,,,,,,,,,,7.15
2024-06-18,,,,,,,,,,,,,,,,,,,,,,,,,7.05
2024-06-19,,,,,,,,,,,,,,,,,,,,,,,,,6.3
2024-06-20,,,,,,,,,,,,,,,,,,,,,,,,,6.85
2024-06-21,,,,,,,,,,,,,,,,,,,,,,,,,6.85
2024-06-24,,,,,,,,,,,,,,,,,,,,,,,,,6.85
2024-06-25,,,,,,,,,,,,,,,,,,,,,,,,,7.0
2024-06-26,,,,,,,,,,,,,,,,,,,,,,,,,7.0
2024-06-27,,,,,,,,,,,,,,,,,,,,,,,,,7.0
2024-06-28,,,,,,,,,,,,,,,,,,,,,,,,,7.0
2024-07-01,,,,,,,,,,,,,,,,,,,,,,,,,7.0
2024-07-02,,,,,,,,,,,,,,,,,,,,,,,,,6.5
2024-07-03,,,,,,,,,,,,,,,,,,,,,,,,,6.55
2024-07-04,,,,,,,,,,,,,,,,,,,,,,,,,6.85
2024-07-05,,,,,,,,,,,,,,,,,,,,,,,,,6.85
2024-07-08,,,,,,,,,,,,,,,,,,,,,,,,,6.85
2024-07-09,,,,,,,,,,,,,,,,,,,,,,,,,6.85
2024-07-10,,,,,,,,,,,,,,,,,,,,,,,,,6.85
2024-07-11,,,,,,,,,,,,,,,,,,,,,,,,,6.85
2024-07-12,,,,,,,,,,,,,,,,,,,,,,,,,6.8
2024-07-15,,,,,,,,,,,,,,,,,,,,,,,,,6.8
2024-07-16,,,,,,,,,,,,,,,,,,,,,,,,,6.2
2024-07-17,,,,,,,,,,,,,,,,,,,,,,,,,6.75
2024-07-18,,,,,,,,,,,,,,,,,,,,,,,,,6.8
2024-07-19,,,,,,,,,,,,,,,,,,,,,,,,,6.2
2024-07-22,,,,,,,,,,,,,,,,,,,,,,,,,6.8
2024-07-23,,,,,,,,,,,,,,,,,,,,,,,,,6.8
2024-07-24,,,,,,,,,,,,,,,,,,,,,,,,,6.8
2024-07-25,,,,,,,,,,,,,,,,,,,,,,,,,6.8
2024-07-26,,,,,,,,,,,,,,,,,,,,,,,,,6.8
2024-07-29,,,,,,,,,,,,,,,,,,,,,,,,,6.7
2024-07-30,,,,,,,,,,,,,,,,,,,,,,,,,6.7
2024-07-31,,,,,,,,,,,,,,,,,,,,,,,,,6.7
2024-08-01,,,,,,,,,,,,,,,,,,,,,,,,,6.7
2024-08-02,,,,,,,,,,,,,,,,,,,,,,,,,6.7
2024-08-05,,,,,,,,,,,,,,,,,,,,,,,,,6.7
2024-08-06,,,,,,,,,,,,,,,,,,,,,,,,,6.7
2024-08-07,,,,,,,,,,,,,,,,,,,,,,,,,6.7
2024-08-08,,,,,,,,,,,,,,,,,,,,,,,,,6.7
2024-08-09,,,,,,,,,,,,,,,,,,,,,,,,,6.7
2024-08-12,,,,,,,,,,,,,,,,,,,,,,,,,6.7
2024-08-13,,,,,,,,,,,,,,,,,,,,,,,,,6.65
2024-08-14,,,,,,,,,,,,,,,,,,,,,,,,,6.65
2024-08-15,,,,,,,,,,,,,,,,,,,,,,,,,6.7
2024-08-16,,,,,,,,,,,,,,,,,,,,,,,,,7.2
2024-08-19,,,,,,,,,,,,,,,,,,,,,,,,,7.3
2024-08-20,,,,,,,,,,,,,,,,,,,,,,,,,7.3
2024-08-21,,,,,,,,,,,,,,,,,,,,,,,,,7.3
2024-08-22,,,,,,,,,,,,,,,,,,,,,,,,,7.7
2024-08-23,,,,,,,,,,,,,,,,,,,,,,,,,7.7
2024-08-26,,,,,,,,,,,,,,,,,,,,,,,,,7.7
2024-08-27,,,,,,,,,,,,,,,,,,,,,,,,,7.7
2024-08-28,,,,,,,,,,,,,,,,,,,,,,,,,7.7
2024-08-29,,,,,,,,,,,,,,,,,,,,,,,,,7.7
2024-08-30,,,,,,,,,,,,,,,,,,,,,,,,,7.7
2024-09-02,,,,,,,,,,,,,,,,,,,,,,,,,6.4
2024-09-03,,,,,,,,,,,,,,,,,,,,,,,,,7.7
2024-09-04,,,,,,,,,,,,,,,,,,,,,,,,,7.7
2024-09-05,,,,,,,,,,,,,,,,,,,,,,,,,7.4
2024-09-06,,,,,,,,,,,,,,,,,,,,,,,,,7.4
2024-09-09,,,,,,,,,,,,,,,,,,,,,,,,,7.4
2024-09-10,,,,,,,,,,,,,,,,,,,,,,,,,7.2
2024-09-11,,,,,,,,,,,,,,,,,,,,,,,,,7.2
2024-09-12,,,,,,,,,,,,,,,,,,,,,,,,,7.2
2024-09-13,,,,,,,,,,,,,,,,,,,,,,,,,7.2
2024-09-16,,,,,,,,,,,,,,,,,,,,,,,,,7.2
2024-09-17,,,,,,,,,,,,,,,,,,,,,,,,,6.4
2024-09-18,,,,,,,,,,,,,,,,,,,,,,,,,7.1
2024-09-19,,,,,,,,,,,,,,,,,,,,,,,,,7.1
2024-09-20,,,,,,,,,,,,,,,,,,,,,,,,,7.1
2024-09-23,,,,,,,,,,,,,,,,,,,,,,,,,7.1
2024-09-24,,,,,,,,,,,,,,,,,,,,,,,,,7.1
2024-09-25,,,,,,,,,,,,,,,,,,,,,,,,,7.4
2024-09-26,,,,,,,,,,,,,,,,,,,,,,,,,7.4
2024-09-27,,,,,,,,,,,,,,,,,,,,,,,,,7.1
2024-09-30,,,,,,,,,,,,,,,,,,,,,,,,,7.1
2024-10-01,,,,,,,,,,,,,,,,,,,,,,,,,7.2
2024-10-02,,,,,,,,,,,,,,,,,,,,,,,,,7.3
2024-10-03,,,,,,,,,,,,,,,,,,,,,,,,,7.3
2024-10-04,,,,,,,,,,,,,,,,,,,,,,,,,7.7
2024-10-07,,,,,,,,,,,,,,,,,,,,,,,,,7.7
2024-10-08,,,,,,,,,,,,,,,,,,,,,,,,,7.7
2024-10-09,,,,,,,,,,,,,,,,,,,,,,,,,7.7
2024-10-10,,,,,,,,,,,,,,,,,,,,,,,,,7.7
2024-10-11,,,,,,,,,,,,,,,,,,,,,,,,,7.7
2024-10-14,,,,,,,,,,,,,,,,,,,,,,,,,7.7
2024-10-15,,,,,,,,,,,,,,,,,,,,,,,,,7.7
2024-10-16,,,,,,,,,,,,,,,,,,,,,,,,,7.7
2024-10-17,,,,,,,,,,,,,,,,,,,,,,,,,7.7
2024-10-18,,,,,,,,,,,,,,,,,,,,,,,,,7.7
2024-10-21,,,,,,,,,,,,,,,,,,,,,,,,,7.7
2024-10-22,,,,,,,,,,,,,,,,,,,,,,,,,7.7
2024-10-23,,,,,,,,,,,,,,,,,,,,,,,,,7.7
2024-10-24,,,,,,,,,,,,,,,,,,,,,,,,,7.7
2024-10-25,,,,,,,,,,,,,,,,,,,,,,,,,7.0
2024-10-28,,,,,,,,,,,,,,,,,,,,,,,,,7.6
2024-10-29,,,,,,,,,,,,,,,,,,,,,,,,,7.6
2024-10-30,,,,,,,,,,,,,,,,,,,,,,,,,7.6
2024-10-31,,,,,,,,,,,,,,,,,,,,,,,,,7.6
2024-11-01,,,,,,,,,,,,,,,,,,,,,,,,,7.6
2024-11-04,,,,,,,,,,,,,,,,,,,,,,,,,7.6
2024-11-05,,,,,,,,,,,,,,,,,,,,,,,,,7.6
2024-11-06,,,,,,,,,,,,,,,,,,,,,,,,,7.6
2024-11-07,,,,,,,,,,,,,,,,,,,,,,,,,7.6
2024-11-08,,,,,,,,,,,,,,,,,,,,,,,,,7.6
2024-11-11,,,,,,,,,,,,,,,,,,,,,,,,,7.6
2024-11-12,,,,,,,,,,,,,,,,,,,,,,,,,7.6
2024-11-13,,,,,,,,,,,,,,,,,,,,,,,,,7.6
2024-11-14,,,,,,,,,,,,,,,,,,,,,,,,,7.6
2024-11-15,,,,,,,,,,,,,,,,,,,,,,,,,7.6
2024-11-18,,,,,,,,,,,,,,,,,,,,,,,,,7.6
2024-11-19,,,,,,,,,,,,,,,,,,,,,,,,,7.5
2024-11-20,,,,,,,,,,,,,,,,,,,,,,,,,7.5
2024-11-21,,,,,,,,,,,,,,,,,,,,,,,,,7.5
2024-11-22,,,,,,,,,,,,,,,,,,,,,,,,,7.5
2024-11-25,,,,,,,,,,,,,,,,,,,,,,,,,7.0
2024-11-26,,,,,,,,,,,,,,,,,,,,,,,,,7.0
2024-11-27,,,,,,,,,,,,,,,,,,,,,,,,,7.0
2024-11-28,,,,,,,,,,,,,,,,,,,,,,,,,7.0
2024-11-29,,,,,,,,,,,,,,,,,,,,,,,,,7.0
2024-12-02,,,,,,,,,,,,,,,,,,,,,,,,,7.65
2024-12-03,,,,,,,,,,,,,,,,,,,,,,,,,7.65
2024-12-04,,,,,,,,,,,,,,,,,,,,,,,,,7.65
2024-12-05,,,,,,,,,,,,,,,,,,,,,,,,,7.65
2024-12-06,,,,,,,,,,,,,,,,,,,,,,,,,7.65
2024-12-09,,,,,,,,,,,,,,,,,,,,,,,,,7.65
2024-12-10,,,,,,,,,,,,,,,,,,,,,,,,,7.65
2024-12-11,,,,,,,,,,,,,,,,,,,,,,,,,7.65
2024-12-12,,,,,,,,,,,,,,,,,,,,,,,,,7.15
2024-12-13,,,,,,,,,,,,,,,,,,,,,,,,,7.5
2024-12-16,,,,,,,,,,,,,,,,,,,,,,,,,7.5
2024-12-17,,,,,,,,,,,,,,,,,,,,,,,,,7.5
2024-12-18,,,,,,,,,,,,,,,,,,,,,,,,,7.5
2024-12-19,,,,,,,,,,,,,,,,,,,,,,,,,7.5
2024-12-20,,,,,,,,,,,,,,,,,,,,,,,,,7.5
2024-12-23,,,,,,,,,,,,,,,,,,,,,,,,,7.25
2024-12-24,,,,,,,,,,,,,,,,,,,,,,,,,7.5
2024-12-27,,,,,,,,,,,,,,,,,,,,,,,,,7.5
2024-12-30,,,,,,,,,,,,,,,,,,,,,,,,,7.5
2024-12-31,,,,,,,,,,,,,,,,,,,,,,,,,6.6
2025-01-02,,,,,,,,,,,,,,,,,,,,,,,,,6.6
2025-01-03,,,,,,,,,,,,,,,,,,,,,,,,,7.5
2025-01-06,,,,,,,,,,,,,,,,,,,,,,,,,7.5
2025-01-07,,,,,,,,,,,,,,,,,,,,,,,,,7.5
2025-01-08,,,,,,,,,,,,,,,,,,,,,,,,,7.5
2025-01-09,,,,,,,,,,,,,,,,,,,,,,,,,7.5
2025-01-10,,,,,,,,,,,,,,,,,,,,,,,,,7.5
2025-01-13,,,,,,,,,,,,,,,,,,,,,,,,,7.5
2025-01-14,,,,,,,,,,,,,,,,,,,,,,,,,6.3
2025-01-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1300.0,8710.0,0.01,0.0,,0.0,,0.0,6.7
2025-01-16,,,,,,,,,,,,,,,,,,,,,,,,,6.7
2025-01-17,,,,,,,,,,,,,,,,,,,,,,,,,6.3
2025-01-20,,,,,,,,,,,,,,,,,,,,,,,,,6.3
2025-01-21,,,,,,,,,,,,,,,,,,,,,,,,,7.0
2025-01-22,,,,,,,,,,,,,,,,,,,,,,,,,6.7
2025-01-23,,,,,,,,,,,,,,,,,,,,,,,,,6.7
2025-01-24,,,,,,,,,,,,,,,,,,,,,,,,,6.7
2025-01-27,,,,,,,,,,,,,,,,,,,,,,,,,6.4
2025-01-28,,,,,,,,,,,,,,,,,,,,,,,,,6.3
2025-01-29,,,,,,,,,,,,,,,,,,,,,,,,,6.3
2025-01-30,,,,,,,,,,,,,,,,,,,,,,,,,6.0
2025-01-31,,,,,,,,,,,,,,,,,,,,,,,,,6.5
2025-02-03,,,,,,,,,,,,,,,,,,,,,,,,,6.2
2025-02-04,,,,,,,,,,,,,,,,,,,,,,,,,6.35
2025-02-05,,,,,,,,,,,,,,,,,,,,,,,,,6.8
2025-02-06,,,,,,,,,,,,,,,,,,,,,,,,,6.8
2025-02-07,,,,,,,,,,,,,,,,,,,,,,,,,6.8
2025-02-10,,,,,,,,,,,,,,,,,,,,,,,,,6.8
2025-02-11,,,,,,,,,,,,,,,,,,,,,,,,,6.75
2025-02-12,,,,,,,,,,,,,,,,,,,,,,,,,6.75
2025-02-13,,,,,,,,,,,,,,,,,,,,,,,,,6.75
2025-02-14,,,,,,,,,,,,,,,,,,,,,,,,,6.7
2025-02-17,,,,,,,,,,,,,,,,,,,,,,,,,6.7
2025-02-18,,,,,,,,,,,,,,,,,,,,,,,,,6.7
2025-02-19,,,,,,,,,,,,,,,,,,,,,,,,,6.7
2025-02-20,,,,,,,,,,,,,,,,,,,,,,,,,6.8
2025-02-21,,,,,,,,,,,,,,,,,,,,,,,,,6.8
2025-02-24,,,,,,,,,,,,,,,,,,,,,,,,,6.8
2025-02-25,,,,,,,,,,,,,,,,,,,,,,,,,6.8
2025-02-26,,,,,,,,,,,,,,,,,,,,,,,,,6.8
2025-02-27,,,,,,,,,,,,,,,,,,,,,,,,,6.8
2025-02-28,,,,,,,,,,,,,,,,,,,,,,,,,6.4
2025-03-03,,,,,,,,,,,,,,,,,,,,,,,,,6.4
2025-03-04,,,,,,,,,,,,,,,,,,,,,,,,,6.4
2025-03-05,,,,,,,,,,,,,,,,,,,,,,,,,6.4
2025-03-06,,,,,,,,,,,,,,,,,,,,,,,,,6.45
2025-03-07,,,,,,,,,,,,,,,,,,,,,,,,,6.45
2025-03-10,,,,,,,,,,,,,,,,,,,,,,,,,6.2
2025-03-11,,,,,,,,,,,,,,,,,,,,,,,,,6.2
2025-03-12,,,,,,,,,,,,,,,,,,,,,,,,,7.25
2025-03-13,,,,,,,,,,,,,,,,,,,,,,,,,7.25
2025-03-14,,,,,,,,,,,,,,,,,,,,,,,,,7.25
2025-03-17,,,,,,,,,,,,,,,,,,,,,,,,,7.25
2025-03-18,,,,,,,,,,,,,,,,,,,,,,,,,7.25
2025-03-19,,,,,,,,,,,,,,,,,,,,,,,,,7.25
2025-03-20,,,,,,,,,,,,,,,,,,,,,,,,,7.1
2025-03-21,,,,,,,,,,,,,,,,,,,,,,,,,7.25
2025-03-24,,,,,,,,,,,,,,,,,,,,,,,,,7.25
2025-03-25,,,,,,,,,,,,,,,,,,,,,,,,,7.25
2025-03-26,,,,,,,,,,,,,,,,,,,,,,,,,7.25
2025-03-27,,,,,,,,,,,,,,,,,,,,,,,,,7.05
2025-03-28,,,,,,,,,,,,,,,,,,,,,,,,,7.05
2025-03-31,,,,,,,,,,,,,,,,,,,,,,,,,7.15
2025-04-01,,,,,,,,,,,,,,,,,,,,,,,,,7.15
2025-04-02,,,,,,,,,,,,,,,,,,,,,,,,,7.15
2025-04-03,,,,,,,,,,,,,,,,,,,,,,,,,7.15
2025-04-04,,,,,,,,,,,,,,,,,,,,,,,,,7.15
2025-04-07,,,,,,,,,,,,,,,,,,,,,,,,,7.15
2025-04-08,,,,,,,,,,,,,,,,,,,,,,,,,7.15
2025-04-09,,,,,,,,,,,,,,,,,,,,,,,,,7.15
2025-04-10,,,,,,,,,,,,,,,,,,,,,,,,,7.1
2025-04-11,,,,,,,,,,,,,,,,,,,,,,,,,7.1
2025-04-14,,,,,,,,,,,,,,,,,,,,,,,,,7.15
2025-04-15,,,,,,,,,,,,,,,,,,,,,,,,,7.15
2025-04-16,,,,,,,,,,,,,,,,,,,,,,,,,7.15
2025-04-17,,,,,,,,,,,,,,,,,,,,,,,,,7.1
2025-04-22,,,,,,,,,,,,,,,,,,,,,,,,,7.1
2025-04-23,,,,,,,,,,,,,,,,,,,,,,,,,7.1
2025-04-24,,,,,,,,,,,,,,,,,,,,,,,,,7.1
2025-04-25,,,,,,,,,,,,,,,,,,,,,,,,,7.1
2025-04-28,,,,,,,,,,,,,,,,,,,,,,,,,7.1
2025-04-29,,,,,,,,,,,,,,,,,,,,,,,,,7.1
2025-04-30,,,,,,,,,,,,,,,,,,,,,,,,,7.1
2025-05-02,,,,,,,,,,,,,,,,,,,,,,,,,7.1
2025-05-05,,,,,,,,,,,,,,,,,,,,,,,,,7.15
2025-05-06,,,,,,,,,,,,,,,,,,,,,,,,,7.15
2025-05-07,,,,,,,,,,,,,,,,,,,,,,,,,7.15
2025-05-08,,,,,,,,,,,,,,,,,,,,,,,,,7.15
2025-05-09,,,,,,,,,,,,,,,,,,,,,,,,,7.15
2025-05-12,,,,,,,,,,,,,,,,,,,,,,,,,7.15
2025-05-13,,,,,,,,,,,,,,,,,,,,,,,,,7.15
2025-05-14,,,,,,,,,,,,,,,,,,,,,,,,,7.15
2025-05-15,,,,,,,,,,,,,,,,,,,,,,,,,7.25
2025-05-16,,,,,,,,,,,,,,,,,,,,,,,,,7.25
2025-05-19,,,,,,,,,,,,,,,,,,,,,,,,,8.45
2025-05-20,,,,,,,,,,,,,,,,,,,,,,,,,8.35
2025-05-21,,,,,,,,,,,,,,,,,,,,,,,,,7.8
2025-05-22,,,,,,,,,,,,,,,,,,,,,,,,,7.8
2025-05-23,,,,,,,,,,,,,,,,,,,,,,,,,8.2
2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,7.5
2025-05-27,,,,,,,,,,,,,,,,,,,,,,,,,7.35
2025-05-28,,,,,,,,,,,,,,,,,,,,,,,,,7.5
2025-05-29,,,,,,,,,,,,,,,,,,,,,,,,,6.9
2025-05-30,,,,,,,,,,,,,,,,,,,,,,,,,6.9
2025-06-02,,,,,,,,,,,,,,,,,,,,,,,,,7.65
2025-06-03,,,,,,,,,,,,,,,,,,,,,,,,,7.65
2025-06-04,,,,,,,,,,,,,,,,,,,,,,,,,7.6
2025-06-05,,,,,,,,,,,,,,,,,,,,,,,,,7.6
2025-06-06,,,,,,,,,,,,,,,,,,,,,,,,,7.6
2025-06-09,,,,,,,,,,,,,,,,,,,,,,,,,7.7
2025-06-10,,,,,,,,,,,,,,,,,,,,,,,,,7.7
2025-06-11,,,,,,,,,,,,,,,,,,,,,,,,,7.7
2025-06-12,,,,,,,,,,,,,,,,,,,,,,,,,7.7
2025-06-13,,,,,,,,,,,,,,,,,,,,,,,,,7.7
2025-06-16,,,,,,,,,,,,,,,,,,,,,,,,,7.6
2025-06-17,,,,,,,,,,,,,,,,,,,,,,,,,7.6
2025-06-18,,,,,,,,,,,,,,,,,,,,,,,,,7.6
2025-06-19,,,,,,,,,,,,,,,,,,,,,,,,,7.6
2025-06-20,,,,,,,,,,,,,,,,,,,,,,,,,7.6
2025-06-23,,,,,,,,,,,,,,,,,,,,,,,,,7.6
2025-06-24,,,,,,,,,,,,,,,,,,,,,,,,,6.7
2025-06-25,,,,,,,,,,,,,,,,,,,,,,,,,7.45
2025-06-26,,,,,,,,,,,,,,,,,,,,,,,,,7.4
2025-06-27,,,,,,,,,,,,,,,,,,,,,,,,,7.3
2025-06-30,,,,,,,,,,,,,,,,,,,,,,,,,7.2
2025-07-01,,,,,,,,,,,,,,,,,,,,,,,,,7.15
2025-07-02,,,,,,,,,,,,,,,,,,,,,,,,,7.15
2025-07-03,,,,,,,,,,,,,,,,,,,,,,,,,7.15
2025-07-04,,,,,,,,,,,,,,,,,,,,,,,,,7.15
2025-07-07,,,,,,,,,,,,,,,,,,,,,,,,,7.15
2025-07-08,,,,,,,,,,,,,,,,,,,,,,,,,7.1
2025-07-09,,,,,,,,,,,,,,,,,,,,,,,,,7.05
2025-07-10,,,,,,,,,,,,,,,,,,,,,,,,,7.05
2025-07-11,,,,,,,,,,,,,,,,,,,,,,,,,7.05
2025-07-14,,,,,,,,,,,,,,,,,,,,,,,,,7.0
2025-07-15,,,,,,,,,,,,,,,,,,,,,,,,,7.0
2025-07-16,,,,,,,,,,,,,,,,,,,,,,,,,7.0
2025-07-17,,,,,,,,,,,,,,,,,,,,,,,,,6.8
2025-07-18,,,,,,,,,,,,,,,,,,,,,,,,,6.8
2025-07-21,,,,,,,,,,,,,,,,,,,,,,,,,6.8
2025-07-22,,,,,,,,,,,,,,,,,,,,,,,,,6.8
2025-07-23,,,,,,,,,,,,,,,,,,,,,,,,,6.8
2025-07-24,,,,,,,,,,,,,,,,,,,,,,,,,6.8
2025-07-25,,,,,,,,,,,,,,,,,,,,,,,,,6.8
2025-07-28,,,,,,,,,,,,,,,,,,,,,,,,,6.8
2025-07-29,,,,,,,,,,,,,,,,,,,,,,,,,6.8
2025-07-30,,,,,,,,,,,,,,,,,,,,,,,,,7.2
2025-07-31,,,,,,,,,,,,,,,,,,,,,,,,,7.15
2025-08-01,,,,,,,,,,,,,,,,,,,,,,,,,7.15
2025-08-04,,,,,,,,,,,,,,,,,,,,,,,,,6.9
2025-08-05,,,,,,,,,,,,,,,,,,,,,,,,,6.9
