,VLTSA FP Equity_DX_SI_QTY,VLTSA FP Equity_DX_SHORT_INTEREST_VALUE,VLTSA FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,VLTSA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,VLTSA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,VLTSA FP Equity_DX_SI_MV,VLTSA FP Equity_DX_DSS,VLTSA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,VLTSA FP Equity_DX_SUPPLY_SI_QTY,VLTSA FP Equity_DX_BROKER_SI_QTY,VLTSA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,VLTSA FP Equity_DX_BROKER_SI_MV_NEW_x,VLTSA FP Equity_DX_SUPPLY_SI_QTY_NEW_x,VLTSA FP Equity_DX_SUPPLY_SI_QTY_INC_x,VLTSA FP Equity_DX_BROKER_SI_MV_INC_x,VLTSA FP Equity_DX_SUPPLY_SI_MV_NEW,VLTSA FP Equity_DX_BROKER_SI_QTY_ADD,VLTSA FP Equity_DX_BROKER_SI_QTY_NEW,VLTSA FP Equity_DX_SUPPLY_SI_MV_DEC,VLTSA FP Equity_DX_BROKER_SI_QTY_INC,VLTSA FP Equity_DX_SUPPLY_SI_QTY_DEC,VLTSA FP Equity_DX_BROKER_SI_MV_NEW_y,VLTSA FP Equity_DX_SUPPLY_SI_QTY_NEW_y,VLTSA FP Equity_DX_BROKER_SI_MV_INC_y,VLTSA FP Equity_DX_SUPPLY_SI_QTY_INC_y,VLTSA FP Equity_DX_BROKER_SI_MV_ADD,VLTSA FP Equity_DX_SUPPLY_SI_QTY_ADD,VLTSA FP Equity_DX_BROKER_SI_QTY_DEC,VLTSA FP Equity_DX_SUPPLY_SI_MV,VLTSA FP Equity_DX_BROKER_SI_MV_DEC,VLTSA FP Equity_DX_SUPPLY_SI_MV_RMV,VLTSA FP Equity_DX_BROKER_SI_MV_RMV,VLTSA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,VLTSA FP Equity_DX_UTILIZATION_QUANTITY,VLTSA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,VLTSA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,VLTSA FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,VLTSA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,VLTSA FP Equity_DX_ACTIVE_UTILIZATION_MV,VLTSA FP Equity_DX_BROKER_SI_MARKET_SHARE_2,VLTSA FP Equity_DX_BROKER_SI_CON_RATIO,VLTSA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,VLTSA FP Equity_DX_DEMAND_SUPPLY_RATIO
2018-10-17,25062.0,226059.24,0.19,3.54,0.05,0.23,0.0,226059.24,0.0,25062.0,0.0,,,,,,,,,,,,,,,,,98.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,6.28,0.8823,93.72,0.0
2018-10-18,25062.0,221798.7,0.19,3.74,0.05,0.22,0.0,221798.7,0.0,25062.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,6.41,0.8801,93.59,0.0
2018-10-19,24965.0,220191.3,0.19,3.49,0.05,0.22,0.0,220191.3,0.0,24965.0,0.0,,,,,,,,,,,,,,,,,97.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,5.95,0.8881,94.05,0.0
2018-10-22,24965.0,222188.5,0.19,3.55,0.05,0.22,0.0,222188.5,0.0,24965.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,5.88,0.8893,94.12,0.0
2018-10-23,29965.0,266688.5,0.22,4.29,0.06,0.27,0.0,266688.5,0.0,29965.0,0.0,,,,0.04,,,,,5000.0,,,,0.04,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,21.63,0.661,78.37,0.0
2018-10-24,25293.0,217266.87,0.19,3.65,0.05,0.22,0.0,217266.87,0.0,25293.0,0.0,,,,,,,,,,,,,,,,,4672.0,0.0,0.04,,,0.0,0.0,0.0,0.0,,0.0,0.0,7.39,0.8632,92.61,0.0
2018-10-25,25293.0,218025.66,0.19,3.6,0.05,0.22,0.0,218025.66,0.0,25293.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,7.13,0.8677,92.87,0.0
2018-10-26,25293.0,225107.7,0.19,3.51,0.05,0.22,0.0,225107.7,0.0,25293.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,6.94,0.8709,93.06,0.0
2018-10-29,25293.0,227637.0,0.19,3.41,0.05,0.23,0.0,227637.0,0.0,25293.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,7.07,0.8685,92.93,0.0
2018-10-30,25293.0,227131.14,0.19,3.2,0.05,0.23,0.0,227131.14,0.0,25293.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,7.16,0.867,92.84,0.0
2018-10-31,25293.0,227384.07,0.19,3.19,0.05,0.23,0.0,227384.07,0.0,25293.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,7.14,0.8674,92.86,0.0
2018-11-01,30293.0,275666.3,0.23,3.78,0.06,0.27,0.0,275666.3,0.0,30293.0,0.0,,,,0.05,,,,,5000.0,,,,0.05,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,22.26,0.6539,77.74,0.0
2018-11-02,30293.0,272031.14,0.23,3.78,0.06,0.27,0.0,272031.14,0.0,30293.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,22.71,0.649,77.29,0.0
2018-11-05,30293.0,268395.98,0.23,3.64,0.06,0.27,0.0,268395.98,0.0,30293.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,22.71,0.649,77.29,0.0
2018-11-06,25578.0,227132.64,0.19,3.04,0.05,0.23,0.0,227132.64,0.0,25578.0,0.0,,,,,,,,,,,,,,,,,4715.0,0.0,0.04,,,0.0,0.0,0.0,0.0,,0.0,0.0,8.17,0.85,91.83,0.0
2018-11-07,25578.0,226109.52,0.19,3.07,0.05,0.23,0.0,226109.52,0.0,25578.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,8.22,0.8492,91.78,0.0
2018-11-08,25578.0,230969.34,0.19,3.07,0.05,0.23,0.0,230969.34,0.0,25578.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,8.02,0.8524,91.98,0.0
2018-11-09,25577.0,230193.0,0.19,2.96,0.05,0.23,0.0,230193.0,0.0,25577.0,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,8.2,0.8494,91.8,0.0
2018-11-12,25577.0,229681.46,0.19,3.02,0.05,0.23,0.0,229681.46,0.0,25577.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,8.2,0.8495,91.8,0.0
2018-11-13,25577.0,228914.15,0.19,3.02,0.05,0.23,0.0,228914.15,0.0,25577.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,8.2,0.8494,91.8,0.0
2018-11-14,25577.0,225077.6,0.19,3.05,0.05,0.23,0.0,225077.6,0.0,25577.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,8.31,0.8477,91.69,0.0
2018-11-15,25577.0,228402.61,0.19,3.01,0.05,0.23,0.0,228402.61,0.0,25577.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,8.07,0.8516,91.93,0.0
2018-11-16,25577.0,223798.75,0.19,2.96,0.05,0.22,0.0,223798.75,0.0,25577.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,8.33,0.8472,91.67,0.0
2018-11-19,25577.0,225844.91,0.19,2.93,0.05,0.23,0.0,225844.91,0.0,25577.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,8.11,0.8509,91.89,0.0
2018-11-20,25388.0,217575.16,0.19,3.13,0.05,0.22,0.0,217575.16,0.0,25388.0,0.0,,,,,,,,,,,,,,,,,189.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,7.71,0.8578,92.29,0.0
2018-11-21,25388.0,213259.2,0.19,3.24,0.05,0.21,0.0,213259.2,0.0,25388.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,7.64,0.8589,92.36,0.0
2018-11-22,25388.0,214274.72,0.19,3.19,0.05,0.21,0.0,214274.72,0.0,25388.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,7.46,0.8619,92.54,0.0
2018-11-23,25234.0,213731.98,0.19,3.32,0.05,0.21,0.0,213731.98,0.0,25234.0,0.0,,,,,,,,,,,,,,,,,154.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,6.91,0.8714,93.09,0.0
2018-11-26,25234.0,212722.62,0.19,3.29,0.05,0.21,0.0,212722.62,0.0,25234.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,6.96,0.8705,93.04,0.0
2018-11-27,27234.0,228765.6,0.2,3.54,0.06,0.23,0.0,228765.6,0.0,27234.0,0.0,,,,,,2000.0,,,,,,,,,0.02,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,7.4,0.752,86.16,0.0
2018-11-28,27234.0,224952.84,0.2,2.5,0.06,0.23,0.0,224952.84,0.0,27234.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,7.45,0.75,86.03,0.0
2018-11-29,32504.0,268158.0,0.24,2.91,0.07,0.27,0.0,268158.0,0.0,32504.0,0.0,,,,0.04,,,,,5270.0,,,,0.04,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,21.61,0.5722,72.23,0.0
2018-11-30,30755.0,253728.75,0.23,2.82,0.06,0.25,0.0,253728.75,0.0,30755.0,0.0,,,,,,,,,,,,,,,,,1749.0,0.0,0.01,,,0.0,0.0,0.0,0.0,,0.0,0.0,17.09,0.6174,76.42,0.0
2018-12-03,25481.0,207670.15,0.19,2.31,0.05,0.21,0.0,207670.15,0.0,25481.0,0.0,,,,,,,,,,,,,,,,,5274.0,0.0,0.04,,,0.0,0.0,0.0,0.0,,0.0,0.0,7.92,0.8541,92.08,0.0
2018-12-04,25481.0,205376.86,0.19,2.27,0.05,0.21,0.0,205376.86,0.0,25481.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,7.83,0.8557,92.17,0.0
2018-12-05,25481.0,201554.71,0.19,2.34,0.05,0.21,0.0,201554.71,0.0,25481.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,7.74,0.8572,92.26,0.0
2018-12-06,25481.0,197732.56,0.19,2.05,0.05,0.2,0.0,197732.56,0.0,25481.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,7.97,0.8533,92.03,0.0
2018-12-07,25481.0,198751.8,0.19,1.99,0.05,0.2,0.0,198751.8,0.0,25481.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,7.8,0.8562,92.2,0.0
2018-12-10,25481.0,197477.75,0.19,1.98,0.05,0.2,0.0,197477.75,0.0,25481.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,7.88,0.8548,92.12,0.0
2018-12-11,25132.0,198794.12,0.19,1.92,0.05,0.2,0.0,198794.12,0.0,25132.0,0.0,,,,,,,,,,,,,,,,,349.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,6.43,0.8797,93.57,0.0
2018-12-12,24047.0,186845.19,0.18,1.83,0.05,0.19,0.0,186845.19,0.0,24047.0,0.0,,,,,,,,,,,,,,,,,1085.0,0.0,0.01,,,0.0,0.0,0.0,0.0,,0.0,0.0,2.38,0.9536,97.62,0.0
2018-12-13,74047.0,558314.38,0.55,5.54,0.15,0.56,0.0,558314.38,0.0,74047.0,0.0,,,,,,50000.0,,,,,,,,,0.38,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,31.71,0.5564,67.51,0.0
2018-12-14,24047.0,178188.27,0.18,1.72,0.05,0.18,0.0,178188.27,0.0,24047.0,0.0,,,,,,,,,,,,,,,,,50000.0,0.0,0.38,,,0.0,0.0,0.0,0.0,,0.0,0.0,2.38,0.9536,97.62,0.0
2018-12-17,24697.0,178559.31,0.18,1.73,0.05,0.18,0.0,178559.31,0.0,24697.0,0.0,,,,0.0,,,,,650.0,,,,0.0,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,5.07,0.9038,94.93,0.0
2018-12-18,24697.0,192636.6,0.18,1.74,0.05,0.19,0.0,192636.6,0.0,24697.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,4.57,0.9129,95.43,0.0
2018-12-19,24049.0,185658.28,0.18,1.65,0.05,0.19,0.0,185658.28,0.0,24049.0,0.0,,,,,,,,,,,,,,,,,648.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,2.37,0.9537,97.63,0.0
2018-12-20,24049.0,182772.4,0.18,1.65,0.05,0.18,0.0,182772.4,0.0,24049.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,2.38,0.9535,97.62,0.0
2018-12-21,24049.0,191430.04,0.18,1.6,0.05,0.19,0.0,191430.04,0.0,24049.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,2.24,0.9562,97.76,0.0
2018-12-24,23550.0,194994.0,0.18,1.35,0.05,0.2,0.0,194994.0,0.0,23550.0,0.0,,,,,,,,,,,,,,,,,499.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.27,0.9947,99.73,0.0
2018-12-25,23550.0,194994.0,0.18,1.35,0.05,0.2,0.0,194994.0,0.0,23550.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.28,0.9945,99.72,0.0
2018-12-26,23550.0,194994.0,0.18,1.35,0.05,0.2,0.0,194994.0,0.0,23550.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.28,0.9945,99.72,0.0
2018-12-27,23550.0,198291.0,0.18,1.35,0.05,0.2,0.0,198291.0,0.0,23550.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.27,0.9946,99.73,0.0
2018-12-28,23550.0,195936.0,0.18,1.31,0.05,0.2,0.0,195936.0,0.0,23550.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.28,0.9944,99.72,0.0
2018-12-31,23550.0,200175.0,0.18,1.32,0.05,0.2,0.0,200175.0,0.0,23550.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.27,0.9946,99.73,0.0
2019-01-01,23550.0,200175.0,0.18,1.33,0.05,0.2,0.0,200175.0,0.0,23550.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.28,0.9945,99.72,0.0
2019-01-02,23550.0,199233.0,0.18,1.33,0.05,0.2,0.0,199233.0,0.0,23550.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.28,0.9945,99.72,0.0
2019-01-03,23550.0,198762.0,0.18,1.35,0.05,0.2,0.0,198762.0,0.0,23550.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.28,0.9945,99.72,0.0
2019-01-04,23550.0,198997.5,0.18,1.36,0.05,0.2,0.0,198997.5,0.0,23550.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.28,0.9945,99.72,0.0
2019-01-07,23550.0,197820.0,0.17,1.37,0.05,0.2,0.0,197820.0,0.0,23550.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.28,0.9945,99.72,0.0
2019-01-08,23550.0,194523.0,0.17,1.37,0.05,0.19,0.0,194523.0,0.0,23550.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.28,0.9944,99.72,0.0
2019-01-09,23550.0,210301.5,0.17,1.37,0.05,0.21,0.0,210301.5,0.0,23550.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.26,0.9949,99.74,0.0
2019-01-10,23550.0,208888.5,0.17,1.27,0.05,0.21,0.0,208888.5,0.0,23550.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.28,0.9945,99.72,0.0
2019-01-11,23550.0,209359.5,0.17,1.28,0.05,0.21,0.0,209359.5,0.0,23550.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.28,0.9945,99.72,0.0
2019-01-14,23550.0,212656.5,0.17,1.56,0.05,0.21,0.0,212656.5,0.0,23550.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.27,0.9946,99.73,0.0
2019-01-15,23550.0,224902.5,0.17,1.59,0.05,0.22,0.0,224902.5,0.0,23550.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.26,0.9948,99.74,0.0
2019-01-16,23550.0,224196.0,0.17,1.42,0.05,0.22,0.0,224196.0,0.0,23550.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.28,0.9945,99.72,0.0
2019-01-17,23550.0,228435.0,0.17,1.38,0.05,0.23,0.0,228435.0,0.0,23550.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.27,0.9946,99.73,0.0
2019-01-18,23550.0,230790.0,0.17,1.36,0.05,0.23,0.0,230790.0,0.0,23550.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.27,0.9946,99.73,0.0
2019-01-21,23550.0,225138.0,0.17,1.28,0.05,0.23,0.0,225138.0,0.0,23550.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.28,0.9944,99.72,0.0
2019-01-22,23550.0,223725.0,0.17,1.34,0.05,0.22,0.0,223725.0,0.0,23550.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.28,0.9945,99.72,0.0
2019-01-23,23550.0,224902.5,0.17,1.36,0.05,0.22,0.0,224902.5,0.0,23550.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.27,0.9945,99.73,0.0
2019-01-24,23550.0,224196.0,0.17,1.36,0.05,0.22,0.0,224196.0,0.0,23550.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.28,0.9945,99.72,0.0
2019-01-25,23550.0,221370.0,0.17,1.39,0.05,0.22,0.0,221370.0,0.0,23550.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.28,0.9944,99.72,0.0
2019-01-28,23485.0,220759.0,0.17,1.38,0.05,0.22,0.0,220759.0,0.0,23485.0,0.0,,,,,,,,,,,,,,,,,65.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2019-01-29,23485.0,219819.6,0.17,1.4,0.05,0.22,0.0,219819.6,0.0,23485.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2019-01-30,23485.0,219584.75,0.17,1.45,0.05,0.22,0.0,219584.75,0.0,23485.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2019-01-31,23485.0,220759.0,0.17,1.51,0.05,0.22,0.0,220759.0,0.0,23485.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2019-02-01,23485.0,220759.0,0.17,1.5,0.05,0.22,0.0,220759.0,0.0,23485.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2019-02-04,23485.0,220054.45,0.17,1.53,0.05,0.22,0.0,220054.45,0.0,23485.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2019-02-11,7000.0,65800.0,0.05,0.59,0.01,0.07,0.0,65800.0,0.0,7000.0,0.0,,,,,,7000.0,,,,,,,,,0.07,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2019-02-12,7000.0,64960.0,0.05,0.59,0.01,0.07,0.0,64960.0,0.0,7000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2019-02-13,146.0,1351.96,0.0,0.01,0.0,0.0,0.0,1351.96,0.0,146.0,0.0,,,,,,,,,,,,,,,,,6854.0,0.0,0.06,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2019-02-14,146.0,1362.18,0.0,0.01,0.0,0.0,0.0,1362.18,0.0,146.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2019-02-15,146.0,1350.5,0.0,0.01,0.0,0.0,0.0,1350.5,0.0,146.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2019-02-18,146.0,1349.04,0.0,0.01,0.0,0.0,0.0,1349.04,0.0,146.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2019-02-19,146.0,1343.2,0.0,0.01,0.0,0.0,0.0,1343.2,0.0,146.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2019-02-20,146.0,1335.9,0.0,0.01,0.0,0.0,0.0,1335.9,0.0,146.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2019-02-21,146.0,1330.06,0.0,0.01,0.0,0.0,0.0,1330.06,0.0,146.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2019-02-22,146.0,1334.44,0.0,0.01,0.0,0.0,0.0,1334.44,0.0,146.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2019-02-25,146.0,1338.82,0.0,0.01,0.0,0.0,0.0,1338.82,0.0,146.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2019-02-26,146.0,1335.9,0.0,0.01,0.0,0.0,0.0,1335.9,0.0,146.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2019-02-27,146.0,1324.22,0.0,0.02,0.0,0.0,0.0,1324.22,0.0,146.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2019-02-28,5146.0,46468.38,0.04,0.69,0.01,0.05,0.0,46468.38,0.0,5146.0,0.0,,,,0.05,,,,,5000.0,,,,0.05,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2019-03-01,5146.0,45799.4,0.04,0.71,0.01,0.05,0.0,45799.4,0.0,5146.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2019-03-04,5148.0,47052.72,0.04,0.81,0.01,0.05,0.0,47052.72,0.0,5148.0,0.0,,,,,,5000.0,,,,,,,,,0.04,,4998.0,0.0,0.05,,,0.0,0.0,0.0,0.0,,0.0,0.0,2.87,0.9442,97.13,0.0
2019-03-05,5148.0,46846.8,0.04,0.67,0.01,0.05,0.0,46846.8,0.0,5148.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,2.87,0.9442,97.13,0.0
2019-03-06,5148.0,46949.76,0.04,0.69,0.01,0.05,0.0,46949.76,0.0,5148.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,2.87,0.9442,97.13,0.0
2019-03-07,5148.0,47619.0,0.04,0.71,0.01,0.05,0.0,47619.0,0.0,5148.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,2.87,0.9442,97.13,0.0
2019-03-08,5148.0,46846.8,0.04,0.74,0.01,0.05,0.0,46846.8,0.0,5148.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,2.87,0.9442,97.13,0.0
2019-03-11,5148.0,47773.44,0.04,0.75,0.01,0.05,0.0,47773.44,0.0,5148.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,2.87,0.9442,97.13,0.0
2019-03-12,5148.0,47721.96,0.04,0.76,0.01,0.05,0.0,47721.96,0.0,5148.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,2.87,0.9442,97.13,0.0
2019-03-13,5148.0,47207.16,0.04,0.76,0.01,0.05,0.0,47207.16,0.0,5148.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,2.87,0.9442,97.13,0.0
2019-03-14,5148.0,47824.92,0.04,0.74,0.01,0.05,0.0,47824.92,0.0,5148.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,2.87,0.9442,97.13,0.0
