,ALBIO FP Equity_DX_SI_QTY,ALBIO FP Equity_DX_SHORT_INTEREST_VALUE,ALBIO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALBIO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALBIO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALBIO FP Equity_DX_SI_MV,ALBIO FP Equity_DX_DSS,ALBIO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALBIO FP Equity_DX_SUPPLY_SI_QTY,ALBIO FP Equity_DX_BROKER_SI_QTY,ALBIO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALBIO FP Equity_DX_BROKER_SI_MV_NEW_x,ALBIO FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALBIO FP Equity_DX_BROKER_SI_MV_INC_x,ALBIO FP Equity_DX_BROKER_SI_QTY_ADD,ALBIO FP Equity_DX_BROKER_SI_QTY_NEW,ALBIO FP Equity_DX_SUPPLY_SI_MV_DEC,ALBIO FP Equity_DX_BROKER_SI_QTY_INC,ALBIO FP Equity_DX_SUPPLY_SI_QTY_DEC,ALBIO FP Equity_DX_BROKER_SI_MV_NEW_y,ALBIO FP Equity_DX_BROKER_SI_MV_INC_y,ALBIO FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALBIO FP Equity_DX_BROKER_SI_MV_ADD,ALBIO FP Equity_DX_SUPPLY_SI_QTY_ADD,ALBIO FP Equity_DX_BROKER_SI_QTY_DEC,ALBIO FP Equity_DX_SUPPLY_SI_MV,ALBIO FP Equity_DX_BROKER_SI_MV_DEC,ALBIO FP Equity_DX_SUPPLY_SI_MV_RMV,ALBIO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALBIO FP Equity_DX_UTILIZATION_QUANTITY,ALBIO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALBIO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALBIO FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALBIO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALBIO FP Equity_DX_ACTIVE_UTILIZATION_MV,ALBIO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALBIO FP Equity_DX_BROKER_SI_CON_RATIO,ALBIO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALBIO FP Equity_DX_DEMAND_SUPPLY_RATIO,ALBIO FP Equity_PX_LAST
2022-03-31,88958.0,1821859.84,1.34,1.12,0.81,1.81,0.0,1434787.84,28455.0,70058.0,582758.4,,,,,,0.04,,2400.0,,,,,,2400.0,0.59,0.04,,100.0,94.38,0.0,0.0,,0.0,100.0,20.34,0.1734,24.13,2.9506,20.48
2022-04-01,84677.0,1712168.94,1.28,1.08,0.77,1.7,0.0,1330010.94,28455.0,65777.0,575360.1,,,,,,,,,,,,,,4281.0,0.59,0.09,,100.0,94.38,0.0,0.0,,0.0,100.0,21.24,0.1837,25.61,2.8086,20.22
2022-04-04,85371.0,1799620.68,1.29,1.1,0.77,1.7,0.0,1345051.56,28455.0,63807.0,599831.4,,,0.01,,,,694.0,,,0.01,,,,2664.0,0.58,0.05,,100.0,75.73,0.0,0.0,,0.0,100.0,21.03,0.1817,25.59,2.272,21.08
2022-04-05,82907.0,1779184.22,1.25,1.07,0.75,1.7,0.0,1373590.22,26685.0,64007.0,572660.1,,894.0,0.01,,,0.05,200.0,2664.0,,0.01,894.0,,,,0.56,,,100.0,69.37,0.0,0.0,,0.0,100.0,21.94,0.1909,25.67,2.1552,21.46
2022-04-06,81613.0,1684492.32,1.23,1.03,0.74,1.7,0.0,1294396.32,25791.0,62713.0,532326.24,,,,,,0.02,,894.0,,,,,,1294.0,0.55,0.03,,100.0,68.64,0.0,0.0,,0.0,100.0,22.2,0.1955,26.18,2.172,20.64
2022-04-07,81213.0,1692478.92,1.23,0.99,0.74,1.65,0.0,1306938.92,25391.0,62713.0,529148.44,,,,,,0.02,,400.0,,,,,,,0.52,,,100.0,61.07,0.0,0.0,,0.0,100.0,22.07,0.1968,27.03,1.9535,20.84
2022-04-08,77632.0,1569719.04,1.17,0.97,0.7,1.57,0.0,1195649.04,25391.0,59132.0,513406.02,,,,,,,,,,,,,,3581.0,0.53,0.07,,100.0,61.07,0.0,0.0,,0.0,100.0,23.3,0.214,28.34,1.8673,20.22
2022-04-11,77632.0,1508389.76,1.17,0.95,0.7,1.54,0.0,1148934.76,25391.0,59132.0,493347.13,,,,,,,,,,,,,,,0.51,,,100.0,42.84,0.0,0.0,,0.0,100.0,23.02,0.2141,28.58,1.3097,19.43
2022-04-12,77632.0,1529350.4,1.17,0.94,0.7,1.5,0.0,1164900.4,25391.0,59132.0,500202.7,,,,,,,,,,,,,,,0.49,,,100.0,43.93,0.0,0.0,,0.0,100.0,22.83,0.2159,29.38,1.343,19.7
2022-04-13,76865.0,1521927.0,1.16,0.93,0.7,1.5,0.0,1155627.0,24624.0,58365.0,487555.2,,,,,,0.02,,767.0,,,,,,767.0,0.48,0.02,,100.0,45.76,0.0,0.0,,0.0,100.0,23.06,0.2197,29.44,1.4286,19.8
2022-04-14,73065.0,1410154.5,1.1,0.89,0.66,1.42,0.0,1053104.5,23124.0,54565.0,446293.2,,,,,,0.03,,1500.0,,,,,,3800.0,0.46,0.07,,100.0,42.98,0.0,0.0,,0.0,100.0,24.54,0.2272,30.5,1.3579,19.3
2022-04-15,73065.0,1410154.5,1.1,0.9,0.66,1.41,0.0,1053104.5,23124.0,54565.0,446293.2,,,,,,,,,,,,,,,0.46,,,100.0,42.98,0.0,0.0,,0.0,100.0,24.2,0.2276,30.76,1.3579,
2022-04-18,73065.0,1410154.5,1.1,0.9,0.66,1.41,0.0,1053104.5,23124.0,54565.0,446293.2,,,,,,,,,,,,,,,0.46,,,100.0,43.06,0.0,0.0,,0.0,100.0,24.24,0.2279,30.83,1.3605,
2022-04-19,67865.0,1321331.55,1.02,0.84,0.62,1.29,0.0,961136.55,22024.0,49365.0,428807.28,,,,,,0.02,,1100.0,,,,,,5200.0,0.43,0.1,,100.0,41.01,0.0,0.0,,0.0,100.0,26.24,0.2508,33.28,1.2636,19.47
2022-04-20,65465.0,1268711.7,0.99,0.83,0.59,1.25,0.0,910181.7,19624.0,46965.0,380313.12,,,,,,0.05,,2400.0,,,,,,2400.0,0.38,0.05,,100.0,36.47,0.0,0.0,,0.0,100.0,27.23,0.2668,34.35,1.2167,19.38
2022-04-21,64465.0,1276407.0,0.97,0.85,0.59,1.23,0.0,910107.0,19624.0,45965.0,388555.2,,,,,,,,,,,,,,1000.0,0.38,0.02,,100.0,36.47,0.0,0.0,,0.0,100.0,27.7,0.2753,34.96,1.1981,19.8
2022-04-22,64465.0,1257067.5,0.97,0.88,0.59,1.25,0.0,896317.5,19624.0,45965.0,382668.0,,,,,,,,,,,,,,,0.38,,,100.0,36.47,0.0,0.0,,0.0,100.0,27.89,0.2753,34.79,1.1981,19.5
2022-04-25,64465.0,1224190.35,0.97,0.9,0.59,1.24,0.0,872875.35,19624.0,45965.0,372659.76,,,,,,,,,,,,,,,0.38,,,100.0,36.68,0.0,0.0,,0.0,100.0,27.8,0.2751,34.86,1.2048,18.99
2022-04-26,64465.0,1218388.5,0.97,0.9,0.59,1.22,0.0,868738.5,19624.0,45965.0,370893.6,,,,,,,,,,,,,,,0.37,,,100.0,36.47,0.0,0.0,,0.0,100.0,27.55,0.2765,35.46,1.1981,18.9
2022-04-27,64465.0,1166816.5,0.97,0.94,0.59,1.21,0.0,831966.5,19624.0,45965.0,355194.4,,,,,,,,,,,,,,,0.37,,,100.0,36.54,0.0,0.0,,0.0,100.0,27.62,0.2763,35.33,1.2003,18.1
2022-04-28,64465.0,1174552.3,0.97,1.0,0.59,1.18,0.0,837482.3,19624.0,45965.0,357549.28,,,,,,,,,,,,,,,0.36,,,100.0,36.47,0.0,0.0,,0.0,100.0,27.14,0.2788,36.35,1.1981,18.22
2022-04-29,64465.0,1195181.1,0.97,1.03,0.59,1.18,0.0,852191.1,19624.0,45965.0,363828.96,,,,,,,,,,,,,,,0.36,,,100.0,36.47,0.0,0.0,,0.0,100.0,27.09,0.2784,36.27,1.1981,18.54
2022-05-02,64465.0,1219677.8,0.97,1.05,0.59,1.19,0.0,869657.8,19624.0,45965.0,371286.08,,,,,,,,,,,,,,,0.36,,,100.0,36.47,0.0,0.0,,0.0,100.0,27.44,0.2775,35.78,1.1981,18.92
2022-05-03,64465.0,1239661.95,0.97,1.09,0.59,1.21,0.0,883906.95,19624.0,45965.0,377369.52,,,,,,,,,,,,,,,0.37,,,100.0,36.74,0.0,0.0,,0.0,100.0,27.57,0.2759,35.23,1.2071,19.23
2022-05-04,63565.0,1221719.3,0.96,1.09,0.58,1.2,0.0,866149.3,19624.0,45065.0,377173.28,,,,,,,,,,,,,,900.0,0.38,0.02,,100.0,36.54,0.0,0.0,,0.0,100.0,26.44,0.2758,35.69,1.1836,19.22
2022-05-05,63565.0,1214727.15,0.96,1.09,0.58,1.2,0.0,861192.15,19624.0,45065.0,375014.64,,,,,,,,,,,,,,,0.37,,,100.0,36.54,0.0,0.0,,0.0,100.0,26.54,0.2761,35.72,1.1836,19.11
2022-05-06,63565.0,1235703.6,0.96,1.12,0.58,1.2,0.0,876063.6,19624.0,45065.0,381490.56,,,,,,,,,,,,,,,0.37,,,100.0,36.54,0.0,0.0,,0.0,100.0,26.45,0.2763,35.82,1.1836,19.44
2022-05-09,63565.0,1158154.3,0.96,1.16,0.58,1.21,0.0,821084.3,19624.0,45065.0,357549.28,,,,,,,,,,,,,,,0.38,,,100.0,35.87,0.0,0.0,,0.0,100.0,26.66,0.275,35.35,1.1619,18.22
2022-05-10,60779.0,1145684.15,0.92,1.17,0.55,1.11,0.0,823217.2,18231.0,43672.0,343654.35,,,,,,0.04,,1393.0,,,,,,1393.0,0.33,0.03,,100.0,35.79,0.0,0.0,,0.0,100.0,27.37,0.2762,35.96,1.1933,18.85
2022-05-11,59779.0,1150147.96,0.9,1.25,0.54,1.11,0.0,821009.28,21231.0,42672.0,408484.44,,3000.0,,3000.0,,,,,,,3000.0,0.06,,4000.0,0.4,0.08,,100.0,44.29,0.0,0.0,,0.0,100.0,28.26,0.2733,35.9,1.2471,19.24
2022-05-12,59779.0,1026748.8,0.9,1.33,0.54,1.13,0.0,732923.35,21231.0,42672.0,364658.22,,,,,,,,,,,,,,,0.41,,,100.0,44.29,0.0,0.0,,0.0,100.0,28.48,0.2736,35.82,1.2471,19.2
2022-05-13,59779.0,1014449.21,0.9,1.37,0.54,1.13,0.0,724143.54,21231.0,42672.0,360289.92,,,,,,,,,,,,,,,0.41,,,100.0,44.29,0.0,0.0,,0.0,100.0,28.22,0.2735,35.96,1.2471,18.97
2022-05-16,52704.0,970807.68,0.8,1.19,0.48,0.98,0.0,655696.74,21231.0,35597.0,391075.02,,,,,,,,,,,,,,7075.0,0.4,0.14,,100.0,44.29,0.0,0.0,,0.0,100.0,27.22,0.2853,41.01,1.0995,18.42
2022-05-17,41554.0,735921.34,0.63,0.94,0.38,0.77,0.0,531689.62,15656.0,30022.0,277267.76,,,,,,0.11,,5575.0,,,,,,5575.0,0.29,0.11,,100.0,48.83,0.0,0.0,,0.0,100.0,27.0,0.3736,52.74,1.2962,17.71
2022-05-18,41554.0,706418.0,0.71,0.93,0.41,0.75,0.0,510374.0,15656.0,30022.0,266152.0,,,,,,,,,,,,,,,0.28,,,100.0,30.03,0.0,0.0,,0.0,100.0,25.97,0.3814,54.04,0.7971,17.0
2022-05-19,41554.0,696445.04,0.71,0.93,0.41,0.72,0.0,503168.72,15656.0,30022.0,262394.56,,,,,,,,,,,,,,,0.27,,,100.0,27.69,0.0,0.0,,0.0,100.0,25.85,0.3816,54.12,0.735,16.76
2022-05-20,41554.0,718884.2,0.71,1.01,0.41,0.72,0.0,467480.6,15656.0,27022.0,270848.8,,,,,,,,,,,,,,3000.0,0.26,0.05,,100.0,27.69,0.0,0.0,,0.0,100.0,25.66,0.3811,54.14,0.735,17.3
2022-05-23,38554.0,643080.72,0.66,1.01,0.38,0.67,0.0,450726.96,12656.0,27022.0,211102.08,,,,,,0.05,,3000.0,,,,,,,0.22,,,100.0,19.92,0.0,0.0,,0.0,100.0,28.06,0.4321,57.72,0.6068,16.68
2022-05-24,38554.0,616864.0,0.87,1.02,0.38,0.66,0.0,432352.0,12656.0,27022.0,202496.0,,,,,,,,,,,,,,,0.21,,,100.0,19.96,0.0,0.0,,0.0,100.0,27.66,0.4371,58.41,0.6079,16.0
2022-05-25,38554.0,640767.48,0.87,1.03,0.38,0.65,0.0,449105.64,12656.0,27022.0,210342.72,,,,,,,,,,,,,,,0.2,,,100.0,20.4,0.0,0.0,,0.0,100.0,27.2,0.4419,59.09,0.6214,16.62
2022-05-26,38554.0,652333.68,0.87,1.05,0.38,0.66,0.0,457212.24,12656.0,27022.0,214139.52,,,,,,,,,,,,,,,0.21,,,100.0,20.33,0.0,0.0,,0.0,100.0,27.71,0.436,58.27,0.6194,16.92
2022-05-27,38554.0,639996.4,0.87,1.1,0.38,0.66,0.0,448565.2,12656.0,27022.0,210089.6,,,,,,,,,,,,,,,0.21,,,100.0,20.33,0.0,0.0,,0.0,100.0,27.98,0.4336,57.91,0.6194,16.6
2022-05-30,38554.0,645008.42,0.87,1.11,0.38,0.66,0.0,452078.06,12656.0,27022.0,211734.88,,,,,,,,,,,,,,,0.21,,,100.0,20.33,0.0,0.0,,0.0,100.0,27.72,0.4357,58.24,0.6194,16.73
2022-05-31,38554.0,632671.14,0.87,1.14,0.38,0.66,0.0,443431.02,12656.0,27022.0,207684.96,,,,,,,,,,,,,,,0.21,,,100.0,20.33,0.0,0.0,,0.0,100.0,27.79,0.4348,58.12,0.6194,16.41
2022-06-01,38554.0,623032.64,0.87,1.16,0.38,0.66,0.0,436675.52,12656.0,27022.0,204520.96,,,,,,,,,,,,,,,0.21,,,100.0,20.33,0.0,0.0,,0.0,100.0,27.45,0.4383,58.62,0.6194,16.16
2022-06-02,38554.0,640381.94,0.87,1.16,0.38,0.65,0.0,448835.42,12656.0,27022.0,210216.16,,,,,,,,,,,,,,,0.21,,,100.0,20.33,0.0,0.0,,0.0,100.0,27.22,0.4407,58.95,0.6194,16.61
2022-06-03,38554.0,628815.74,0.87,1.17,0.38,0.66,0.0,440728.82,12656.0,27022.0,206419.36,,,,,,,,,,,,,,,0.21,,,100.0,20.33,0.0,0.0,,0.0,100.0,27.44,0.4382,58.6,0.6194,16.31
2022-06-06,38554.0,637683.16,0.87,1.18,0.38,0.66,0.0,446943.88,12656.0,27022.0,209330.24,,,,,,,,,,,,,,,0.21,,,100.0,20.33,0.0,0.0,,0.0,100.0,27.61,0.4393,58.67,0.6194,16.54
2022-06-07,38554.0,636141.0,0.87,1.21,0.38,0.66,0.0,445863.0,12656.0,27022.0,208824.0,,,,,,,,,,,,,,,0.21,,,100.0,20.33,0.0,0.0,,0.0,100.0,27.41,0.4389,58.69,0.6194,16.5
2022-06-08,38554.0,631128.98,0.87,1.23,0.38,0.66,0.0,442350.14,12656.0,27022.0,207178.72,,,,,,,,,,,,,,,0.21,,,100.0,20.33,0.0,0.0,,0.0,100.0,27.45,0.4387,58.66,0.6194,16.37
2022-06-09,38554.0,639610.86,0.87,1.26,0.38,0.66,0.0,448294.98,12656.0,27022.0,209963.04,,,,,,,,,,,,,,,0.21,,,100.0,20.34,0.0,0.0,,0.0,100.0,27.33,0.4399,58.82,0.6197,16.59
2022-06-10,38554.0,641538.56,0.87,1.26,0.38,0.66,0.0,449646.08,12656.0,27022.0,210595.84,,,,,,,,,,,,,,,0.21,,,100.0,20.28,0.0,0.0,,0.0,100.0,27.44,0.4388,58.67,0.6179,16.64
2022-06-13,42777.0,652777.02,0.96,1.36,0.42,0.74,0.0,476798.7,16879.0,31245.0,257573.54,,2808.0,0.07,,,,4223.0,,,0.07,2808.0,,1415.0,,0.28,,,100.0,26.95,0.0,0.0,,0.0,100.0,24.73,0.3891,52.57,0.683,15.26
2022-06-14,42777.0,633527.37,0.96,1.36,0.42,0.71,0.0,462738.45,16879.0,31245.0,249977.99,,,,,,,,,,,,,,,0.26,,,100.0,26.73,0.0,0.0,,0.0,100.0,23.64,0.4026,54.78,0.6774,14.81
2022-06-15,42777.0,671598.9,0.96,1.32,0.42,0.69,0.0,490546.5,16879.0,31245.0,265000.3,,,,,,,,,,,,,,,0.25,,,100.0,25.92,0.0,0.0,,0.0,100.0,23.78,0.4019,54.68,0.6569,15.7
2022-06-16,42777.0,657054.72,0.96,1.34,0.42,0.7,0.0,479923.2,16879.0,31245.0,259261.44,,,,,,,,,,,,,,,0.26,,,100.0,25.92,0.0,0.0,,0.0,100.0,24.28,0.3955,53.65,0.6569,15.36
2022-06-17,42777.0,668604.51,0.96,1.34,0.42,0.7,0.0,488359.35,16879.0,31245.0,263818.77,,,,,,,,,,,,,,,0.26,,,100.0,25.46,0.0,0.0,,0.0,100.0,24.01,0.3983,54.11,0.6454,15.63
2022-06-20,42777.0,687854.16,0.96,1.34,0.42,0.71,0.0,502419.6,16879.0,31245.0,271414.32,,,,,,,,,,,,,,,0.26,,,100.0,25.19,0.0,0.0,,0.0,100.0,24.24,0.3965,53.81,0.6384,16.08
2022-06-21,41653.0,701853.05,0.94,1.36,0.41,0.7,0.0,507538.85,15755.0,30121.0,265471.75,,,,,,0.02,,1124.0,,,,,,1124.0,0.25,0.02,,100.0,23.51,0.0,0.0,,0.0,100.0,25.19,0.402,54.55,0.6216,16.85
2022-06-22,41653.0,728094.44,0.94,1.32,0.41,0.72,0.0,526515.08,15755.0,30121.0,275397.4,,,,,,,,,,,,,,,0.27,,,100.0,23.51,0.0,0.0,,0.0,100.0,25.47,0.3985,53.98,0.6216,17.48
2022-06-23,53653.0,940000.56,1.21,1.65,0.52,0.95,0.0,737959.92,27755.0,42121.0,486267.6,,12000.0,,12000.0,,,,,,,12000.0,0.21,,,0.49,,,100.0,62.32,0.0,0.0,,0.0,100.0,22.13,0.2881,41.5,1.2048,17.52
2022-06-24,53653.0,975948.07,1.21,1.68,0.52,0.95,0.0,766180.99,27755.0,42121.0,504863.45,,,,,,,,,,,,,,,0.48,,,100.0,62.32,0.0,0.0,,0.0,100.0,22.14,0.2879,41.45,1.2048,18.19
2022-06-27,53653.0,988288.26,1.21,1.76,0.52,0.97,0.0,775868.82,27755.0,42121.0,511247.1,,,,,,,,,,,,,,,0.5,,,100.0,50.46,0.0,0.0,,0.0,100.0,22.72,0.2839,40.46,0.9753,18.42
2022-06-28,53653.0,965754.0,1.21,1.82,0.52,0.99,0.0,758178.0,27755.0,42121.0,499590.0,,,,,,,,,,,,,,,0.51,,,100.0,50.46,0.0,0.0,,0.0,100.0,22.44,0.2842,40.6,0.9753,18.0
2022-06-29,53653.0,1034966.37,1.21,1.85,0.52,0.97,0.0,812514.09,27755.0,42121.0,535393.95,,,,,,,,,,,,,,,0.51,,,100.0,50.46,0.0,0.0,,0.0,100.0,22.24,0.2853,40.87,0.9753,19.29
2022-06-30,54653.0,1037313.94,1.23,1.88,0.53,1.03,0.0,818436.58,27755.0,43121.0,526789.9,,,0.03,,,,1000.0,,,0.03,,,,,0.52,,,100.0,49.41,0.0,0.0,,0.0,100.0,23.98,0.2808,39.46,0.9729,18.98
2022-07-01,54653.0,1025290.28,1.23,1.83,0.53,1.03,0.0,808949.96,27755.0,43121.0,520683.8,,,,,,,,,,,,,,,0.52,,,100.0,49.41,0.0,0.0,,0.0,100.0,24.03,0.2812,39.54,0.9729,18.76
2022-07-04,54653.0,1029662.52,1.23,1.86,0.53,1.02,0.0,812399.64,27755.0,43121.0,522904.2,,,,,,,,,,,,,,,0.52,,,100.0,49.41,0.0,0.0,,0.0,100.0,23.95,0.281,39.51,0.9729,18.84
2022-07-05,54653.0,1000149.9,1.23,1.79,0.53,1.02,0.0,789114.3,27755.0,43121.0,507916.5,,,,,,,,,,,,,,,0.52,,,100.0,49.41,0.0,0.0,,0.0,100.0,24.01,0.2809,39.49,0.9729,18.3
2022-07-06,54653.0,1018185.39,1.23,1.82,0.53,1.0,0.0,803344.23,28755.0,43121.0,535705.65,,1000.0,,,,,,,,,1000.0,,,,0.53,,,100.0,61.57,0.0,0.0,,0.0,100.0,23.79,0.2825,39.91,1.1703,18.63
2022-07-07,47653.0,825826.49,1.07,1.56,0.47,0.88,0.0,625976.93,21755.0,36121.0,377014.15,,6000.0,,6000.0,,0.24,,13000.0,,,6000.0,0.11,,13000.0,0.41,0.24,,100.0,65.2,0.0,0.0,,0.0,100.0,23.22,0.311,45.39,1.4282,17.33
2022-07-08,47653.0,846793.81,1.07,1.45,0.47,0.84,0.0,641870.17,21755.0,36121.0,386586.35,,,,,,,,,,,,,,,0.38,,,100.0,64.55,0.0,0.0,,0.0,100.0,22.81,0.3181,46.68,1.414,17.77
2022-07-11,40228.0,736172.4,0.91,1.21,0.39,0.72,0.0,551214.3,14330.0,30121.0,262239.0,,,,,,0.13,,7425.0,,,,,,6000.0,0.26,0.1,,100.0,41.51,0.0,0.0,,0.0,100.0,23.38,0.4025,54.79,1.1654,18.3
2022-07-12,40228.0,724104.0,0.91,1.19,0.39,0.73,0.0,542178.0,14330.0,30121.0,257940.0,,,,,,,,,,,,,,,0.26,,,100.0,41.1,0.0,0.0,,0.0,100.0,23.66,0.3998,54.36,1.1537,18.0
2022-07-13,43214.0,772666.32,0.97,1.28,0.42,0.78,0.0,627713.16,21107.0,35107.0,377393.16,,5777.0,,13000.0,,,,,,,5777.0,0.23,1000.0,8014.0,0.38,0.15,,100.0,60.53,0.0,0.0,,0.0,100.0,30.12,0.3871,51.1,1.2393,17.88
2022-07-14,43214.0,777852.0,0.97,1.25,0.42,0.77,0.0,631926.0,21107.0,35107.0,379926.0,,,,,,,,,,,,,,,0.38,,,100.0,60.53,0.0,0.0,,0.0,100.0,30.05,0.3877,51.21,1.2393,18.0
2022-07-15,43214.0,782605.54,0.97,1.23,0.42,0.78,0.0,635787.77,21107.0,35107.0,382247.77,,,,,,,,,,,,,,,0.38,,,100.0,60.53,0.0,0.0,,0.0,100.0,30.25,0.3868,51.0,1.2393,18.11
2022-07-18,43214.0,780012.7,0.97,1.24,0.42,0.78,0.0,633681.35,21107.0,35107.0,380981.35,,,,,,,,,,,,,,,0.38,,,100.0,48.79,0.0,0.0,,0.0,100.0,30.18,0.3866,50.99,0.999,18.05
2022-07-19,43214.0,714759.56,0.97,1.22,0.42,0.78,0.0,580669.78,21107.0,35107.0,349109.78,,,,,,,,,,,,,,,0.38,,,100.0,46.96,0.0,0.0,,0.0,100.0,30.15,0.3869,51.05,0.9614,16.54
2022-07-20,37814.0,644728.7,0.85,0.97,0.37,0.67,0.0,506504.35,16707.0,29707.0,284854.35,,,,,,0.08,,4400.0,,,,,,5400.0,0.29,0.11,,100.0,36.71,0.0,0.0,,0.0,100.0,21.92,0.4351,59.32,0.8309,17.05
2022-07-21,30214.0,512429.44,0.68,0.77,0.3,0.54,0.0,374934.72,8107.0,22107.0,137494.72,,,,,,0.14,,8600.0,,,,,,7600.0,0.14,0.13,,100.0,17.81,0.0,0.0,,0.0,100.0,25.81,0.617,74.19,0.6639,16.96
2022-07-22,30214.0,504875.94,0.68,0.78,0.3,0.53,0.0,369407.97,8107.0,22107.0,135467.97,,,,,,,,,,,,,,,0.14,,,100.0,17.2,0.0,0.0,,0.0,100.0,26.08,0.6144,73.92,0.6412,16.71
2022-07-25,30214.0,484028.28,0.68,0.8,0.3,0.52,0.0,354154.14,8107.0,22107.0,129874.14,,,,,,,,,,,,,,,0.14,,,100.0,16.92,0.0,0.0,,0.0,100.0,25.88,0.6163,74.12,0.6305,16.02
2022-07-26,30214.0,482215.44,0.68,0.8,0.3,0.51,0.0,352827.72,8107.0,22107.0,129387.72,,,,,,,,,,,,,,,0.13,,,100.0,16.92,0.0,0.0,,0.0,100.0,25.32,0.6219,74.68,0.6305,15.96
2022-07-27,30214.0,468317.0,0.68,0.82,0.3,0.51,0.0,342658.5,8107.0,22107.0,125658.5,,,,,,,,,,,,,,,0.13,,,100.0,16.92,0.0,0.0,,0.0,100.0,25.27,0.6224,74.73,0.6305,15.5
2022-07-28,30214.0,476776.92,0.68,0.81,0.3,0.51,0.0,348848.46,8107.0,22107.0,127928.46,,,,,,,,,,,,,,,0.13,,,100.0,17.05,0.0,0.0,,0.0,100.0,24.88,0.6263,75.12,0.6355,15.78
2022-07-29,30979.0,478005.97,0.7,0.85,0.3,0.52,0.0,341111.01,8872.0,22107.0,136894.96,,,,,,,,,,,,,765.0,,0.14,,,100.0,18.37,0.0,0.0,,0.0,100.0,24.63,0.5948,73.05,0.6413,15.43
2022-08-01,40979.0,623290.59,0.92,1.11,0.4,0.67,0.0,488347.47,18872.0,32107.0,287043.12,,,,10000.0,,,,,,,,0.15,10000.0,,0.29,,,100.0,31.86,0.0,0.0,,0.0,100.0,23.01,0.4082,56.58,0.6917,15.21
2022-08-02,30979.0,464685.0,0.7,0.84,0.3,0.51,0.0,331605.0,8872.0,22107.0,133080.0,,,,,,0.15,,10000.0,,,,,,10000.0,0.13,0.15,,100.0,14.98,0.0,0.0,,0.0,100.0,23.97,0.6021,73.77,0.5229,15.0
2022-08-03,30979.0,464685.0,0.7,0.87,0.3,0.51,0.0,331605.0,8872.0,22107.0,133080.0,,,,,,,,,,,,,,,0.13,,,100.0,14.98,0.0,0.0,,0.0,100.0,23.89,0.6031,73.86,0.5229,15.0
2022-08-04,30979.0,479864.71,0.7,0.89,0.3,0.51,0.0,342437.43,8872.0,22107.0,137427.28,,,,,,,,,,,,,,,0.13,,,100.0,14.78,0.0,0.0,,0.0,100.0,23.89,0.6031,73.86,0.5161,15.49
2022-08-05,30979.0,470880.8,0.7,0.89,0.3,0.51,0.0,336026.4,8872.0,22107.0,134854.4,,,,,,,,,,,,,,,0.14,,,100.0,14.78,0.0,0.0,,0.0,100.0,24.46,0.5967,73.23,0.5161,15.2
2022-08-08,30979.0,471500.38,0.7,0.92,0.3,0.51,0.0,336468.54,8872.0,22107.0,135031.84,,,,,,,,,,,,,,,0.13,,,100.0,14.78,0.0,0.0,,0.0,100.0,24.06,0.6012,73.67,0.5161,15.22
2022-08-09,41979.0,622968.36,0.95,1.29,0.41,0.68,0.0,491307.88,19872.0,33107.0,294900.48,,,,11000.0,,,,,,,,0.17,11000.0,,0.3,,,100.0,33.11,0.0,0.0,,0.0,100.0,24.63,0.402,55.51,0.6994,14.84
2022-08-10,38279.0,562701.3,0.86,1.18,0.37,0.61,0.0,432282.9,16172.0,29407.0,237728.4,,,,,,0.06,,3700.0,,,,,,3700.0,0.24,0.06,,100.0,26.94,0.0,0.0,,0.0,100.0,19.57,0.4414,60.97,0.6377,14.7
2022-08-11,49213.0,715557.02,1.11,1.57,0.48,0.77,0.0,427577.78,27106.0,29407.0,394121.24,,,,,,,,,,,,,10934.0,,0.4,,,100.0,45.16,0.0,0.0,,0.0,100.0,15.43,0.5225,69.22,0.8199,14.54
2022-08-12,62413.0,923712.4,1.41,2.09,0.61,0.96,0.0,630583.6,40306.0,42607.0,596528.8,,,0.2,,,0.01,13900.0,700.0,,0.2,,,13900.0,700.0,0.59,0.01,,100.0,67.15,0.0,0.0,,0.0,100.0,12.26,0.612,76.61,1.0398,14.8
2022-08-15,62413.0,917471.1,1.41,2.11,0.61,0.97,0.0,626322.9,40306.0,42607.0,592498.2,,,,,,,,,,,,,,,0.6,,,100.0,67.15,0.0,0.0,,0.0,100.0,12.35,0.6096,76.42,1.0398,14.7
