,NRJ FP Equity_DX_SI_QTY,NRJ FP Equity_DX_SHORT_INTEREST_VALUE,NRJ FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,NRJ FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,NRJ FP Equity_DX_SI_MV,NRJ FP Equity_DX_DSS,NRJ FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,NRJ FP Equity_DX_SUPPLY_SI_QTY,NRJ FP Equity_DX_BROKER_SI_QTY,NRJ FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,NRJ FP Equity_DX_BROKER_SI_MV_NEW_x,NRJ FP Equity_DX_SUPPLY_SI_QTY_NEW_x,NRJ FP Equity_DX_SUPPLY_SI_QTY_INC_x,NRJ FP Equity_DX_BROKER_SI_MV_INC_x,NRJ FP Equity_DX_SUPPLY_SI_MV_NEW,NRJ FP Equity_DX_BROKER_SI_QTY_ADD,NRJ FP Equity_DX_BROKER_SI_QTY_NEW,NRJ FP Equity_DX_SUPPLY_SI_MV_DEC,NRJ FP Equity_DX_BROKER_SI_QTY_INC,NRJ FP Equity_DX_SUPPLY_SI_QTY_DEC,NRJ FP Equity_DX_BROKER_SI_MV_NEW_y,NRJ FP Equity_DX_SUPPLY_SI_QTY_NEW_y,NRJ FP Equity_DX_BROKER_SI_MV_INC_y,NRJ FP Equity_DX_SUPPLY_SI_QTY_INC_y,NRJ FP Equity_DX_BROKER_SI_MV_ADD,NRJ FP Equity_DX_SUPPLY_SI_QTY_ADD,NRJ FP Equity_DX_BROKER_SI_QTY_DEC,NRJ FP Equity_DX_SUPPLY_SI_MV,NRJ FP Equity_DX_BROKER_SI_MV_DEC,NRJ FP Equity_DX_SUPPLY_SI_MV_RMV,NRJ FP Equity_DX_BROKER_SI_MV_RMV,NRJ FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,NRJ FP Equity_DX_UTILIZATION_QUANTITY,NRJ FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,NRJ FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,NRJ FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,NRJ FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,NRJ FP Equity_DX_ACTIVE_UTILIZATION_MV,NRJ FP Equity_DX_BROKER_SI_MARKET_SHARE_2,NRJ FP Equity_DX_BROKER_SI_CON_RATIO,NRJ FP Equity_DX_BROKER_SI_MARKET_SHARE_1,NRJ FP Equity_DX_DEMAND_SUPPLY_RATIO
2022-06-02,102249.0,4040573.73,9.72,0.29,4.14,,3656705.6,80149.0,92535.0,3167248.03,,,,0.3,,,,,7900.0,,,,0.3,,,,,3.09,,,,45.63,4.29,95486.0,3773320.26,,3.68,45.62,18.12,0.527,69.56,0.0547
2022-06-03,209077.0,8221534.87,21.14,0.6,8.37,,6493603.61,139377.0,165135.0,5480721.77,,,34228.0,1.89,,25000.0,,,47600.0,,,,1.89,34228.0,0.99,25000.0,,5.51,,,,69.47,7.48,61258.0,2408848.33,,2.42,69.48,33.11,0.3647,48.77,0.1121
2022-06-06,239007.0,9647278.55,24.62,0.68,9.6,,6908904.06,162407.0,171165.0,6555396.15,,,4100.0,0.15,,2600.0,,0.03,4300.0,770.0,,,0.15,4100.0,0.1,19700.0,870.0,6.41,0.03,,,72.61,8.63,61258.0,2472617.91,,2.41,72.69,30.38,0.3828,52.62,0.127
2022-06-07,362977.0,14568081.9,38.88,1.04,14.74,,9715278.78,215477.0,242065.0,8648169.4,,,57370.0,2.94,,,,0.16,70900.0,4300.0,,,2.94,57370.0,,,,8.69,,,,100.0,11.45,0.0,0.0,,0.0,100.0,19.08,0.5343,70.18,0.1929
2022-06-08,358677.0,14385817.12,39.09,1.02,14.52,,9536278.62,215477.0,237765.0,8642351.52,,,,,,,,,,,,,,,,,4300.0,8.64,0.2,,,100.0,11.27,0.0,0.0,,0.0,100.0,19.35,0.5275,69.59,0.1876
2022-06-09,312963.0,12317910.72,33.94,0.89,12.58,,8445063.84,192963.0,214565.0,7594830.72,,,,,,,,0.98,,22514.0,,,,,,,23200.0,7.69,0.98,,,100.0,10.15,0.0,0.0,,0.0,100.0,21.74,0.4967,66.48,0.1645
2022-06-10,327436.0,12590569.07,36.98,0.93,12.96,,8558069.38,199436.0,222565.0,7668713.07,,,6473.0,0.19,,,,,8000.0,,,,0.19,6473.0,,,,7.84,,,,100.0,10.49,0.0,0.0,,0.0,100.0,20.7,0.5129,68.06,0.1722
2022-06-13,335436.0,12421865.95,38.35,0.95,12.89,,8390155.08,203436.0,226565.0,7533641.95,,,,0.0,,,,,4000.0,,,,0.0,,,4000.0,,7.77,,,,100.0,10.72,0.0,0.0,,0.0,100.0,19.98,0.5236,69.08,0.1767
2022-06-14,289436.0,10605513.91,32.9,0.82,10.71,,6268163.73,147936.0,171065.0,5420670.91,,,9500.0,0.18,,,,2.63,9500.0,65000.0,,,0.18,9500.0,,,65000.0,5.47,2.52,,,69.37,7.75,65329.0,2393785.22,,2.42,69.33,8.85,0.7683,87.15,0.1517
2022-06-15,320818.0,11803215.04,38.88,0.91,11.83,,6871271.12,163618.0,186765.0,6019669.84,,,15682.0,0.54,,,,,15700.0,,,,0.54,15682.0,,,,6.03,,,,76.72,8.57,49647.0,1826562.78,,1.83,76.72,7.96,0.7889,88.41,0.1681
2022-06-16,418760.0,14975695.12,54.12,1.18,15.39,,8431427.93,212560.0,235765.0,7601570.72,,,48942.0,1.88,,,,,49000.0,,,,1.88,48942.0,,,,7.79,,,,100.0,11.14,0.0,0.0,,0.0,100.0,6.07,0.8362,91.22,0.2194
2022-06-17,460165.0,16639106.24,60.87,1.3,16.56,,9257607.98,233705.0,256025.0,8450539.1,,,,0.5,,,,,20260.0,,,,0.5,,,21145.0,,8.41,,,,100.0,12.11,0.0,0.0,,0.0,100.0,5.64,0.769,87.37,0.2385
2022-06-20,473280.0,17437055.04,61.04,1.34,17.06,,9690630.07,214820.0,263025.0,7914613.26,,,6885.0,0.34,,,,0.93,7000.0,25770.0,,,0.34,6885.0,,,,7.7,,,,100.0,11.14,0.0,0.0,,0.0,100.0,5.52,0.7718,87.54,0.2453
2022-06-21,432465.0,16033207.41,59.85,1.22,15.76,,8379650.85,211005.0,226025.0,7822799.37,,,185.0,,,,,0.14,,4000.0,,,,185.0,,,37000.0,7.6,1.19,,,100.0,10.96,0.0,0.0,,0.0,100.0,4.9,0.8554,92.33,0.2246
2022-06-22,421165.0,15390632.6,59.72,1.18,15.37,,8142693.98,202905.0,222825.0,7414757.42,,,,,,,,0.3,,8100.0,,,,,,,3200.0,7.28,0.04,,,100.0,10.58,0.0,0.0,,0.0,100.0,5.06,0.8518,92.13,0.2197
2022-06-23,314165.0,11520116.39,46.22,0.88,11.38,,4247186.93,202905.0,115825.0,7440323.45,,,,,,,,,,,,,,,,,107000.0,7.3,4.06,,,100.0,10.58,0.0,0.0,,0.0,100.0,6.82,0.8033,89.31,0.1639
2022-06-24,309165.0,11519487.9,47.01,0.87,11.19,,4129339.5,202905.0,110825.0,7560240.3,,,,,,,,,,,,,,,,,5000.0,7.29,0.17,,,100.0,10.59,0.0,0.0,,0.0,100.0,6.97,0.8,89.12,0.1613
2022-06-27,84609.0,3199150.9,13.36,0.24,3.15,,1698659.18,44249.0,44925.0,1673098.94,,,,,,,,5.63,,158656.0,,,,,,,65900.0,1.65,2.38,,,21.73,2.32,159361.0,6025598.77,,5.93,21.74,28.66,0.4043,55.21,0.0443
2022-06-28,84609.0,3197966.37,12.91,0.24,3.19,,1698030.23,44249.0,44925.0,1672479.45,,,,,,,,,,,,,,,,,,1.67,,,,21.73,2.32,159361.0,6023367.72,,6.02,21.72,28.72,0.405,55.28,0.0443
2022-06-29,21118.0,771440.54,3.21,0.06,0.78,,466305.45,12918.0,12765.0,471894.54,,,,,,,,1.19,,31331.0,,,,,,,32160.0,0.48,1.23,,,100.0,0.69,0.0,0.0,,0.0,100.0,20.17,0.4607,62.43,0.0112
2022-06-30,19718.0,721560.49,2.98,0.06,0.72,,415890.81,12918.0,11365.0,472721.29,,,,,,,,,,,,,,,,,1400.0,0.48,0.05,,,100.0,0.69,0.0,0.0,,0.0,100.0,18.89,0.5353,69.77,0.0105
2022-07-01,42981.0,1587976.03,6.45,0.12,1.58,,996248.89,20581.0,26965.0,760385.63,,,5300.0,,,15600.0,,0.0,,137.0,,,,5300.0,0.57,2500.0,,0.76,,,,100.0,1.09,0.0,0.0,,0.0,100.0,31.68,0.2878,32.46,0.0229
2022-07-04,36350.0,1336151.34,5.48,0.1,1.34,,991178.02,13950.0,26965.0,512773.35,,,169.0,,,,,0.25,,6800.0,,,,169.0,,,,0.52,,,,100.0,0.75,0.0,0.0,,0.0,100.0,31.4,0.2876,32.57,0.0195
2022-07-05,97165.0,3529520.43,14.56,0.27,3.59,,3195330.26,13765.0,87965.0,500013.88,,,,2.25,,,,0.01,61000.0,185.0,,,2.25,,,,,0.51,,,,100.0,0.73,0.0,0.0,,0.0,100.0,9.87,0.6372,78.68,0.0514
2022-07-06,72365.0,2684379.68,10.0,0.2,2.64,,2684379.68,4565.0,72365.0,169338.68,,,,,,,,0.35,,9200.0,,,,,,,15600.0,0.17,0.62,,,100.0,0.24,0.0,0.0,,0.0,100.0,12.53,0.7246,84.13,0.0383
2022-07-07,54365.0,2098760.83,7.22,0.15,2.03,,2098760.83,4565.0,54365.0,176231.83,,,,,,,,,,,,,,,,,18000.0,0.17,0.63,,,100.0,0.24,0.0,0.0,,0.0,100.0,16.93,0.6491,78.64,0.0287
2022-07-08,11365.0,443962.36,1.5,0.03,0.44,,443962.36,4565.0,11365.0,178327.16,,,,,,,,0.08,,2140.0,,,,,,2140.0,43000.0,0.18,1.59,,,100.0,0.24,0.0,0.0,,0.0,100.0,21.16,0.6663,78.84,0.006
2022-07-11,18165.0,696827.57,2.38,0.05,0.7,,435972.77,11365.0,11365.0,435972.77,,,,,,,,,,,,,,,,6800.0,,0.44,,,,100.0,0.6,0.0,0.0,,0.0,100.0,21.5,0.6625,78.5,0.0096
2022-07-12,18165.0,692649.62,2.4,0.05,0.69,,433358.82,11365.0,11365.0,433358.82,,,,,,,,,,,,,,,,,,0.43,,,,100.0,0.6,0.0,0.0,,0.0,100.0,21.53,0.6621,78.47,0.0096
2022-07-13,18165.0,694920.24,2.43,0.05,0.69,,434779.44,11365.0,11365.0,434779.44,,,,,,,,,,,,,,,,,,0.43,,,,100.0,0.6,0.0,0.0,,0.0,100.0,21.35,0.6641,78.65,0.0096
2022-07-14,18165.0,687327.27,2.5,0.05,0.69,,430028.87,11365.0,11365.0,430028.87,,,,,,,,,,,,,,,,,,0.44,,,,100.0,0.6,0.0,0.0,,0.0,100.0,21.44,0.6631,78.56,0.0096
2022-07-15,22730.0,854170.67,3.15,0.06,0.85,,427085.34,11365.0,11365.0,427085.34,,,,,,,,,,,,,,,,,,0.42,,,,100.0,0.6,0.0,0.0,,0.0,100.0,21.57,0.6616,78.43,0.012
2022-07-18,22730.0,873604.82,3.21,0.06,0.86,,436802.41,11365.0,11365.0,436802.41,,,,,,,,,,,,,,,,,,0.43,,,,100.0,0.6,0.0,0.0,,0.0,100.0,21.01,0.6681,78.99,0.012
2022-07-19,53130.0,2038438.71,7.61,0.15,2.02,,1019219.36,26565.0,26565.0,1019219.36,,,,,,15200.0,,,,,,,,,0.57,15200.0,,1.02,,,,100.0,1.39,0.0,0.0,,0.0,100.0,21.55,0.577,72.6,0.0278
2022-07-20,53130.0,2062294.08,7.55,0.15,2.04,,1031147.04,26565.0,26565.0,1031147.04,,,,,,,,,,,,,,,,,,1.02,,,,100.0,1.39,0.0,0.0,,0.0,100.0,21.6,0.5774,72.62,0.0278
2022-07-21,71106.0,2749171.28,10.18,0.2,2.77,,1382782.2,35341.0,35765.0,1366389.08,,,,0.37,,,,,9200.0,,,,0.37,,,8776.0,,1.38,,,,18.99,1.85,150782.0,5829684.47,,5.88,18.97,14.86,0.681,81.07,0.0372
2022-07-22,71106.0,2766592.25,10.19,0.2,2.75,,1391544.62,35341.0,35765.0,1375047.63,,,,,,,,,,,,,,,,,,1.37,,,,18.99,1.85,150782.0,5866626.06,,5.82,19.03,15.04,0.6788,80.9,0.0372
2022-07-25,83221.0,3226062.07,11.88,0.23,3.23,,1626773.23,41256.0,41965.0,1599288.84,,,5915.0,0.25,,,,,6200.0,,,,0.25,5915.0,,,,1.6,,,,22.17,2.16,144867.0,5615769.26,,5.64,22.14,12.43,0.7255,84.2,0.0435
2022-07-26,83221.0,3244121.02,12.54,0.23,3.23,,1635879.63,41256.0,41965.0,1608241.39,,,,,,,,,,,,,,,,,,1.6,,,,22.17,2.16,144867.0,5647205.39,,5.61,22.18,12.48,0.7247,84.14,0.0436
2022-07-27,83221.0,3312195.8,12.73,0.23,3.28,,1670207.0,41256.0,41965.0,1641988.8,,,,,,,,,,,,,,,,,,1.62,,,,22.17,2.16,144867.0,5765706.6,,5.7,22.14,12.66,0.7224,83.98,0.0436
2022-07-28,87132.0,3647258.39,13.31,0.24,3.5,,1756612.94,45167.0,41965.0,1890645.45,,,3911.0,,,,,,,,,,,3911.0,,,,1.81,,,,24.27,2.36,140956.0,5900277.2,,5.63,24.27,12.34,0.7299,84.48,0.0456
2022-07-29,91232.0,3864952.45,13.88,0.26,3.82,,1951497.66,45167.0,46065.0,1913454.79,,,,0.24,,,,,4100.0,,,,0.24,,,,,1.89,,,,24.27,2.36,140956.0,5971459.98,,5.91,24.21,11.26,0.7483,85.71,0.0476
2022-08-01,91232.0,3837126.69,14.12,0.25,3.86,,1937447.84,45167.0,46065.0,1899678.85,,,,,,,,,,,,,,,,,,1.91,,,,24.27,2.36,140956.0,5928468.4,,5.96,24.27,11.17,0.7497,85.81,0.0476
2022-08-02,191232.0,8101161.22,28.08,0.53,8.03,,1951451.6,145167.0,46065.0,6149709.62,,,,,,,,,,,,,,,,100000.0,,6.09,,,,8.23,7.54,1618277.0,68555068.55,,67.91,8.23,38.06,0.4562,55.55,0.0993
2022-08-03,191232.0,7994644.99,29.08,0.53,8.11,,1925793.39,145167.0,46065.0,6068851.6,,,,,,,,,,,,,,,,,,6.16,,,,8.23,7.54,1618277.0,67653688.26,,68.67,8.23,38.11,0.4574,55.64,0.0993
2022-08-04,161141.0,6786453.22,24.7,0.45,6.74,,1291456.48,130476.0,30665.0,5494996.74,,,,,,,,0.62,,14691.0,,,,,,,15400.0,5.46,0.65,,,7.4,6.78,1632968.0,68772447.32,,68.29,7.4,25.63,0.5149,66.74,0.0837
2022-08-05,185499.0,7893167.95,28.16,0.51,7.82,,6100324.12,142134.0,143365.0,6047943.83,,,11658.0,0.54,,100000.0,,,12700.0,,,,0.54,11658.0,4.21,,,5.99,,,,8.06,7.38,1621310.0,68988361.81,,68.3,8.06,36.03,0.4623,57.41,0.0963
2022-08-08,340294.0,14693554.63,51.14,0.94,14.48,,6298304.84,194429.0,145865.0,8395249.79,,,52295.0,0.12,,,,,2500.0,,,,0.12,52295.0,,,,8.27,,,,11.03,10.1,1569015.0,67748498.69,,66.74,11.03,20.53,0.6203,75.98,0.1768
2022-08-09,340294.0,14609161.71,53.35,0.94,14.68,,6262130.32,194429.0,145865.0,8347031.4,,,,,,,,,,,,,,,,,,8.39,,,,11.03,10.07,1569015.0,67359382.97,,67.72,11.02,20.54,0.6208,76.01,0.1762
2022-08-10,228636.0,10012656.35,35.21,0.63,9.81,,8577515.95,182771.0,195865.0,8004090.4,,,,2.16,,,,0.5,50000.0,11658.0,,,2.16,,,,,7.83,,,,10.36,9.47,1580673.0,69222412.69,,67.75,10.36,25.71,0.5438,68.98,0.1184
2022-08-11,215936.0,9555168.0,33.16,0.6,9.46,,8105051.25,112771.0,183165.0,4990116.75,,,,,,,,2.92,,70000.0,,,,,,,12700.0,4.94,0.52,,,6.66,6.06,1580673.0,69944780.25,,69.2,6.66,21.12,0.5842,73.32,0.116
2022-08-12,233936.0,10413193.17,36.21,0.65,10.33,,8153223.65,100771.0,183165.0,4485619.52,,,,,,,,0.53,,12000.0,,,,,,,,4.45,,,,5.99,5.45,1580673.0,70360497.25,,69.93,5.98,13.94,0.6765,80.96,0.1265
2022-08-15,219336.0,9905433.1,30.05,0.6,9.74,,8271914.57,86171.0,183165.0,3891568.53,,,15400.0,,,,,1.35,,30000.0,,,,15400.0,,,,3.83,,,,5.17,4.3,1580673.0,71384773.35,,70.25,5.17,21.43,0.581,73.01,0.1096
2022-08-16,243130.0,10942551.91,32.23,0.66,10.96,,8243707.16,109965.0,183165.0,4949194.76,,,12373.0,,,,,0.1,,2300.0,,,,12373.0,,13721.0,,4.97,,,,5.99,5.48,1724579.0,77618127.05,,77.93,5.99,30.22,0.514,64.89,0.1211
2022-08-17,240624.0,10653868.22,32.96,0.66,10.81,,8109813.54,57459.0,183165.0,2544054.68,,,,,,,,2.38,,52506.0,,,,,,,,2.59,,,,3.21,2.93,1730785.0,76632236.66,,78.01,3.21,20.7,0.5976,74.37,0.1227
2022-08-18,170911.0,7646899.96,23.39,0.47,7.57,,5640400.23,44846.0,126065.0,2006499.73,,,2187.0,0.57,,,,0.91,12900.0,20000.0,,,0.57,2187.0,,5200.0,70000.0,1.99,3.27,,,12.96,2.3,301277.0,13479735.53,,13.34,12.97,42.71,0.437,50.11,0.0878
2022-08-19,216207.0,9461650.73,28.62,0.59,9.66,,6475244.33,68242.0,147965.0,2986406.4,,,23396.0,0.99,,,,,21900.0,,,,0.99,23396.0,,,,3.04,,,,19.28,3.37,285781.0,12506348.12,,12.8,19.19,39.08,0.4621,55.44,0.1068
2022-08-22,189905.0,8296759.55,24.65,0.52,8.32,,5931437.09,54140.0,135765.0,2365322.46,,,,,,,,0.7,,14102.0,,,,,,,12200.0,2.37,0.62,,,15.52,2.68,294683.0,12874405.59,,12.9,15.53,44.81,0.442,48.83,0.0941
2022-08-23,159905.0,7007516.82,19.58,0.44,6.98,,4634939.6,54140.0,105765.0,2372577.22,,,,,,,,,,,,,,,,,30000.0,2.36,1.3,,,15.52,2.68,294683.0,12913893.11,,12.86,15.51,33.66,0.4616,58.69,0.0792
2022-08-24,42730.0,1900715.86,5.26,0.12,1.88,,1395177.93,11365.0,31365.0,505537.93,,,,,,,,1.87,,42775.0,,,,,,,74400.0,0.5,3.25,,,100.0,0.56,0.0,0.0,,0.0,100.0,28.81,0.4922,63.5,0.0209
2022-08-25,42730.0,1909817.35,5.27,0.12,1.9,,1401858.68,11365.0,31365.0,507958.68,,,,,,,,,,,,,,,,,,0.5,,,,100.0,0.55,0.0,0.0,,0.0,100.0,28.57,0.4935,63.71,0.0206
2022-08-26,62730.0,2781761.85,7.61,0.17,2.8,,1390880.93,31365.0,31365.0,1390880.93,,,,,,,,,,,,,,,,20000.0,,1.4,,,,2.0,1.51,1537321.0,68172499.75,,68.66,2.0,17.34,0.6397,77.93,0.0303
2022-08-29,42830.0,1864775.37,5.1,0.12,1.89,,1365600.74,11465.0,31365.0,499174.64,,,,,,,,0.89,,20000.0,,,,,,100.0,,0.5,,,,100.0,0.54,0.0,0.0,,0.0,100.0,28.28,0.4952,63.97,0.0203
2022-08-30,42830.0,1842717.92,5.0,0.12,1.86,,1349447.76,11465.0,31365.0,493270.16,,,,,,,,,,,,,,,,,,0.5,,,,100.0,0.54,0.0,0.0,,0.0,100.0,28.33,0.4949,63.92,0.0203
2022-08-31,42730.0,1814743.1,5.02,0.12,1.83,,1332071.55,11365.0,31365.0,482671.55,,,,,,,,0.0,,100.0,,,,,,,,0.49,,,,100.0,0.54,0.0,0.0,,0.0,100.0,28.34,0.4949,63.92,0.0202
2022-09-01,42730.0,1786071.27,4.92,0.12,1.81,,1311025.64,11365.0,31365.0,475045.64,,,,,,,,,,,,,,,,,,0.49,,,,100.0,0.54,0.0,0.0,,0.0,100.0,28.24,0.4954,64.0,0.0203
2022-09-02,42730.0,1793121.72,4.62,0.12,1.79,,1316200.86,11365.0,31365.0,476920.86,,,,,,,,,,,,,,,,,,0.47,,,,100.0,0.54,0.0,0.0,,0.0,100.0,28.39,0.4955,63.95,0.0203
2022-09-05,42730.0,1784960.29,4.58,0.12,1.8,,1310210.15,11365.0,31365.0,474750.15,,,,,,,,,,,,,,,,,,0.47,,,,100.0,0.54,0.0,0.0,,0.0,100.0,28.25,0.4963,64.08,0.0203
2022-09-06,22730.0,954046.29,2.43,0.06,0.95,,477023.15,11365.0,11365.0,477023.15,,,,,,,,,,,,,,,,,20000.0,0.47,0.85,,,100.0,0.54,0.0,0.0,,0.0,100.0,21.27,0.665,78.73,0.0108
2022-09-07,22730.0,968525.3,2.44,0.06,0.96,,484262.65,11365.0,11365.0,484262.65,,,,,,,,,,,,,,,,,,0.47,,,,100.0,0.54,0.0,0.0,,0.0,100.0,21.04,0.6677,78.96,0.0107
2022-09-08,22730.0,994073.82,2.41,0.06,0.98,,497036.91,11365.0,11365.0,497036.91,,,,,,,,,,,,,,,,,,0.49,,,,100.0,0.54,0.0,0.0,,0.0,100.0,21.06,0.6675,78.94,0.0107
2022-09-09,52730.0,2318379.91,5.55,0.14,2.3,,1159189.96,26365.0,26365.0,1159189.96,,,2400.0,,,15000.0,,,,,,,,2400.0,0.66,12600.0,,1.15,,,,100.0,1.24,0.0,0.0,,0.0,100.0,22.86,0.559,70.91,0.0247
2022-09-12,50330.0,2201836.84,4.84,0.14,2.2,,1153416.02,23965.0,26365.0,1048420.82,,,,,,,,0.1,,2400.0,,,,,,,,1.05,,,,100.0,1.12,0.0,0.0,,0.0,100.0,22.83,0.5593,70.95,0.0236
2022-09-13,22730.0,994232.93,2.27,0.06,1.0,,497116.47,11365.0,11365.0,497116.47,,,,,,,,0.56,,12600.0,,,,,,,15000.0,0.5,0.67,,,100.0,0.54,0.0,0.0,,0.0,100.0,21.31,0.6646,78.69,0.0107
2022-09-14,22730.0,986868.41,2.29,0.06,0.99,,493434.21,11365.0,11365.0,493434.21,,,,,,,,,,,,,,,,,,0.49,,,,100.0,0.53,0.0,0.0,,0.0,100.0,21.31,0.6646,78.69,0.0107
2022-09-15,22730.0,976571.72,2.3,0.06,0.98,,488285.86,11365.0,11365.0,488285.86,,,,,,,,,,,,,,,,,,0.49,,,,100.0,0.53,0.0,0.0,,0.0,100.0,21.48,0.6627,78.52,0.0107
2022-09-16,22730.0,956955.73,2.26,0.06,0.97,,478477.87,11365.0,11365.0,478477.87,,,,,,,,,,,,,,,,,,0.48,,,,100.0,0.53,0.0,0.0,,0.0,100.0,21.46,0.6629,78.54,0.0107
2022-09-19,22730.0,955250.98,2.32,0.06,0.96,,477625.49,11365.0,11365.0,477625.49,,,,,,,,,,,,,,,,,,0.48,,,,100.0,0.53,0.0,0.0,,0.0,100.0,21.4,0.6636,78.6,0.0107
2022-09-20,22730.0,947681.89,2.43,0.06,0.95,,473840.95,11365.0,11365.0,473840.95,,,,,,,,,,,,,,,,,,0.48,,,,100.0,0.54,0.0,0.0,,0.0,100.0,21.44,0.6631,78.56,0.0107
2022-09-21,22730.0,957546.71,2.48,0.06,0.95,,478773.36,11365.0,11365.0,478773.36,,,,,,,,,,,,,,,,,,0.47,,,,100.0,0.53,0.0,0.0,,0.0,100.0,21.2,0.6659,78.8,0.0107
2022-09-22,22730.0,925383.76,2.48,0.06,0.94,,462691.88,11365.0,11365.0,462691.88,,,,,,,,,,,,,,,,,,0.47,,,,100.0,0.54,0.0,0.0,,0.0,100.0,21.8,0.6591,78.2,0.0107
2022-09-23,117730.0,4684594.43,11.93,0.32,4.77,,452224.72,106365.0,11365.0,4232369.72,,,,,,,,,,,,,,,,95000.0,,4.31,,,,6.7,5.02,1482321.0,58983034.91,,60.27,6.67,8.3,0.807,89.42,0.0555
2022-09-26,117730.0,4654926.47,12.24,0.32,4.68,,449360.74,106365.0,11365.0,4205565.74,,,,,,,,,,,,,,,,,,4.23,,,,6.7,5.02,1482321.0,58609490.02,,58.91,6.7,8.37,0.806,89.36,0.0556
2022-09-27,191930.0,7605610.11,19.51,0.53,7.6,,1920522.56,143465.0,48465.0,5685087.56,,,,,,37100.0,,,,,,,,,1.47,37100.0,,5.68,,,,8.82,7.0,1482321.0,58739934.27,,58.69,8.82,27.67,0.3738,52.58,0.0936
2022-09-28,191930.0,7556092.17,19.81,0.53,7.62,,1908018.59,143465.0,48465.0,5648073.59,,,,,,,,,,,,,,,,,,5.69,,,,8.82,7.03,1482321.0,58357495.45,,58.95,8.81,27.73,0.3748,52.68,0.094
2022-09-29,286930.0,10901618.42,30.51,0.79,11.3,,5450809.21,143465.0,143465.0,5450809.21,,,,,,95000.0,,,,,,,,,3.76,,,5.64,,,,8.82,7.03,1482321.0,56319304.07,,58.62,8.78,18.22,0.5209,69.24,0.1406
2022-09-30,191930.0,7350535.14,21.09,0.53,7.3,,5494422.57,48465.0,143465.0,1856112.57,,,,,,,,3.75,,95000.0,,,,,,,,1.84,,,,100.0,2.49,0.0,0.0,,0.0,100.0,27.65,0.3733,52.53,0.0986
2022-10-03,166130.0,6418930.94,18.85,0.46,6.38,,5044770.47,35565.0,130565.0,1374160.47,,,,,,,,0.49,,12900.0,,,,,,,12900.0,1.37,0.48,,,100.0,1.84,0.0,0.0,,0.0,100.0,15.75,0.4283,61.28,0.0859
2022-10-04,179130.0,7117014.03,21.0,0.49,6.96,,5445729.52,42065.0,137065.0,1671284.52,,,6500.0,0.27,,,,,6500.0,,,,0.27,6500.0,,,,1.65,,,,100.0,2.17,0.0,0.0,,0.0,100.0,18.93,0.4059,58.57,0.0926
2022-10-05,219530.0,8457393.25,25.39,0.6,8.7,,6058634.13,62265.0,157265.0,2398759.13,,,,0.82,,,,,20200.0,,,,0.82,,,20200.0,,2.45,,,,100.0,3.18,0.0,0.0,,0.0,100.0,25.37,0.338,47.35,0.1123
2022-10-06,110930.0,4287555.43,12.8,0.31,4.28,,2143777.72,55465.0,55465.0,2143777.72,,,,,,,,0.27,,6800.0,,,,,,,101800.0,2.14,4.07,,,100.0,2.84,0.0,0.0,,0.0,100.0,44.52,0.4587,50.94,0.0567
2022-10-07,161930.0,6132451.03,18.91,0.45,6.23,,3842581.02,60465.0,101465.0,2289870.02,,,4000.0,1.77,,,,,46000.0,,,,1.77,4000.0,,1000.0,,2.32,,,,100.0,2.95,0.0,0.0,,0.0,100.0,30.21,0.5362,66.67,0.079
2022-10-10,161930.0,6060554.11,18.45,0.45,6.13,,3797530.56,60465.0,101465.0,2263023.56,,,,,,,,,,,,,,,,,,2.28,,,,100.0,2.95,0.0,0.0,,0.0,100.0,30.31,0.5356,66.58,0.079
2022-10-11,184730.0,6879714.66,20.95,0.51,6.87,,4627877.13,60465.0,124265.0,2251837.53,,,,0.81,,,,,22800.0,,,,0.81,,,,,2.24,,,,100.0,2.95,0.0,0.0,,0.0,100.0,26.27,0.5739,71.03,0.0901
2022-10-12,358970.0,13173122.09,40.31,0.98,13.4,,8413337.71,129705.0,229265.0,4759784.39,,,,3.89,,,,0.9,105000.0,24200.0,,,3.89,,,93440.0,,4.84,,,,100.0,6.34,0.0,0.0,,0.0,100.0,5.89,0.8644,92.78,0.1756
2022-10-13,208130.0,7568647.45,23.5,0.57,7.68,,6486243.23,29765.0,178365.0,1082404.23,,,,,,,,3.7,,99940.0,,,,,,,50900.0,1.11,1.9,,,100.0,1.46,0.0,0.0,,0.0,100.0,10.4,0.7737,87.33,0.1018
2022-10-14,39930.0,1453252.35,4.52,0.11,1.44,,995949.18,12565.0,27365.0,457303.18,,,4000.0,,,,,0.8,,21200.0,,,,4000.0,,,151000.0,0.46,5.62,,,100.0,0.69,0.0,0.0,,0.0,100.0,8.98,0.7043,83.06,0.0218
