,RNO FP Equity_DX_SI_QTY,RNO FP Equity_DX_SHORT_INTEREST_VALUE,RNO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,RNO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,RNO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,RNO FP Equity_DX_SI_MV,RNO FP Equity_DX_DSS,RNO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,RNO FP Equity_DX_SUPPLY_SI_QTY,RNO FP Equity_DX_BROKER_SI_QTY,RNO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,RNO FP Equity_DX_BROKER_SI_MV_NEW_x,RNO FP Equity_DX_SUPPLY_SI_QTY_NEW_x,RNO FP Equity_DX_SUPPLY_SI_QTY_INC_x,RNO FP Equity_DX_BROKER_SI_MV_INC_x,RNO FP Equity_DX_SUPPLY_SI_MV_NEW,RNO FP Equity_DX_BROKER_SI_QTY_ADD,RNO FP Equity_DX_BROKER_SI_QTY_NEW,RNO FP Equity_DX_SUPPLY_SI_MV_DEC,RNO FP Equity_DX_BROKER_SI_QTY_INC,RNO FP Equity_DX_SUPPLY_SI_QTY_DEC,RNO FP Equity_DX_BROKER_SI_MV_NEW_y,RNO FP Equity_DX_SUPPLY_SI_QTY_NEW_y,RNO FP Equity_DX_BROKER_SI_MV_INC_y,RNO FP Equity_DX_SUPPLY_SI_QTY_INC_y,RNO FP Equity_DX_BROKER_SI_MV_ADD,RNO FP Equity_DX_SUPPLY_SI_QTY_ADD,RNO FP Equity_DX_BROKER_SI_QTY_DEC,RNO FP Equity_DX_SUPPLY_SI_MV,RNO FP Equity_DX_BROKER_SI_MV_DEC,RNO FP Equity_DX_SUPPLY_SI_MV_RMV,RNO FP Equity_DX_BROKER_SI_MV_RMV,RNO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,RNO FP Equity_DX_UTILIZATION_QUANTITY,RNO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,RNO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,RNO FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,RNO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,RNO FP Equity_DX_ACTIVE_UTILIZATION_MV,RNO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,RNO FP Equity_DX_BROKER_SI_CON_RATIO,RNO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,RNO FP Equity_DX_DEMAND_SUPPLY_RATIO,RNO FP Equity_PX_LAST
2022-02-14,1641004.0,56425922.54,0.85,0.98,0.55,58.72,0.0,43935743.22,665233.0,1277759.0,22874036.71,,,,0.3,,,,4.03,14419.0,106816.0,,,0.3,,,103059.0,73159.0,24.02,2.72,,,1.11,1.11,59137360.0,2033438123.6,,2115.12,1.12,16.66,0.2482,44.46,0.0274,34.385
2022-02-15,1701266.0,61687905.16,0.88,1.0,0.58,60.78,0.0,53251798.6,592680.0,1468610.0,21490576.8,,,4366.0,6.01,,89445.0,,5.43,171406.0,143707.0,,,6.01,4366.0,3.08,66788.0,70000.0,20.47,2.65,,,0.99,0.99,59302960.0,2150325329.6,,2068.22,0.98,23.12,0.2724,44.73,0.0284,36.26
2022-02-16,2297851.0,85422610.93,1.19,1.34,0.78,83.92,0.0,61002836.7,1079024.0,1640964.0,40112717.2,,,21439.0,6.46,,2600.0,,1.59,169754.0,48032.0,,,6.46,21439.0,0.1,512937.0,,39.11,,,,1.8,1.8,58824988.0,2186818928.9,,2113.77,1.82,26.06,0.2364,32.89,0.0384,37.175
2022-02-17,2642812.0,96039788.08,1.37,1.55,0.89,97.87,0.0,84196945.48,1386407.0,2316922.0,50382030.38,,,48017.0,24.84,,30200.0,,,645783.0,,,,24.84,48017.0,1.12,259366.0,25.0,51.58,0.0,,,2.31,2.31,58665268.0,2131895839.12,,2172.34,2.32,27.62,0.2436,30.87,0.044,36.34
2022-02-18,1790073.0,65024401.73,0.93,1.06,0.61,65.92,0.0,55524978.33,770153.0,1528561.0,27975807.73,,,3507.0,,,,,23.2,,619761.0,,,,3507.0,,,788361.0,28.12,29.32,,,1.28,1.28,59558720.0,2163470504.0,,2167.51,1.28,27.41,0.2633,41.32,0.0297,36.325
2022-02-21,1787520.0,62348697.6,0.92,1.03,0.6,66.54,0.0,54533903.36,743581.0,1563472.0,25936105.28,,,50982.0,2.08,,,,3.27,57412.0,89598.0,,,2.08,50982.0,,12044.0,22501.0,27.02,0.0,,,1.23,1.23,59786908.0,2085367351.04,,2158.44,1.24,26.59,0.2514,39.68,0.0295,34.88
2022-02-22,1371337.0,46035783.09,0.71,0.78,0.46,47.51,0.0,38850191.73,488991.0,1157289.0,16415427.87,,,,,,,,10.92,,295531.0,,,,,,40941.0,406183.0,16.97,17.28,,,0.81,0.81,60125912.0,2018426865.84,,2085.58,0.81,14.54,0.3355,54.32,0.0226,33.57
2022-02-23,1861773.0,59828075.36,0.96,1.05,0.63,62.61,0.0,35405989.52,891635.0,1101789.0,28652690.73,,,452747.0,,,,,4.16,,119093.0,,,,452747.0,,68990.0,55500.0,29.93,2.75,,,1.48,1.48,59436964.0,1910006838.14,,1983.65,1.49,38.65,0.3202,40.31,0.0309,32.135
2022-02-24,1607797.0,46979828.34,0.83,0.9,0.54,51.6,0.0,37553310.24,949910.0,1285192.0,27756370.2,,,70679.0,6.04,,,,0.51,183403.0,12932.0,,,6.04,70679.0,,528.0,,30.57,,,,1.59,1.59,58686024.0,1714805621.28,,1867.4,1.61,31.6,0.3025,43.72,0.027,29.22
2022-02-25,2150276.0,65680180.42,1.11,1.14,0.73,65.9,0.0,49092962.53,1177198.0,1607234.0,35957512.91,,,7049.0,7.86,,28000.0,,0.06,294042.0,2000.0,,,7.86,7049.0,0.86,222239.0,,34.38,,,,1.98,1.98,58370080.0,1782914093.6,,1711.34,1.97,35.1,0.3306,44.83,0.0361,30.545
2022-02-28,1660881.0,47401543.74,0.86,0.87,0.56,50.54,0.0,35241306.16,465191.0,1234804.0,13276551.14,,,,,,,,20.7,,712007.0,,,,,,,372430.0,14.25,11.63,,,0.78,0.78,58796032.0,1678038753.28,,1779.48,0.79,28.93,0.287,43.75,0.028,28.54
2022-03-01,1594891.0,40406563.49,0.83,0.79,0.54,44.92,0.0,24202930.86,676058.0,955316.0,17127929.43,,,402000.0,,,,,5.85,,191133.0,,,,402000.0,,,279488.0,19.39,8.55,,,1.14,1.14,58620760.0,1485156954.6,,1651.81,1.16,26.31,0.2853,45.06,0.0269,25.335
2022-03-02,2853873.0,73358805.47,1.48,1.36,0.97,75.06,0.0,53475653.8,883064.0,2080360.0,22699160.12,,,63953.0,13.72,,585652.0,,0.05,539392.0,1620.0,,,13.72,63953.0,15.5,144673.0,,22.63,,,,1.49,1.49,58349932.0,1499885002.06,,1485.49,1.5,28.01,0.284,43.71,0.0482,25.705
2022-03-03,2843225.0,68791828.88,1.47,1.32,0.96,73.57,0.0,57021058.16,653478.0,2356729.0,15810900.21,,,56738.0,3.21,,158740.0,,10.54,197505.0,416921.0,,,3.21,56738.0,4.09,130597.0,79876.0,16.92,2.0,,,1.11,1.11,58107504.0,1405911059.28,,1482.99,1.13,14.51,0.3089,51.75,0.0484,24.195
2022-03-04,1924633.0,44507138.13,1.0,0.88,0.65,48.11,0.0,33052816.88,817920.0,1429311.0,18914400.0,,,115785.0,,,,,2.22,,86174.0,,,,115785.0,,134831.0,927418.0,20.27,24.77,,,1.4,1.4,57802820.0,1336690212.5,,1401.49,1.43,8.79,0.3991,61.54,0.0328,23.125
2022-03-07,1823582.0,39918209.98,0.94,0.81,0.62,43.22,0.0,30916363.39,682391.0,1412351.0,14937538.99,,,113251.0,,,19040.0,,8.0,,314790.0,,,,113251.0,0.46,66010.0,36000.0,15.8,1.84,,,1.16,1.16,57915100.0,1267761539.0,,1335.28,1.17,9.04,0.3673,58.63,0.0311,21.89
2022-03-08,2475862.0,52760619.22,1.28,1.09,0.84,55.94,0.0,42083861.71,869296.0,1974841.0,18524697.76,,,99075.0,8.68,,127651.0,,,434839.0,,,,8.68,99075.0,2.97,87830.0,,18.97,,,,1.49,1.49,57569216.0,1226799992.96,,1257.66,1.49,15.73,0.2787,48.38,0.0424,21.31
2022-03-09,2984898.0,70682384.64,1.54,1.3,1.01,67.75,1.0,60924164.48,1380041.0,2572811.0,32679370.88,,,49145.0,14.44,,,,2.4,689964.0,108934.0,,,14.44,49145.0,,570534.0,91994.0,29.27,2.07,,,2.36,2.36,57087040.0,1351821107.2,,1233.15,2.32,32.66,0.3003,42.89,0.0511,23.68
2022-03-10,3076699.0,69917984.78,1.59,1.32,1.04,73.13,1.0,60904931.63,1588871.0,2680085.0,36107093.48,,,2589.0,7.1,,,,0.92,226020.0,62645.0,,,7.1,2589.0,,268886.0,118746.0,37.68,3.51,,,2.71,2.71,57110120.0,1297827477.0,,1351.27,2.71,35.12,0.297,40.5,0.0524,22.725
2022-03-11,2480915.0,55336809.08,1.28,1.06,0.84,58.3,0.0,48186249.87,1158094.0,2160334.0,25831286.67,,,34467.0,0.82,,2567.0,,11.28,39506.0,471862.0,,,0.82,34467.0,0.06,6618.0,561824.0,26.45,13.5,,,1.97,1.97,57597472.0,1284711612.96,,1314.96,1.97,39.49,0.3253,40.1,0.0422,22.305
2022-03-14,1773874.0,39876687.52,0.92,0.75,0.6,42.02,0.0,31142038.56,701143.0,1385322.0,15761694.64,,,22856.0,2.02,,4500.0,,12.57,84927.0,546392.0,,,2.02,22856.0,0.11,66585.0,864439.0,15.63,19.62,,,1.19,1.19,58079544.0,1305628149.12,,1303.02,1.19,10.72,0.3384,55.46,0.0302,22.48
2022-03-15,1536312.0,35319812.88,0.79,0.63,0.52,37.05,0.0,28219742.21,540161.0,1227479.0,12418301.39,,,,0.6,,,,3.58,26631.0,160982.0,,,0.6,,,,184474.0,12.15,4.24,,,0.92,0.92,58285668.0,1339987507.32,,1316.38,0.91,10.41,0.435,64.37,0.0261,22.99
2022-03-16,1484174.0,36755569.11,0.77,0.6,0.5,37.29,0.0,29008928.52,416023.0,1171368.0,10302809.6,,,3973.0,1.69,,,,2.85,72000.0,128111.0,,,1.69,3973.0,,,128111.0,9.55,2.91,,,0.71,0.71,58514592.0,1449113870.88,,1358.33,0.7,8.53,0.474,67.48,0.0252,24.765
2022-03-17,1569362.0,36730917.61,0.81,0.61,0.53,39.6,0.0,29553095.62,404385.0,1262683.0,9464630.93,,,,,,96826.0,,0.26,,14204.0,,,,,2.38,2566.0,5511.0,9.96,0.13,,,0.69,0.69,58244700.0,1363217203.5,,1423.53,0.69,8.67,0.4022,61.59,0.0268,23.405
2022-03-18,1508324.0,35151490.82,0.78,0.58,0.51,37.17,0.0,29551905.25,343347.0,1268050.0,8001701.84,,,2320.0,0.02,,,,1.89,5367.0,76405.0,,,0.02,2320.0,,13047.0,,8.05,,,,0.59,0.59,58271564.0,1358018799.02,,1365.12,0.59,8.79,0.4521,65.59,0.0257,23.305
2022-03-21,2114501.0,49014133.18,1.09,0.8,0.72,51.53,0.0,43368342.84,839436.0,1870938.0,19458126.48,,,47799.0,7.13,,389485.0,,2.48,306609.0,105772.0,,,7.13,47799.0,9.36,554062.0,93206.0,19.66,2.23,,,1.43,1.43,57756832.0,1338803365.76,,1345.93,1.44,19.41,0.2215,38.21,0.0361,23.18
2022-03-22,2513582.0,59282831.47,1.3,0.94,0.85,61.12,0.0,50195530.97,1179640.0,2128282.0,27821809.4,,,277153.0,9.06,,,,2.31,381567.0,98903.0,,,9.06,277153.0,,161954.0,124223.0,27.44,2.93,,,2.02,2.02,57357552.0,1352777863.92,,1333.69,2.02,29.0,0.2357,34.13,0.0429,23.585
2022-03-23,2511441.0,57876157.85,1.3,0.94,0.85,61.62,0.0,48860124.23,1139461.0,2120205.0,26258878.75,,,33154.0,,,246088.0,,2.39,,105094.0,,,,33154.0,6.0,31761.0,254165.0,26.92,5.67,,,1.95,1.95,57410040.0,1323014371.8,,1347.41,1.96,26.86,0.2193,33.5,0.0429,23.045
2022-03-24,2543958.0,58167599.67,1.32,0.95,0.86,61.42,0.0,49110750.31,1055292.0,2147857.0,24129251.58,,,167650.0,2.61,,,,6.34,129652.0,263423.0,,,2.61,167650.0,,11604.0,102000.0,24.44,2.51,,,1.8,1.8,57606892.0,1317181585.58,,1326.44,1.81,30.7,0.2332,33.41,0.0434,22.865
2022-03-25,2020980.0,46472435.1,1.05,0.73,0.68,48.85,0.0,37390398.89,653896.0,1626023.0,15036338.52,,,,,,,,9.96,,431610.0,,,,,,30214.0,521834.0,15.04,12.41,,,1.12,1.12,57803992.0,1329202796.04,,1323.73,1.12,15.48,0.2473,43.61,0.0346,22.995
2022-03-28,2270660.0,52316006.4,1.17,0.81,0.77,54.83,0.0,44493143.04,1383677.0,1931126.0,31879918.08,,,46620.0,5.8,,55531.0,,1.46,249572.0,63616.0,,,5.8,46620.0,1.33,746777.0,,31.88,,,,2.33,2.33,57893728.0,1333871493.12,,1331.59,2.34,19.63,0.2145,37.21,0.0383,23.04
2022-03-29,2768604.0,71236180.92,1.43,1.0,0.94,68.21,0.0,62398234.68,1549820.0,2425116.0,39876868.6,,,3954.0,16.82,,,,1.1,709649.0,47594.0,,,16.82,3954.0,,209783.0,215659.0,35.57,5.0,,,2.62,2.62,57549856.0,1480757794.88,,1345.07,2.58,30.33,0.2513,31.71,0.0468,25.73
2022-03-30,1994794.0,49351203.56,1.03,0.7,0.67,52.11,0.0,44659039.9,1022098.0,1805135.0,25286704.52,,,9344.0,,,,,15.23,,687031.0,,,,9344.0,,149965.0,619981.0,26.25,13.25,,,1.73,1.73,58142016.0,1438433475.84,,1481.62,1.74,31.41,0.2662,38.7,0.0337,24.74
2022-03-31,2158851.0,51542567.63,1.12,0.75,0.73,55.62,0.0,47806010.75,922718.0,2002346.0,22029892.25,,,38848.0,5.59,,,,3.67,210083.0,140550.0,,,5.59,38848.0,,2322.0,12872.0,22.98,0.34,,,1.55,1.55,58539920.0,1397640590.0,,1444.65,1.57,34.69,0.2879,39.17,0.0363,23.875
2022-04-01,2141782.0,51563401.65,1.11,0.74,0.72,53.84,0.0,47788080.53,905649.0,1984967.0,21803499.68,,,3997.0,1.5,,,,5.9,65900.0,238440.0,,,1.5,3997.0,,217374.0,83279.0,21.83,2.99,,,1.52,1.52,58515208.0,1408753632.6,,1405.81,1.53,34.77,0.2683,36.07,0.036,24.075
2022-04-04,2210642.0,54204941.84,1.14,0.77,0.75,56.02,0.0,48479767.04,972129.0,1977152.0,23836603.08,,,213513.0,4.58,,,,6.5,188148.0,271026.0,,,4.58,213513.0,,123993.0,195963.0,23.58,4.55,,,1.63,1.63,58495456.0,1434308581.12,,1415.76,1.64,33.28,0.2634,35.25,0.0372,24.52
2022-04-05,2594413.0,59684471.07,1.34,0.91,0.88,65.11,0.0,54318117.72,1226566.0,2361144.0,28217150.83,,,52246.0,4.26,,215239.0,,3.34,168753.0,138227.0,,,4.26,52246.0,5.29,340418.0,,30.33,,,,2.06,2.06,58258992.0,1340248110.96,,1418.78,2.09,28.88,0.2366,35.24,0.0436,23.005
2022-04-06,2087291.0,46170876.92,1.08,0.73,0.71,49.85,0.0,41107852.24,940018.0,1858402.0,20793198.16,,,,,,,,7.13,,286548.0,,,,,,,502742.0,21.74,13.15,,,1.58,1.58,58606512.0,1296376045.44,,1341.77,1.59,19.8,0.2182,36.78,0.0351,22.12
2022-04-07,2151720.0,47187219.6,1.11,0.76,0.73,50.2,0.0,43756161.45,1192595.0,1995265.0,26153608.35,,,122674.0,7.58,,22800.0,,2.76,349304.0,119527.0,,,7.58,122674.0,0.5,249430.0,235241.0,26.52,5.51,,,2.0,2.0,58375780.0,1280180855.4,,1291.74,2.01,34.95,0.2714,36.28,0.0361,21.93
2022-04-08,3104741.0,67854114.56,1.61,1.14,1.05,70.73,1.0,61447430.58,1860691.0,2811596.0,40665401.81,,,709238.0,22.61,,,,1.86,1036570.0,83549.0,,,22.61,709238.0,,42407.0,220239.0,40.94,4.97,,,3.13,3.13,57622612.0,1259342185.26,,1264.25,3.14,29.07,0.2523,31.33,0.0522,21.855
2022-04-11,2995665.0,66458828.03,1.55,1.11,1.01,68.34,1.0,63164510.82,1975408.0,2847172.0,43824426.48,,,85905.0,0.37,,246545.0,,6.54,20398.0,297372.0,,,0.37,85905.0,5.5,326184.0,231367.0,43.23,5.21,,,3.32,3.32,57560792.0,1276986170.52,,1260.45,3.32,26.67,0.2355,30.65,0.0503,22.185
2022-04-12,3770005.0,83581010.85,1.95,1.44,1.27,86.39,1.0,73416575.76,1912266.0,3311528.0,42394937.22,,,93665.0,19.69,,349180.0,,16.64,885648.0,764965.0,,,19.69,93665.0,7.75,608158.0,770472.0,42.65,16.48,,,3.21,3.21,57651120.0,1278125330.4,,1282.29,3.22,24.25,0.2555,37.73,0.0633,22.17
2022-04-13,3361918.0,74869913.86,1.74,1.33,1.14,77.26,1.0,63885904.46,1691062.0,2868698.0,37659950.74,,,,0.83,,,,12.13,38443.0,544748.0,,,0.83,,,323544.0,481273.0,37.5,10.62,,,2.84,2.84,57890568.0,1289222949.36,,1282.65,2.84,26.78,0.2203,28.23,0.0564,22.27
2022-04-14,2346700.0,52167141.0,1.21,0.96,0.79,54.88,0.0,47889244.26,969675.0,2154262.0,21555875.25,,,15.0,2.28,,88767.0,,18.23,102708.0,824110.0,,,2.28,15.0,1.98,102708.0,905911.0,21.71,20.11,,,1.63,1.63,58583108.0,1302302490.84,,1305.13,1.64,19.42,0.2219,37.69,0.0394,22.23
2022-04-15,2346700.0,52167141.0,1.21,0.97,0.79,54.8,0.0,47889244.26,969675.0,2154262.0,21555875.25,,,,,,,,,,,,,,,,,,21.63,,,,1.63,1.63,58665700.0,1304138511.0,,1302.0,1.63,19.42,0.2223,37.75,0.0394,
2022-04-18,2346700.0,52167141.0,1.21,0.97,0.79,54.83,0.0,47889244.26,969675.0,2154262.0,21555875.25,,,,,,,,,,,,,,,,,,21.67,,,,1.63,1.63,58641620.0,1303603212.6,,1303.27,1.64,19.38,0.2222,37.76,0.0394,
2022-04-19,2258907.0,51378839.72,1.17,0.94,0.76,53.11,0.0,47001837.41,955406.0,2066469.0,21730709.47,,,29709.0,1.46,,,,4.51,67406.0,203006.0,,,1.46,29709.0,,159028.0,155199.0,21.34,3.53,,,1.6,1.6,58721688.0,1335624793.56,,1308.57,1.6,22.83,0.242,39.71,0.0379,22.745
2022-04-20,2187952.0,49972823.68,1.13,0.93,0.74,52.05,0.0,44206660.12,878438.0,1935493.0,20063523.92,,,14577.0,0.51,,,,2.17,14429.0,99500.0,,,0.51,14577.0,,7955.0,145405.0,20.01,3.17,,,1.47,1.47,58796600.0,1342914344.0,,1334.22,1.48,21.13,0.2823,45.22,0.0367,22.84
2022-04-21,3556394.0,83664168.85,1.84,1.55,1.2,84.3,1.0,72746286.93,1783720.0,3092297.0,41962013.0,,,128592.0,3.68,,1180456.0,,7.64,146640.0,336727.0,,,3.68,128592.0,27.07,1113417.0,170292.0,41.02,3.47,,,2.99,2.99,57922284.0,1362621731.1,,1327.78,3.0,22.56,0.2619,41.27,0.0596,23.525
2022-04-22,3217596.0,74680403.16,1.66,1.42,1.09,77.72,1.0,64031956.89,1444984.0,2758809.0,33538078.64,,,,,,,,11.4,,506826.0,,,,,,168090.0,333488.0,34.06,6.69,,,2.42,2.42,58330712.0,1353855825.52,,1371.06,2.42,24.25,0.2663,41.81,0.0538,23.21
2022-04-25,5252342.0,121407885.33,2.72,2.32,1.78,125.85,1.0,102491193.44,3195105.0,4433969.0,73854852.08,,,910641.0,30.12,,599988.0,,1.44,1254644.0,61069.0,,,30.12,910641.0,14.0,900549.0,179472.0,74.46,4.2,,,5.37,5.37,56349824.0,1302526181.76,,1309.86,5.38,13.75,0.3294,53.38,0.0882,23.115
2022-04-26,3550331.0,78533321.72,1.84,1.6,1.2,84.1,1.0,75305615.56,2483294.0,3404413.0,54930463.28,,,66662.0,8.22,,,,27.35,358883.0,1174658.0,,,8.22,66662.0,,396185.0,1388439.0,57.7,33.73,,,4.21,4.21,56513760.0,1250084371.2,,1299.93,4.25,20.09,0.1644,20.63,0.0602,22.12
2022-04-27,2656413.0,59357548.49,1.37,1.22,0.9,61.56,0.0,56061147.05,1648976.0,2508890.0,36846368.72,,,35319.0,0.0,,63000.0,,23.19,15070.0,983271.0,,,0.0,35319.0,1.39,113634.0,973593.0,36.72,23.6,,,2.79,2.79,57522576.0,1285341960.72,,1283.6,2.78,24.74,0.1812,27.85,0.0449,22.345
2022-04-28,2449666.0,56219834.7,1.27,1.14,0.83,57.6,0.0,52764322.05,1423834.0,2299099.0,32676990.3,,,11669.0,0.77,,,,5.47,30053.0,249544.0,,,0.77,11669.0,,12733.0,239844.0,31.96,5.27,,,2.41,2.41,57771440.0,1325854548.0,,1297.78,2.4,22.51,0.1793,30.47,0.0414,22.95
2022-04-29,2601156.0,61322252.7,1.35,1.23,0.88,62.54,0.0,57844397.98,1593724.0,2453633.0,37572043.3,,,141553.0,5.2,,,,4.49,198604.0,201935.0,,,5.2,141553.0,,230272.0,44070.0,36.64,0.88,,,2.69,2.69,57607860.0,1358105299.5,,1326.32,2.69,26.31,0.1848,28.5,0.0439,23.575
2022-05-02,2551890.0,59356961.4,1.32,1.25,0.86,62.56,0.0,55925576.42,1538902.0,2404367.0,35794860.52,,,16590.0,1.1,,,,2.94,29187.0,128270.0,,,1.1,16590.0,,56858.0,78453.0,36.25,1.52,,,2.82,2.82,52996424.0,1232696822.24,,1248.17,2.82,28.0,0.1897,28.1,0.0468,23.26
2022-05-03,2173431.0,52488358.65,1.12,1.09,0.73,53.63,0.0,48925678.2,1296582.0,2025908.0,31312455.3,,,7612.0,0.0,,4100.0,,5.93,3311.0,249932.0,,,0.0,7612.0,0.1,,385870.0,30.18,9.21,,,2.37,2.37,53517000.0,1292435550.0,,1252.76,2.35,32.76,0.2384,33.64,0.0397,24.15
2022-05-04,2200787.0,52048612.55,1.14,1.12,0.74,55.15,0.0,45206218.2,1292066.0,1911468.0,30557360.9,,,158980.0,2.36,,,,5.0,73393.0,220326.0,,,2.36,158980.0,,56830.0,187833.0,31.11,4.29,,,2.35,2.35,53597888.0,1267590051.2,,1284.21,2.37,33.91,0.274,38.21,0.0401,23.65
2022-05-05,2378227.0,54021426.31,1.23,1.23,0.8,58.57,0.0,44689899.87,1227439.0,1967418.0,27881276.89,,,91732.0,,,734938.0,,12.23,,496542.0,,,,91732.0,17.83,340183.0,678988.0,28.69,17.14,,,2.24,2.24,53674848.0,1219224172.32,,1260.2,2.23,28.12,0.2241,33.58,0.0433,22.715
2022-05-06,3271575.0,75802392.75,1.69,1.69,1.11,77.94,1.0,65977965.2,1939009.0,2847560.0,44926838.53,,,281202.0,23.52,,6355.0,,12.52,1005386.0,545179.0,,,23.52,281202.0,0.15,975547.0,131599.0,44.2,4.01,,,3.54,3.54,52893384.0,1225539707.28,,1204.94,3.54,21.0,0.2263,35.54,0.0597,23.17
2022-05-09,2712340.0,60905594.7,1.4,1.41,0.92,65.1,0.0,51416875.17,1434663.0,2289774.0,32215357.67,,,90862.0,3.58,,65200.0,,15.96,137448.0,705196.0,,,3.58,90862.0,1.51,109988.0,760434.0,33.1,17.86,,,2.62,2.62,53309072.0,1197055211.76,,1229.26,2.62,24.86,0.1848,27.55,0.0495,22.455
2022-05-10,2363271.0,52878188.63,1.22,1.28,0.8,55.73,0.0,42142641.25,1356912.0,1883470.0,30360906.0,,,36899.0,1.98,,72454.0,,7.58,92859.0,315815.0,,,1.98,36899.0,1.63,201165.0,571617.0,30.51,13.47,,,2.47,2.47,53538320.0,1197919910.0,,1201.03,2.48,16.73,0.1802,32.93,0.0431,22.375
2022-05-11,2259355.0,51840900.48,1.17,1.24,0.76,53.77,0.0,43350309.73,1372756.0,1889314.0,31497886.42,,,76212.0,3.44,,,,2.66,137379.0,118035.0,,,3.44,76212.0,,57667.0,131535.0,31.07,2.96,,,2.5,2.5,53512604.0,1227846698.78,,1204.47,2.51,18.99,0.211,36.62,0.0412,22.945
2022-05-12,2718092.0,60953213.1,1.41,1.51,0.92,65.24,0.0,48941172.15,1513430.0,2182438.0,33938667.75,,,38481.0,8.04,,15800.0,,1.2,325507.0,53588.0,,,8.04,38481.0,0.38,155781.0,48183.0,34.95,1.32,,,2.76,2.76,53373528.0,1196901365.4,,1229.12,2.76,16.35,0.162,28.25,0.0495,22.425
2022-05-13,2376895.0,56094722.0,1.23,1.34,0.8,56.76,0.0,47634476.0,1407121.0,2018410.0,33208055.6,,,,0.36,,,,5.76,17098.0,237279.0,,,0.36,,,130970.0,181126.0,32.0,4.58,,,2.57,2.57,53446660.0,1261341176.0,,1210.15,2.58,18.13,0.1946,33.68,0.0433,23.6
2022-05-16,3188882.0,75225726.38,1.65,1.83,1.08,77.68,1.0,67512975.88,2189938.0,2861932.0,51660637.42,,,376267.0,18.47,,114424.0,,4.76,743478.0,212298.0,,,18.47,376267.0,2.68,618848.0,14380.0,51.65,0.1,,,3.99,3.99,52667760.0,1242432458.4,,1240.44,4.0,19.82,0.249,43.04,0.0581,23.59
2022-05-17,3060178.0,74209316.5,1.58,1.78,1.03,75.22,1.0,68730489.75,2630756.0,2834247.0,63795833.0,,,210788.0,14.71,,,,4.77,588660.0,201385.0,,,14.71,210788.0,,431415.0,616345.0,61.9,14.71,,,4.79,4.79,52277268.0,1267723749.0,,1231.32,4.79,13.02,0.3584,57.17,0.0557,24.25
2022-05-18,2166064.0,51573983.84,1.12,1.25,0.73,54.52,0.0,45396098.38,1551982.0,1906598.0,36952691.42,,,,3.27,,30711.0,,28.64,133300.0,1242785.0,,,3.27,,0.74,164011.0,1091660.0,37.84,26.22,,,2.83,2.83,53312512.0,1269370910.72,,1292.87,2.84,15.9,0.2888,49.04,0.0395,23.81
2022-05-19,2073527.0,50003103.61,1.07,1.2,0.7,51.73,0.0,44660859.43,1357054.0,1851995.0,32725357.21,,,12103.0,1.81,,32070.0,,8.07,72943.0,323099.0,,,1.81,12103.0,0.78,116068.0,159616.0,32.3,3.93,,,2.47,2.47,53476480.0,1289585315.2,,1272.39,2.48,10.29,0.3309,54.81,0.0378,24.115
2022-05-20,2623533.0,63423910.28,1.36,1.54,0.89,65.96,0.0,54306333.2,1633616.0,2246384.0,39492666.8,,,56432.0,11.38,,,,2.25,450575.0,96449.0,,,11.38,56432.0,,316579.0,56186.0,39.54,1.29,,,2.98,2.98,53275164.0,1287927089.7,,1286.54,2.98,14.67,0.2777,48.49,0.0478,24.175
2022-05-23,2616357.0,63525147.96,1.35,1.55,0.88,65.43,0.0,53262623.24,1678324.0,2193683.0,40749706.72,,,185576.0,2.78,,,,4.2,115299.0,171898.0,,,2.78,185576.0,,31030.0,168000.0,40.34,4.21,,,3.05,3.05,53290700.0,1293898196.0,,1281.23,3.05,11.47,0.2498,46.13,0.0476,24.28
2022-05-24,2428106.0,57934609.16,1.26,1.45,0.82,60.63,0.0,47675739.7,1621603.0,1998145.0,38691447.58,,,30531.0,1.01,,11181.0,,6.38,56095.0,268920.0,,,1.01,30531.0,0.27,181668.0,262814.0,39.18,6.31,,,2.96,2.96,53109988.0,1267204313.68,,1281.88,2.97,8.92,0.2944,51.4,0.0444,23.86
2022-05-25,3801058.0,92707804.62,1.97,2.3,1.29,95.11,1.0,85918360.32,2765674.0,3522688.0,67454788.86,,,58501.0,44.76,,,,10.53,1809434.0,437859.0,,,44.76,58501.0,,1523429.0,284891.0,66.44,6.44,,,4.67,4.67,56519008.0,1378498605.12,,1356.71,4.67,24.82,0.3008,47.15,0.0641,24.39
