,SRIC5 FP Equity_DX_SI_QTY,SRIC5 FP Equity_DX_SHORT_INTEREST_VALUE,SRIC5 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,SRIC5 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,SRIC5 FP Equity_DX_SI_MV,SRIC5 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,SRIC5 FP Equity_DX_SUPPLY_SI_QTY,SRIC5 FP Equity_DX_BROKER_SI_QTY,SRIC5 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,SRIC5 FP Equity_DX_SUPPLY_SI_QTY_INC_x,SRIC5 FP Equity_DX_BROKER_SI_MV_INC_x,SRIC5 FP Equity_DX_BROKER_SI_QTY_ADD,SRIC5 FP Equity_DX_SUPPLY_SI_MV_DEC,SRIC5 FP Equity_DX_BROKER_SI_QTY_INC,SRIC5 FP Equity_DX_SUPPLY_SI_QTY_DEC,SRIC5 FP Equity_DX_BROKER_SI_MV_INC_y,SRIC5 FP Equity_DX_SUPPLY_SI_QTY_INC_y,SRIC5 FP Equity_DX_BROKER_SI_MV_ADD,SRIC5 FP Equity_DX_SUPPLY_SI_QTY_ADD,SRIC5 FP Equity_DX_BROKER_SI_QTY_DEC,SRIC5 FP Equity_DX_SUPPLY_SI_MV,SRIC5 FP Equity_DX_BROKER_SI_MV_DEC,SRIC5 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,SRIC5 FP Equity_DX_UTILIZATION_QUANTITY,SRIC5 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,SRIC5 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,SRIC5 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,SRIC5 FP Equity_DX_ACTIVE_UTILIZATION_MV,SRIC5 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,SRIC5 FP Equity_DX_BROKER_SI_CON_RATIO,SRIC5 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,SRIC5 FP Equity_DX_DEMAND_SUPPLY_RATIO,SRIC5 FP Equity_PX_LAST
2025-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3735
2025-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3778
2025-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3576
2025-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3667
2025-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.39
2025-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3903
2025-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3898
2025-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4002
2025-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4106
2025-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.415
2025-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3987
2025-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4001
2025-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3314
2025-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3038
2025-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3263
2025-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3379
2025-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3186
2025-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3117
2025-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3003
2025-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3091
2025-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3252
2025-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3239
2025-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3261
2025-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.335
2025-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3401
2025-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3451
2025-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3478
2025-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3482
2025-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3553
2025-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3639
2025-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3596
2025-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3717
2025-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.36
2025-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.374
2025-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.351
2025-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3391
2025-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3201
2025-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3379
2025-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3535
2025-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3555
2025-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3767
2025-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3925
2025-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4103
2025-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4345
2025-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4423
2025-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4734
2025-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1752
2025-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1574
2025-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1538
2025-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1484
2025-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1605
2025-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1468
2025-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1505
2025-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1541
2025-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1694
2025-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1666
2025-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.164
2025-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1391
2025-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1417
2025-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2000.0,18273.8,0.02,0.0,,0.0,,0.0,9.1369
2025-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2000.0,18308.6,0.02,0.0,,0.0,,0.0,9.1543
2025-05-16,15200.0,139346.0,2.82,0.01,0.14,69673.0,7600.0,7600.0,69673.0,,,7600.0,,,,,,0.07,7600.0,,0.07,,100.0,100.0,0.0,0.0,0.0,100.0,49.68,0.5,50.32,2.0,9.1675
2025-05-19,7600.0,69673.0,1.41,0.01,0.07,0.0,7600.0,0.0,69673.0,,,,,,,,,,,7600.0,0.07,0.07,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,9.1675
2025-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1755
2025-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1648
2025-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1646
2025-05-23,14600.0,134000.26,2.66,0.01,0.13,67000.13,7300.0,7300.0,67000.13,,,7300.0,,,,,,0.07,7300.0,,0.07,,100.0,100.0,0.0,0.0,0.0,100.0,49.9,0.5,50.1,2.0,9.1781
2025-05-26,14600.0,133991.5,2.46,0.01,0.14,66995.75,7300.0,7300.0,66995.75,,,,,,,,,,,,0.07,,100.0,100.0,0.0,0.0,0.0,100.0,50.0,0.5,50.0,2.0,9.1775
2025-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1923
2025-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1896
2025-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.2044
2025-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.2014
2025-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.2018
2025-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.2118
2025-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.2106
2025-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1858
2025-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1966
2025-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.2046
2025-06-10,15400.0,141898.68,6.47,0.01,0.14,70949.34,7700.0,7700.0,70949.34,,,7700.0,,,,,,0.07,7700.0,,0.07,,100.0,100.0,0.0,0.0,0.0,100.0,49.97,0.5,50.03,2.0,9.2142
2025-06-11,15400.0,141949.5,6.47,0.01,0.14,70974.75,7700.0,7700.0,70974.75,,,,,,,,,,,,0.07,,100.0,39.54,0.0,0.0,0.0,100.0,49.99,0.5,50.01,0.7907,9.2175
2025-06-12,15400.0,142077.32,5.8,0.01,0.14,71038.66,7700.0,7700.0,71038.66,,,,,,,,,,,,0.07,,100.0,39.54,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.7907,9.2258
2025-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.07,,7700.0,,,,,7700.0,0.0,0.07,0.0,0.0,19476.0,179165.57,0.18,0.0,,0.0,,0.0,9.1993
2025-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11776.0,108577.08,0.11,0.0,,0.0,,0.0,9.2202
2025-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11776.0,108518.2,0.11,0.0,,0.0,,0.0,9.2152
2025-06-18,15600.0,143794.56,4.23,0.01,0.14,71897.28,7800.0,7800.0,71897.28,,,7800.0,,,,,,0.07,7800.0,,0.07,,100.0,39.84,0.0,0.0,0.0,100.0,49.99,0.5,50.01,0.7969,9.2176
2025-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.07,,7800.0,,,,,7800.0,0.0,0.07,0.0,0.0,11776.0,108431.05,0.11,0.0,,0.0,,0.0,9.2078
2025-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11776.0,108549.99,0.11,0.0,,0.0,,0.0,9.2179
2025-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11776.0,108577.08,0.11,0.0,,0.0,,0.0,9.2202
2025-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11776.0,108660.68,0.11,0.0,,0.0,,0.0,9.2273
2025-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11776.0,108608.87,0.11,0.0,,0.0,,0.0,9.2229
2025-06-26,7400.0,68296.08,1.22,0.01,0.07,34148.04,3700.0,3700.0,34148.04,,,3700.0,,,,,,0.03,3700.0,,0.03,,100.0,23.91,0.0,0.0,0.0,100.0,49.98,0.5,50.02,0.4782,9.2292
2025-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.03,,3700.0,,,,,3700.0,0.0,0.03,0.0,0.0,15476.0,142789.31,0.14,0.0,,0.0,,0.0,9.2265
2025-06-30,16400.0,151390.04,2.72,0.01,0.15,75695.02,8200.0,8200.0,75695.02,,,8200.0,,,,,,0.08,8200.0,,0.08,,100.0,41.05,0.0,0.0,0.0,100.0,49.99,0.5,50.01,0.821,9.2311
2025-07-01,16400.0,151568.8,2.69,0.01,0.15,75784.4,8200.0,8200.0,75784.4,,,,,,,,,,,,0.08,,100.0,41.05,0.0,0.0,0.0,100.0,49.96,0.5,50.04,0.821,9.242
2025-07-02,16400.0,151637.68,2.71,0.01,0.15,75818.84,8200.0,8200.0,75818.84,,,,,,,,,,,,0.08,,100.0,41.05,0.0,0.0,0.0,100.0,49.98,0.5,50.02,0.821,9.2462
2025-07-03,16400.0,151932.88,2.74,0.01,0.15,75966.44,8200.0,8200.0,75966.44,,,,,,,,,,,,0.08,,100.0,41.05,0.0,0.0,0.0,100.0,49.96,0.5,50.04,0.821,9.2642
2025-07-04,16400.0,152075.56,2.73,0.01,0.15,76037.78,8200.0,8200.0,76037.78,,,,,,,,,,,,0.08,,100.0,41.05,0.0,0.0,0.0,100.0,49.99,0.5,50.01,0.821,9.2729
2025-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.08,,8200.0,,,,,8200.0,0.0,0.08,0.0,0.0,11776.0,109025.74,0.11,0.0,,0.0,,0.0,9.2583
2025-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11776.0,108975.1,0.11,0.0,,0.0,,0.0,9.254
2025-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,45545.0,421555.41,0.42,0.0,,0.0,,0.0,9.2558
2025-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,45432.0,420268.72,0.42,0.0,,0.0,,0.0,9.2505
2025-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,45432.0,419723.53,0.42,0.0,,0.0,,0.0,9.2385
2025-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,45432.0,419914.35,0.42,0.0,,0.0,,0.0,9.2427
2025-07-15,18800.0,173873.68,2.67,0.01,0.17,86936.84,9400.0,9400.0,86936.84,,,9400.0,,,,,,0.09,9400.0,,0.09,,100.0,17.14,0.0,0.0,0.0,100.0,49.98,0.5,50.02,0.3429,9.2486
2025-07-16,18800.0,173986.48,2.67,0.01,0.17,86993.24,9400.0,9400.0,86993.24,,,,,,,,,,,,0.09,,100.0,17.14,0.0,0.0,0.0,100.0,49.98,0.5,50.02,0.3429,9.2546
2025-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.09,,9400.0,,,,,9400.0,0.0,0.09,0.0,0.0,45432.0,420841.16,0.42,0.0,,0.0,,0.0,9.2631
2025-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,45432.0,420609.46,0.42,0.0,,0.0,,0.0,9.258
2025-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,45432.0,421495.38,0.42,0.0,,0.0,,0.0,9.2775
2025-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,45432.0,421963.33,0.42,0.0,,0.0,,0.0,9.2878
2025-07-23,4600.0,42733.54,0.65,0.0,0.04,21366.77,2300.0,2300.0,21366.77,,,2300.0,,,,,,0.02,2300.0,,0.02,,100.0,4.82,0.0,0.0,0.0,100.0,49.99,0.5,50.01,0.0964,9.2899
2025-07-24,18600.0,172291.8,2.81,0.01,0.17,86145.9,9300.0,9300.0,86145.9,7000.0,0.06,,,7000.0,,0.06,7000.0,,,,0.09,,100.0,16.99,0.0,0.0,0.0,100.0,49.94,0.5,50.06,0.3398,9.263
2025-07-25,18600.0,172262.04,2.91,0.01,0.17,86131.02,9300.0,9300.0,86131.02,,,,,,,,,,,,0.09,,100.0,16.99,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.3398,9.2614
2025-07-28,18600.0,172446.18,2.82,0.01,0.17,86223.09,9300.0,9300.0,86223.09,,,,,,,,,,,,0.09,,100.0,16.99,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.3398,9.2713
2025-07-29,18600.0,172511.28,2.82,0.01,0.17,86255.64,9300.0,9300.0,86255.64,,,,,,,,,,,,0.09,,100.0,16.99,0.0,0.0,0.0,100.0,49.99,0.5,50.01,0.3398,9.2748
2025-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.09,,9300.0,,,,,9300.0,0.0,0.09,0.0,0.0,45432.0,421109.21,0.42,0.0,,0.0,,0.0,9.269
2025-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,45432.0,421091.04,0.42,0.0,,0.0,,0.0,9.2686
2025-08-01,19000.0,176057.8,2.63,0.01,0.18,88028.9,9500.0,9500.0,88028.9,,,9500.0,,,,,,0.09,9500.0,,0.09,,100.0,17.29,0.0,0.0,0.0,100.0,49.98,0.5,50.02,0.3459,9.2662
2025-08-04,19000.0,176333.3,2.63,0.01,0.18,88166.65,9500.0,9500.0,88166.65,,,,,,,,,,,,0.09,,100.0,17.29,0.0,0.0,0.0,100.0,49.98,0.5,50.02,0.3459,9.2807
2025-08-05,19000.0,176437.8,2.63,0.01,0.18,88218.9,9500.0,9500.0,88218.9,,,,,,,,,,,,0.09,,100.0,17.29,0.0,0.0,0.0,100.0,49.98,0.5,50.02,0.3459,9.2862
2025-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.09,,9500.0,,,,,9500.0,0.0,0.09,0.0,0.0,45432.0,421790.69,0.42,0.0,,0.0,,0.0,9.284
2025-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,45432.0,421976.96,0.42,0.0,,0.0,,0.0,9.2881
2025-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,45432.0,421454.49,0.42,0.0,,0.0,,0.0,9.2766
2025-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,45432.0,421222.79,0.42,0.0,,0.0,,0.0,9.2715
2025-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,45432.0,421036.52,0.42,0.0,,0.0,,0.0,9.2674
2025-08-13,82000.0,762034.2,12.39,0.05,0.77,381017.1,41000.0,41000.0,381017.1,,,41000.0,,,,,,0.38,41000.0,,0.38,,100.0,73.96,0.0,0.0,0.0,100.0,37.82,0.408,50.01,1.4793,9.2931
2025-08-14,10000.0,92867.0,1.43,0.01,0.09,0.0,10000.0,0.0,92867.0,,,,0.29,,31000.0,,,,,41000.0,0.09,0.38,100.0,18.04,0.0,0.0,0.0,100.0,,1.0,100.0,0.1804,9.2867
2025-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.09,,10000.0,,,,,,0.0,,0.0,0.0,54932.0,509345.98,0.51,0.0,,0.0,,0.0,9.2723
2025-08-18,20000.0,185520.0,2.59,0.01,0.19,92760.0,10000.0,10000.0,92760.0,,,10000.0,,,,,,0.09,10000.0,,0.09,,100.0,18.04,0.0,0.0,0.0,100.0,49.98,0.5,50.02,0.3608,9.276
2025-08-19,20000.0,185614.0,2.92,0.01,0.19,92807.0,10000.0,10000.0,92807.0,,,,,,,,,,,,0.09,,100.0,18.04,0.0,0.0,0.0,100.0,49.98,0.5,50.02,0.3608,9.2807
2025-08-20,20000.0,185716.0,3.36,0.01,0.19,92858.0,10000.0,10000.0,92858.0,,,,,,,,,,,,0.09,,100.0,18.04,0.0,0.0,0.0,100.0,49.97,0.5,50.03,0.3608,9.2858
2025-08-21,20000.0,185450.0,3.36,0.01,0.18,92725.0,10000.0,10000.0,92725.0,,,,,,,,,,,,0.09,,100.0,18.04,0.0,0.0,0.0,100.0,49.96,0.5,50.04,0.3608,9.2725
2025-08-22,20000.0,185624.0,2.58,0.01,0.19,92812.0,10000.0,10000.0,92812.0,,,,,,,,,,,,0.09,,100.0,18.04,0.0,0.0,0.0,100.0,49.99,0.5,50.01,0.3608,9.2812
2025-08-25,10000.0,92703.0,1.3,0.01,0.09,92703.0,0.0,10000.0,0.0,,,,0.09,,10000.0,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.1804,9.2703
2025-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,10000.0,0.0,0.09,0.0,0.0,45432.0,421636.22,0.42,0.0,,0.0,,0.0,9.2806
2025-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,45432.0,421849.75,0.42,0.0,,0.0,,0.0,9.2853
2025-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,45432.0,421577.16,0.42,0.0,,0.0,,0.0,9.2793
2025-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,45432.0,421445.4,0.42,0.0,,0.0,,0.0,9.2764
