,ALSGD FP Equity_DX_SI_QTY,ALSGD FP Equity_DX_SHORT_INTEREST_VALUE,ALSGD FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALSGD FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALSGD FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALSGD FP Equity_DX_SI_MV,ALSGD FP Equity_DX_DSS,ALSGD FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALSGD FP Equity_DX_SUPPLY_SI_QTY,ALSGD FP Equity_DX_BROKER_SI_QTY,ALSGD FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALSGD FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALSGD FP Equity_DX_BROKER_SI_MV_INC_x,ALSGD FP Equity_DX_BROKER_SI_QTY_ADD,ALSGD FP Equity_DX_SUPPLY_SI_MV_DEC,ALSGD FP Equity_DX_BROKER_SI_QTY_INC,ALSGD FP Equity_DX_SUPPLY_SI_QTY_DEC,ALSGD FP Equity_DX_BROKER_SI_MV_INC_y,ALSGD FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALSGD FP Equity_DX_BROKER_SI_MV_ADD,ALSGD FP Equity_DX_SUPPLY_SI_QTY_ADD,ALSGD FP Equity_DX_BROKER_SI_QTY_DEC,ALSGD FP Equity_DX_SUPPLY_SI_MV,ALSGD FP Equity_DX_BROKER_SI_MV_DEC,ALSGD FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALSGD FP Equity_DX_UTILIZATION_QUANTITY,ALSGD FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALSGD FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALSGD FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALSGD FP Equity_DX_ACTIVE_UTILIZATION_MV,ALSGD FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALSGD FP Equity_DX_BROKER_SI_CON_RATIO,ALSGD FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALSGD FP Equity_DX_DEMAND_SUPPLY_RATIO,ALSGD FP Equity_PX_LAST
2024-04-18,119589.0,28820.95,0.25,1.18,0.25,0.03,1.0,28820.95,119589.0,119589.0,28820.95,,,,,,,,,,,,0.03,,100.0,75.64,0.0,0.0,0.0,100.0,25.8,0.2575,31.33,0.7564,0.241
2024-04-19,119589.0,28521.98,0.25,1.27,0.25,0.03,1.0,28521.98,119589.0,119589.0,28521.98,,,,,,,,,,,,0.03,,100.0,75.64,0.0,0.0,0.0,100.0,25.88,0.2571,31.1,0.7564,0.2385
2024-04-22,119589.0,27266.29,0.25,1.46,0.25,0.03,1.0,27266.29,119589.0,119589.0,27266.29,,,,,,,,,,,,0.03,,100.0,76.17,0.0,0.0,0.0,100.0,25.67,0.2567,30.71,0.7617,0.228
2024-04-23,107892.0,23952.02,0.23,1.34,0.23,0.03,1.0,23952.02,107892.0,107892.0,23952.02,,,,0.0,,11697.0,,,,,11697.0,0.02,0.0,100.0,68.85,0.0,0.0,0.0,100.0,27.49,0.2648,33.7,0.6885,0.222
2024-04-24,107892.0,24599.38,0.23,1.37,0.23,0.03,1.0,24599.38,107892.0,107892.0,24599.38,,,,,,,,,,,,0.02,,100.0,68.85,0.0,0.0,0.0,100.0,27.24,0.2662,34.3,0.6885,0.228
2024-04-25,107892.0,24815.16,0.23,1.44,0.23,0.03,1.0,24815.16,107892.0,107892.0,24815.16,,,,,,,,,,,,0.02,,100.0,68.85,0.0,0.0,0.0,100.0,27.16,0.2666,34.49,0.6885,0.23
2024-04-26,107892.0,24113.86,0.23,1.51,0.23,0.03,1.0,24113.86,107892.0,107892.0,24113.86,,,,,,,,,,,,0.02,,100.0,68.85,0.0,0.0,0.0,100.0,27.43,0.2651,33.85,0.6885,0.2235
2024-04-29,107892.0,24059.92,0.23,1.56,0.23,0.03,1.0,24059.92,107892.0,107892.0,24059.92,,,,,,,,,,,,0.02,,100.0,68.89,0.0,0.0,0.0,100.0,27.45,0.265,33.8,0.6889,0.223
2024-04-30,107892.0,23844.13,0.23,1.49,0.23,0.03,1.0,23844.13,107892.0,107892.0,23844.13,,,,,,,,,,,,0.02,,100.0,68.89,0.0,0.0,0.0,100.0,27.53,0.2646,33.6,0.6889,0.221
2024-05-01,107892.0,23844.13,0.23,1.48,0.23,0.03,1.0,23844.13,107892.0,107892.0,23844.13,,,,,,,,,,,,0.02,,100.0,68.85,0.0,0.0,0.0,100.0,27.55,0.2645,33.56,0.6885,
2024-05-02,107892.0,25192.78,0.23,1.48,0.23,0.03,1.0,25192.78,107892.0,107892.0,25192.78,,,,,,,,,,,,0.02,,100.0,68.81,0.0,0.0,0.0,100.0,27.02,0.2675,34.84,0.6881,0.2335
2024-05-03,106155.0,24681.04,0.23,1.48,0.22,0.03,1.0,24681.04,106155.0,106155.0,24681.04,,,,0.0,,1737.0,,,,,1737.0,0.02,0.0,100.0,67.7,0.0,0.0,0.0,100.0,27.01,0.2667,34.68,0.677,0.2325
2024-05-06,106155.0,24946.43,0.23,1.54,0.22,0.03,1.0,24946.43,106155.0,106155.0,24946.43,,,,,,,,,,,,0.02,,100.0,67.7,0.0,0.0,0.0,100.0,26.91,0.2673,34.92,0.677,0.235
2024-05-07,106155.0,24256.42,0.23,1.51,0.22,0.03,1.0,24256.42,106155.0,106155.0,24256.42,,,,,,,,,,,,0.03,,100.0,67.74,0.0,0.0,0.0,100.0,27.17,0.2657,34.28,0.6774,0.2285
2024-05-08,87270.0,20377.54,0.19,1.27,0.18,0.02,1.0,20377.54,87270.0,87270.0,20377.54,,,,0.01,,18885.0,,,,,18885.0,0.02,0.0,100.0,55.69,0.0,0.0,0.0,100.0,32.46,0.3279,41.86,0.5569,0.2335
2024-05-09,87270.0,21424.79,0.19,1.33,0.18,0.02,1.0,21424.79,87270.0,87270.0,21424.79,,,,,,,,,,,,0.02,,100.0,55.69,0.0,0.0,0.0,100.0,31.43,0.3287,42.62,0.5569,0.2455
2024-05-10,137546.0,33423.68,0.29,1.99,0.29,0.04,1.0,33423.68,137546.0,137546.0,33423.68,50276.0,0.01,,,50276.0,,0.01,50276.0,,,,0.03,,100.0,87.77,0.0,0.0,0.0,100.0,27.69,0.2775,36.97,0.8777,0.243
2024-05-13,107897.0,25140.0,0.23,1.56,0.23,0.03,1.0,25140.0,107897.0,107897.0,25140.0,,,,0.01,,29649.0,,,,,29649.0,0.03,0.01,100.0,68.12,0.0,0.0,0.0,100.0,26.17,0.2629,33.67,0.6812,0.233
2024-05-14,107492.0,25744.33,0.23,1.59,0.23,0.03,1.0,25744.33,107492.0,107492.0,25744.33,,,,0.0,,405.0,,,,,405.0,0.03,0.0,100.0,67.86,0.0,0.0,0.0,100.0,26.43,0.2669,34.96,0.6786,0.2395
2024-05-15,107492.0,25905.57,0.23,1.64,0.23,0.03,1.0,25905.57,107492.0,107492.0,25905.57,,,,,,,,,,,,0.03,,100.0,68.16,0.0,0.0,0.0,100.0,26.37,0.2673,35.1,0.6816,0.241
2024-05-16,107492.0,26228.05,0.23,1.73,0.23,0.03,1.0,26228.05,107492.0,107492.0,26228.05,,,,,,,,,,,,0.03,,100.0,67.95,0.0,0.0,0.0,100.0,25.85,0.2657,34.83,0.6795,0.244
2024-05-17,107492.0,26335.54,0.23,1.7,0.23,0.03,1.0,26335.54,107492.0,107492.0,26335.54,,,,,,,,,,,,0.03,,100.0,67.95,0.0,0.0,0.0,100.0,25.81,0.266,34.92,0.6795,0.245
2024-05-20,107492.0,26174.3,0.23,1.73,0.23,0.03,1.0,26174.3,107492.0,107492.0,26174.3,,,,,,,,,,,,0.03,,100.0,67.86,0.0,0.0,0.0,100.0,25.79,0.2661,34.96,0.6786,0.2435
2024-05-21,107492.0,25636.84,0.23,1.69,0.23,0.03,1.0,25636.84,107492.0,107492.0,25636.84,,,,,,,,,,,,0.03,,100.0,67.99,0.0,0.0,0.0,100.0,26.05,0.2645,34.31,0.6799,0.2385
2024-05-22,107492.0,26496.78,0.23,1.86,0.23,0.03,1.0,26496.78,107492.0,107492.0,26496.78,,,,,,,,,,,,0.03,,100.0,68.03,0.0,0.0,0.0,100.0,26.16,0.2686,35.62,0.6803,0.2465
2024-05-23,107492.0,27732.94,0.23,1.83,0.23,0.03,1.0,27732.94,107492.0,107492.0,27732.94,,,,,,,,,,,,0.03,,100.0,68.38,0.0,0.0,0.0,100.0,25.34,0.2692,36.1,0.6838,0.258
2024-05-24,125492.0,31749.48,0.27,1.83,0.26,0.04,1.0,31749.48,125492.0,125492.0,31749.48,,0.0,,,18000.0,,0.0,,,18000.0,,0.03,,100.0,74.92,0.0,0.0,0.0,100.0,29.42,0.2604,30.46,0.7492,0.253
2024-05-27,126099.0,32407.44,0.27,1.82,0.27,0.04,1.0,32407.44,126099.0,126099.0,32407.44,607.0,0.0,,,607.0,,0.0,607.0,,,,0.03,,100.0,75.01,0.0,0.0,0.0,100.0,29.54,0.2606,30.42,0.7501,0.257
2024-05-28,126099.0,31776.95,0.27,1.81,0.27,0.04,1.0,31776.95,126099.0,126099.0,31776.95,,,,,,,,,,,,0.03,,100.0,75.01,0.0,0.0,0.0,100.0,29.73,0.2606,30.25,0.7501,0.252
2024-05-29,126099.0,32785.74,0.27,1.8,0.27,0.04,1.0,32785.74,126099.0,126099.0,32785.74,,,,,,,,,,,,0.03,,100.0,75.01,0.0,0.0,0.0,100.0,29.27,0.2613,31.0,0.7501,0.26
2024-05-30,126099.0,32596.59,0.27,1.75,0.27,0.04,1.0,32596.59,126099.0,126099.0,32596.59,,,,,,,,,,,,0.03,,100.0,75.01,0.0,0.0,0.0,100.0,29.62,0.2614,30.74,0.7501,0.2585
2024-05-31,126099.0,32218.29,0.27,1.79,0.27,0.04,1.0,32218.29,126099.0,126099.0,32218.29,,,,,,,,,,,,0.03,,100.0,75.01,0.0,0.0,0.0,100.0,29.69,0.261,30.51,0.7501,0.2555
2024-06-03,126099.0,32596.59,0.27,1.81,0.27,0.04,1.0,32596.59,126099.0,126099.0,32596.59,,,,,,,,,,,,0.03,,100.0,75.01,0.0,0.0,0.0,100.0,29.45,0.2612,30.82,0.7501,0.2585
2024-06-04,125492.0,32000.46,0.27,1.83,0.26,0.04,1.0,32000.46,125492.0,125492.0,32000.46,,,,0.0,,607.0,,,,,607.0,0.03,0.0,100.0,74.65,0.0,0.0,0.0,100.0,29.37,0.2606,30.61,0.7465,0.255
2024-06-05,125492.0,32502.43,0.27,1.82,0.26,0.04,1.0,32502.43,125492.0,125492.0,32502.43,,,,,,,,,,,,0.03,,100.0,74.65,0.0,0.0,0.0,100.0,29.1,0.261,31.0,0.7465,0.259
2024-06-06,125492.0,32627.92,0.27,1.78,0.26,0.04,1.0,32627.92,125492.0,125492.0,32627.92,,,,,,,,,,,,0.03,,100.0,74.92,0.0,0.0,0.0,100.0,29.26,0.2611,30.9,0.7492,0.26
2024-06-07,125492.0,32439.68,0.27,1.75,0.26,0.04,1.0,32439.68,125492.0,125492.0,32439.68,,,,,,,,,,,,0.03,,100.0,74.65,0.0,0.0,0.0,100.0,29.3,0.2611,30.88,0.7465,0.2585
2024-06-10,125492.0,31373.0,0.27,1.78,0.26,0.03,1.0,31373.0,125492.0,125492.0,31373.0,,,,,,,,,,,,0.03,,100.0,74.92,0.0,0.0,0.0,100.0,29.55,0.2601,30.2,0.7492,0.25
2024-06-11,125492.0,31623.98,0.27,1.7,0.26,0.03,1.0,31623.98,125492.0,125492.0,31623.98,,,,,,,,,,,,0.03,,100.0,74.92,0.0,0.0,0.0,100.0,28.93,0.2608,30.91,0.7492,0.252
2024-06-12,107492.0,27894.17,0.23,1.56,0.23,0.03,1.0,27894.17,107492.0,107492.0,27894.17,,,,0.0,,18000.0,,,,,18000.0,0.03,0.0,100.0,68.6,0.0,0.0,0.0,100.0,24.9,0.2673,35.69,0.686,0.2595
2024-06-13,107492.0,25529.35,0.23,1.55,0.23,0.03,1.0,25529.35,107492.0,107492.0,25529.35,,,,,,,,,,,,0.03,,100.0,68.6,0.0,0.0,0.0,100.0,25.68,0.2623,33.68,0.686,0.2375
2024-06-14,118869.0,29598.38,0.25,1.65,0.25,0.03,1.0,29598.38,118869.0,118869.0,29598.38,11377.0,0.0,,,11377.0,,0.0,11377.0,,,,0.03,,100.0,75.86,0.0,0.0,0.0,100.0,25.12,0.2603,32.68,0.7586,0.249
2024-06-17,118869.0,29598.38,0.25,1.59,0.25,0.03,1.0,29598.38,118869.0,118869.0,29598.38,,,,,,,,,,,,0.03,,100.0,75.86,0.0,0.0,0.0,100.0,25.43,0.2591,32.21,0.7586,0.249
2024-06-18,118869.0,24189.84,0.25,1.61,0.25,0.03,1.0,24189.84,118869.0,118869.0,24189.84,,,,,,,,,,,,0.03,,100.0,75.86,0.0,0.0,0.0,100.0,27.02,0.2537,27.97,0.7586,0.2035
2024-06-19,179859.0,37320.74,0.38,2.11,0.38,0.04,1.0,24665.32,118869.0,118869.0,24665.32,,,,,,,,,,,,0.02,,100.0,94.97,0.0,0.0,0.0,100.0,27.99,0.3025,42.32,1.4369,0.2075
2024-06-20,179859.0,36421.45,0.38,2.04,0.38,0.04,1.0,24070.97,118869.0,118869.0,24070.97,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,28.16,0.3024,42.23,1.5131,0.2025
2024-06-21,180959.0,36553.72,0.38,2.07,0.38,0.04,1.0,24233.74,138769.0,119969.0,28031.34,,0.0,,,19900.0,,0.0,,,19900.0,18800.0,0.03,0.01,100.0,100.0,0.0,0.0,0.0,100.0,23.77,0.3183,45.97,1.304,0.202
2024-06-24,181859.0,35753.48,0.39,2.08,0.38,0.04,1.0,27458.93,139669.0,139669.0,27458.93,900.0,0.0,18800.0,,900.0,,0.0,900.0,0.01,,,0.03,,100.0,80.37,0.0,0.0,0.0,100.0,21.89,0.2855,41.15,1.0465,0.1966
2024-06-25,181859.0,36299.06,0.39,2.07,0.38,0.04,1.0,27877.93,139669.0,139669.0,27877.93,,,,,,,,,,,,0.03,,100.0,97.14,0.0,0.0,0.0,100.0,21.43,0.2883,41.79,1.2649,0.1996
2024-06-26,121169.0,24185.33,0.26,1.34,0.26,0.03,1.0,24185.33,121169.0,121169.0,24185.33,,,,0.0,,18500.0,,,,,18500.0,0.02,0.0,100.0,84.86,0.0,0.0,0.0,100.0,27.2,0.2585,29.98,0.8486,0.1996
2024-06-27,133569.0,26045.96,0.28,1.45,0.28,0.03,1.0,26045.96,133569.0,133569.0,26045.96,12400.0,0.0,,,12400.0,,0.0,12400.0,,,,0.03,,100.0,93.55,0.0,0.0,0.0,100.0,26.54,0.2647,32.89,0.9355,0.195
2024-06-28,133569.0,25244.54,0.28,1.44,0.28,0.03,1.0,25244.54,133569.0,133569.0,25244.54,,,,,,,,,,,,0.03,,100.0,93.55,0.0,0.0,0.0,100.0,26.56,0.2628,31.85,0.9355,0.189
2024-07-01,133569.0,26660.37,0.28,1.4,0.28,0.03,1.0,26660.37,133569.0,133569.0,26660.37,,,,,,,,,,,,0.03,,100.0,93.55,0.0,0.0,0.0,100.0,28.23,0.2628,30.49,0.9355,0.1996
2024-07-02,133569.0,26045.96,0.28,1.4,0.28,0.03,1.0,26045.96,133569.0,133569.0,26045.96,,,,,,,,,,,,0.03,,100.0,93.55,0.0,0.0,0.0,100.0,27.09,0.2624,31.52,0.9355,0.195
2024-07-03,133569.0,26660.37,0.28,1.4,0.28,0.03,1.0,26660.37,100392.0,133569.0,20038.24,,,,0.01,,33177.0,,,,,,0.02,,100.0,70.31,0.0,0.0,0.0,100.0,27.63,0.263,31.38,0.9355,0.1996
2024-07-04,133569.0,26553.52,0.28,1.43,0.28,0.03,1.0,26553.52,100392.0,133569.0,19957.93,,,,,,,,,,,,0.02,,100.0,70.31,0.0,0.0,0.0,100.0,27.47,0.2625,31.36,0.9355,0.1988
2024-07-05,133569.0,26526.8,0.28,1.68,0.28,0.03,1.0,26526.8,133569.0,133569.0,26526.8,33177.0,,,,,,,33177.0,,,,0.03,,100.0,93.55,0.0,0.0,0.0,100.0,27.46,0.2626,31.38,0.9355,0.1986
2024-07-08,133569.0,22706.73,0.28,1.73,0.28,0.03,1.0,22706.73,133569.0,133569.0,22706.73,,,,,,,,,,,,0.03,,100.0,93.55,0.0,0.0,0.0,100.0,26.08,0.2628,32.67,0.9355,0.17
2024-07-09,133569.0,22012.17,0.28,1.29,0.28,0.03,1.0,22012.17,133569.0,133569.0,22012.17,,,,,,,,,,,,0.02,,100.0,93.55,0.0,0.0,0.0,100.0,28.37,0.2628,30.22,0.9355,0.1648
2024-07-10,169969.0,27908.91,0.32,1.44,0.32,0.03,1.0,21554.37,133569.0,131269.0,21932.03,,,,,,,,,,,2300.0,0.02,0.0,100.0,93.55,0.0,0.0,0.0,100.0,24.78,0.2588,32.73,1.1904,0.1642
2024-07-11,130076.0,20682.08,0.24,1.03,0.24,0.03,1.0,20682.08,130076.0,130076.0,20682.08,,,,0.0,,3493.0,,,,,1193.0,0.02,0.0,100.0,90.25,0.0,0.0,0.0,100.0,29.4,0.2644,29.82,0.9025,0.159
2024-07-12,125381.0,19684.82,0.24,0.9,0.23,0.02,1.0,19684.82,125381.0,125381.0,19684.82,,,,0.0,,4695.0,,,,,4695.0,0.02,0.0,100.0,83.81,0.0,0.0,0.0,100.0,29.71,0.2728,31.12,0.8381,0.157
2024-07-15,171944.0,27201.54,0.32,1.22,0.32,0.03,1.0,16194.46,124167.0,102367.0,19643.22,,,,0.0,,1214.0,,,,,23014.0,0.02,0.0,100.0,84.5,0.0,0.0,0.0,100.0,28.35,0.2655,33.3,1.1701,0.1582
2024-07-16,102367.0,16071.62,0.19,0.7,0.19,0.02,1.0,16071.62,102367.0,102367.0,16071.62,,,,0.0,,21800.0,,,,,,0.02,,100.0,69.66,0.0,0.0,0.0,100.0,31.77,0.2863,36.64,0.6966,0.157
2024-07-17,73390.0,11580.94,0.14,0.44,0.14,0.02,1.0,11580.94,73390.0,73390.0,11580.94,,,,0.0,,28977.0,,,,,28977.0,0.01,0.0,100.0,56.74,0.0,0.0,0.0,100.0,40.89,0.4022,46.92,0.5674,0.1578
2024-07-18,110790.0,17371.87,0.21,0.65,0.21,0.02,1.0,13467.55,85890.0,85890.0,13467.55,,0.0,,0.0,12500.0,12400.0,0.0,,,24900.0,,0.01,,100.0,55.68,0.0,0.0,0.0,100.0,34.5,0.335,35.48,0.7183,0.1568
2024-07-19,110790.0,17837.19,0.21,0.64,0.21,0.02,1.0,13828.29,85890.0,85890.0,13828.29,,,,,,,,,,,,0.01,,100.0,55.68,0.0,0.0,0.0,100.0,34.35,0.3345,35.11,0.7183,0.161
2024-07-22,110790.0,17726.4,0.21,0.62,0.21,0.02,1.0,13742.4,85890.0,85890.0,13742.4,,,,,,,,,,,,0.01,,100.0,50.9,0.0,0.0,0.0,100.0,34.09,0.335,35.78,0.6565,0.16
2024-07-23,110790.0,17261.08,0.21,0.61,0.21,0.02,1.0,13381.66,85890.0,85890.0,13381.66,,,,,,,,,,,,0.01,,100.0,50.9,0.0,0.0,0.0,100.0,34.44,0.3355,35.92,0.6565,0.1558
2024-07-24,111990.0,16664.11,0.21,0.6,0.21,0.02,1.0,11470.99,77090.0,77090.0,11470.99,,,,0.0,,8800.0,,,,,8800.0,0.01,0.0,100.0,45.68,0.0,0.0,0.0,100.0,31.49,0.3355,37.13,0.6636,0.1488
2024-07-25,91990.0,13780.1,0.17,0.47,0.17,0.01,1.0,10050.08,67090.0,67090.0,10050.08,,,,0.0,,10000.0,,,,,10000.0,0.01,0.01,100.0,39.76,0.0,0.0,0.0,100.0,46.03,0.5032,53.97,0.5451,0.1498
2024-07-26,42190.0,6286.31,0.08,0.22,0.08,0.01,0.0,6286.31,42190.0,42190.0,6286.31,,,,0.0,,24900.0,,,,,24900.0,0.01,0.0,100.0,25.53,0.0,0.0,0.0,100.0,,1.0,100.0,0.2553,0.149
2024-07-29,42190.0,6303.19,0.08,0.22,0.08,0.01,0.0,6303.19,42190.0,42190.0,6303.19,,,,,,,,,,,,0.01,,100.0,25.53,0.0,0.0,0.0,100.0,,1.0,100.0,0.2553,0.1494
2024-07-30,42190.0,6522.57,0.08,0.22,0.08,0.01,0.0,6522.57,42190.0,42190.0,6522.57,,,,,,,,,,,,0.01,,100.0,27.41,0.0,0.0,0.0,100.0,,1.0,100.0,0.2741,0.1546
2024-07-31,42190.0,6573.2,0.08,0.23,0.08,0.01,0.0,6573.2,42190.0,42190.0,6573.2,,,,,,,,,,,,0.01,,100.0,27.41,0.0,0.0,0.0,100.0,,1.0,100.0,0.2741,0.1558
2024-08-01,42190.0,6497.26,0.08,0.23,0.08,0.01,0.0,6497.26,42190.0,42190.0,6497.26,,,,,,,,,,,,0.01,,100.0,27.41,0.0,0.0,0.0,100.0,,1.0,100.0,0.2741,0.154
2024-08-02,42190.0,6286.31,0.08,0.23,0.08,0.01,0.0,6286.31,42190.0,42190.0,6286.31,,,,,,,,,,,,0.01,,100.0,27.41,0.0,0.0,0.0,100.0,,1.0,100.0,0.2741,0.149
2024-08-05,42190.0,5813.78,0.08,0.23,0.08,0.01,0.0,5813.78,42190.0,42190.0,5813.78,,,,,,,,,,,,0.01,,100.0,26.98,0.0,0.0,0.0,100.0,,1.0,100.0,0.2698,0.1378
2024-08-06,42190.0,5510.01,0.08,0.23,0.08,0.01,0.0,5510.01,42190.0,42190.0,5510.01,,,,,,,,,,,,0.01,,100.0,26.98,0.0,0.0,0.0,100.0,,1.0,100.0,0.2698,0.1306
2024-08-07,42190.0,5653.46,0.08,0.21,0.08,0.01,0.0,5653.46,42190.0,42190.0,5653.46,,,,,,,,,,,,0.01,,100.0,26.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.2619,0.134
2024-08-08,42190.0,5636.58,0.08,0.21,0.08,0.01,0.0,5636.58,42190.0,42190.0,5636.58,,,,,,,,,,,,0.01,,100.0,25.85,0.0,0.0,0.0,100.0,,1.0,100.0,0.2585,0.1336
2024-08-09,42190.0,5805.34,0.08,0.22,0.08,0.01,0.0,5805.34,42190.0,42190.0,5805.34,,,,,,,,,,,,0.01,,100.0,25.85,0.0,0.0,0.0,100.0,,1.0,100.0,0.2585,0.1376
2024-08-12,42190.0,5417.2,0.08,0.21,0.08,0.01,0.0,5417.2,42190.0,42190.0,5417.2,,,,,,,,,,,,0.01,,100.0,25.87,0.0,0.0,0.0,100.0,,1.0,100.0,0.2587,0.1284
2024-08-13,42190.0,5569.08,0.08,0.21,0.08,0.01,0.0,5569.08,42190.0,42190.0,5569.08,,,,,,,,,,,,0.01,,100.0,25.87,0.0,0.0,0.0,100.0,,1.0,100.0,0.2587,0.132
2024-08-14,42190.0,5484.7,0.08,0.2,0.08,0.01,0.0,5484.7,42190.0,42190.0,5484.7,,,,,,,,,,,,0.01,,100.0,25.87,0.0,0.0,0.0,100.0,,1.0,100.0,0.2587,0.13
2024-08-15,42190.0,5695.65,0.08,0.2,0.08,0.01,0.0,5695.65,42190.0,42190.0,5695.65,,,,,,,,,,,,0.01,,100.0,25.87,0.0,0.0,0.0,100.0,,1.0,100.0,0.2587,0.135
2024-08-16,42190.0,5780.03,0.08,0.2,0.08,0.01,0.0,5780.03,42190.0,42190.0,5780.03,,,,,,,,,,,,0.01,,100.0,25.87,0.0,0.0,0.0,100.0,,1.0,100.0,0.2587,0.137
2024-08-19,42190.0,5417.2,0.08,0.19,0.08,0.01,0.0,5417.2,42190.0,42190.0,5417.2,,,,,,,,,,,,0.01,,100.0,25.87,0.0,0.0,0.0,100.0,,1.0,100.0,0.2587,0.1284
2024-08-20,42190.0,5484.7,0.08,0.22,0.08,0.01,0.0,5484.7,42190.0,42190.0,5484.7,,,,,,,,,,,,0.01,,100.0,25.74,0.0,0.0,0.0,100.0,,1.0,100.0,0.2574,0.13
2024-08-21,42190.0,5484.7,0.08,0.23,0.08,0.01,0.0,5484.7,42190.0,42190.0,5484.7,,,,,,,,,,,,0.01,,100.0,25.87,0.0,0.0,0.0,100.0,,1.0,100.0,0.2587,0.13
2024-08-22,42190.0,5231.56,0.08,0.24,0.08,0.01,0.0,5231.56,42190.0,42190.0,5231.56,,,,,,,,,,,,0.01,,100.0,25.72,0.0,0.0,0.0,100.0,,1.0,100.0,0.2572,0.124
2024-08-23,42190.0,5341.25,0.08,0.26,0.08,0.01,0.0,5341.25,42190.0,42190.0,5341.25,,,,,,,,,,,,0.01,,100.0,25.72,0.0,0.0,0.0,100.0,,1.0,100.0,0.2572,0.1266
2024-08-26,42190.0,5062.8,0.08,0.25,0.08,0.01,0.0,5062.8,42190.0,42190.0,5062.8,,,,,,,,,,,,0.01,,100.0,25.72,0.0,0.0,0.0,100.0,,1.0,100.0,0.2572,0.12
2024-08-27,42190.0,5231.56,0.08,0.25,0.08,0.01,0.0,5231.56,42190.0,42190.0,5231.56,,,,,,,,,,,,0.01,,100.0,24.67,0.0,0.0,0.0,100.0,,1.0,100.0,0.2467,0.124
2024-08-28,42190.0,5062.8,0.08,0.29,0.08,0.01,0.0,5062.8,42190.0,42190.0,5062.8,,,,,,,,,,,,0.01,,100.0,24.67,0.0,0.0,0.0,100.0,,1.0,100.0,0.2467,0.12
2024-08-29,42190.0,5054.36,0.08,0.28,0.08,0.01,0.0,5054.36,42190.0,42190.0,5054.36,,,,,,,,,,,,0.01,,100.0,24.67,0.0,0.0,0.0,100.0,,1.0,100.0,0.2467,0.1198
2024-08-30,42190.0,5062.8,0.08,0.28,0.08,0.01,0.0,5062.8,42190.0,42190.0,5062.8,,,,,,,,,,,,0.01,,100.0,24.67,0.0,0.0,0.0,100.0,,1.0,100.0,0.2467,0.12
2024-09-02,42190.0,5054.36,0.08,0.29,0.08,0.01,0.0,5054.36,42190.0,42190.0,5054.36,,,,,,,,,,,,0.01,,100.0,24.67,0.0,0.0,0.0,100.0,,1.0,100.0,0.2467,0.1198
2024-09-03,42190.0,6075.36,0.08,0.3,0.08,0.01,0.0,6075.36,42190.0,42190.0,6075.36,,,,,,,,,,,,0.01,,100.0,24.67,0.0,0.0,0.0,100.0,,1.0,100.0,0.2467,0.144
2024-09-04,42190.0,5695.65,0.08,0.14,0.08,0.01,0.0,5695.65,42190.0,42190.0,5695.65,,,,,,,,,,,,0.01,,100.0,24.67,0.0,0.0,0.0,100.0,,1.0,100.0,0.2467,0.135
2024-09-05,43692.0,5985.8,0.08,0.13,0.08,0.01,0.0,5882.92,42941.0,42941.0,5882.92,,,751.0,,,,,,0.0,751.0,,0.01,,100.0,25.11,0.0,0.0,0.0,100.0,3.47,0.933,96.53,0.2555,0.137
2024-09-06,43692.0,5723.65,0.08,0.13,0.08,0.01,0.0,5625.27,42941.0,42941.0,5625.27,,,,,,,,,,,,0.01,,100.0,27.45,0.0,0.0,0.0,100.0,3.68,0.9292,96.32,0.2793,0.131
2024-09-09,94092.0,11987.32,0.18,0.27,0.18,0.01,1.0,8681.16,68141.0,68141.0,8681.16,25200.0,0.0,,,25200.0,,0.0,25200.0,,,,0.01,,100.0,37.02,0.0,0.0,0.0,100.0,43.54,0.5083,56.46,0.5112,0.1274
2024-09-10,94092.0,12834.15,0.18,0.27,0.18,0.01,1.0,9294.43,68141.0,68141.0,9294.43,,,,,,,,,,,,0.01,,100.0,36.04,0.0,0.0,0.0,100.0,45.92,0.5033,54.08,0.4977,0.1364
2024-09-11,93341.0,12918.39,0.18,0.26,0.17,0.01,1.0,9326.78,68141.0,67390.0,9430.71,,,,,,,,,,,751.0,0.01,0.0,100.0,33.39,0.0,0.0,0.0,100.0,44.96,0.5051,55.04,0.4574,0.1384
