,SRIC FP Equity_DX_SI_QTY,SRIC FP Equity_DX_SHORT_INTEREST_VALUE,SRIC FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,SRIC FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,SRIC FP Equity_DX_SI_MV,SRIC FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,SRIC FP Equity_DX_SUPPLY_SI_QTY,SRIC FP Equity_DX_BROKER_SI_QTY,SRIC FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,SRIC FP Equity_DX_SUPPLY_SI_QTY_INC_x,SRIC FP Equity_DX_BROKER_SI_MV_INC_x,SRIC FP Equity_DX_BROKER_SI_QTY_ADD,SRIC FP Equity_DX_SUPPLY_SI_MV_DEC,SRIC FP Equity_DX_BROKER_SI_QTY_INC,SRIC FP Equity_DX_SUPPLY_SI_QTY_DEC,SRIC FP Equity_DX_BROKER_SI_MV_INC_y,SRIC FP Equity_DX_SUPPLY_SI_QTY_INC_y,SRIC FP Equity_DX_BROKER_SI_MV_ADD,SRIC FP Equity_DX_SUPPLY_SI_QTY_ADD,SRIC FP Equity_DX_BROKER_SI_QTY_DEC,SRIC FP Equity_DX_SUPPLY_SI_MV,SRIC FP Equity_DX_BROKER_SI_MV_DEC,SRIC FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,SRIC FP Equity_DX_UTILIZATION_QUANTITY,SRIC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,SRIC FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,SRIC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,SRIC FP Equity_DX_ACTIVE_UTILIZATION_MV,SRIC FP Equity_DX_BROKER_SI_MARKET_SHARE_2,SRIC FP Equity_DX_BROKER_SI_CON_RATIO,SRIC FP Equity_DX_BROKER_SI_MARKET_SHARE_1,SRIC FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-10-31,46600.0,435812.52,4.62,0.07,0.43,435812.52,0.0,46600.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,466.0
2023-11-01,46600.0,436972.86,2.49,0.07,0.44,436972.86,0.0,46600.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,466.0
2023-11-02,46600.0,438874.14,2.5,0.07,0.44,438874.14,0.0,46600.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,466.0
2023-11-03,46600.0,439838.76,2.51,0.07,0.44,439838.76,0.0,46600.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,466.0
2023-11-06,46600.0,438501.34,2.51,0.07,0.44,438501.34,0.0,46600.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,466.0
2023-11-07,46600.0,439377.42,2.54,0.07,0.44,439377.42,0.0,46600.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2023-11-08,46600.0,440407.28,2.54,0.07,0.44,440407.28,0.0,46600.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2023-11-09,46600.0,440435.24,2.54,0.07,0.44,440435.24,0.0,46600.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2023-12-11,104600.0,1014442.18,6.23,0.15,1.02,1014442.18,0.0,104600.0,0.0,,,104600.0,,,,,,1.02,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2023-12-12,104600.0,1016366.82,7.05,0.15,1.02,1016366.82,0.0,104600.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2023-12-13,104600.0,1019358.38,17.23,0.15,1.03,1019358.38,0.0,104600.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2023-12-14,104600.0,1023762.04,16.94,0.15,1.02,1023762.04,0.0,104600.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2023-12-15,104600.0,1028605.02,16.9,0.15,1.02,1028605.02,0.0,104600.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2024-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,139930.0,1367144.09,1.37,0.0,,0.0,,0.0
2024-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12180245.0,119093563.51,119.05,0.0,,0.0,,0.0
2024-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12180245.0,119501601.72,119.16,0.0,,0.0,,0.0
2024-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12180245.0,119173953.13,119.58,0.0,,0.0,,0.0
2024-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12180245.0,118880409.22,119.11,0.0,,0.0,,0.0
2024-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12180245.0,118803673.68,118.9,0.0,,0.0,,0.0
2024-02-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12180245.0,119106961.78,118.94,0.0,,0.0,,0.0
2024-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12180245.0,119094781.54,119.23,0.0,,0.0,,0.0
2024-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12180245.0,119010737.85,119.17,0.0,,0.0,,0.0
2024-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12180245.0,119305499.78,118.98,0.0,,0.0,,0.0
2024-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12180245.0,119589299.48,119.28,0.0,,0.0,,0.0
2024-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12180245.0,119836558.46,119.72,0.0,,0.0,,0.0
2024-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12180245.0,120239724.57,119.9,0.0,,0.0,,0.0
2024-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12180245.0,120164207.05,120.25,0.0,,0.0,,0.0
2024-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12180245.0,119898677.71,120.27,0.0,,0.0,,0.0
2024-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12180245.0,120194657.66,119.8,0.0,,0.0,,0.0
2024-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12180245.0,119913294.0,120.17,0.0,,0.0,,0.0
2024-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12180245.0,119401723.71,120.1,0.0,,0.0,,0.0
2024-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12180245.0,119563720.97,119.44,0.0,,0.0,,0.0
2024-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12180245.0,119698921.69,119.59,0.0,,0.0,,0.0
2024-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12180245.0,119440700.49,120.36,0.0,,0.0,,0.0
2024-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12180245.0,119824378.21,119.46,0.0,,0.0,,0.0
2024-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,12190924.0,120468272.78,120.15,0.0,,0.0,,0.0
2024-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,15190923.0,149692874.33,150.13,0.0,,0.0,,0.0
2024-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17953000.0,176508510.1,176.93,0.0,,0.0,,0.0
2024-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17953000.0,177819079.1,176.66,0.0,,0.0,,0.0
2024-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17953000.0,178016562.1,177.72,0.0,,0.0,,0.0
2024-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17953000.0,178016562.1,178.37,0.0,,0.0,,0.0
2024-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17953000.0,178016562.1,178.13,0.0,,0.0,,0.0
2024-04-02,320200.0,3163255.8,24.54,0.38,3.17,3163255.8,160100.0,320200.0,1581627.9,,,320200.0,,,,,,3.17,160100.0,,1.59,,0.93,0.89,17075440.0,168688271.76,169.36,0.93,49.91,0.5,50.09,0.0178
2024-04-03,1321000.0,13050951.6,79.63,1.54,13.06,13050951.6,660500.0,1321000.0,6525475.8,500400.0,9.91,,,1000800.0,,9.91,500400.0,,,,6.53,,3.83,3.68,16575040.0,163754765.18,163.83,3.83,50.0,0.5,50.0,0.0736
2024-04-04,1321000.0,13076711.1,79.87,1.49,13.04,13076711.1,660500.0,1321000.0,6538355.55,,,,,,,,,,,,6.51,,3.83,3.68,16575040.0,164077978.46,163.43,3.83,49.95,0.5,50.05,0.0736
2024-04-05,1321000.0,13091902.6,79.76,1.49,13.09,13091902.6,660500.0,1321000.0,6545951.3,,,,,,,,,,,,6.52,,3.83,3.68,16575040.0,164268591.42,163.73,3.83,49.97,0.5,50.03,0.0736
2024-04-08,1321000.0,13066011.0,79.57,1.49,13.09,11482461.9,660500.0,1160900.0,6533005.5,,,,,,,,,,,160100.0,6.55,1.59,3.83,3.68,16575040.0,163943720.64,164.42,3.83,49.96,0.5,50.04,0.0736
2024-04-09,1000800.0,9924633.36,59.91,1.13,9.9,4962316.68,500400.0,500400.0,4962316.68,,,,1.6,,160100.0,,,,,660500.0,4.95,6.55,2.9,2.79,16735140.0,165957362.84,165.58,2.9,50.0,0.5,50.0,0.0557
2024-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,5.01,,500400.0,,,,,500400.0,0.0,5.01,0.0,0.0,17953000.0,177510287.5,178.2,0.0,,0.0,,0.0
2024-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17953000.0,176506714.8,177.62,0.0,,0.0,,0.0
2024-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17953000.0,177271512.6,176.58,0.0,,0.0,,0.0
2024-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17953000.0,176585708.0,177.09,0.0,,0.0,,0.0
2024-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17953000.0,176872956.0,175.6,0.0,,0.0,,0.0
2024-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17953000.0,176828073.5,176.79,0.0,,0.0,,0.0
2024-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,20428884.0,200468638.69,200.7,0.0,,0.0,,0.0
2024-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,20428884.0,199900715.72,200.75,0.0,,0.0,,0.0
2024-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,20428884.0,200217363.42,199.74,0.0,,0.0,,0.0
2024-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,20428884.0,201163220.75,201.37,0.0,,0.0,,0.0
2024-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,20428884.0,200511539.35,200.25,0.0,,0.0,,0.0
2024-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,20428884.0,200511539.35,200.08,0.0,,0.0,,0.0
2024-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,20428884.0,201140748.98,199.68,0.0,,0.0,,0.0
2024-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,20428884.0,201653513.96,201.08,0.0,,0.0,,0.0
2024-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,20428884.0,202000804.99,202.25,0.0,,0.0,,0.0
2024-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,20428884.0,202468626.44,202.18,0.0,,0.0,,0.0
2024-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,20428884.0,201812859.26,201.95,0.0,,0.0,,0.0
2024-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,20428884.0,201490082.89,202.17,0.0,,0.0,,0.0
2024-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,20428884.0,201334823.37,201.18,0.0,,0.0,,0.0
2024-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,20428884.0,201647385.3,200.74,0.0,,0.0,,0.0
2024-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,20428884.0,201246979.17,200.41,0.0,,0.0,,0.0
2024-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,20428884.0,202578942.41,201.82,0.0,,0.0,,0.0
2024-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,20428884.0,201765872.83,202.43,0.0,,0.0,,0.0
2024-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,20428884.0,201124405.87,202.09,0.0,,0.0,,0.0
2024-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,20428884.0,201340952.04,201.05,0.0,,0.0,,0.0
2024-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,20428884.0,201851674.14,201.86,0.0,,0.0,,0.0
2024-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,20428884.0,201426753.35,202.12,0.0,,0.0,,0.0
2024-05-23,92100.0,905490.36,9.05,0.09,0.9,905490.36,92100.0,92100.0,905490.36,,,92100.0,,,,,,0.9,92100.0,,0.91,,0.47,0.45,19619324.0,192889345.84,192.83,0.47,,1.0,100.0,0.0045
2024-05-24,184200.0,1809820.26,17.6,0.19,1.81,1809820.26,92100.0,184200.0,904910.13,,,92100.0,,,,,,0.9,,,0.9,,0.47,0.45,19619324.0,192765744.1,192.43,0.47,49.98,0.5,50.02,0.009
2024-05-27,343000.0,3384449.6,32.74,0.35,3.38,3384449.6,171500.0,343000.0,1692224.8,79400.0,1.57,,,158800.0,,1.57,79400.0,,,,1.69,,0.87,0.84,19539924.0,192804338.09,192.23,0.87,49.89,0.5,50.11,0.0168
2024-05-28,343000.0,3375291.5,32.48,0.35,3.4,3375291.5,171500.0,343000.0,1687645.75,,,,,,,,,,,,1.7,,0.87,0.84,19539924.0,192282622.12,193.85,0.87,49.93,0.5,50.07,0.0168
2024-05-29,343000.0,3363252.2,33.89,0.35,3.37,3363252.2,171500.0,343000.0,1681626.1,,,,,,,,,,,,1.69,,0.87,0.84,19539924.0,191596770.79,192.09,0.87,49.91,0.5,50.09,0.0168
2024-05-30,343000.0,3369529.1,33.8,0.35,3.36,2464766.33,171500.0,250900.0,1684764.55,,,,,,,,,,,92100.0,1.68,0.9,0.87,0.84,19539924.0,191954351.4,191.24,0.87,49.98,0.5,50.02,0.0168
2024-05-31,158800.0,1559590.68,15.61,0.16,1.55,1559590.68,79400.0,158800.0,779795.34,,,,0.89,,92100.0,,,,,92100.0,0.78,0.89,0.4,0.39,19632024.0,192808070.91,191.94,0.4,49.99,0.5,50.01,0.0078
2024-06-03,158800.0,1565958.56,15.49,0.15,1.56,782979.28,79400.0,79400.0,782979.28,,,,,,,,,,,79400.0,0.78,0.78,0.4,0.39,19632024.0,193595315.07,193.21,0.4,50.0,0.5,50.0,0.0078
2024-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.78,,79400.0,,,,,79400.0,0.0,0.78,0.0,0.0,20428884.0,201359338.03,201.27,0.0,,0.0,,0.0
2024-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,20428884.0,201633085.08,201.51,0.0,,0.0,,0.0
2024-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,20428884.0,201387938.47,203.95,0.0,,0.0,,0.0
2024-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,20428884.0,200511539.35,202.15,0.0,,0.0,,0.0
2024-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,20428884.0,200231663.64,200.98,0.0,,0.0,,0.0
2024-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,20428884.0,200460467.14,199.11,0.0,,0.0,,0.0
2024-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,20428884.0,201510511.78,201.71,0.0,,0.0,,0.0
2024-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,20428884.0,202017148.1,202.13,0.0,,0.0,,0.0
2024-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,20428884.0,201772001.49,201.77,0.0,,0.0,,0.0
2024-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,20428884.0,201880274.58,201.7,0.0,,0.0,,0.0
2024-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,20428884.0,202317452.69,201.84,0.0,,0.0,,0.0
2024-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,20428884.0,202458411.99,203.06,0.0,,0.0,,0.0
2024-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,20428884.0,202376696.46,202.71,0.0,,0.0,,0.0
2024-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,20428884.0,202499269.76,201.55,0.0,,0.0,,0.0
2024-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,20428884.0,202536041.75,202.96,0.0,,0.0,,0.0
2024-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,20428884.0,202008976.55,203.0,0.0,,0.0,,0.0
2024-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,20428884.0,202313366.92,201.89,0.0,,0.0,,0.0
2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,20428884.0,201557498.21,201.41,0.0,,0.0,,0.0
2024-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,20428884.0,201898660.57,201.19,0.0,,0.0,,0.0
2024-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,20428884.0,201839416.81,201.82,0.0,,0.0,,0.0
2024-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,20428884.0,202151978.73,201.07,0.0,,0.0,,0.0
2024-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,20428884.0,202830217.68,201.62,0.0,,0.0,,0.0
2024-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,20428884.0,202709687.27,202.63,0.0,,0.0,,0.0
2024-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,20428884.0,203291910.46,203.03,0.0,,0.0,,0.0
2024-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,20428884.0,203197937.59,203.47,0.0,,0.0,,0.0
2024-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,20428884.0,202693344.16,202.71,0.0,,0.0,,0.0
2024-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,20428884.0,203488027.75,202.11,0.0,,0.0,,0.0
2024-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,20428884.0,203516628.18,203.06,0.0,,0.0,,0.0
2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,20428884.0,203749517.46,203.83,0.0,,0.0,,0.0
2024-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,20429084.0,204121278.6,203.56,0.0,,0.0,,0.0
2024-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,20428884.0,203645330.15,203.41,0.0,,0.0,,0.0
2024-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,20428884.0,203661673.26,204.61,0.0,,0.0,,0.0
2024-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,20428884.0,204630002.36,203.78,0.0,,0.0,,0.0
2024-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,20428884.0,204190781.36,204.47,0.0,,0.0,,0.0
2024-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,20428884.0,204045736.28,205.14,0.0,,0.0,,0.0
2024-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,20428884.0,203978320.96,204.3,0.0,,0.0,,0.0
2024-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,20428884.0,204025307.4,203.69,0.0,,0.0,,0.0
2024-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,20943732.0,209908553.97,208.81,0.0,,0.0,,0.0
2024-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,20945712.0,209714752.26,210.82,0.0,,0.0,,0.0
2024-07-29,130200.0,1308900.6,12.68,0.12,1.31,1308900.6,65100.0,130200.0,654450.3,,,130200.0,,,,,,1.31,65100.0,,0.65,,0.32,0.31,20163150.0,202700146.95,201.83,0.32,49.9,0.5,50.1,0.0062
2024-07-30,130200.0,1306166.4,12.39,0.12,1.31,1306166.4,65100.0,130200.0,653083.2,,,,,,,,,,,,0.65,,0.32,0.31,20163150.0,202276720.8,202.51,0.32,49.95,0.5,50.05,0.0062
2024-07-31,130200.0,1311530.64,12.39,0.12,1.31,1311530.64,65100.0,130200.0,655765.32,,,,,,,,,,,,0.66,,0.32,0.31,20163150.0,203107442.58,202.94,0.32,49.9,0.5,50.1,0.0062
2024-08-01,130200.0,1314434.1,12.53,0.12,1.3,1314434.1,65100.0,130200.0,657217.05,,,,,,,,,,,,0.65,,0.32,0.31,20163150.0,203557080.83,200.71,0.32,49.94,0.5,50.06,0.0062
2024-08-02,65100.0,655576.53,6.35,0.06,0.65,0.0,65100.0,0.0,655576.53,,,,,,,,,,,130200.0,0.65,1.29,0.32,0.31,20163150.0,203048969.45,202.86,0.32,,1.0,100.0,0.0031
2024-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.66,,65100.0,,,,,,0.0,,0.0,0.0,20945712.0,210967305.84,211.65,0.0,,0.0,,0.0
