,CFI FP Equity_DX_SI_QTY,CFI FP Equity_DX_SHORT_INTEREST_VALUE,CFI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,CFI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CFI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CFI FP Equity_DX_SI_MV,CFI FP Equity_DX_DSS,CFI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CFI FP Equity_DX_SUPPLY_SI_QTY,CFI FP Equity_DX_BROKER_SI_QTY,CFI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CFI FP Equity_DX_BROKER_SI_QTY_ADD,CFI FP Equity_DX_SUPPLY_SI_MV_DEC,CFI FP Equity_DX_SUPPLY_SI_QTY_DEC,CFI FP Equity_DX_BROKER_SI_MV_ADD,CFI FP Equity_DX_SUPPLY_SI_QTY_ADD,CFI FP Equity_DX_BROKER_SI_QTY_DEC,CFI FP Equity_DX_SUPPLY_SI_MV,CFI FP Equity_DX_BROKER_SI_MV_DEC,CFI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CFI FP Equity_DX_UTILIZATION_QUANTITY,CFI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CFI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CFI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CFI FP Equity_DX_ACTIVE_UTILIZATION_MV,CFI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CFI FP Equity_DX_BROKER_SI_CON_RATIO,CFI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CFI FP Equity_DX_DEMAND_SUPPLY_RATIO,CFI FP Equity_PX_LAST
2011-01-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,37300.0,140.65,1.51,0.0,,0.0,,0.0,41.0
2011-02-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,37300.0,140.68,1.53,0.0,,0.0,,0.0,41.01
2011-02-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,37300.0,142.36,1.54,0.0,,0.0,,0.0,41.5
2011-02-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,37300.0,142.36,1.55,0.0,,0.0,,0.0,41.5
2011-02-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,37300.0,150.94,1.55,0.0,,0.0,,0.0,44.0
2011-02-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,37300.0,150.94,1.64,0.0,,0.0,,0.0,44.0
2011-02-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,37300.0,150.94,1.64,0.0,,0.0,,0.0,44.0
2011-02-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,37300.0,150.94,1.64,0.0,,0.0,,0.0,44.0
2011-02-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,37300.0,149.22,1.63,0.0,,0.0,,0.0,43.5
2011-02-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,37300.0,149.22,1.62,0.0,,0.0,,0.0,43.5
2011-02-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,37300.0,149.22,1.62,0.0,,0.0,,0.0,43.5
2011-02-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,37300.0,152.65,1.64,0.0,,0.0,,0.0,44.5
2011-02-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,37300.0,152.65,1.66,0.0,,0.0,,0.0,44.5
2011-02-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,37300.0,152.65,1.66,0.0,,0.0,,0.0,44.5
2011-02-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,37300.0,152.65,1.66,0.0,,0.0,,0.0,44.5
2011-02-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,37300.0,152.65,1.66,0.0,,0.0,,0.0,44.5
2011-02-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,37300.0,152.65,1.66,0.0,,0.0,,0.0,44.5
2011-02-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,37300.0,152.65,1.66,0.0,,0.0,,0.0,44.5
2011-02-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,37300.0,152.65,1.66,0.0,,0.0,,0.0,44.5
2011-02-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,37300.0,152.65,1.66,0.0,,0.0,,0.0,44.5
2011-02-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,37300.0,152.65,1.66,0.0,,0.0,,0.0,44.5
2011-03-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,37300.0,152.65,1.66,0.0,,0.0,,0.0,44.5
2011-03-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,37300.0,156.08,1.67,0.0,,0.0,,0.0,45.5
2011-03-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,37300.0,162.94,1.72,0.0,,0.0,,0.0,47.5
2011-03-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,37300.0,162.98,1.77,0.0,,0.0,,0.0,47.51
2011-03-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,37300.0,164.66,1.78,0.0,,0.0,,0.0,48.0
2011-03-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,37300.0,166.37,1.8,0.0,,0.0,,0.0,48.5
2011-03-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,37300.0,168.09,1.82,0.0,,0.0,,0.0,49.0
2011-03-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,37300.0,168.09,1.83,0.0,,0.0,,0.0,49.0
2011-03-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,37300.0,168.09,1.82,0.0,,0.0,,0.0,49.0
2011-03-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,37300.0,168.09,1.83,0.0,,0.0,,0.0,49.0
2011-03-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,41800.0,188.37,2.05,0.0,,0.0,,0.0,49.0
2011-03-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,41800.0,188.33,2.05,0.0,,0.0,,0.0,48.99
2011-03-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,41800.0,188.33,2.05,0.0,,0.0,,0.0,48.99
2011-03-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,41800.0,188.33,2.05,0.0,,0.0,,0.0,48.99
2011-03-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,41800.0,188.33,2.05,0.0,,0.0,,0.0,48.99
2011-03-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,41800.0,186.45,2.04,0.0,,0.0,,0.0,48.5
2011-03-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,41800.0,186.45,2.03,0.0,,0.0,,0.0,48.5
2011-03-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,41800.0,186.45,2.03,0.0,,0.0,,0.0,48.5
2011-03-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,41800.0,186.45,2.03,0.0,,0.0,,0.0,48.5
2011-03-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,41800.0,186.45,2.03,0.0,,0.0,,0.0,48.5
2011-03-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,41800.0,186.45,2.03,0.0,,0.0,,0.0,48.5
2011-03-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,41800.0,186.45,2.03,0.0,,0.0,,0.0,48.5
2011-03-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,41800.0,186.45,2.03,0.0,,0.0,,0.0,48.5
2011-04-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,41800.0,186.45,2.02,0.0,,0.0,,0.0,48.5
2011-04-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,41800.0,186.45,2.03,0.0,,0.0,,0.0,48.5
2011-04-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,41800.0,188.37,2.03,0.0,,0.0,,0.0,49.0
2011-04-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,41800.0,188.37,2.05,0.0,,0.0,,0.0,49.0
2011-04-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,41800.0,188.37,2.05,0.0,,0.0,,0.0,49.0
2011-04-08,20800.0,93.73,8.8,1074.01,2.44,1.02,1.0,46.87,10400.0,10400.0,46.87,10400.0,,,0.51,10400.0,,0.51,,24.88,24.88,31400.0,141.5,1.54,24.83,,1.0,100.0,0.4976,49.0
2011-04-11,20800.0,93.73,8.8,1074.01,2.44,1.02,1.0,46.87,10400.0,10400.0,46.87,,,,,,,0.51,,24.88,24.88,31400.0,141.5,1.54,24.9,,1.0,100.0,0.4976,49.0
2011-04-12,20800.0,93.73,8.8,1074.01,2.44,1.02,1.0,46.87,10400.0,10400.0,46.87,,,,,,,0.51,,24.88,24.88,31400.0,141.5,1.54,24.9,,1.0,100.0,0.4976,49.0
2011-04-13,20800.0,94.69,8.8,1074.01,2.44,1.03,1.0,47.34,10400.0,10400.0,47.34,,,,,,,0.52,,24.88,24.88,31400.0,142.94,1.54,25.13,,1.0,100.0,0.4976,49.5
2011-04-14,20800.0,94.69,8.8,1829.91,2.44,1.03,1.0,47.34,10400.0,10400.0,47.34,,,,,,,0.51,,24.88,24.88,31400.0,142.94,1.55,24.84,,1.0,100.0,0.4976,49.5
2011-04-15,20800.0,94.69,8.8,2875.58,2.44,1.03,1.0,47.34,10400.0,10400.0,47.34,,,,,,,0.51,,24.88,24.88,31400.0,142.94,1.55,24.85,,1.0,100.0,0.4976,49.5
2011-04-18,20800.0,94.69,8.8,2875.58,2.44,1.03,1.0,47.34,10400.0,10400.0,47.34,,,,,,,0.51,,24.88,24.88,31400.0,142.94,1.55,24.84,,1.0,100.0,0.4976,49.5
2011-04-19,20800.0,94.69,8.8,3336.9,2.44,1.03,1.0,47.34,10400.0,10400.0,47.34,,,,,,,0.51,,24.88,24.88,31400.0,142.94,1.55,24.85,,1.0,100.0,0.4976,49.5
2011-04-20,20800.0,94.69,8.8,4078.43,2.44,1.03,1.0,47.34,10400.0,10400.0,47.34,,,,,,,0.51,,24.88,24.88,31400.0,142.94,1.55,24.87,,1.0,100.0,0.4976,49.5
2011-04-21,20800.0,94.69,8.8,4837.21,2.44,1.03,1.0,47.34,10400.0,10400.0,47.34,,,,,,,0.52,,24.88,24.88,31400.0,142.94,1.55,24.9,,1.0,100.0,0.4976,49.5
2011-04-22,20800.0,94.69,8.8,4837.21,2.44,1.03,1.0,47.34,10400.0,10400.0,47.34,,,,,,,0.52,,24.88,24.88,31400.0,142.94,1.55,24.92,,1.0,100.0,0.4976,
2011-04-25,20800.0,94.69,8.8,4837.21,2.44,1.03,1.0,47.34,10400.0,10400.0,47.34,,,,,,,0.51,,24.88,24.88,31400.0,142.94,1.55,24.91,,1.0,100.0,0.4976,
2011-04-26,20800.0,95.63,8.8,4837.21,2.44,1.03,1.0,47.81,10400.0,10400.0,47.81,,,,,,,0.52,,24.88,24.88,31400.0,144.36,1.54,25.18,,1.0,100.0,0.4976,49.99
2011-04-27,20800.0,93.73,8.8,4800.0,2.44,1.02,1.0,46.87,10400.0,10400.0,46.87,,,,,,,0.5,,24.88,24.88,31400.0,141.5,1.57,24.38,,1.0,100.0,0.4976,49.0
2011-04-28,20800.0,93.73,8.8,3486.03,2.44,1.02,1.0,46.87,10400.0,10400.0,46.87,,,,,,,0.51,,24.88,24.88,31400.0,141.5,1.54,24.88,,1.0,100.0,0.4976,49.0
2011-04-29,20800.0,93.73,8.8,3781.82,2.44,1.02,1.0,46.87,10400.0,10400.0,46.87,,,,,,,0.51,,24.88,24.88,31400.0,141.5,1.54,24.91,,1.0,100.0,0.4976,49.0
2011-05-02,20800.0,93.73,8.8,3781.82,2.44,1.02,1.0,46.87,10400.0,10400.0,46.87,,,,,,,0.51,,24.88,24.88,31400.0,141.5,1.53,25.03,,1.0,100.0,0.4976,49.0
2011-05-03,20800.0,93.73,8.8,3781.82,2.44,1.02,1.0,46.87,10400.0,10400.0,46.87,,,,,,,0.51,,24.88,24.88,31400.0,141.5,1.52,25.14,,1.0,100.0,0.4976,49.0
2011-05-04,20800.0,94.69,8.8,3828.22,2.44,1.03,1.0,47.34,10400.0,10400.0,47.34,,,,,,,0.52,,24.88,24.88,31400.0,142.94,1.54,25.12,,1.0,100.0,0.4976,49.5
2011-05-05,20800.0,94.69,8.8,3391.3,2.44,1.03,1.0,47.34,10400.0,10400.0,47.34,,,,,,,0.52,,24.88,24.88,31400.0,142.94,1.55,24.96,,1.0,100.0,0.4976,49.5
2011-05-06,20800.0,94.69,8.8,3606.94,2.44,1.04,1.0,47.34,10400.0,10400.0,47.34,,,,,,,0.52,,24.88,24.88,31400.0,142.94,1.56,25.11,,1.0,100.0,0.4976,49.5
2011-05-09,20800.0,95.67,8.8,3606.94,2.44,1.03,1.0,47.83,10400.0,10400.0,47.83,,,,,,,0.52,,24.88,24.88,31400.0,144.42,1.55,24.94,,1.0,100.0,0.4976,50.01
2011-05-10,20800.0,95.67,8.8,2971.43,2.44,1.04,1.0,47.83,10400.0,10400.0,47.83,,,,,,,0.52,,24.88,24.88,31400.0,144.42,1.57,24.82,,1.0,100.0,0.4976,50.01
2011-05-11,10400.0,48.78,4.4,1485.71,1.22,0.53,1.0,0.0,10400.0,0.0,48.78,,,,,,10400.0,0.53,0.52,24.88,24.88,31400.0,147.28,1.57,25.33,,1.0,100.0,0.2488,51.0
2011-05-12,10400.0,47.88,4.4,1151.29,1.22,0.52,1.0,0.0,10400.0,0.0,47.88,,,,,,,0.52,,24.88,24.88,31400.0,144.56,1.6,24.51,,1.0,100.0,0.2488,50.06
2011-05-13,10400.0,47.88,4.4,1090.91,1.22,0.52,1.0,0.0,10400.0,0.0,47.88,,,,,,,0.52,,24.88,24.88,31400.0,144.56,1.57,24.98,,1.0,100.0,0.2488,50.06
2011-05-16,10400.0,47.88,4.4,1090.91,1.22,0.52,1.0,0.0,10400.0,0.0,47.88,,,,,,,0.52,,24.88,24.88,31400.0,144.56,1.57,24.98,,1.0,100.0,0.2488,50.06
2011-05-17,10400.0,47.88,4.4,1090.91,1.22,0.52,1.0,0.0,10400.0,0.0,47.88,,,,,,,0.52,,24.88,24.88,31400.0,144.56,1.57,24.8,,1.0,100.0,0.2488,50.06
2011-05-18,10400.0,47.88,4.4,1090.91,1.22,0.52,1.0,0.0,10400.0,0.0,47.88,,,,,,,0.52,,24.88,24.88,31400.0,144.56,1.57,24.88,,1.0,100.0,0.2488,50.06
2011-05-19,10400.0,47.83,4.4,1090.91,1.22,0.52,1.0,0.0,10400.0,0.0,47.83,,,,,,,0.52,,24.88,24.88,31400.0,144.42,1.57,24.78,,1.0,100.0,0.2488,50.01
2011-05-20,10400.0,49.26,4.4,1012.99,1.22,0.54,1.0,0.0,10400.0,0.0,49.26,,,,,,,0.54,,24.88,24.88,31400.0,148.72,1.57,25.38,,1.0,100.0,0.2488,51.5
2011-05-23,10400.0,49.26,4.4,917.65,1.22,0.53,1.0,0.0,10400.0,0.0,49.26,,,,,,,0.53,,24.88,24.88,31400.0,148.72,1.62,24.84,,1.0,100.0,0.2488,51.5
2011-05-24,10400.0,49.26,4.4,917.65,1.22,0.54,1.0,0.0,10400.0,0.0,49.26,,,,,,,0.54,,24.88,24.88,31400.0,148.72,1.62,24.88,,1.0,100.0,0.2488,51.5
2011-05-25,10400.0,49.26,4.4,917.65,1.22,0.54,1.0,0.0,10400.0,0.0,49.26,,,,,,,0.54,,24.88,24.88,31400.0,148.72,1.62,24.86,,1.0,100.0,0.2488,51.5
2011-05-26,10400.0,49.26,4.4,917.65,1.22,0.53,1.0,0.0,10400.0,0.0,49.26,,,,,,,0.53,,24.88,24.88,31400.0,148.72,1.62,24.83,,1.0,100.0,0.2488,51.5
2011-05-27,10400.0,49.26,4.4,917.65,1.22,0.53,1.0,0.0,10400.0,0.0,49.26,,,,,,,0.53,,24.88,24.88,31400.0,148.72,1.62,24.81,,1.0,100.0,0.2488,51.5
2011-05-30,10400.0,49.26,4.4,987.34,1.22,0.54,1.0,0.0,10400.0,0.0,49.26,,,,,,,0.54,,24.88,24.88,31400.0,148.72,1.62,24.86,,1.0,100.0,0.2488,51.5
2011-05-31,10400.0,50.21,4.4,987.34,1.22,0.55,1.0,0.0,10400.0,0.0,50.21,,,,,,,0.55,,24.88,24.88,31400.0,151.61,1.62,25.19,,1.0,100.0,0.2488,52.5
2011-06-01,10400.0,50.21,4.4,852.46,1.22,0.55,1.0,0.0,10400.0,0.0,50.21,,,,,,,0.55,,24.88,24.88,31400.0,151.61,1.62,25.38,,1.0,100.0,0.2488,52.5
2011-06-02,10400.0,50.21,4.4,852.46,1.22,0.54,1.0,0.0,10400.0,0.0,50.21,,,,,,,0.54,,24.88,24.88,31400.0,151.61,1.6,25.34,,1.0,100.0,0.2488,52.5
2011-06-03,10400.0,50.21,4.4,852.46,1.22,0.54,1.0,0.0,10400.0,0.0,50.21,,,,,,,0.54,,24.88,24.88,31400.0,151.61,1.59,25.44,,1.0,100.0,0.2488,52.5
2011-06-06,10400.0,50.21,4.4,852.46,1.22,0.55,1.0,0.0,10400.0,0.0,50.21,,,,,,,0.55,,24.88,24.88,31400.0,151.61,1.59,25.56,,1.0,100.0,0.2488,52.5
2011-06-07,10400.0,50.21,4.4,852.46,1.22,0.55,1.0,0.0,10400.0,0.0,50.21,,,,,,,0.55,,18.25,18.25,46600.0,225.0,2.44,18.31,,1.0,100.0,0.1825,52.5
2011-06-08,10400.0,50.21,4.4,854.79,1.22,0.55,1.0,0.0,10400.0,0.0,50.21,,,,,,,0.55,,18.25,18.25,46600.0,225.0,2.45,18.27,,1.0,100.0,0.1825,52.5
2011-06-09,10400.0,50.21,4.4,987.34,1.22,0.55,1.0,0.0,10400.0,0.0,50.21,,,,,,,0.55,,18.25,18.25,46600.0,225.0,2.45,18.24,,1.0,100.0,0.1825,52.5
2011-06-10,10400.0,50.21,4.4,987.34,1.22,0.55,1.0,0.0,10400.0,0.0,50.21,,,,,,,0.55,,18.25,18.25,46600.0,225.0,2.45,18.25,,1.0,100.0,0.1825,52.5
2011-06-13,10400.0,50.21,4.4,987.34,1.22,0.54,1.0,0.0,10400.0,0.0,50.21,,,,,,,0.54,,18.25,18.25,46600.0,225.0,2.45,18.2,,1.0,100.0,0.1825,52.5
2011-06-14,10400.0,50.21,4.4,987.34,1.22,0.55,1.0,0.0,10400.0,0.0,50.21,,,,,,,0.55,,18.25,18.25,46600.0,225.0,2.45,18.28,,1.0,100.0,0.1825,52.5
2011-06-15,10400.0,50.21,4.4,987.34,1.22,0.55,1.0,0.0,10400.0,0.0,50.21,,,,,,,0.55,,18.25,18.25,46600.0,225.0,2.45,18.36,,1.0,100.0,0.1825,52.5
2011-06-16,10400.0,50.21,4.4,1057.63,1.22,0.54,1.0,0.0,10400.0,0.0,50.21,,,,,,,0.54,,18.25,18.25,46600.0,225.0,2.45,18.17,,1.0,100.0,0.1825,52.5
2011-06-17,10400.0,49.74,4.4,1057.63,1.22,0.54,1.0,0.0,10400.0,0.0,49.74,,,,,,,0.54,,18.25,18.25,46600.0,222.86,2.45,18.11,,1.0,100.0,0.1825,52.0
2011-06-20,10400.0,49.74,4.4,1016.29,1.22,0.54,1.0,0.0,10400.0,0.0,49.74,,,,,,,0.54,,18.25,18.25,46600.0,222.86,2.43,18.18,,1.0,100.0,0.1825,52.0
2011-06-21,20800.0,99.47,8.8,2311.11,2.44,1.08,1.0,49.74,10400.0,10400.0,49.74,10400.0,,,0.54,,,0.54,,18.25,18.25,46600.0,222.86,2.42,18.21,,1.0,100.0,0.3649,52.0
2011-06-22,20800.0,99.47,8.8,2311.11,2.44,1.08,1.0,49.74,10400.0,10400.0,49.74,,,,,,,0.54,,18.25,18.25,46600.0,222.86,2.41,18.42,,1.0,100.0,0.3649,52.0
2011-06-23,20800.0,99.47,8.8,2985.65,2.44,1.08,1.0,49.74,10400.0,10400.0,49.74,,,,,,,0.54,,18.25,18.25,46600.0,222.86,2.42,18.13,,1.0,100.0,0.3649,52.0
2011-06-24,20800.0,99.47,8.8,3216.49,2.44,1.08,1.0,49.74,10400.0,10400.0,49.74,,,,,,,0.54,,18.25,18.25,46600.0,222.86,2.42,18.22,,1.0,100.0,0.3649,52.0
2011-06-27,20800.0,99.47,8.8,3216.49,2.44,1.08,1.0,49.74,10400.0,10400.0,49.74,,,,,,,0.54,,18.25,18.25,46600.0,222.86,2.42,18.24,,1.0,100.0,0.3649,52.0
2011-06-28,20800.0,99.47,8.8,3216.49,2.44,1.08,1.0,49.74,10400.0,10400.0,49.74,,,,,,,0.54,,18.25,18.25,46600.0,222.86,2.42,18.24,,1.0,100.0,0.3649,52.0
2011-06-29,20800.0,99.47,8.8,3216.49,2.44,1.08,1.0,49.74,10400.0,10400.0,49.74,,,,,,,0.54,,18.25,18.25,46600.0,222.86,2.42,18.21,,1.0,100.0,0.3649,52.0
2011-06-30,20800.0,99.47,8.8,3216.49,2.44,1.08,1.0,49.74,10400.0,10400.0,49.74,,,,,,,0.54,,18.25,18.25,46600.0,222.86,2.42,18.24,,1.0,100.0,0.3649,52.0
2011-07-01,20800.0,98.52,8.8,4051.95,2.44,1.07,1.0,49.26,10400.0,10400.0,49.26,,,,,,,0.53,,18.25,18.25,46600.0,220.71,2.42,18.06,,1.0,100.0,0.3649,51.5
2011-07-04,20800.0,98.52,8.8,4489.21,2.44,1.08,1.0,49.26,10400.0,10400.0,49.26,,,,,,,0.53,,18.25,18.25,46600.0,220.71,2.42,18.08,,1.0,100.0,0.3649,51.5
2011-07-05,20800.0,98.52,8.8,4489.21,2.44,1.07,1.0,49.26,10400.0,10400.0,49.26,,,,,,,0.54,,18.25,18.25,46600.0,220.71,2.4,18.28,,1.0,100.0,0.3649,51.5
2011-07-06,20800.0,97.56,8.8,4489.21,2.44,1.07,1.0,48.78,10400.0,10400.0,48.78,,,,,,,0.53,,18.25,18.25,46600.0,218.57,2.41,18.05,,1.0,100.0,0.3649,51.0
2011-07-07,20800.0,97.56,8.8,3974.52,2.44,1.06,1.0,48.78,10400.0,10400.0,48.78,,,,,,,0.53,,18.25,18.25,46600.0,218.57,2.38,18.25,,1.0,100.0,0.3649,51.0
2011-07-08,20800.0,97.56,8.8,3974.52,2.44,1.06,1.0,48.78,10400.0,10400.0,48.78,,,,,,,0.53,,18.25,18.25,46600.0,218.57,2.38,18.24,,1.0,100.0,0.3649,51.0
2011-07-11,20800.0,97.56,8.8,3974.52,2.44,1.06,1.0,48.78,10400.0,10400.0,48.78,,,,,,,0.53,,18.25,18.25,46600.0,218.57,2.38,18.2,,1.0,100.0,0.3649,51.0
2011-07-12,20800.0,95.65,8.8,3974.52,2.44,1.05,1.0,47.82,10400.0,10400.0,47.82,,,,,,,0.52,,18.25,18.25,46600.0,214.28,2.38,17.91,,1.0,100.0,0.3649,50.0
2011-07-13,20800.0,95.65,8.8,3974.52,2.44,1.04,1.0,47.82,10400.0,10400.0,47.82,,,,,,,0.52,,18.25,18.25,46600.0,214.28,2.38,17.9,,1.0,100.0,0.3649,50.0
2011-07-14,10400.0,47.81,4.4,1987.26,1.22,0.52,1.0,0.0,10400.0,0.0,47.81,,,,,,10400.0,0.52,0.52,18.25,18.25,46600.0,214.24,2.33,18.25,,1.0,100.0,0.1825,49.99
2011-07-15,10400.0,47.81,4.4,1987.26,1.22,0.52,1.0,0.0,10400.0,0.0,47.81,,,,,,,0.52,,18.25,18.25,46600.0,214.24,2.33,18.21,,1.0,100.0,0.1825,49.99
2011-07-18,10400.0,46.87,4.4,1987.26,1.22,0.51,1.0,0.0,10400.0,0.0,46.87,,,,,,,0.51,,18.25,18.25,46600.0,210.0,2.33,17.88,,1.0,100.0,0.1825,49.0
2011-07-19,19400.0,87.42,8.21,2969.39,2.27,1.01,1.0,0.0,19400.0,0.0,87.42,,,,,9000.0,,1.01,,34.04,34.04,37600.0,169.44,1.79,35.99,49.22,0.5001,50.78,0.3404,49.0
2011-07-20,19400.0,87.42,8.21,2139.71,2.27,1.0,1.0,0.0,19400.0,0.0,87.42,,,,,,,1.0,,34.04,34.04,37600.0,169.44,1.79,35.95,49.32,0.5001,50.68,0.3404,49.0
2011-07-21,19400.0,87.42,8.21,2139.71,2.27,1.0,1.0,0.0,19400.0,0.0,87.42,,,,,,,1.0,,34.04,34.04,37600.0,169.44,1.79,35.94,49.35,0.5001,50.65,0.3404,49.0
2011-07-22,19400.0,87.42,8.21,2139.71,2.27,1.0,1.0,0.0,19400.0,0.0,87.42,,,,,,,1.0,,34.04,34.04,37600.0,169.44,1.79,35.97,49.27,0.5001,50.73,0.3404,49.0
