,ALEXP FP Equity_DX_SI_QTY,ALEXP FP Equity_DX_SHORT_INTEREST_VALUE,ALEXP FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALEXP FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALEXP FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALEXP FP Equity_DX_SI_MV,ALEXP FP Equity_DX_DSS,ALEXP FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALEXP FP Equity_DX_SUPPLY_SI_QTY,ALEXP FP Equity_DX_BROKER_SI_QTY,ALEXP FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALEXP FP Equity_DX_BROKER_SI_MV_NEW_x,ALEXP FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALEXP FP Equity_DX_BROKER_SI_MV_INC_x,ALEXP FP Equity_DX_BROKER_SI_QTY_ADD,ALEXP FP Equity_DX_BROKER_SI_QTY_NEW,ALEXP FP Equity_DX_SUPPLY_SI_MV_DEC,ALEXP FP Equity_DX_BROKER_SI_QTY_INC,ALEXP FP Equity_DX_SUPPLY_SI_QTY_DEC,ALEXP FP Equity_DX_BROKER_SI_MV_NEW_y,ALEXP FP Equity_DX_BROKER_SI_MV_INC_y,ALEXP FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALEXP FP Equity_DX_BROKER_SI_MV_ADD,ALEXP FP Equity_DX_SUPPLY_SI_QTY_ADD,ALEXP FP Equity_DX_BROKER_SI_QTY_DEC,ALEXP FP Equity_DX_SUPPLY_SI_MV,ALEXP FP Equity_DX_BROKER_SI_MV_DEC,ALEXP FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALEXP FP Equity_DX_UTILIZATION_QUANTITY,ALEXP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALEXP FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALEXP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALEXP FP Equity_DX_ACTIVE_UTILIZATION_MV,ALEXP FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALEXP FP Equity_DX_BROKER_SI_CON_RATIO,ALEXP FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALEXP FP Equity_DX_DEMAND_SUPPLY_RATIO
2025-05-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,49900.0,40918.0,0.07,0.0,,0.0,,0.0
2025-05-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,49900.0,63872.0,0.07,0.0,,0.0,,0.0
2025-05-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,49900.0,49900.0,0.07,0.0,,0.0,,0.0
2025-05-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,49900.0,51397.0,0.07,0.0,,0.0,,0.0
2025-05-26,2000.0,2120.0,0.06,0.01,0.02,0.0,0.0,1060.0,1000.0,1000.0,1060.0,,,,1000.0,,,,,,,,0.0,1000.0,,0.0,,100.0,2.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.0401
2025-05-27,1000.0,1070.0,0.03,0.01,0.01,0.0,0.0,0.0,1000.0,0.0,1070.0,,,,,,,,,,,,,,1000.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,100.0,,0.0,,0.02
2025-05-28,2000.0,2560.0,0.06,0.01,0.02,0.0,0.0,1280.0,1000.0,1000.0,1280.0,,,,1000.0,,,,,,,,0.0,,,0.0,,100.0,1.64,0.0,0.0,0.0,100.0,,1.0,100.0,0.0327
2025-05-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,,1000.0,,,,,,1000.0,0.0,0.0,0.0,0.0,49900.0,56387.0,0.06,0.0,,0.0,,0.0
2025-05-30,11800.0,12862.0,0.33,0.05,0.13,0.01,0.0,6431.0,5900.0,5900.0,6431.0,,,,5900.0,,,,,,,,0.01,5900.0,,0.01,,100.0,10.57,0.0,0.0,0.0,100.0,,1.0,100.0,0.2115
2025-06-02,11800.0,12036.0,0.33,0.05,0.13,0.01,0.0,6018.0,5900.0,5900.0,6018.0,,,,,,,,,,,,,,,0.01,,100.0,10.57,0.0,0.0,0.0,100.0,,1.0,100.0,0.2115
2025-06-03,11800.0,11564.0,0.33,0.05,0.13,0.01,0.0,5782.0,5900.0,5900.0,5782.0,,,,,,,,,,,,,,,0.01,,100.0,10.57,0.0,0.0,0.0,100.0,,1.0,100.0,0.2115
2025-06-04,11800.0,11564.0,0.33,0.05,0.13,0.01,0.0,5782.0,5900.0,5900.0,5782.0,,,,,,,,,,,,,,,0.01,,100.0,10.57,0.0,0.0,0.0,100.0,,1.0,100.0,0.2115
2025-06-05,11800.0,11564.0,0.33,0.05,0.13,0.01,0.0,5782.0,5900.0,5900.0,5782.0,,,,,,,,,,,,,,,0.01,,100.0,10.57,0.0,0.0,0.0,100.0,,1.0,100.0,0.2115
2025-06-06,11800.0,14160.0,0.33,0.05,0.13,0.01,0.0,7080.0,5900.0,5900.0,7080.0,,,,,,,,,,,,,,,0.01,,100.0,10.57,0.0,0.0,0.0,100.0,,1.0,100.0,0.2115
2025-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.01,,5900.0,,,,,,5900.0,0.0,0.01,0.0,0.0,49900.0,54890.0,0.06,0.0,,0.0,100.0,0.0
2025-06-10,6600.0,8712.0,0.18,0.02,0.07,0.01,0.0,8712.0,6600.0,6600.0,8712.0,,,,6600.0,,,,,,,,0.01,6600.0,,0.01,,100.0,11.68,0.0,0.0,0.0,100.0,,1.0,100.0,0.1168
2025-06-11,6600.0,11946.0,0.18,0.02,0.07,0.01,0.0,11946.0,6600.0,6600.0,11946.0,,,,,,,,,,,,,,,0.01,,100.0,11.68,0.0,0.0,0.0,100.0,,1.0,100.0,0.1168
2025-06-12,27000.0,46440.0,0.75,0.08,0.29,0.05,0.0,28896.0,16800.0,16800.0,28896.0,,5200.0,,10200.0,,,,,,,5200.0,0.02,5000.0,,0.03,,100.0,27.23,0.0,0.0,0.0,100.0,30.36,0.3626,46.65,0.4376
2025-06-13,27000.0,47790.0,0.75,0.08,0.29,0.05,0.0,29736.0,16800.0,16800.0,29736.0,,,,,,,,,,,,,,,0.03,,100.0,27.23,0.0,0.0,0.0,100.0,29.8,0.3666,47.63,0.4376
2025-06-16,10400.0,22256.0,0.29,0.03,0.11,0.02,0.0,11128.0,5200.0,5200.0,11128.0,,,,,,0.02,,11600.0,,,,,,11600.0,0.01,0.02,100.0,9.44,0.0,0.0,0.0,100.0,,1.0,100.0,0.1887
2025-06-17,10400.0,19864.0,0.29,0.02,0.11,0.02,0.0,9932.0,5200.0,5200.0,9932.0,,,,,,,,,,,,,,,0.01,,100.0,9.44,0.0,0.0,0.0,100.0,,1.0,100.0,0.1887
2025-06-18,40693.0,78537.49,1.13,0.09,0.44,0.08,0.0,41867.49,19000.0,21693.0,36670.0,,13800.0,0.03,2693.0,,,13800.0,,,0.03,13800.0,0.01,,,0.04,,100.0,27.58,0.0,0.0,0.0,100.0,6.59,0.877,93.41,0.5906
2025-06-19,88117.0,176234.0,2.45,0.19,0.96,0.17,0.0,43386.0,66424.0,21693.0,132848.0,,,,,,,,,,,,,47424.0,,0.13,,100.0,96.41,0.0,0.0,0.0,100.0,6.51,0.8783,93.49,1.2789
2025-06-20,40902.0,78531.84,1.09,0.08,0.44,0.08,0.0,42051.84,19000.0,21902.0,36480.0,,,0.0,,,0.09,209.0,47424.0,,0.0,,,,,0.04,,100.0,49.04,0.0,0.0,0.0,100.0,7.23,0.8659,92.77,1.0556
2025-06-23,40902.0,74441.64,1.09,0.08,0.44,0.08,0.0,39861.64,19000.0,21902.0,34580.0,,,,,,,,,,,,,,,0.04,,100.0,49.04,0.0,0.0,0.0,100.0,7.27,0.8652,92.73,1.0556
2025-06-24,84526.0,163135.18,2.25,0.17,0.91,0.16,0.0,34936.86,66424.0,18102.0,128198.32,,,,,,,,,,,,,47424.0,3800.0,0.12,0.01,100.0,96.41,0.0,0.0,0.0,100.0,7.63,0.859,92.37,1.2268
2025-06-25,127709.0,205611.49,3.4,0.26,1.37,0.24,0.0,104786.85,62624.0,65085.0,100824.64,,,0.03,30000.0,,0.01,16983.0,3800.0,,0.03,,0.06,,,0.12,,100.0,90.89,0.0,0.0,0.0,100.0,36.02,0.3436,38.76,1.8535
2025-06-26,126809.0,186409.23,3.38,0.25,1.36,0.2,0.0,94351.95,62624.0,64185.0,92057.28,,,,,,,,,,,,,,900.0,0.1,0.0,100.0,96.2,0.0,0.0,0.0,100.0,36.17,0.343,38.4,1.9479
2025-06-27,65909.0,83704.43,1.76,0.13,0.71,0.09,0.0,43414.95,31724.0,34185.0,40289.48,,,,,,0.06,,30900.0,,,,,,30000.0,0.05,0.05,100.0,33.8,0.0,0.0,0.0,100.0,43.29,0.509,56.71,0.7022
2025-06-30,69909.0,124438.02,1.86,0.13,0.75,0.1,0.0,64409.3,33724.0,36185.0,60028.72,,2000.0,,2000.0,,,,,,,2000.0,0.0,,,0.04,,100.0,31.2,0.0,0.0,0.0,100.0,35.12,0.4945,60.78,0.6467
2025-07-01,72485.0,144245.15,1.93,0.13,0.78,0.13,0.0,111808.15,16300.0,56185.0,32437.0,0.04,,,,20000.0,0.02,,17424.0,0.04,,,,,,0.03,,100.0,27.36,0.0,0.0,0.0,100.0,27.83,0.3326,42.19,1.2166
2025-07-02,50987.0,93306.21,1.36,0.1,0.55,0.1,0.0,67137.21,14300.0,36687.0,26169.0,,,,,,0.0,,2000.0,,,,,,19498.0,0.03,0.03,100.0,91.78,0.0,0.0,0.0,100.0,30.45,0.4154,55.68,3.2726
2025-07-03,37897.0,67077.69,1.01,0.08,0.41,0.07,0.0,38226.69,16300.0,21597.0,28851.0,,,,,,,,,,,,,2000.0,15090.0,0.03,0.03,100.0,27.36,0.0,0.0,0.0,100.0,14.62,0.6547,79.35,0.6361
2025-07-04,44338.0,71827.56,1.18,0.09,0.48,0.08,0.0,40561.56,19300.0,25038.0,31266.0,,3000.0,,5000.0,,,,,,,3000.0,0.01,,1559.0,0.03,0.0,100.0,32.39,0.0,0.0,0.0,100.0,13.51,0.5522,71.87,0.7442
2025-07-07,35489.0,51813.94,0.95,0.08,0.38,0.06,0.0,26701.94,17200.0,18289.0,25112.0,,,,,,0.01,,2100.0,,,,,,6749.0,0.03,0.01,100.0,29.92,0.0,0.0,0.0,100.0,18.34,0.6409,77.88,0.6174
2025-07-08,35489.0,60331.3,0.95,0.08,0.38,0.06,0.0,31091.3,17200.0,18289.0,29240.0,,,,,,,,,,,,,,,0.03,,100.0,29.92,0.0,0.0,0.0,100.0,18.06,0.6524,78.69,0.6174
2025-07-09,34139.0,59060.47,0.91,0.08,0.37,0.06,0.0,29304.47,17200.0,16939.0,29756.0,,,0.0,,,,450.0,,,0.0,,,,1800.0,0.03,0.0,100.0,29.92,0.0,0.0,0.0,100.0,19.15,0.6326,77.15,0.5939
2025-07-10,31767.0,50827.2,0.85,0.07,0.34,0.05,0.0,26187.2,15850.0,16367.0,25360.0,,,,,,0.0,,1800.0,,,,,450.0,572.0,0.03,0.0,100.0,28.47,0.0,0.0,0.0,100.0,21.3,0.6343,76.72,0.5705
2025-07-11,31767.0,50509.53,0.85,0.07,0.34,0.05,0.0,26023.53,15850.0,16367.0,25201.5,,,,,,,,,,,,,,,0.03,,100.0,28.47,0.0,0.0,0.0,100.0,21.96,0.6283,76.14,0.5705
2025-07-14,30401.0,49249.62,0.81,0.07,0.33,0.05,0.0,25273.62,15250.0,15601.0,24705.0,,,,100.0,,0.0,,600.0,,,,0.0,,866.0,0.02,0.0,100.0,27.69,0.0,0.0,0.0,100.0,23.01,0.6137,74.86,0.5519
2025-07-15,98890.0,159212.9,2.64,0.22,1.06,0.16,0.0,80644.9,49250.0,50090.0,79292.5,,34000.0,0.0,34000.0,,,840.0,,,0.0,34000.0,0.06,,351.0,0.08,0.0,100.0,89.42,0.0,0.0,0.0,100.0,31.99,0.4344,56.54,1.7954
2025-07-16,108690.0,166295.7,2.9,0.25,1.17,0.17,0.0,84134.7,54150.0,54990.0,82849.5,,4900.0,0.0,3900.0,,,1000.0,,,0.0,4900.0,0.01,,,0.09,,100.0,96.56,0.0,0.0,0.0,100.0,28.79,0.3638,51.53,1.9381
2025-07-17,108690.0,163035.0,2.9,0.25,1.17,0.17,0.0,82485.0,54150.0,54990.0,81225.0,,,,,,,,,,,,,,,0.08,,100.0,96.56,0.0,0.0,0.0,100.0,28.84,0.3615,51.22,1.9381
2025-07-18,110340.0,157786.2,2.94,0.25,1.18,0.17,0.0,80995.2,55800.0,56640.0,79794.0,,1650.0,0.0,,,,1650.0,,,0.0,1650.0,,,,0.08,,100.0,96.66,0.0,0.0,0.0,100.0,27.86,0.3485,49.91,1.9113
2025-07-21,111540.0,153925.2,2.97,0.26,1.2,0.16,0.0,79819.2,57000.0,57840.0,78660.0,,1200.0,0.0,,,,1200.0,,,0.0,1200.0,,,,0.08,,100.0,96.72,0.0,0.0,0.0,100.0,27.42,0.3385,48.6,1.8928
2025-07-22,112540.0,153054.4,3.0,0.26,1.21,0.16,0.0,80022.4,57000.0,58840.0,77520.0,,,0.0,,,,1000.0,,,0.0,,,,,0.08,,100.0,96.72,0.0,0.0,0.0,100.0,28.47,0.3348,47.57,1.9097
2025-07-23,112540.0,149678.2,3.0,0.27,1.21,0.15,0.0,78257.2,57000.0,58840.0,75810.0,,,,,,,,,,,,,,,0.08,,100.0,96.72,0.0,0.0,0.0,100.0,28.36,0.3353,47.7,1.9097
2025-07-24,112540.0,150803.6,3.0,0.31,1.21,0.15,0.0,78845.6,57000.0,58840.0,76380.0,,,,,,,,,,,,,,,0.08,,100.0,96.72,0.0,0.0,0.0,100.0,28.53,0.3342,47.42,1.9097
2025-07-25,112090.0,141233.4,2.99,0.33,1.2,0.15,0.0,73571.4,57000.0,58390.0,71820.0,,,,,,,,,,,,,,450.0,0.08,0.0,100.0,96.72,0.0,0.0,0.0,100.0,28.08,0.3385,48.32,1.9021
2025-07-28,118090.0,140527.1,3.15,0.36,1.27,0.15,0.0,76624.1,56550.0,64390.0,67294.5,,,,6000.0,,0.0,,450.0,,,,0.01,,,0.07,,100.0,75.93,0.0,0.0,0.0,100.0,25.53,0.2892,44.37,1.5857
2025-07-29,118090.0,135803.5,3.15,0.41,1.27,0.14,0.0,74048.5,56550.0,64390.0,65032.5,,,,,,,,,,,,,,,0.07,,100.0,75.93,0.0,0.0,0.0,100.0,25.78,0.287,43.88,1.5857
2025-07-30,119090.0,144098.9,3.17,0.46,1.28,0.14,0.0,79121.9,57550.0,65390.0,69635.5,,1000.0,0.0,,,,1000.0,,,0.0,1000.0,,,,0.07,,100.0,76.25,0.0,0.0,0.0,100.0,26.08,0.2828,42.82,1.5779
2025-07-31,119090.0,157198.8,2.46,0.48,1.14,0.15,0.0,86314.8,57550.0,65390.0,75966.0,,,,,,,,,,,,,,,0.07,,100.0,76.25,0.0,0.0,0.0,100.0,26.79,0.2828,42.58,1.5779
2025-08-01,119090.0,140526.2,2.46,0.5,1.14,0.16,0.0,77160.2,57550.0,65390.0,67909.0,,,,,,,,,,,,,,,0.08,,100.0,96.84,0.0,0.0,0.0,100.0,25.22,0.2853,43.86,2.0039
2025-08-04,86490.0,103788.0,1.78,0.37,0.83,0.11,0.0,38508.0,58250.0,32090.0,69900.0,,700.0,0.0,,,,700.0,,,0.0,700.0,,,34000.0,0.07,0.04,100.0,96.87,0.0,0.0,0.0,100.0,26.77,0.2885,44.14,1.4384
2025-08-05,124955.0,149946.0,2.58,0.56,1.2,0.15,0.0,83946.0,58850.0,69955.0,70620.0,,600.0,0.0,34000.0,,,3865.0,,,0.0,600.0,0.04,,,0.07,,100.0,96.9,0.0,0.0,0.0,100.0,24.08,0.2545,40.14,2.0576
2025-08-06,125955.0,163741.5,2.6,0.57,1.21,0.16,0.0,92241.5,58850.0,70955.0,76505.0,,,0.0,,,,1000.0,,,0.0,,,,,0.07,,100.0,96.9,0.0,0.0,0.0,100.0,24.6,0.251,39.29,2.074
2025-08-07,103115.0,133018.35,2.13,0.47,0.99,0.14,0.0,85765.65,40480.0,66485.0,52219.2,,,,5000.0,,0.02,,18370.0,,,,0.01,,9470.0,0.05,0.01,100.0,99.39,0.0,0.0,0.0,100.0,25.39,0.2008,30.66,2.5317
2025-08-08,89399.0,109066.78,1.84,0.44,0.86,0.12,0.0,94304.78,15950.0,77299.0,19459.0,,,0.01,,,0.03,10814.0,24530.0,,0.01,,,,,0.02,,100.0,51.41,0.0,0.0,0.0,100.0,27.06,0.2174,33.03,2.8813
2025-08-11,88429.0,106114.8,1.82,0.45,0.85,0.11,0.0,80278.8,25380.0,66899.0,30456.0,,,,3500.0,,0.01,,5100.0,,,,0.0,14530.0,13900.0,0.03,0.02,100.0,81.8,0.0,0.0,0.0,100.0,19.01,0.1994,33.55,2.8501
2025-08-12,79379.0,94461.01,1.64,0.46,0.76,0.1,0.0,70149.31,20430.0,58949.0,24311.7,,,,,,0.01,,4950.0,,,,,,7950.0,0.02,0.01,100.0,97.39,0.0,0.0,0.0,100.0,21.52,0.2349,38.25,3.7841
2025-08-13,73179.0,85619.43,1.51,0.52,0.7,0.09,0.0,61716.33,20430.0,52749.0,23903.1,,,,,,,,,,,,,,6200.0,0.02,0.01,100.0,97.39,0.0,0.0,0.0,100.0,24.71,0.2695,41.59,3.4885
2025-08-14,80679.0,85519.74,1.66,0.61,0.78,0.09,0.0,63863.94,20430.0,60249.0,21655.8,,,0.01,,,,10000.0,,,0.01,,,,2500.0,0.02,0.0,100.0,97.39,0.0,0.0,0.0,100.0,22.36,0.2303,35.24,3.8461
2025-08-15,80679.0,83906.16,1.66,0.61,0.78,0.09,0.0,62658.96,20430.0,60249.0,21247.2,,,,,,,,,,,,,,,0.02,,100.0,66.59,0.0,0.0,0.0,100.0,21.24,0.2324,35.69,2.6297
2025-08-18,84260.0,85102.6,1.74,0.66,0.81,0.09,0.0,61842.3,23030.0,61230.0,23260.3,,2600.0,0.0,,,,1821.0,,,0.0,2600.0,,,840.0,0.02,0.0,100.0,69.2,0.0,0.0,0.0,100.0,20.6,0.2505,39.86,2.5319
2025-08-19,87100.0,93197.0,1.8,0.71,0.84,0.09,0.0,66949.9,24530.0,62570.0,26247.1,,1500.0,0.0,1500.0,,,840.0,,,0.0,1500.0,0.0,,1000.0,0.02,0.0,100.0,70.53,0.0,0.0,0.0,100.0,20.02,0.2304,37.5,2.5043
2025-08-20,87100.0,85793.5,1.8,0.77,0.84,0.09,0.0,61631.45,24530.0,62570.0,24162.05,,,,,,,,,,,,,,,0.03,,100.0,70.53,0.0,0.0,0.0,100.0,18.76,0.2241,36.71,2.5043
2025-08-21,105900.0,100605.0,2.18,0.98,1.02,0.11,0.0,68371.5,33930.0,71970.0,32233.5,,9400.0,,9400.0,,,,,,,9400.0,0.01,,,0.03,,100.0,97.56,0.0,0.0,0.0,100.0,16.76,0.1887,32.31,3.0449
2025-08-22,102060.0,102060.0,2.1,0.99,0.98,0.1,0.0,69630.0,32430.0,69630.0,32430.0,,,,,,0.0,,1500.0,,,,,,2340.0,0.03,0.0,100.0,97.45,0.0,0.0,0.0,100.0,18.57,0.2087,34.85,3.0667
2025-08-25,102060.0,94915.8,2.1,1.02,0.98,0.1,0.0,64755.9,32430.0,69630.0,30159.9,,,,,,,,,,,,,,,0.03,,100.0,97.45,0.0,0.0,0.0,100.0,18.49,0.2023,33.55,3.0667
2025-08-26,102060.0,98998.2,2.1,1.04,0.98,0.1,0.0,67541.1,32430.0,69630.0,31457.1,,,,,,,,,,,,,,,0.03,,100.0,97.45,0.0,0.0,0.0,100.0,18.38,0.2072,34.6,3.0667
2025-08-27,102060.0,130636.8,2.1,1.08,0.98,0.11,0.0,89126.4,32430.0,69630.0,41510.4,,,,,,,,,,,,,,,0.03,,100.0,97.45,0.0,0.0,0.0,100.0,21.56,0.2298,38.04,3.0667
2025-08-28,99360.0,133142.4,2.05,1.02,0.95,0.13,0.0,102282.2,29730.0,76330.0,39838.2,,6700.0,0.01,,,0.0,6700.0,9400.0,,0.01,6700.0,,,,0.04,,100.0,99.1,0.0,0.0,0.0,100.0,26.59,0.2251,34.22,3.312
