,GREAL FP Equity_DX_SI_QTY,GREAL FP Equity_DX_SHORT_INTEREST_VALUE,GREAL FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,GREAL FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,GREAL FP Equity_DX_SI_MV,GREAL FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,GREAL FP Equity_DX_SUPPLY_SI_QTY,GREAL FP Equity_DX_BROKER_SI_QTY,GREAL FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,GREAL FP Equity_DX_BROKER_SI_QTY_ADD,GREAL FP Equity_DX_BROKER_SI_MV_ADD,GREAL FP Equity_DX_BROKER_SI_QTY_DEC,GREAL FP Equity_DX_SUPPLY_SI_MV,GREAL FP Equity_DX_BROKER_SI_MV_DEC,GREAL FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,GREAL FP Equity_DX_UTILIZATION_QUANTITY,GREAL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,GREAL FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,GREAL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,GREAL FP Equity_DX_ACTIVE_UTILIZATION_MV,GREAL FP Equity_DX_BROKER_SI_CON_RATIO,GREAL FP Equity_DX_BROKER_SI_MARKET_SHARE_1,GREAL FP Equity_DX_DEMAND_SUPPLY_RATIO,GREAL FP Equity_PX_LAST
2021-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,2079.47,0.0,0.0,0.0,,0.0,11.3632
2021-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,2085.54,0.0,0.0,0.0,,0.0,11.3964
2021-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,2056.83,0.0,0.0,0.0,,0.0,11.2395
2021-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,2055.86,0.0,0.0,0.0,,0.0,11.2342
2021-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,2033.94,0.0,0.0,0.0,,0.0,11.1144
2021-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,2028.04,0.0,0.0,0.0,,0.0,11.0822
2021-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,2076.57,0.0,0.0,0.0,,0.0,11.3474
2021-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,2070.86,0.0,0.0,0.0,,0.0,11.3162
2021-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,2062.74,0.0,0.0,0.0,,0.0,11.2718
2021-09-01,16000.0,180078.4,0.63,0.08,0.18,180078.4,0.0,16000.0,0.0,16000.0,0.18,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,87.4317,11.2549
2021-09-02,16000.0,178443.2,0.64,0.08,0.18,178443.2,0.0,16000.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,87.4317,11.1527
2021-09-03,16000.0,177086.4,0.64,0.08,0.18,177086.4,0.0,16000.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,87.4317,11.0679
2021-09-06,16000.0,175734.4,0.61,0.08,0.18,175734.4,0.0,16000.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,87.4317,10.9834
2021-09-07,16000.0,175320.0,0.59,0.08,0.18,175320.0,0.0,16000.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,87.4317,10.9575
2021-09-08,16000.0,170944.0,0.57,0.08,0.18,170944.0,0.0,16000.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,87.4317,10.684
2021-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,16000.0,0.0,0.18,0.0,0.0,183.0,1977.64,0.0,0.0,0.0,,0.0,10.8068
2021-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1959.29,0.0,0.0,0.0,,0.0,10.7065
2021-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1976.31,0.0,0.0,0.0,,0.0,10.7995
2021-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1975.83,0.0,0.0,0.0,,0.0,10.7969
2021-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1949.81,0.0,0.0,0.0,,0.0,10.6547
2021-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1959.55,0.0,0.0,0.0,,0.0,10.7079
2021-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1947.1,0.0,0.0,0.0,,0.0,10.6399
2021-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1896.9,0.0,0.0,0.0,,0.0,10.3656
2021-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1927.06,0.0,0.0,0.0,,0.0,10.5304
2021-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1932.44,0.0,0.0,0.0,,0.0,10.5598
2021-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1947.41,0.0,0.0,0.0,,0.0,10.6416
2021-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1929.77,0.0,0.0,0.0,,0.0,10.5452
2021-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1940.97,0.0,0.0,0.0,,0.0,10.6064
2021-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1870.74,0.0,0.0,0.0,,0.0,10.2226
2021-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1872.42,0.0,0.0,0.0,,0.0,10.2318
2021-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1863.29,0.0,0.0,0.0,,0.0,10.1819
2021-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1848.3,0.0,0.0,0.0,,0.0,10.1
2021-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1866.01,0.0,0.0,0.0,,0.0,10.1968
2021-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1865.04,0.0,0.0,0.0,,0.0,10.1915
2021-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1844.62,0.0,0.0,0.0,,0.0,10.0799
2021-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1874.36,0.0,0.0,0.0,,0.0,10.2424
2021-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1864.84,0.0,0.0,0.0,,0.0,10.1904
2021-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1874.27,0.0,0.0,0.0,,0.0,10.2419
2021-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1900.46,0.0,0.0,0.0,,0.0,10.385
2021-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1914.78,0.0,0.0,0.0,,0.0,10.4633
2021-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1939.53,0.0,0.0,0.0,,0.0,10.5985
2021-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1953.27,0.0,0.0,0.0,,0.0,10.6736
2021-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1961.98,0.0,0.0,0.0,,0.0,10.7212
2021-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1972.56,0.0,0.0,0.0,,0.0,10.779
2021-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1960.92,0.0,0.0,0.0,,0.0,10.7154
2021-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1977.99,0.0,0.0,0.0,,0.0,10.8087
2021-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1992.39,0.0,0.0,0.0,,0.0,10.8874
2021-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1981.63,0.0,0.0,0.0,,0.0,10.8286
2021-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1984.89,0.0,0.0,0.0,,0.0,10.8464
2021-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,2005.17,0.0,0.0,0.0,,0.0,10.9572
2021-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,2009.29,0.0,0.0,0.0,,0.0,10.9797
2021-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1963.22,0.0,0.0,0.0,,0.0,10.728
2021-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1957.5,0.0,0.0,0.0,,0.0,10.6967
2021-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1954.04,0.0,0.0,0.0,,0.0,10.6778
2021-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1972.19,0.0,0.0,0.0,,0.0,10.777
2021-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,2021.62,0.0,0.0,0.0,,0.0,11.0471
2021-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,2025.06,0.0,0.0,0.0,,0.0,11.0659
2021-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,2000.43,0.0,0.0,0.0,,0.0,10.9313
2021-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,2021.67,0.0,0.0,0.0,,0.0,11.0474
2021-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,2007.09,0.0,0.0,0.0,,0.0,10.9677
2021-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1999.9,0.0,0.0,0.0,,0.0,10.9284
2021-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,2005.55,0.0,0.0,0.0,,0.0,10.9593
2021-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,2016.59,0.0,0.0,0.0,,0.0,11.0196
2021-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,2045.76,0.0,0.0,0.0,,0.0,11.179
2021-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,2034.91,0.0,0.0,0.0,,0.0,11.1197
2021-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,2048.41,0.0,0.0,0.0,,0.0,11.1935
2021-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,2058.6,0.0,0.0,0.0,,0.0,11.2492
2021-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,2029.52,0.0,0.0,0.0,,0.0,11.0903
2021-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1985.6,0.0,0.0,0.0,,0.0,10.8503
2021-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,2017.37,0.0,0.0,0.0,,0.0,11.0239
2021-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,2043.43,0.0,0.0,0.0,,0.0,11.1663
2021-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1976.69,0.0,0.0,0.0,,0.0,10.8016
2021-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1969.72,0.0,0.0,0.0,,0.0,10.7635
2021-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1963.75,0.0,0.0,0.0,,0.0,10.7309
2021-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1969.61,0.0,0.0,0.0,,0.0,10.7629
2021-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1963.32,0.0,0.0,0.0,,0.0,10.7285
2021-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1938.37,0.0,0.0,0.0,,0.0,10.5922
2021-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1954.66,0.0,0.0,0.0,,0.0,10.6812
2021-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1979.68,0.0,0.0,0.0,,0.0,10.8179
2021-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1954.51,0.0,0.0,0.0,,0.0,10.6804
2021-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1945.05,0.0,0.0,0.0,,0.0,10.6287
2021-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1954.4,0.0,0.0,0.0,,0.0,10.6798
2021-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1933.82,0.0,0.0,0.0,,0.0,10.5673
2021-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1900.0,0.0,0.0,0.0,,0.0,10.3825
2021-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1912.9,0.0,0.0,0.0,,0.0,10.453
2021-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1921.59,0.0,0.0,0.0,,0.0,10.5005
2021-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1939.05,0.0,0.0,0.0,,0.0,10.5959
2021-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1886.13,0.0,0.0,0.0,,0.0,10.3067
2021-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1912.37,0.0,0.0,0.0,,0.0,10.4501
2021-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1911.58,0.0,0.0,0.0,,0.0,10.4458
2021-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1922.25,0.0,0.0,0.0,,0.0,10.5041
2021-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1915.37,0.0,0.0,0.0,,0.0,10.4665
2021-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1934.88,0.0,0.0,0.0,,0.0,10.5731
2021-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1952.02,0.0,0.0,0.0,,0.0,10.6668
2021-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1953.2,0.0,0.0,0.0,,0.0,10.6732
2021-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1967.07,0.0,0.0,0.0,,0.0,10.749
2021-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1964.6,0.0,0.0,0.0,,0.0,10.7355
2022-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1969.7,0.0,0.0,0.0,,0.0,10.7634
2022-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1970.27,0.0,0.0,0.0,,0.0,10.7665
2022-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1983.72,0.0,0.0,0.0,,0.0,10.84
2022-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1963.19,0.0,0.0,0.0,,0.0,10.7278
2022-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1925.14,0.0,0.0,0.0,,0.0,10.5199
2022-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1888.05,0.0,0.0,0.0,,0.0,10.3172
2022-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1892.84,0.0,0.0,0.0,,0.0,10.3434
2022-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1912.61,0.0,0.0,0.0,,0.0,10.4514
2022-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1916.12,0.0,0.0,0.0,,0.0,10.4706
2022-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1896.54,0.0,0.0,0.0,,0.0,10.3636
2022-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1877.96,0.0,0.0,0.0,,0.0,10.2621
2022-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1852.25,0.0,0.0,0.0,,0.0,10.1216
2022-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1865.14,0.0,0.0,0.0,,0.0,10.192
2022-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1886.62,0.0,0.0,0.0,,0.0,10.3094
2022-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1857.12,0.0,0.0,0.0,,0.0,10.1482
2022-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1799.24,0.0,0.0,0.0,,0.0,9.8319
2022-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1798.69,0.0,0.0,0.0,,0.0,9.8289
2022-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1854.81,0.0,0.0,0.0,,0.0,10.1356
2022-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1868.27,0.0,0.0,0.0,,0.0,10.2091
2022-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1850.81,0.0,0.0,0.0,,0.0,10.1137
2022-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1884.13,0.0,0.0,0.0,,0.0,10.2958
2022-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1872.93,0.0,0.0,0.0,,0.0,10.2346
2022-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1897.64,0.0,0.0,0.0,,0.0,10.3696
2022-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1868.08,0.0,0.0,0.0,,0.0,10.2081
2022-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1815.16,0.0,0.0,0.0,,0.0,9.9189
2022-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1799.95,0.0,0.0,0.0,,0.0,9.8358
2022-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1781.16,0.0,0.0,0.0,,0.0,9.7331
2022-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1810.97,0.0,0.0,0.0,,0.0,9.896
2022-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1822.61,0.0,0.0,0.0,,0.0,9.9596
2022-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1812.96,0.0,0.0,0.0,,0.0,9.9069
2022-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1787.07,0.0,0.0,0.0,,0.0,9.7654
2022-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1813.62,0.0,0.0,0.0,,0.0,9.9105
2022-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1841.05,0.0,0.0,0.0,,0.0,10.0604
2022-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1814.65,0.0,0.0,0.0,,0.0,9.9161
2022-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1790.66,0.0,0.0,0.0,,0.0,9.785
2022-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1762.84,0.0,0.0,0.0,,0.0,9.633
2022-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1790.0,0.0,0.0,0.0,,0.0,9.7814
2022-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1774.15,0.0,0.0,0.0,,0.0,9.6948
2022-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1728.8,0.0,0.0,0.0,,0.0,9.447
2022-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1793.86,0.0,0.0,0.0,,0.0,9.8025
2022-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1802.68,0.0,0.0,0.0,,0.0,9.8507
2022-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1766.39,0.0,0.0,0.0,,0.0,9.6524
2022-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1783.5,0.0,0.0,0.0,,0.0,9.7459
2022-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1759.75,0.0,0.0,0.0,,0.0,9.6161
2022-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1701.72,0.0,0.0,0.0,,0.0,9.299
2022-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1654.39,0.0,0.0,0.0,,0.0,9.0404
2022-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1660.12,0.0,0.0,0.0,,0.0,9.0717
2022-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1763.97,0.0,0.0,0.0,,0.0,9.6392
2022-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1748.14,0.0,0.0,0.0,,0.0,9.5527
2022-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,183.0,1775.06,0.0,0.0,0.0,,0.0,9.6998
