,S30 FP Equity_DX_SI_QTY,S30 FP Equity_DX_SHORT_INTEREST_VALUE,S30 FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,S30 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,S30 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,S30 FP Equity_DX_SI_MV,S30 FP Equity_DX_DSS,S30 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,S30 FP Equity_DX_SUPPLY_SI_QTY,S30 FP Equity_DX_BROKER_SI_QTY,S30 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,S30 FP Equity_DX_BROKER_SI_MV_NEW_x,S30 FP Equity_DX_SUPPLY_SI_QTY_NEW_x,S30 FP Equity_DX_SUPPLY_SI_QTY_INC_x,S30 FP Equity_DX_BROKER_SI_MV_INC_x,S30 FP Equity_DX_SUPPLY_SI_MV_NEW,S30 FP Equity_DX_BROKER_SI_QTY_ADD,S30 FP Equity_DX_BROKER_SI_QTY_NEW,S30 FP Equity_DX_SUPPLY_SI_MV_DEC,S30 FP Equity_DX_BROKER_SI_QTY_INC,S30 FP Equity_DX_SUPPLY_SI_QTY_DEC,S30 FP Equity_DX_BROKER_SI_MV_NEW_y,S30 FP Equity_DX_SUPPLY_SI_QTY_NEW_y,S30 FP Equity_DX_BROKER_SI_MV_INC_y,S30 FP Equity_DX_SUPPLY_SI_QTY_INC_y,S30 FP Equity_DX_BROKER_SI_MV_ADD,S30 FP Equity_DX_SUPPLY_SI_QTY_ADD,S30 FP Equity_DX_BROKER_SI_QTY_DEC,S30 FP Equity_DX_SUPPLY_SI_MV,S30 FP Equity_DX_BROKER_SI_MV_DEC,S30 FP Equity_DX_SUPPLY_SI_MV_RMV,S30 FP Equity_DX_BROKER_SI_MV_RMV,S30 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,S30 FP Equity_DX_UTILIZATION_QUANTITY,S30 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,S30 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,S30 FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,S30 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,S30 FP Equity_DX_ACTIVE_UTILIZATION_MV,S30 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,S30 FP Equity_DX_BROKER_SI_CON_RATIO,S30 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,S30 FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-04-18,5315091.0,9641575.07,5.93,9.39,4.96,9.93,1.0,4329949.07,3426513.0,2386962.0,6215694.58,,,8025.0,,,,,,,,,,,8025.0,,,1805.0,6.25,0.0,,,81.52,81.14,776584.0,1408723.38,,1.41,81.55,18.78,0.1705,26.76,1.2587
2024-04-19,5470891.0,9765540.44,6.1,9.62,5.11,10.14,2.0,4404955.17,3509513.0,2467762.0,6264480.71,,,83000.0,0.08,,30000.0,,,50800.0,,,,0.08,83000.0,0.06,,,6.36,,,,83.44,83.05,696584.0,1243402.44,,1.26,83.43,19.72,0.1682,26.01,1.2947
2024-04-22,5489305.0,10199128.69,6.12,9.92,5.12,10.06,2.0,4613741.01,3512513.0,2483176.0,6526249.15,,,,0.02,,,,,17700.0,,,,0.02,,,3000.0,2286.0,6.26,0.01,,,83.45,83.18,696584.0,1294253.07,,1.24,83.47,20.1,0.1677,25.57,1.2999
2024-04-23,5425256.0,10416491.52,6.05,10.03,5.06,10.29,2.0,4688565.12,3485579.0,2441961.0,6692311.68,,,2000.0,0.07,,,,0.0,15169.0,28934.0,,,0.07,2000.0,,,56384.0,6.46,0.1,,,82.89,82.54,719418.0,1381282.56,,1.34,82.8,20.17,0.1669,26.24,1.2848
2024-04-24,5329764.0,10243806.41,5.94,10.0,4.98,10.34,1.0,4734185.83,3367392.0,2463156.0,6472127.42,,,,0.09,,,,0.05,57333.0,118187.0,,,0.09,,,,36138.0,6.45,0.05,,,80.19,79.65,832109.0,1599313.5,,1.59,80.2,18.96,0.1661,26.64,1.2607
2024-04-25,5379522.0,10065085.66,6.0,10.04,5.02,10.48,2.0,4661147.46,3384432.0,2491260.0,6332272.27,,,21654.0,0.1,,,,0.01,50000.0,4614.0,,,0.1,21654.0,,,21896.0,6.51,0.04,,,80.68,80.08,810455.0,1516361.31,,1.56,80.61,17.91,0.1663,26.31,1.2729
2024-04-26,5365529.0,10419857.32,5.98,10.0,5.01,10.28,2.0,4871825.49,3298830.0,2508664.0,6406327.86,,,5665.0,0.0,,10400.0,,0.3,7004.0,91267.0,,,0.0,5665.0,0.02,,,6.19,,,,78.53,78.02,901722.0,1751144.12,,1.69,78.58,19.19,0.1644,25.26,1.2689
2024-04-29,5273699.0,10426102.92,5.88,9.81,4.92,10.4,1.0,4831459.82,3267667.0,2443834.0,6460177.66,,,,,,,,0.0,,31163.0,,,,,,,64830.0,6.35,0.09,,,77.91,77.47,926722.0,1832129.39,,1.81,77.85,18.17,0.164,26.15,1.2503
2024-04-30,5226451.0,10029559.47,5.83,9.73,4.88,10.44,1.0,4622471.85,3241658.0,2408792.0,6220741.7,,,,,,,,0.0,,26009.0,,,,,,,35042.0,6.4,0.06,,,77.73,76.86,928928.0,1782612.83,,1.84,77.72,18.38,0.1674,27.0,1.2391
2024-05-01,5219155.0,10015558.45,5.82,9.58,4.87,10.23,1.0,4608470.82,3241658.0,2401496.0,6220741.7,,,,,,,,,,,,,,,,,7296.0,6.26,0.06,,,77.73,77.17,928928.0,1782612.83,,1.81,77.62,18.63,0.1661,26.39,1.2425
2024-05-02,5211001.0,9900901.9,5.81,9.56,4.86,10.16,1.0,4547349.8,3241658.0,2393342.0,6159150.2,,,,,,,,,,,,,,,,,8154.0,6.22,0.02,,,77.73,77.17,928928.0,1764963.2,,1.79,77.69,18.74,0.1661,26.4,1.2406
2024-05-03,5110416.0,10118623.68,5.7,9.47,4.77,9.91,1.0,4700787.3,3159780.0,2374135.0,6256364.4,,,,0.03,,,,0.21,18670.0,81878.0,,,0.03,,,,37877.0,6.0,0.09,,,75.8,75.22,1008928.0,1997677.44,,1.92,75.72,18.88,0.1628,24.97,1.2165
2024-05-06,5054818.0,10423034.72,5.64,9.16,4.72,10.19,1.0,4849226.02,3124683.0,2351710.0,6443096.35,,,,,,,,0.05,,35097.0,,,,,,,22425.0,6.22,0.04,,,75.59,74.92,1008928.0,2080409.54,,2.01,75.55,18.77,0.162,24.84,1.212
2024-05-07,5352834.0,11069660.71,5.97,9.45,5.0,11.15,1.0,5102167.53,3345095.0,2467199.0,6917656.46,,,220412.0,0.58,,,,,267885.0,,,,0.58,220412.0,,,152396.0,6.93,0.24,,,80.19,79.6,826401.0,1708997.27,,1.71,80.2,22.43,0.1669,23.67,1.2737
2024-05-08,4879600.0,10120290.4,5.44,8.69,4.55,10.11,1.0,5042746.41,2906264.0,2431411.0,6027591.54,,,,0.02,,,,0.96,10700.0,438831.0,,,0.02,,,,46488.0,5.98,0.1,,,69.69,69.15,1263847.0,2621218.68,,2.59,69.74,20.88,0.1646,24.02,1.1611
2024-05-09,4904000.0,10553408.0,5.47,8.97,4.58,10.28,1.0,5284905.27,2913864.0,2455811.0,6270635.33,,,14076.0,0.05,,,,0.01,24400.0,6476.0,,,0.05,14076.0,,,,6.07,,,,69.75,69.39,1263847.0,2719798.74,,2.64,69.66,20.76,0.164,23.92,1.1678
2024-05-10,4889301.0,10511997.15,5.45,8.79,4.56,10.56,1.0,5248390.8,2921465.0,2441112.0,6281149.75,,,601.0,0.05,,13000.0,,,601.0,,,,0.05,601.0,0.03,7000.0,28300.0,6.32,0.06,,,69.8,69.56,1263847.0,2717271.05,,2.74,69.78,21.24,0.1643,24.42,1.1642
2024-05-13,5015218.0,10762657.83,5.59,8.83,4.68,10.78,1.0,5433734.23,2956465.0,2532029.0,6344573.89,,,35000.0,0.16,,35000.0,,,73700.0,,,,0.16,35000.0,0.08,,17783.0,6.35,0.05,,,70.64,70.4,1228847.0,2637105.66,,2.65,70.6,19.78,0.1593,24.28,1.1942
2024-05-14,4573684.0,10153578.48,5.1,7.78,4.27,9.81,1.0,5088124.56,2695300.0,2291948.0,5983566.0,,,,0.01,,,,0.57,3301.0,261165.0,,,0.01,,,,243382.0,5.78,0.54,,,66.22,64.44,1374630.0,3051678.6,,2.95,66.19,20.11,0.1778,27.2,1.0935
2024-05-15,4607352.0,10219106.74,5.14,6.85,4.3,10.15,1.0,5178324.68,2738034.0,2334682.0,6072959.41,,,52100.0,,,52100.0,,0.0,,9366.0,,,,52100.0,0.12,,9366.0,6.02,0.0,,,66.43,65.46,1383696.0,3069037.73,,3.05,66.39,19.32,0.1716,26.85,1.1015
2024-05-16,4113223.0,9304110.43,4.59,6.09,3.84,9.12,1.0,4759790.88,2484910.0,2104240.0,5620866.42,,,43263.0,0.11,,,,0.62,43263.0,296387.0,,,0.11,43263.0,,,273705.0,5.5,0.59,,,59.66,58.96,1680083.0,3800347.75,,3.72,59.69,20.71,0.1616,22.07,0.9759
2024-05-17,4377533.0,9472981.41,4.88,6.13,4.09,9.86,1.0,5147260.1,2773574.0,2378586.0,6002014.14,,,324300.0,0.75,,,,0.0,322982.0,35636.0,,,0.75,324300.0,,,48636.0,6.28,0.08,,,62.04,61.09,1697119.0,3672565.52,,3.85,62.0,18.03,0.1896,31.91,0.9642
2024-05-20,3725699.0,7980447.26,4.16,5.9,3.48,8.1,1.0,3886211.32,2222096.0,1814291.0,4759729.63,,,12654.0,,,,,1.44,,564132.0,,,,12654.0,,,564295.0,4.81,1.35,,,50.08,48.81,2214813.0,4744129.45,,4.79,50.1,16.41,0.199,34.21,0.8183
2024-05-21,3821703.0,8147870.8,4.26,6.38,3.57,8.25,1.0,3922080.5,2289200.0,1839625.0,4880574.4,,,67104.0,0.03,,52104.0,,,15000.0,,,,0.03,67104.0,0.11,,41770.0,4.92,0.11,,,51.0,50.31,2199813.0,4690001.32,,4.73,50.95,18.79,0.186,31.43,0.8399
2024-05-22,3608854.0,7672423.6,4.03,6.1,3.37,7.76,1.0,3873997.2,2093776.0,1822200.0,4451367.78,,,,,,,,0.44,,195424.0,,,,,,,17425.0,4.48,0.04,,,46.97,46.34,2363937.0,5025730.06,,5.05,46.97,19.07,0.1834,30.72,0.7988
2024-05-23,3535930.0,7538602.76,3.94,6.02,3.3,7.59,1.0,3751650.55,2031262.0,1759686.0,4330650.58,,,,,,,,0.15,,62514.0,,,,,,,62514.0,4.32,0.14,,,46.11,44.95,2374347.0,5062107.8,,5.05,46.1,19.58,0.1913,31.48,0.7824
2024-05-24,3497966.0,7198814.03,3.9,5.94,3.27,7.44,1.0,3582368.83,2012280.0,1740704.0,4141272.24,,,,,,,,0.09,,18982.0,,,,,,,18982.0,4.24,0.04,,,45.68,44.54,2393329.0,4925471.08,,5.0,45.87,18.97,0.1921,31.91,0.7742
2024-05-27,3475930.0,7327260.44,3.88,5.84,3.24,7.29,1.0,3646178.09,2001262.0,1729686.0,4218660.3,,,,,,,,0.05,,11018.0,,,,,,,11018.0,4.12,0.02,,,45.43,44.29,2404347.0,5068363.48,,4.95,45.42,18.78,0.1901,31.42,0.7693
2024-05-28,3214641.0,6712170.41,3.59,5.39,3.0,6.86,1.0,3754871.28,2061681.0,1798310.0,4304789.93,,,68624.0,0.16,,,,0.0,68624.0,11804.0,,,0.16,68624.0,,3599.0,,4.36,,,,46.84,45.71,2340055.0,4886034.84,,4.96,46.79,19.27,0.1656,21.77,0.7127
2024-05-29,3252900.0,6740008.8,3.63,5.39,3.04,6.89,1.0,3775389.13,2042319.0,1822099.0,4231684.97,,,22521.0,0.09,,,,0.1,42621.0,41883.0,,,0.09,22521.0,,,18832.0,4.28,0.05,,,46.84,45.69,2317534.0,4801930.45,,4.86,46.85,21.01,0.1674,21.5,0.7278
2024-05-30,3050018.0,6478238.23,3.4,5.1,2.85,6.43,1.0,3545365.93,1885814.0,1669193.0,4005468.94,,,,,,,,0.36,,156505.0,,,,,,,152906.0,3.91,0.32,,,44.37,43.23,2363911.0,5020946.96,,4.91,44.33,20.33,0.1661,23.19,0.6992
2024-05-31,3045105.0,6218104.41,3.4,5.06,2.84,6.49,1.0,3371991.36,2027449.0,1651318.0,4140050.86,,,72851.0,,,,,0.01,,6452.0,,,,72851.0,,75236.0,17875.0,4.3,0.04,,,46.41,44.47,2341060.0,4780444.52,,4.97,46.43,20.56,0.1653,22.52,0.6679
2024-06-03,3138531.0,6402603.24,3.5,5.19,2.93,6.52,1.0,3559277.76,2026712.0,1744744.0,4134492.48,,,,0.18,,,,0.01,93426.0,737.0,,,0.18,,,,,4.13,,,,46.4,44.53,2341060.0,4775762.4,,4.78,46.34,19.95,0.1665,21.73,0.6896
2024-06-04,3158971.0,6362167.59,3.52,5.22,2.95,6.57,1.0,3533919.48,2036645.0,1754677.0,4101803.03,,,10507.0,0.02,,,,0.0,12058.0,574.0,,,0.02,10507.0,,,2125.0,4.17,0.0,,,46.64,44.75,2330553.0,4693733.74,,4.77,46.6,19.86,0.1666,21.52,0.6941
2024-06-05,3186953.0,6495010.21,3.55,5.2,2.97,6.52,1.0,3697256.04,2104627.0,1814159.0,4289229.83,,,107982.0,0.2,,,,0.13,99482.0,40000.0,,,0.2,107982.0,,,40000.0,4.23,0.11,,,47.03,45.66,2370553.0,4831187.01,,4.75,47.09,18.53,0.1694,24.17,0.6914
2024-06-06,3198487.0,6492928.61,3.57,5.12,2.99,6.56,1.0,3685680.18,2119536.0,1815606.0,4302658.08,,,64391.0,0.0,,52104.0,,0.1,23825.0,49482.0,,,0.0,64391.0,0.11,,74482.0,4.32,0.15,,,47.31,46.02,2360466.0,4791745.98,,4.82,47.27,21.81,0.1721,21.97,0.6944
2024-06-07,3153613.0,6389219.94,3.52,5.07,2.94,6.45,1.0,3530947.24,2142816.0,1742817.0,4341345.22,,,86000.0,,,,,0.13,,62720.0,,,,86000.0,,,72789.0,4.36,0.16,,,47.16,45.69,2400902.0,4864227.45,,4.87,47.24,19.45,0.1647,22.05,0.6724
2024-06-10,3152059.0,6146515.05,3.52,5.09,2.94,6.42,1.0,3440663.85,2127708.0,1764443.0,4149030.6,,,57027.0,0.13,,,,0.15,64998.0,72135.0,,,0.13,57027.0,,,43372.0,4.33,0.1,,,46.74,45.56,2424082.0,4726959.9,,4.94,46.72,19.19,0.1673,23.77,0.6749
2024-06-11,3240031.0,6052377.91,3.61,5.16,3.02,6.39,1.0,3378145.37,2170594.0,1808429.0,4054669.59,,,43986.0,0.06,,,,0.01,43986.0,1100.0,,,0.06,43986.0,,,,4.23,,,,47.7,46.48,2380096.0,4446019.33,,4.63,47.74,20.13,0.1692,23.73,0.6938
2024-06-12,3447238.0,6456676.77,3.85,5.4,3.22,6.59,1.0,3667577.49,2226218.0,1958130.0,4169706.31,,,53907.0,0.24,,,,0.01,149701.0,1882.0,,,0.24,53907.0,,3599.0,,4.15,,,,48.9,47.67,2326189.0,4356952.0,,4.36,48.8,20.82,0.1782,26.67,0.7381
2024-06-13,3415531.0,5980594.78,3.81,5.3,3.19,6.4,1.0,3348018.81,2185435.0,1912061.0,3826696.69,,,14362.0,,,,,0.1,,55145.0,,,,14362.0,,,46069.0,3.98,0.08,,,48.44,46.78,2326189.0,4073156.94,,4.53,46.75,21.13,0.1742,25.15,0.7311
2024-06-14,3385938.0,5105994.5,3.78,5.18,3.16,5.82,1.0,2858475.83,2166594.0,1895541.0,3267223.75,,,,,,,,0.34,,18841.0,,,,,,,16520.0,3.52,0.05,,,48.08,46.44,2339262.0,3527607.1,,4.43,44.27,20.69,0.1761,25.82,0.7258
2024-06-17,3660710.0,5450797.19,4.08,4.99,3.42,5.8,1.0,3137011.8,2314338.0,2106791.0,3446049.28,,,147744.0,0.05,,,,,211250.0,,,,0.05,147744.0,,,,3.59,,,,50.42,49.33,2275740.0,3388576.86,,3.44,51.06,21.11,0.1795,24.97,0.7803
2024-06-18,4714894.0,7576834.66,5.26,6.37,4.4,7.55,1.0,3896557.18,3052828.0,2424740.0,4905894.6,,,738490.0,0.29,,119200.0,,,198749.0,,,,0.29,738490.0,0.18,,,4.78,,,,64.92,64.49,1649806.0,2651238.24,,2.27,67.84,18.87,0.1677,26.46,0.9961
2024-06-19,4916888.0,7832602.58,5.48,6.42,4.59,8.0,1.0,3954670.29,3195932.0,2482530.0,5091119.68,,,144204.0,0.19,,,,0.0,87357.0,1100.0,,,0.19,144204.0,,,29567.0,5.11,0.01,,,67.69,67.49,1525602.0,2430283.99,,2.49,67.21,20.9,0.1678,25.4,1.0383
2024-06-20,5036872.0,8225211.98,5.62,6.44,4.7,8.27,1.0,4214926.5,3117961.0,2581094.0,5091630.31,,,21420.0,0.5,,,,0.17,294750.0,99391.0,,,0.5,21420.0,,,196186.0,5.02,0.32,,,67.46,65.88,1504182.0,2456329.21,,2.37,67.94,18.68,0.1566,20.4,1.0643
2024-06-21,5284546.0,8492265.42,5.89,6.75,4.93,8.73,1.0,4545830.18,3203424.0,2828768.0,5147902.37,,,85463.0,0.38,,103198.0,,,215550.0,,,,0.38,85463.0,0.17,,71074.0,5.2,0.11,,,68.05,67.55,1504182.0,2417220.47,,2.37,68.71,19.02,0.153,20.76,1.1144
2024-06-24,5208394.0,8343847.19,5.81,6.64,4.86,8.55,1.0,4451470.99,3170344.0,2778696.0,5078891.09,,,,,,61236.0,,0.07,,33080.0,,,,,0.1,,111308.0,5.11,0.2,,,67.82,67.36,1504182.0,2409699.56,,2.37,68.35,19.4,0.1502,20.53,1.1066
2024-06-25,5046069.0,8073710.4,5.63,6.59,4.71,8.26,1.0,4288238.4,3101064.0,2680149.0,4961702.4,,,,,,,,0.14,,69280.0,,,,,,,98547.0,4.97,0.16,,,66.88,66.34,1535882.0,2457411.2,,2.46,66.89,19.86,0.1526,20.22,1.0795
2024-06-26,4857434.0,7616456.51,5.42,7.15,4.53,7.95,1.0,3995546.24,3044398.0,2548180.0,4773616.06,,,,,,,,0.08,,56666.0,,,,,,,131969.0,4.89,0.22,,,66.01,65.52,1567951.0,2458547.17,,2.52,66.02,20.93,0.1567,21.4,1.0454
2024-06-27,4788687.0,7120777.57,5.34,7.38,4.47,7.71,1.0,3728057.7,3016731.0,2507100.0,4485879.0,,,,,,,,0.06,,27667.0,,,,,,,41080.0,4.76,0.09,,,65.8,65.32,1567951.0,2331543.14,,2.49,65.68,20.45,0.1575,21.71,1.0368
2024-06-28,4994032.0,7131477.7,5.57,8.28,4.66,7.64,1.0,3748170.13,3112881.0,2624769.0,4445194.07,,,126950.0,0.01,,78600.0,,0.06,71753.0,30800.0,,,0.01,126950.0,0.12,,32684.0,4.61,0.06,,,68.21,67.31,1450475.0,2071278.3,,2.15,68.22,20.78,0.1598,21.25,1.0799
2024-07-01,5090680.0,7788740.4,5.68,8.18,4.75,7.62,1.0,4032864.27,3187839.0,2635859.0,4877393.67,,,88518.0,0.12,,,,0.03,97590.0,13560.0,,,0.12,88518.0,,,86500.0,4.58,0.17,,,69.83,68.88,1377285.0,2107246.05,,1.97,69.95,20.18,0.1653,23.94,1.1
2024-07-02,5011321.0,7652287.17,5.59,7.86,4.68,7.89,1.0,4007874.14,3119667.0,2624672.0,4763731.51,,,,0.12,,,,0.0,32413.0,68172.0,,,0.12,,,,43600.0,4.78,0.06,,,68.53,67.59,1432885.0,2188015.4,,2.2,68.5,21.98,0.1723,24.43,1.0857
2024-07-03,4970575.0,7838596.78,5.54,7.88,4.64,7.81,1.0,4221193.75,3134125.0,2676724.0,4942515.13,,,107256.0,0.08,,,,0.17,52052.0,92798.0,,,0.08,107256.0,,,,4.77,,,,67.81,66.36,1488089.0,2346716.35,,2.27,67.76,21.85,0.1776,25.68,1.0524
2024-07-04,4739447.0,7445671.24,5.29,7.35,4.42,7.62,1.0,4020652.45,3020426.0,2559295.0,4745089.25,,,4555.0,,,,,0.07,,118254.0,,,,4555.0,,,117429.0,4.77,0.15,,,65.29,63.97,1605518.0,2522268.78,,2.54,65.24,22.42,0.1721,23.2,1.0038
2024-07-05,4785981.0,7657569.6,5.34,7.44,4.47,7.7,1.0,4176190.4,3016136.0,2610119.0,4825817.6,,,25000.0,0.11,,,,0.05,50824.0,29290.0,,,0.11,25000.0,,,,4.74,,,,65.62,63.94,1580518.0,2528828.8,,2.49,65.58,22.76,0.1767,24.38,1.0146
2024-07-08,4560228.0,7424051.18,5.09,7.13,4.26,7.46,1.0,3858884.22,2866339.0,2370322.0,4666399.89,,,1737.0,,,,,0.17,,151534.0,,,,1737.0,,,239797.0,4.59,0.37,,,63.38,61.76,1656474.0,2696739.67,,2.65,63.39,19.45,0.1661,25.86,0.9825
2024-07-09,4553408.0,7217151.68,5.08,7.02,4.25,7.52,1.0,3414400.66,2971715.0,2154196.0,4710168.28,,,222598.0,,,,,0.18,,117222.0,,,,222598.0,,,216126.0,4.82,0.34,,,66.34,65.49,1507876.0,2389983.46,,2.44,66.38,19.09,0.166,27.39,1.0035
2024-07-10,4484730.0,7197991.65,5.0,6.99,4.19,7.24,1.0,3409424.46,2825545.0,2124252.0,4534999.72,,,,0.0,,,,0.31,2256.0,146170.0,,,0.0,,,,32200.0,4.49,0.06,,,64.69,62.7,1542055.0,2474998.28,,2.45,64.65,18.6,0.1673,27.91,0.9952
2024-07-11,4667510.0,7692056.48,5.21,7.29,4.36,7.58,1.0,3581684.1,2890908.0,2173352.0,4764216.38,,,354081.0,0.21,,,,0.45,121498.0,288718.0,,,0.21,354081.0,,,72398.0,4.62,0.11,,,62.22,59.53,1755002.0,2892243.3,,2.81,62.2,20.97,0.1687,24.13,0.9611
2024-07-12,4513636.0,7546799.39,5.03,7.06,4.21,7.5,1.0,3915359.18,2716298.0,2341722.0,4541650.26,,,,0.39,,,,0.47,227682.0,337244.0,,,0.39,,,162634.0,59312.0,4.46,0.07,,,57.26,55.93,2027480.0,3389946.56,,3.33,57.24,18.73,0.1634,21.59,0.9295
2024-07-15,4378953.0,7733231.0,4.88,6.81,4.09,7.43,1.0,4111924.38,2569450.0,2328383.0,4537648.7,,,,0.0,,,,0.17,1954.0,146848.0,,,0.0,,,,15293.0,4.32,0.02,,,54.46,52.9,2148824.0,3794823.18,,3.62,54.37,18.37,0.1631,21.86,0.9016
2024-07-16,4328538.0,7336871.91,4.83,6.54,4.04,7.61,1.0,3947444.82,2512520.0,2328876.0,4258721.4,,,,0.05,,68600.0,,0.0,18050.0,56930.0,,,0.05,,0.12,,86157.0,4.43,0.11,,,53.86,52.33,2152559.0,3648587.51,,3.8,53.86,17.62,0.1601,22.55,0.9016
2024-07-17,4225967.0,7171466.0,4.71,6.29,3.94,7.23,1.0,3797488.9,2492872.0,2237766.0,4230403.78,,,14430.0,0.06,,,,0.14,40922.0,34078.0,,,0.06,14430.0,,,132032.0,4.23,0.26,,,53.59,51.77,2158450.0,3662889.65,,3.68,53.47,19.42,0.1633,20.39,0.8775
2024-07-18,4484183.0,7699342.21,5.0,6.75,4.19,7.68,1.0,4285601.09,2471432.0,2495982.0,4243448.74,,,25403.0,0.26,,111803.0,,0.08,146413.0,46843.0,,,0.26,25403.0,0.19,,,4.2,,,,53.38,51.33,2158450.0,3706058.65,,3.68,53.32,18.71,0.1533,20.08,0.9313
2024-07-19,4669286.0,7779030.48,5.21,7.02,4.36,8.02,1.0,4466687.61,2552133.0,2681085.0,4251853.58,,,100000.0,0.36,,,,0.03,204402.0,19299.0,,,0.36,100000.0,,,19299.0,4.36,0.03,,,54.18,51.88,2158450.0,3595977.7,,3.68,54.25,18.82,0.1543,20.58,0.9492
2024-07-22,4862385.0,8484861.82,5.42,7.28,4.54,8.21,1.0,4580258.55,2862390.0,2624790.0,4994870.55,,,310257.0,0.01,,66800.0,,,9700.0,,,,0.01,310257.0,0.11,,132795.0,4.77,0.24,,,59.75,58.19,1928396.0,3365051.02,,3.21,59.74,17.68,0.149,20.89,0.9885
2024-07-23,4920239.0,8142995.55,5.49,7.39,4.59,8.56,1.0,4392108.51,2890445.0,2653842.0,4783686.47,,,29052.0,0.2,,,,0.0,97652.0,997.0,,,0.2,29052.0,,,68600.0,5.04,0.11,,,60.35,58.76,1899344.0,3143414.32,,3.31,60.4,17.96,0.1547,21.62,1.0003
2024-07-24,4831343.0,8005535.35,5.39,7.29,4.51,8.1,1.0,4290887.66,2865672.0,2589552.0,4748418.5,,,35765.0,,,,,0.23,,60538.0,,,,35765.0,,,64290.0,4.75,0.15,,,59.39,58.26,1959882.0,3247524.47,,3.25,59.37,17.76,0.1536,20.21,0.9822
2024-07-25,4725737.0,7183120.24,5.27,7.3,4.41,7.8,1.0,3568493.36,2951383.0,2347693.0,4486102.16,,,136253.0,0.0,,,,0.08,200.0,50542.0,,,0.0,136253.0,,,242059.0,4.81,0.4,,,61.81,60.0,1823629.0,2771916.08,,2.94,62.1,19.23,0.1584,19.3,0.9608
2024-07-26,5238604.0,8324141.76,5.84,7.61,4.89,8.22,1.0,4030593.84,3175383.0,2536560.0,5045683.59,,,324000.0,0.39,,,,0.24,250000.0,100000.0,,,0.39,324000.0,,,61133.0,4.81,0.11,,,67.92,64.55,1499629.0,2382910.48,,2.27,67.97,17.26,0.1557,18.7,1.0649
2024-07-29,6188667.0,9932810.54,6.9,10.21,5.78,9.99,2.0,4665917.97,3827183.0,2907114.0,6142628.72,,,646112.0,0.91,,76078.0,,,548476.0,,,,0.91,646112.0,0.12,5688.0,254000.0,6.09,0.42,,,78.17,77.47,1068820.0,1715456.1,,1.7,78.21,19.07,0.161,22.71,1.2528
2024-07-30,5808813.0,9079174.72,6.48,9.98,5.42,9.47,2.0,4400851.57,3518621.0,2815644.0,5499604.62,,,,,,,,0.43,,308562.0,,,,,,,91470.0,5.67,0.13,,,74.62,73.91,1196920.0,1870785.96,,1.93,74.6,20.53,0.1581,21.87,1.2201
2024-07-31,5658965.0,8720465.07,6.31,10.14,5.28,9.03,2.0,4324619.25,3472564.0,2806372.0,5351221.12,,,166200.0,0.08,,,,0.45,59611.0,212257.0,,,0.08,166200.0,,,68883.0,5.43,0.12,,,72.19,70.48,1337496.0,2061081.34,,2.1,72.15,20.36,0.1649,23.79,1.1485
2024-08-01,5502123.0,8060610.2,6.14,10.22,5.14,8.68,2.0,3951742.28,3424659.0,2697435.0,5017125.43,,,,,,,,0.12,,47905.0,,,,,,,108937.0,5.3,0.18,,,71.38,65.0,1373088.0,2011573.92,,2.13,71.38,21.13,0.1634,23.26,1.0442
2024-08-02,5518071.0,7879805.39,6.15,10.51,5.15,8.29,2.0,4003335.17,3394255.0,2803456.0,4846996.14,,,63196.0,0.11,,,,0.34,115721.0,98509.0,,,0.11,63196.0,,4909.0,9700.0,4.97,0.02,,,69.88,69.06,1463161.0,2089393.91,,2.16,69.73,20.2,0.1667,24.08,1.1228
2024-08-05,5567825.0,7416342.9,6.21,10.77,5.2,8.17,2.0,3757452.12,3363621.0,2820910.0,4480343.17,,,50200.0,0.06,,,,0.12,45000.0,80834.0,,,0.06,50200.0,,,27546.0,4.8,0.05,,,70.16,68.58,1430861.0,1905906.85,,2.05,70.11,20.02,0.1637,23.44,1.1351
2024-08-06,5622396.0,7933200.76,6.27,10.36,5.25,7.84,2.0,3983649.49,3350718.0,2823281.0,4727863.1,,,85700.0,0.11,,,,0.22,112183.0,98603.0,,,0.11,85700.0,,,109812.0,4.46,0.17,,,71.35,68.4,1345161.0,1898022.17,,1.78,71.41,19.6,0.1687,24.73,1.1477
2024-08-07,5669584.0,8118844.29,6.32,10.31,5.29,8.24,2.0,4021982.5,3358467.0,2808647.0,4809324.74,,,61822.0,0.16,,,,0.03,64439.0,54073.0,,,0.16,61822.0,,,79073.0,4.72,0.09,,,72.01,70.99,1305722.0,1869793.9,,1.83,72.06,20.39,0.1636,22.2,1.1984
