,EGOV FP Equity_DX_SI_QTY,EGOV FP Equity_DX_SHORT_INTEREST_VALUE,EGOV FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EGOV FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EGOV FP Equity_DX_SI_MV,EGOV FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EGOV FP Equity_DX_SUPPLY_SI_QTY,EGOV FP Equity_DX_BROKER_SI_QTY,EGOV FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EGOV FP Equity_DX_BROKER_SI_MV_NEW_x,EGOV FP Equity_DX_SUPPLY_SI_QTY_INC_x,EGOV FP Equity_DX_BROKER_SI_MV_INC_x,EGOV FP Equity_DX_BROKER_SI_QTY_ADD,EGOV FP Equity_DX_BROKER_SI_QTY_NEW,EGOV FP Equity_DX_SUPPLY_SI_MV_DEC,EGOV FP Equity_DX_BROKER_SI_QTY_INC,EGOV FP Equity_DX_SUPPLY_SI_QTY_DEC,EGOV FP Equity_DX_BROKER_SI_MV_NEW_y,EGOV FP Equity_DX_BROKER_SI_MV_INC_y,EGOV FP Equity_DX_SUPPLY_SI_QTY_INC_y,EGOV FP Equity_DX_BROKER_SI_MV_ADD,EGOV FP Equity_DX_SUPPLY_SI_QTY_ADD,EGOV FP Equity_DX_BROKER_SI_QTY_DEC,EGOV FP Equity_DX_SUPPLY_SI_MV,EGOV FP Equity_DX_BROKER_SI_MV_DEC,EGOV FP Equity_DX_BROKER_SI_MV_RMV,EGOV FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EGOV FP Equity_DX_UTILIZATION_QUANTITY,EGOV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EGOV FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EGOV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EGOV FP Equity_DX_ACTIVE_UTILIZATION_MV,EGOV FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EGOV FP Equity_DX_BROKER_SI_CON_RATIO,EGOV FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EGOV FP Equity_DX_DEMAND_SUPPLY_RATIO
2021-10-28,42656.0,2366298.94,27.18,0.45,2.37,2366298.94,0.0,42656.0,0.0,,,,24300.0,,,,,,,,1.35,,,0.0,,,0.0,0.0,33.0,1830.64,0.0,0.0,42.96,0.5099,57.04,1292.6061
2021-10-29,42656.0,2354483.23,24.08,0.44,2.37,2354483.23,0.0,42656.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,1821.5,0.0,0.0,42.91,0.5101,57.09,1292.6061
2021-11-01,42656.0,2351966.53,23.2,0.44,2.36,2351966.53,0.0,42656.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,1819.55,0.0,0.0,43.01,0.5098,56.99,1292.6061
2021-11-02,42656.0,2363995.52,23.18,0.44,2.36,2363995.52,0.0,42656.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,1828.86,0.0,0.0,43.16,0.5094,56.84,1292.6061
2021-11-03,42656.0,2368005.18,23.33,0.44,2.37,2368005.18,0.0,42656.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,1831.96,0.0,0.0,43.07,0.5096,56.93,1292.6061
2021-11-04,42656.0,2377645.44,23.29,0.44,2.42,2377645.44,0.0,42656.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,1839.42,0.0,0.0,44.19,0.5068,55.81,1292.6061
2021-11-05,18356.0,1028248.05,12.29,0.19,1.03,1028248.05,0.0,18356.0,0.0,,,,,,,,,,,,,,24300.0,0.0,1.35,,0.0,0.0,33.0,1848.56,0.0,0.0,,1.0,100.0,556.2424
2021-11-08,18356.0,1025513.01,12.39,0.19,1.03,1025513.01,0.0,18356.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,33.0,1843.64,0.0,0.0,,1.0,100.0,556.2424
2021-11-09,18356.0,1030799.54,12.34,0.19,1.03,1030799.54,0.0,18356.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-11-10,22656.0,1265677.44,15.35,0.24,1.27,1265677.44,0.0,22656.0,0.0,,,,4300.0,,,,,,,,0.24,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.6923,81.0,0.0
2021-11-11,22656.0,1263615.74,15.33,0.24,1.26,1263615.74,0.0,22656.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.6921,81.0,0.0
2021-11-12,27256.0,1522411.14,16.18,0.29,1.52,1522411.14,0.0,27256.0,0.0,,,0.26,,,,4600.0,,,0.26,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,32.62,0.5604,67.38,0.0
2021-11-15,27256.0,1520121.63,16.27,0.29,1.52,1520121.63,0.0,27256.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,32.69,0.56,67.31,0.0
2021-11-16,27256.0,1520530.47,14.39,0.29,1.52,1520530.47,0.0,27256.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,32.65,0.5602,67.35,0.0
2021-11-17,27256.0,1518895.11,14.38,0.29,1.52,1518895.11,0.0,27256.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,32.68,0.56,67.32,0.0
2021-11-18,22956.0,1284204.55,12.11,0.24,1.28,1284204.55,0.0,22956.0,0.0,,,,,,,,,,,,,,4300.0,0.0,0.24,,0.0,0.0,0.0,0.0,0.0,0.0,19.98,0.6803,80.02,0.0
2021-11-19,18356.0,1030781.18,14.44,0.2,1.03,1030781.18,0.0,18356.0,0.0,,,,,,,,,,,,,,4600.0,0.0,0.26,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-11-22,18356.0,1026394.1,14.44,0.2,1.03,1026394.1,0.0,18356.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-11-23,18356.0,1020905.65,14.49,0.2,1.02,1020905.65,0.0,18356.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-11-24,18356.0,1018959.92,13.95,0.2,1.02,1018959.92,0.0,18356.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-11-25,18356.0,1021052.5,13.89,0.2,1.02,1021052.5,0.0,18356.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-11-26,18356.0,1026797.93,14.89,0.16,1.01,1026797.93,0.0,18356.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-11-29,18356.0,1026577.66,14.5,0.16,1.03,1026577.66,0.0,18356.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-11-30,18356.0,1029698.18,14.31,0.16,1.03,1029698.18,0.0,18356.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-12-01,18356.0,1027293.54,8.54,0.16,1.03,1027293.54,0.0,18356.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-12-02,18356.0,1031019.81,8.52,0.16,1.03,1031019.81,0.0,18356.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-12-03,18356.0,1032580.07,8.79,0.16,1.03,1032580.07,0.0,18356.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-12-06,18356.0,1034103.62,8.78,0.16,1.03,1034103.62,0.0,18356.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-12-07,42856.0,2412149.96,20.48,0.37,2.42,2412149.96,0.0,42856.0,0.0,,,,24500.0,,,,,,,,1.38,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,42.81,0.5103,57.19,0.0
2021-12-08,42856.0,2398307.47,15.18,0.37,2.41,2398307.47,0.0,42856.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,42.69,0.5107,57.31,0.0
2021-12-09,42856.0,2403493.05,14.48,0.36,2.4,2403493.05,0.0,42856.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,42.88,0.5101,57.12,0.0
2021-12-10,42856.0,2404993.01,15.54,0.36,2.4,2404993.01,0.0,42856.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,42.85,0.5102,57.15,0.0
2021-12-13,42856.0,2412878.51,15.89,0.36,2.41,2412878.51,0.0,42856.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,42.91,0.51,57.09,0.0
2021-12-14,42856.0,2408935.76,15.87,0.37,2.41,2408935.76,0.0,42856.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,42.8,0.5104,57.2,0.0
2021-12-15,18356.0,1032066.1,6.5,0.16,1.04,1032066.1,0.0,18356.0,0.0,,,,,,,,,,,,,,,0.0,,1.38,0.0,0.0,0.0,0.0,0.0,0.0,42.81,1.0,100.0,0.0
2021-12-16,18356.0,1029147.5,6.65,0.16,1.03,1029147.5,0.0,18356.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-12-17,18356.0,1032029.39,6.36,0.16,1.03,1032029.39,0.0,18356.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-12-20,18356.0,1030377.35,6.34,0.16,1.03,1030377.35,0.0,18356.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-12-21,18356.0,1024411.65,6.34,0.16,1.03,1024411.65,0.0,18356.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-12-22,18356.0,1023347.0,6.25,0.16,1.02,1023347.0,0.0,18356.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-12-23,18356.0,1019418.82,6.22,0.15,1.02,1019418.82,0.0,18356.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-12-24,18356.0,1019528.95,6.68,0.15,1.02,1019528.95,0.0,18356.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-12-27,18356.0,1018702.93,6.78,0.15,1.02,1018702.93,0.0,18356.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-12-28,18356.0,1018813.07,7.35,0.15,1.02,1018813.07,0.0,18356.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-12-29,18356.0,1014022.15,7.33,0.15,1.01,1014022.15,0.0,18356.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-12-30,18356.0,1012792.3,7.3,0.15,1.01,1012792.3,0.0,18356.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2021-12-31,18356.0,1013710.1,7.22,0.15,1.01,1013710.1,0.0,18356.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-01-03,18356.0,1010240.82,7.21,0.15,1.01,1010240.82,0.0,18356.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-01-04,18356.0,1010681.36,5.45,0.15,1.01,1010681.36,0.0,18356.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-01-05,22856.0,1257354.27,6.74,0.19,1.25,1257354.27,0.0,22856.0,0.0,,,,4500.0,,,,,,,,0.25,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,19.7,0.6836,80.3,0.0
2022-01-06,22856.0,1255685.78,6.64,0.19,1.26,1255685.78,0.0,22856.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,19.71,0.6835,80.29,0.0
2022-01-07,22856.0,1252531.66,6.6,0.19,1.25,1252531.66,0.0,22856.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,19.73,0.6833,80.27,0.0
2022-01-10,22856.0,1253468.75,6.63,0.19,1.25,1253468.75,0.0,22856.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,19.68,0.6839,80.32,0.0
2022-01-11,22856.0,1252554.51,6.64,0.19,1.25,1252554.51,0.0,22856.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,19.7,0.6836,80.3,0.0
2022-01-12,22856.0,1255617.22,8.81,0.19,1.25,1255617.22,0.0,22856.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,19.65,0.6842,80.35,0.0
2022-01-13,18356.0,1011360.53,7.03,0.15,1.01,1011360.53,0.0,18356.0,0.0,,,,,,,,,,,,,,4500.0,0.0,0.25,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-01-14,18356.0,1008625.49,7.19,0.15,1.01,1008625.49,0.0,18356.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-01-17,18356.0,1006441.12,7.16,0.15,1.01,1006441.12,0.0,18356.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-01-18,18356.0,1005449.9,7.13,0.15,1.01,1005449.9,0.0,18356.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-01-19,18356.0,1004935.93,9.81,0.15,1.0,1004935.93,0.0,18356.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-01-20,18356.0,1006294.28,8.9,0.15,1.0,1006294.28,0.0,18356.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-01-21,18356.0,1008405.22,8.88,0.15,1.01,1008405.22,0.0,18356.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-01-24,18356.0,1009928.76,8.86,0.15,1.01,1009928.76,0.0,18356.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-01-25,18356.0,1008423.57,8.82,0.15,1.01,1008423.57,0.0,18356.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-01-26,18356.0,1005945.51,9.81,0.15,1.0,1005945.51,0.0,18356.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-01-27,18356.0,1007028.52,9.81,0.15,1.01,1007028.52,0.0,18356.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-01-28,18356.0,1006367.7,10.53,0.15,1.01,1006367.7,0.0,18356.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-01-31,18356.0,1002568.01,10.54,0.15,1.0,1002568.01,0.0,18356.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-02-01,18356.0,999961.46,10.42,0.15,1.0,999961.46,0.0,18356.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-02-02,18356.0,1000567.2,10.64,0.15,1.0,1000567.2,0.0,18356.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-02-03,18356.0,989535.25,10.58,0.15,0.99,989535.25,0.0,18356.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-02-04,18356.0,985790.62,10.3,0.15,0.99,985790.62,0.0,18356.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-02-07,18356.0,983147.36,10.33,0.15,0.99,983147.36,0.0,18356.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-02-08,18356.0,978870.41,9.54,0.15,0.98,978870.41,0.0,18356.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-02-09,18356.0,982192.85,8.67,0.15,0.98,982192.85,0.0,18356.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-02-10,43356.0,2305108.45,20.58,0.35,2.31,2305108.45,0.0,43356.0,0.0,,,,25000.0,,,,,,,,1.33,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,42.18,0.5122,57.82,0.0
2022-02-11,43356.0,2302333.67,20.98,0.34,2.3,2302333.67,0.0,43356.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,42.31,0.5118,57.69,0.0
2022-02-14,43356.0,2304067.91,21.02,0.34,2.3,2304067.91,0.0,43356.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,42.36,0.5117,57.64,0.0
2022-02-15,43356.0,2297954.71,34.16,0.34,2.3,2297954.71,0.0,43356.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,42.34,0.5117,57.66,0.0
2022-02-16,43356.0,2305021.74,36.25,0.35,2.3,2305021.74,0.0,43356.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,42.41,0.5115,57.59,0.0
2022-02-17,43356.0,2312912.53,38.03,0.35,2.31,2312912.53,0.0,43356.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,42.34,0.5117,57.66,0.0
2022-02-18,23356.0,1247397.25,20.65,0.19,1.25,1247397.25,0.0,23356.0,0.0,,,,,,,,,,,,,,20000.0,0.0,1.07,,0.0,0.0,0.0,0.0,0.0,0.0,21.39,0.6637,78.61,0.0
2022-02-21,23356.0,1244968.22,20.33,0.19,1.24,1244968.22,0.0,23356.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,21.44,0.6631,78.56,0.0
2022-02-22,23356.0,1242912.9,19.1,0.18,1.24,1242912.9,0.0,23356.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,21.44,0.6632,78.56,0.0
2022-02-23,23356.0,1243730.36,19.34,0.18,1.24,1243730.36,0.0,23356.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,21.4,0.6636,78.6,0.0
2022-02-24,23356.0,1249919.7,19.56,0.18,1.25,1249919.7,0.0,23356.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,21.32,0.6645,78.68,0.0
2022-02-25,23356.0,1247000.2,19.7,0.18,1.25,1247000.2,0.0,23356.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,21.41,0.6635,78.59,0.0
2022-02-28,23356.0,1252909.26,19.58,0.18,1.25,1252909.26,0.0,23356.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,21.33,0.6644,78.67,0.0
2022-03-01,23356.0,1277199.5,19.19,0.18,1.27,1277199.5,0.0,23356.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,21.09,0.6672,78.91,0.0
2022-03-02,23356.0,1266175.47,7.06,0.18,1.27,1266175.47,0.0,23356.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,21.55,0.6618,78.45,0.0
2022-03-03,23356.0,1265521.5,7.65,0.18,1.27,1265521.5,0.0,23356.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,21.42,0.6634,78.58,0.0
2022-03-04,23356.0,1274863.9,7.52,0.18,1.27,1274863.9,0.0,23356.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,21.28,0.6649,78.72,0.0
2022-03-07,23356.0,1269071.62,5.95,0.18,1.27,1269071.62,0.0,23356.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,21.48,0.6626,78.52,0.0
2022-03-08,18356.0,991664.54,4.63,0.14,0.99,991664.54,0.0,18356.0,0.0,,,,,,,,,,,,,,5000.0,0.0,0.27,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-03-09,18356.0,984982.96,4.62,0.14,0.98,984982.96,0.0,18356.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-03-10,18356.0,975951.81,4.54,0.14,0.98,975951.81,0.0,18356.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-03-11,18356.0,976979.74,4.54,0.14,0.98,976979.74,0.0,18356.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-03-14,18356.0,969710.77,4.53,0.14,0.97,969710.77,0.0,18356.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-03-15,18356.0,973235.12,4.55,0.14,0.97,973235.12,0.0,18356.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-03-16,18356.0,970371.58,4.55,0.14,0.97,970371.58,0.0,18356.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-03-17,18356.0,970940.62,4.57,0.14,0.97,970940.62,0.0,18356.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-03-18,29356.0,1555192.81,7.4,0.22,1.55,1555192.81,0.0,29356.0,0.0,,,,11000.0,,,,,,,,0.58,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,37.43,0.5316,62.57,0.0
2022-03-21,29356.0,1544947.57,7.39,0.22,1.55,1544947.57,0.0,29356.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,37.63,0.5306,62.37,0.0
2022-03-22,29356.0,1540867.08,7.64,0.22,1.54,1540867.08,0.0,29356.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,37.53,0.5311,62.47,0.0
2022-03-23,29356.0,1543832.04,8.05,0.22,1.54,1543832.04,0.0,29356.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,37.43,0.5316,62.57,0.0
2022-03-24,29356.0,1538489.25,8.03,0.22,1.54,1538489.25,0.0,29356.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,37.55,0.531,62.45,0.0
2022-03-25,29356.0,1536375.62,7.66,0.22,1.54,1536375.62,0.0,29356.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,37.5,0.5312,62.5,0.0
2022-03-28,18356.0,959651.68,3.8,0.14,0.96,959651.68,0.0,18356.0,0.0,,,,,,,,,,,,,,11000.0,0.0,0.58,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-03-29,18356.0,956219.11,3.81,0.14,0.96,956219.11,0.0,18356.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-03-30,18356.0,954071.46,3.74,0.14,0.95,954071.46,0.0,18356.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-03-31,29456.0,1542522.35,6.0,0.23,1.54,1542522.35,0.0,29456.0,0.0,,,,11100.0,,,,,,,,0.58,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,37.51,0.5312,62.49,0.0
2022-04-01,11100.0,579320.1,2.23,0.09,0.58,579320.1,0.0,11100.0,0.0,,,,,,,,,,,,,,,0.0,,0.96,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-04-04,11100.0,580752.0,2.25,0.09,0.58,580752.0,0.0,11100.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-04-05,11100.0,575246.4,2.28,0.09,0.58,575246.4,0.0,11100.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-04-06,11100.0,573559.2,2.28,0.09,0.57,573559.2,0.0,11100.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-04-07,38700.0,1995294.6,7.95,0.32,2.0,1995294.6,0.0,38700.0,0.0,,,1.42,,,,27600.0,,,1.42,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-04-08,38700.0,1991115.0,7.94,0.32,2.0,1991115.0,0.0,38700.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-04-11,38700.0,1979582.4,7.87,0.32,1.99,1979582.4,0.0,38700.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
