,ALPUL FP Equity_DX_SI_QTY,ALPUL FP Equity_DX_SHORT_INTEREST_VALUE,ALPUL FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALPUL FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALPUL FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALPUL FP Equity_DX_SI_MV,ALPUL FP Equity_DX_DSS,ALPUL FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALPUL FP Equity_DX_SUPPLY_SI_QTY,ALPUL FP Equity_DX_BROKER_SI_QTY,ALPUL FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALPUL FP Equity_DX_BROKER_SI_MV_NEW_x,ALPUL FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALPUL FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALPUL FP Equity_DX_BROKER_SI_MV_INC_x,ALPUL FP Equity_DX_SUPPLY_SI_MV_NEW,ALPUL FP Equity_DX_BROKER_SI_QTY_ADD,ALPUL FP Equity_DX_BROKER_SI_QTY_NEW,ALPUL FP Equity_DX_SUPPLY_SI_MV_DEC,ALPUL FP Equity_DX_BROKER_SI_QTY_INC,ALPUL FP Equity_DX_SUPPLY_SI_QTY_DEC,ALPUL FP Equity_DX_BROKER_SI_MV_NEW_y,ALPUL FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALPUL FP Equity_DX_BROKER_SI_MV_INC_y,ALPUL FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALPUL FP Equity_DX_BROKER_SI_MV_ADD,ALPUL FP Equity_DX_SUPPLY_SI_QTY_ADD,ALPUL FP Equity_DX_BROKER_SI_QTY_DEC,ALPUL FP Equity_DX_SUPPLY_SI_MV,ALPUL FP Equity_DX_BROKER_SI_MV_DEC,ALPUL FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALPUL FP Equity_DX_UTILIZATION_QUANTITY,ALPUL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALPUL FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALPUL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALPUL FP Equity_DX_ACTIVE_UTILIZATION_MV,ALPUL FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALPUL FP Equity_DX_BROKER_SI_CON_RATIO,ALPUL FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALPUL FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-05-14,1028.0,12027.6,0.03,0.07,0.02,0.01,0.0,10693.8,914.0,914.0,10693.8,,,,,,,,,,,,,,,,,,0.01,,100.0,0.48,0.0,0.0,0.0,100.0,22.15,0.6551,77.85,0.0054
2024-05-15,1028.0,11986.48,0.03,0.07,0.02,0.01,0.0,10657.24,914.0,914.0,10657.24,,,,,,,,,,,,,,,,,,0.01,,100.0,0.49,0.0,0.0,0.0,100.0,22.15,0.6551,77.85,0.0055
2024-05-16,1028.0,11883.68,0.03,0.07,0.02,0.01,0.0,10565.84,914.0,914.0,10565.84,,,,,,,,,,,,,,,,,,0.01,,100.0,0.49,0.0,0.0,0.0,100.0,22.1,0.6556,77.9,0.0055
2024-05-17,1028.0,11924.8,0.03,0.07,0.02,0.01,0.0,10602.4,914.0,914.0,10602.4,,,,,,,,,,,,,,,,,,0.01,,100.0,0.49,0.0,0.0,0.0,100.0,22.15,0.6551,77.85,0.0055
2024-05-20,3028.0,35003.68,0.1,0.22,0.05,0.04,0.0,22125.84,1914.0,1914.0,22125.84,,,1000.0,,,1000.0,,,,,,,,1000.0,0.01,,,0.02,,100.0,1.02,0.0,0.0,0.0,100.0,26.42,0.5117,66.05,0.0161
2024-05-21,3028.0,35064.24,0.1,0.22,0.05,0.04,0.0,22164.12,1914.0,1914.0,22164.12,,,,,,,,,,,,,,,,,,0.02,,100.0,1.02,0.0,0.0,0.0,100.0,26.42,0.5117,66.05,0.0161
2024-05-22,2728.0,31644.8,0.09,0.21,0.04,0.03,0.0,18722.4,1614.0,1614.0,18722.4,,,,,,500.0,,0.01,,800.0,,,,,0.01,500.0,800.0,0.02,0.01,100.0,0.87,0.0,0.0,0.0,100.0,19.06,0.571,72.65,0.0147
2024-05-23,2728.0,31753.92,0.09,0.21,0.04,0.03,0.0,18786.96,1614.0,1614.0,18786.96,,,,,,,,,,,,,,,,,,0.02,,100.0,0.87,0.0,0.0,0.0,100.0,18.34,0.5778,73.29,0.0148
2024-05-24,2728.0,31644.8,0.09,0.22,0.04,0.03,0.0,18722.4,1614.0,1614.0,18722.4,,,,,,,,,,,,,,,,,,0.02,,100.0,0.88,0.0,0.0,0.0,100.0,18.34,0.5781,73.31,0.0149
2024-05-27,2728.0,37155.36,0.09,0.23,0.04,0.03,0.0,21982.68,1614.0,1614.0,21982.68,,,,,,,,,,,,,,,,,,0.02,,100.0,0.88,0.0,0.0,0.0,100.0,18.34,0.5779,73.3,0.0149
2024-05-28,9228.0,123101.52,0.18,0.73,0.11,0.13,0.0,121580.76,9114.0,9114.0,121580.76,,,,,,8500.0,,0.01,,1000.0,,,,,0.12,8500.0,1000.0,0.11,0.01,100.0,4.23,0.0,0.0,0.0,100.0,5.42,0.8523,92.13,0.0429
2024-05-29,2228.0,28964.0,0.04,0.17,0.03,0.03,0.0,22282.0,1714.0,1714.0,22282.0,,,400.0,,,400.0,,0.09,,7800.0,,,,400.0,0.01,,7800.0,0.02,0.11,100.0,0.74,0.0,0.0,0.0,100.0,30.9,0.2886,36.24,0.0096
2024-05-30,2228.0,33731.92,0.04,0.17,0.03,0.03,0.0,25949.96,1714.0,1714.0,25949.96,,,,,,,,,,,,,,,,,,0.02,,100.0,0.74,0.0,0.0,0.0,100.0,31.16,0.2854,35.61,0.0096
2024-05-31,2228.0,33731.92,0.04,0.16,0.03,0.03,0.0,25949.96,1714.0,1714.0,25949.96,,,,,,,,,,,,,,,,,,0.03,,100.0,0.74,0.0,0.0,0.0,100.0,32.46,0.2936,37.09,0.0096
2024-06-03,2228.0,33999.28,0.04,0.16,0.03,0.03,0.0,26155.64,1714.0,1714.0,26155.64,,,,,,,,,,,,,,,,,,0.03,,100.0,0.73,0.0,0.0,0.0,100.0,31.4,0.2883,35.89,0.0095
2024-06-04,2228.0,34043.84,0.04,0.17,0.03,0.03,0.0,26189.92,1714.0,1714.0,26189.92,,,,,,,,,,,,,,,,,,0.03,,100.0,0.74,0.0,0.0,0.0,100.0,31.41,0.2884,35.9,0.0096
2024-06-05,1428.0,21591.36,0.03,0.12,0.02,0.02,0.0,19867.68,1314.0,1314.0,19867.68,,,,,,,,0.01,,400.0,,,,,,,400.0,0.02,0.01,100.0,0.57,0.0,0.0,0.0,100.0,35.06,0.3887,49.05,0.0062
2024-06-06,1428.0,20991.6,0.03,0.15,0.02,0.02,0.0,19315.8,1314.0,1314.0,19315.8,,,,,,,,,,,,,,,,,,0.02,,100.0,0.57,0.0,0.0,0.0,100.0,35.03,0.3884,49.01,0.0062
2024-06-07,728.0,10861.76,0.01,0.09,0.01,0.01,0.0,9160.88,614.0,614.0,9160.88,,,,,,,,0.01,,700.0,,,,,,,700.0,0.01,0.01,100.0,0.26,0.0,0.0,0.0,100.0,31.46,0.5687,68.54,0.0031
2024-06-10,728.0,10585.12,0.01,0.1,0.01,0.01,0.0,8927.56,614.0,614.0,8927.56,,,,,,,,,,,,,,,,,,0.01,,100.0,0.26,0.0,0.0,0.0,100.0,31.03,0.572,68.97,0.0031
2024-06-11,728.0,10454.08,0.01,0.1,0.01,0.01,0.0,8817.04,614.0,614.0,8817.04,,,,,,,,,,,,,,,,,,0.01,,100.0,0.27,0.0,0.0,0.0,100.0,31.17,0.5709,68.83,0.0031
2024-06-12,1353.0,18833.76,0.03,0.19,0.02,0.02,0.0,8546.88,1239.0,614.0,17246.88,,,625.0,,,,,,,,,,,625.0,,,,0.02,,100.0,0.54,0.0,0.0,0.0,100.0,37.07,0.3794,46.3,0.0058
2024-06-13,1445.0,18727.2,0.03,0.2,0.02,0.02,0.0,7957.44,1331.0,614.0,17249.76,,,92.0,,,,,,,,,,,92.0,,,,0.02,,100.0,0.58,0.0,0.0,0.0,100.0,34.81,0.3934,49.88,0.0063
2024-06-14,1445.0,17253.3,0.03,0.2,0.02,0.02,0.0,7331.16,1331.0,614.0,15892.14,,,,,,,,,,,,,,,,,,0.02,,100.0,0.58,0.0,0.0,0.0,100.0,34.84,0.3938,49.92,0.0063
2024-06-17,945.0,11113.2,0.02,0.12,0.01,0.01,0.0,1340.64,831.0,114.0,9772.56,,,,,,,,0.01,,500.0,,,,,,,500.0,0.01,0.01,100.0,0.36,0.0,0.0,0.0,100.0,23.27,0.6429,76.73,0.0041
2024-06-18,945.0,11264.4,0.02,0.12,0.01,0.01,0.0,1358.88,831.0,114.0,9905.52,,,,,,,,,,,,,,,,,,0.01,,100.0,0.36,0.0,0.0,0.0,100.0,24.25,0.6326,75.75,0.0041
2024-06-19,945.0,11075.4,0.02,0.12,0.01,0.01,0.0,1336.08,831.0,114.0,9739.32,,,,,,,,,,,,,,,,,,0.01,,100.0,0.37,0.0,0.0,0.0,100.0,23.97,0.6355,76.03,0.0042
2024-06-20,945.0,10962.0,0.02,0.12,0.01,0.01,0.0,1322.4,831.0,114.0,9639.6,,,,,,,,,,,,,,,,,,0.01,,100.0,0.37,0.0,0.0,0.0,100.0,24.03,0.6349,75.97,0.0042
2024-06-21,945.0,9714.6,0.02,0.12,0.01,0.01,0.0,1171.92,831.0,114.0,8542.68,,,,,,,,,,,,,,,,,,0.01,,100.0,0.37,0.0,0.0,0.0,100.0,23.07,0.645,76.93,0.0042
2024-06-24,1145.0,12022.5,0.02,0.12,0.01,0.01,0.0,3297.0,1031.0,314.0,10825.5,,,200.0,,,200.0,,,,,,,,200.0,0.0,,,0.01,,100.0,0.46,0.0,0.0,0.0,100.0,20.01,0.4591,62.25,0.0051
2024-06-25,15828.0,155589.24,0.31,1.65,0.19,0.16,0.0,90406.51,9914.0,9197.0,97454.62,,,8200.0,0.09,,,,,8883.0,,,,0.09,8200.0,,683.0,,0.1,,100.0,4.19,0.0,0.0,0.0,100.0,16.88,0.6464,78.47,0.0669
2024-06-26,15828.0,153689.88,0.31,1.56,0.19,0.15,0.0,89302.87,9914.0,9197.0,96264.94,,,,,,,,,,,,,,,,,,0.1,,100.0,4.29,0.0,0.0,0.0,100.0,16.51,0.6524,78.94,0.0685
2024-06-27,16328.0,155769.12,0.32,1.56,0.19,0.16,0.0,87739.38,10414.0,9197.0,99349.56,,,500.0,,,,,,,,,,,500.0,,,,0.1,,100.0,4.48,0.0,0.0,0.0,100.0,16.04,0.6159,76.46,0.0702
2024-06-28,18028.0,166939.28,0.35,1.78,0.21,0.17,0.0,100906.22,12114.0,10897.0,112175.64,,,1700.0,0.02,,,,,1700.0,,,,0.02,1700.0,,,,0.12,,100.0,5.25,0.0,0.0,0.0,100.0,24.11,0.5398,69.07,0.0782
2024-07-01,18228.0,173530.56,0.35,1.83,0.21,0.17,0.0,105643.44,12314.0,11097.0,117229.28,,,200.0,0.0,,,,,200.0,,,,0.0,200.0,,,,0.11,,100.0,5.38,0.0,0.0,0.0,100.0,24.44,0.5395,68.95,0.0797
2024-07-02,18228.0,173166.0,0.35,1.8,0.21,0.17,0.0,105421.5,12314.0,11097.0,116983.0,,,,,,,,,,,,,,,,,,0.12,,100.0,5.43,0.0,0.0,0.0,100.0,24.7,0.5363,68.61,0.0804
2024-07-03,19228.0,192087.72,0.37,1.9,0.23,0.19,0.0,120849.03,13314.0,12097.0,133006.86,,,1000.0,0.01,,,,,1000.0,,,,0.01,1000.0,,,,0.13,,100.0,5.88,0.0,0.0,0.0,100.0,28.11,0.5142,65.67,0.085
2024-07-04,19028.0,195988.4,0.37,1.87,0.22,0.19,0.0,122539.1,13114.0,11897.0,135074.2,,,,,,,,0.0,,200.0,,,,,,,200.0,0.13,0.0,100.0,5.86,0.0,0.0,0.0,100.0,27.56,0.5171,66.12,0.085
2024-07-05,19628.0,191961.84,0.38,1.8,0.23,0.2,0.0,119286.66,13414.0,12197.0,131188.92,,,300.0,,,300.0,,,,,,,,300.0,0.0,,,0.14,,100.0,5.99,0.0,0.0,0.0,100.0,27.47,0.4787,63.11,0.0876
2024-07-08,17728.0,176393.6,0.34,1.61,0.21,0.17,0.0,102455.15,11514.0,10297.0,114564.3,,,,,,,,0.03,,1900.0,,,,,,,1900.0,0.11,0.02,100.0,5.14,0.0,0.0,0.0,100.0,19.06,0.5428,70.76,0.0791
2024-07-09,17728.0,176393.6,0.34,1.7,0.21,0.18,0.0,102455.15,11514.0,10297.0,114564.3,,,,,,,,,,,,,,,,,,0.11,,100.0,5.11,0.0,0.0,0.0,100.0,19.18,0.5407,70.57,0.0787
2024-07-10,17728.0,177102.72,0.34,1.72,0.21,0.18,0.0,102867.03,11514.0,10297.0,115024.86,,,,,,,,,,,,,,,,,,0.11,,100.0,5.15,0.0,0.0,0.0,100.0,19.15,0.5412,70.62,0.0793
2024-07-11,17728.0,178343.68,0.34,1.73,0.21,0.18,0.0,103587.82,11514.0,10297.0,115830.84,,,,,,,,,,,,,,,,,,0.12,,100.0,5.13,0.0,0.0,0.0,100.0,19.13,0.5415,70.65,0.079
2024-07-12,17128.0,171280.0,0.33,1.75,0.2,0.17,0.0,99970.0,11214.0,9997.0,112140.0,,,,,,,,0.0,,300.0,,,,,,,300.0,0.11,0.0,100.0,5.06,0.0,0.0,0.0,100.0,19.9,0.5773,72.98,0.0772
2024-07-15,17128.0,167511.84,0.33,1.82,0.2,0.17,0.0,97770.66,11214.0,9997.0,109672.92,,,,,,,,,,,,,,,,,,0.11,,100.0,5.01,0.0,0.0,0.0,100.0,20.02,0.5754,72.81,0.0766
2024-07-16,17128.0,174705.6,0.33,1.85,0.2,0.17,0.0,101969.4,11214.0,9997.0,114382.8,,,,,,,,,,,,,,,,,,0.11,,100.0,9.72,0.0,0.0,0.0,100.0,19.53,0.583,73.48,0.1485
2024-07-17,17128.0,183612.16,0.33,1.8,0.2,0.18,0.0,107167.84,11214.0,9997.0,120214.08,,,,,,,,,,,,,,,,,,0.11,,100.0,9.99,0.0,0.0,0.0,100.0,19.47,0.5839,73.56,0.1526
2024-07-18,17636.0,193996.0,0.34,1.82,0.21,0.19,0.0,113267.0,11422.0,10297.0,125642.0,,,208.0,,,300.0,,,,,,,,208.0,0.0,,,0.12,,100.0,10.26,0.0,0.0,0.0,100.0,19.29,0.5455,70.93,0.1584
2024-07-19,16636.0,199632.0,0.32,1.72,0.19,0.19,0.0,111564.0,10422.0,9297.0,125064.0,,,,,,,,0.01,,1000.0,,,,,,,1000.0,0.11,0.01,100.0,9.43,0.0,0.0,0.0,100.0,13.92,0.6035,76.07,0.1505
2024-07-22,16636.0,204622.8,0.32,1.67,0.19,0.2,0.0,114353.1,10422.0,9297.0,128190.6,,,,,,,,,,,,,,,,,,0.13,,100.0,9.34,0.0,0.0,0.0,100.0,14.28,0.5954,75.45,0.1491
2024-07-23,14811.0,178620.66,0.29,1.44,0.17,0.18,0.0,97649.82,8597.0,8097.0,103679.82,,,,,,,,0.02,,1825.0,,,,,,,1200.0,0.11,0.01,100.0,7.62,0.0,0.0,0.0,100.0,8.17,0.7207,84.33,0.1312
2024-07-24,14811.0,174473.58,0.29,1.46,0.17,0.18,0.0,95382.66,8597.0,8097.0,101272.66,,,,,,,,,,,,,,,,,,0.1,,100.0,7.62,0.0,0.0,0.0,100.0,8.1,0.723,84.48,0.1312
2024-07-25,14811.0,167364.3,0.29,1.5,0.17,0.17,0.0,91496.1,8597.0,8097.0,97146.1,,,,,,,,,,,,,,,,,,0.1,,100.0,7.65,0.0,0.0,0.0,100.0,8.25,0.7184,84.18,0.1318
2024-07-26,14811.0,165290.76,0.29,1.53,0.17,0.17,0.0,90362.52,8597.0,8097.0,95942.52,,,,,,,,,,,,,,,,,,0.1,,100.0,7.66,0.0,0.0,0.0,100.0,8.05,0.7228,84.47,0.132
2024-07-29,14811.0,162624.78,0.29,1.6,0.17,0.16,0.0,88905.06,8597.0,8097.0,94395.06,,,,,,,,,,,,,,,,,,0.1,,100.0,7.67,0.0,0.0,0.0,100.0,8.16,0.7211,84.36,0.1321
2024-07-30,14561.0,172984.68,0.28,1.62,0.17,0.17,0.0,96192.36,8347.0,8097.0,99162.36,,,,,,,,0.0,,250.0,,,,,,,,0.09,,100.0,7.43,0.0,0.0,0.0,100.0,7.95,0.7551,86.43,0.1297
2024-07-31,14561.0,182303.72,0.28,1.6,0.17,0.18,0.0,101374.44,8347.0,8097.0,104504.44,,,,,,,,,,,,,,,,,,0.1,,100.0,7.41,0.0,0.0,0.0,100.0,8.04,0.7524,86.26,0.1293
2024-08-01,14561.0,182886.16,0.28,1.63,0.17,0.18,0.0,101698.32,8347.0,8097.0,104838.32,,,,,,,,,,,,,,,,,,0.1,,100.0,7.48,0.0,0.0,0.0,100.0,8.23,0.7474,85.94,0.1306
2024-08-02,14561.0,170654.92,0.28,1.63,0.17,0.18,0.0,94896.84,8347.0,8097.0,97826.84,,,,,,,,,,,,,,,,,,0.1,,100.0,7.5,0.0,0.0,0.0,100.0,8.5,0.74,85.48,0.1309
2024-08-05,13361.0,144031.58,0.26,1.71,0.16,0.15,0.0,74349.66,7147.0,6897.0,77044.66,,,,,,,,0.02,,1200.0,,,,,,,1200.0,0.08,0.02,100.0,6.36,0.0,0.0,0.0,100.0,4.68,0.8745,93.38,0.119
2024-08-06,13361.0,157659.8,0.26,1.63,0.16,0.15,0.0,81384.6,7147.0,6897.0,84334.6,,,,,,,,,,,,,,,,,,0.08,,100.0,6.48,0.0,0.0,0.0,100.0,4.29,0.8843,93.92,0.1212
2024-08-07,13361.0,163004.2,0.26,1.66,0.16,0.16,0.0,84143.4,7147.0,6897.0,87193.4,,,,,,,,,,,,,,,,,,0.08,,100.0,6.46,0.0,0.0,0.0,100.0,4.42,0.8811,93.74,0.1208
2024-08-08,7447.0,90853.4,0.14,0.92,0.09,0.09,0.0,11992.6,7147.0,983.0,87193.4,,,,,,,,,,,,,,,,,5914.0,0.09,0.07,100.0,6.15,0.0,0.0,0.0,100.0,8.06,0.7924,88.59,0.0641
2024-08-09,1533.0,19591.74,0.03,0.17,0.02,0.02,0.0,12562.74,1233.0,983.0,15757.74,,,,,,,,0.07,,5914.0,,,,,,,,0.02,,100.0,1.08,0.0,0.0,0.0,100.0,38.33,0.3813,45.7,0.0134
2024-08-12,1633.0,25768.74,0.03,0.17,0.02,0.02,0.0,17089.74,1333.0,1083.0,21034.74,,,100.0,,,100.0,,,,,,,,100.0,0.0,,,0.02,,100.0,1.18,0.0,0.0,0.0,100.0,33.46,0.3556,47.03,0.0145
2024-08-13,1633.0,25605.44,0.03,0.16,0.02,0.02,0.0,16981.44,1333.0,1083.0,20901.44,,,,,,,,,,,,,,,,,,0.02,,100.0,1.2,0.0,0.0,0.0,100.0,35.46,0.3488,44.92,0.0147
2024-08-14,1633.0,24397.02,0.03,0.15,0.02,0.03,0.0,16180.02,1333.0,1083.0,19915.02,,,,,,,,,,,,,,,,,,0.02,,100.0,1.12,0.0,0.0,0.0,100.0,37.48,0.3341,40.65,0.0137
2024-08-15,1033.0,16094.14,0.02,0.09,0.01,0.02,0.0,12199.14,1033.0,783.0,16094.14,,,,,,,,0.01,,300.0,,,,,,,300.0,0.02,0.0,100.0,0.82,0.0,0.0,0.0,100.0,23.53,0.5138,67.05,0.0082
2024-08-16,933.0,14890.68,0.02,0.08,0.01,0.01,0.0,10900.68,933.0,683.0,14890.68,,,,,,,,0.0,,100.0,,,,,,,100.0,0.01,0.0,100.0,0.74,0.0,0.0,0.0,100.0,26.33,0.6121,73.67,0.0074
2024-08-19,933.0,14928.0,0.02,0.08,0.01,0.01,0.0,10928.0,933.0,683.0,14928.0,,,,,,,,,,,,,,,,,,0.01,,100.0,0.78,0.0,0.0,0.0,100.0,26.75,0.6081,73.25,0.0078
2024-08-20,7188.0,112132.8,0.14,0.61,0.08,0.11,0.0,108232.8,7188.0,6938.0,112132.8,,,,,,6255.0,,,,,,,,,0.1,6255.0,,0.11,,100.0,5.88,0.0,0.0,0.0,100.0,9.29,0.7707,87.23,0.0588
2024-08-21,2992.0,48590.08,0.06,0.24,0.03,0.05,0.0,44530.08,2992.0,2742.0,48590.08,,,,,,,,0.07,,4196.0,,,,,,,4196.0,0.05,0.07,100.0,2.58,0.0,0.0,0.0,100.0,23.54,0.5271,68.18,0.0258
2024-08-22,4036.0,68369.84,0.08,0.31,0.05,0.06,0.0,64134.84,4036.0,3786.0,68369.84,,,1044.0,0.02,,,,,1044.0,,,,0.02,1044.0,,,,0.07,,100.0,3.37,0.0,0.0,0.0,100.0,18.07,0.6081,75.59,0.0337
2024-08-23,10372.0,182547.2,0.2,0.76,0.12,0.18,0.0,178147.2,10372.0,10122.0,182547.2,,,6336.0,,,6700.0,,,,,,,,6336.0,0.11,,364.0,0.17,0.0,100.0,8.39,0.0,0.0,0.0,100.0,26.41,0.4919,64.6,0.0839
2024-08-26,9678.0,162977.52,0.19,0.69,0.11,0.17,0.0,158767.52,9678.0,9428.0,162977.52,,,701.0,,,,,0.02,,1395.0,,,,701.0,,,694.0,0.17,0.01,100.0,7.65,0.0,0.0,0.0,100.0,20.78,0.5358,69.81,0.0765
2024-08-27,10093.0,169764.26,0.2,0.69,0.12,0.17,0.0,158831.26,9693.0,9443.0,163036.26,,,6252.0,0.09,,400.0,,0.11,5115.0,6237.0,,,0.09,6252.0,0.01,,5500.0,0.16,0.1,100.0,7.58,0.0,0.0,0.0,100.0,11.86,0.5299,71.02,0.0789
2024-08-28,8785.0,144601.1,0.17,0.61,0.1,0.15,0.0,133902.1,8385.0,8135.0,138017.1,,,,,,,,0.02,,1308.0,,,,,,,1308.0,0.14,0.02,100.0,6.36,0.0,0.0,0.0,100.0,13.68,0.4789,66.72,0.0666
2024-08-29,6242.0,102993.0,0.12,0.44,0.07,0.1,0.0,92268.0,5842.0,5592.0,96393.0,,,,,,,,0.04,,2543.0,,,,,,,2543.0,0.1,0.04,12.11,4.13,42407.0,699715.5,0.7,12.08,19.22,0.3479,53.0,0.0442
2024-08-30,11942.0,200625.6,0.23,0.84,0.14,0.2,0.0,189705.6,11542.0,11292.0,193905.6,,,5700.0,0.09,,,,,5700.0,,,,0.09,5700.0,,,,0.19,,23.25,8.11,38100.0,640080.0,0.63,23.24,27.68,0.4181,57.72,0.0839
2024-09-02,11942.0,201580.96,0.23,0.85,0.14,0.2,0.0,190608.96,11542.0,11292.0,194828.96,,,,,,,,,,,,,,,,,,0.19,,23.25,8.36,38100.0,643128.0,0.64,23.25,27.7,0.4186,57.76,0.0865
2024-09-03,6742.0,111782.36,0.13,0.47,0.08,0.11,0.0,101005.36,6342.0,6092.0,105150.36,,,,,,,,0.09,,5200.0,,,,,,,5200.0,0.11,0.09,12.78,4.66,43300.0,717914.0,0.73,12.76,25.26,0.331,49.17,0.0496
2024-09-04,5956.0,100060.8,0.12,0.41,0.07,0.1,0.0,89140.8,5556.0,5306.0,93340.8,,,,,,,,0.01,,786.0,,,,,,,786.0,0.09,0.01,11.37,4.08,43300.0,727440.0,0.72,11.39,28.5,0.2933,42.3,0.0438
2024-09-05,10356.0,180815.76,0.2,0.66,0.12,0.17,0.0,176450.76,10356.0,10106.0,180815.76,,,5200.0,0.09,,,,0.01,5200.0,400.0,,,0.09,5200.0,,,400.0,0.17,0.01,21.37,7.91,38100.0,665226.0,0.64,21.38,24.3,0.5059,66.46,0.0791
2024-09-06,13268.0,251030.56,0.26,0.78,0.16,0.23,0.0,234948.56,12668.0,12418.0,239678.56,,,6512.0,0.1,,600.0,,0.07,5912.0,4200.0,,,0.1,6512.0,0.01,,4200.0,0.22,0.07,23.05,10.74,42300.0,800316.0,0.74,23.07,20.61,0.4472,62.68,0.1125
2024-09-09,11743.0,228518.78,0.23,0.61,0.14,0.22,0.0,211977.78,11143.0,10893.0,216842.78,,,5245.0,,,,,0.11,,6770.0,,,,5245.0,,,1525.0,0.21,0.01,23.12,9.45,37055.0,721090.3,0.71,23.09,22.94,0.4125,58.78,0.0995
2024-09-10,6760.0,129116.0,0.13,0.32,0.08,0.13,0.0,112881.0,6160.0,5910.0,117656.0,,,,,,,,0.09,,4983.0,,,,,,,4983.0,0.12,0.09,13.24,5.21,40373.0,771124.3,0.79,13.23,28.56,0.2846,40.02,0.0571
2024-09-11,5505.0,107347.5,0.11,0.25,0.06,0.11,0.0,90772.5,4905.0,4655.0,95647.5,,,,,,,,0.03,,1255.0,,,,,,,1255.0,0.09,0.02,10.54,4.15,41628.0,811746.0,0.8,10.54,21.74,0.3194,48.92,0.0466
2024-09-12,5757.0,109383.0,0.11,0.24,0.07,0.11,0.0,83733.0,5157.0,4407.0,97983.0,,,252.0,,,,,,,,,,,252.0,,,248.0,0.1,0.0,11.08,4.37,41376.0,786144.0,0.8,11.09,20.92,0.3012,47.07,0.0488
2024-09-13,8933.0,183573.15,0.17,0.36,0.1,0.17,0.0,151720.65,8133.0,7383.0,167133.15,,,2976.0,0.06,,,,,3400.0,,,,0.06,2976.0,,,424.0,0.15,0.01,17.4,7.07,38600.0,793230.0,0.73,17.41,17.8,0.4764,65.65,0.0776
2024-09-16,5583.0,116126.4,0.11,0.21,0.07,0.11,0.0,101566.4,5383.0,4883.0,111966.4,,,,,,,,0.04,,2750.0,,,,,,,2500.0,0.11,0.04,11.73,4.75,40500.0,842400.0,0.83,11.73,12.37,0.5405,71.57,0.0493
2024-09-17,5483.0,113223.95,0.11,0.2,0.06,0.11,0.0,104963.95,5083.0,5083.0,104963.95,,,200.0,0.0,,,,0.01,200.0,500.0,,,0.0,200.0,,,,0.11,,11.03,4.51,41000.0,846650.0,0.85,11.03,14.6,0.5698,73.02,0.0487
2024-09-18,2283.0,47258.1,0.04,0.08,0.03,0.05,0.0,38978.1,1883.0,1883.0,38978.1,,,,,,,,0.07,,3200.0,,,,,,,3200.0,0.04,0.07,4.09,1.74,44200.0,914940.0,0.91,4.09,35.02,0.335,35.02,0.0211
2024-09-19,2283.0,50111.85,0.04,0.08,0.03,0.05,0.0,41331.85,1883.0,1883.0,41331.85,,,,,,,,,,,,,,,,,,0.04,,4.09,1.74,44200.0,970190.0,0.91,4.09,34.42,0.334,34.42,0.0211
2024-09-20,1883.0,42179.2,0.04,0.07,0.02,0.04,0.0,37699.2,1683.0,1683.0,37699.2,,,,,,,,0.0,,200.0,,,,,,,200.0,0.04,0.0,3.67,1.3,44200.0,990080.0,0.97,3.67,36.74,0.3573,42.17,0.0146
2024-09-23,1483.0,32032.8,0.03,0.05,0.02,0.03,0.0,27712.8,1283.0,1283.0,27712.8,,,,,,,,0.01,,400.0,,,,,,,400.0,0.03,0.01,2.8,1.01,44600.0,963360.0,1.0,2.8,27.42,0.3543,45.15,0.0117
2024-09-24,683.0,14616.2,0.01,0.02,0.01,0.01,0.0,14616.2,683.0,683.0,14616.2,,,,,,,,0.01,,600.0,,,,,,,600.0,0.01,0.01,100.0,0.53,0.0,0.0,0.0,100.0,,1.0,100.0,0.0053
2024-09-25,683.0,14479.6,0.01,0.02,0.01,0.01,0.0,14479.6,683.0,683.0,14479.6,,,,,,,,,,,,,,,,,,0.01,,100.0,0.55,0.0,0.0,0.0,100.0,,1.0,100.0,0.0055
2024-09-26,683.0,14684.5,0.01,0.02,0.01,0.01,0.0,14684.5,683.0,683.0,14684.5,,,,,,,,,,,,,,,,,,0.01,,100.0,0.54,0.0,0.0,0.0,100.0,,1.0,100.0,0.0054
