,NACON FP Equity_DX_SI_QTY,NACON FP Equity_DX_SHORT_INTEREST_VALUE,NACON FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,NACON FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,NACON FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,NACON FP Equity_DX_SI_MV,NACON FP Equity_DX_DSS,NACON FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,NACON FP Equity_DX_SUPPLY_SI_QTY,NACON FP Equity_DX_BROKER_SI_QTY,NACON FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,NACON FP Equity_DX_BROKER_SI_MV_NEW_x,NACON FP Equity_DX_SUPPLY_SI_QTY_INC_x,NACON FP Equity_DX_BROKER_SI_MV_INC_x,NACON FP Equity_DX_BROKER_SI_QTY_ADD,NACON FP Equity_DX_BROKER_SI_QTY_NEW,NACON FP Equity_DX_SUPPLY_SI_MV_DEC,NACON FP Equity_DX_BROKER_SI_QTY_INC,NACON FP Equity_DX_SUPPLY_SI_QTY_DEC,NACON FP Equity_DX_BROKER_SI_MV_NEW_y,NACON FP Equity_DX_BROKER_SI_MV_INC_y,NACON FP Equity_DX_SUPPLY_SI_QTY_INC_y,NACON FP Equity_DX_BROKER_SI_MV_ADD,NACON FP Equity_DX_SUPPLY_SI_QTY_ADD,NACON FP Equity_DX_BROKER_SI_QTY_DEC,NACON FP Equity_DX_SUPPLY_SI_MV,NACON FP Equity_DX_BROKER_SI_MV_DEC,NACON FP Equity_DX_BROKER_SI_MV_RMV,NACON FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,NACON FP Equity_DX_UTILIZATION_QUANTITY,NACON FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,NACON FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,NACON FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,NACON FP Equity_DX_ACTIVE_UTILIZATION_MV,NACON FP Equity_DX_BROKER_SI_MARKET_SHARE_2,NACON FP Equity_DX_BROKER_SI_CON_RATIO,NACON FP Equity_DX_BROKER_SI_MARKET_SHARE_1,NACON FP Equity_DX_DEMAND_SUPPLY_RATIO
2022-02-07,767016.0,3888771.12,3.62,10.12,0.89,3.9,0.0,2161766.88,558056.0,426384.0,2829343.92,,7788.0,0.13,1975.0,,0.02,29025.0,3221.0,,0.13,7788.0,0.0,39770.0,8909.0,2.83,0.06,,68.24,68.24,259683.0,1316592.81,1.32,68.21,20.97,0.222,37.63,0.938
2022-02-08,758372.0,3966285.56,3.58,9.85,0.88,3.91,0.0,2208210.6,550932.0,422220.0,2881374.36,,4665.0,,4480.0,,0.02,,11789.0,,,4665.0,0.02,,8644.0,2.84,0.03,,67.84,67.84,261133.0,1365725.59,1.34,67.9,21.45,0.2195,37.22,0.9339
2022-02-09,731848.0,3856838.96,3.45,9.68,0.85,4.14,0.0,2046114.39,524806.0,388257.0,2765727.62,,3222.0,0.42,,,0.15,23225.0,29348.0,,0.42,3222.0,,,57188.0,2.76,0.28,,63.33,63.33,303902.0,1601563.54,1.6,63.3,20.44,0.1875,28.83,0.8831
2022-02-10,783696.0,4075219.2,3.7,10.45,0.91,4.2,0.0,2111746.0,528806.0,406105.0,2749791.2,,34000.0,0.11,,,0.17,18490.0,30000.0,,0.11,34000.0,,,642.0,2.77,0.0,,63.81,63.81,299902.0,1559490.4,1.57,63.81,19.93,0.1955,31.32,0.9457
2022-02-11,761018.0,4094276.84,3.59,10.22,0.88,4.02,0.0,2094590.02,522904.0,389329.0,2813223.52,,989.0,,4221.0,,0.03,,6891.0,,,989.0,0.02,,20997.0,2.77,0.18,,62.47,62.47,314202.0,1690406.76,1.68,62.28,21.54,0.2075,32.21,0.9091
2022-02-14,753699.0,3881549.85,3.56,9.88,0.87,4.05,0.0,2005049.5,515584.0,389330.0,2655257.6,,,0.03,,,0.02,1.0,7320.0,,0.03,,,,,2.72,,,61.38,61.38,324367.0,1670490.05,1.7,61.51,20.55,0.2082,33.01,0.8973
2022-02-15,752125.0,3941135.0,3.55,9.65,0.87,3.91,0.0,1984057.88,533840.0,378637.0,2797321.6,,10000.0,0.01,,,0.0,1199.0,2175.0,,0.01,10000.0,,10431.0,11892.0,2.77,0.12,,63.39,63.39,308366.0,1615837.84,1.61,63.3,21.56,0.2123,32.41,0.893
2022-02-16,802930.0,4135089.5,3.79,10.37,0.93,4.21,0.0,2024264.15,555444.0,393061.0,2860536.6,,36300.0,0.11,,,0.09,17337.0,15338.0,,0.11,36300.0,,642.0,2913.0,2.89,0.02,,65.9,65.9,287400.0,1480110.0,1.49,66.02,21.98,0.2198,33.94,0.9526
2022-02-17,814378.0,4373209.86,3.84,10.48,0.94,4.24,0.0,2176944.3,554563.0,405390.0,2978003.31,,,0.04,1518.0,,0.0,12131.0,881.0,,0.04,,0.0,,1320.0,2.91,0.01,,65.8,65.8,288281.0,1548068.97,1.53,65.49,21.39,0.2144,33.14,0.9662
2022-02-18,813503.0,4287160.81,3.84,10.32,0.94,4.37,0.0,2079094.05,553046.0,394515.0,2914552.42,,10000.0,,,,0.07,,11517.0,,,10000.0,,,10875.0,2.94,0.01,,65.62,65.62,289798.0,1527235.46,1.54,65.7,23.11,0.2117,32.02,0.9652
2022-02-21,833503.0,4325880.57,3.93,10.77,0.97,4.41,0.0,2047532.85,572058.0,394515.0,2968981.02,,20000.0,,,,0.01,,988.0,,,20000.0,,,,3.0,,,67.87,67.87,270786.0,1405379.34,1.41,67.98,25.17,0.2133,31.19,0.9889
2022-02-22,854406.0,4494175.56,4.03,11.09,0.99,4.47,0.0,2177524.28,575737.0,413978.0,3028376.62,,3679.0,0.15,,,,29012.0,,,0.15,3679.0,,,9549.0,3.01,0.08,,68.31,68.31,267107.0,1404982.82,1.4,68.17,24.37,0.196,28.67,1.0137
2022-02-23,845939.0,4576529.99,3.99,10.87,0.98,4.5,0.0,2193814.51,568316.0,405511.0,3074589.56,,,,437.0,,0.01,,7421.0,,,,0.0,,8904.0,3.02,0.03,,67.43,67.43,274528.0,1485196.48,1.48,67.12,24.53,0.1983,28.69,1.0037
2022-02-24,836760.0,4309314.0,3.95,10.9,0.97,4.51,0.0,2030938.55,565763.0,394357.0,2913679.45,,,0.0,,,0.05,69.0,2553.0,,0.0,,,,11223.0,3.0,0.02,,67.13,67.13,277081.0,1426967.15,1.44,67.6,25.29,0.201,29.35,0.9928
2022-02-25,834018.0,4286852.52,3.94,10.34,0.97,4.31,0.0,2012901.1,562321.0,391615.0,2890329.94,,,,,,0.02,,3442.0,,,,,,2742.0,2.89,0.07,,66.72,66.72,280523.0,1441888.22,1.44,66.72,25.19,0.2006,28.88,0.9895
2022-02-28,835234.0,4276398.08,3.94,10.38,0.97,4.32,0.0,2021406.72,541860.0,394806.0,2774323.2,,,0.07,,,0.11,12728.0,20461.0,,0.07,,,,9537.0,2.78,0.05,,100.0,64.29,0.0,0.0,0.0,100.0,25.06,0.1935,27.57,0.9909
2022-03-01,825234.0,4192188.72,3.89,10.32,0.96,4.26,0.0,1980214.48,543942.0,389806.0,2763225.36,,7082.0,,,,0.03,,5000.0,,,7082.0,,,5000.0,2.78,0.03,,100.0,65.01,0.0,0.0,0.0,100.0,25.19,0.1954,27.82,0.9862
2022-03-02,828234.0,4306816.8,3.91,10.64,0.96,4.25,0.0,2026991.2,549588.0,389806.0,2857857.6,,2800.0,,,,,,,,,2800.0,,2846.0,,2.81,,,100.0,65.46,0.0,0.0,0.0,100.0,25.1,0.1955,27.7,0.9864
2022-03-03,834524.0,4172620.0,3.94,10.83,0.97,4.34,0.0,1980480.0,558318.0,396096.0,2791590.0,,5558.0,0.05,,,0.0,6290.0,800.0,,0.05,5558.0,,3972.0,,2.87,,,100.0,66.56,0.0,0.0,0.0,100.0,25.2,0.1975,28.63,0.9949
2022-03-04,825545.0,4057553.68,3.9,11.05,0.96,4.16,0.0,1902680.06,555480.0,387117.0,2730184.2,,,,,,0.02,,2838.0,,,,,,8979.0,2.76,0.09,,100.0,66.22,0.0,0.0,0.0,100.0,25.27,0.1992,28.73,0.9842
2022-03-07,812095.0,3601641.33,3.83,10.87,0.94,3.96,0.0,1657213.15,555480.0,373667.0,2463553.8,,,,,,,,,,,,,,13450.0,2.64,0.09,,100.0,66.22,0.0,0.0,0.0,100.0,26.26,0.1966,27.71,0.9681
2022-03-08,808510.0,3678720.5,3.81,11.1,0.94,3.63,0.0,1702073.1,551480.0,374082.0,2509234.0,,,0.0,,,0.04,415.0,4000.0,,0.0,,,,,2.46,,,100.0,68.18,0.0,0.0,0.0,100.0,25.66,0.1972,27.31,0.9996
2022-03-09,799285.0,3800600.18,3.77,11.55,0.93,3.68,0.0,1754105.24,542255.0,368897.0,2578422.53,,1363.0,,,,0.03,,10588.0,,,1363.0,,,5185.0,2.5,0.01,,100.0,66.93,0.0,0.0,0.0,100.0,25.95,0.1967,26.69,0.9866
2022-03-10,793045.0,3703520.15,3.74,11.54,0.92,3.79,0.0,1717210.37,537201.0,367711.0,2508728.67,,2186.0,0.05,,,0.03,2186.0,7240.0,,0.05,2186.0,,,3372.0,2.54,0.0,,100.0,66.31,0.0,0.0,0.0,100.0,26.45,0.1972,27.52,0.9789
2022-03-11,798538.0,3793055.5,3.77,11.62,0.93,3.78,0.0,1772719.0,537201.0,373204.0,2551704.75,,,0.01,,,,5493.0,,,0.01,,,,,2.53,,,100.0,66.31,0.0,0.0,0.0,100.0,26.1,0.1987,27.94,0.9856
2022-03-14,827303.0,4062057.73,3.9,11.86,0.96,3.98,0.0,1895299.28,551970.0,386008.0,2710172.7,,15961.0,0.07,,,0.0,12804.0,1192.0,,0.07,15961.0,,,,2.65,,,100.0,68.13,0.0,0.0,0.0,100.0,27.25,0.2047,28.48,1.0211
2022-03-15,831434.0,3990883.2,3.92,12.08,0.96,4.09,0.0,1824667.2,556101.0,380139.0,2669284.8,,5000.0,,,,0.01,,869.0,,,5000.0,,,5869.0,2.71,0.0,,100.0,68.64,0.0,0.0,0.0,100.0,27.42,0.2038,27.85,1.0262
2022-03-16,829246.0,4142083.77,3.91,12.05,0.96,4.02,0.0,1862890.25,553913.0,372951.0,2766795.44,,5000.0,,,,0.03,,7188.0,,,5000.0,,,7188.0,2.69,0.06,,100.0,68.37,0.0,0.0,0.0,100.0,26.79,0.2023,27.42,1.0235
2022-03-17,835745.0,4446163.4,3.94,12.08,0.97,4.23,0.0,2003889.72,556692.0,376671.0,2961601.44,,7000.0,0.05,,,0.01,3720.0,4221.0,,0.05,7000.0,,,,2.84,,,82.51,68.74,118042.0,627983.44,0.63,81.87,26.77,0.2037,26.88,1.0319
2022-03-18,837915.0,4482845.25,3.95,11.58,0.97,4.49,0.0,2020994.6,557777.0,377756.0,2984106.95,,1085.0,0.07,,,,1085.0,,,0.07,1085.0,,,,2.97,,,82.53,68.87,118042.0,631524.7,0.63,82.49,27.08,0.2029,27.19,1.0346
2022-03-21,852757.0,4545194.81,4.02,12.27,0.99,4.58,0.0,1997278.92,575651.0,374724.0,3068219.83,,17874.0,0.01,,,,1258.0,,,0.01,17874.0,,,4290.0,3.08,0.02,,100.0,71.08,0.0,0.0,0.0,100.0,26.13,0.203,26.95,1.0529
2022-03-22,859032.0,4690314.72,4.05,12.61,1.0,4.62,0.0,2056831.14,576736.0,376709.0,3148978.56,,4490.0,0.02,,,0.02,4490.0,3405.0,,0.02,4490.0,,,2505.0,3.1,0.01,,100.0,71.46,0.0,0.0,0.0,100.0,26.38,0.2057,27.18,1.0643
2022-03-23,857954.0,4590053.9,4.05,12.55,0.99,4.68,0.0,2009625.85,576289.0,375631.0,3083146.15,,,,69.0,,0.0,,447.0,,,,0.0,,1147.0,3.12,0.0,,100.0,71.32,0.0,0.0,0.0,100.0,26.7,0.2061,27.5,1.0618
2022-03-24,858584.0,4593424.4,4.05,12.49,0.99,4.61,0.0,2012996.35,576219.0,376261.0,3082771.65,,,0.0,,,0.0,700.0,70.0,,0.0,,,,70.0,3.08,0.02,,100.0,71.31,0.0,0.0,0.0,100.0,26.54,0.2058,27.32,1.0625
2022-03-25,858838.0,4620548.44,4.05,12.63,1.0,4.62,0.0,2025650.7,576173.0,376515.0,3099810.74,,,0.0,,,0.0,254.0,46.0,,0.0,,,,,3.09,,,100.0,71.03,0.0,0.0,0.0,100.0,26.49,0.2058,27.32,1.0588
2022-03-28,858838.0,4689255.48,4.05,12.78,1.0,4.65,0.0,2055771.9,576473.0,376515.0,3147542.58,,300.0,,,,,,,,,300.0,,,,3.12,,,100.0,71.04,0.0,0.0,0.0,100.0,26.45,0.2059,27.27,1.0584
2022-03-29,859049.0,4802083.91,4.05,13.01,1.0,4.72,0.0,2139438.34,566439.0,382726.0,3166394.01,,700.0,0.07,,,0.05,9211.0,13734.0,,0.07,700.0,,3000.0,3000.0,3.12,0.02,,100.0,69.75,0.0,0.0,0.0,100.0,25.23,0.2061,28.23,1.0578
2022-03-30,859149.0,4759685.46,4.05,13.01,1.0,4.81,0.0,2137476.04,568189.0,385826.0,3147767.06,,1750.0,0.03,3000.0,,,100.0,,,0.03,1750.0,0.02,,,3.16,,,100.0,70.03,0.0,0.0,0.0,100.0,25.37,0.2053,28.41,1.059
2022-03-31,857265.0,4680666.9,4.04,13.16,0.99,4.77,0.0,2134543.32,564148.0,390942.0,3080248.08,,2959.0,0.03,,,0.05,5116.0,7000.0,,0.03,2959.0,,,,3.12,,,100.0,69.54,0.0,0.0,0.0,100.0,24.42,0.2018,28.47,1.0567
2022-04-01,856528.0,4453945.6,4.04,13.36,0.99,4.66,0.0,2029066.0,561920.0,390205.0,2921984.0,,,0.01,,,0.06,3000.0,2228.0,,0.01,,,,3737.0,3.02,0.04,,100.0,69.15,0.0,0.0,0.0,100.0,24.97,0.2004,28.17,1.0541
2022-04-04,856397.0,4547468.07,4.04,13.09,0.99,4.5,0.0,2070926.55,561989.0,390005.0,2984161.59,,,,,,,,,,,,,69.0,200.0,2.95,0.05,,100.0,69.14,0.0,0.0,0.0,100.0,24.31,0.2005,27.81,1.0535
2022-04-05,877510.0,4826305.0,4.14,13.39,1.02,4.73,1.0,2305534.0,551154.0,419188.0,3031347.0,,19212.0,0.19,,,0.14,29323.0,30047.0,,0.19,19212.0,,,140.0,2.97,0.0,,100.0,70.14,0.0,0.0,0.0,100.0,25.12,0.2035,28.53,1.1168
2022-04-06,840563.0,4866859.77,3.97,12.9,0.97,4.71,0.0,2305589.58,530619.0,398202.0,3072284.01,,,,,,0.06,,20535.0,,,,,,20986.0,2.99,0.07,,83.6,67.55,104108.0,602785.32,0.6,83.19,24.18,0.1994,27.43,1.07
2022-04-07,840572.0,4715608.92,3.97,12.66,0.97,4.87,0.0,2236493.82,531468.0,398662.0,2981535.48,,7300.0,0.06,,,0.0,460.0,6451.0,,0.06,7300.0,,,,3.05,,,100.0,71.55,0.0,0.0,0.0,100.0,24.57,0.1989,27.99,1.1316
2022-04-08,869562.0,4834764.72,4.1,13.95,1.01,4.9,1.0,2287172.72,547758.0,411362.0,3045534.48,,19531.0,0.03,,,0.02,12700.0,3241.0,,0.03,19531.0,,,,3.07,,,100.0,72.89,0.0,0.0,0.0,100.0,25.66,0.2038,28.49,1.1571
2022-04-11,887919.0,4963467.21,4.19,13.87,1.03,4.97,1.0,2290882.62,569182.0,409818.0,3181727.38,,14107.0,0.01,,,0.01,3400.0,1004.0,,0.01,14107.0,,8321.0,4944.0,3.17,0.03,,100.0,75.98,0.0,0.0,0.0,100.0,25.16,0.2073,28.69,1.1853
2022-04-12,906261.0,5211000.75,4.28,14.14,1.05,5.12,1.0,2378487.5,583692.0,413650.0,3356229.0,,14835.0,0.03,,,0.0,3832.0,325.0,,0.03,14835.0,,,,3.3,,,100.0,76.13,0.0,0.0,0.0,100.0,26.22,0.2097,28.35,1.182
2022-04-13,939612.0,5327600.04,4.43,14.85,1.09,5.41,1.0,2401902.72,606177.0,423616.0,3437023.59,,23454.0,0.16,,,0.0,20204.0,969.0,,0.16,23454.0,,,10238.0,3.47,0.05,,100.0,75.84,0.0,0.0,0.0,100.0,28.26,0.2145,28.41,1.1755
2022-04-14,4499330.0,25421214.5,21.23,74.74,5.21,24.08,2.0,22505447.25,608246.0,3983265.0,3436589.9,,9675.0,0.01,3555937.0,,0.05,4612.0,9675.0,,0.01,9675.0,18.7,2069.0,900.0,3.45,0.01,,100.0,86.0,0.0,0.0,0.0,100.0,5.87,0.6424,79.59,6.3618
2022-04-15,4499261.0,25420824.65,21.23,74.59,5.21,24.07,2.0,22505447.25,608177.0,3983265.0,3436200.05,,,,,,0.0,,69.0,,,,,,,3.45,,,100.0,85.99,0.0,0.0,0.0,100.0,5.86,0.6427,79.61,6.3617
2022-04-18,4501261.0,25432124.65,21.24,74.62,5.22,24.07,2.0,22516747.25,609097.0,3985265.0,3441398.05,,920.0,0.01,,,,2000.0,,,0.01,920.0,,,,3.45,,,100.0,86.01,0.0,0.0,0.0,100.0,5.85,0.6423,79.58,6.3563
2022-04-19,4519009.0,26436202.65,21.32,74.91,5.24,24.2,2.0,23365713.15,617971.0,3994139.0,3615130.35,,12779.0,0.05,,,0.02,8874.0,3905.0,,0.05,12779.0,,,,3.53,,,100.0,88.22,0.0,0.0,0.0,100.0,6.03,0.636,79.16,6.4515
2022-04-20,4520860.0,26582656.8,21.33,61.43,5.24,24.37,2.0,23485537.32,619822.0,3994139.0,3644553.36,,7308.0,,,,0.02,,5457.0,,,7308.0,,,,3.63,,,100.0,90.97,0.0,0.0,0.0,100.0,6.2,0.629,78.68,6.635
2022-04-21,4525091.0,26969542.36,21.35,63.57,5.24,24.44,2.0,23814580.6,621857.0,3995735.0,3706267.72,,5000.0,0.02,,,0.02,1596.0,2965.0,,0.02,5000.0,,,,3.67,,,100.0,91.38,0.0,0.0,0.0,100.0,6.2,0.6258,78.47,6.6495
2022-04-22,4518389.0,26703678.99,21.32,62.82,5.24,24.45,2.0,23613978.27,615293.0,3995597.0,3636381.63,,721.0,,,,0.05,,7285.0,,,721.0,,,138.0,3.65,0.0,,100.0,90.12,0.0,0.0,0.0,100.0,6.27,0.6238,78.33,6.6183
2022-04-25,4516321.0,27278578.84,21.31,62.91,5.23,24.42,2.0,24133405.88,613225.0,3995597.0,3703879.0,,21612.0,,,,0.13,,23920.0,,,21612.0,,240.0,,3.65,,,100.0,92.75,0.0,0.0,0.0,100.0,6.22,0.6243,78.36,6.8306
2022-04-26,4519927.0,26079978.79,21.33,60.35,5.24,24.5,2.0,23075003.18,613294.0,3999134.0,3538706.38,,,0.04,,,,4000.0,,,0.04,,,69.0,463.0,3.65,0.0,,100.0,92.76,0.0,0.0,0.0,100.0,6.34,0.6205,78.11,6.836
2022-04-27,4527692.0,25988952.08,21.36,57.54,5.25,24.34,2.0,22955029.16,621059.0,3999134.0,3564878.66,,7834.0,,,,0.0,,69.0,,,7834.0,,,,3.59,,,100.0,93.35,0.0,0.0,0.0,100.0,6.1,0.6301,78.76,6.8058
2022-04-28,4529864.0,25639030.24,21.37,56.54,5.25,24.3,2.0,22640775.42,622328.0,4000137.0,3522376.48,,1200.0,,1100.0,,,,,,,1200.0,0.01,69.0,97.0,3.56,0.01,,100.0,93.46,0.0,0.0,0.0,100.0,6.08,0.6318,78.88,6.8026
2022-04-29,4527967.0,25764132.23,21.36,57.18,5.25,24.23,2.0,22749985.6,620131.0,3998240.0,3528545.39,,,0.0,,,0.01,300.0,2197.0,,0.0,,,,2197.0,3.52,0.02,,100.0,93.43,0.0,0.0,0.0,100.0,6.01,0.6351,79.1,6.8222
2022-05-02,4537190.0,25589751.6,21.41,58.69,5.26,24.3,2.0,22534800.48,620655.0,3995532.0,3500494.2,,15000.0,0.06,,,0.11,8699.0,18476.0,,0.06,15000.0,,4000.0,11407.0,3.53,0.06,,100.0,96.05,0.0,0.0,0.0,100.0,6.39,0.632,78.86,7.0219
2022-05-03,4567796.0,26401860.88,21.55,62.43,5.29,24.45,2.0,23213277.64,633925.0,4016138.0,3664086.5,,17653.0,0.1,,,0.03,20606.0,5000.0,,0.1,17653.0,,617.0,,3.6,,,100.0,95.97,0.0,0.0,0.0,100.0,6.64,0.6245,78.35,6.915
2022-05-04,4508526.0,25924024.5,21.27,60.8,5.22,24.22,2.0,23111768.5,571355.0,4019438.0,3285291.25,,400.0,0.03,,,0.36,3300.0,63039.0,,0.03,400.0,,69.0,,3.29,,,100.0,94.02,0.0,0.0,0.0,100.0,6.78,0.619,77.97,7.4191
2022-05-05,4517526.0,26337176.58,21.32,60.95,5.24,24.28,2.0,23456643.54,576355.0,4023438.0,3360149.65,,5000.0,0.02,,,,5000.0,,,0.02,5000.0,,,1000.0,3.33,0.01,,100.0,96.53,0.0,0.0,0.0,100.0,6.85,0.6162,77.78,7.5663
2022-05-06,4507627.0,25963931.52,21.27,61.4,5.22,24.26,2.0,23172698.88,566856.0,4023038.0,3265090.56,,,,,,0.06,,9499.0,,,,,,400.0,3.29,0.0,,100.0,96.48,0.0,0.0,0.0,100.0,6.95,0.6172,77.84,7.6718
2022-05-09,4501476.0,25298295.12,21.24,59.86,5.22,24.15,2.0,22592613.56,563705.0,4020038.0,3168022.1,,414.0,,,,0.04,,3693.0,,,414.0,,128.0,3000.0,3.22,0.02,,100.0,96.51,0.0,0.0,0.0,100.0,6.89,0.6223,78.18,7.7072
2022-05-10,4477899.0,26106151.17,21.13,59.22,5.19,23.93,2.0,23384351.54,549128.0,4011038.0,3201416.24,,700.0,0.01,,,0.06,1000.0,15277.0,,0.01,700.0,,,10000.0,3.12,0.06,,100.0,96.43,0.0,0.0,0.0,100.0,6.79,0.6328,78.88,7.8631
2022-05-11,4481699.0,25724952.26,21.15,59.14,5.19,24.12,2.0,23037708.12,550928.0,4013538.0,3162326.72,,1800.0,0.04,,,,2500.0,,,0.04,1800.0,,,,3.2,,,100.0,96.74,0.0,0.0,0.0,100.0,6.99,0.6244,78.31,7.8697
2022-05-12,4486599.0,25169820.39,21.17,60.4,5.2,24.06,2.0,22539510.18,552928.0,4017738.0,3101926.08,,2000.0,0.01,1300.0,,,2900.0,,,0.01,2000.0,0.01,,,3.16,,,100.0,97.12,0.0,0.0,0.0,100.0,6.94,0.6267,78.47,7.8806
2022-05-13,4477370.0,25073272.0,21.13,60.92,5.19,23.9,2.0,22470050.4,544428.0,4012509.0,3048796.8,,,,,,0.05,,8500.0,,,,,,5229.0,3.05,0.08,,100.0,97.05,0.0,0.0,0.0,100.0,6.83,0.6348,79.01,7.9813
2022-05-16,4472570.0,25448923.3,21.1,60.84,5.18,23.87,2.0,22832314.21,539428.0,4012709.0,3069345.32,,,0.0,,,0.02,200.0,5000.0,,0.0,,,,,3.03,,,100.0,97.02,0.0,0.0,0.0,100.0,6.83,0.636,79.09,8.0444
2022-05-17,4471170.0,26201056.2,21.1,61.17,5.18,23.92,2.0,23518359.92,538328.0,4013372.0,3154602.08,,1400.0,0.01,,,0.0,1100.0,2500.0,,0.01,1400.0,,,437.0,3.06,0.0,,100.0,97.02,0.0,0.0,0.0,100.0,6.83,0.6336,78.93,8.0578
2022-05-18,4467104.0,26445255.68,21.08,62.64,5.18,24.08,2.0,23752478.56,535828.0,4012243.0,3172101.76,,,,1093.0,,0.0,,2500.0,,,,0.01,,2222.0,3.15,0.0,,100.0,97.0,0.0,0.0,0.0,100.0,7.08,0.6263,78.43,8.0869
2022-05-19,4452971.0,26227999.19,21.01,63.61,5.16,24.03,2.0,23622180.73,523381.0,4010557.0,3082714.09,,500.0,,,,0.08,,12947.0,,,500.0,,,1686.0,3.09,0.0,,100.0,96.72,0.0,0.0,0.0,100.0,7.17,0.6287,78.58,8.2288
2022-05-20,4453102.0,25872522.62,21.01,64.76,5.16,24.0,2.0,23302097.28,523381.0,4010688.0,3040843.61,,,0.0,,,,500.0,,,0.0,,,,369.0,3.07,0.0,,100.0,96.72,0.0,0.0,0.0,100.0,7.14,0.6298,78.66,8.229
2022-05-23,4453102.0,26184239.76,21.01,67.0,5.16,23.94,2.0,23582845.44,523444.0,4010688.0,3077850.72,,500.0,,,,0.0,,437.0,,,500.0,,,,3.05,,,100.0,96.85,0.0,0.0,0.0,100.0,7.06,0.6328,78.87,8.2396
2022-05-24,4442140.0,26030940.4,20.96,68.95,5.15,23.93,2.0,23486991.34,515151.0,4008019.0,3018784.86,,1707.0,,69.0,,0.06,,10000.0,,,1707.0,0.0,,2738.0,3.03,0.0,,100.0,97.33,0.0,0.0,0.0,100.0,7.15,0.6339,78.93,8.3928
2022-05-25,4439642.0,25527941.5,20.95,70.8,5.14,23.9,2.0,23130070.75,498151.0,4022621.0,2864368.25,,100.0,0.09,,,0.11,15100.0,17100.0,,0.09,100.0,,,498.0,2.91,0.01,,100.0,97.18,0.0,0.0,0.0,100.0,7.14,0.6349,79.0,8.6607
2022-05-26,4417805.0,25490734.85,20.85,71.15,5.12,23.68,2.0,23142321.77,479764.0,4010801.0,2768238.28,,1100.0,0.0,,,0.11,3250.0,19487.0,,0.0,1100.0,,,15070.0,2.76,0.1,,100.0,96.64,0.0,0.0,0.0,100.0,7.07,0.6466,79.75,8.8986
2022-05-27,4407776.0,25168400.96,20.8,72.16,5.11,23.63,2.0,22884378.12,473264.0,4007772.0,2702337.44,,2500.0,0.01,,,0.06,1400.0,9000.0,,0.01,2500.0,,,4429.0,2.72,0.02,,100.0,94.89,0.0,0.0,0.0,100.0,7.11,0.6491,79.91,8.8373
2022-05-30,4397640.0,25066548.0,20.75,72.22,5.1,23.53,2.0,22844300.4,463928.0,4007772.0,2644389.6,,800.0,,,,0.06,,10136.0,,,800.0,,,,2.65,,,100.0,92.99,0.0,0.0,0.0,100.0,7.06,0.6544,80.25,8.8148
2022-05-31,4397523.0,25241782.02,20.75,72.95,5.1,23.52,2.0,23003939.7,463928.0,4007655.0,2662946.72,,,,,,,,,,,,,,117.0,2.65,0.0,,100.0,93.28,0.0,0.0,0.0,100.0,7.05,0.6549,80.29,8.8422
2022-06-01,4386582.0,25617638.88,20.7,94.91,5.08,23.49,2.0,23352489.76,455880.0,3998714.0,2662339.2,,,,,,0.05,,8048.0,,,,,,8941.0,2.62,0.05,,100.0,93.93,0.0,0.0,0.0,100.0,7.11,0.6567,80.39,9.0377
2022-06-02,4386582.0,26319492.0,20.7,98.52,5.08,23.57,2.0,23992284.0,455880.0,3998714.0,2735280.0,,,,,,,,,,,,,,,2.67,,,100.0,93.93,0.0,0.0,0.0,100.0,7.21,0.6528,80.14,9.0377
2022-06-03,4371177.0,26882738.55,20.63,104.83,5.07,23.63,2.0,24584342.1,441735.0,3997454.0,2716670.25,,,,,,0.04,,15000.0,,,,,855.0,1260.0,2.66,0.0,,100.0,91.01,0.0,0.0,0.0,100.0,7.1,0.6506,80.0,9.006
2022-06-06,4364354.0,26709846.48,20.59,102.08,5.06,23.66,2.0,24422661.72,438434.0,3990631.0,2683216.08,,,,,,0.02,,3541.0,,,,,240.0,6823.0,2.66,0.0,,100.0,93.71,0.0,0.0,0.0,100.0,7.25,0.6491,79.89,9.3278
2022-06-07,4362303.0,26610048.3,20.58,109.46,5.06,23.65,2.0,24332662.1,436353.0,3988961.0,2661753.3,,,0.0,,,0.01,411.0,2081.0,,0.0,,,,2081.0,2.67,0.02,,100.0,93.6,0.0,0.0,0.0,100.0,7.15,0.6494,79.9,9.3575
2022-06-08,4359873.0,26682422.76,20.57,123.31,5.05,23.62,2.0,24400470.6,435260.0,3987005.0,2663791.2,,,0.01,2000.0,,0.01,2000.0,1093.0,,0.01,,0.01,,5956.0,2.66,0.04,,100.0,93.49,0.0,0.0,0.0,100.0,7.13,0.6506,80.0,9.3647
