,ALCBX FP Equity_DX_SI_QTY,ALCBX FP Equity_DX_SHORT_INTEREST_VALUE,ALCBX FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALCBX FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALCBX FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALCBX FP Equity_DX_SI_MV,ALCBX FP Equity_DX_DSS,ALCBX FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALCBX FP Equity_DX_SUPPLY_SI_QTY,ALCBX FP Equity_DX_BROKER_SI_QTY,ALCBX FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALCBX FP Equity_DX_BROKER_SI_MV_NEW_x,ALCBX FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALCBX FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALCBX FP Equity_DX_BROKER_SI_MV_INC_x,ALCBX FP Equity_DX_SUPPLY_SI_MV_NEW,ALCBX FP Equity_DX_BROKER_SI_QTY_ADD,ALCBX FP Equity_DX_BROKER_SI_QTY_NEW,ALCBX FP Equity_DX_SUPPLY_SI_MV_DEC,ALCBX FP Equity_DX_BROKER_SI_QTY_INC,ALCBX FP Equity_DX_SUPPLY_SI_QTY_DEC,ALCBX FP Equity_DX_BROKER_SI_MV_NEW_y,ALCBX FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALCBX FP Equity_DX_BROKER_SI_MV_INC_y,ALCBX FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALCBX FP Equity_DX_BROKER_SI_MV_ADD,ALCBX FP Equity_DX_SUPPLY_SI_QTY_ADD,ALCBX FP Equity_DX_BROKER_SI_QTY_DEC,ALCBX FP Equity_DX_SUPPLY_SI_MV,ALCBX FP Equity_DX_BROKER_SI_MV_DEC,ALCBX FP Equity_DX_SUPPLY_SI_MV_RMV,ALCBX FP Equity_DX_BROKER_SI_MV_RMV,ALCBX FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALCBX FP Equity_DX_UTILIZATION_QUANTITY,ALCBX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALCBX FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALCBX FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALCBX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALCBX FP Equity_DX_ACTIVE_UTILIZATION_MV,ALCBX FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALCBX FP Equity_DX_BROKER_SI_CON_RATIO,ALCBX FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALCBX FP Equity_DX_DEMAND_SUPPLY_RATIO
2021-03-05,775485.0,156647.97,1.08,0.42,0.69,0.16,0.0,78927.06,384757.0,390728.0,77720.91,,,,,,,,0.0,,1044.0,,,,,,,,0.08,,,,100.0,57.09,0.0,0.0,,0.0,100.0,12.55,0.7348,84.75,1.1506
2021-03-08,769514.0,153133.29,1.07,0.42,0.68,0.16,0.0,76566.64,384757.0,384757.0,76566.64,,,,,,,,,,,,,,,,,5971.0,0.08,0.0,,,100.0,57.09,0.0,0.0,,0.0,100.0,12.5,0.7496,85.65,1.1417
2021-03-09,769514.0,153902.8,1.07,0.43,0.68,0.16,0.0,76951.4,384757.0,384757.0,76951.4,,,,,,,,,,,,,,,,,,0.08,,,,100.0,57.09,0.0,0.0,,0.0,100.0,12.41,0.7505,85.72,1.1417
2021-03-10,769514.0,156211.34,1.07,0.46,0.68,0.15,0.0,78105.67,384757.0,384757.0,78105.67,,,,,,,,,,,,,,,,,,0.08,,,,100.0,57.09,0.0,0.0,,0.0,100.0,12.65,0.7461,85.42,1.1417
2021-03-11,769514.0,153133.29,1.07,0.49,0.68,0.16,0.0,76566.64,384757.0,384757.0,76566.64,,,,,,,,,,,,,,,,,,0.08,,,,100.0,57.09,0.0,0.0,,0.0,100.0,12.66,0.747,85.48,1.1417
2021-03-12,769514.0,153902.8,1.07,0.51,0.68,0.15,0.0,76951.4,384757.0,384757.0,76951.4,,,,,,,,,,,,,,,,,,0.08,,,,100.0,57.09,0.0,0.0,,0.0,100.0,12.65,0.7464,85.44,1.1417
2021-03-15,195514.0,39493.83,0.27,0.14,0.17,0.04,0.0,19746.91,97757.0,97757.0,19746.91,,,,,,,,0.06,,287000.0,,,,,,,287000.0,0.02,0.06,,,100.0,97.76,0.0,0.0,,0.0,100.0,13.16,0.7714,86.84,1.9552
2021-03-16,195514.0,39689.34,0.27,0.15,0.17,0.04,0.0,19844.67,97757.0,97757.0,19844.67,,,,,,,,,,,,,,,,,,0.02,,,,100.0,97.76,0.0,0.0,,0.0,100.0,13.11,0.7722,86.89,1.9552
2021-03-17,195514.0,39102.8,0.27,0.15,0.17,0.04,0.0,19551.4,97757.0,97757.0,19551.4,,,,,,,,,,,,,,,,,,0.02,,,,100.0,97.76,0.0,0.0,,0.0,100.0,12.88,0.7756,87.12,1.9552
2021-03-18,195514.0,44186.16,0.27,0.15,0.17,0.04,0.0,22093.08,97757.0,97757.0,22093.08,,,,,,,,,,,,,,,,,,0.02,,,,100.0,97.76,0.0,0.0,,0.0,100.0,14.5,0.752,85.5,1.9552
2021-03-19,230156.0,52705.72,0.32,0.16,0.2,0.05,0.0,26352.86,115078.0,115078.0,26352.86,,,,,,17321.0,,,,,,,,,0.0,17321.0,,0.03,,,,100.0,85.47,0.0,0.0,,0.0,100.0,26.13,0.4889,64.12,1.7094
2021-03-22,230156.0,53396.19,0.32,0.15,0.2,0.05,0.0,26698.1,115078.0,115078.0,26698.1,,,,,,,,,,,,,,,,,,0.03,,,,100.0,85.47,0.0,0.0,,0.0,100.0,26.13,0.4889,64.12,1.7094
2021-03-23,217399.0,48479.98,0.3,0.13,0.19,0.05,0.0,25662.39,102321.0,115078.0,22817.58,,,,,,,,0.0,,12757.0,,,,,,,,0.02,,,,100.0,76.0,0.0,0.0,,0.0,100.0,26.26,0.4929,64.44,1.6147
2021-03-24,217610.0,49397.47,0.3,0.13,0.19,0.05,0.0,26170.6,102321.0,115289.0,23226.87,,,,0.0,,,,,211.0,,,,0.0,,,,,0.02,,,,100.0,76.0,0.0,0.0,,0.0,100.0,26.08,0.4873,63.99,1.6162
2021-03-25,217610.0,48744.64,0.3,0.13,0.19,0.05,0.0,25824.74,102321.0,115289.0,22919.9,,,,,,,,,,,,,,,,,,0.02,,,,100.0,76.0,0.0,0.0,,0.0,100.0,26.16,0.4897,64.18,1.6162
2021-03-26,750010.0,171752.29,1.05,0.46,0.66,0.17,0.0,87360.98,368521.0,381489.0,84391.31,,,266200.0,0.06,,,,,266200.0,,,,0.06,266200.0,,,,0.08,,,,100.0,55.25,0.0,0.0,,0.0,100.0,12.66,0.694,82.18,1.1244
2021-03-29,737042.0,164360.37,1.03,0.45,0.65,0.17,0.0,82180.18,368521.0,368521.0,82180.18,,,,,,,,,,,,,,,,,12968.0,0.08,0.0,,,100.0,55.25,0.0,0.0,,0.0,100.0,13.18,0.6837,81.45,1.1049
2021-03-30,776542.0,163073.82,1.08,0.48,0.69,0.17,0.0,83164.41,380521.0,396021.0,79909.41,,,12000.0,,,27500.0,,,,,,,,12000.0,0.01,,,0.08,,,,100.0,57.05,0.0,0.0,,0.0,100.0,12.78,0.6247,77.7,1.1642
2021-03-31,776542.0,167733.07,1.08,0.51,0.69,0.16,0.0,85540.54,380521.0,396021.0,82192.54,,,,,,,,,,,,,,,,,,0.08,,,,100.0,57.05,0.0,0.0,,0.0,100.0,12.35,0.6354,78.48,1.1642
2021-04-01,776542.0,182487.37,1.08,0.53,0.69,0.17,0.0,93064.94,380521.0,396021.0,89422.44,,,,,,,,,,,,,,,,,,0.08,,,,100.0,57.05,0.0,0.0,,0.0,100.0,12.09,0.6435,79.05,1.1642
2021-04-02,776542.0,182487.37,1.08,0.5,0.69,0.18,0.0,93064.94,380521.0,396021.0,89422.44,,,,,,,,,,,,,,,,,,0.08,,,,100.0,57.05,0.0,0.0,,0.0,100.0,12.99,0.6301,78.05,1.1642
2021-04-05,776542.0,182487.37,1.08,0.5,0.69,0.18,0.0,93064.94,380521.0,396021.0,89422.44,,,,,,,,,,,,,,,,,,0.08,,,,100.0,57.05,0.0,0.0,,0.0,100.0,12.93,0.6249,77.7,1.1642
2021-04-06,776542.0,205007.09,1.08,0.5,0.69,0.19,0.0,104549.54,380521.0,396021.0,100457.54,,,,,,,,,,,,,,,,,,0.09,,,,100.0,57.05,0.0,0.0,,0.0,100.0,11.92,0.6463,79.26,1.1642
2021-04-07,776542.0,212772.51,1.08,0.4,0.69,0.21,0.0,108509.75,380521.0,396021.0,104262.75,,,,,,,,,,,,,,,,,,0.1,,,,100.0,57.05,0.0,0.0,,0.0,100.0,12.31,0.6363,78.55,1.1642
2021-04-08,776542.0,223255.83,1.08,0.37,0.69,0.22,0.0,113856.04,380521.0,396021.0,109399.79,,,,,,,,,,,,,,,,,,0.1,,,,100.0,57.05,0.0,0.0,,0.0,100.0,12.26,0.6378,78.65,1.1642
2021-04-09,776542.0,204230.55,1.08,0.35,0.69,0.21,0.0,104153.52,380521.0,396021.0,100077.02,,,,,,,,,,,,,,,,,,0.11,,,,100.0,57.05,0.0,0.0,,0.0,100.0,12.92,0.6216,77.48,1.1642
2021-04-12,244142.0,67627.33,0.34,0.11,0.22,0.06,0.0,35960.42,114321.0,129821.0,31666.92,,,,,,,,0.08,,266200.0,,,,,,,266200.0,0.03,0.07,,,100.0,84.91,0.0,0.0,,0.0,100.0,23.38,0.4208,57.37,1.8133
2021-04-13,248783.0,68664.11,0.35,0.1,0.22,0.07,0.0,37111.51,118962.0,134462.0,32833.51,,,4641.0,0.0,,,,,4641.0,,,,0.0,4641.0,,,,0.03,,,,100.0,82.66,0.0,0.0,,0.0,100.0,22.75,0.4308,58.71,1.7286
2021-04-14,248783.0,68664.11,0.35,0.1,0.22,0.07,0.0,37111.51,118962.0,134462.0,32833.51,,,,,,,,,,,,,,,,,,0.03,,,,100.0,82.66,0.0,0.0,,0.0,100.0,22.71,0.4312,58.77,1.7286
2021-04-15,259212.0,67006.3,0.36,0.11,0.23,0.07,0.0,37454.32,129391.0,144891.0,33447.57,,,10429.0,0.0,,,,,10429.0,,,,0.0,10429.0,,,,0.03,,,,100.0,78.52,0.0,0.0,,0.0,100.0,21.21,0.451,61.27,1.5731
2021-04-16,259212.0,67913.54,0.36,0.1,0.23,0.07,0.0,37961.44,129391.0,144891.0,33900.44,,,,,,,,,,,,,,,,,,0.03,,,,100.0,78.52,0.0,0.0,,0.0,100.0,21.25,0.4522,61.39,1.5731
2021-04-19,262522.0,69830.85,0.37,0.1,0.23,0.07,0.0,39421.47,132701.0,148201.0,35298.47,,,3310.0,0.0,,,,,3310.0,,,,0.0,3310.0,,,,0.03,,,,100.0,77.42,0.0,0.0,,0.0,100.0,20.81,0.4582,62.1,1.5316
2021-04-20,262522.0,68649.5,0.37,0.1,0.23,0.07,0.0,38754.56,132701.0,148201.0,34701.31,,,,,,,,,,,,,,,,,,0.03,,,,100.0,77.42,0.0,0.0,,0.0,100.0,20.83,0.4588,62.17,1.5316
2021-04-21,750722.0,194812.36,1.05,0.29,0.67,0.2,0.0,101802.11,376801.0,392301.0,97779.86,,,244100.0,,,244100.0,,,,,,,,244100.0,0.06,,,0.1,,,,100.0,57.13,0.0,0.0,,0.0,100.0,15.84,0.5848,74.5,1.1381
2021-04-22,750722.0,202694.94,1.05,0.29,0.67,0.2,0.0,105921.27,376801.0,392301.0,101736.27,,,,,,,,,,,,,,,,,,0.1,,,,100.0,57.13,0.0,0.0,,0.0,100.0,15.55,0.5903,74.93,1.1381
2021-04-23,750722.0,173416.78,1.05,0.28,0.67,0.19,0.0,90621.53,376801.0,392301.0,87041.03,,,,,,,,,,,,,,,,,,0.1,,,,100.0,57.13,0.0,0.0,,0.0,100.0,16.69,0.5679,73.13,1.1381
2021-04-26,245201.0,56396.23,0.34,0.08,0.22,0.06,0.0,30102.4,132701.0,130880.0,30521.23,,,,,,,,0.07,,244100.0,,,,,,,261421.0,0.03,0.06,,,100.0,77.42,0.0,0.0,,0.0,100.0,19.0,0.5309,69.38,1.4306
2021-04-27,219929.0,49154.13,0.31,0.07,0.19,0.05,0.0,27474.63,107429.0,122929.0,24010.38,,,,,,,,0.01,,25272.0,,,,,,,7951.0,0.02,0.0,,,100.0,88.89,0.0,0.0,,0.0,100.0,22.91,0.6468,77.09,1.8197
2021-04-28,219929.0,51353.42,0.31,0.07,0.19,0.05,0.0,28703.92,107429.0,122929.0,25084.67,,,,,,,,,,,,,,,,,,0.02,,,,100.0,88.89,0.0,0.0,,0.0,100.0,23.11,0.6447,76.89,1.8197
2021-04-29,219929.0,51243.46,0.31,0.07,0.19,0.05,0.0,28642.46,107429.0,122929.0,25030.96,,,,,,,,,,,,,,,,,,0.03,,,,100.0,88.89,0.0,0.0,,0.0,100.0,23.04,0.6454,76.96,1.8197
2021-04-30,219929.0,49923.88,0.31,0.07,0.19,0.05,0.0,27904.88,107429.0,122929.0,24386.38,,,,,,,,,,,,,,,,,,0.02,,,,100.0,88.89,0.0,0.0,,0.0,100.0,23.12,0.6445,76.88,1.8197
2021-05-03,221129.0,48869.51,0.31,0.07,0.2,0.05,0.0,27299.91,108029.0,123529.0,23874.41,,,600.0,,,600.0,,,,,,,,600.0,0.0,,,0.02,,,,100.0,88.51,0.0,0.0,,0.0,100.0,22.81,0.6335,76.25,1.8117
2021-05-04,471129.0,99408.22,0.66,0.18,0.42,0.1,0.0,78814.62,108029.0,373529.0,22794.12,,,,0.05,,,,,250000.0,,,,0.05,,,,,0.02,,,,100.0,88.51,0.0,0.0,,0.0,100.0,26.23,0.5097,65.94,3.8599
2021-05-05,471129.0,104119.51,0.66,0.18,0.42,0.1,0.0,82549.91,108029.0,373529.0,23874.41,,,,,,,,,,,,,,,,,,0.02,,,,100.0,88.51,0.0,0.0,,0.0,100.0,24.65,0.5281,67.96,3.8599
2021-05-06,471129.0,102706.12,0.66,0.19,0.42,0.1,0.0,81429.32,108029.0,373529.0,23550.32,,,,,,,,,,,,,,,,,,0.02,,,,100.0,88.51,0.0,0.0,,0.0,100.0,25.68,0.5163,66.67,3.8599
2021-05-07,471129.0,106475.15,0.66,0.19,0.42,0.11,0.0,84417.55,108029.0,373529.0,24414.55,,,,,,,,,,,,,,,,,,0.02,,,,100.0,88.51,0.0,0.0,,0.0,100.0,24.83,0.5262,67.75,3.8599
2021-05-10,471129.0,108830.8,0.66,0.19,0.42,0.11,0.0,86285.2,108029.0,373529.0,24954.7,,,,,,,,,,,,,,,,,,0.02,,,,100.0,88.51,0.0,0.0,,0.0,100.0,25.07,0.5233,67.44,3.8599
2021-05-11,471129.0,103883.94,0.66,0.19,0.42,0.11,0.0,82363.14,108029.0,373529.0,23820.39,,,,,,,,,,,,,,,,,,0.03,,,,100.0,88.51,0.0,0.0,,0.0,100.0,26.22,0.5092,65.9,3.8599
2021-05-12,471129.0,104119.51,0.66,0.19,0.42,0.1,0.0,82549.91,108029.0,373529.0,23874.41,,,,,,,,,,,,,,,,,,0.02,,,,100.0,88.51,0.0,0.0,,0.0,100.0,25.4,0.5195,67.02,3.8599
2021-05-13,471129.0,101057.17,0.66,0.2,0.42,0.1,0.0,80121.97,108029.0,373529.0,23172.22,,,,,,,,,,,,,,,,,,0.02,,,,100.0,88.51,0.0,0.0,,0.0,100.0,25.96,0.5131,66.32,3.8599
2021-05-14,447129.0,99039.07,0.62,0.19,0.4,0.1,0.0,80078.67,96029.0,361529.0,21270.42,,,,,,,,0.0,,12000.0,,,,,,,12000.0,0.02,0.0,,,100.0,78.68,0.0,0.0,,0.0,100.0,25.72,0.5566,69.9,3.6633
2021-05-17,431629.0,94958.38,0.6,0.19,0.38,0.1,0.0,76126.38,96029.0,346029.0,21126.38,,,,,,,,,,,,,,,,,15500.0,0.02,0.0,,,100.0,78.68,0.0,0.0,,0.0,100.0,27.67,0.5998,72.33,3.5363
2021-05-18,431629.0,96253.27,0.6,0.2,0.38,0.1,0.0,77164.47,96029.0,346029.0,21414.47,,,,,,,,,,,,,,,,,,0.02,,,,100.0,78.68,0.0,0.0,,0.0,100.0,27.26,0.6034,72.74,3.5363
2021-05-19,431629.0,94958.38,0.6,0.24,0.38,0.1,0.0,76126.38,96029.0,346029.0,21126.38,,,,,,,,,,,,,,,,,,0.02,,,,100.0,78.68,0.0,0.0,,0.0,100.0,27.8,0.5986,72.2,3.5363
2021-05-20,431629.0,92368.61,0.6,0.27,0.38,0.09,0.0,74050.21,96029.0,346029.0,20550.21,,,,,,,,,,,,,,,,,,0.02,,,,100.0,78.68,0.0,0.0,,0.0,100.0,28.08,0.5961,71.92,3.5363
2021-05-21,431629.0,94095.12,0.6,0.3,0.38,0.09,0.0,75434.32,96029.0,346029.0,20934.32,,,,,,,,,,,,,,,,,,0.02,,,,100.0,78.68,0.0,0.0,,0.0,100.0,27.16,0.6043,72.84,3.5363
2021-05-24,431629.0,90857.9,0.6,0.33,0.38,0.09,0.0,72839.1,96029.0,346029.0,20214.1,,,,,,,,,,,,,,,,,,0.02,,,,100.0,78.68,0.0,0.0,,0.0,100.0,28.23,0.5948,71.77,3.5363
2021-05-25,431629.0,90426.28,0.6,0.36,0.38,0.09,0.0,72493.08,96029.0,346029.0,20118.08,,,,,,,,,,,,,,,,,,0.02,,,,100.0,78.68,0.0,0.0,,0.0,100.0,27.63,0.6001,72.37,3.5363
2021-05-26,431629.0,89347.2,0.6,0.37,0.38,0.09,0.0,71628.0,96029.0,346029.0,19878.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,78.68,0.0,0.0,,0.0,100.0,27.77,0.5988,72.23,3.5363
2021-05-27,431629.0,89347.2,0.6,0.38,0.38,0.09,0.0,71628.0,96029.0,346029.0,19878.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,78.68,0.0,0.0,,0.0,100.0,27.53,0.601,72.47,3.5363
2021-05-28,431629.0,90642.09,0.6,0.42,0.38,0.09,0.0,72666.09,96029.0,346029.0,20166.09,,,,,,,,,,,,,,,,,,0.02,,,,100.0,78.68,0.0,0.0,,0.0,100.0,27.25,0.6036,72.75,3.5363
2021-05-31,431629.0,95174.19,0.6,0.45,0.38,0.09,0.0,76299.39,96029.0,346029.0,21174.39,,,,,,,,,,,,,,,,,,0.02,,,,100.0,78.68,0.0,0.0,,0.0,100.0,26.57,0.6098,73.43,3.5363
2021-06-01,431629.0,97548.15,0.6,0.48,0.38,0.1,0.0,78202.55,96029.0,346029.0,21702.55,,,,,,,,,,,,,,,,,,0.02,,,,100.0,78.68,0.0,0.0,,0.0,100.0,27.04,0.6054,72.96,3.5363
2021-06-02,441829.0,100737.01,0.62,0.52,0.39,0.1,0.0,80057.41,101129.0,351129.0,23057.41,,,5100.0,,,5100.0,,,,,,,,5100.0,0.0,,,0.02,,,,100.0,82.85,0.0,0.0,,0.0,100.0,26.96,0.5855,71.6,3.6199
2021-06-03,441829.0,100295.18,0.62,0.54,0.39,0.1,0.0,79706.28,101129.0,351129.0,22956.28,,,,,,,,,,,,,,,,,,0.02,,,,100.0,82.85,0.0,0.0,,0.0,100.0,27.22,0.5831,71.33,3.6199
2021-06-04,481829.0,109857.01,0.67,0.66,0.43,0.11,0.0,89177.41,101129.0,391129.0,23057.41,,,,0.01,,,,,40000.0,,,,0.01,,,,,0.02,,,,100.0,82.85,0.0,0.0,,0.0,100.0,24.29,0.4847,64.23,3.9476
2021-06-07,480629.0,109102.78,0.67,0.93,0.43,0.11,0.0,88650.08,100529.0,390529.0,22820.08,,,,,,,,0.0,,600.0,,,,,,,600.0,0.02,0.0,,,100.0,83.18,0.0,0.0,,0.0,100.0,24.5,0.482,63.91,3.9768
2021-06-08,475529.0,111036.02,0.66,1.03,0.42,0.11,0.0,91188.52,95429.0,390529.0,22282.67,,,,,,,,0.0,,5100.0,,,,,,,,0.02,,,,100.0,78.96,0.0,0.0,,0.0,100.0,24.0,0.4886,64.66,3.9346
2021-06-09,504429.0,110722.17,0.7,1.11,0.45,0.11,0.0,92064.67,95429.0,419429.0,20946.67,,,,0.01,,,,,34000.0,,,,0.01,,,,5100.0,0.02,0.0,,,100.0,78.96,0.0,0.0,,0.0,100.0,31.84,0.4505,58.24,4.1738
2021-06-10,504429.0,111731.02,0.7,1.12,0.45,0.11,0.0,92903.52,95429.0,419429.0,21137.52,,,,,,,,,,,,,,,,,,0.02,,,,100.0,78.96,0.0,0.0,,0.0,100.0,30.78,0.4603,59.71,4.1738
2021-06-11,504429.0,114000.95,0.7,1.14,0.45,0.11,0.0,94790.95,95429.0,419429.0,21566.95,,,,,,,,,,,,,,,,,,0.02,,,,100.0,78.96,0.0,0.0,,0.0,100.0,30.49,0.4629,60.09,4.1738
2021-06-14,464429.0,105889.81,0.65,1.08,0.41,0.11,0.0,86509.81,95429.0,379429.0,21757.81,,,,,,,,,,,,,,,,,40000.0,0.02,0.01,,,100.0,78.96,0.0,0.0,,0.0,100.0,33.91,0.5518,66.09,3.8428
2021-06-15,464429.0,105889.81,0.65,1.1,0.41,0.11,0.0,86509.81,95429.0,379429.0,21757.81,,,,,,,,,,,,,,,,,,0.02,,,,100.0,78.96,0.0,0.0,,0.0,100.0,34.11,0.5505,65.89,3.8428
2021-06-16,469429.0,102804.95,0.65,1.22,0.42,0.1,0.0,84189.95,95429.0,384429.0,20898.95,,,,,,5000.0,,,,,,,,,0.0,,,0.02,,,,100.0,78.96,0.0,0.0,,0.0,100.0,34.55,0.5306,64.11,3.8842
2021-06-17,469429.0,100692.52,0.65,1.27,0.42,0.1,0.0,82460.02,95429.0,384429.0,20469.52,,,,,,,,,,,,,,,,,,0.02,,,,100.0,78.96,0.0,0.0,,0.0,100.0,34.12,0.5334,64.56,3.8842
2021-06-18,469429.0,99988.38,0.65,1.31,0.42,0.1,0.0,81883.38,95429.0,384429.0,20326.38,,,,,,,,,,,,,,,,,,0.02,,,,100.0,78.96,0.0,0.0,,0.0,100.0,33.82,0.5354,64.87,3.8842
2021-06-21,469429.0,99988.38,0.65,1.37,0.42,0.1,0.0,81883.38,95429.0,384429.0,20326.38,,,,,,,,,,,,,,,,,,0.02,,,,100.0,78.96,0.0,0.0,,0.0,100.0,33.67,0.5364,65.03,3.8842
2021-06-22,469429.0,101396.66,0.65,1.49,0.42,0.1,0.0,83036.66,95429.0,384429.0,20612.66,,,,,,,,,,,,,,,,,,0.02,,,,100.0,78.96,0.0,0.0,,0.0,100.0,33.36,0.5385,65.35,3.8842
2021-06-23,469429.0,100223.09,0.64,1.57,0.41,0.1,0.0,82075.59,95429.0,384429.0,20374.09,,,,,,,,,,,,,,,,,,0.02,,,,100.0,78.96,0.0,0.0,,0.0,100.0,33.92,0.5347,64.77,3.8842
2021-06-24,464429.0,95440.16,0.63,1.55,0.41,0.1,0.0,77972.66,95429.0,379429.0,19610.66,,,,,,,,,,,,,,,,,5000.0,0.02,0.0,,,100.0,78.96,0.0,0.0,,0.0,100.0,34.98,0.5452,65.02,3.8428
2021-06-25,464429.0,97762.3,0.63,1.58,0.41,0.1,0.0,79869.8,95429.0,379429.0,20087.8,,,,,,,,,,,,,,,,,,0.02,,,,100.0,78.96,0.0,0.0,,0.0,100.0,33.57,0.554,66.43,3.8428
2021-06-28,464429.0,97530.09,0.63,1.61,0.41,0.1,0.0,79680.09,95429.0,379429.0,20040.09,,,,,,,,,,,,,,,,,,0.02,,,,100.0,78.96,0.0,0.0,,0.0,100.0,34.16,0.5501,65.84,3.8428
2021-06-29,464429.0,96601.23,0.63,1.63,0.41,0.1,0.0,78921.23,95429.0,379429.0,19849.23,,,,,,,,,,,,,,,,,,0.02,,,,100.0,78.96,0.0,0.0,,0.0,100.0,34.33,0.5491,65.67,3.8428
2021-06-30,464429.0,98458.95,0.63,1.63,0.41,0.1,0.0,80438.95,95429.0,379429.0,20230.95,,,,,,,,,,,,,,,,,,0.02,,,,100.0,78.96,0.0,0.0,,0.0,100.0,33.68,0.5532,66.32,3.8428
2021-07-01,464429.0,96601.23,0.65,1.67,0.41,0.1,0.0,78921.23,95429.0,379429.0,19849.23,,,,,,,,,,,,,,,,,,0.02,,,,100.0,78.96,0.0,0.0,,0.0,100.0,34.54,0.5478,65.46,3.8428
2021-07-02,454000.0,95340.0,0.63,1.7,0.4,0.1,0.0,77490.0,85000.0,369000.0,17850.0,,,,,,,,0.0,,10429.0,,,,,,,10429.0,0.02,0.0,,,100.0,84.16,0.0,0.0,,0.0,100.0,32.04,0.5645,67.96,4.4951
2021-07-05,454000.0,97610.0,0.63,1.69,0.4,0.1,0.0,79335.0,85000.0,369000.0,18275.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,85.0,0.0,0.0,,0.0,100.0,31.74,0.5667,68.26,4.54
2021-07-06,454000.0,98518.0,0.63,1.73,0.4,0.1,0.0,80073.0,85000.0,369000.0,18445.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,85.0,0.0,0.0,,0.0,100.0,32.05,0.5645,67.95,4.54
2021-07-07,454000.0,97837.0,0.63,1.78,0.4,0.1,0.0,79519.5,85000.0,369000.0,18317.5,,,,,,,,,,,,,,,,,,0.02,,,,100.0,85.0,0.0,0.0,,0.0,100.0,32.4,0.5619,67.6,4.54
2021-07-08,454000.0,94886.0,0.63,1.82,0.4,0.1,0.0,77121.0,85000.0,369000.0,17765.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,85.0,0.0,0.0,,0.0,100.0,32.92,0.5583,67.08,4.54
2021-07-09,454000.0,96248.0,0.63,1.8,0.4,0.1,0.0,78228.0,85000.0,369000.0,18020.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,85.0,0.0,0.0,,0.0,100.0,31.94,0.5652,68.06,4.54
2021-07-12,454000.0,96248.0,0.63,1.84,0.4,0.1,0.0,78228.0,85000.0,369000.0,18020.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,85.0,0.0,0.0,,0.0,100.0,32.25,0.563,67.75,4.54
2021-07-13,454000.0,94886.0,0.63,2.04,0.4,0.1,0.0,77121.0,85000.0,369000.0,17765.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,85.0,0.0,0.0,,0.0,100.0,32.56,0.5608,67.44,4.54
2021-07-14,454000.0,95567.0,0.63,2.1,0.4,0.1,0.0,77674.5,85000.0,369000.0,17892.5,,,,,,,,,,,,,,,,,,0.02,,,,100.0,85.0,0.0,0.0,,0.0,100.0,32.09,0.5641,67.91,4.54
2021-07-15,454000.0,94886.0,0.63,2.18,0.4,0.1,0.0,77121.0,85000.0,369000.0,17765.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,85.0,0.0,0.0,,0.0,100.0,32.41,0.5619,67.59,4.54
2021-07-16,454000.0,99426.0,0.63,2.21,0.4,0.1,0.0,80811.0,85000.0,369000.0,18615.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,85.0,0.0,0.0,,0.0,100.0,31.24,0.5704,68.76,4.54
2021-07-19,454000.0,98291.0,0.63,2.21,0.4,0.1,0.0,79888.5,85000.0,369000.0,18402.5,,,,,,,,,,,,,,,,,,0.02,,,,100.0,85.0,0.0,0.0,,0.0,100.0,32.5,0.5612,67.5,4.54
2021-07-20,454000.0,94205.0,0.63,2.16,0.4,0.1,0.0,76567.5,85000.0,369000.0,17637.5,,,,,,,,,,,,,,,,,,0.02,,,,100.0,85.0,0.0,0.0,,0.0,100.0,33.18,0.5566,66.82,4.54
2021-07-21,454000.0,93524.0,0.63,2.27,0.4,0.09,0.0,76014.0,85000.0,369000.0,17510.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,85.0,0.0,0.0,,0.0,100.0,32.41,0.5619,67.59,4.54
