,HYSRI FP Equity_DX_SI_QTY,HYSRI FP Equity_DX_SHORT_INTEREST_VALUE,HYSRI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,HYSRI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,HYSRI FP Equity_DX_SI_MV,HYSRI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,HYSRI FP Equity_DX_SUPPLY_SI_QTY,HYSRI FP Equity_DX_BROKER_SI_QTY,HYSRI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,HYSRI FP Equity_DX_SUPPLY_SI_QTY_INC_x,HYSRI FP Equity_DX_BROKER_SI_MV_INC_x,HYSRI FP Equity_DX_BROKER_SI_QTY_ADD,HYSRI FP Equity_DX_SUPPLY_SI_MV_DEC,HYSRI FP Equity_DX_BROKER_SI_QTY_INC,HYSRI FP Equity_DX_SUPPLY_SI_QTY_DEC,HYSRI FP Equity_DX_BROKER_SI_MV_INC_y,HYSRI FP Equity_DX_SUPPLY_SI_QTY_INC_y,HYSRI FP Equity_DX_BROKER_SI_MV_ADD,HYSRI FP Equity_DX_SUPPLY_SI_QTY_ADD,HYSRI FP Equity_DX_BROKER_SI_QTY_DEC,HYSRI FP Equity_DX_SUPPLY_SI_MV,HYSRI FP Equity_DX_BROKER_SI_MV_DEC,HYSRI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,HYSRI FP Equity_DX_UTILIZATION_QUANTITY,HYSRI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,HYSRI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,HYSRI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,HYSRI FP Equity_DX_ACTIVE_UTILIZATION_MV,HYSRI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,HYSRI FP Equity_DX_BROKER_SI_CON_RATIO,HYSRI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,HYSRI FP Equity_DX_DEMAND_SUPPLY_RATIO,HYSRI FP Equity_PX_LAST
2025-04-29,13100.0,141244.2,1.59,0.05,0.14,62535.6,7300.0,5800.0,78708.6,5800.0,,5800.0,,,,,5800.0,0.06,,,0.08,,100.0,100.0,0.0,0.0,0.0,100.0,44.27,0.4052,44.27,1.7945,10.782
2025-04-30,13100.0,140720.2,1.58,0.05,0.14,62303.6,7300.0,5800.0,78416.6,,,,,,,,,,,,0.08,,100.0,100.0,0.0,0.0,0.0,100.0,44.18,0.405,44.35,1.7945,10.742
2025-05-01,13100.0,140720.2,1.58,0.04,0.14,62303.6,7300.0,5800.0,78416.6,,,,,,,,,,,,0.08,,100.0,100.0,0.0,0.0,0.0,100.0,44.18,0.405,44.35,1.7945,
2025-05-02,1500.0,16188.0,0.18,0.01,0.02,0.0,1500.0,0.0,16188.0,,,,0.06,,5800.0,,,,,5800.0,0.02,0.06,100.0,20.55,0.0,0.0,0.0,100.0,,1.0,100.0,0.2055,10.792
2025-05-05,1500.0,16227.0,0.18,0.01,0.02,0.0,1500.0,0.0,16227.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,10.818
2025-05-06,1500.0,16170.0,0.18,0.01,0.02,0.0,1500.0,0.0,16170.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,10.78
2025-05-07,1500.0,16185.0,0.18,0.01,0.02,0.0,1500.0,0.0,16185.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,10.79
2025-05-08,1500.0,16209.0,0.18,0.01,0.02,0.0,1500.0,0.0,16209.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,10.806
2025-05-09,1500.0,16218.0,0.19,0.01,0.02,0.0,1500.0,0.0,16218.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,10.812
2025-05-12,1500.0,16317.0,0.19,0.01,0.02,0.0,1500.0,0.0,16317.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,10.878
2025-05-13,1500.0,16290.0,0.19,0.01,0.02,0.0,1500.0,0.0,16290.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,10.86
2025-05-14,1500.0,16248.0,0.18,0.01,0.02,0.0,1500.0,0.0,16248.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,10.832
2025-05-15,1500.0,16230.0,0.18,0.01,0.02,0.0,1500.0,0.0,16230.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,10.82
2025-05-16,1500.0,16254.0,0.18,0.01,0.02,0.0,1500.0,0.0,16254.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,10.836
2025-05-19,1500.0,16248.0,0.18,0.01,0.02,0.0,1500.0,0.0,16248.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,10.832
2025-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.842
2025-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.83
2025-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.814
2025-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.786
2025-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.82
2025-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.876
2025-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.836
2025-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.874
2025-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.888
2025-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.878
2025-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.908
2025-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.918
2025-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.9
2025-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.912
2025-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.912
2025-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.924
2025-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.932
2025-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.92
2025-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.89
2025-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.926
2025-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.906
2025-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.894
2025-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.87
2025-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.888
2025-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.886
2025-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.906
2025-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.902
2025-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.872
2025-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.918
2025-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.892
2025-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.918
2025-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.922
2025-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.948
2025-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.912
2025-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.948
2025-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.928
2025-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.99
2025-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.99
2025-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.968
2025-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.97
2025-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.972
2025-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.968
2025-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.98
2025-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.98
2025-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.99
2025-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.964
2025-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0
2025-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.02
2025-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.014
2025-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.022
2025-07-29,15200.0,167656.0,14.96,0.05,0.17,83828.0,7600.0,7600.0,83828.0,,,7600.0,,,,,,0.08,7600.0,,0.08,,100.0,100.0,0.0,0.0,0.0,100.0,49.98,0.5,50.02,2.0,11.03
2025-07-30,15200.0,167777.6,14.96,0.05,0.17,83888.8,7600.0,7600.0,83888.8,,,,,,,,,,,,0.08,,100.0,100.0,0.0,0.0,0.0,100.0,49.98,0.5,50.02,2.0,11.038
2025-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.08,,7600.0,,,,,7600.0,0.0,0.08,0.0,0.0,7600.0,83645.6,0.09,0.0,,0.0,,0.0,11.006
2025-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7600.0,83676.0,0.09,0.0,,0.0,,0.0,11.01
2025-08-04,10400.0,114836.8,9.78,0.04,0.11,57418.4,5200.0,5200.0,57418.4,,,5200.0,,,,,,0.06,5200.0,,0.06,,100.0,68.42,0.0,0.0,0.0,100.0,49.95,0.5,50.05,1.3684,11.042
2025-08-05,10400.0,114857.6,9.78,0.04,0.11,57428.8,5200.0,5200.0,57428.8,,,,,,,,,,,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,49.96,0.5,50.04,2.0,11.044
2025-08-06,62200.0,687558.8,72.15,0.21,0.69,630078.0,5200.0,57000.0,57480.8,,0.57,,,51800.0,,0.57,,,,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,8.36,0.8468,91.64,11.9615,11.054
2025-08-07,62200.0,686688.0,67.5,0.21,0.69,629280.0,5200.0,57000.0,57408.0,,,,,,,,,,,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,8.36,0.8468,91.64,11.9615,11.04
2025-08-08,51800.0,573944.0,52.03,0.18,0.57,573944.0,0.0,51800.0,0.0,,,,0.06,,5200.0,,,,,5200.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,9.9615,11.08
2025-08-11,51800.0,573736.8,34.92,0.18,0.57,573736.8,0.0,51800.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,9.9615,11.076
2025-08-12,51800.0,573426.0,20.1,0.18,0.57,573426.0,0.0,51800.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,11.07
2025-08-13,22000.0,243980.0,8.64,0.08,0.25,243980.0,0.0,22000.0,0.0,,,,,,,,,,,29800.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,11.09
2025-08-14,22000.0,244068.0,8.75,0.08,0.24,244068.0,0.0,22000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,11.094
2025-08-15,24800.0,275032.0,9.87,0.09,0.28,259506.0,1400.0,23400.0,15526.0,,0.02,,,1400.0,,0.02,,,1400.0,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,5.64,0.8936,94.36,17.7143,11.09
2025-08-18,24800.0,274734.4,9.83,0.09,0.28,259225.2,1400.0,23400.0,15509.2,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,5.65,0.8934,94.35,17.7143,11.078
2025-08-19,25200.0,279367.2,10.65,0.09,0.28,261629.6,1600.0,23600.0,17737.6,200.0,0.0,,,200.0,,0.0,200.0,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,6.35,0.8811,93.65,15.75,11.086
2025-08-20,25600.0,283289.6,10.87,0.09,0.28,263370.8,1800.0,23800.0,19918.8,200.0,0.0,,,200.0,,0.0,200.0,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,7.05,0.869,92.95,14.2222,11.066
2025-08-21,25600.0,282931.2,10.76,0.09,0.28,263037.6,1800.0,23800.0,19893.6,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,7.04,0.8691,92.96,14.2222,11.052
2025-08-22,25600.0,283340.8,10.67,0.09,0.29,263418.4,1800.0,23800.0,19922.4,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,7.02,0.8694,92.98,14.2222,11.068
2025-08-25,25600.0,283187.2,10.65,0.09,0.28,263275.6,1800.0,23800.0,19911.6,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,7.03,0.8692,92.97,14.2222,11.062
2025-08-26,24800.0,274238.4,8.57,0.09,0.27,258757.2,1400.0,23400.0,15481.2,,,,0.0,,400.0,,,,,400.0,0.02,0.0,100.0,100.0,0.0,0.0,0.0,100.0,5.65,0.8934,94.35,17.7143,11.058
2025-08-27,8200.0,90708.4,2.83,0.03,0.09,90708.4,0.0,8200.0,0.0,,,,0.02,,1400.0,,,,,15200.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,11.062
2025-08-28,8200.0,90610.0,2.82,0.03,0.09,90610.0,0.0,8200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,11.05
2025-08-29,8200.0,90495.2,2.82,0.03,0.09,90495.2,0.0,8200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,11.036
