,ECN FP Equity_DX_SI_QTY,ECN FP Equity_DX_SHORT_INTEREST_VALUE,ECN FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ECN FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ECN FP Equity_DX_SI_MV,ECN FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ECN FP Equity_DX_SUPPLY_SI_QTY,ECN FP Equity_DX_BROKER_SI_QTY,ECN FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ECN FP Equity_DX_SUPPLY_SI_QTY_INC_x,ECN FP Equity_DX_BROKER_SI_MV_INC_x,ECN FP Equity_DX_BROKER_SI_QTY_ADD,ECN FP Equity_DX_SUPPLY_SI_MV_DEC,ECN FP Equity_DX_BROKER_SI_QTY_INC,ECN FP Equity_DX_SUPPLY_SI_QTY_DEC,ECN FP Equity_DX_BROKER_SI_MV_INC_y,ECN FP Equity_DX_SUPPLY_SI_QTY_INC_y,ECN FP Equity_DX_BROKER_SI_MV_ADD,ECN FP Equity_DX_SUPPLY_SI_QTY_ADD,ECN FP Equity_DX_BROKER_SI_QTY_DEC,ECN FP Equity_DX_SUPPLY_SI_MV,ECN FP Equity_DX_BROKER_SI_MV_DEC,ECN FP Equity_DX_BROKER_SI_MV_RMV,ECN FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ECN FP Equity_DX_UTILIZATION_QUANTITY,ECN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ECN FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ECN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ECN FP Equity_DX_ACTIVE_UTILIZATION_MV,ECN FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ECN FP Equity_DX_BROKER_SI_CON_RATIO,ECN FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ECN FP Equity_DX_DEMAND_SUPPLY_RATIO,ECN FP Equity_PX_LAST
2021-05-25,200.0,41440.0,0.03,0.0,0.04,20720.0,100.0,100.0,20720.0,,,,,,,,,,,,0.02,,,100.0,12.17,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.2433,207.2
2021-05-26,200.0,41490.0,0.03,0.0,0.04,20745.0,100.0,100.0,20745.0,,,,,,,,,,,,0.02,,,100.0,12.17,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.2433,207.45
2021-05-27,200.0,41510.0,0.04,0.0,0.04,20755.0,100.0,100.0,20755.0,,,,,,,,,,,,0.02,,,100.0,12.17,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.2433,207.55
2021-05-28,200.0,41680.0,0.04,0.0,0.04,20840.0,100.0,100.0,20840.0,,,,,,,,,,,,0.02,,,100.0,12.17,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.2433,208.4
2021-05-31,200.0,41490.0,0.04,0.0,0.04,20745.0,100.0,100.0,20745.0,,,,,,,,,,,,0.02,,,100.0,12.17,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.2433,207.45
2021-06-01,200.0,41670.0,0.05,0.0,0.04,20835.0,100.0,100.0,20835.0,,,,,,,,,,,,0.02,,,100.0,12.17,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.2433,208.35
2021-06-02,200.0,41810.0,0.06,0.0,0.04,20905.0,100.0,100.0,20905.0,,,,,,,,,,,,0.02,,,100.0,12.17,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.2433,209.05
2021-06-03,200.0,41810.0,0.06,0.0,0.04,20905.0,100.0,100.0,20905.0,,,,,,,,,,,,0.02,,,100.0,12.17,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.2433,209.05
2021-06-04,1150.0,241327.5,0.34,0.03,0.24,120663.75,575.0,575.0,120663.75,,,475.0,,,,,,0.1,475.0,,0.12,,,100.0,69.95,0.0,0.0,0.0,100.0,14.81,0.5391,70.37,1.399,209.85
2021-06-07,1150.0,241787.5,0.34,0.03,0.24,120893.75,575.0,575.0,120893.75,,,,,,,,,,,,0.12,,,100.0,69.95,0.0,0.0,0.0,100.0,14.81,0.5391,70.37,1.399,210.25
2021-06-08,29550.0,6218797.5,9.1,0.74,6.21,6097788.75,14875.0,28975.0,3130443.75,14300.0,5.97,,,28400.0,,5.97,14300.0,,,,3.13,,,50.81,50.56,14400.0,3030480.0,3.33,48.43,48.84,0.4968,50.82,1.0044,210.45
2021-06-09,29550.0,6239482.5,9.19,0.74,6.22,6118071.25,14875.0,28975.0,3140856.25,,,,,,,,,,,,3.13,,,50.81,50.56,14400.0,3040560.0,3.34,48.43,48.84,0.4968,50.82,1.0044,211.15
2021-06-10,31150.0,6585110.0,9.83,0.78,6.58,6463555.0,15675.0,30575.0,3313695.0,800.0,0.36,,,1600.0,,0.36,800.0,,,,3.31,,,50.77,50.53,15200.0,3213280.0,3.53,48.39,48.9,0.4969,50.77,1.0041,211.4
2021-06-11,32150.0,6849557.5,10.01,0.8,6.8,6727053.75,16175.0,31575.0,3446083.75,500.0,0.18,,,1000.0,,0.18,500.0,,,,3.42,,,50.75,50.51,15700.0,3344885.0,3.66,48.36,48.93,0.497,50.75,1.004,213.05
2021-06-14,32150.0,6868847.5,8.78,0.8,6.85,6745998.75,16175.0,31575.0,3455788.75,,,,,,,,,,,,3.45,,,50.75,50.51,15700.0,3354305.0,3.68,48.36,48.93,0.497,50.75,1.004,213.65
2021-06-15,3750.0,803625.0,1.04,0.09,0.8,680402.5,1875.0,3175.0,401812.5,,,,3.05,,14300.0,,,,,28400.0,0.4,6.05,,100.0,54.79,0.0,0.0,0.0,100.0,42.75,0.4774,54.2,1.0959,214.3
2021-06-16,3750.0,806437.5,1.07,0.09,0.8,682783.75,1875.0,3175.0,403218.75,,,,,,,,,,,,0.4,,,100.0,54.79,0.0,0.0,0.0,100.0,42.75,0.4774,54.2,1.0959,215.05
2021-06-17,3750.0,807750.0,1.08,0.09,0.81,683895.0,1875.0,3175.0,403875.0,,,,,,,,,,,,0.4,,,100.0,68.88,0.0,0.0,0.0,100.0,42.75,0.4774,54.2,1.3777,215.4
2021-06-18,1500.0,318825.0,0.44,0.04,0.32,21255.0,1400.0,100.0,297570.0,,,,0.1,,475.0,,,,,3075.0,0.3,0.66,,100.0,51.43,0.0,0.0,0.0,100.0,6.7,0.7595,86.63,0.5511,212.55
2021-06-21,1500.0,320850.0,0.51,0.04,0.32,21390.0,1400.0,100.0,299460.0,,,,,,,,,,,,0.3,,,100.0,51.43,0.0,0.0,0.0,100.0,6.67,0.7611,86.73,0.5511,213.9
2021-06-22,200.0,42790.0,0.07,0.0,0.04,21395.0,100.0,100.0,21395.0,,,,0.28,,1300.0,,,,,,0.02,,,100.0,12.17,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.2433,213.95
2021-06-23,1200.0,254700.0,0.54,0.03,0.26,233475.0,700.0,1100.0,148575.0,600.0,0.09,600.0,,400.0,,0.09,600.0,0.13,,,0.15,,,100.0,34.62,0.0,0.0,0.0,100.0,41.67,0.4306,50.0,0.5935,212.25
2021-06-24,2695.0,577134.25,1.18,0.07,0.57,449715.0,1695.0,2100.0,362984.25,500.0,0.21,,,1000.0,,0.21,500.0,,495.0,,0.36,,,100.0,56.09,0.0,0.0,0.0,100.0,45.45,0.4587,50.0,0.8918,214.15
2021-06-25,2700.0,579150.0,1.18,0.07,0.58,450450.0,1700.0,2100.0,364650.0,5.0,,,,,,,5.0,,,,0.36,,,100.0,56.25,0.0,0.0,0.0,100.0,45.45,0.4587,50.0,0.8934,214.5
2021-06-28,2700.0,575910.0,1.18,0.07,0.58,447930.0,1700.0,2100.0,362610.0,,,,,,,,,,,,0.36,,,100.0,56.25,0.0,0.0,0.0,100.0,45.45,0.4587,50.0,0.8934,213.3
2021-06-29,2600.0,557180.0,1.13,0.06,0.55,450030.0,1600.0,2100.0,342880.0,,,,0.02,,100.0,,,,,,0.34,,,100.0,56.7,0.0,0.0,0.0,100.0,47.62,0.5011,52.38,0.9213,214.3
2021-06-30,1000.0,212150.0,0.44,0.02,0.21,212150.0,500.0,1000.0,106075.0,,,,0.24,,1100.0,,,,,1100.0,0.11,0.24,,100.0,30.83,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.6165,212.15
2021-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.11,,500.0,,,,,1000.0,0.0,0.21,,0.0,0.0,24553.0,5243293.15,5.2,0.0,,0.0,100.0,0.0,213.55
2021-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,24553.0,5251886.7,5.22,0.0,,0.0,,0.0,213.9
2021-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,24553.0,5260480.25,5.22,0.0,,0.0,,0.0,214.25
2021-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,24553.0,5243293.15,5.24,0.0,,0.0,,0.0,213.55
2021-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,24553.0,5292399.15,5.21,0.0,,0.0,,0.0,215.55
2021-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,24553.0,5213829.55,5.26,0.0,,0.0,,0.0,212.35
2021-07-09,950.0,203870.0,0.38,0.02,0.2,101935.0,475.0,475.0,101935.0,,,475.0,,,,,,0.1,475.0,,0.1,,,100.0,1.93,0.0,0.0,0.0,100.0,,1.0,100.0,0.0387,214.6
2021-07-12,6350.0,1371600.0,2.66,0.16,1.36,1269000.0,3175.0,5875.0,685800.0,,0.58,2700.0,,2700.0,,0.58,,0.58,2700.0,,0.68,,,54.04,9.72,2700.0,583200.0,0.64,51.67,45.96,0.5033,54.04,0.1945,216.0
2021-07-13,6350.0,1372870.0,2.6,0.16,1.37,1270175.0,3175.0,5875.0,686435.0,,,,,,,,,,,,0.68,,,54.04,10.6,2700.0,583740.0,0.64,51.67,45.96,0.5033,54.04,0.212,216.2
2021-07-14,6350.0,1370012.5,2.55,0.16,1.37,1267531.25,3175.0,5875.0,685006.25,,,,,,,,,,,,0.69,,,54.04,10.6,2700.0,582525.0,0.64,51.67,45.96,0.5033,54.04,0.212,215.75
2021-07-15,6350.0,1356360.0,2.58,0.16,1.37,1254900.0,3175.0,5875.0,678180.0,,,,,,,,,,,,0.69,,,54.04,10.6,2700.0,576720.0,0.64,51.67,45.96,0.5033,54.04,0.212,213.6
2021-07-16,6350.0,1349692.5,2.5,0.16,1.36,1248731.25,3175.0,5875.0,674846.25,,,,,,,,,,,,0.68,,,54.04,10.6,2700.0,573885.0,0.63,51.67,45.96,0.5033,54.04,0.212,212.55
2021-07-19,6350.0,1323657.5,2.45,0.16,1.35,1224643.75,3175.0,5875.0,661828.75,,,,,,,,,,,,0.67,,,54.04,10.6,2700.0,562815.0,0.63,51.67,45.96,0.5033,54.04,0.212,208.45
2021-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.68,,3175.0,,,,,5875.0,0.0,1.25,,0.0,0.0,24553.0,5134032.3,5.1,0.0,,0.0,,0.0,209.1
2021-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,24553.0,5197870.1,5.12,0.0,,0.0,,0.0,211.7
2021-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,24553.0,5218740.15,5.18,0.0,,0.0,,0.0,212.55
2021-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,24553.0,5277667.35,5.19,0.0,,0.0,,0.0,214.95
2021-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,24553.0,5250659.05,5.24,0.0,,0.0,,0.0,213.85
2021-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,24553.0,5222423.1,5.21,0.0,,0.0,,0.0,212.7
2021-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,24553.0,5262935.55,5.22,0.0,,0.0,,0.0,214.35
2021-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,24553.0,5266618.5,5.23,0.0,,0.0,,0.0,214.5
2021-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,24553.0,5260480.25,5.25,0.0,,0.0,,0.0,214.25
2021-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,24553.0,5282577.95,5.23,0.0,,0.0,,0.0,215.15
2021-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,24553.0,5281350.3,5.25,0.0,,0.0,,0.0,215.1
2021-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,24553.0,5325545.7,5.26,0.0,,0.0,,0.0,216.9
2021-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,24553.0,5358692.25,5.3,0.0,,0.0,,0.0,218.25
2021-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,24553.0,5353781.65,5.33,0.0,,0.0,,0.0,218.05
2021-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,24553.0,5374651.7,5.33,0.0,,0.0,,0.0,218.9
2021-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,24553.0,5382017.6,5.35,0.0,,0.0,,0.0,219.2
2021-08-11,990.0,217899.0,0.45,0.02,0.22,108949.5,495.0,495.0,108949.5,,,495.0,,,,,,0.11,495.0,,0.11,,,100.0,2.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0403,220.1
2021-08-12,990.0,218740.5,0.49,0.02,0.22,109370.25,495.0,495.0,109370.25,,,,,,,,,,,,0.11,,,100.0,2.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0403,220.95
2021-08-13,990.0,219334.5,0.49,0.02,0.22,109667.25,495.0,495.0,109667.25,,,,,,,,,,,,0.11,,,100.0,1.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.0388,221.55
2021-08-16,990.0,218493.0,0.49,0.02,0.22,109246.5,495.0,495.0,109246.5,,,,,,,,,,,,0.11,,,100.0,1.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.0388,220.7
2021-08-17,990.0,218790.0,0.5,0.02,0.22,109395.0,495.0,495.0,109395.0,,,,,,,,,,,,0.11,,,100.0,1.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.0388,221.0
2021-08-18,990.0,218988.0,0.53,0.02,0.22,109494.0,495.0,495.0,109494.0,,,,,,,,,,,,0.11,,,100.0,1.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.0388,221.2
2021-08-19,990.0,215721.0,0.54,0.02,0.22,107860.5,495.0,495.0,107860.5,,,,,,,,,,,,0.11,,,100.0,1.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.0388,217.9
2021-08-20,27590.0,6035312.5,11.35,0.64,6.01,5927031.25,13795.0,27095.0,3017656.25,,2.9,13300.0,,13300.0,,2.9,,2.9,13300.0,,3.0,,,50.91,20.96,13300.0,2909375.0,3.19,48.53,49.09,0.5002,50.91,0.4193,218.75
2021-08-23,27590.0,6061523.0,11.1,0.63,6.04,5952771.5,13795.0,27095.0,3030761.5,,,,,,,,,,,,3.02,,,50.91,26.27,13300.0,2922010.0,3.2,48.53,49.09,0.5002,50.91,0.5255,219.7
2021-08-24,27590.0,6042210.0,10.16,0.63,6.07,5933805.0,13795.0,27095.0,3021105.0,,,,,,,,,,,,3.03,,,50.91,26.27,13300.0,2912700.0,3.22,48.53,49.09,0.5002,50.91,0.5255,219.0
2021-08-25,27590.0,6031174.0,9.98,0.63,6.05,5922967.0,13795.0,27095.0,3015587.0,,,,,,,,,,,,3.02,,,50.91,25.72,13300.0,2907380.0,3.21,48.53,49.09,0.5002,50.91,0.5144,218.6
2021-08-26,27590.0,6018758.5,9.8,0.63,6.03,5910774.25,13795.0,27095.0,3009379.25,,,,,,,,,,,,3.02,,,50.91,25.72,13300.0,2901395.0,3.2,48.53,49.09,0.5002,50.91,0.5144,218.15
2021-08-27,14590.0,3187915.0,5.45,0.34,3.18,3079757.5,7295.0,14095.0,1593957.5,,,,1.41,,6500.0,,,,,13000.0,1.59,2.83,,51.76,17.95,6800.0,1485800.0,1.63,49.37,48.24,0.5006,51.76,0.359,218.5
2021-08-30,14590.0,3190833.0,5.46,0.33,2.86,3082576.5,7295.0,14095.0,1595416.5,,,,,,,,,,,,1.27,,,51.76,17.95,6800.0,1487160.0,1.96,39.22,42.08,0.5125,57.92,0.359,218.7
2021-08-31,6190.0,1347872.5,1.86,0.14,1.35,1240086.25,3095.0,5695.0,673936.25,,,,0.59,,4200.0,,,,,8400.0,0.68,1.5,,54.35,9.6,2600.0,566150.0,0.63,51.97,45.65,0.5038,54.35,0.192,217.75
2021-09-01,7490.0,1640684.5,2.18,0.17,1.63,1422729.75,3895.0,6495.0,853199.75,300.0,0.17,,,800.0,,0.17,300.0,,500.0,,0.85,,,57.32,11.86,2900.0,635245.0,0.69,54.98,39.99,0.52,60.01,0.2281,219.05
2021-09-02,12490.0,2737808.0,3.62,0.29,2.74,2519704.0,6395.0,11495.0,1401784.0,2500.0,1.11,,,5000.0,,1.11,2500.0,,,,1.4,,,54.22,15.85,5400.0,1183680.0,1.3,51.84,44.37,0.5063,55.63,0.3096,219.2
2021-09-03,17690.0,3852882.0,5.13,0.4,3.87,3636171.0,8995.0,16695.0,1959111.0,2600.0,1.14,,,5200.0,,1.14,2600.0,,,,1.97,,,62.49,20.9,5400.0,1176120.0,1.33,59.7,46.14,0.503,53.86,0.411,217.8
2021-09-06,18690.0,4099651.5,5.43,0.43,4.07,3771723.25,9495.0,17195.0,2082728.25,500.0,0.09,,,500.0,,0.09,500.0,,,,2.07,,,63.75,23.48,5400.0,1184490.0,1.32,61.0,44.8,0.5054,55.2,0.4622,219.35
2021-09-07,18690.0,4086568.5,5.42,0.43,4.1,3759686.75,9495.0,17195.0,2076081.75,,,,,,,,,,,,2.08,,,63.75,23.48,5400.0,1180710.0,1.33,61.0,44.81,0.5054,55.19,0.4622,218.65
2021-09-08,10490.0,2264791.0,2.88,0.24,2.29,1942020.5,5395.0,8995.0,1164780.5,,,,0.91,,4100.0,,,,,8200.0,1.18,1.81,,58.04,15.49,3900.0,842010.0,0.94,55.7,40.02,0.5199,59.98,0.3011,215.9
2021-09-09,10990.0,2373290.5,2.85,0.25,2.37,2158420.25,5395.0,9995.0,1165050.25,500.0,0.19,,0.22,1000.0,1000.0,0.19,500.0,,500.0,,1.16,,,55.08,15.05,4400.0,950180.0,1.04,52.71,41.01,0.5162,58.99,0.3067,215.95
2021-09-10,1300.0,279955.0,0.25,0.03,0.28,279955.0,800.0,1300.0,172280.0,,,,0.99,,4595.0,,,,,8695.0,0.17,1.88,,100.0,2.79,0.0,0.0,0.0,100.0,38.46,0.5266,61.54,0.0454,215.35
2021-09-13,4300.0,927295.0,0.82,0.1,0.93,603820.0,2300.0,2800.0,495995.0,,0.32,,,1500.0,,0.32,,,1500.0,,0.5,,,100.0,8.03,0.0,0.0,0.0,100.0,17.86,0.7066,82.14,0.1502,215.65
2021-09-14,12800.0,2760320.0,2.42,0.29,2.76,2436845.0,6600.0,11300.0,1423290.0,4300.0,1.83,,,8500.0,,1.83,4300.0,,,,1.42,,,56.41,16.78,5100.0,1099815.0,1.21,54.05,41.59,0.5141,58.41,0.3254,215.65
2021-09-15,14400.0,3071520.0,2.84,0.32,3.11,2580930.0,7400.0,12100.0,1578420.0,,0.17,,,800.0,,0.17,,,800.0,,1.6,,,59.2,18.86,5100.0,1087830.0,1.21,56.88,38.84,0.5249,61.16,0.367,213.3
2021-09-16,19900.0,4270540.0,3.95,0.45,4.25,3776960.0,10100.0,17600.0,2167460.0,2700.0,1.13,,,5500.0,,1.13,2700.0,,,,2.16,,,56.42,19.4,7800.0,1673880.0,1.83,54.07,42.61,0.5109,57.39,0.3822,214.6
2021-09-17,19900.0,4236710.0,3.96,0.45,4.27,3747040.0,10100.0,17600.0,2150290.0,,,,,,,,,,,,2.17,,,56.42,20.5,7800.0,1660620.0,1.84,54.05,42.62,0.5109,57.38,0.404,212.9
2021-09-20,19900.0,4177010.0,3.98,0.45,4.24,3694240.0,10100.0,17600.0,2119990.0,,,,,,,,,,,,2.15,,,56.42,20.5,7800.0,1637220.0,1.83,54.07,42.61,0.5109,57.39,0.404,209.9
2021-09-21,17150.0,3640945.0,3.43,0.39,3.6,3152655.0,9400.0,14850.0,1995620.0,,,,0.44,,2000.0,,,,1300.0,2750.0,1.97,0.63,,61.84,20.77,5800.0,1231340.0,1.34,59.57,36.69,0.5354,63.31,0.3789,212.3
2021-09-22,17150.0,3669242.5,3.42,0.39,3.63,3177157.5,9400.0,14850.0,2011130.0,,,,,,,,,,,,1.99,,,61.84,20.77,5800.0,1240910.0,1.35,59.57,36.7,0.5354,63.3,0.3789,213.95
2021-09-23,40350.0,8721652.5,7.91,0.91,8.63,8397427.5,20600.0,38850.0,4452690.0,12000.0,5.16,,0.17,24000.0,800.0,5.16,12000.0,,,,4.4,,,53.65,25.35,17800.0,3847470.0,4.19,51.27,44.92,0.5052,55.08,0.4965,216.15
2021-09-24,24000.0,5138400.0,4.53,0.54,5.19,5138400.0,12000.0,24000.0,2569200.0,,,,1.82,,8600.0,,,,,14850.0,2.59,3.14,,100.0,26.22,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.5244,214.1
2021-09-27,8000.0,1708000.0,1.52,0.18,1.71,1708000.0,4000.0,8000.0,854000.0,,,,1.74,,8000.0,,,,,16000.0,0.86,3.48,,50.0,10.08,4000.0,854000.0,0.94,47.62,50.0,0.5,50.0,0.2017,213.5
2021-09-28,8000.0,1673600.0,1.51,0.18,1.71,1673600.0,4000.0,8000.0,836800.0,,,,,,,,,,,,0.85,,,50.0,10.08,4000.0,836800.0,0.94,47.62,50.0,0.5,50.0,0.2017,209.2
2021-09-29,8000.0,1687200.0,1.5,0.18,1.67,1687200.0,4000.0,8000.0,843600.0,,,,,,,,,,,,0.84,,,50.0,10.08,4000.0,843600.0,0.92,47.62,50.0,0.5,50.0,0.2017,210.9
2021-09-30,8000.0,1680800.0,1.5,0.18,1.69,1680800.0,4000.0,8000.0,840400.0,,,,,,,,,,,,0.84,,,50.0,10.08,4000.0,840400.0,0.93,47.62,50.0,0.5,50.0,0.2017,210.1
2021-10-01,8000.0,1676800.0,1.72,0.18,1.68,1676800.0,4000.0,8000.0,838400.0,,,,,,,,,,,,0.84,,,50.0,10.08,4000.0,838400.0,0.92,47.62,50.0,0.5,50.0,0.2017,209.6
2021-10-04,8000.0,1668800.0,1.74,0.18,1.68,1668800.0,4000.0,8000.0,834400.0,,,,,,,,,,,,0.84,,,50.0,10.08,4000.0,834400.0,0.92,47.62,50.0,0.5,50.0,0.2017,208.6
2021-10-05,8000.0,1685200.0,1.87,0.18,1.67,1685200.0,4000.0,8000.0,842600.0,,,,,,,,,,,,0.83,,,50.0,10.08,4000.0,842600.0,0.92,47.62,50.0,0.5,50.0,0.2017,210.65
2021-10-06,11000.0,2295700.0,2.64,0.25,2.32,1982650.0,5500.0,9500.0,1147850.0,,0.32,,,1500.0,,0.32,,,1500.0,,1.16,,,57.89,13.87,4000.0,834800.0,0.93,55.56,42.11,0.5125,57.89,0.2773,208.7
2021-10-07,11000.0,2331450.0,2.67,0.25,2.3,2013525.0,5500.0,9500.0,1165725.0,,,,,,,,,,,,1.15,,,57.89,13.87,4000.0,847800.0,0.92,55.56,42.11,0.5125,57.89,0.2773,211.95
2021-10-08,23800.0,5020610.0,5.79,0.53,5.05,4704185.0,11900.0,22300.0,2510305.0,6400.0,2.75,,,12800.0,,2.75,6400.0,,,,2.52,,,65.03,25.39,6400.0,1350080.0,1.54,62.17,46.65,0.5022,53.35,0.5079,210.95
2021-10-11,25600.0,5400320.0,6.34,0.57,5.39,4894040.0,12800.0,23200.0,2700160.0,,0.17,,,900.0,,0.17,,,900.0,,2.7,,,66.67,26.41,6400.0,1350080.0,1.53,63.87,44.84,0.5053,55.16,0.5282,210.95
2021-10-12,25600.0,5395200.0,7.68,0.57,5.4,4889400.0,12800.0,23200.0,2697600.0,,,,,,,,,,,,2.7,,,66.67,26.41,6400.0,1348800.0,1.53,63.87,44.83,0.5054,55.17,0.5282,210.75
2021-10-13,25600.0,5446400.0,8.07,0.57,5.4,4935800.0,12800.0,23200.0,2723200.0,,,,,,,,,,,,2.7,,,66.67,26.41,6400.0,1361600.0,1.53,63.87,44.83,0.5054,55.17,0.5282,212.75
2021-10-14,25900.0,5563320.0,8.06,0.58,5.51,5047800.0,13100.0,23500.0,2813880.0,300.0,0.09,,,300.0,,0.09,300.0,,,,2.79,,,67.18,26.86,6400.0,1374720.0,1.54,64.36,44.26,0.5066,55.74,0.5311,214.8
2021-10-15,26926.0,5816016.0,8.46,0.6,5.78,5219208.0,13763.0,24163.0,2972808.0,663.0,0.19,,,663.0,,0.19,663.0,,,,2.96,,,68.26,28.05,6400.0,1382400.0,1.56,65.45,44.55,0.5059,55.45,0.5488,216.0
2021-10-18,34626.0,7434202.2,11.02,0.78,7.47,6840986.1,17663.0,31863.0,3792246.1,3900.0,1.7,,,7700.0,,1.7,3900.0,,,,3.81,,,73.4,31.12,6400.0,1374080.0,1.61,70.29,45.71,0.5037,54.29,0.61,214.7
2021-10-19,34626.0,7461903.0,11.15,0.78,7.43,6866476.5,17663.0,31863.0,3806376.5,,,,,,,,,,,,3.79,,,73.4,33.35,6400.0,1379200.0,1.6,70.29,45.7,0.5037,54.3,0.6538,215.5
2021-10-20,34626.0,7486141.2,12.09,0.77,7.46,6888780.6,17663.0,31863.0,3818740.6,,,,,,,,,,,,3.81,,,73.4,33.35,6400.0,1383680.0,1.61,70.29,45.71,0.5037,54.29,0.6538,216.2
2021-10-21,10826.0,2342205.1,3.42,0.27,2.34,2068955.05,5763.0,9563.0,1246825.05,,,,2.57,,11900.0,,,,,22300.0,1.25,4.81,,56.15,14.17,4500.0,973575.0,1.07,53.79,43.54,0.5083,56.46,0.2662,216.35
2021-10-22,13826.0,3009920.2,7.98,0.34,3.0,2408415.1,7263.0,11063.0,1581155.1,,0.33,,,1500.0,,0.33,,,1500.0,,1.57,,,61.74,17.86,4500.0,979650.0,1.07,59.5,37.64,0.5306,62.36,0.34,217.7
2021-10-25,24263.0,5278415.65,14.49,0.6,5.28,4756295.65,12300.0,21863.0,2675865.0,5400.0,2.36,,0.08,10800.0,363.0,2.36,5400.0,,,,2.68,,,55.41,23.9,9900.0,2153745.0,2.37,53.04,43.74,0.5078,56.26,0.4715,217.55
