,ALENT FP Equity_DX_SI_QTY,ALENT FP Equity_DX_SHORT_INTEREST_VALUE,ALENT FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALENT FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALENT FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALENT FP Equity_DX_SI_MV,ALENT FP Equity_DX_DSS,ALENT FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALENT FP Equity_DX_SUPPLY_SI_QTY,ALENT FP Equity_DX_BROKER_SI_QTY,ALENT FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALENT FP Equity_DX_BROKER_SI_MV_NEW_x,ALENT FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALENT FP Equity_DX_BROKER_SI_MV_INC_x,ALENT FP Equity_DX_BROKER_SI_QTY_ADD,ALENT FP Equity_DX_BROKER_SI_QTY_NEW,ALENT FP Equity_DX_SUPPLY_SI_MV_DEC,ALENT FP Equity_DX_BROKER_SI_QTY_INC,ALENT FP Equity_DX_SUPPLY_SI_QTY_DEC,ALENT FP Equity_DX_BROKER_SI_MV_NEW_y,ALENT FP Equity_DX_BROKER_SI_MV_INC_y,ALENT FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALENT FP Equity_DX_BROKER_SI_MV_ADD,ALENT FP Equity_DX_SUPPLY_SI_QTY_ADD,ALENT FP Equity_DX_BROKER_SI_QTY_DEC,ALENT FP Equity_DX_SUPPLY_SI_MV,ALENT FP Equity_DX_BROKER_SI_MV_DEC,ALENT FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALENT FP Equity_DX_UTILIZATION_QUANTITY,ALENT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALENT FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALENT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALENT FP Equity_DX_ACTIVE_UTILIZATION_MV,ALENT FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALENT FP Equity_DX_BROKER_SI_CON_RATIO,ALENT FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALENT FP Equity_DX_DEMAND_SUPPLY_RATIO,ALENT FP Equity_PX_LAST
2021-07-29,7088.0,28068.48,0.2,0.31,0.2,0.03,0.0,20180.16,2859.0,5096.0,11321.64,,,,,,,,,,,,,,,0.01,,100.0,49.66,0.0,0.0,0.0,100.0,18.44,0.3226,51.29,1.2312,3.96
2021-07-30,7088.0,27643.2,0.2,0.31,0.2,0.03,0.0,19874.4,2859.0,5096.0,11150.1,,,,,,,,,,,,,,,0.01,,100.0,49.66,0.0,0.0,0.0,100.0,18.76,0.3181,50.68,1.2312,3.9
2021-08-02,7088.0,27926.72,0.2,0.32,0.2,0.03,0.0,20078.24,2859.0,5096.0,11264.46,,,,,,,,,,,,,,,0.01,,100.0,49.66,0.0,0.0,0.0,100.0,18.57,0.3207,51.03,1.2312,3.94
2021-08-03,7088.0,26934.4,0.2,0.38,0.2,0.03,0.0,19364.8,2859.0,5096.0,10864.2,,,,,,,,,,,,,,,0.01,,100.0,49.66,0.0,0.0,0.0,100.0,18.91,0.3161,50.4,1.2312,3.8
2021-08-04,7088.0,26650.88,0.2,0.44,0.2,0.03,0.0,19160.96,2859.0,5096.0,10749.84,,,,,,,,,,,,,,,0.01,,100.0,49.66,0.0,0.0,0.0,100.0,18.72,0.3185,50.74,1.2312,3.76
2021-08-05,7088.0,26934.4,0.2,0.47,0.2,0.03,0.0,19364.8,2859.0,5096.0,10864.2,,,,,,,,,,,,,,,0.01,,100.0,49.66,0.0,0.0,0.0,100.0,18.57,0.3207,51.03,1.2312,3.8
2021-08-06,7088.0,25658.56,0.2,0.46,0.2,0.03,0.0,18447.52,2859.0,5096.0,10349.58,,,,,,,,,,,,,,,0.01,,100.0,49.66,0.0,0.0,0.0,100.0,19.0,0.3147,50.2,1.2312,3.62
2021-08-09,5464.0,19670.4,0.16,0.35,0.15,0.02,0.0,15422.4,1591.0,4284.0,5727.6,,400.0,,,,0.01,,1668.0,,,400.0,,,812.0,0.01,0.0,100.0,65.72,0.0,0.0,0.0,100.0,27.08,0.213,29.5,2.2569,3.6
2021-08-10,5464.0,19014.72,0.16,0.38,0.15,0.02,0.0,14908.32,1591.0,4284.0,5536.68,,,,,,,,,,,,,,,0.01,,100.0,65.72,0.0,0.0,0.0,100.0,27.01,0.2117,29.13,2.2569,3.48
2021-08-11,6664.0,25989.6,0.19,0.45,0.19,0.02,0.0,19047.6,2191.0,4884.0,8544.9,,600.0,0.0,,,,600.0,,,0.0,600.0,,,,0.01,,100.0,60.51,0.0,0.0,0.0,100.0,25.67,0.2301,32.73,1.8404,3.9
2021-08-12,6864.0,41527.2,0.2,0.37,0.19,0.03,0.0,30153.2,2291.0,4984.0,13860.55,,100.0,0.0,,,,100.0,,,0.0,100.0,,,,0.01,,100.0,59.96,0.0,0.0,0.0,100.0,30.92,0.2392,31.32,1.7964,6.05
2021-08-13,8064.0,70156.8,0.23,0.33,0.23,0.06,0.0,48580.8,2891.0,5584.0,25151.7,,600.0,0.01,,,,600.0,,,0.01,600.0,,,,0.02,,100.0,57.58,0.0,0.0,0.0,100.0,24.96,0.2743,42.16,1.6061,8.7
2021-08-16,8004.0,86443.2,0.23,0.3,0.23,0.07,0.0,58579.2,2991.0,5424.0,32302.8,,100.0,0.01,,,,100.0,,,0.01,100.0,,,260.0,0.03,0.0,100.0,57.29,0.0,0.0,0.0,100.0,22.67,0.2989,46.96,1.533,10.8
2021-08-17,8004.0,77238.6,0.23,0.15,0.23,0.08,0.0,52341.6,2991.0,5424.0,28863.15,,,,,,,,,,,,,,,0.03,,100.0,57.29,0.0,0.0,0.0,100.0,17.71,0.3213,50.97,1.533,9.65
2021-08-18,8004.0,57628.8,0.23,0.12,0.23,0.07,0.0,39052.8,2991.0,5424.0,21535.2,,,,,,,,,,,,,,,0.03,,100.0,57.29,0.0,0.0,0.0,100.0,15.36,0.3356,52.94,1.533,7.2
2021-08-19,5904.0,49003.2,0.17,0.08,0.17,0.05,0.0,35889.2,1991.0,4324.0,16525.3,,,,,,0.01,,1000.0,,,,,,1100.0,0.02,0.01,100.0,61.81,0.0,0.0,0.0,100.0,27.71,0.219,29.81,1.833,8.3
2021-08-20,5804.0,43239.8,0.17,0.07,0.16,0.05,0.0,32213.8,1891.0,4324.0,14087.95,,,,,,0.0,,100.0,,,,,,,0.02,,100.0,62.6,0.0,0.0,0.0,100.0,25.84,0.2129,28.79,1.9212,7.45
2021-08-23,5804.0,44400.6,0.17,0.07,0.16,0.04,0.0,33078.6,1891.0,4324.0,14466.15,,,,,,,,,,,,,,,0.01,,100.0,62.6,0.0,0.0,0.0,100.0,27.53,0.2145,28.27,1.9212,7.65
2021-08-24,7304.0,53684.4,0.21,0.09,0.21,0.06,0.0,36926.4,2691.0,5024.0,19778.85,,800.0,0.01,,,,700.0,,,0.01,800.0,,,,0.02,,100.0,58.23,0.0,0.0,0.0,100.0,20.78,0.2799,44.8,1.5806,7.35
2021-08-25,7204.0,51508.6,0.21,0.09,0.2,0.05,0.0,35921.6,2591.0,5024.0,18525.65,,,,,,0.0,,100.0,,,,,,,0.02,,100.0,58.61,0.0,0.0,0.0,100.0,21.3,0.2741,43.79,1.6295,7.15
2021-08-26,6004.0,43829.2,0.17,0.08,0.17,0.04,0.0,32295.2,1991.0,4424.0,14534.3,,,,,,0.0,,600.0,,,,,,600.0,0.01,0.0,100.0,61.81,0.0,0.0,0.0,100.0,27.07,0.2198,30.3,1.864,7.3
2021-08-27,5624.0,38243.2,0.16,0.07,0.16,0.04,0.0,27499.2,1991.0,4044.0,13538.8,,,,,,,,,,,,,,380.0,0.01,0.0,100.0,61.81,0.0,0.0,0.0,100.0,27.62,0.2512,33.88,1.746,6.8
2021-08-30,6004.0,36624.4,0.17,0.07,0.17,0.04,0.0,26986.4,1991.0,4424.0,12145.1,,,,380.0,,,,,,,,0.0,,,0.01,,100.0,61.81,0.0,0.0,0.0,100.0,24.74,0.2197,31.51,1.864,6.1
2021-08-31,5174.0,40874.6,0.15,0.06,0.15,0.03,0.0,31552.6,1911.0,3994.0,15096.9,,320.0,0.0,,,0.0,320.0,400.0,,0.0,320.0,,,750.0,0.01,0.0,100.0,49.49,0.0,0.0,0.0,100.0,25.73,0.2443,31.33,1.3401,7.9
2021-09-01,5574.0,42641.1,0.16,0.06,0.16,0.04,0.0,28259.1,2611.0,3694.0,19974.15,,700.0,0.01,,,,700.0,,,0.01,700.0,,,1000.0,0.02,0.01,100.0,49.63,0.0,0.0,0.0,100.0,25.19,0.4099,57.57,1.0595,7.65
2021-09-02,5074.0,36532.8,0.15,0.05,0.14,0.04,0.0,22996.8,2611.0,3194.0,18799.2,,,,,,,,,,,,,,500.0,0.02,0.0,100.0,49.63,0.0,0.0,0.0,100.0,27.88,0.4903,63.68,0.9645,7.2
2021-09-03,3478.0,26258.9,0.1,0.03,0.1,0.03,0.0,16594.9,2011.0,2198.0,15183.05,,,,,,0.01,,600.0,,,,,,996.0,0.01,0.01,100.0,49.52,0.0,0.0,0.0,100.0,35.87,0.3511,44.94,0.8564,7.55
2021-09-06,3478.0,26432.8,0.1,0.03,0.1,0.03,0.0,16704.8,2011.0,2198.0,15283.6,,,,,,,,,,,,,,,0.02,,100.0,49.52,0.0,0.0,0.0,100.0,36.11,0.3538,45.19,0.8564,7.6
2021-09-07,5078.0,38338.9,0.15,0.05,0.14,0.04,0.0,23389.9,2711.0,3098.0,20468.05,,700.0,0.01,200.0,,,700.0,,,0.01,700.0,0.0,,,0.02,,100.0,49.64,0.0,0.0,0.0,100.0,23.71,0.4227,59.34,0.9299,7.55
2021-09-08,5054.0,37652.3,0.14,0.05,0.14,0.04,0.0,22901.3,2711.0,3074.0,20196.95,,,,,,,,,,,,,,24.0,0.02,0.0,100.0,49.64,0.0,0.0,0.0,100.0,23.33,0.4246,59.64,0.9255,7.45
2021-09-09,5533.0,40667.55,0.16,0.05,0.16,0.04,0.0,24696.0,2997.0,3360.0,22027.95,,286.0,0.0,,,,286.0,,,0.0,286.0,,,,0.02,,100.0,51.26,0.0,0.0,0.0,100.0,25.22,0.4248,59.06,0.9463,7.35
2021-09-10,5533.0,39837.6,0.16,0.05,0.16,0.04,0.0,24192.0,2997.0,3360.0,21578.4,,,,,,,,,,,,,,,0.02,,100.0,51.26,0.0,0.0,0.0,100.0,25.2,0.4248,59.07,0.9463,7.2
2021-09-13,5881.0,43813.45,0.17,0.06,0.17,0.04,0.0,26179.3,3283.0,3514.0,24458.35,,286.0,0.0,,,,154.0,,,0.0,286.0,,,,0.02,,100.0,54.44,0.0,0.0,0.0,100.0,27.4,0.4152,57.31,0.9751,7.45
2021-09-14,4383.0,33091.65,0.13,0.04,0.12,0.03,0.0,20505.8,2583.0,2716.0,19501.65,,,,,,0.0,,700.0,,,,,,798.0,0.02,0.01,100.0,55.78,0.0,0.0,0.0,100.0,35.77,0.3344,42.84,0.9464,7.55
2021-09-15,4390.0,33144.5,0.13,0.04,0.12,0.03,0.0,20898.4,2590.0,2768.0,19554.5,,52.0,0.0,,,0.0,52.0,45.0,,0.0,52.0,,,,0.02,,100.0,54.7,0.0,0.0,0.0,100.0,36.64,0.3351,42.26,0.9271,7.55
2021-09-16,4390.0,32266.5,0.13,0.04,0.12,0.03,0.0,20344.8,2590.0,2768.0,19036.5,,,,,,,,,,,,,,,0.02,,100.0,54.7,0.0,0.0,0.0,100.0,36.65,0.3349,42.22,0.9271,7.35
2021-09-17,4220.0,29751.0,0.12,0.04,0.12,0.03,0.0,19020.9,2565.0,2698.0,18083.25,,,0.0,,,0.0,30.0,25.0,,0.0,,,,100.0,0.02,0.0,100.0,54.75,0.0,0.0,0.0,100.0,38.58,0.3282,39.38,0.9007,7.05
2021-09-20,4220.0,30384.0,0.12,0.04,0.12,0.03,0.0,19425.6,2565.0,2698.0,18468.0,,,,,,,,,,,,,,,0.02,,100.0,54.75,0.0,0.0,0.0,100.0,38.7,0.3278,39.2,0.9007,7.2
2021-09-21,4142.0,28786.9,0.12,0.04,0.12,0.03,0.0,18751.1,2487.0,2698.0,17284.65,,,,,,0.0,,78.0,,,,,,,0.02,,100.0,53.08,0.0,0.0,0.0,100.0,38.71,0.328,39.21,0.8841,6.95
2021-09-22,3705.0,26120.25,0.11,0.03,0.1,0.03,0.0,16229.1,2261.0,2302.0,15940.05,,,,,,0.0,,226.0,,,,,,396.0,0.02,0.0,100.0,52.4,0.0,0.0,0.0,100.0,31.72,0.3203,43.46,0.8586,7.05
2021-09-23,3988.0,27317.8,0.11,0.04,0.11,0.03,0.0,18227.85,2585.0,2661.0,17707.25,,400.0,0.0,,,0.0,359.0,76.0,,0.0,400.0,,,,0.02,,100.0,50.54,0.0,0.0,0.0,100.0,38.58,0.3266,39.11,0.7797,6.85
2021-09-24,4112.0,28372.8,0.12,0.04,0.12,0.03,0.0,19216.5,2785.0,2785.0,19216.5,,200.0,0.0,,,,124.0,,,0.0,200.0,,,,0.02,,100.0,50.5,0.0,0.0,0.0,100.0,37.79,0.3311,40.62,0.7456,6.9
2021-09-27,3706.0,25200.8,0.11,0.04,0.1,0.03,0.0,16177.2,2379.0,2379.0,16177.2,,,,,,0.0,,406.0,,,,,,406.0,0.02,0.0,100.0,83.44,0.0,0.0,0.0,100.0,33.32,0.3205,42.44,1.2999,6.8
2021-09-28,3706.0,24644.9,0.11,0.06,0.1,0.03,0.0,15820.35,2379.0,2379.0,15820.35,,,,,,,,,,,,,,,0.02,,100.0,50.58,0.0,0.0,0.0,100.0,33.32,0.3205,42.44,0.788,6.65
2021-09-29,3706.0,24274.3,0.11,0.07,0.1,0.02,0.0,15582.45,2379.0,2379.0,15582.45,,,,,,,,,,,,,,,0.02,,100.0,50.58,0.0,0.0,0.0,100.0,33.29,0.3202,42.41,0.788,6.55
2021-09-30,3706.0,25200.8,0.11,0.08,0.1,0.02,0.0,16177.2,2379.0,2379.0,16177.2,,,,,,,,,,,,,,,0.02,,100.0,50.58,0.0,0.0,0.0,100.0,33.31,0.3204,42.43,0.788,6.8
2021-10-01,3706.0,24830.2,0.11,0.09,0.1,0.03,0.0,15939.3,2379.0,2379.0,15939.3,,,,,,,,,,,,,,,0.02,,100.0,50.58,0.0,0.0,0.0,100.0,33.32,0.3206,42.45,0.788,6.7
2021-10-04,4706.0,30589.0,0.13,0.12,0.13,0.03,0.0,18713.5,2879.0,2879.0,18713.5,,500.0,0.0,,,,500.0,,,0.0,500.0,,,,0.02,,100.0,50.48,0.0,0.0,0.0,100.0,25.58,0.3946,55.85,0.8252,6.5
2021-10-05,4706.0,30589.0,0.13,0.12,0.13,0.03,0.0,18713.5,2879.0,2879.0,18713.5,,,,,,,,,,,,,,,0.02,,100.0,50.48,0.0,0.0,0.0,100.0,25.56,0.3943,55.83,0.8252,6.5
2021-10-06,4706.0,28000.7,0.13,0.12,0.13,0.03,0.0,17130.05,2879.0,2879.0,17130.05,,,,,,,,,,,,,,,0.02,,100.0,50.48,0.0,0.0,0.0,100.0,25.56,0.3943,55.83,0.8252,5.95
2021-10-07,4706.0,28471.3,0.13,0.12,0.13,0.03,0.0,17417.95,2879.0,2879.0,17417.95,,,,,,,,,,,,,,,0.02,,100.0,50.48,0.0,0.0,0.0,100.0,25.57,0.3945,55.84,0.8252,6.05
2021-10-08,4706.0,28236.0,0.13,0.12,0.13,0.03,0.0,17274.0,2879.0,2879.0,17274.0,,,,,,,,,,,,,,,0.02,,100.0,50.48,0.0,0.0,0.0,100.0,25.57,0.3945,55.84,0.8252,6.0
2021-10-11,4706.0,28000.7,0.13,0.13,0.13,0.03,0.0,17130.05,2879.0,2879.0,17130.05,,,,,,,,,,,,,,,0.02,,100.0,50.48,0.0,0.0,0.0,100.0,25.57,0.3944,55.83,0.8252,5.95
2021-10-12,4706.0,28236.0,0.13,0.14,0.13,0.03,0.0,17274.0,2879.0,2879.0,17274.0,,,,,,,,,,,,,,,0.02,,100.0,50.48,0.0,0.0,0.0,100.0,25.56,0.3942,55.82,0.8252,6.0
2021-10-13,4706.0,27530.1,0.13,0.17,0.13,0.03,0.0,16842.15,2879.0,2879.0,16842.15,,,,,,,,,,,,,,,0.02,,100.0,50.48,0.0,0.0,0.0,100.0,25.58,0.3948,55.87,0.8252,5.85
2021-10-14,4706.0,27765.4,0.13,0.24,0.13,0.03,0.0,16986.1,2879.0,2879.0,16986.1,,,,,,,,,,,,,,,0.02,,100.0,50.48,0.0,0.0,0.0,100.0,25.58,0.3946,55.85,0.8252,5.9
2021-10-15,4706.0,27059.5,0.13,0.27,0.13,0.03,0.0,16554.25,2879.0,2879.0,16554.25,,,,,,,,,,,,,,,0.02,,100.0,50.48,0.0,0.0,0.0,100.0,25.57,0.3945,55.84,0.8252,5.75
2021-10-18,4706.0,30353.7,0.13,0.32,0.13,0.03,0.0,18569.55,2879.0,2879.0,18569.55,,,,,,,,,,,,,,,0.02,,100.0,50.48,0.0,0.0,0.0,100.0,25.57,0.3946,55.85,0.8252,6.45
2021-10-19,4696.0,31463.2,0.13,0.32,0.13,0.03,0.0,19289.3,2869.0,2879.0,19222.3,,,,,,0.0,,10.0,,,,,,,0.02,,100.0,50.31,0.0,0.0,0.0,100.0,25.58,0.3946,55.85,0.8234,6.7
2021-10-20,4686.0,33504.9,0.13,0.33,0.13,0.03,0.0,20513.35,2869.0,2869.0,20513.35,,,,,,,,,,,,,,10.0,0.02,0.0,100.0,50.31,0.0,0.0,0.0,100.0,25.4,0.3951,55.97,0.8217,7.15
2021-10-21,4686.0,31396.2,0.13,0.31,0.13,0.03,0.0,19222.3,2869.0,2869.0,19222.3,,,,,,,,,,,,,,,0.02,,100.0,50.31,0.0,0.0,0.0,100.0,25.39,0.395,55.96,0.8217,6.7
2021-10-22,4686.0,30927.6,0.13,0.28,0.13,0.03,0.0,18935.4,2869.0,2869.0,18935.4,,,,,,,,,,,,,,,0.02,,100.0,50.31,0.0,0.0,0.0,100.0,25.4,0.3951,55.97,0.8217,6.6
2021-10-25,4686.0,30224.7,0.13,0.28,0.13,0.03,0.0,18505.05,2869.0,2869.0,18505.05,,,,,,,,,,,,,,,0.02,,100.0,50.31,0.0,0.0,0.0,100.0,25.39,0.3949,55.95,0.8217,6.45
2021-10-26,4186.0,27836.9,0.12,0.28,0.12,0.03,0.0,15753.85,2869.0,2369.0,19078.85,,,,,,,,,,,,,,500.0,0.02,0.0,100.0,50.31,0.0,0.0,0.0,100.0,28.74,0.3564,50.15,0.734,6.65
2021-10-27,3686.0,24511.9,0.11,0.25,0.1,0.02,0.0,15753.85,2369.0,2369.0,15753.85,,,,,,0.0,,500.0,,,,,,,0.02,,100.0,50.37,0.0,0.0,0.0,100.0,33.12,0.3205,42.58,0.7838,6.65
2021-10-28,3686.0,24327.6,0.11,0.25,0.1,0.02,0.0,15635.4,2369.0,2369.0,15635.4,,,,,,,,,,,,,,,0.02,,100.0,50.37,0.0,0.0,0.0,100.0,33.15,0.3208,42.61,0.7838,6.6
2021-10-29,3686.0,23590.4,0.11,0.25,0.1,0.02,0.0,15161.6,2369.0,2369.0,15161.6,,,,,,,,,,,,,,,0.02,,100.0,50.37,0.0,0.0,0.0,100.0,33.08,0.3201,42.53,0.7838,6.4
2021-11-01,3686.0,23221.8,0.11,0.26,0.1,0.02,0.0,14924.7,2369.0,2369.0,14924.7,,,,,,,,,,,,,,,0.02,,100.0,50.37,0.0,0.0,0.0,100.0,33.13,0.3206,42.59,0.7838,6.3
2021-11-02,3686.0,22853.2,0.11,0.28,0.1,0.02,0.0,14687.8,2369.0,2369.0,14687.8,,,,,,,,,,,,,,,0.01,,100.0,50.37,0.0,0.0,0.0,100.0,33.12,0.3205,42.58,0.7838,6.2
2021-11-03,3686.0,22853.2,0.11,0.29,0.1,0.02,0.0,14687.8,2369.0,2369.0,14687.8,,,,,,,,,,,,,,,0.01,,100.0,50.37,0.0,0.0,0.0,100.0,33.13,0.3206,42.59,0.7838,6.2
2021-11-04,3686.0,22484.6,0.11,0.3,0.1,0.02,0.0,14450.9,2369.0,2369.0,14450.9,,,,,,,,,,,,,,,0.01,,100.0,50.37,0.0,0.0,0.0,100.0,33.11,0.3204,42.57,0.7838,6.1
2021-11-05,3686.0,22300.3,0.11,0.3,0.1,0.02,0.0,14332.45,2369.0,2369.0,14332.45,,,,,,,,,,,,,,,0.01,,100.0,50.37,0.0,0.0,0.0,100.0,33.13,0.3206,42.59,0.7838,6.05
2021-11-08,3686.0,21747.4,0.11,0.3,0.1,0.02,0.0,13977.1,2369.0,2369.0,13977.1,,,,,,,,,,,,,,,0.01,,100.0,50.37,0.0,0.0,0.0,100.0,33.14,0.3207,42.6,0.7838,5.9
2021-11-09,3686.0,21747.4,0.11,0.3,0.1,0.02,0.0,13977.1,2369.0,2369.0,13977.1,,,,,,,,,,,,,,,0.01,,100.0,50.37,0.0,0.0,0.0,100.0,33.12,0.3205,42.58,0.7838,5.9
2021-11-10,3686.0,22116.0,0.11,0.31,0.1,0.02,0.0,14214.0,2369.0,2369.0,14214.0,,,,,,,,,,,,,,,0.01,,100.0,50.37,0.0,0.0,0.0,100.0,33.08,0.3201,42.53,0.7838,6.0
2021-11-11,3686.0,21747.4,0.11,0.31,0.1,0.02,0.0,13977.1,2369.0,2369.0,13977.1,,,,,,,,,,,,,,,0.01,,100.0,50.37,0.0,0.0,0.0,100.0,33.09,0.3202,42.54,0.7838,5.9
2021-11-12,3686.0,21747.4,0.11,0.32,0.1,0.02,0.0,13977.1,2369.0,2369.0,13977.1,,,,,,,,,,,,,,,0.01,,100.0,50.37,0.0,0.0,0.0,100.0,33.11,0.3204,42.57,0.7838,5.9
2021-11-15,3686.0,21747.4,0.11,0.33,0.1,0.02,0.0,13977.1,2369.0,2369.0,13977.1,,,,,,,,,,,,,,,0.01,,100.0,50.37,0.0,0.0,0.0,100.0,33.09,0.3202,42.55,0.7838,5.9
2021-11-16,3686.0,21010.2,0.11,0.32,0.1,0.02,0.0,13503.3,2369.0,2369.0,13503.3,,,,,,,,,,,,,,,0.01,,100.0,50.37,0.0,0.0,0.0,100.0,33.08,0.3201,42.53,0.7838,5.7
2021-11-17,3686.0,21010.2,0.11,0.32,0.1,0.02,0.0,13503.3,2369.0,2369.0,13503.3,,,,,,,,,,,,,,,0.01,,100.0,50.37,0.0,0.0,0.0,100.0,33.11,0.3204,42.57,0.7838,5.7
2021-11-18,3686.0,20641.6,0.11,0.35,0.1,0.02,0.0,13266.4,2369.0,2369.0,13266.4,,,,,,,,,,,,,,,0.01,,100.0,50.37,0.0,0.0,0.0,100.0,33.14,0.3208,42.61,0.7838,5.6
2021-11-19,3686.0,19535.8,0.11,0.35,0.1,0.02,0.0,12555.7,2369.0,2369.0,12555.7,,,,,,,,,,,,,,,0.01,,100.0,50.37,0.0,0.0,0.0,100.0,33.1,0.3203,42.55,0.7838,5.3
2021-11-22,3686.0,18430.0,0.11,0.34,0.1,0.02,0.0,11845.0,2369.0,2369.0,11845.0,,,,,,,,,,,,,,,0.01,,100.0,50.37,0.0,0.0,0.0,100.0,33.09,0.3202,42.55,0.7838,5.0
2021-11-23,3686.0,21563.1,0.11,0.32,0.1,0.02,0.0,13858.65,2369.0,2369.0,13858.65,,,,,,,,,,,,,,,0.01,,100.0,50.37,0.0,0.0,0.0,100.0,33.12,0.3205,42.58,0.7838,5.85
2021-11-24,3686.0,20825.9,0.11,0.3,0.1,0.02,0.0,13384.85,2369.0,2369.0,13384.85,,,,,,,,,,,,,,,0.01,,100.0,50.37,0.0,0.0,0.0,100.0,33.4,0.324,42.94,0.7838,5.65
2021-11-25,3686.0,20088.7,0.11,0.3,0.1,0.02,0.0,12911.05,2369.0,2369.0,12911.05,,,,,,,,,,,,,,,0.01,,100.0,50.37,0.0,0.0,0.0,100.0,33.2,0.3215,42.68,0.7838,5.45
2021-11-26,3686.0,19904.4,0.11,0.29,0.1,0.02,0.0,12792.6,2369.0,2369.0,12792.6,,,,,,,,,,,,,,,0.01,,100.0,50.37,0.0,0.0,0.0,100.0,33.14,0.3245,43.21,0.7838,5.4
2021-11-29,3686.0,19167.2,0.11,0.29,0.1,0.02,0.0,12318.8,2369.0,2369.0,12318.8,,,,,,,,,,,,,,,0.01,,100.0,50.37,0.0,0.0,0.0,100.0,33.12,0.3205,42.57,0.7838,5.2
2021-11-30,3686.0,18798.6,0.11,0.32,0.1,0.02,0.0,12081.9,2369.0,2369.0,12081.9,,,,,,,,,,,,,,,0.01,,100.0,50.37,0.0,0.0,0.0,100.0,33.14,0.3208,42.61,0.7838,5.1
2021-12-01,3686.0,18982.9,0.11,0.32,0.1,0.02,0.0,12200.35,2369.0,2369.0,12200.35,,,,,,,,,,,,,,,0.01,,100.0,50.37,0.0,0.0,0.0,100.0,33.14,0.3208,42.61,0.7838,5.15
2021-12-02,3686.0,18798.6,0.11,0.37,0.1,0.02,0.0,12081.9,2369.0,2369.0,12081.9,,,,,,,,,,,,,,,0.01,,100.0,50.37,0.0,0.0,0.0,100.0,33.11,0.3204,42.56,0.7838,5.1
2021-12-03,3686.0,18614.3,0.11,0.44,0.1,0.02,0.0,11963.45,2369.0,2369.0,11963.45,,,,,,,,,,,,,,,0.01,,100.0,50.37,0.0,0.0,0.0,100.0,33.12,0.3205,42.57,0.7838,5.05
2021-12-06,3686.0,18061.4,0.11,0.45,0.1,0.02,0.0,11608.1,2369.0,2369.0,11608.1,,,,,,,,,,,,,,,0.01,,100.0,50.37,0.0,0.0,0.0,100.0,33.13,0.3206,42.59,0.7838,4.9
2021-12-07,3686.0,18798.6,0.11,0.45,0.1,0.02,0.0,12081.9,2369.0,2369.0,12081.9,,,,,,,,,,,,,,,0.01,,100.0,50.37,0.0,0.0,0.0,100.0,33.11,0.3204,42.57,0.7838,5.1
2021-12-08,3686.0,18061.4,0.11,0.46,0.1,0.02,0.0,11608.1,2369.0,2369.0,11608.1,,,,,,,,,,,,,,,0.01,,100.0,50.37,0.0,0.0,0.0,100.0,33.15,0.3209,42.62,0.7838,4.9
2021-12-09,3686.0,17692.8,0.11,0.45,0.1,0.02,0.0,11371.2,2369.0,2369.0,11371.2,,,,,,,,,,,,,,,0.01,,100.0,50.37,0.0,0.0,0.0,100.0,33.11,0.3204,42.57,0.7838,4.8
2021-12-10,3686.0,17840.24,0.11,0.44,0.1,0.02,0.0,11465.96,2369.0,2369.0,11465.96,,,,,,,,,,,,,,,0.01,,100.0,50.37,0.0,0.0,0.0,100.0,33.13,0.3207,42.59,0.7838,4.84
2021-12-13,3686.0,17397.92,0.11,0.44,0.1,0.02,0.0,11181.68,2369.0,2369.0,11181.68,,,,,,,,,,,,,,,0.01,,100.0,50.37,0.0,0.0,0.0,100.0,33.11,0.3204,42.57,0.7838,4.72
2021-12-14,3686.0,17176.76,0.11,0.46,0.1,0.02,0.0,11039.54,2369.0,2369.0,11039.54,,,,,,,,,,,,,,,0.01,,100.0,50.37,0.0,0.0,0.0,100.0,33.12,0.3205,42.57,0.7838,4.66
2021-12-15,3686.0,16587.0,0.11,0.46,0.1,0.02,0.0,10660.5,2369.0,2369.0,10660.5,,,,,,,,,,,,,,,0.01,,100.0,50.37,0.0,0.0,0.0,100.0,33.12,0.3205,42.58,0.7838,4.5
2021-12-16,3686.0,15407.48,0.11,0.45,0.1,0.02,0.0,9902.42,2369.0,2369.0,9902.42,,,,,,,,,,,,,,,0.01,,100.0,50.37,0.0,0.0,0.0,100.0,33.14,0.3208,42.61,0.7838,4.18
2021-12-17,3686.0,15702.36,0.11,0.45,0.1,0.02,0.0,10091.94,2369.0,2369.0,10091.94,,,,,,,,,,,,,,,0.01,,100.0,50.37,0.0,0.0,0.0,100.0,33.1,0.3203,42.55,0.7838,4.26
