,XFAB FP Equity_DX_SI_QTY,XFAB FP Equity_DX_SHORT_INTEREST_VALUE,XFAB FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,XFAB FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,XFAB FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,XFAB FP Equity_DX_SI_MV,XFAB FP Equity_DX_DSS,XFAB FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,XFAB FP Equity_DX_SUPPLY_SI_QTY,XFAB FP Equity_DX_BROKER_SI_QTY,XFAB FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,XFAB FP Equity_DX_BROKER_SI_MV_NEW_x,XFAB FP Equity_DX_SUPPLY_SI_QTY_NEW_x,XFAB FP Equity_DX_SUPPLY_SI_QTY_INC_x,XFAB FP Equity_DX_BROKER_SI_MV_INC_x,XFAB FP Equity_DX_SUPPLY_SI_MV_NEW,XFAB FP Equity_DX_BROKER_SI_QTY_ADD,XFAB FP Equity_DX_BROKER_SI_QTY_NEW,XFAB FP Equity_DX_SUPPLY_SI_MV_DEC,XFAB FP Equity_DX_BROKER_SI_QTY_INC,XFAB FP Equity_DX_SUPPLY_SI_QTY_DEC,XFAB FP Equity_DX_BROKER_SI_MV_NEW_y,XFAB FP Equity_DX_SUPPLY_SI_QTY_NEW_y,XFAB FP Equity_DX_BROKER_SI_MV_INC_y,XFAB FP Equity_DX_SUPPLY_SI_QTY_INC_y,XFAB FP Equity_DX_BROKER_SI_MV_ADD,XFAB FP Equity_DX_SUPPLY_SI_QTY_ADD,XFAB FP Equity_DX_BROKER_SI_QTY_DEC,XFAB FP Equity_DX_SUPPLY_SI_MV,XFAB FP Equity_DX_BROKER_SI_MV_DEC,XFAB FP Equity_DX_SUPPLY_SI_MV_RMV,XFAB FP Equity_DX_BROKER_SI_MV_RMV,XFAB FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,XFAB FP Equity_DX_UTILIZATION_QUANTITY,XFAB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,XFAB FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,XFAB FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,XFAB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,XFAB FP Equity_DX_ACTIVE_UTILIZATION_MV,XFAB FP Equity_DX_BROKER_SI_MARKET_SHARE_2,XFAB FP Equity_DX_BROKER_SI_CON_RATIO,XFAB FP Equity_DX_BROKER_SI_MARKET_SHARE_1,XFAB FP Equity_DX_DEMAND_SUPPLY_RATIO
2022-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,11972.0,0.01,,,,0.11,852.0,11856.0,,,0.01,11972.0,,247.0,489.0,0.0,0.01,,,0.0,0.0,3205424.0,23976571.52,,24.52,0.0,20.36,0.0,49.28,0.0
2022-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,89787.0,1.73,,70000.0,,0.02,227867.0,1500.0,,,1.73,89787.0,0.55,59367.0,,0.0,,,,0.0,0.0,3205424.0,25194632.64,,23.54,0.0,18.63,0.0,45.15,0.0
2022-02-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,59314.0,3.21,,,,,409036.0,,,,3.21,59314.0,,404596.0,85405.0,0.0,0.71,,,0.0,0.0,3206376.0,25618944.24,,24.59,0.0,19.32,0.0,27.6,0.0
2022-02-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,177891.0,2.22,,,,0.41,238721.0,54385.0,,,2.22,177891.0,,219642.0,1970.0,0.0,0.01,,,0.0,0.0,3206376.0,25137987.84,,24.55,0.0,22.01,0.0,24.54,0.0
2022-02-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,63879.0,0.31,,129725.0,,2.01,38500.0,249291.0,,,0.31,63879.0,1.07,166321.0,243097.0,0.0,2.06,,,0.0,0.0,3206376.0,24977669.04,,24.35,0.0,15.48,0.0,25.59,0.0
2022-02-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,46140.0,,,26140.0,,0.23,,28604.0,,,,46140.0,0.22,15000.0,,0.0,,,,0.0,0.0,3210287.0,23948741.02,,24.15,0.0,15.23,0.0,25.02,0.0
2022-02-22,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.15,,,,2.18,35150.0,290513.0,,,0.15,,,,84106.0,0.0,0.71,,,0.0,0.0,3221249.0,23708392.64,,23.62,0.0,15.65,0.0,30.05,0.0
2022-02-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,14200.0,0.39,,,,0.22,60660.0,26872.0,,,0.39,14200.0,,62776.0,217224.0,0.0,1.62,,,0.0,0.0,3221249.0,23031930.35,,23.33,0.0,16.49,0.0,31.89,0.0
2022-02-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,20000.0,0.14,,,,0.48,19505.0,63014.0,,,0.14,20000.0,,,12519.0,0.0,0.15,,,0.0,0.0,3221249.0,22194405.61,,22.93,0.0,15.94,0.0,32.24,0.0
2022-02-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,39625.0,0.5,,,,0.43,75505.0,55799.0,,,0.5,39625.0,,105552.0,10897.0,0.0,0.15,,,0.0,0.0,3221249.0,23128567.82,,22.38,0.0,15.76,0.0,30.62,0.0
2022-02-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,152131.0,0.23,,,,0.9,25114.0,135981.0,,,0.23,152131.0,,16300.0,90505.0,0.0,0.64,,,0.0,0.0,3227024.0,22685978.72,,23.14,0.0,16.44,0.0,31.59,0.0
2022-03-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,18109.0,0.0,,,,0.0,5000.0,41.0,,,0.0,18109.0,,,6076.0,0.0,0.07,,,0.0,0.0,3265888.0,21522201.92,,22.95,0.0,16.4,0.0,31.51,0.0
2022-03-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,28000.0,0.11,,4872.0,,1.07,25800.0,146478.0,,,0.11,28000.0,0.03,,77667.0,0.0,0.76,,,0.0,0.0,3285031.0,21878306.46,,22.17,0.0,18.4,0.0,32.69,0.0
2022-03-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,1000.0,,,,,0.06,,10207.0,,,,1000.0,,16000.0,105783.0,0.0,0.79,,,0.0,0.0,3288376.0,21604630.32,,22.43,0.0,19.21,0.0,34.78,0.0
2022-03-04,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,1010.0,0.22,,,,0.45,33801.0,66054.0,,,0.22,1010.0,,27586.0,19850.0,0.0,0.19,,,0.0,0.0,3288376.0,20387931.2,,22.3,0.0,19.96,0.0,34.3,0.0
2022-03-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.47,,62503.0,,,,,,,66616.0,0.0,0.63,,,0.0,0.0,3288376.0,19302767.12,,21.51,0.0,20.47,0.0,35.58,0.0
2022-03-08,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,65812.0,,,,,1.11,,166088.0,,,,65812.0,,387.0,47552.0,0.0,0.33,,,0.0,0.0,3288376.0,19368534.64,,20.7,0.0,19.12,0.0,38.25,0.0
2022-03-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,42573.0,0.12,,100000.0,,0.46,19700.0,76660.0,,,0.12,42573.0,0.61,77127.0,14406.0,0.0,0.11,,,0.0,0.0,3288376.0,21210025.2,,21.06,0.0,19.07,0.0,38.7,0.0
2022-03-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,13074.0,,,,,,10000.0,,0.0,,,,0.0,0.0,3288376.0,20651001.28,,21.98,0.0,18.67,0.0,38.9,0.0
2022-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,237.0,,,,,0.77,,115322.0,,,,237.0,,14473.0,82701.0,0.0,0.57,,,0.0,0.0,3288376.0,20618117.52,,21.64,0.0,15.0,0.0,41.81,0.0
2022-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,12839.0,0.05,,,,0.52,9000.0,80300.0,,,0.05,12839.0,,24827.0,124700.0,0.0,0.79,,,0.0,0.0,3288376.0,21144257.68,,21.59,0.0,11.02,0.0,40.58,0.0
2022-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.99,,161121.0,,,,,,16000.0,54035.0,0.0,0.35,,,0.0,0.0,3288376.0,21210025.2,,21.83,0.0,12.4,0.0,46.92,0.0
2022-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,30000.0,0.06,,,,0.7,9803.0,108242.0,,,0.06,30000.0,,,100000.0,0.0,0.68,,,0.0,0.0,3288376.0,22558259.36,,22.04,0.0,13.39,0.0,49.94,0.0
2022-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.16,,,,0.08,20000.0,12258.0,,,0.16,,,35000.0,11544.0,0.0,0.06,,,0.0,0.0,3288376.0,22229421.76,,22.7,0.0,12.02,0.0,49.47,0.0
2022-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.03,,4815.0,,,,,,,25765.0,0.0,0.18,,,0.0,0.0,3288376.0,22328073.04,,22.92,0.0,11.93,0.0,50.45,0.0
2022-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.38,,56169.0,,,,,,,31052.0,0.0,0.2,,,0.0,0.0,3288376.0,22755561.92,,22.79,0.0,11.59,0.0,51.28,0.0
2022-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.29,,190792.0,,,,,,,181400.0,0.0,1.23,,,0.0,0.0,3288376.0,23413237.12,,22.92,0.0,14.39,0.0,39.53,0.0
2022-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,17695.0,,0.14,,22805.0,,,,,0.13,,7722.0,0.0,0.05,,,0.0,0.0,3288376.0,23511888.4,,23.54,0.0,13.47,0.0,40.01,0.0
2022-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.1,,,,0.23,14551.0,32730.0,,,0.1,,,,2691.0,0.0,0.02,,,0.0,0.0,3288376.0,23117283.28,,23.39,0.0,13.41,0.0,41.07,0.0
2022-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.29,,,,,41300.0,,,,0.29,,,,,0.0,,,,0.0,0.0,3288376.0,23413237.12,,23.24,0.0,12.65,0.0,38.68,0.0
2022-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,73546.0,,,25732.0,,,,,,,,73546.0,0.18,,,0.0,,,,0.0,0.0,3288376.0,23446120.88,,23.49,0.0,17.14,0.0,34.29,0.0
2022-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,87.0,0.15,,,,,19011.0,,,,0.15,87.0,,,14913.0,0.0,0.11,,,0.0,0.0,3288376.0,24498401.2,,23.62,0.0,17.04,0.0,34.1,0.0
2022-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3288376.0,23314585.84,,24.01,0.0,17.2,0.0,34.42,0.0
2022-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.09,,,,0.04,9505.0,5293.0,,,0.09,,,32009.0,,0.0,,,,0.0,0.0,3288376.0,23018632.0,,23.3,0.0,16.77,0.0,33.56,0.0
2022-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.04,,120000.0,,,6355.0,,,,0.04,,0.89,,3228.0,0.0,0.04,,,0.0,0.0,3288376.0,22722678.16,,23.01,0.0,15.33,0.0,29.23,0.0
2022-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,18277.0,0.13,,19760.0,,0.1,18277.0,13620.0,,,0.13,18277.0,0.14,155760.0,3913.0,0.0,0.03,,,0.0,0.0,3288376.0,22525375.6,,22.9,0.0,16.89,0.0,28.13,0.0
2022-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.29,,,,0.0,40572.0,271.0,,,0.29,,,24572.0,,0.0,,,,0.0,0.0,3288376.0,21604630.32,,22.83,0.0,12.54,0.0,29.04,0.0
2022-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.14,,19806.0,,,,,,,22170.0,0.0,0.21,,,0.0,0.0,3288376.0,20420814.96,,22.21,0.0,16.94,0.0,27.66,0.0
2022-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,101270.0,0.43,,,,0.71,71350.0,106856.0,,,0.43,101270.0,,19840.0,84732.0,0.0,0.58,,,0.0,0.0,3288376.0,20124861.12,,21.47,0.0,12.37,0.0,28.32,0.0
2022-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,23160.0,0.09,,30000.0,,,15116.0,,,,0.09,23160.0,0.19,2840.0,,0.0,,,,0.0,0.0,3288376.0,20355047.44,,21.37,0.0,11.92,0.0,28.02,0.0
2022-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,67494.0,0.33,,,,0.82,53319.0,134059.0,,,0.33,67494.0,,,120000.0,0.0,0.77,,,0.0,0.0,3288376.0,20141303.0,,21.39,0.0,20.72,0.0,27.86,0.0
2022-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5300.0,,,3300.0,,,,,,,,5300.0,0.02,,15454.0,0.0,0.09,,,0.0,0.0,3288376.0,20387931.2,,21.25,0.0,20.83,0.0,28.21,0.0
2022-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,100369.0,0.28,,,,,43117.0,,,,0.28,100369.0,,,,0.0,,,,0.0,0.0,3288376.0,20585233.76,,21.47,0.0,19.16,0.0,26.06,0.0
2022-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,97417.0,1.06,,,,0.02,158709.0,3300.0,,,1.06,97417.0,,,6355.0,0.0,0.04,,,0.0,0.0,3288376.0,20289279.92,,21.55,0.0,21.58,0.0,22.5,0.0
2022-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3288376.0,20289279.92,,21.63,0.0,21.68,0.0,22.3,0.0
2022-04-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.35,,,,,54649.0,,,,0.35,,,,,0.0,,,,0.0,0.0,3288376.0,20289279.92,,21.63,0.0,20.79,0.0,21.43,0.0
2022-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.12,,18949.0,,,,,,,22249.0,0.0,0.15,,,0.0,0.0,3288376.0,20404373.08,,21.63,0.0,21.43,0.0,22.17,0.0
2022-04-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,95937.0,0.56,,,,0.17,82637.0,27851.0,,,0.56,95937.0,,,14551.0,0.0,0.09,,,0.0,0.0,3288376.0,21062048.28,,21.47,0.0,20.6,0.0,21.24,0.0
2022-04-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,11709.0,,,,,,,,,,,11709.0,,,2557.0,0.0,0.0,,,0.0,0.0,3288376.0,21193583.32,,21.86,0.0,20.39,0.0,21.54,0.0
2022-04-22,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,29837.0,0.21,,181100.0,,0.01,29837.0,1000.0,,,0.21,29837.0,1.17,,34707.0,0.0,0.22,,,0.0,0.0,3288376.0,20667443.16,,22.06,0.0,18.64,0.0,30.74,0.0
2022-04-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,187284.0,0.13,,,,0.19,28900.0,28335.0,,,0.13,187284.0,,,52213.0,0.0,0.36,,,0.0,0.0,3288376.0,20322163.68,,21.58,0.0,17.87,0.0,33.43,0.0
2022-04-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,16522.0,0.22,,,,0.26,40400.0,38840.0,,,0.22,16522.0,,,19840.0,0.0,0.14,,,0.0,0.0,3288376.0,19960442.32,,21.48,0.0,14.05,0.0,38.45,0.0
2022-04-27,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3288376.0,20552350.0,,21.21,0.0,14.07,0.0,38.28,0.0
2022-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,48640.0,0.23,,,,1.2,26000.0,201232.0,,,0.23,48640.0,,,178592.0,0.0,1.16,,,0.0,0.0,3293565.0,20864734.27,,21.62,0.0,13.61,0.0,45.67,0.0
2022-04-29,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,56790.0,0.48,,,,,68490.0,,,,0.48,56790.0,,,,0.0,,,,0.0,0.0,3293610.0,22511824.35,,21.77,0.0,16.17,0.0,45.05,0.0
2022-05-02,1369378.0,9215913.94,2.61,5.64,1.05,9.07,1.0,7839124.19,860125.0,1164803.0,5788641.25,,,29329.0,0.43,,,,,45483.0,,,,0.43,29329.0,,,,5.8,,,,21.19,21.19,3199809.0,21534714.57,,21.9,20.94,18.81,0.2533,43.12,0.3373
2022-05-03,1481918.0,10069632.81,2.82,6.15,1.13,9.73,1.0,8396194.19,1012665.0,1235643.0,6881058.68,,,114200.0,0.47,,,,0.01,70840.0,1660.0,,,0.47,114200.0,,40000.0,,6.79,,,,24.84,24.84,3064092.0,20820505.14,,20.65,24.74,23.23,0.2417,39.58,0.3635
2022-05-04,1554569.0,10664343.34,2.96,6.56,1.19,10.32,1.0,8640094.54,1028819.0,1259489.0,7057698.34,,,16154.0,0.29,,,,,40000.0,,,,0.29,16154.0,,,16154.0,6.97,0.11,,,25.76,25.76,2965055.0,20340277.3,,20.11,25.75,21.99,0.2309,37.69,0.3892
2022-05-05,1577040.0,10897346.4,3.0,6.72,1.21,10.61,1.0,8969967.74,1012665.0,1298114.0,6997515.15,,,,0.31,,,,0.15,38625.0,16154.0,,,0.31,,,,,6.89,,,,26.02,26.02,2878871.0,19892998.61,,19.78,25.84,23.64,0.2316,37.28,0.4052
2022-05-06,1510008.0,10509655.68,2.88,6.4,1.15,10.22,1.0,8455898.88,945633.0,1214928.0,6581605.68,,,,,,,,0.41,,67032.0,,,,,,,83186.0,6.5,0.54,,,24.41,24.41,2927656.0,20376485.76,,20.24,24.31,22.97,0.2187,34.96,0.3899
2022-05-09,1444706.0,9679530.2,2.75,6.19,1.1,9.64,1.0,7921255.9,912982.0,1182277.0,6116979.4,,,,,,,,0.23,,32651.0,,,,,,,32651.0,6.35,0.25,,,23.58,23.58,2959204.0,19826666.8,,20.59,23.58,24.36,0.2225,35.66,0.3731
2022-05-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,80800.0,,,16154.0,,1.04,,148200.0,,,,80800.0,0.11,,176375.0,0.0,1.26,,,0.0,0.0,3297188.0,21860356.44,,22.62,0.0,24.04,0.0,27.78,0.0
2022-05-11,1401261.0,9556600.02,2.67,5.99,1.07,9.11,1.0,7348420.42,886104.0,1077481.0,6043229.28,,,43817.0,0.39,,200.0,,0.03,55225.0,3495.0,,,0.39,43817.0,0.0,200.0,,5.89,,,,22.47,22.47,3058020.0,20855696.4,,20.38,22.41,26.53,0.1981,27.52,0.3553
2022-05-12,1410067.0,9666009.29,2.69,6.22,1.08,9.45,1.0,7275396.59,872343.0,1061327.0,5979911.27,,,43.0,,,,,0.09,,22567.0,,,,43.0,,8763.0,16154.0,5.99,0.11,,,22.14,22.14,3068588.0,21035170.74,,21.13,22.08,26.31,0.1979,27.36,0.3578
2022-05-13,1375955.0,9693602.98,2.62,6.13,1.05,9.2,1.0,7289891.25,846109.0,1034761.0,5960837.91,,,,,,,,0.19,,26234.0,,,,,,,26566.0,5.79,0.21,,,21.5,21.5,3089795.0,21767605.78,,21.25,21.4,27.17,0.2016,27.44,0.3496
2022-05-16,1371251.0,9598757.0,2.61,6.12,1.05,9.35,1.0,7167153.0,845525.0,1023879.0,5918675.0,,,6864.0,,,,,0.01,,7448.0,,,,6864.0,,,10882.0,5.91,0.04,,,21.43,21.43,3099771.0,21698397.0,,21.8,21.33,26.58,0.2003,27.32,0.3476
2022-05-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,35000.0,,0.02,,862.0,,,,,0.25,,8009.0,0.0,0.07,,,0.0,0.0,3307967.0,24263937.95,,23.36,0.0,25.21,0.0,27.69,0.0
2022-05-18,1239962.0,8853328.68,2.36,5.51,0.95,8.81,0.0,6544038.48,739023.0,916532.0,5276624.22,,,21258.0,,,,,0.86,,126898.0,,,,21258.0,,,134338.0,5.44,0.95,,,18.83,18.83,3185798.0,22746597.72,,23.39,18.87,24.57,0.2031,28.91,0.3159
2022-05-19,1196838.0,8539439.13,2.28,5.31,0.92,8.24,0.0,6524836.21,694183.0,914483.0,4952995.71,,,,,,16154.0,,0.43,,44840.0,,,,,0.11,,18203.0,4.94,0.21,,,17.7,17.7,3226946.0,23024259.71,,22.97,17.69,25.58,0.2065,28.29,0.3052
2022-05-20,1190684.0,0.0,0.0,0.0,0.0,8.23,0.0,0.0,688029.0,898329.0,0.0,,,7069.0,,,,,0.11,,16154.0,,,,7069.0,,2931.0,16154.0,4.92,0.11,,,0.0,0.0,3309215.0,23660887.25,,23.58,0.0,25.65,0.0,28.48,0.0
2022-05-23,1134558.0,8180163.18,2.16,5.27,0.87,7.78,0.0,6197917.88,670604.0,859628.0,4835054.84,,,,,,,,0.14,,17425.0,,,,,,,38701.0,4.76,0.3,,,17.18,17.18,3232542.0,23306627.82,,22.98,17.15,24.8,0.2031,27.16,0.2907
2022-05-24,1122947.0,7894317.41,2.14,5.27,0.86,7.77,0.0,6043184.84,658993.0,859628.0,4632720.79,,,,,,,,0.07,,11611.0,,,,,,,,4.73,,,,16.89,16.89,3243639.0,22802782.17,,23.27,16.88,25.12,0.2031,27.41,0.2877
2022-05-25,1115573.0,7836900.33,2.12,5.27,0.85,7.59,0.0,5987084.35,658993.0,852254.0,4629425.83,,,,,,,,,,,,,,,,,7374.0,4.65,0.08,,,16.89,16.89,3242829.0,22780873.73,,22.86,16.9,24.69,0.2018,27.33,0.2859
2022-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.15,,21535.0,,,,,,,,0.0,,,,0.0,0.0,3310167.0,23733897.39,,23.35,0.0,24.59,0.0,27.46,0.0
2022-05-27,1111267.0,0.0,0.0,0.0,0.0,7.69,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.01,,4306.0,,,,,,,,0.0,,,,0.0,0.0,3310206.0,24247258.95,,23.69,0.0,24.77,0.0,27.57,0.0
2022-05-30,1109267.0,8397151.19,2.11,5.81,0.85,7.74,0.0,6451562.78,652687.0,852254.0,4940840.59,,,,,,,,0.01,,2000.0,,,,,,,,4.77,,,,16.76,16.76,3240546.0,24530933.22,,23.72,16.73,24.51,0.2038,27.95,0.2849
2022-05-31,1086143.0,8146072.5,2.07,5.73,0.83,7.89,0.0,6218475.0,629563.0,829130.0,4721722.5,,,,,,,,0.12,,23124.0,,,,,,,23124.0,4.77,0.07,,,16.19,16.19,3258017.0,24435127.5,,24.69,16.2,23.19,0.2022,28.35,0.2794
2022-06-01,1087999.0,8062072.59,2.07,5.75,0.83,7.87,0.0,6157606.26,629563.0,830986.0,4665061.83,,,,,,1856.0,,,,,,,,,0.01,,,4.74,,,,16.2,16.2,3257578.0,24138652.98,,24.48,16.21,23.33,0.2013,28.17,0.2799
2022-06-02,1139863.0,8634462.23,2.17,6.04,0.87,8.21,0.0,6686073.75,655222.0,882650.0,4963306.65,,,,0.18,,25459.0,,,26205.0,,,,0.18,,0.2,25659.0,,4.84,,,,16.87,16.87,3229789.0,24465651.68,,23.89,16.85,23.81,0.1916,27.26,0.2934
2022-06-03,1139463.0,8488999.35,2.17,5.96,0.87,8.29,0.0,6574252.5,655022.0,882450.0,4879913.9,,,,,,,,0.0,,200.0,,,,,,,200.0,4.96,0.0,,,16.38,16.38,3342877.0,24904433.65,,25.29,16.39,23.73,0.1911,26.99,0.285
2022-06-06,1165468.0,8741010.0,2.22,6.01,0.89,8.41,0.0,6618375.0,681027.0,882450.0,5107702.5,,,26005.0,,,,,,,,,,,26005.0,,,,5.08,,,,17.25,17.25,3268033.0,24510247.5,,24.45,17.2,25.0,0.1901,26.18,0.2951
2022-06-07,1317012.0,9884175.06,2.51,6.97,1.01,9.58,1.0,6622787.25,832571.0,882450.0,6248445.36,,,,,,,,,,,,,,,,151544.0,,6.25,,,,21.09,21.09,3115714.0,23383433.57,,23.38,21.09,21.96,0.1675,23.11,0.3336
2022-06-08,1382108.0,10296704.6,2.63,7.39,1.06,10.03,1.0,6685138.3,882783.0,897334.0,6576733.35,,,62600.0,0.08,,,,0.09,14884.0,12388.0,,,0.08,62600.0,,,,6.62,,,,22.0,22.0,3130523.0,23322396.35,,23.46,22.01,22.09,0.1757,26.48,0.3444
2022-06-09,1390684.0,10179806.88,2.65,7.88,1.06,10.06,1.0,6637549.08,843643.0,906769.0,6175466.76,,,50636.0,0.06,,,,0.94,9435.0,126167.0,,,0.06,50636.0,,36391.0,,6.3,,,,49.42,21.04,863341.0,6319656.12,,6.48,49.3,21.86,0.1768,26.99,0.3468
2022-06-10,1314960.0,9447987.6,2.5,7.87,1.01,9.4,1.0,7067668.95,767919.0,983670.0,5517498.02,,,75820.0,,,76901.0,,1.13,,151544.0,,,,75820.0,0.61,,,5.65,,,,19.22,19.22,3228120.0,23194042.2,,23.75,19.23,23.0,0.1808,28.52,0.3291
2022-06-13,1288663.0,8724248.51,2.45,8.49,0.99,9.08,0.0,6532765.66,760152.0,964958.0,5146229.04,,,,,,,,0.1,,7767.0,,,,,,,18712.0,5.48,0.06,,,19.07,19.07,3226685.0,21844657.45,,23.22,19.08,23.36,0.1844,28.65,0.3232
