,ALVU FP Equity_DX_SI_QTY,ALVU FP Equity_DX_SHORT_INTEREST_VALUE,ALVU FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALVU FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALVU FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALVU FP Equity_DX_SI_MV,ALVU FP Equity_DX_DSS,ALVU FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALVU FP Equity_DX_SUPPLY_SI_QTY,ALVU FP Equity_DX_BROKER_SI_QTY,ALVU FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALVU FP Equity_DX_BROKER_SI_MV_NEW_x,ALVU FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALVU FP Equity_DX_BROKER_SI_MV_INC_x,ALVU FP Equity_DX_BROKER_SI_QTY_ADD,ALVU FP Equity_DX_BROKER_SI_QTY_NEW,ALVU FP Equity_DX_SUPPLY_SI_MV_DEC,ALVU FP Equity_DX_BROKER_SI_QTY_INC,ALVU FP Equity_DX_SUPPLY_SI_QTY_DEC,ALVU FP Equity_DX_BROKER_SI_MV_NEW_y,ALVU FP Equity_DX_BROKER_SI_MV_INC_y,ALVU FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALVU FP Equity_DX_BROKER_SI_MV_ADD,ALVU FP Equity_DX_SUPPLY_SI_QTY_ADD,ALVU FP Equity_DX_BROKER_SI_QTY_DEC,ALVU FP Equity_DX_SUPPLY_SI_MV,ALVU FP Equity_DX_BROKER_SI_MV_DEC,ALVU FP Equity_DX_SUPPLY_SI_MV_RMV,ALVU FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALVU FP Equity_DX_UTILIZATION_QUANTITY,ALVU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALVU FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALVU FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALVU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALVU FP Equity_DX_ACTIVE_UTILIZATION_MV,ALVU FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALVU FP Equity_DX_BROKER_SI_CON_RATIO,ALVU FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALVU FP Equity_DX_DEMAND_SUPPLY_RATIO,ALVU FP Equity_PX_LAST
2020-10-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,115000.0,943000.0,,0.92,0.0,,0.0,,0.0,8.2
2020-11-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,115000.0,948750.0,,0.94,0.0,,0.0,,0.0,8.25
2020-11-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,115000.0,971750.0,,0.94,0.0,,0.0,,0.0,8.45
2020-11-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,115000.0,1040750.0,,0.94,0.0,,0.0,,0.0,9.05
2020-11-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,115000.0,1017750.0,,1.04,0.0,,0.0,,0.0,8.85
2020-11-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,115000.0,1023500.0,,1.02,0.0,,0.0,,0.0,8.9
2020-11-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,115000.0,983250.0,,1.02,0.0,,0.0,,0.0,8.55
2020-11-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,115000.0,1075250.0,,0.98,0.0,,0.0,,0.0,9.35
2020-11-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,115000.0,1069500.0,,1.08,0.0,,0.0,,0.0,9.3
2020-11-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,115000.0,1086750.0,,1.06,0.0,,0.0,,0.0,9.45
2020-11-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,115000.0,1081000.0,,1.09,0.0,,0.0,,0.0,9.4
2020-11-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,100000.0,930000.0,,0.94,0.0,,0.0,,0.0,9.3
2020-11-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,100000.0,920000.0,,0.93,0.0,,0.0,,0.0,9.2
2020-11-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,100000.0,895000.0,,0.92,0.0,,0.0,,0.0,8.95
2020-11-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,100000.0,915000.0,,0.9,0.0,,0.0,,0.0,9.15
2020-11-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,100000.0,900000.0,,0.92,0.0,,0.0,,0.0,9.0
2020-11-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,100000.0,895000.0,,0.9,0.0,,0.0,,0.0,8.95
2020-11-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,100000.0,895000.0,,0.9,0.0,,0.0,,0.0,8.95
2020-11-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,100000.0,915000.0,,0.9,0.0,,0.0,,0.0,9.15
2020-11-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,100000.0,940000.0,,0.92,0.0,,0.0,,0.0,9.4
2020-11-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,100000.0,985000.0,,0.94,0.0,,0.0,,0.0,9.85
2020-11-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,100000.0,1090000.0,,0.99,0.0,,0.0,,0.0,10.9
2020-12-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,100000.0,1160000.0,,1.09,0.0,,0.0,,0.0,11.6
2020-12-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,100000.0,1220000.0,,1.16,0.0,,0.0,,0.0,12.2
2020-12-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,100000.0,1240000.0,,1.22,0.0,,0.0,,0.0,12.4
2020-12-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,100000.0,1220000.0,,1.24,0.0,,0.0,,0.0,12.2
2020-12-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,100000.0,1160000.0,,1.22,0.0,,0.0,,0.0,11.6
2020-12-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,100000.0,1120000.0,,1.16,0.0,,0.0,,0.0,11.2
2020-12-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,100000.0,1140000.0,,1.12,0.0,,0.0,,0.0,11.4
2020-12-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,100000.0,1140000.0,,1.11,0.0,,0.0,,0.0,11.4
2020-12-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,100000.0,1160000.0,,1.14,0.0,,0.0,,0.0,11.6
2020-12-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,100000.0,1130000.0,,1.16,0.0,,0.0,,0.0,11.3
2020-12-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,100000.0,1160000.0,,1.13,0.0,,0.0,,0.0,11.6
2020-12-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,100000.0,1140000.0,,1.16,0.0,,0.0,,0.0,11.4
2020-12-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,100000.0,1170000.0,,1.14,0.0,,0.0,,0.0,11.7
2020-12-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,100000.0,1170000.0,,1.17,0.0,,0.0,,0.0,11.7
2020-12-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,100000.0,1160000.0,,1.17,0.0,,0.0,,0.0,11.6
2020-12-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,100000.0,1120000.0,,1.16,0.0,,0.0,,0.0,11.2
2020-12-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,100000.0,1150000.0,,1.12,0.0,,0.0,,0.0,11.5
2020-12-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,100000.0,1160000.0,,1.15,0.0,,0.0,,0.0,11.6
2020-12-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,100000.0,1160000.0,,1.15,0.0,,0.0,,0.0,
2020-12-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,100000.0,1170000.0,,1.14,0.0,,0.0,,0.0,11.7
2020-12-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,100000.0,1180000.0,,1.14,0.0,,0.0,,0.0,11.8
2020-12-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,100000.0,1180000.0,,1.15,0.0,,0.0,,0.0,11.8
2020-12-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,100000.0,1240000.0,,1.16,0.0,,0.0,,0.0,12.4
2021-01-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,100000.0,1240000.0,,1.16,0.0,,0.0,,0.0,
2021-01-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,100000.0,1290000.0,,1.24,0.0,,0.0,,0.0,12.9
2021-01-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,100000.0,1290000.0,,1.29,0.0,,0.0,,0.0,12.9
2021-01-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,100000.0,1270000.0,,1.29,0.0,,0.0,,0.0,12.7
2021-01-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,100000.0,1270000.0,,1.27,0.0,,0.0,,0.0,12.7
2021-01-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,100000.0,1290000.0,,1.27,0.0,,0.0,,0.0,12.9
2021-01-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,100000.0,1380000.0,,1.29,0.0,,0.0,,0.0,13.8
2021-01-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,100000.0,1390000.0,,1.38,0.0,,0.0,,0.0,13.9
2021-01-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,100000.0,1400000.0,,1.39,0.0,,0.0,,0.0,14.0
2021-01-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,100000.0,1390000.0,,1.4,0.0,,0.0,,0.0,13.9
2021-01-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,100000.0,1350000.0,,1.39,0.0,,0.0,,0.0,13.5
2021-01-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,100000.0,1370000.0,,1.35,0.0,,0.0,,0.0,13.7
2021-01-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,100000.0,1360000.0,,1.37,0.0,,0.0,,0.0,13.6
2021-01-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,100000.0,1280000.0,,1.36,0.0,,0.0,,0.0,12.8
2021-01-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,100000.0,1290000.0,,1.28,0.0,,0.0,,0.0,12.9
2021-01-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,100000.0,1350000.0,,1.27,0.0,,0.0,,0.0,13.5
2021-01-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,100000.0,1350000.0,,1.35,0.0,,0.0,,0.0,13.5
2021-01-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,100000.0,1350000.0,,1.35,0.0,,0.0,,0.0,13.5
2021-01-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,100000.0,1280000.0,,1.35,0.0,,0.0,,0.0,12.8
2021-01-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,100000.0,1340000.0,,1.35,0.0,,0.0,,0.0,13.4
2021-01-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,100000.0,1370000.0,,1.35,0.0,,0.0,,0.0,13.7
2021-02-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,100000.0,1340000.0,,1.37,0.0,,0.0,,0.0,13.4
2021-02-02,622.0,8521.4,0.02,0.06,0.01,0.01,0.0,8521.4,0.0,622.0,0.0,,,,622.0,,,,,,,,0.01,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0062,13.7
2021-02-03,622.0,8770.2,0.02,0.06,0.01,0.01,0.0,8770.2,0.0,622.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0062,14.1
2021-02-04,622.0,8894.6,0.02,0.05,0.01,0.01,0.0,8894.6,0.0,622.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0062,14.3
2021-02-05,4622.0,70716.6,0.13,0.4,0.05,0.07,0.0,40116.6,2000.0,2622.0,30600.0,,,0.03,,,,2000.0,,,0.03,,,2000.0,,0.03,,,100.0,1.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.045,15.3
2021-02-08,4622.0,78574.0,0.13,0.35,0.05,0.07,0.0,44574.0,2000.0,2622.0,34000.0,,,,,,,,,,,,,,,0.03,,,100.0,1.92,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0444,17.0
2021-02-09,4000.0,68000.0,0.12,0.27,0.04,0.07,0.0,34000.0,2000.0,2000.0,34000.0,,,,,,,,,,,,,,622.0,0.03,0.01,,100.0,1.92,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0385,17.0
2021-02-10,4000.0,70000.0,0.12,0.25,0.04,0.07,0.0,35000.0,2000.0,2000.0,35000.0,,,,,,,,,,,,,,,0.03,,,100.0,1.92,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0384,17.5
2021-02-11,4000.0,68800.0,0.12,0.23,0.04,0.07,0.0,34400.0,2000.0,2000.0,34400.0,,,,,,,,,,,,,,,0.04,,,100.0,1.89,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0379,17.2
2021-02-12,4000.0,70800.0,0.12,0.23,0.04,0.07,0.0,35400.0,2000.0,2000.0,35400.0,,,,,,,,,,,,,,,0.03,,,100.0,1.87,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0374,17.7
2021-02-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.03,,2000.0,,,,,,2000.0,0.0,0.03,,0.0,0.0,103019.0,1813134.4,,1.78,0.0,,0.0,,0.0,17.6
2021-02-16,2000.0,33400.0,0.06,0.11,0.02,0.04,0.0,16700.0,1000.0,1000.0,16700.0,,,,1000.0,,,,,,,,0.02,1000.0,,0.02,,,100.0,0.94,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0188,16.7
2021-02-17,2000.0,33200.0,0.06,0.11,0.02,0.03,0.0,16600.0,1000.0,1000.0,16600.0,,,,,,,,,,,,,,,0.02,,,100.0,0.94,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0188,16.6
2021-02-18,3108.0,51282.0,0.09,0.17,0.03,0.05,0.0,34782.0,2108.0,2108.0,34782.0,,,,1108.0,,,,,,,,0.02,1108.0,,0.03,,,1.98,1.98,104322.0,1721313.0,,1.73,1.98,35.86,0.54,64.14,0.0292,16.5
2021-02-19,2217.0,36802.2,0.06,0.12,0.02,0.04,0.0,20202.2,1217.0,1217.0,20202.2,,,,,,0.01,,891.0,,,,,,891.0,0.02,0.02,,100.0,1.16,0.0,0.0,,0.0,100.0,9.77,0.8238,90.23,0.0211,16.6
2021-02-22,2217.0,36137.1,0.06,0.12,0.02,0.04,0.0,19837.1,1217.0,1217.0,19837.1,,,,,,,,,,,,,,,0.02,,,100.0,1.14,0.0,0.0,,0.0,100.0,9.77,0.8236,90.23,0.0208,16.3
2021-02-23,2217.0,33033.3,0.06,0.14,0.02,0.04,0.0,18133.3,1217.0,1217.0,18133.3,,,,,,,,,,,,,,,0.02,,,100.0,1.14,0.0,0.0,,0.0,100.0,9.81,0.8231,90.19,0.0208,14.9
2021-02-24,3912.0,59462.4,0.11,0.24,0.04,0.06,0.0,38152.0,2510.0,2510.0,38152.0,,402.0,0.02,,,0.0,1293.0,217.0,,0.02,402.0,,1108.0,,0.04,,,100.0,2.34,0.0,0.0,,0.0,100.0,30.2,0.5784,69.8,0.0365,15.2
2021-02-25,3148.0,48164.4,0.09,0.19,0.03,0.05,0.0,26713.8,1746.0,1746.0,26713.8,,,,,,0.01,,764.0,,,,,,764.0,0.03,0.01,,100.0,1.63,0.0,0.0,,0.0,100.0,10.91,0.8057,89.09,0.0294,15.3
2021-02-26,3148.0,47534.8,0.09,0.19,0.03,0.05,0.0,26364.6,1746.0,1746.0,26364.6,,,,,,,,,,,,,,,0.03,,,100.0,1.63,0.0,0.0,,0.0,100.0,11.03,0.8038,88.97,0.0294,15.1
2021-03-01,1148.0,16875.6,0.03,0.07,0.01,0.02,0.0,10966.2,1090.0,746.0,16023.0,,344.0,,,,0.02,,1000.0,,,344.0,,,1000.0,0.02,0.02,,100.0,1.04,0.0,0.0,,0.0,100.0,30.01,0.5799,69.99,0.0109,14.7
2021-03-02,1148.0,17220.0,0.03,0.07,0.01,0.02,0.0,11190.0,746.0,746.0,11190.0,,,,,,0.01,,344.0,,,,,,,0.01,,,100.0,0.71,0.0,0.0,,0.0,100.0,29.89,0.5809,70.11,0.0109,15.0
2021-03-03,1148.0,16990.4,0.03,0.07,0.01,0.02,0.0,11040.8,746.0,746.0,11040.8,,,,,,,,,,,,,,,0.01,,,100.0,0.71,0.0,0.0,,0.0,100.0,30.0,0.58,70.0,0.0109,14.8
2021-03-04,3148.0,50053.2,0.09,0.19,0.03,0.05,0.0,27761.4,1746.0,1746.0,27761.4,,1000.0,0.01,,,,1000.0,,,0.01,1000.0,,,,0.03,,,100.0,1.6,0.0,0.0,,0.0,100.0,10.99,0.8044,89.01,0.0289,15.9
2021-03-05,4148.0,65953.2,0.12,0.24,0.04,0.07,0.0,35711.4,2246.0,2246.0,35711.4,,500.0,0.01,,,,500.0,,,0.01,500.0,,,,0.04,,,100.0,2.04,0.0,0.0,,0.0,100.0,8.36,0.8467,91.64,0.0377,15.9
2021-03-08,4148.0,66368.0,0.12,0.24,0.04,0.07,0.0,35936.0,2246.0,2246.0,35936.0,,,,,,,,,,,,,,,0.04,,,100.0,2.04,0.0,0.0,,0.0,100.0,8.36,0.8468,91.64,0.0377,16.0
2021-03-09,3746.0,59561.4,0.11,0.22,0.04,0.06,0.0,29319.6,2246.0,1844.0,35711.4,,,,,,,,,,,,,,402.0,0.04,0.01,,100.0,2.04,0.0,0.0,,0.0,100.0,9.15,0.8337,90.85,0.0341,15.9
2021-03-10,3344.0,52500.8,0.1,0.2,0.04,0.05,0.0,28950.8,1844.0,1844.0,28950.8,,,,,,0.01,,402.0,,,,,,,0.03,,,100.0,1.69,0.0,0.0,,0.0,100.0,10.27,0.8158,89.73,0.0307,15.7
2021-03-11,3344.0,53169.6,0.1,0.2,0.04,0.05,0.0,29319.6,1844.0,1844.0,29319.6,,,,,,,,,,,,,,,0.03,,,100.0,1.69,0.0,0.0,,0.0,100.0,10.24,0.8162,89.76,0.0307,15.9
2021-03-12,1344.0,21772.8,0.04,0.08,0.01,0.02,0.0,13672.8,844.0,844.0,13672.8,,,,,,0.02,,1000.0,,,,,,1000.0,0.01,0.02,,100.0,0.79,0.0,0.0,,0.0,100.0,25.63,0.6187,74.37,0.0126,16.2
2021-03-15,1594.0,25185.2,0.05,0.1,0.02,0.03,0.0,17285.2,1094.0,1094.0,17285.2,,250.0,0.0,,,,250.0,,,0.0,250.0,,,,0.02,,,100.0,1.02,0.0,0.0,,0.0,100.0,37.29,0.5323,62.71,0.0148,15.8
2021-03-16,3594.0,57504.0,0.1,0.22,0.04,0.06,0.0,49504.0,1094.0,3094.0,17504.0,,,,2000.0,,,,,,,,0.03,,,0.02,,,100.0,1.02,0.0,0.0,,0.0,100.0,27.03,0.4226,56.9,0.0335,16.0
2021-03-17,3594.0,55707.0,0.1,0.22,0.04,0.06,0.0,47957.0,1094.0,3094.0,16957.0,,,,,,,,,,,,,,,0.02,,,100.0,1.02,0.0,0.0,,0.0,100.0,27.19,0.4215,56.72,0.0335,15.5
2021-03-18,3594.0,56785.2,0.1,0.23,0.04,0.06,0.0,48885.2,1094.0,3094.0,17285.2,,,,,,,,,,,,,,,0.02,,,100.0,1.02,0.0,0.0,,0.0,100.0,26.96,0.4231,56.97,0.0335,15.8
2021-03-19,3594.0,57144.6,0.1,0.23,0.04,0.06,0.0,49194.6,1094.0,3094.0,17394.6,,,,,,,,,,,,,,,0.02,,,100.0,1.02,0.0,0.0,,0.0,100.0,27.05,0.4225,56.88,0.0335,15.9
2021-03-22,3594.0,57504.0,0.1,0.26,0.04,0.06,0.0,49504.0,1094.0,3094.0,17504.0,,,,,,,,,,,,,,,0.02,,,100.0,1.02,0.0,0.0,,0.0,100.0,27.11,0.422,56.8,0.0334,16.0
2021-03-23,3594.0,60379.2,0.1,0.29,0.04,0.06,0.0,51979.2,1094.0,3094.0,18379.2,,,,,,,,,,,,,,,0.02,,,100.0,1.02,0.0,0.0,,0.0,100.0,26.95,0.4231,56.97,0.0334,16.8
2021-03-24,3021.0,50450.7,0.09,0.27,0.03,0.05,0.0,42100.7,521.0,2521.0,8700.7,,,,,,0.01,,573.0,,,,,,573.0,0.01,0.01,,100.0,0.49,0.0,0.0,,0.0,100.0,31.97,0.556,67.36,0.0282,16.7
2021-03-25,3021.0,50752.8,0.09,0.3,0.03,0.05,0.0,42352.8,521.0,2521.0,8752.8,,,,,,,,,,,,,,,0.01,,,100.0,0.49,0.0,0.0,,0.0,100.0,31.95,0.5561,67.38,0.0282,16.8
2021-03-26,3021.0,50511.12,0.09,0.31,0.03,0.05,0.0,42151.12,521.0,2521.0,8711.12,,,,,,,,,,,,,,,0.01,,,100.0,0.49,0.0,0.0,,0.0,100.0,32.01,0.5556,67.31,0.0282,17.0
2021-03-29,3000.0,51300.0,0.09,0.32,0.03,0.05,0.0,42750.0,500.0,2500.0,8550.0,,,0.01,,,0.0,479.0,21.0,,0.01,,,,500.0,0.01,0.01,,100.0,0.47,0.0,0.0,,0.0,100.0,16.31,0.5077,67.43,0.028,17.1
2021-03-30,4599.0,78642.9,0.13,0.48,0.05,0.08,0.0,78642.9,0.0,4599.0,0.0,,,0.01,1599.0,,0.01,500.0,500.0,,0.01,,0.03,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,34.05,0.3608,44.68,0.0433,17.1
2021-03-31,4599.0,79562.7,0.13,0.48,0.05,0.08,0.0,79562.7,0.0,4599.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,34.04,0.3608,44.68,0.0433,17.3
