,SEFER FP Equity_DX_SI_QTY,SEFER FP Equity_DX_SHORT_INTEREST_VALUE,SEFER FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,SEFER FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,SEFER FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,SEFER FP Equity_DX_SI_MV,SEFER FP Equity_DX_DSS,SEFER FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,SEFER FP Equity_DX_SUPPLY_SI_QTY,SEFER FP Equity_DX_BROKER_SI_QTY,SEFER FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,SEFER FP Equity_DX_SUPPLY_SI_QTY_NEW_x,SEFER FP Equity_DX_SUPPLY_SI_QTY_INC_x,SEFER FP Equity_DX_BROKER_SI_MV_INC_x,SEFER FP Equity_DX_SUPPLY_SI_MV_NEW,SEFER FP Equity_DX_BROKER_SI_QTY_ADD,SEFER FP Equity_DX_SUPPLY_SI_MV_DEC,SEFER FP Equity_DX_BROKER_SI_QTY_INC,SEFER FP Equity_DX_SUPPLY_SI_QTY_DEC,SEFER FP Equity_DX_SUPPLY_SI_QTY_NEW_y,SEFER FP Equity_DX_BROKER_SI_MV_INC_y,SEFER FP Equity_DX_SUPPLY_SI_QTY_INC_y,SEFER FP Equity_DX_BROKER_SI_MV_ADD,SEFER FP Equity_DX_SUPPLY_SI_QTY_ADD,SEFER FP Equity_DX_BROKER_SI_QTY_DEC,SEFER FP Equity_DX_SUPPLY_SI_MV,SEFER FP Equity_DX_BROKER_SI_MV_DEC,SEFER FP Equity_DX_SUPPLY_SI_MV_RMV,SEFER FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,SEFER FP Equity_DX_UTILIZATION_QUANTITY,SEFER FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,SEFER FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,SEFER FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,SEFER FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,SEFER FP Equity_DX_ACTIVE_UTILIZATION_MV,SEFER FP Equity_DX_BROKER_SI_MARKET_SHARE_2,SEFER FP Equity_DX_BROKER_SI_CON_RATIO,SEFER FP Equity_DX_BROKER_SI_MARKET_SHARE_1,SEFER FP Equity_DX_DEMAND_SUPPLY_RATIO,SEFER FP Equity_PX_LAST
2021-11-25,6759.0,69617.7,0.29,0.45,0.05,0.08,0.0,68587.7,6659.0,6659.0,68587.7,,,,,,,,,,,,,,,0.07,,,100.0,36.36,0.0,0.0,,0.0,100.0,2.74,0.9466,97.26,0.369,10.3
2021-11-26,6759.0,67860.36,0.29,0.45,0.05,0.08,0.0,66856.36,6659.0,6659.0,66856.36,,,,,,,,,,,,,,,0.07,,,100.0,36.36,0.0,0.0,,0.0,100.0,2.72,0.9471,97.28,0.369,10.04
2021-11-29,6759.0,69752.88,0.29,0.43,0.05,0.07,0.0,68720.88,6659.0,6659.0,68720.88,,,,,,,,,,,,,,,0.07,,,100.0,36.36,0.0,0.0,,0.0,100.0,2.81,0.9454,97.19,0.369,10.32
2021-11-30,6759.0,71645.4,0.29,0.43,0.05,0.07,0.0,70585.4,6659.0,6659.0,70585.4,,,,,,,,,,,,,,,0.07,,,100.0,36.36,0.0,0.0,,0.0,100.0,2.83,0.945,97.17,0.369,10.6
2021-12-01,6759.0,73132.38,0.29,0.42,0.05,0.07,0.0,72050.38,6659.0,6659.0,72050.38,,,,,,,,,,,,,,,0.07,,,100.0,36.36,0.0,0.0,,0.0,100.0,2.83,0.9449,97.17,0.369,10.82
2021-12-02,6759.0,72997.2,0.29,0.42,0.05,0.08,0.0,71917.2,6659.0,6659.0,71917.2,,,,,,,,,,,,,,,0.07,,,100.0,36.36,0.0,0.0,,0.0,100.0,2.81,0.9454,97.19,0.369,10.8
2021-12-03,6759.0,71915.76,0.29,0.42,0.05,0.08,0.0,70851.76,6659.0,6659.0,70851.76,,,,,,,,,,,,,,,0.07,,,100.0,34.11,0.0,0.0,,0.0,100.0,2.82,0.9452,97.18,0.3462,10.64
2021-12-06,6759.0,71915.76,0.29,0.41,0.05,0.08,0.0,70851.76,6659.0,6659.0,70851.76,,,,,,,,,,,,,,,0.07,,,100.0,31.84,0.0,0.0,,0.0,100.0,2.81,0.9453,97.19,0.3232,10.64
2021-12-07,6759.0,75971.16,0.29,0.41,0.05,0.08,0.0,74847.16,6659.0,6659.0,74847.16,,,,,,,,,,,,,,,0.07,,,100.0,31.84,0.0,0.0,,0.0,100.0,2.82,0.9452,97.18,0.3232,11.24
2021-12-08,6759.0,78404.4,0.29,0.42,0.05,0.08,0.0,77244.4,6659.0,6659.0,77244.4,,,,,,,,,,,,,,,0.07,,,100.0,31.84,0.0,0.0,,0.0,100.0,2.84,0.9448,97.16,0.3232,11.6
2021-12-09,6759.0,77458.14,0.29,0.44,0.05,0.08,0.0,76312.14,6659.0,6659.0,76312.14,,,,,,,,,,,,,,,0.08,,,100.0,31.84,0.0,0.0,,0.0,100.0,2.8,0.9455,97.2,0.3232,11.46
2021-12-10,6759.0,76376.7,0.29,0.46,0.05,0.08,0.0,75246.7,6659.0,6659.0,75246.7,,,,,,,,,,,,,,,0.08,,,100.0,31.84,0.0,0.0,,0.0,100.0,2.83,0.9451,97.17,0.3232,11.3
2021-12-13,6759.0,76782.24,0.29,0.46,0.05,0.08,0.0,75646.24,6659.0,6659.0,75646.24,,,,,,,,,,,,,,,0.08,,,100.0,31.84,0.0,0.0,,0.0,100.0,2.81,0.9454,97.19,0.3232,11.36
2021-12-14,6759.0,76106.34,0.29,0.47,0.05,0.08,0.0,74980.34,6659.0,6659.0,74980.34,,,,,,,,,,,,,,,0.08,,,100.0,31.84,0.0,0.0,,0.0,100.0,2.82,0.9452,97.18,0.3232,11.26
2021-12-15,6759.0,76782.24,0.29,0.48,0.05,0.08,0.0,75646.24,6659.0,6659.0,75646.24,,,,,,,,,,,,,,,0.07,,,100.0,31.84,0.0,0.0,,0.0,100.0,2.82,0.9451,97.18,0.3232,11.36
2021-12-16,6759.0,78134.04,0.29,0.49,0.05,0.08,0.0,76978.04,6659.0,6659.0,76978.04,,,,,,,,,,,,,,,0.08,,,100.0,30.9,0.0,0.0,,0.0,100.0,2.83,0.9449,97.17,0.3136,11.56
2021-12-17,6759.0,76782.24,0.29,0.5,0.05,0.08,0.0,75646.24,6659.0,6659.0,75646.24,,,,,,,,,,,,,,,0.08,,,100.0,29.99,0.0,0.0,,0.0,100.0,2.8,0.9455,97.2,0.3044,11.36
2021-12-20,6759.0,76376.7,0.29,0.5,0.05,0.08,0.0,75246.7,6659.0,6659.0,75246.7,,,,,,,,,,,,,,,0.08,,,100.0,29.28,0.0,0.0,,0.0,100.0,2.82,0.9451,97.18,0.2972,11.3
2021-12-21,6759.0,77593.32,0.29,0.5,0.05,0.08,0.0,76445.32,6659.0,6659.0,76445.32,,,,,,,,,,,,,,,0.08,,,100.0,29.28,0.0,0.0,,0.0,100.0,2.82,0.9452,97.18,0.2972,11.48
2021-12-22,6759.0,80432.1,0.29,0.49,0.05,0.08,0.0,79242.1,6659.0,6659.0,79242.1,,,,,,,,,,,,,,,0.08,,,100.0,29.28,0.0,0.0,,0.0,100.0,2.83,0.9449,97.17,0.2972,11.9
2021-12-23,6759.0,83000.52,0.29,0.48,0.05,0.08,0.0,81772.52,6659.0,6659.0,81772.52,,,,,,,,,,,,,,,0.08,,,100.0,29.28,0.0,0.0,,0.0,100.0,2.78,0.9459,97.22,0.2972,12.28
2021-12-24,7009.0,86771.42,0.3,0.51,0.06,0.09,0.0,82438.42,6909.0,6659.0,85533.42,,250.0,,,,,,,,,250.0,,,,0.08,,,100.0,29.73,0.0,0.0,,0.0,100.0,3.51,0.8812,93.77,0.3016,12.38
2021-12-27,7009.0,87332.14,0.3,0.51,0.06,0.09,0.0,82971.14,6909.0,6659.0,86086.14,,,,,,,,,,,,,,,0.09,,,100.0,29.73,0.0,0.0,,0.0,100.0,3.4,0.8831,93.87,0.3016,12.46
2021-12-28,7009.0,88313.4,0.3,0.5,0.06,0.09,0.0,83903.4,6909.0,6659.0,87053.4,,,,,,,,,,,,,,,0.09,,,100.0,29.73,0.0,0.0,,0.0,100.0,3.4,0.8833,93.89,0.3016,12.6
2021-12-29,7009.0,87051.78,0.3,0.5,0.06,0.09,0.0,82704.78,6909.0,6659.0,85809.78,,,,,,,,,,,,,,,0.09,,,100.0,29.73,0.0,0.0,,0.0,100.0,3.42,0.8825,93.84,0.3016,12.42
2021-12-30,7009.0,87472.32,0.3,0.51,0.06,0.09,0.0,83104.32,6909.0,6659.0,86224.32,,,,,,,,,,,,,,,0.09,,,100.0,29.73,0.0,0.0,,0.0,100.0,3.39,0.8836,93.9,0.3016,12.48
2021-12-31,7009.0,87472.32,0.3,0.53,0.06,0.09,0.0,83104.32,6909.0,6659.0,86224.32,,,,,,,,,,,,,,,0.09,,,100.0,29.73,0.0,0.0,,0.0,100.0,3.42,0.8827,93.85,0.3016,12.48
2022-01-03,7009.0,87752.68,0.3,0.54,0.06,0.09,0.0,83370.68,6909.0,6659.0,86500.68,,,,,,,,,,,,,,,0.09,,,100.0,29.73,0.0,0.0,,0.0,100.0,3.38,0.8841,93.92,0.3016,12.52
2022-01-04,7009.0,89575.02,0.3,0.53,0.06,0.09,0.0,85102.02,6909.0,6659.0,88297.02,,,,,,,,,,,,,,,0.09,,,100.0,32.74,0.0,0.0,,0.0,100.0,3.41,0.883,93.87,0.3321,12.78
2022-01-05,7009.0,96023.3,0.3,0.53,0.06,0.09,0.0,91228.3,6909.0,6659.0,94653.3,,,,,,,,,,,,,,,0.09,,,100.0,32.74,0.0,0.0,,0.0,100.0,3.4,0.8831,93.87,0.3321,13.7
2022-01-06,7009.0,92238.44,0.3,0.53,0.06,0.1,0.0,87632.44,6909.0,6659.0,90922.44,,,,,,,,,,,,,,,0.1,,,100.0,32.74,0.0,0.0,,0.0,100.0,3.39,0.8836,93.9,0.3321,13.16
2022-01-07,7009.0,91677.72,0.3,0.56,0.06,0.1,0.0,87099.72,6909.0,6659.0,90369.72,,,,,,,,,,,,,,,0.09,,,100.0,32.74,0.0,0.0,,0.0,100.0,3.42,0.8827,93.85,0.3321,13.08
2022-01-10,7009.0,88593.76,0.3,0.64,0.06,0.1,0.0,84169.76,6909.0,6659.0,87329.76,,,,,,,,,,,,,,,0.09,,,100.0,32.74,0.0,0.0,,0.0,100.0,3.4,0.8832,93.88,0.3321,12.64
2022-01-11,6759.0,87191.1,0.29,0.62,0.05,0.09,0.0,85901.1,6659.0,6659.0,85901.1,,,,,,0.0,,250.0,,,,,,,0.08,,,100.0,32.32,0.0,0.0,,0.0,100.0,2.83,0.945,97.17,0.328,12.9
2022-01-12,6759.0,84757.86,0.29,0.63,0.05,0.09,0.0,83503.86,6659.0,6659.0,83503.86,,,,,,,,,,,,,,,0.09,,,100.0,32.32,0.0,0.0,,0.0,100.0,2.84,0.9448,97.16,0.328,12.54
2022-01-13,6759.0,85974.48,0.29,0.63,0.05,0.09,0.0,84702.48,6659.0,6659.0,84702.48,,,,,,,,,,,,,,,0.08,,,100.0,32.32,0.0,0.0,,0.0,100.0,2.83,0.9451,97.17,0.328,12.72
2022-01-14,6759.0,83270.88,0.29,0.61,0.05,0.09,0.0,82038.88,6659.0,6659.0,82038.88,,,,,,,,,,,,,,,0.09,,,100.0,32.32,0.0,0.0,,0.0,100.0,2.77,0.9462,97.23,0.328,12.32
2022-01-17,6759.0,87867.0,0.29,0.62,0.05,0.09,0.0,86567.0,6659.0,6659.0,86567.0,,,,,,,,,,,,,,,0.08,,,100.0,32.32,0.0,0.0,,0.0,100.0,2.74,0.9467,97.26,0.328,13.0
2022-01-18,6759.0,84893.04,0.29,0.62,0.05,0.09,0.0,83637.04,6659.0,6659.0,83637.04,,,,,,,,,,,,,,,0.09,,,100.0,32.32,0.0,0.0,,0.0,100.0,2.8,0.9456,97.2,0.328,12.56
2022-01-19,6759.0,83541.24,0.29,0.62,0.05,0.09,0.0,82305.24,6659.0,6659.0,82305.24,,,,,,,,,,,,,,,0.08,,,100.0,32.32,0.0,0.0,,0.0,100.0,2.81,0.9453,97.19,0.328,12.36
2022-01-20,6659.0,83903.4,0.28,0.63,0.05,0.09,0.0,82643.4,6659.0,6559.0,83903.4,,,,,,,,,,,,,,100.0,0.08,0.0,,100.0,32.32,0.0,0.0,,0.0,100.0,1.42,0.9719,98.58,0.3232,12.6
2022-01-21,6559.0,83824.02,0.28,0.56,0.05,0.09,0.0,83824.02,6559.0,6559.0,83824.02,,,,,,0.0,,100.0,,,,,,,0.08,,,100.0,32.15,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3215,12.78
2022-01-24,6559.0,78052.1,0.28,0.56,0.05,0.09,0.0,78052.1,6559.0,6559.0,78052.1,,,,,,,,,,,,,,,0.08,,,100.0,32.15,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3215,11.9
2022-01-25,6559.0,80019.8,0.28,0.53,0.05,0.08,0.0,80019.8,6559.0,6559.0,80019.8,,,,,,,,,,,,,,,0.08,,,100.0,32.15,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3215,12.2
2022-01-26,6559.0,91170.1,0.28,0.52,0.05,0.08,0.0,91170.1,6559.0,6559.0,91170.1,,,,,,,,,,,,,,,0.08,,,100.0,29.1,0.0,0.0,,0.0,100.0,,1.0,100.0,0.291,13.9
2022-01-27,6559.0,92875.44,0.28,0.43,0.05,0.1,0.0,92875.44,6559.0,6559.0,92875.44,,,,,,,,,,,,,,,0.09,,,100.0,9.16,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0916,14.16
2022-01-28,6559.0,97729.1,0.28,0.41,0.05,0.1,0.0,97729.1,6559.0,6559.0,97729.1,,,,,,,,,,,,,,,0.09,,,100.0,8.93,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0894,14.9
2022-01-31,6559.0,98253.82,0.28,0.4,0.05,0.1,0.0,98253.82,6559.0,6559.0,98253.82,,,,,,,,,,,,,,,0.1,,,100.0,7.51,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0751,14.98
2022-02-01,6559.0,104288.1,0.28,0.39,0.05,0.1,0.0,104288.1,6559.0,6559.0,104288.1,,,,,,,,,,,,,,,0.1,,,100.0,7.51,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0751,15.9
2022-02-02,6559.0,105599.9,0.28,0.38,0.05,0.11,0.0,105599.9,6559.0,6559.0,105599.9,,,,,,,,,,,,,,,0.1,,,100.0,7.49,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0749,16.1
2022-02-03,6559.0,105862.26,0.28,0.36,0.05,0.11,0.0,105862.26,6559.0,6559.0,105862.26,,,,,,,,,,,,,,,0.1,,,100.0,7.37,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0737,16.14
2022-02-04,6559.0,106386.98,0.28,0.35,0.05,0.11,0.0,106386.98,6559.0,6559.0,106386.98,,,,,,,,,,,,,,,0.11,,,100.0,7.37,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0737,16.22
2022-02-07,6559.0,110453.56,0.28,0.34,0.05,0.11,0.0,110453.56,6559.0,6559.0,110453.56,,,,,,,,,,,,,,,0.11,,,100.0,7.37,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0737,16.84
2022-02-08,6559.0,105599.9,0.28,0.34,0.05,0.12,0.0,105599.9,6559.0,6559.0,105599.9,,,,,,,,,,,,,,,0.11,,,100.0,7.37,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0737,16.1
2022-02-09,6559.0,109272.94,0.28,0.33,0.05,0.11,0.0,109272.94,6559.0,6559.0,109272.94,,,,,,,,,,,,,,,0.11,,,100.0,7.37,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0737,16.66
2022-02-10,6559.0,109535.3,0.28,0.33,0.05,0.11,0.0,109535.3,6559.0,6559.0,109535.3,,,,,,,,,,,,,,,0.11,,,100.0,7.37,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0737,16.7
2022-02-11,6559.0,109272.94,0.28,0.32,0.05,0.12,0.0,109272.94,6559.0,6559.0,109272.94,,,,,,,,,,,,,,,0.11,,,100.0,7.37,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0737,16.66
2022-02-14,6559.0,105337.54,0.28,0.32,0.05,0.12,0.0,105337.54,6559.0,6559.0,105337.54,,,,,,,,,,,,,,,0.11,,,100.0,7.12,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0712,16.06
2022-02-15,6559.0,109535.3,0.28,0.31,0.05,0.11,0.0,109535.3,6559.0,6559.0,109535.3,,,,,,,,,,,,,,,0.1,,,100.0,7.17,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0717,16.7
2022-02-16,6559.0,113077.16,0.28,0.31,0.05,0.12,0.0,113077.16,6559.0,6559.0,113077.16,,,,,,,,,,,,,,,0.11,,,100.0,7.17,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0717,17.24
2022-02-17,6559.0,111503.0,0.28,0.32,0.05,0.12,0.0,111503.0,6559.0,6559.0,111503.0,,,,,,,,,,,,,,,0.11,,,100.0,7.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0701,17.0
2022-02-18,6559.0,111634.18,0.28,0.31,0.05,0.12,0.0,111634.18,6559.0,6559.0,111634.18,,,,,,,,,,,,,,,0.11,,,100.0,7.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0701,17.02
2022-02-21,6559.0,105337.54,0.28,0.31,0.05,0.12,0.0,105337.54,6559.0,6559.0,105337.54,,,,,,,,,,,,,,,0.11,,,100.0,7.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0701,16.06
2022-02-22,6559.0,105206.36,0.28,0.3,0.05,0.11,0.0,105206.36,6559.0,6559.0,105206.36,,,,,,,,,,,,,,,0.11,,,100.0,7.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0701,16.04
2022-02-23,6559.0,105075.18,0.28,0.3,0.05,0.11,0.0,105075.18,6559.0,6559.0,105075.18,,,,,,,,,,,,,,,0.11,,,100.0,7.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0701,16.02
2022-02-24,6559.0,99172.08,0.28,0.3,0.05,0.11,0.0,99172.08,6559.0,6559.0,99172.08,,,,,,,,,,,,,,,0.11,,,100.0,7.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0701,15.12
2022-02-25,6559.0,102845.12,0.28,0.29,0.05,0.1,0.0,102845.12,6559.0,6559.0,102845.12,,,,,,,,,,,,,,,0.1,,,100.0,7.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0701,15.68
2022-02-28,6559.0,103632.2,0.28,0.28,0.05,0.11,0.0,103632.2,6559.0,6559.0,103632.2,,,,,,,,,,,,,,,0.1,,,100.0,7.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0701,15.8
2022-03-01,6559.0,106780.52,0.28,0.28,0.05,0.11,0.0,106780.52,6559.0,6559.0,106780.52,,,,,,,,,,,,,,,0.1,,,100.0,6.86,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0686,16.28
2022-03-02,10229.0,167755.6,0.43,0.43,0.08,0.17,0.0,107567.6,10229.0,6559.0,167755.6,,,,,,,,,,,,,3670.0,,0.17,,,100.0,10.5,0.0,0.0,,0.0,100.0,34.72,0.5467,65.28,0.105,16.4
2022-03-03,10229.0,163050.26,0.43,0.43,0.08,0.17,0.0,104550.46,10229.0,6559.0,163050.26,,,,,,,,,,,,,,,0.17,,,100.0,10.5,0.0,0.0,,0.0,100.0,34.77,0.5464,65.23,0.105,15.94
2022-03-04,10229.0,148320.5,0.43,0.44,0.08,0.17,0.0,95105.5,10229.0,6559.0,148320.5,,,,,,,,,,,,,,,0.17,,,100.0,10.5,0.0,0.0,,0.0,100.0,34.94,0.5454,65.06,0.105,14.5
2022-03-07,10229.0,152616.68,0.43,0.42,0.08,0.15,0.0,97860.28,10229.0,6559.0,152616.68,,,,,,,,,,,,,,,0.15,,,100.0,10.5,0.0,0.0,,0.0,100.0,34.66,0.547,65.34,0.105,14.92
2022-03-08,10229.0,146683.86,0.43,0.39,0.08,0.16,0.0,94056.06,10229.0,6559.0,146683.86,,,,,,,,,,,,,,,0.15,,,100.0,10.5,0.0,0.0,,0.0,100.0,34.76,0.5465,65.24,0.105,14.34
2022-03-09,10229.0,154662.48,0.43,0.39,0.08,0.15,0.0,99172.08,10229.0,6559.0,154662.48,,,,,,,,,,,,,,,0.14,,,100.0,9.73,0.0,0.0,,0.0,100.0,34.97,0.5452,65.03,0.0973,15.12
2022-03-10,8384.0,130622.72,0.35,0.35,0.07,0.13,0.0,102189.22,8384.0,6559.0,130622.72,,,,,,0.03,,1845.0,,,,,,,0.13,,,100.0,7.18,0.0,0.0,,0.0,100.0,20.84,0.67,79.16,0.0718,15.58
2022-03-11,8384.0,134311.68,0.35,0.35,0.07,0.14,0.0,105075.18,8384.0,6559.0,134311.68,,,,,,,,,,,,,,,0.13,,,100.0,7.18,0.0,0.0,,0.0,100.0,20.32,0.6761,79.68,0.0718,16.02
2022-03-14,8384.0,138503.68,0.35,0.36,0.07,0.14,0.0,108354.68,8384.0,6559.0,138503.68,,,,,,,,,,,,,,,0.13,,,100.0,7.15,0.0,0.0,,0.0,100.0,20.91,0.6693,79.09,0.0715,16.52
2022-03-15,8384.0,137665.28,0.35,0.36,0.07,0.14,0.0,107698.78,8384.0,6559.0,137665.28,,,,,,,,,,,,,,,0.14,,,100.0,7.12,0.0,0.0,,0.0,100.0,20.91,0.6693,79.09,0.0712,16.42
2022-03-16,8384.0,144707.84,0.35,0.37,0.07,0.14,0.0,113208.34,8384.0,6559.0,144707.84,,,,,,,,,,,,,,,0.14,,,100.0,7.21,0.0,0.0,,0.0,100.0,21.01,0.6681,78.99,0.0721,17.26
2022-03-17,8384.0,153762.56,0.35,0.39,0.07,0.15,0.0,120292.06,8384.0,6559.0,153762.56,,,,,,,,,,,,,,,0.14,,,100.0,7.21,0.0,0.0,,0.0,100.0,21.07,0.6673,78.93,0.0721,18.34
2022-03-18,8384.0,147726.08,0.35,0.39,0.07,0.16,0.0,115569.58,8384.0,6559.0,147726.08,,,,,,,,,,,,,,,0.15,,,100.0,7.21,0.0,0.0,,0.0,100.0,20.87,0.6698,79.13,0.0721,17.62
2022-03-21,8384.0,148396.8,0.35,0.4,0.07,0.15,0.0,116094.3,8384.0,6559.0,148396.8,,,,,,,,,,,,,,,0.15,,,100.0,7.21,0.0,0.0,,0.0,100.0,20.9,0.6694,79.1,0.0721,17.7
2022-03-22,8384.0,154097.92,0.35,0.4,0.07,0.15,0.0,120554.42,8384.0,6559.0,154097.92,,,,,,,,,,,,,,,0.15,,,100.0,7.34,0.0,0.0,,0.0,100.0,20.91,0.6692,79.09,0.0734,18.38
2022-03-23,8384.0,154265.6,0.35,0.4,0.07,0.16,0.0,120685.6,8384.0,6559.0,154265.6,,,,,,,,,,,,,,,0.15,,,100.0,7.34,0.0,0.0,,0.0,100.0,20.25,0.677,79.75,0.0734,18.4
2022-03-24,8384.0,155607.04,0.35,0.41,0.07,0.16,0.0,121735.04,8384.0,6559.0,155607.04,,,,,,,,,,,,,,,0.15,,,100.0,7.34,0.0,0.0,,0.0,100.0,20.23,0.6773,79.77,0.0734,18.56
2022-03-25,8384.0,160972.8,0.35,0.41,0.07,0.16,0.0,125932.8,8384.0,6559.0,160972.8,,,,,,,,,,,,,,,0.15,,,100.0,7.34,0.0,0.0,,0.0,100.0,20.08,0.679,79.92,0.0734,19.2
2022-03-28,8384.0,150912.0,0.35,0.39,0.07,0.17,0.0,118062.0,8384.0,6559.0,150912.0,,,,,,,,,,,,,,,0.16,,,100.0,7.34,0.0,0.0,,0.0,100.0,20.93,0.669,79.07,0.0734,18.0
2022-03-29,8384.0,155942.4,0.35,0.39,0.07,0.16,0.0,121997.4,8384.0,6559.0,155942.4,,,,,,,,,,,,,,,0.15,,,100.0,7.34,0.0,0.0,,0.0,100.0,21.1,0.667,78.9,0.0734,18.6
2022-03-30,8384.0,162817.28,0.35,0.38,0.07,0.16,0.0,127375.78,8384.0,6559.0,162817.28,,,,,,,,,,,,,,,0.16,,,100.0,7.34,0.0,0.0,,0.0,100.0,21.02,0.668,78.98,0.0734,19.42
2022-03-31,8384.0,154433.28,0.35,0.39,0.07,0.17,0.0,120816.78,8384.0,6559.0,154433.28,,,,,,,,,,,,,,,0.16,,,100.0,7.34,0.0,0.0,,0.0,100.0,20.78,0.6708,79.22,0.0734,18.42
2022-04-01,8384.0,153594.88,0.35,0.39,0.07,0.16,0.0,120160.88,8384.0,6559.0,153594.88,,,,,,,,,,,,,,,0.16,,,100.0,7.34,0.0,0.0,,0.0,100.0,21.69,0.6603,78.31,0.0734,18.32
2022-04-04,8384.0,157954.56,0.35,0.39,0.07,0.16,0.0,123571.56,8384.0,6559.0,157954.56,,,,,,,,,,,,,,,0.16,,,100.0,7.34,0.0,0.0,,0.0,100.0,21.93,0.6575,78.07,0.0734,18.84
2022-04-05,8384.0,148061.44,0.35,0.4,0.07,0.17,0.0,115831.94,8384.0,6559.0,148061.44,,,,,,,,,,,,,,,0.16,,,100.0,7.34,0.0,0.0,,0.0,100.0,20.76,0.6709,79.24,0.0734,17.66
2022-04-06,8384.0,142863.36,0.35,0.4,0.07,0.15,0.0,111765.36,8384.0,6559.0,142863.36,,,,,,,,,,,,,,,0.15,,,100.0,7.34,0.0,0.0,,0.0,100.0,20.88,0.6696,79.12,0.0734,17.04
2022-04-07,8384.0,142863.36,0.35,0.4,0.07,0.15,0.0,111765.36,8384.0,6559.0,142863.36,,,,,,,,,,,,,,,0.14,,,100.0,7.34,0.0,0.0,,0.0,100.0,20.87,0.6697,79.13,0.0734,17.04
2022-04-08,8384.0,137162.24,0.35,0.42,0.07,0.15,0.0,107305.24,8384.0,6559.0,137162.24,,,,,,,,,,,,,,,0.14,,,100.0,7.34,0.0,0.0,,0.0,100.0,20.82,0.6703,79.18,0.0734,16.36
2022-04-11,8384.0,139509.76,0.35,0.42,0.07,0.14,0.0,109141.76,8384.0,6559.0,139509.76,,,,,,,,,,,,,,,0.14,,,100.0,7.34,0.0,0.0,,0.0,100.0,20.95,0.6688,79.05,0.0734,16.64
2022-04-12,8384.0,141521.92,0.35,0.42,0.07,0.15,0.0,110715.92,8384.0,6559.0,141521.92,,,,,,,,,,,,,,,0.14,,,100.0,7.34,0.0,0.0,,0.0,100.0,20.84,0.6701,79.16,0.0734,16.88
2022-04-13,8384.0,141521.92,0.35,0.42,0.07,0.15,0.0,110715.92,8384.0,6559.0,141521.92,,,,,,,,,,,,,,,0.14,,,100.0,7.34,0.0,0.0,,0.0,100.0,20.95,0.6687,79.05,0.0734,16.88
2022-04-14,8384.0,145881.6,0.35,0.42,0.07,0.15,0.0,114126.6,8384.0,6559.0,145881.6,,,,,,,,,,,,,,,0.14,,,100.0,7.34,0.0,0.0,,0.0,100.0,20.93,0.669,79.07,0.0734,17.4
2022-04-15,8384.0,145881.6,0.35,0.42,0.07,0.15,0.0,114126.6,8384.0,6559.0,145881.6,,,,,,,,,,,,,,,0.14,,,100.0,7.34,0.0,0.0,,0.0,100.0,20.92,0.6691,79.08,0.0734,
2022-04-18,8384.0,145881.6,0.35,0.42,0.07,0.15,0.0,114126.6,8384.0,6559.0,145881.6,,,,,,,,,,,,,,,0.14,,,100.0,7.34,0.0,0.0,,0.0,100.0,20.44,0.6747,79.56,0.0734,
2022-04-19,8384.0,144372.48,0.35,0.42,0.07,0.15,0.0,112945.98,8384.0,6559.0,144372.48,,,,,,,,,,,,,,,0.15,,,100.0,7.34,0.0,0.0,,0.0,100.0,20.92,0.6692,79.08,0.0734,17.22
