,ALMIB FP Equity_DX_SI_QTY,ALMIB FP Equity_DX_SHORT_INTEREST_VALUE,ALMIB FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALMIB FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALMIB FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALMIB FP Equity_DX_SI_MV,ALMIB FP Equity_DX_DSS,ALMIB FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALMIB FP Equity_DX_SUPPLY_SI_QTY,ALMIB FP Equity_DX_BROKER_SI_QTY,ALMIB FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALMIB FP Equity_DX_BROKER_SI_MV_NEW_x,ALMIB FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALMIB FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALMIB FP Equity_DX_BROKER_SI_MV_INC_x,ALMIB FP Equity_DX_SUPPLY_SI_MV_NEW,ALMIB FP Equity_DX_BROKER_SI_QTY_ADD,ALMIB FP Equity_DX_BROKER_SI_QTY_NEW,ALMIB FP Equity_DX_SUPPLY_SI_MV_DEC,ALMIB FP Equity_DX_BROKER_SI_QTY_INC,ALMIB FP Equity_DX_SUPPLY_SI_QTY_DEC,ALMIB FP Equity_DX_BROKER_SI_MV_NEW_y,ALMIB FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALMIB FP Equity_DX_BROKER_SI_MV_INC_y,ALMIB FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALMIB FP Equity_DX_BROKER_SI_MV_ADD,ALMIB FP Equity_DX_SUPPLY_SI_QTY_ADD,ALMIB FP Equity_DX_BROKER_SI_QTY_DEC,ALMIB FP Equity_DX_SUPPLY_SI_MV,ALMIB FP Equity_DX_BROKER_SI_MV_DEC,ALMIB FP Equity_DX_SUPPLY_SI_MV_RMV,ALMIB FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALMIB FP Equity_DX_UTILIZATION_QUANTITY,ALMIB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALMIB FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALMIB FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALMIB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALMIB FP Equity_DX_ACTIVE_UTILIZATION_MV,ALMIB FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALMIB FP Equity_DX_BROKER_SI_CON_RATIO,ALMIB FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALMIB FP Equity_DX_DEMAND_SUPPLY_RATIO
2021-12-28,226960.0,226619.56,1.39,1.85,1.29,0.22,1.0,136524.91,90230.0,136730.0,90094.66,,,,,,,,,,,,,,,,,,0.09,,,100.0,50.6,0.0,0.0,,0.0,100.0,35.76,0.311,36.34,1.2729
2021-12-29,226960.0,257372.64,1.39,1.91,1.29,0.23,1.0,155051.82,90230.0,136730.0,102320.82,,,,,,,,,,,,,,,,,,0.09,,,100.0,50.6,0.0,0.0,,0.0,100.0,35.78,0.3133,36.97,1.2729
2021-12-30,226960.0,243755.04,1.39,1.61,1.29,0.26,1.0,146848.02,90230.0,136730.0,96907.02,,,,,,,,,,,,,,,,,,0.1,,,100.0,50.6,0.0,0.0,,0.0,100.0,34.78,0.3098,36.92,1.2729
2021-12-31,226960.0,240577.6,1.39,1.47,1.29,0.24,1.0,144933.8,90230.0,136730.0,95643.8,,,,,,,,,,,,,,,,,,0.1,,,100.0,50.6,0.0,0.0,,0.0,100.0,35.29,0.3106,36.71,1.2729
2022-01-03,226960.0,247386.4,1.39,1.46,1.29,0.24,1.0,149035.7,90230.0,136730.0,98350.7,,,,,,,,,,,,,,,,,,0.1,,,100.0,50.6,0.0,0.0,,0.0,100.0,35.67,0.3108,36.35,1.2729
2022-01-04,226960.0,258734.4,1.39,1.46,1.29,0.25,1.0,155872.2,90230.0,136730.0,102862.2,,,,,,,,,,,,,,,,,,0.1,,,100.0,50.6,0.0,0.0,,0.0,100.0,35.89,0.3112,36.26,1.2729
2022-01-05,226960.0,247386.4,1.39,1.45,1.29,0.26,1.0,149035.7,90230.0,136730.0,98350.7,,,,,,,,,,,,,,,,,,0.1,,,100.0,50.6,0.0,0.0,,0.0,100.0,34.92,0.3101,36.9,1.2729
2022-01-06,226960.0,264408.4,1.39,1.5,1.29,0.25,1.0,159290.45,90230.0,136730.0,105117.95,,,,,,,,,,,,,,,,,,0.1,,,100.0,55.67,0.0,0.0,,0.0,100.0,36.12,0.3116,36.15,1.4003
2022-01-07,226960.0,266678.0,1.39,1.31,1.29,0.26,1.0,160657.75,90230.0,136730.0,106020.25,,,,,,,,,,,,,,,,,,0.11,,,100.0,60.16,0.0,0.0,,0.0,100.0,35.55,0.311,36.58,1.5133
2022-01-10,226960.0,247613.36,1.39,1.35,1.29,0.26,1.0,149172.43,90230.0,136730.0,98440.93,,,,,,,,,,,,,,,,,,0.11,,,100.0,60.36,0.0,0.0,,0.0,100.0,34.79,0.3107,37.28,1.5184
2022-01-11,226960.0,240577.6,1.39,1.27,1.29,0.25,1.0,144933.8,90230.0,136730.0,95643.8,,,,,,,,,,,,,,,,,,0.1,,,100.0,50.6,0.0,0.0,,0.0,100.0,35.11,0.3104,36.8,1.2729
2022-01-12,232860.0,246598.74,1.42,1.3,1.33,0.25,1.0,149986.17,145130.0,141630.0,153692.67,,,54900.0,0.0,,1000.0,,,3900.0,,,,0.0,54900.0,0.0,,,0.15,,,100.0,50.37,0.0,0.0,,0.0,100.0,34.27,0.3017,35.43,0.8082
2022-01-13,224260.0,226726.86,1.37,1.26,1.28,0.24,1.0,134493.33,136530.0,133030.0,138031.83,,,,,,,,0.01,,8600.0,,,,,,,8600.0,0.14,0.01,,100.0,98.31,0.0,0.0,,0.0,100.0,35.33,0.3085,37.36,1.6148
2022-01-14,224260.0,224260.0,1.37,1.24,1.28,0.23,1.0,133030.0,136530.0,133030.0,136530.0,,,,,,,,,,,,,,,,,,0.14,,,100.0,98.31,0.0,0.0,,0.0,100.0,35.89,0.3099,37.29,1.6148
2022-01-17,213349.0,202681.55,1.3,1.16,1.22,0.21,1.0,116013.05,125619.0,122119.0,119338.05,,,,,,,,0.02,,10911.0,,,,,,,10911.0,0.13,0.01,,100.0,50.43,0.0,0.0,,0.0,100.0,37.09,0.3212,39.32,0.8565
2022-01-18,213049.0,187483.12,1.3,1.08,1.21,0.2,1.0,107200.72,125319.0,121819.0,110280.72,,,,,,,,0.01,,300.0,,,,,,,300.0,0.12,0.0,,100.0,50.43,0.0,0.0,,0.0,100.0,36.88,0.3215,39.57,0.8574
2022-01-19,213049.0,190146.23,1.3,1.04,1.21,0.19,1.0,108723.46,125319.0,121819.0,111847.21,,,,,,,,,,,,,,,,,,0.11,,,100.0,50.43,0.0,0.0,,0.0,100.0,37.93,0.3233,38.92,0.8574
2022-01-20,220349.0,199856.54,1.35,1.06,1.26,0.2,1.0,117110.93,132619.0,129119.0,120285.43,,,7300.0,0.01,,,,,7300.0,,,,0.01,7300.0,,,,0.12,,,100.0,50.41,0.0,0.0,,0.0,100.0,36.68,0.3136,37.61,0.8376
2022-01-21,220349.0,193466.42,1.35,1.02,1.26,0.2,1.0,113366.48,132619.0,129119.0,116439.48,,,,,,,,,,,,,,,,,,0.12,,,100.0,95.98,0.0,0.0,,0.0,100.0,36.12,0.3127,37.94,1.5948
2022-01-24,217755.0,175837.16,1.33,0.99,1.24,0.19,1.0,102168.94,130025.0,126525.0,104995.19,,,,,,,,0.01,,2594.0,,,,,,,2594.0,0.11,0.0,,100.0,89.69,0.0,0.0,,0.0,100.0,36.9,0.3163,38.19,1.502
2022-01-25,217755.0,194781.85,1.33,0.96,1.24,0.18,1.0,113176.61,130025.0,126525.0,116307.36,,,,,,,,,,,,,,,,,,0.11,,,100.0,87.34,0.0,0.0,,0.0,100.0,37.43,0.3187,38.17,1.4627
2022-01-26,243855.0,209471.45,1.49,0.98,1.39,0.22,1.0,131104.88,156125.0,152625.0,134111.38,,,26100.0,0.03,,,,,26100.0,,,,0.03,26100.0,,,,0.14,,,100.0,99.91,0.0,0.0,,0.0,100.0,32.51,0.2977,34.27,1.5604
2022-01-27,224360.0,187004.06,1.37,0.9,1.28,0.19,1.0,110963.86,136630.0,133130.0,113881.11,,,,,,,,0.02,,19495.0,,,,,,,19495.0,0.12,0.02,,100.0,99.89,0.0,0.0,,0.0,100.0,35.49,0.3086,37.23,1.6403
2022-01-28,222648.0,207619.26,1.36,0.89,1.27,0.19,1.0,129074.79,129630.0,138418.0,120879.98,,,,0.01,,,,0.01,5288.0,7000.0,,,0.01,,,,,0.11,,,100.0,99.89,0.0,0.0,,0.0,100.0,36.04,0.3137,36.94,1.7156
2022-01-31,210648.0,202222.08,1.29,0.82,1.2,0.2,1.0,121361.28,117630.0,126418.0,112924.8,,,,,,,,0.0,,12000.0,,,,,,,12000.0,0.11,0.01,,100.0,99.87,0.0,0.0,,0.0,100.0,38.13,0.3278,38.83,1.7885
2022-02-01,212360.0,200998.74,1.3,0.81,1.21,0.21,1.0,121275.05,122630.0,128130.0,116069.3,,,5000.0,0.0,,,,,1712.0,,,,0.0,5000.0,,,,0.12,,,100.0,99.88,0.0,0.0,,0.0,100.0,37.36,0.3251,38.88,1.7296
2022-02-02,212360.0,201742.0,1.3,0.81,1.21,0.2,1.0,121723.5,122630.0,128130.0,116498.5,,,,,,,,,,,,,,,,,,0.12,,,100.0,99.88,0.0,0.0,,0.0,100.0,37.54,0.3251,38.72,1.7296
2022-02-03,212360.0,189000.4,1.3,0.81,1.21,0.2,1.0,114035.7,122630.0,128130.0,109140.7,,,,,,,,,,,,,,,,,,0.12,,,100.0,99.88,0.0,0.0,,0.0,100.0,36.75,0.3241,39.22,1.7296
2022-02-04,212360.0,191867.26,1.3,0.8,1.21,0.2,1.0,115765.46,122630.0,128130.0,110796.21,,,,,,,,,,,,,,,,,,0.12,,,100.0,99.88,0.0,0.0,,0.0,100.0,37.88,0.3271,38.86,1.7296
2022-02-07,212360.0,183691.4,1.3,0.8,1.21,0.19,1.0,110832.45,122630.0,128130.0,106074.95,,,,,,,,,,,,,,,,,,0.11,,,100.0,99.88,0.0,0.0,,0.0,100.0,36.96,0.3238,39.03,1.7296
2022-02-08,207360.0,184135.68,1.27,0.78,1.18,0.18,1.0,109339.44,117630.0,123130.0,104455.44,,,,,,,,0.01,,5000.0,,,,,,,5000.0,0.1,0.01,,100.0,99.87,0.0,0.0,,0.0,100.0,38.64,0.332,39.41,1.7606
2022-02-09,193762.0,165085.22,1.18,0.74,1.1,0.17,1.0,93321.26,104032.0,109532.0,88635.26,,,,,,,,0.01,,13598.0,,,,,,,13598.0,0.09,0.01,,100.0,99.86,0.0,0.0,,0.0,100.0,40.55,0.36,42.77,1.8599
2022-02-10,193762.0,171866.89,1.18,0.83,1.1,0.17,1.0,97154.88,104032.0,109532.0,92276.38,,,,,,,,,,,,,,,,,,0.09,,,100.0,99.86,0.0,0.0,,0.0,100.0,41.5,0.361,42.02,1.8599
2022-02-11,193762.0,163050.72,1.18,0.85,1.1,0.17,1.0,92171.18,104032.0,109532.0,87542.93,,,,,,,,,,,,,,,,,,0.09,,,100.0,99.86,0.0,0.0,,0.0,100.0,40.29,0.3582,42.75,1.8599
2022-02-14,193762.0,160047.41,1.18,0.83,1.1,0.16,1.0,90473.43,104032.0,109532.0,85930.43,,,,,,,,,,,,,,,,,,0.09,,,100.0,99.86,0.0,0.0,,0.0,100.0,40.76,0.3594,42.51,1.8599
2022-02-15,193762.0,165085.22,1.18,0.84,1.1,0.16,1.0,93321.26,104032.0,109532.0,88635.26,,,,,,,,,,,,,,,,,,0.09,,,100.0,99.86,0.0,0.0,,0.0,100.0,41.34,0.3602,42.06,1.8599
2022-02-16,193762.0,166829.08,1.18,0.85,1.1,0.17,1.0,94307.05,104032.0,109532.0,89571.55,,,,,,,,,,,,,,,,,,0.09,,,100.0,99.86,0.0,0.0,,0.0,100.0,41.13,0.3603,42.28,1.8599
2022-02-17,204262.0,187818.91,1.25,0.83,1.16,0.18,1.0,110369.42,114532.0,120032.0,105312.17,,,10500.0,0.01,,,,,10500.0,,,,0.01,10500.0,,,,0.1,,,100.0,99.87,0.0,0.0,,0.0,100.0,39.7,0.3384,39.72,1.7811
2022-02-18,242662.0,212329.25,1.48,1.04,1.38,0.22,1.0,138628.0,114532.0,158432.0,100215.5,,,,0.04,,,,,38400.0,,,,0.04,,,,,0.1,,,100.0,99.87,0.0,0.0,,0.0,100.0,31.91,0.3026,33.82,2.116
2022-02-21,212360.0,179019.48,1.3,0.9,1.21,0.19,1.0,108013.59,122630.0,128130.0,103377.09,,,8098.0,,,,,,,,,,,8098.0,,,30302.0,0.11,0.03,,100.0,99.88,0.0,0.0,,0.0,100.0,36.95,0.3226,38.9,1.7296
2022-02-22,212360.0,174135.2,1.3,0.94,1.21,0.18,1.0,105066.6,122630.0,128130.0,100556.6,,,,,,,,,,,,,,,,,,0.1,,,100.0,99.88,0.0,0.0,,0.0,100.0,37.08,0.3231,38.85,1.7296
2022-02-23,212360.0,175197.0,1.3,0.93,1.21,0.18,1.0,105707.25,122630.0,128130.0,101169.75,,,,,,,,,,,,,,,,,,0.1,,,100.0,99.88,0.0,0.0,,0.0,100.0,37.45,0.3233,38.58,1.7296
2022-02-24,212860.0,158154.98,1.3,0.92,1.21,0.17,1.0,95572.09,123130.0,128630.0,91485.59,,,500.0,0.0,,,,,500.0,,,,0.0,500.0,,,,0.1,,,100.0,99.88,0.0,0.0,,0.0,100.0,36.1,0.3208,39.26,1.7267
2022-02-25,213239.0,170271.34,1.3,0.9,1.22,0.17,1.0,103013.69,123130.0,129009.0,98319.31,,,,0.0,,,,,379.0,,,,0.0,,,,,0.1,,,100.0,99.88,0.0,0.0,,0.0,100.0,38.32,0.3262,38.39,1.7297
2022-02-28,213239.0,176242.03,1.3,0.9,1.22,0.17,1.0,106625.94,123509.0,129009.0,102080.19,,,379.0,,,,,,,,,,,379.0,,,,0.1,,,100.0,99.88,0.0,0.0,,0.0,100.0,37.6,0.3223,38.19,1.7244
2022-03-01,219841.0,173674.39,1.34,0.98,1.25,0.18,1.0,107132.69,130111.0,135611.0,102787.69,,,6602.0,0.01,,,,,6602.0,,,,0.01,6602.0,,,,0.11,,,100.0,99.89,0.0,0.0,,0.0,100.0,35.59,0.3138,37.61,1.6877
2022-03-02,219841.0,175213.28,1.34,1.01,1.25,0.18,1.0,108081.97,130111.0,135611.0,103698.47,,,,,,,,,,,,,,,,,,0.1,,,100.0,99.89,0.0,0.0,,0.0,100.0,36.17,0.3141,37.21,1.6877
2022-03-03,220633.0,180919.06,1.35,1.01,1.26,0.18,1.0,111850.46,130903.0,136403.0,107340.46,,,792.0,0.0,,,,,792.0,,,,0.0,792.0,,,,0.1,,,100.0,99.89,0.0,0.0,,0.0,100.0,36.27,0.3137,36.95,1.6836
2022-03-04,221098.0,170245.46,1.35,1.01,1.26,0.18,1.0,105388.36,130903.0,136868.0,100795.31,,,,0.0,,,,,465.0,,,,0.0,,,,,0.1,,,100.0,99.89,0.0,0.0,,0.0,100.0,35.04,0.3112,37.37,1.6871
2022-03-07,227281.0,156823.89,1.39,1.04,1.3,0.17,1.0,98705.19,137551.0,143051.0,94910.19,,,6648.0,0.0,,,,,6183.0,,,,0.0,6648.0,,,,0.11,,,100.0,99.89,0.0,0.0,,0.0,100.0,33.59,0.3051,36.62,1.6506
2022-03-08,226024.0,156634.63,1.38,1.04,1.29,0.16,1.0,98263.24,136294.0,141794.0,94451.74,,,,,,,,0.01,,1257.0,,,,,,,1257.0,0.09,0.01,,100.0,99.89,0.0,0.0,,0.0,100.0,34.9,0.3052,35.98,1.6566
2022-03-09,219841.0,172904.95,1.34,1.11,1.25,0.16,1.0,106658.05,130111.0,135611.0,102332.3,,,,,,,,0.0,,6183.0,,,,,,,6183.0,0.09,0.0,,100.0,99.89,0.0,0.0,,0.0,100.0,36.27,0.3147,37.46,1.6877
2022-03-10,226274.0,178077.64,1.38,1.14,1.29,0.18,1.0,111788.63,136544.0,142044.0,107460.13,,,6433.0,0.01,,,,,6433.0,,,,0.01,6433.0,,,,0.11,,,100.0,99.89,0.0,0.0,,0.0,100.0,35.14,0.3102,36.31,1.6554
2022-03-11,228332.0,181295.61,1.39,1.18,1.3,0.18,1.0,114416.99,136544.0,144102.0,108415.94,,,,0.0,,,,,2058.0,,,,0.0,,,,,0.11,,,100.0,99.89,0.0,0.0,,0.0,100.0,34.82,0.3072,35.83,1.6704
2022-03-14,228332.0,180382.28,1.39,1.19,1.3,0.18,1.0,113840.58,150081.0,144102.0,118563.99,,,13537.0,,,,,,,,,,,13537.0,,,,0.12,,,100.0,99.9,0.0,0.0,,0.0,100.0,34.67,0.3072,35.92,1.5199
2022-03-15,233378.0,178884.24,1.43,1.24,1.33,0.19,1.0,114321.94,143648.0,149148.0,110106.19,,,,0.0,,,,0.01,5046.0,6433.0,,,0.0,,,,,0.11,,,100.0,99.9,0.0,0.0,,0.0,100.0,33.63,0.3041,35.28,1.623
2022-03-16,231320.0,185056.0,1.41,1.21,1.32,0.18,1.0,117672.0,141590.0,147090.0,113272.0,,,,,,,,0.0,,2058.0,,,,,,,2058.0,0.11,0.0,,100.0,99.9,0.0,0.0,,0.0,100.0,34.71,0.3053,35.11,1.632
2022-03-17,223839.0,186793.65,1.37,1.16,1.28,0.18,1.0,116503.71,134109.0,139609.0,111913.96,,,,,,,,0.0,,7481.0,,,,,,,7481.0,0.11,0.0,,100.0,99.89,0.0,0.0,,0.0,100.0,35.96,0.3119,36.38,1.6672
2022-03-18,223839.0,175489.78,1.37,1.1,1.28,0.19,1.0,109453.46,134109.0,139609.0,105141.46,,,,,,,,,,,,,,,,,,0.11,,,100.0,99.89,0.0,0.0,,0.0,100.0,34.8,0.3108,37.08,1.6672
2022-03-21,211057.0,160825.43,1.29,1.01,1.2,0.17,1.0,96642.17,121327.0,126827.0,92451.17,,,,,,,,0.02,,12782.0,,,,,,,12782.0,0.1,0.01,,100.0,99.88,0.0,0.0,,0.0,100.0,37.15,0.3225,38.94,1.7375
2022-03-22,211057.0,167262.67,1.29,1.0,1.2,0.16,1.0,100510.4,121327.0,126827.0,96151.65,,,,,,,,,,,,,,,,,,0.09,,,100.0,99.88,0.0,0.0,,0.0,100.0,37.95,0.324,38.45,1.7375
2022-03-23,215970.0,162409.44,1.32,0.9,1.23,0.17,1.0,99068.48,121327.0,131740.0,91237.9,,,,0.0,,,,,4913.0,,,,0.0,,,,,0.09,,,100.0,99.88,0.0,0.0,,0.0,100.0,35.98,0.3163,38.18,1.7779
2022-03-24,215970.0,159601.83,1.32,0.88,1.23,0.17,1.0,97355.86,121327.0,131740.0,89660.65,,,,,,,,,,,,,,,,,,0.09,,,100.0,99.88,0.0,0.0,,0.0,100.0,36.45,0.3164,37.99,1.7779
2022-03-25,205278.0,151700.44,1.25,0.87,1.17,0.16,1.0,89454.47,121327.0,121048.0,89660.65,,,,,,,,,,,,,,,,,10692.0,0.09,0.01,,100.0,99.88,0.0,0.0,,0.0,100.0,38.63,0.3332,39.92,1.6899
2022-03-28,225714.0,155742.66,1.38,0.97,1.29,0.17,1.0,94173.96,130984.0,136484.0,90378.96,,,9657.0,0.01,,,,,15436.0,,,,0.01,9657.0,,,,0.1,,,100.0,99.89,0.0,0.0,,0.0,100.0,34.26,0.293,36.62,1.7213
2022-03-29,233868.0,171892.98,1.43,0.96,1.33,0.17,1.0,106308.93,139138.0,144638.0,102266.43,,,8154.0,0.0,,,,,8154.0,,,,0.0,8154.0,,,,0.1,,,100.0,99.89,0.0,0.0,,0.0,100.0,34.49,0.2883,34.51,1.679
2022-03-30,236668.0,177501.0,1.45,0.97,1.35,0.18,1.0,109528.5,140538.0,146038.0,105403.5,,,1400.0,0.0,,,,,1400.0,,,,0.0,1400.0,,,,0.1,,,100.0,99.89,0.0,0.0,,0.0,100.0,34.42,0.2895,34.83,1.6822
2022-03-31,236668.0,174424.32,1.45,1.05,1.35,0.18,1.0,107630.01,140538.0,146038.0,103576.51,,,,,,,,,,,,,,,,,,0.11,,,100.0,99.89,0.0,0.0,,0.0,100.0,34.41,0.2889,34.65,1.6822
2022-04-01,236668.0,177974.34,1.45,1.11,1.35,0.18,1.0,109820.58,140538.0,146038.0,105684.58,,,,,,,,,,,,,,,,,,0.11,,,100.0,99.89,0.0,0.0,,0.0,100.0,34.49,0.2899,34.9,1.6822
2022-04-04,236668.0,177974.34,1.45,1.12,1.35,0.18,1.0,109820.58,140538.0,146038.0,105684.58,,,,,,,,,,,,,,,,,,0.11,,,100.0,99.89,0.0,0.0,,0.0,100.0,34.58,0.2895,34.64,1.6822
2022-04-05,236668.0,173004.31,1.45,1.17,1.35,0.18,1.0,106753.78,140538.0,146038.0,102733.28,,,,,,,,,,,,,,,,,,0.11,,,100.0,99.89,0.0,0.0,,0.0,100.0,34.77,0.2949,35.21,1.6822
2022-04-06,230968.0,170454.38,1.41,1.15,1.32,0.17,1.0,103569.44,134838.0,140338.0,99510.44,,,,,,,,0.01,,5700.0,,,,,,,5700.0,0.1,0.01,,100.0,99.89,0.0,0.0,,0.0,100.0,35.85,0.3004,36.08,1.7111
2022-04-07,230968.0,168606.64,1.41,1.14,1.32,0.17,1.0,102446.74,134838.0,140338.0,98431.74,,,,,,,,,,,,,,,,,,0.1,,,100.0,99.89,0.0,0.0,,0.0,100.0,35.84,0.2999,35.98,1.7111
2022-04-08,212378.0,149514.11,1.3,1.09,1.21,0.15,1.0,85710.59,134838.0,121748.0,94925.95,,,,,,,,,,,,,,,,,18590.0,0.1,0.01,,100.0,99.89,0.0,0.0,,0.0,100.0,38.74,0.3256,39.38,1.5733
2022-04-11,212378.0,147390.33,1.3,1.1,1.21,0.15,1.0,84493.11,116248.0,121748.0,80676.11,,,,,,,,0.02,,18590.0,,,,,,,,0.08,,,100.0,99.87,0.0,0.0,,0.0,100.0,38.98,0.3259,39.19,1.8246
2022-04-12,212378.0,148664.6,1.3,1.09,1.21,0.15,1.0,85223.6,116248.0,121748.0,81373.6,,,,,,,,,,,,,,,,,,0.08,,,100.0,99.87,0.0,0.0,,0.0,100.0,39.01,0.3264,39.25,1.8246
2022-04-13,276978.0,196654.38,1.69,1.44,1.58,0.19,1.0,109374.08,148548.0,154048.0,105469.08,,,32300.0,0.02,,,,,32300.0,,,,0.02,32300.0,,,,0.1,,,100.0,99.9,0.0,0.0,,0.0,100.0,29.79,0.388,53.62,1.8627
2022-04-14,276978.0,196654.38,1.69,1.45,1.58,0.2,1.0,109374.08,148548.0,154048.0,105469.08,,,,,,,,,,,,,,,,,,0.1,,,100.0,99.9,0.0,0.0,,0.0,100.0,29.89,0.3867,53.42,1.8627
2022-04-15,276978.0,196654.38,1.69,1.53,1.58,0.2,1.0,109374.08,148548.0,154048.0,105469.08,,,,,,,,,,,,,,,,,,0.1,,,100.0,99.9,0.0,0.0,,0.0,100.0,29.89,0.3867,53.42,1.8627
2022-04-18,276978.0,196654.38,1.69,1.53,1.58,0.2,1.0,109374.08,148548.0,154048.0,105469.08,,,,,,,,,,,,,,,,,,0.11,,,100.0,99.9,0.0,0.0,,0.0,100.0,29.9,0.3868,53.44,1.8627
2022-04-19,276978.0,196100.42,1.69,1.53,1.58,0.2,1.0,109065.98,148548.0,154048.0,105171.98,,,,,,,,,,,,,,,,,,0.11,,,100.0,99.9,0.0,0.0,,0.0,100.0,29.93,0.3866,53.4,1.8627
2022-04-20,276978.0,194438.56,1.69,1.55,1.58,0.2,1.0,108141.7,148548.0,154048.0,104280.7,,,,,,,,,,,,,,,,,,0.11,,,100.0,99.9,0.0,0.0,,0.0,100.0,29.97,0.3862,53.33,1.8627
2022-04-21,276978.0,193330.64,1.69,1.61,1.58,0.19,1.0,107525.5,148548.0,154048.0,103686.5,,,,,,,,,,,,,,,,,,0.1,,,100.0,99.9,0.0,0.0,,0.0,100.0,29.95,0.3864,53.37,1.8627
2022-04-22,276978.0,189452.95,1.69,1.65,1.58,0.19,1.0,105368.83,148548.0,154048.0,101606.83,,,,,,,,,,,,,,,,,,0.1,,,100.0,99.9,0.0,0.0,,0.0,100.0,30.05,0.385,53.17,1.8627
2022-04-25,276978.0,191668.78,1.69,1.7,1.58,0.19,1.0,106601.22,148548.0,154048.0,102795.22,,,,,,,,,,,,,,,,,,0.1,,,100.0,99.9,0.0,0.0,,0.0,100.0,29.81,0.3877,53.58,1.8627
2022-04-26,276978.0,295812.5,1.69,1.67,1.58,0.22,1.0,164523.26,148548.0,154048.0,158649.26,,,,,,,,,,,,,,,,,,0.1,,,100.0,99.9,0.0,0.0,,0.0,100.0,26.11,0.4293,59.34,1.8627
2022-04-27,276978.0,235431.3,1.69,0.83,1.58,0.28,1.0,130940.8,148548.0,154048.0,126265.8,,,,,,,,,,,,,,,,,,0.16,,,100.0,99.9,0.0,0.0,,0.0,100.0,31.72,0.3727,50.89,1.8627
2022-04-28,276978.0,234877.34,1.69,0.7,1.58,0.24,1.0,130632.7,148548.0,154048.0,125968.7,,,,,,,,,,,,,,,,,,0.13,,,100.0,99.9,0.0,0.0,,0.0,100.0,29.92,0.3866,53.41,1.8627
2022-04-29,295392.0,239267.52,1.8,0.7,1.68,0.25,1.0,139694.22,148548.0,172462.0,120323.88,,,,0.02,,,,,18414.0,,,,0.02,,,,,0.13,,,100.0,99.9,0.0,0.0,,0.0,100.0,28.36,0.3517,49.54,1.9866
2022-05-02,297058.0,226358.2,1.81,0.68,1.69,0.24,1.0,132685.54,148548.0,174128.0,113193.58,,,,0.0,,,,,1666.0,,,,0.0,,,,,0.13,,,100.0,99.9,0.0,0.0,,0.0,100.0,28.35,0.3494,49.2,1.9978
2022-05-03,299982.0,218986.86,1.83,0.69,1.71,0.23,1.0,129247.96,162472.0,177052.0,118604.56,,,13924.0,0.0,,,,,2924.0,,,,0.0,13924.0,,,,0.12,,,100.0,99.91,0.0,0.0,,0.0,100.0,27.89,0.3457,48.79,1.8447
2022-05-04,298316.0,176901.39,1.82,0.69,1.7,0.21,1.0,104003.9,162472.0,175386.0,96345.9,,,,,,,,,,,,,,,,,1666.0,0.12,0.0,,100.0,99.91,0.0,0.0,,0.0,100.0,29.11,0.3376,47.14,1.8344
2022-05-05,298316.0,184657.6,1.82,0.63,1.7,0.19,1.0,108563.93,162472.0,175386.0,100570.17,,,,,,,,,,,,,,,,,,0.12,,,100.0,99.91,0.0,0.0,,0.0,100.0,27.97,0.3616,50.98,1.8344
2022-05-06,298316.0,172128.33,1.82,0.66,1.7,0.19,1.0,101197.72,162472.0,175386.0,93746.34,,,,,,,,,,,,,,,,,,0.12,,,100.0,99.91,0.0,0.0,,0.0,100.0,28.59,0.3523,49.49,1.8344
2022-05-09,301608.0,167694.05,1.84,0.67,1.72,0.17,1.0,99344.97,165764.0,178678.0,92164.78,,,3292.0,0.0,,,,,3292.0,,,,0.0,3292.0,,,,0.1,,,100.0,99.91,0.0,0.0,,0.0,100.0,27.69,0.3441,48.59,1.8179
2022-05-10,298684.0,170249.88,1.82,0.66,1.7,0.17,1.0,100179.78,162840.0,175754.0,92818.8,,,,,,,,0.01,,2924.0,,,,,,,2924.0,0.09,0.0,,100.0,99.91,0.0,0.0,,0.0,100.0,27.54,0.3521,49.84,1.8326
2022-05-11,295392.0,161579.42,1.8,0.65,1.68,0.17,1.0,94336.71,159548.0,172462.0,87272.76,,,,,,,,0.0,,3292.0,,,,,,,3292.0,0.09,0.0,,100.0,99.91,0.0,0.0,,0.0,100.0,28.31,0.3518,49.57,1.8497
