,URW FP Equity_DX_SI_QTY,URW FP Equity_DX_SHORT_INTEREST_VALUE,URW FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,URW FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,URW FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,URW FP Equity_DX_SI_MV,URW FP Equity_DX_DSS,URW FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,URW FP Equity_DX_SUPPLY_SI_QTY,URW FP Equity_DX_BROKER_SI_QTY,URW FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,URW FP Equity_DX_BROKER_SI_MV_NEW_x,URW FP Equity_DX_SUPPLY_SI_QTY_NEW_x,URW FP Equity_DX_SUPPLY_SI_QTY_INC_x,URW FP Equity_DX_BROKER_SI_MV_INC_x,URW FP Equity_DX_SUPPLY_SI_MV_NEW,URW FP Equity_DX_BROKER_SI_QTY_ADD,URW FP Equity_DX_BROKER_SI_QTY_NEW,URW FP Equity_DX_SUPPLY_SI_MV_DEC,URW FP Equity_DX_BROKER_SI_QTY_INC,URW FP Equity_DX_SUPPLY_SI_QTY_DEC,URW FP Equity_DX_BROKER_SI_MV_NEW_y,URW FP Equity_DX_SUPPLY_SI_QTY_NEW_y,URW FP Equity_DX_BROKER_SI_MV_INC_y,URW FP Equity_DX_SUPPLY_SI_QTY_INC_y,URW FP Equity_DX_BROKER_SI_MV_ADD,URW FP Equity_DX_SUPPLY_SI_QTY_ADD,URW FP Equity_DX_BROKER_SI_QTY_DEC,URW FP Equity_DX_SUPPLY_SI_MV,URW FP Equity_DX_BROKER_SI_MV_DEC,URW FP Equity_DX_SUPPLY_SI_MV_RMV,URW FP Equity_DX_BROKER_SI_MV_RMV,URW FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,URW FP Equity_DX_UTILIZATION_QUANTITY,URW FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,URW FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,URW FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,URW FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,URW FP Equity_DX_ACTIVE_UTILIZATION_MV,URW FP Equity_DX_BROKER_SI_MARKET_SHARE_2,URW FP Equity_DX_BROKER_SI_CON_RATIO,URW FP Equity_DX_BROKER_SI_MARKET_SHARE_1,URW FP Equity_DX_DEMAND_SUPPLY_RATIO,URW FP Equity_PX_LAST
2025-04-08,456857.0,30390127.64,0.33,1.12,0.32,30.07,0.0,20953467.4,348946.0,314995.0,23211887.92,,,29405.0,6.06,,,,5.81,97819.0,82539.0,,,6.06,29405.0,,90842.0,60111.0,22.88,4.18,,,1.09,1.09,31645846.0,2105081675.92,,2078.22,1.09,23.55,0.2858,44.54,0.0143,66.52
2025-04-09,920812.0,58011156.0,0.66,2.17,0.64,61.11,0.0,29803977.0,714595.0,473079.0,45019485.0,,,154164.0,11.92,,,,1.34,179386.0,19754.0,,,11.92,154164.0,,231239.0,21302.0,47.44,1.36,,,2.26,2.26,30932236.0,1948730868.0,,2024.2,2.29,22.32,0.2923,44.28,0.0291,63.0
2025-04-10,1368865.0,90317712.7,0.99,3.12,0.96,86.47,0.0,36162186.44,1105319.0,548078.0,72928947.62,,,85051.0,2.38,,37249.0,,1.88,53416.0,19579.0,,,2.38,85051.0,2.35,325252.0,15666.0,69.8,1.7,,,3.49,3.49,30597436.0,2018818827.28,,1950.55,3.45,33.61,0.304,41.36,0.0432,65.98
2025-04-11,1800152.0,118017965.12,1.3,3.96,1.26,117.78,1.0,53785161.76,1432636.0,820396.0,93923616.16,,,229162.0,20.96,,,,0.56,308167.0,9160.0,,,20.96,229162.0,,107315.0,35849.0,93.98,2.26,,,4.52,4.52,30288190.0,1985693736.4,,1986.17,4.52,31.4,0.2561,33.52,0.0568,65.56
2025-04-14,2611891.0,177504112.36,1.89,5.89,1.83,173.46,1.0,100573256.44,1690299.0,1479889.0,114872720.04,,,379049.0,53.82,,15150.0,,8.33,793614.0,127956.0,,,53.82,379049.0,1.0,6570.0,149271.0,111.22,9.33,,,5.32,5.32,30074364.0,2043853777.44,,1995.02,5.28,21.44,0.2156,30.02,0.0822,67.96
2025-04-15,4545984.0,318673478.4,3.28,10.18,3.18,312.62,1.0,102192691.3,4345810.0,1457813.0,304641281.0,,,218490.0,2.58,,,,0.0,17336.0,20.0,,,2.58,218490.0,,2437041.0,39412.0,298.54,1.98,,,13.67,13.67,27446116.0,1923972731.6,,1887.07,13.66,16.93,0.3331,52.82,0.143,70.1
2025-04-16,5059653.0,354884061.42,3.65,11.31,3.54,353.05,1.0,130334288.28,4474114.0,1858202.0,313814355.96,,,104195.0,28.31,,,,18.07,400389.0,274418.0,,,28.31,104195.0,,298527.0,,312.57,,,,14.05,14.05,27379648.0,1920408510.72,,1914.59,14.03,15.11,0.3036,49.74,0.1588,70.14
2025-04-17,4696381.0,335321603.4,3.39,10.68,3.28,331.04,1.0,138175136.4,4109507.0,1935226.0,293418799.8,,,89476.0,11.54,,,,32.12,155248.0,462465.0,,,11.54,89476.0,,8382.0,78224.0,289.32,4.85,,,12.88,12.88,27789024.0,1984136313.6,,1958.3,12.87,15.01,0.3138,50.79,0.1472,71.4
2025-04-18,4696381.0,335321603.4,3.39,11.07,3.28,333.73,1.0,138175136.4,4109507.0,1935226.0,293418799.8,,,,,,,,,,,,,,,,,,292.64,,,,12.89,12.89,27779744.0,1983473721.6,,1974.15,12.91,15.09,0.3148,50.91,0.1473,
2025-04-21,4379997.0,312731785.8,3.16,10.33,3.06,310.64,1.0,115585318.8,4109507.0,1618842.0,293418799.8,,,,,,,,,,,,,,,,,316384.0,291.23,21.89,,,12.89,12.89,27778780.0,1983404892.0,,1974.77,12.85,16.07,0.3559,54.56,0.1374,
2025-04-22,4708555.0,338733446.7,3.4,11.1,3.29,338.54,1.0,115961884.5,4401590.0,1611925.0,316650384.6,,,336820.0,3.94,,4446.0,,3.46,36501.0,49183.0,,,3.94,336820.0,0.31,4446.0,47864.0,316.18,2.55,,,13.81,13.81,27482432.0,1977086158.08,,1968.87,13.84,14.93,0.314,50.58,0.1477,71.94
2025-04-23,5052571.0,364795626.2,3.65,12.24,3.53,366.01,1.0,140108215.4,4430199.0,1940557.0,319860367.8,,,63265.0,15.04,,300015.0,,2.78,196294.0,39795.0,,,15.04,63265.0,21.42,5139.0,167677.0,320.59,11.64,,,13.89,13.89,27453960.0,1982175912.0,,1980.76,13.93,17.1,0.2873,47.02,0.1585,72.2
2025-04-24,5057840.0,367098027.2,3.65,12.19,3.54,365.28,1.0,141228051.08,4435468.0,1945826.0,321926267.44,,,14722.0,1.1,,,,0.72,14722.0,10011.0,,,1.1,14722.0,,558.0,9453.0,319.85,0.7,,,13.93,13.93,27399804.0,1988677774.32,,1978.1,13.92,16.95,0.2887,47.15,0.1589,72.58
2025-04-25,5127865.0,375154603.4,3.84,12.57,3.58,373.11,1.0,145933642.04,4460419.0,1994719.0,326324254.04,,,5020.0,3.66,,,,0.0,48893.0,440.0,,,3.66,5020.0,,20371.0,,324.07,,,,14.03,14.03,27334432.0,1999787045.12,,1988.34,14.01,16.79,0.2807,46.42,0.1613,73.16
2025-04-28,5182607.0,383201961.58,3.89,12.83,3.62,379.4,1.0,149898414.12,4539912.0,2027298.0,335681093.28,,,62828.0,2.62,,,,0.4,33828.0,5417.0,,,2.62,62828.0,,22082.0,1249.0,331.88,0.0,,,13.59,13.59,28861660.0,2134031140.4,,2114.75,13.56,16.54,0.2746,45.92,0.1552,73.94
2025-04-29,5192048.0,382030891.84,3.89,12.91,3.63,384.19,1.0,150291417.64,4573059.0,2042558.0,336485681.22,,,103557.0,3.83,,4380.0,,4.38,50924.0,69254.0,,,3.83,103557.0,0.34,,40044.0,337.8,2.26,0.08,,13.66,13.66,28904280.0,2126776922.4,1156.0,2134.49,13.66,16.6,0.2792,46.66,0.1551,73.58
2025-04-30,5224966.0,389364466.32,3.92,12.98,3.65,387.08,1.0,160504529.4,4552417.0,2153845.0,339246114.84,,,139786.0,3.91,,121420.0,,11.84,53560.0,160985.0,,,3.91,139786.0,8.97,557.0,63693.0,336.86,4.76,,,14.19,14.19,27524912.0,2051156442.24,,2033.62,14.21,16.44,0.2783,46.44,0.1629,74.52
2025-05-01,5154765.0,384133087.8,3.86,12.6,3.6,385.34,1.0,156949403.76,4529923.0,2106138.0,337569861.96,,,7461.0,,,,,2.23,,29955.0,,,,7461.0,,,47707.0,337.91,3.45,,,14.13,14.13,27528000.0,2051386560.0,,2052.08,14.14,16.73,0.2836,47.02,0.1608,
2025-05-02,2418086.0,184258153.2,1.81,5.91,1.69,180.8,1.0,89975283.6,1864389.0,1180778.0,142066441.8,,,14995.0,1.01,,,,202.78,15179.0,2713983.0,,,1.01,14995.0,,33454.0,940539.0,138.83,70.41,,,5.83,5.83,30133296.0,2296157155.2,,2257.91,5.79,24.72,0.2286,28.26,0.0756,76.2
2025-05-05,2346441.0,179925095.88,1.76,5.67,1.64,179.6,1.0,105194224.8,2047110.0,1371860.0,156972394.8,,,112069.0,16.25,,,,1.44,191082.0,21267.0,,,16.25,112069.0,,91919.0,,156.27,,,,6.41,6.41,29904002.0,2293038873.36,,2285.29,6.4,25.25,0.2292,28.58,0.0734,76.68
2025-05-06,1791802.0,137789573.8,1.34,4.35,1.25,138.6,1.0,111995622.0,1472957.0,1456380.0,113270393.3,,,30001.0,10.31,,,,53.33,125001.0,699802.0,,,10.31,30001.0,,95648.0,40481.0,112.59,3.0,,,4.63,4.63,30364620.0,2335039278.0,,2326.65,4.62,29.55,0.2663,33.06,0.0563,76.9
2025-05-07,1590232.0,115991466.87,1.19,3.85,1.11,124.06,1.0,91565258.35,1239534.0,1255351.0,90411566.92,,,49408.0,,,118196.0,,25.65,,339888.0,,,,49408.0,9.04,57057.0,319225.0,95.59,24.08,,,3.9,3.9,30517102.0,2225916360.33,,2345.04,3.92,25.27,0.2553,37.22,0.0501,76.44
2025-05-08,1669555.0,121543604.0,1.25,4.26,1.17,130.14,1.0,97164267.2,1324796.0,1334674.0,96445148.8,,,44615.0,5.98,,,,0.06,79323.0,1761.0,,,5.98,44615.0,,42408.0,,102.11,,,,4.17,4.17,30428396.0,2215187228.8,,2299.93,4.25,27.56,0.2551,35.58,0.0526,72.8
2025-05-09,1848678.0,135877833.0,1.38,4.7,1.29,138.57,1.0,111264079.5,1506318.0,1513797.0,110714373.0,,,5000.0,11.87,,,,1.12,179223.0,5700.0,,,11.87,5000.0,,182222.0,100.0,109.84,0.0,,,4.71,4.71,30457246.0,2238607581.0,,2221.52,4.71,26.59,0.2241,32.37,0.0578,73.5
2025-05-12,2049544.0,153961745.28,1.54,5.22,1.43,153.37,1.0,117190730.64,1552568.0,1560047.0,116628908.16,,,6467.0,17.28,,,,12.82,231281.0,185031.0,,,17.28,6467.0,,224814.0,185031.0,115.57,13.53,,,4.83,4.83,30595076.0,2298302109.12,,2269.29,4.85,25.96,0.2367,29.17,0.0638,75.12
2025-05-13,2038641.0,153876622.68,1.53,5.12,1.42,153.75,1.0,116770881.12,1546301.0,1547044.0,116714799.48,,,,0.05,,,,0.47,724.0,6267.0,,,0.05,,,,13727.0,115.82,0.27,,,4.81,4.81,30632432.0,2312135967.36,,2293.29,4.81,26.17,0.2373,29.23,0.0634,75.48
2025-05-14,2051227.0,155524031.14,1.54,5.12,1.43,155.15,1.0,68125104.02,1470792.0,898511.0,111515449.44,,,43237.0,,,,,37.12,,498231.0,,,,43237.0,,379485.0,648533.0,110.94,49.16,,,4.56,4.56,30753260.0,2331712173.2,,2318.06,4.57,27.54,0.2148,29.43,0.0637,75.82
2025-05-15,1606500.0,125339130.0,1.2,3.92,1.12,122.41,1.0,51881271.48,1254474.0,664974.0,97874061.48,,,3836.0,0.34,,,,16.65,3836.0,221154.0,,,0.34,3836.0,,1000.0,237373.0,95.36,17.88,,,3.89,3.89,31018916.0,2420095826.32,,2361.8,3.88,35.33,0.2917,37.67,0.0498,78.02
2025-05-16,1695591.0,132086538.9,1.27,4.11,1.18,132.09,1.0,61146124.9,1380239.0,784931.0,107520618.1,,,177474.0,12.18,,6204.0,,4.33,150427.0,57913.0,,,12.18,177474.0,0.51,6204.0,36674.0,108.0,2.82,,,4.08,4.08,32426452.0,2526020610.8,,2521.25,4.11,33.63,0.289,35.49,0.0502,77.9
2025-05-19,2050185.0,160447478.1,1.54,4.94,1.43,159.07,1.0,82787497.52,1617326.0,1057852.0,126571932.76,,,160233.0,19.76,,12847.0,,2.89,260074.0,36805.0,,,19.76,160233.0,1.01,113659.0,,125.12,,,,4.78,4.78,32217454.0,2521337950.04,,2508.36,4.75,27.56,0.2426,29.62,0.0606,78.26
2025-05-20,2236747.0,176792482.88,1.68,5.37,1.56,174.72,1.0,93884660.48,1771301.0,1187812.0,140003631.04,,,84388.0,5.65,,79000.0,,1.83,67009.0,23855.0,,,5.65,84388.0,6.18,93442.0,16049.0,138.26,1.27,,,5.23,5.23,32109032.0,2537897889.28,,2517.66,5.21,25.29,0.2199,27.05,0.066,79.04
2025-05-21,2257007.0,178032712.16,1.69,5.66,1.58,177.41,1.0,92726121.92,1751222.0,1175534.0,138136391.36,,,37819.0,3.27,,,,7.31,37201.0,95104.0,,,3.27,37819.0,,37206.0,49479.0,137.68,3.85,,,5.16,5.16,32155578.0,2536431992.64,,2536.23,5.15,25.56,0.2203,26.54,0.0666,78.88
2025-05-22,2183007.0,173243435.52,1.6,5.92,1.52,173.24,1.0,103345131.52,1861061.0,1302232.0,147693800.96,,,40001.0,12.47,,,,0.08,148648.0,1000.0,,,12.47,40001.0,,70838.0,21950.0,147.39,1.66,,,5.49,5.49,32058576.0,2544168591.36,,2533.2,5.5,27.43,0.2343,28.21,0.0644,79.36
2025-05-23,2232393.0,175778624.82,1.64,6.4,1.56,176.55,1.0,105456009.56,1895820.0,1339294.0,149276866.8,,,58075.0,1.75,,14047.0,,5.34,24715.0,62400.0,,,1.75,58075.0,1.16,39084.0,1700.0,149.69,0.12,,,5.58,5.58,32055636.0,2524060778.64,,2535.47,5.57,25.03,0.2198,28.47,0.0658,78.74
2025-05-26,2848593.0,227830468.14,2.09,8.51,1.99,224.93,1.0,136595922.48,2198161.0,1707876.0,175808916.78,,,177295.0,39.05,,79500.0,,15.17,490247.0,189736.0,,,39.05,177295.0,6.26,314782.0,201165.0,172.71,16.0,,,6.47,6.47,31767388.0,2540755692.24,,2509.81,6.44,20.22,0.1765,23.41,0.0839,79.98
2025-05-27,2604465.0,211222111.5,1.91,8.18,1.82,209.56,1.0,123764439.2,2021413.0,1526072.0,163936594.3,,,,1.93,,62324.0,,13.64,21139.0,176748.0,,,1.93,,4.75,,265267.0,162.47,20.04,,,5.93,5.93,32054840.0,2599647524.0,,2569.59,5.95,22.29,0.1963,25.73,0.0764,81.1
2025-05-28,2563954.0,213269693.72,1.88,8.44,1.79,209.89,1.0,117563783.88,2023324.0,1413366.0,168300090.32,,,6236.0,0.47,,,,1.5,5416.0,21096.0,,,0.47,6236.0,,16771.0,118122.0,164.96,7.59,,,5.94,5.94,32066340.0,2667278161.2,,2614.31,5.94,22.57,0.1992,25.95,0.0752,83.18
2025-05-29,2436597.0,204284292.48,1.79,7.93,1.7,203.31,1.0,117302472.32,2005954.0,1399123.0,168179183.36,,,24101.0,2.72,,17579.0,,5.38,24179.0,67038.0,,,2.72,24101.0,1.42,25567.0,56001.0,166.14,3.16,,,5.87,5.87,32183806.0,2698290295.04,,2669.23,5.86,23.73,0.2074,25.26,0.0713,83.84
2025-05-30,2041271.0,170364477.66,1.5,6.69,1.43,171.52,1.0,92672815.56,1845138.0,1110386.0,153995217.48,,,25265.0,12.51,,,,35.33,138741.0,434892.0,,,12.51,25265.0,,248811.0,427478.0,154.66,36.98,,,5.39,5.39,32375218.0,2702035694.28,,2702.94,5.41,25.14,0.2309,31.25,0.0597,83.46
2025-06-02,2147049.0,178290948.96,1.58,6.61,1.5,179.39,1.0,100325440.32,1845217.0,1208158.0,153226819.68,,,33461.0,9.13,,,,3.2,111848.0,36987.0,,,9.13,33461.0,,3605.0,14076.0,152.94,1.18,,,5.37,5.37,32533744.0,2701602101.76,,2698.06,5.36,24.64,0.2185,29.88,0.0625,83.04
2025-06-03,2471681.0,202974443.72,1.82,7.52,1.73,206.93,1.0,111587201.72,2033445.0,1358831.0,166986503.4,,,88842.0,13.05,,22400.0,,3.07,153397.0,37579.0,,,13.05,88842.0,1.86,136965.0,25124.0,169.46,2.15,,,5.86,5.86,32642976.0,2680641189.12,,2707.22,5.89,26.25,0.1934,26.26,0.0713,82.12
2025-06-04,2644299.0,214399762.92,1.94,8.04,1.85,217.56,1.0,125530812.72,2043090.0,1548234.0,165653737.2,,,129726.0,25.33,,,,12.64,313066.0,139649.0,,,25.33,129726.0,,19568.0,123663.0,167.33,11.53,,,5.88,5.88,32696974.0,2651070651.92,,2672.83,5.89,22.33,0.1684,24.48,0.0761,81.08
2025-06-05,2422339.0,198631798.0,1.78,7.2,1.69,197.42,1.0,116116018.0,1899252.0,1416049.0,155738664.0,,,56648.0,5.86,,,,21.28,72323.0,252757.0,,,5.86,56648.0,,52271.0,204508.0,153.89,17.43,,,5.46,5.46,32872612.0,2695554184.0,,2670.44,5.45,22.59,0.1797,26.23,0.0697,82.0
2025-06-06,2363794.0,194492970.32,1.74,7.06,1.65,194.79,1.0,116447592.8,1854085.0,1415260.0,152554113.8,,,30402.0,6.31,,,,6.43,66690.0,81632.0,,,6.31,30402.0,,6063.0,67479.0,152.64,5.4,,,5.33,5.33,32951596.0,2711257318.88,,2705.28,5.34,24.34,0.1878,26.74,0.0679,82.28
2025-06-09,2301657.0,191037531.0,1.69,6.88,1.61,189.56,1.0,111095002.0,1840116.0,1338494.0,152729628.0,,,62112.0,2.45,,,,6.96,30461.0,84256.0,,,2.45,62112.0,,8175.0,107227.0,151.09,8.88,,,5.28,5.28,32980116.0,2737349628.0,,2710.44,5.28,26.43,0.2047,27.81,0.0661,83.0
2025-06-10,2564526.0,216189541.8,1.88,7.74,1.79,212.84,1.0,135210371.7,2106541.0,1603919.0,177581406.3,,,168576.0,0.65,,270641.0,,0.31,2860.0,4040.0,,,0.65,168576.0,22.45,101889.0,8076.0,174.63,0.52,,,6.06,6.06,32669652.0,2754051663.6,,2721.05,6.03,23.79,0.1748,24.97,0.0737,84.3
2025-06-11,2440092.0,204772520.64,1.79,7.34,1.7,204.65,1.0,129751984.88,2048761.0,1546139.0,171932023.12,,,15856.0,2.24,,,,6.19,19629.0,77636.0,,,2.24,15856.0,,4000.0,77409.0,171.74,6.18,,,5.89,5.89,32748080.0,2748218873.6,,2750.91,5.88,24.93,0.1867,25.89,0.0701,83.92
2025-06-12,2482849.0,206870978.68,1.82,7.44,1.73,207.41,1.0,132407644.72,2081223.0,1589146.0,173407500.36,,,37191.0,6.79,,,,4.43,82470.0,47778.0,,,6.79,37191.0,,43049.0,39463.0,173.27,3.67,,,5.98,5.98,32712924.0,2725640827.68,,2731.48,5.96,24.13,0.1824,25.37,0.0714,83.32
2025-06-13,2390215.0,198005410.6,1.76,7.32,1.67,199.6,1.0,123360606.12,2005866.0,1489143.0,166165939.44,,,15426.0,1.41,,7369.0,,8.15,15426.0,101842.0,,,1.41,15426.0,0.69,11059.0,122798.0,167.41,10.48,,,5.68,5.68,33288658.0,2757632428.72,,2771.88,5.7,24.77,0.1947,26.43,0.0677,82.84
2025-06-16,2487395.0,208742188.4,1.83,7.67,1.74,206.72,1.0,125270237.28,2015524.0,1492734.0,169142774.08,,,20517.0,4.12,,,,10.63,49190.0,121648.0,,,4.12,20517.0,,110789.0,45599.0,166.83,4.18,,,5.72,5.72,33235688.0,2789138936.96,,2760.99,5.7,23.31,0.1804,25.26,0.0706,83.92
2025-06-17,2619527.0,217473131.54,1.92,7.96,1.83,220.91,1.0,131040096.32,2164718.0,1578416.0,179714888.36,,,123960.0,15.53,,,,2.04,167861.0,37453.0,,,15.53,123960.0,,62687.0,82179.0,182.75,6.98,,,6.19,6.19,32780338.0,2721423660.76,,2746.74,6.24,24.13,0.178,24.26,0.075,83.02
2025-06-18,2962056.0,244251137.76,2.18,8.78,2.07,247.68,1.0,136017192.78,2523457.0,1649493.0,208084264.22,,,248834.0,6.77,,,,6.75,88147.0,79702.0,,,6.77,248834.0,,189607.0,17070.0,209.93,1.47,,,7.21,7.21,32485408.0,2678746743.68,,2693.42,7.23,22.12,0.1976,28.77,0.0846,82.46
2025-06-19,2805066.0,227042042.04,2.06,8.3,1.96,233.12,1.0,122613092.16,2367688.0,1514864.0,191640666.72,,,563.0,,,,,13.7,,157007.0,,,,563.0,,675.0,134629.0,195.06,11.7,,,6.75,6.75,32687972.0,2645764453.68,,2685.22,6.77,22.35,0.2058,30.37,0.08,80.94
2025-06-20,2452162.0,199066511.16,1.8,7.19,1.71,198.6,1.0,96397759.26,2098637.0,1187457.0,170367351.66,,,2037.0,0.77,,,,24.27,10274.0,274030.0,,,0.77,2037.0,,2942.0,337681.0,169.23,30.39,,,6.01,6.01,32821184.0,2664423717.12,,2663.27,5.97,25.21,0.2373,34.77,0.0702,81.18
2025-06-23,3738872.0,301353083.2,2.75,9.42,2.61,302.65,1.0,89484941.0,3363878.0,1110235.0,271128566.8,,,223933.0,1.53,,4500.0,,12.48,18800.0,155579.0,,,1.53,223933.0,0.37,1196887.0,100522.0,272.09,8.25,,,9.78,9.78,31047546.0,2502432207.6,,2513.96,9.77,16.65,0.4084,59.96,0.1087,80.6
2025-06-24,3395418.0,275164674.72,2.49,8.54,2.37,273.4,1.0,58190853.04,2956471.0,718051.0,239592409.84,,,110544.0,,,,,42.45,,517951.0,,,,110544.0,,,392184.0,237.37,31.53,,,8.66,8.66,31176160.0,2526516006.4,,2513.68,8.63,18.41,0.5003,67.06,0.0995,81.04
2025-06-25,3362724.0,269354192.4,2.47,8.44,2.35,271.94,1.0,54443169.0,2918482.0,679690.0,233770408.2,,,7154.0,1.84,,,,7.47,23080.0,98282.0,,,1.84,7154.0,,53139.0,61441.0,235.95,5.12,,,8.5,8.5,31406542.0,2515664014.2,,2531.95,8.52,18.84,0.5079,67.82,0.098,80.1
2025-06-26,3366385.0,270859337.1,2.47,8.57,2.35,269.01,1.0,55125801.18,2923925.0,685133.0,235259005.5,,,3497.0,0.24,,,,7.97,7225.0,98054.0,,,0.24,3497.0,,100000.0,1782.0,233.36,0.16,,,8.5,8.5,31473780.0,2532380338.8,,2519.51,8.48,18.8,0.507,67.74,0.0979,80.46
2025-06-27,1687499.0,135641169.62,1.24,4.34,1.18,135.63,1.0,59056230.94,1245039.0,734713.0,100076234.82,,,11777.0,4.05,,,,137.69,49580.0,1728617.0,,,4.05,11777.0,,37954.0,,100.09,,,,3.62,3.62,33134464.0,2663348216.32,,2664.95,3.62,31.04,0.3095,38.53,0.0491,80.38
2025-06-30,1422550.0,115425707.0,1.05,3.63,0.99,114.02,0.0,58401650.96,969037.0,719764.0,78627662.18,,,,0.82,,,,22.2,11628.0,276002.0,,,0.82,,,,26577.0,77.5,2.13,,,2.82,2.82,33414740.0,2711272003.6,,2684.4,2.81,30.13,0.3381,45.99,0.0414,81.14
2025-07-01,1387798.0,112356126.08,1.02,3.47,0.97,112.11,0.0,55908952.0,956974.0,690575.0,77476615.04,,,,,,,,0.96,,12063.0,,,,,,,29189.0,77.27,2.01,,,2.76,2.76,33692008.0,2727704967.68,,2725.93,2.76,29.64,0.3478,47.25,0.0401,80.96
2025-07-02,1120298.0,89847899.6,0.82,2.77,0.78,90.5,0.0,33930615.0,933115.0,423075.0,74835823.0,,,,0.15,,,,3.01,1831.0,36743.0,,,0.15,,,12884.0,269331.0,75.23,21.71,,,2.69,2.69,33724848.0,2704732809.6,,2720.47,2.69,36.35,0.4846,59.32,0.0323,80.2
2025-07-03,1139705.0,91130811.8,0.84,2.8,0.8,91.54,0.0,33782300.4,932530.0,422490.0,74565098.8,,,,0.03,,41700.0,,3.43,379.0,42664.0,,,0.03,,3.34,42079.0,42664.0,74.84,3.61,,,2.69,2.69,33728472.0,2696928621.12,,2703.75,2.69,32.07,0.4453,58.25,0.0329,79.96
2025-07-04,1127832.0,90046106.88,0.83,2.82,0.79,90.03,0.0,32831565.28,940649.0,411217.0,75101416.16,,,1155.0,1.4,,,,0.76,17555.0,9436.0,,,1.4,1155.0,,16400.0,28828.0,75.0,2.48,,,2.71,2.71,33740348.0,2693829384.32,,2696.49,2.71,31.63,0.4503,58.88,0.0325,79.84
2025-07-07,1105887.0,88802726.1,0.81,2.78,0.77,88.6,0.0,32863899.2,915791.0,409264.0,73538017.3,,,9973.0,0.9,,,,3.39,11078.0,42996.0,,,0.9,9973.0,,8165.0,13031.0,73.43,1.04,,,2.64,2.64,33781744.0,2712674043.2,,2705.94,2.64,32.97,0.4744,60.28,0.0319,80.3
2025-07-08,1168150.0,93615541.0,0.86,2.93,0.82,93.78,0.0,37830728.12,946649.0,472058.0,75864450.86,,,43976.0,6.34,,,,1.29,78294.0,16031.0,,,6.34,43976.0,,2913.0,15500.0,75.98,1.22,,,2.73,2.73,33755728.0,2705184041.92,,2708.23,2.73,35.13,0.4491,56.82,0.0337,80.14
2025-07-09,1139542.0,91778712.68,0.84,2.87,0.8,91.24,0.0,36283914.32,959427.0,450508.0,77272250.58,,,33160.0,0.26,,,,3.09,3300.0,38468.0,,,0.26,33160.0,,18086.0,24850.0,76.82,2.03,,,2.76,2.76,33746756.0,2717963728.24,,2705.15,2.76,35.6,0.464,57.88,0.0328,80.54
2025-07-10,1169947.0,94180733.5,0.86,3.0,0.82,94.33,0.0,37590763.0,989880.0,466966.0,79685340.0,,,44477.0,3.45,,10.0,,2.21,40601.0,28029.0,,,3.45,44477.0,0.0,14005.0,24153.0,79.79,1.92,,,2.85,2.85,33742576.0,2716277368.0,,2718.19,2.85,38.26,0.4651,56.34,0.0337,80.5
2025-07-11,1138929.0,90704305.56,0.84,2.87,0.8,91.46,0.0,35499211.44,958860.0,445746.0,76363610.4,,,158.0,0.01,,,,2.54,156.0,31178.0,,,0.01,158.0,,,21376.0,76.89,1.85,,,2.76,2.76,33813952.0,2692943137.28,,2712.72,2.76,37.38,0.477,57.96,0.0328,79.64
2025-07-14,1135919.0,91396042.74,0.83,3.0,0.79,90.42,0.0,35622538.56,955850.0,442736.0,76907691.0,,,,,,,,0.54,,6260.0,,,,,,3250.0,3010.0,76.16,0.58,,,2.75,2.75,33814648.0,2720726578.08,,2702.19,2.74,37.12,0.4778,58.2,0.0327,80.46
2025-07-15,1209281.0,97032707.44,0.89,3.21,0.84,97.68,0.0,41411703.52,1029212.0,516098.0,82583970.88,,,,,,83900.0,,0.78,,10538.0,,,,,6.75,83900.0,10538.0,83.18,0.32,,,2.96,2.96,33745768.0,2707760424.32,,2718.26,2.97,34.09,0.4192,54.47,0.0348,80.24
2025-07-16,1209518.0,96229252.08,0.89,3.24,0.84,96.9,0.0,41079612.6,1029449.0,516335.0,81902962.44,,,,2.59,,,,3.8,34555.0,46782.0,,,2.59,,,47019.0,34318.0,82.38,2.78,,,2.97,2.97,33579368.0,2671574518.08,,2683.51,2.98,37.21,0.4391,54.33,0.0349,79.56
2025-07-17,1204424.0,96474362.4,0.88,3.25,0.84,95.95,0.0,41287224.6,1024355.0,515446.0,82050835.5,,,13018.0,0.76,,,,2.3,10000.0,28112.0,,,0.76,13018.0,,10000.0,10889.0,81.6,1.08,,,2.96,2.96,33592320.0,2690744832.0,,2678.18,2.96,36.8,0.4397,54.59,0.0348,80.1
