,HDF FP Equity_DX_SI_QTY,HDF FP Equity_DX_SHORT_INTEREST_VALUE,HDF FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,HDF FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,HDF FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,HDF FP Equity_DX_SI_MV,HDF FP Equity_DX_DSS,HDF FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,HDF FP Equity_DX_SUPPLY_SI_QTY,HDF FP Equity_DX_BROKER_SI_QTY,HDF FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,HDF FP Equity_DX_BROKER_SI_MV_NEW_x,HDF FP Equity_DX_SUPPLY_SI_QTY_INC_x,HDF FP Equity_DX_BROKER_SI_MV_INC_x,HDF FP Equity_DX_BROKER_SI_QTY_ADD,HDF FP Equity_DX_BROKER_SI_QTY_NEW,HDF FP Equity_DX_SUPPLY_SI_MV_DEC,HDF FP Equity_DX_BROKER_SI_QTY_INC,HDF FP Equity_DX_SUPPLY_SI_QTY_DEC,HDF FP Equity_DX_BROKER_SI_MV_NEW_y,HDF FP Equity_DX_BROKER_SI_MV_INC_y,HDF FP Equity_DX_SUPPLY_SI_QTY_INC_y,HDF FP Equity_DX_BROKER_SI_MV_ADD,HDF FP Equity_DX_SUPPLY_SI_QTY_ADD,HDF FP Equity_DX_BROKER_SI_QTY_DEC,HDF FP Equity_DX_SUPPLY_SI_MV,HDF FP Equity_DX_BROKER_SI_MV_DEC,HDF FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,HDF FP Equity_DX_UTILIZATION_QUANTITY,HDF FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,HDF FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,HDF FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,HDF FP Equity_DX_ACTIVE_UTILIZATION_MV,HDF FP Equity_DX_BROKER_SI_MARKET_SHARE_2,HDF FP Equity_DX_BROKER_SI_CON_RATIO,HDF FP Equity_DX_BROKER_SI_MARKET_SHARE_1,HDF FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-01-03,3734.0,47421.8,0.13,1.2,0.03,0.05,0.0,26250.9,1867.0,2067.0,23710.9,,,,,,,,,,,,,,,0.02,,100.0,78.12,0.0,0.0,0.0,100.0,40.74,0.4345,51.18,1.5623
2024-01-04,3734.0,46152.24,0.13,1.19,0.03,0.05,0.0,25548.12,1867.0,2067.0,23076.12,,,,,,,,,,,,,,,0.02,,100.0,78.12,0.0,0.0,0.0,100.0,40.15,0.4351,51.69,1.5623
2024-01-05,3734.0,42567.6,0.13,1.19,0.03,0.05,0.0,23563.8,1867.0,2067.0,21283.8,,,,,,,,,,,,,,,0.02,,100.0,78.12,0.0,0.0,0.0,100.0,39.4,0.436,52.34,1.5623
2024-01-08,3734.0,41372.72,0.13,1.14,0.03,0.04,0.0,22902.36,1867.0,2067.0,20686.36,,,,,,,,,,,,,,,0.02,,100.0,78.12,0.0,0.0,0.0,100.0,40.13,0.4351,51.7,1.5623
2024-01-09,3734.0,40177.84,0.13,1.12,0.03,0.04,0.0,22240.92,1867.0,2067.0,20088.92,,,,,,,,,,,,,,,0.02,,100.0,78.12,0.0,0.0,0.0,100.0,40.11,0.4351,51.73,1.5623
2024-01-10,3734.0,40700.6,0.13,1.13,0.03,0.04,0.0,22530.3,1867.0,2067.0,20350.3,,,,,,,,,,,,,,,0.02,,100.0,78.12,0.0,0.0,0.0,100.0,40.72,0.4345,51.2,1.5623
2024-01-11,3734.0,41074.0,0.13,1.15,0.03,0.04,0.0,22737.0,1867.0,2067.0,20537.0,,,,,,,,,,,,,,,0.02,,100.0,78.12,0.0,0.0,0.0,100.0,40.65,0.4345,51.26,1.5623
2024-01-12,3734.0,41074.0,0.13,1.16,0.03,0.04,0.0,22737.0,1867.0,2067.0,20537.0,,,,,,,,,,,,,,,0.02,,100.0,78.12,0.0,0.0,0.0,100.0,40.54,0.4346,51.35,1.5623
2024-01-15,3734.0,41970.16,0.13,1.17,0.03,0.04,0.0,23233.08,1867.0,2067.0,20985.08,,,,,,,,,,,,,,,0.02,,100.0,78.12,0.0,0.0,0.0,100.0,40.52,0.4347,51.38,1.5623
2024-01-16,3734.0,41970.16,0.13,1.16,0.03,0.04,0.0,23233.08,1867.0,2067.0,20985.08,,,,,,,,,,,,,,,0.02,,100.0,78.12,0.0,0.0,0.0,100.0,40.54,0.4346,51.35,1.5623
2024-01-17,4034.0,45826.24,0.14,1.27,0.03,0.05,0.0,26889.12,2167.0,2367.0,24617.12,,,,300.0,,,,,,,,0.0,300.0,,0.02,,100.0,80.56,0.0,0.0,0.0,100.0,36.06,0.3544,45.43,1.4996
2024-01-18,4034.0,47117.12,0.14,1.3,0.03,0.05,0.0,27646.56,2167.0,2367.0,25310.56,,,,,,,,,,,,,,,0.02,,100.0,90.67,0.0,0.0,0.0,100.0,36.51,0.3573,45.51,1.6879
2024-01-19,4034.0,47359.16,0.14,1.29,0.03,0.05,0.0,27788.58,2167.0,2367.0,25440.58,,,,,,,,,,,,,,,0.03,,100.0,90.67,0.0,0.0,0.0,100.0,36.2,0.3572,45.74,1.6879
2024-01-22,4034.0,45019.44,0.14,1.33,0.03,0.05,0.0,26415.72,2167.0,2367.0,24183.72,,,,,,,,,,,,,,,0.03,,100.0,90.67,0.0,0.0,0.0,100.0,35.45,0.3572,46.28,1.6879
2024-01-23,3734.0,42567.6,0.13,1.23,0.03,0.04,0.0,23563.8,1867.0,2067.0,21283.8,,,,,,0.0,,300.0,,,,,,300.0,0.02,0.0,100.0,78.12,0.0,0.0,0.0,100.0,40.83,0.4344,51.1,1.5623
2024-01-24,3734.0,43837.16,0.13,1.26,0.03,0.04,0.0,24266.58,1867.0,2067.0,21918.58,,,,,,,,,,,,,,,0.02,,100.0,78.12,0.0,0.0,0.0,100.0,40.97,0.4342,50.98,1.5623
2024-01-25,3734.0,43538.44,0.13,1.27,0.03,0.04,0.0,24101.22,1867.0,2067.0,21769.22,,,,,,,,,,,,,,,0.02,,100.0,78.12,0.0,0.0,0.0,100.0,40.43,0.4348,51.45,1.5623
2024-01-26,3734.0,43314.4,0.13,1.28,0.03,0.04,0.0,23977.2,1867.0,2067.0,21657.2,,,,,,,,,,,,,,,0.02,,100.0,78.12,0.0,0.0,0.0,100.0,40.46,0.4347,51.42,1.5623
2024-01-29,3734.0,42642.28,0.13,1.32,0.03,0.04,0.0,23605.14,1867.0,2067.0,21321.14,,,,,,,,,,,,,,,0.02,,100.0,78.12,0.0,0.0,0.0,100.0,40.29,0.4349,51.57,1.5623
2024-01-30,3734.0,41895.48,0.13,1.36,0.03,0.04,0.0,23191.74,1867.0,2067.0,20947.74,,,,,,,,,,,,,,,0.02,,100.0,78.12,0.0,0.0,0.0,100.0,40.28,0.4349,51.58,1.5623
2024-01-31,3734.0,41671.44,0.13,1.45,0.03,0.04,0.0,23067.72,1867.0,2067.0,20835.72,,,,,,,,,,,,,,,0.02,,100.0,78.12,0.0,0.0,0.0,100.0,40.48,0.4347,51.41,1.5623
2024-02-01,3734.0,41074.0,0.13,1.47,0.03,0.04,0.0,22737.0,1867.0,2067.0,20537.0,,,,,,,,,,,,,,,0.02,,100.0,78.12,0.0,0.0,0.0,100.0,40.31,0.4349,51.56,1.5623
2024-02-02,3734.0,41298.04,0.13,1.5,0.03,0.04,0.0,22861.02,1867.0,2067.0,20649.02,,,,,,,,,,,,,,,0.02,,100.0,78.12,0.0,0.0,0.0,100.0,40.56,0.4337,51.23,1.5623
2024-02-05,3786.0,41721.72,0.13,1.59,0.03,0.04,0.0,23064.86,1893.0,2093.0,20860.86,,26.0,,26.0,,,,,,,26.0,0.0,,,0.02,,100.0,78.35,0.0,0.0,0.0,100.0,39.64,0.4174,50.35,1.5671
2024-02-06,3786.0,41721.72,0.13,1.66,0.03,0.04,0.0,23064.86,1893.0,2093.0,20860.86,,,,,,,,,,,,,,,0.02,,100.0,78.35,0.0,0.0,0.0,100.0,39.69,0.4173,50.3,1.5671
2024-02-07,3786.0,41115.96,0.13,1.68,0.03,0.04,0.0,22729.98,1893.0,2093.0,20557.98,,,,,,,,,,,,,,,0.02,,100.0,78.35,0.0,0.0,0.0,100.0,39.48,0.4175,50.48,1.5671
2024-02-08,3786.0,39147.24,0.13,1.67,0.03,0.04,0.0,21641.62,1893.0,2093.0,19573.62,,,,,,,,,,,,,,,0.02,,100.0,78.35,0.0,0.0,0.0,100.0,38.99,0.4179,50.89,1.5671
2024-02-09,3786.0,38238.6,0.13,1.77,0.03,0.04,0.0,21139.3,1893.0,2093.0,19119.3,,,,,,,,,,,,,,,0.02,,100.0,78.35,0.0,0.0,0.0,100.0,39.69,0.4173,50.3,1.5671
2024-02-12,3786.0,36724.2,0.13,1.84,0.03,0.04,0.0,20302.1,1893.0,2093.0,18362.1,,,,,,,,,,,,,,,0.02,,100.0,78.35,0.0,0.0,0.0,100.0,39.12,0.4178,50.78,1.5671
2024-02-13,3734.0,35697.04,0.13,1.65,0.03,0.04,0.0,19760.52,1867.0,2067.0,17848.52,,,,,,0.0,,26.0,,,,,,26.0,0.02,0.0,100.0,78.12,0.0,0.0,0.0,100.0,40.33,0.4349,51.54,1.5623
2024-02-14,3734.0,36145.12,0.13,1.61,0.03,0.04,0.0,20008.56,1867.0,2067.0,18072.56,,,,,,,,,,,,,,,0.02,,100.0,78.12,0.0,0.0,0.0,100.0,40.71,0.4345,51.21,1.5623
2024-02-15,3734.0,35323.64,0.13,1.58,0.03,0.04,0.0,19553.82,1867.0,2067.0,17661.82,,,,,,,,,,,,,,,0.02,,100.0,78.12,0.0,0.0,0.0,100.0,40.2,0.435,51.65,1.5623
2024-02-16,3734.0,32859.2,0.13,1.57,0.03,0.03,0.0,18189.6,1867.0,2067.0,16429.6,,,,,,,,,,,,,,,0.02,,100.0,78.12,0.0,0.0,0.0,100.0,39.51,0.4358,52.25,1.5623
2024-02-19,3734.0,32037.72,0.13,1.47,0.03,0.03,0.0,17734.86,1867.0,2067.0,16018.86,,,,,,,,,,,,,,,0.02,,100.0,78.12,0.0,0.0,0.0,100.0,40.52,0.4347,51.37,1.5623
2024-02-20,3734.0,30021.36,0.13,1.4,0.03,0.03,0.0,16618.68,1867.0,2067.0,15010.68,,,,,,,,,,,,,,,0.02,,100.0,78.12,0.0,0.0,0.0,100.0,39.62,0.4357,52.15,1.5623
2024-02-21,3734.0,29050.52,0.13,1.29,0.03,0.03,0.0,16081.26,1867.0,2067.0,14525.26,,,,,,,,,,,,,,,0.02,,100.0,78.12,0.0,0.0,0.0,100.0,40.06,0.4352,51.77,1.5623
2024-02-22,3734.0,29797.32,0.13,1.15,0.03,0.03,0.0,16494.66,1867.0,2067.0,14898.66,,,,,,,,,,,,,,,0.01,,100.0,78.12,0.0,0.0,0.0,100.0,40.81,0.4329,50.94,1.5623
2024-02-23,3734.0,29872.0,0.13,1.07,0.03,0.03,0.0,16536.0,1867.0,2067.0,14936.0,,,,,,,,,,,,,,,0.01,,100.0,78.12,0.0,0.0,0.0,100.0,40.57,0.4346,51.33,1.5623
2024-02-26,5734.0,47362.84,0.2,1.62,0.04,0.05,0.0,25333.42,2867.0,3067.0,23681.42,,1000.0,,1000.0,,,,,,,1000.0,0.01,,,0.02,,100.0,84.57,0.0,0.0,0.0,100.0,28.24,0.3321,44.58,1.6914
2024-02-27,5734.0,45585.3,0.2,1.59,0.04,0.05,0.0,24382.65,2867.0,3067.0,22792.65,,,,,,,,,,,,,,,0.02,,100.0,84.57,0.0,0.0,0.0,100.0,28.51,0.3342,45.0,1.6914
2024-02-28,5734.0,44725.2,0.2,1.44,0.04,0.05,0.0,23922.6,2867.0,3067.0,22362.6,,,,,,,,,,,,,,,0.02,,100.0,84.57,0.0,0.0,0.0,100.0,28.44,0.3336,44.89,1.6914
2024-02-29,5734.0,44495.84,0.2,1.43,0.04,0.04,0.0,23799.92,2867.0,3067.0,22247.92,,,,,,,,,,,,,,,0.02,,100.0,84.57,0.0,0.0,0.0,100.0,28.38,0.3332,44.8,1.6914
2024-03-01,5734.0,44553.18,0.2,1.45,0.04,0.04,0.0,23830.59,2867.0,3067.0,22276.59,,,,,,,,,,,,,,,0.02,,100.0,84.57,0.0,0.0,0.0,100.0,28.36,0.333,44.77,1.6914
2024-03-04,5734.0,43865.1,0.2,1.45,0.04,0.04,0.0,23462.55,2867.0,3067.0,21932.55,,,,,,,,,,,,,,,0.02,,100.0,84.57,0.0,0.0,0.0,100.0,28.42,0.3335,44.87,1.6914
2024-03-05,5734.0,43005.0,0.2,1.41,0.04,0.04,0.0,23002.5,2867.0,3067.0,21502.5,,,,,,,,,,,,,,,0.02,,100.0,84.57,0.0,0.0,0.0,100.0,28.44,0.3336,44.89,1.6914
2024-03-06,5734.0,42144.9,0.2,1.35,0.04,0.04,0.0,22542.45,2867.0,3067.0,21072.45,,,,,,,,,,,,,,,0.02,,100.0,84.57,0.0,0.0,0.0,100.0,28.44,0.3336,44.89,1.6914
2024-03-07,5734.0,42259.58,0.2,1.31,0.04,0.04,0.0,22603.79,2867.0,3067.0,21129.79,,,,,,,,,,,,,,,0.02,,100.0,84.57,0.0,0.0,0.0,100.0,28.36,0.333,44.76,1.6914
2024-03-08,5734.0,41858.2,0.2,1.29,0.04,0.04,0.0,22389.1,2867.0,3067.0,20929.1,,,,,,,,,,,,,,,0.02,,100.0,84.57,0.0,0.0,0.0,100.0,28.39,0.3334,44.85,1.6914
2024-03-11,5734.0,41456.82,0.2,1.24,0.04,0.04,0.0,22174.41,2867.0,3067.0,20728.41,,,,,,,,,,,,,,,0.02,,100.0,84.57,0.0,0.0,0.0,100.0,28.4,0.3333,44.83,1.6914
2024-03-12,5734.0,40883.42,0.2,1.22,0.04,0.04,0.0,21867.71,2867.0,3067.0,20441.71,,,,,,,,,,,,,,,0.02,,100.0,84.57,0.0,0.0,0.0,100.0,28.36,0.3339,44.98,1.6914
2024-03-13,5734.0,40138.0,0.2,1.2,0.04,0.04,0.0,21469.0,2867.0,3067.0,20069.0,,,,,,,,,,,,,,,0.02,,100.0,84.57,0.0,0.0,0.0,100.0,28.43,0.3336,44.88,1.6914
2024-03-14,5734.0,38245.78,0.2,1.19,0.04,0.04,0.0,20456.89,2867.0,3067.0,19122.89,,,,,,,,,,,,,,,0.02,,100.0,84.57,0.0,0.0,0.0,100.0,28.54,0.3345,45.06,1.6914
2024-03-15,3734.0,24084.3,0.13,0.74,0.03,0.02,0.0,13332.15,1867.0,2067.0,12042.15,,,,,,0.01,,1000.0,,,,,,1000.0,0.01,0.01,100.0,78.12,0.0,0.0,0.0,100.0,40.05,0.4352,51.78,1.5623
2024-03-18,3734.0,23636.22,0.13,0.73,0.03,0.02,0.0,13084.11,1867.0,2067.0,11818.11,,,,,,,,,,,,,,,0.01,,100.0,78.12,0.0,0.0,0.0,100.0,40.27,0.4349,51.59,1.5623
2024-03-19,3734.0,23710.9,0.13,0.71,0.03,0.02,0.0,13125.45,1867.0,2067.0,11855.45,,,,,,,,,,,,,,,0.01,,100.0,78.12,0.0,0.0,0.0,100.0,40.58,0.4346,51.32,1.5623
2024-03-20,3734.0,23636.22,0.12,0.7,0.03,0.02,0.0,13084.11,1867.0,2067.0,11818.11,,,,,,,,,,,,,,,0.01,,100.0,78.12,0.0,0.0,0.0,100.0,40.43,0.4348,51.45,1.5623
2024-03-21,3734.0,23598.88,0.12,0.7,0.03,0.02,0.0,13063.44,1867.0,2067.0,11799.44,,,,,,,,,,,,,,,0.01,,100.0,46.79,0.0,0.0,0.0,100.0,40.51,0.4347,51.38,0.9358
2024-03-22,3734.0,23673.56,0.12,0.7,0.03,0.02,0.0,13104.78,1867.0,2067.0,11836.78,,,,,,,,,,,,,,,0.01,,100.0,46.79,0.0,0.0,0.0,100.0,40.58,0.4346,51.32,0.9358
2024-03-25,2467.0,15492.76,0.08,0.46,0.02,0.02,0.0,12980.76,600.0,2067.0,3768.0,,,,,,0.01,,1267.0,,,,,,,0.0,,100.0,17.29,0.0,0.0,0.0,100.0,40.4,0.4348,51.48,0.711
2024-03-26,2774.0,16949.14,0.09,0.53,0.02,0.02,0.0,9696.57,1387.0,1587.0,8474.57,,,,,,,,,,,,,787.0,480.0,0.01,0.0,100.0,39.97,0.0,0.0,0.0,100.0,39.94,0.4189,49.92,0.7994
2024-03-27,2774.0,17004.62,0.09,0.5,0.02,0.02,0.0,9728.31,1387.0,1587.0,8502.31,,,,,,,,,,,,,,,0.01,,100.0,46.7,0.0,0.0,0.0,100.0,39.57,0.4204,50.37,0.934
2024-03-28,2774.0,19584.44,0.09,0.49,0.02,0.02,0.0,11204.22,1387.0,1587.0,9792.22,,,,,,,,,,,,,,,0.01,,100.0,46.7,0.0,0.0,0.0,100.0,37.87,0.4284,52.51,0.934
2024-03-29,2774.0,19584.44,0.09,0.45,0.02,0.02,0.0,11204.22,1387.0,1587.0,9792.22,,,,,,,,,,,,,,,0.01,,100.0,46.7,0.0,0.0,0.0,100.0,40.7,0.416,48.95,0.934
2024-04-01,2774.0,19584.44,0.09,0.45,0.02,0.02,0.0,11204.22,1387.0,1587.0,9792.22,,,,,,,,,,,,,,,0.01,,100.0,43.75,0.0,0.0,0.0,100.0,40.7,0.416,48.96,0.8751
2024-04-02,2774.0,19251.56,0.09,0.45,0.02,0.02,0.0,11013.78,1387.0,1587.0,9625.78,,,,,,,,,,,,,,,0.01,,100.0,43.75,0.0,0.0,0.0,100.0,39.54,0.4196,50.3,0.8751
2024-04-03,2774.0,20333.42,0.09,0.43,0.02,0.02,0.0,11632.71,1387.0,1587.0,10166.71,,,,,,,,,,,,,,,0.01,,100.0,43.75,0.0,0.0,0.0,100.0,38.95,0.4231,51.15,0.8751
2024-04-04,2774.0,19528.96,0.09,0.4,0.02,0.02,0.0,11172.48,1387.0,1587.0,9764.48,,,,,,,,,,,,,,,0.01,,100.0,74.17,0.0,0.0,0.0,100.0,40.08,0.4184,49.74,1.4834
2024-04-05,10574.0,72431.9,0.35,1.53,0.07,0.07,0.0,37585.95,5287.0,5487.0,36215.95,,3900.0,,3900.0,,,,,,,3900.0,0.03,,,0.04,,100.0,91.63,0.0,0.0,0.0,100.0,10.07,0.6544,79.83,1.8326
2024-04-08,10574.0,72960.6,0.35,1.57,0.07,0.07,0.0,37860.3,5287.0,5487.0,36480.3,,,,,,,,,,,,,,,0.04,,100.0,91.63,0.0,0.0,0.0,100.0,10.26,0.652,79.66,1.8326
2024-04-09,10574.0,73912.26,0.35,1.62,0.07,0.07,0.0,38354.13,5287.0,5487.0,36956.13,,,,,,,,,,,,,,,0.04,,100.0,91.63,0.0,0.0,0.0,100.0,10.32,0.6508,79.58,1.8326
2024-04-10,4774.0,32892.86,0.16,0.73,0.03,0.03,0.0,17824.43,2387.0,2587.0,16446.43,,,,,,0.02,,2900.0,,,,,,2900.0,0.02,0.02,100.0,83.17,0.0,0.0,0.0,100.0,24.92,0.3565,50.27,1.6634
2024-04-11,4774.0,32415.46,0.16,0.73,0.03,0.03,0.0,17565.73,2387.0,2587.0,16207.73,,,,,,,,,,,,,,,0.02,,100.0,83.17,0.0,0.0,0.0,100.0,24.91,0.3565,50.28,1.6634
2024-04-12,3240.0,22291.2,0.11,0.53,0.02,0.02,0.0,12521.6,1620.0,1820.0,11145.6,,,,,,0.01,,767.0,,,,,,767.0,0.01,0.01,100.0,56.45,0.0,0.0,0.0,100.0,31.22,0.4853,61.96,1.1289
2024-04-15,1240.0,8642.8,0.04,0.2,0.01,0.01,0.0,5715.4,620.0,820.0,4321.4,,,,,,0.01,,1000.0,,,,,,1000.0,0.0,0.01,100.0,33.16,0.0,0.0,0.0,100.0,16.29,0.7006,82.08,0.6631
2024-04-16,1240.0,8159.2,0.04,0.2,0.01,0.01,0.0,5395.6,620.0,820.0,4079.6,,,,,,,,,,,,,,,0.0,,100.0,33.16,0.0,0.0,0.0,100.0,16.85,0.6923,81.46,0.6631
2024-04-17,1540.0,10302.6,0.05,0.24,0.01,0.01,0.0,7492.8,920.0,1120.0,6154.8,,,,300.0,,,,,,,,0.0,300.0,,0.01,,100.0,42.4,0.0,0.0,0.0,100.0,21.42,0.4786,64.52,0.7097
2024-04-18,1540.0,10318.0,0.05,0.24,0.01,0.01,0.0,7504.0,920.0,1120.0,6164.0,,,,,,,,,,,,,,,0.01,,100.0,49.2,0.0,0.0,0.0,100.0,19.75,0.4893,65.79,0.8235
2024-04-19,1540.0,10164.0,0.05,0.25,0.01,0.01,0.0,7392.0,920.0,1120.0,6072.0,,,,,,,,,,,,,,,0.01,,100.0,49.2,0.0,0.0,0.0,100.0,19.87,0.4872,65.57,0.8235
2024-04-22,1540.0,10164.0,0.05,0.25,0.01,0.01,0.0,7392.0,920.0,1120.0,6072.0,,,,,,,,,,,,,,,0.01,,100.0,49.2,0.0,0.0,0.0,100.0,19.76,0.489,65.76,0.8235
2024-04-23,1540.0,10302.6,0.05,0.26,0.01,0.01,0.0,7492.8,920.0,1120.0,6154.8,,,,,,,,,,,,,,,0.01,,100.0,49.2,0.0,0.0,0.0,100.0,19.66,0.4909,65.95,0.8235
2024-04-24,1540.0,10164.0,0.05,0.26,0.01,0.01,0.0,7392.0,920.0,1120.0,6072.0,,,,,,,,,,,,,,,0.01,,100.0,49.2,0.0,0.0,0.0,100.0,19.87,0.4873,65.58,0.8235
2024-04-25,1540.0,10441.2,0.05,0.26,0.01,0.01,0.0,7593.6,920.0,1120.0,6237.6,,,,,,,,,,,,,,,0.01,,100.0,49.2,0.0,0.0,0.0,100.0,19.55,0.4926,66.13,0.8235
2024-04-26,1540.0,10210.2,0.05,0.26,0.01,0.01,0.0,7425.6,920.0,1120.0,6099.6,,,,,,,,,,,,,,,0.01,,100.0,49.2,0.0,0.0,0.0,100.0,19.94,0.4861,65.46,0.8235
2024-04-29,1540.0,10271.8,0.05,0.27,0.01,0.01,0.0,7470.4,920.0,1120.0,6136.4,,,,,,,,,,,,,,,0.01,,100.0,49.2,0.0,0.0,0.0,100.0,19.72,0.4899,65.85,0.8235
2024-04-30,1540.0,10410.4,0.05,0.28,0.01,0.01,0.0,7571.2,920.0,1120.0,6219.2,,,,,,,,,,,,,,,0.01,,100.0,49.2,0.0,0.0,0.0,100.0,19.65,0.4911,65.97,0.8235
2024-05-01,1540.0,10410.4,0.05,0.29,0.01,0.01,0.0,7571.2,920.0,1120.0,6219.2,,,,,,,,,,,,,,,0.01,,100.0,49.2,0.0,0.0,0.0,100.0,19.84,0.4878,65.64,0.8235
2024-05-02,1540.0,10718.4,0.05,0.29,0.01,0.01,0.0,7795.2,920.0,1120.0,6403.2,,,,,,,,,,,,,,,0.01,,100.0,49.2,0.0,0.0,0.0,100.0,19.53,0.4925,66.12,0.8235
2024-05-03,1540.0,11288.2,0.05,0.29,0.01,0.01,0.0,8209.6,920.0,1120.0,6743.6,,,,,,,,,,,,,,,0.01,,100.0,49.2,0.0,0.0,0.0,100.0,19.35,0.4961,66.47,0.8235
2024-05-06,1540.0,11226.6,0.05,0.29,0.01,0.01,0.0,8164.8,920.0,1120.0,6706.8,,,,,,,,,,,,,,,0.01,,100.0,49.2,0.0,0.0,0.0,100.0,19.8,0.4884,65.7,0.8235
2024-05-07,1540.0,11488.4,0.05,0.27,0.01,0.01,0.0,8355.2,920.0,1120.0,6863.2,,,,,,,,,,,,,,,0.01,,100.0,49.2,0.0,0.0,0.0,100.0,19.57,0.4922,66.09,0.8235
2024-05-08,1540.0,11149.6,0.05,0.25,0.01,0.01,0.0,8108.8,920.0,1120.0,6660.8,,,,,,,,,,,,,,,0.01,,100.0,49.2,0.0,0.0,0.0,100.0,20.07,0.488,65.63,0.8235
2024-05-09,1540.0,11242.0,0.05,0.24,0.01,0.01,0.0,8176.0,920.0,1120.0,6716.0,,,,,,,,,,,,,,,0.01,,100.0,49.2,0.0,0.0,0.0,100.0,19.68,0.4894,65.81,0.8235
2024-05-10,1540.0,11242.0,0.05,0.25,0.01,0.01,0.0,8176.0,920.0,1120.0,6716.0,,,,,,,,,,,,,,,0.01,,100.0,49.2,0.0,0.0,0.0,100.0,19.76,0.4891,65.77,0.8235
2024-05-13,1540.0,11534.6,0.05,0.26,0.01,0.01,0.0,8388.8,920.0,1120.0,6890.8,,,,,,,,,,,,,,,0.01,,100.0,49.2,0.0,0.0,0.0,100.0,19.55,0.4926,66.13,0.8235
2024-05-14,1540.0,11426.8,0.05,0.26,0.01,0.01,0.0,8310.4,920.0,1120.0,6826.4,,,,,,,,,,,,,,,0.01,,100.0,49.2,0.0,0.0,0.0,100.0,19.83,0.4879,65.65,0.8235
2024-05-15,1540.0,11457.6,0.05,0.28,0.01,0.01,0.0,8332.8,920.0,1120.0,6844.8,,,,,,,,,,,,,,,0.01,,100.0,49.2,0.0,0.0,0.0,100.0,19.74,0.4893,65.8,0.8235
2024-05-16,1540.0,10764.6,0.05,0.32,0.01,0.01,0.0,7828.8,920.0,1120.0,6430.8,,,,,,,,,,,,,,,0.01,,100.0,49.2,0.0,0.0,0.0,100.0,20.24,0.481,64.94,0.8235
2024-05-17,1540.0,10780.0,0.05,0.36,0.01,0.01,0.0,7840.0,920.0,1120.0,6440.0,,,,,,,,,,,,,,,0.01,,100.0,49.2,0.0,0.0,0.0,100.0,19.75,0.4893,65.79,0.8235
2024-05-20,1540.0,10857.0,0.05,0.37,0.01,0.01,0.0,7896.0,920.0,1120.0,6486.0,,,,,,,,,,,,,,,0.01,,100.0,49.2,0.0,0.0,0.0,100.0,19.72,0.4895,65.82,0.8235
2024-05-21,1540.0,10872.4,0.05,0.37,0.01,0.01,0.0,7907.2,920.0,1120.0,6495.2,,,,,,,,,,,,,,,0.01,,100.0,49.2,0.0,0.0,0.0,100.0,19.75,0.4893,65.79,0.8235
2024-05-22,1540.0,10656.8,0.05,0.37,0.01,0.01,0.0,7750.4,920.0,1120.0,6366.4,,,,,,,,,,,,,,,0.01,,100.0,49.2,0.0,0.0,0.0,100.0,19.91,0.4865,65.51,0.8235
2024-05-23,1645.0,11498.55,0.05,0.41,0.01,0.01,0.0,8702.55,1045.0,1245.0,7304.55,,145.0,0.0,,,0.0,125.0,20.0,,0.0,145.0,,,,0.01,,100.0,86.01,0.0,0.0,0.0,100.0,18.15,0.4251,60.78,1.3539
2024-05-24,1645.0,11416.3,0.05,0.41,0.01,0.01,0.0,8640.3,1045.0,1245.0,7252.3,,,,,,,,,,,,,,,0.01,,100.0,97.66,0.0,0.0,0.0,100.0,18.31,0.4243,60.67,1.5374
2024-05-27,1520.0,10624.8,0.05,0.38,0.01,0.01,0.0,7828.8,920.0,1120.0,6430.8,,,,,,0.0,,125.0,,,,,,125.0,0.01,0.0,100.0,85.98,0.0,0.0,0.0,100.0,19.75,0.4892,65.78,1.4206
2024-05-28,1520.0,10564.0,0.05,0.38,0.01,0.01,0.0,7784.0,920.0,1120.0,6394.0,,,,,,,,,,,,,,,0.01,,100.0,85.98,0.0,0.0,0.0,100.0,19.8,0.4884,65.7,1.4206
2024-05-29,1520.0,10609.6,0.05,0.39,0.01,0.01,0.0,7817.6,920.0,1120.0,6421.6,,,,,,,,,,,,,,,0.01,,100.0,85.98,0.0,0.0,0.0,100.0,19.71,0.4893,65.8,1.4206
2024-05-30,1520.0,10792.0,0.03,0.42,0.01,0.01,0.0,7952.0,920.0,1120.0,6532.0,,,,,,,,,,,,,,,0.01,,100.0,85.98,0.0,0.0,0.0,100.0,19.62,0.4914,66.0,1.4206
2024-05-31,1520.0,10640.0,0.03,0.37,0.01,0.01,0.0,7840.0,920.0,1120.0,6440.0,,,,,,,,,,,,,,,0.01,,100.0,85.98,0.0,0.0,0.0,100.0,19.58,0.4893,65.82,1.4206
