,TPXH FP Equity_DX_SI_QTY,TPXH FP Equity_DX_SHORT_INTEREST_VALUE,TPXH FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,TPXH FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,TPXH FP Equity_DX_SI_MV,TPXH FP Equity_DX_DSS,TPXH FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,TPXH FP Equity_DX_SUPPLY_SI_QTY,TPXH FP Equity_DX_BROKER_SI_QTY,TPXH FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,TPXH FP Equity_DX_BROKER_SI_MV_NEW_x,TPXH FP Equity_DX_SUPPLY_SI_QTY_INC_x,TPXH FP Equity_DX_BROKER_SI_MV_INC_x,TPXH FP Equity_DX_BROKER_SI_QTY_ADD,TPXH FP Equity_DX_BROKER_SI_QTY_NEW,TPXH FP Equity_DX_SUPPLY_SI_MV_DEC,TPXH FP Equity_DX_BROKER_SI_QTY_INC,TPXH FP Equity_DX_SUPPLY_SI_QTY_DEC,TPXH FP Equity_DX_BROKER_SI_MV_NEW_y,TPXH FP Equity_DX_BROKER_SI_MV_INC_y,TPXH FP Equity_DX_SUPPLY_SI_QTY_INC_y,TPXH FP Equity_DX_BROKER_SI_MV_ADD,TPXH FP Equity_DX_SUPPLY_SI_QTY_ADD,TPXH FP Equity_DX_BROKER_SI_QTY_DEC,TPXH FP Equity_DX_SUPPLY_SI_MV,TPXH FP Equity_DX_BROKER_SI_MV_DEC,TPXH FP Equity_DX_SUPPLY_SI_MV_RMV,TPXH FP Equity_DX_BROKER_SI_MV_RMV,TPXH FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,TPXH FP Equity_DX_UTILIZATION_QUANTITY,TPXH FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,TPXH FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,TPXH FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,TPXH FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,TPXH FP Equity_DX_ACTIVE_UTILIZATION_MV,TPXH FP Equity_DX_BROKER_SI_MARKET_SHARE_2,TPXH FP Equity_DX_BROKER_SI_CON_RATIO,TPXH FP Equity_DX_BROKER_SI_MARKET_SHARE_1,TPXH FP Equity_DX_DEMAND_SUPPLY_RATIO
2013-07-17,39000.0,6094920.0,1.41,1.14,6.12,,6094920.0,0.0,39000.0,0.0,,,0.2,,,,1600.0,,,0.2,,,,18400.0,0.0,2.8,,,0.0,0.0,0.0,0.0,,0.0,0.0,21.55,0.6619,78.45,0.6786
2013-07-18,39000.0,6175260.0,1.44,1.14,6.17,,6175260.0,0.0,39000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,21.32,0.6645,78.68,0.6786
2013-07-19,33000.0,5166810.0,1.16,0.96,5.23,,5166810.0,0.0,33000.0,0.0,,,0.39,,,,2000.0,,,0.39,,,,8000.0,0.0,1.31,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5742
2013-07-22,33000.0,5153610.0,1.21,0.96,5.17,,5153610.0,0.0,33000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5742
2013-07-23,33000.0,5146020.0,1.22,0.95,5.16,,5146020.0,0.0,33000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5742
2013-07-24,30000.0,4692900.0,1.14,0.86,4.68,,4692900.0,0.0,30000.0,0.0,,,,,,,,,,,,,,3000.0,0.0,0.48,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.522
2013-07-25,30000.0,4545600.0,1.16,0.86,4.71,,4545600.0,0.0,30000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.522
2013-07-26,10000.0,1466600.0,0.47,0.29,1.52,,1466600.0,0.0,10000.0,0.0,,,,,,,,,,,,,,20000.0,0.0,3.18,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.174
2013-07-29,10000.0,1438800.0,0.46,0.29,1.47,,1438800.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.174
2013-07-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,10000.0,0.0,1.47,,,0.0,0.0,57783.0,8380846.32,,8.3,0.0,,0.0,,0.0
2013-07-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,57783.0,8377379.34,,8.4,0.0,,0.0,,0.0
2013-08-01,12000.0,1809000.0,0.5,0.34,1.81,,1809000.0,0.0,12000.0,0.0,,,,12000.0,,,,,,,,1.81,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2077
2013-08-02,24288.0,3666273.6,1.0,0.7,3.67,,3622800.0,12288.0,24000.0,1854873.6,,,1.83,,,,12000.0,,,1.83,,,12288.0,,1.85,,,,39.95,21.27,18469.0,2787895.55,,2.79,39.93,,1.0,100.0,0.4203
2013-08-05,24000.0,3641040.0,0.99,0.69,3.64,,3641040.0,12000.0,24000.0,1820520.0,,,,,,0.04,,288.0,,,,,,,1.81,,,,39.38,20.77,18469.0,2801931.99,,2.79,39.38,,1.0,100.0,0.4153
2013-08-06,24000.0,3624000.0,1.02,0.69,3.63,,3624000.0,12000.0,24000.0,1812000.0,,,,,,,,,,,,,,,1.82,,,,39.38,20.77,18469.0,2788819.0,,2.8,39.38,,1.0,100.0,0.4153
2013-08-07,24000.0,3537360.0,1.03,0.69,3.54,,3537360.0,12000.0,24000.0,1768680.0,,,,,,,,,,,,,,,1.81,,,,39.38,20.77,18469.0,2722145.91,,2.79,39.38,,1.0,100.0,0.4153
2013-08-08,24000.0,3452400.0,1.05,0.69,3.45,,3452400.0,12000.0,24000.0,1726200.0,,,,,,,,,,,,,,,1.77,,,,39.38,20.77,18469.0,2656765.65,,2.72,39.38,,1.0,100.0,0.4153
2013-08-09,24000.0,3477360.0,1.04,0.69,3.48,,3477360.0,12000.0,24000.0,1738680.0,,,,,,,,,,,,,,,1.73,,,,39.38,20.77,18469.0,2675973.41,,2.66,39.38,,1.0,100.0,0.4153
2013-08-12,24000.0,3492960.0,1.12,0.69,3.49,,3492960.0,12000.0,24000.0,1746480.0,,,,,,,,,,,,,,,1.74,,,,39.38,20.77,18469.0,2687978.26,,2.67,39.38,,1.0,100.0,0.4153
2013-08-13,24000.0,3555360.0,1.14,0.69,3.56,,3555360.0,12000.0,24000.0,1777680.0,,,,,,,,,,,,,,,1.75,,,,39.38,21.21,18469.0,2735997.66,,2.69,39.38,,1.0,100.0,0.4243
2013-08-14,30900.0,4596375.0,1.52,0.89,4.59,,4596375.0,12000.0,30900.0,1785000.0,,,,6900.0,,,,,,,,1.02,,,1.78,,,,39.38,21.21,18469.0,2747263.75,,2.74,39.38,22.26,0.6539,77.74,0.5462
2013-08-15,13900.0,2034265.0,0.69,0.4,2.08,,2034265.0,0.0,13900.0,0.0,,,1.06,,,1.78,7000.0,12000.0,,1.06,,,,24000.0,0.0,3.57,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2443
2013-08-16,13900.0,2028844.0,0.7,0.4,2.04,,2028844.0,0.0,13900.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2443
2013-08-19,13900.0,2035099.0,0.69,0.4,2.03,,2035099.0,0.0,13900.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2443
2013-08-20,13900.0,1994511.0,0.68,0.4,2.03,,1994511.0,0.0,13900.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2443
2013-08-21,9900.0,1411047.0,0.51,0.28,1.42,,1411047.0,0.0,9900.0,0.0,,,,,,,,,,,,,,4000.0,0.0,0.62,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.174
2013-08-22,7000.0,1015560.0,0.38,0.2,1.0,,1015560.0,0.0,7000.0,0.0,,,,,,,,,,,,,,2900.0,0.0,0.42,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1244
2013-08-23,7000.0,1025360.0,0.42,0.2,1.02,,1025360.0,0.0,7000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1244
2013-08-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,7000.0,0.0,1.02,,,0.0,0.0,56260.0,8213960.0,,8.21,0.0,,0.0,,0.0
2013-08-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,56260.0,8022113.4,,8.19,0.0,,0.0,,0.0
2013-08-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,56260.0,8017050.0,,8.0,0.0,,0.0,,0.0
2013-08-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,56260.0,8117755.4,,7.99,0.0,,0.0,,0.0
2013-08-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,59449.0,8349612.05,,8.56,0.0,,0.0,,0.0
2013-09-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,59449.0,8610593.16,,8.32,0.0,,0.0,,0.0
2013-09-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,59449.0,8670636.65,,8.55,0.0,,0.0,,0.0
2013-09-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,59449.0,8761593.62,,8.66,0.0,,0.0,,0.0
2013-09-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,59449.0,8791318.12,,8.7,0.0,,0.0,,0.0
2013-09-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,59449.0,8716412.38,,8.73,0.0,,0.0,,0.0
2013-09-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,59449.0,8931023.27,,8.69,0.0,,0.0,,0.0
2013-09-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,59449.0,9122449.05,,8.88,0.0,,0.0,,0.0
2013-09-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,59449.0,9018413.3,,9.06,0.0,,0.0,,0.0
2013-09-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,59249.0,8923491.89,,9.0,0.0,,0.0,,0.0
2013-09-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,59249.0,8931786.75,,8.94,0.0,,0.0,,0.0
2013-09-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,59249.0,9055617.16,,8.93,0.0,,0.0,,0.0
2013-09-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,59249.0,9009995.43,,9.04,0.0,,0.0,,0.0
2013-09-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,59249.0,9039619.93,,9.04,0.0,,0.0,,0.0
2013-09-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,59249.0,9287873.24,,9.05,0.0,,0.0,,0.0
2013-09-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,59249.0,9232179.18,,9.3,0.0,,0.0,,0.0
2013-09-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,59249.0,9119013.59,,9.22,0.0,,0.0,,0.0
2013-09-24,10000.0,1551500.0,0.61,0.29,1.55,,1551500.0,10000.0,10000.0,1551500.0,,,,10000.0,,,,,,,,1.55,10000.0,,1.54,,,,30.48,16.88,22806.0,3538350.9,,3.51,30.48,,1.0,100.0,0.1688
2013-09-25,21800.0,3370498.0,1.33,0.63,3.38,,1546100.0,11800.0,10000.0,1824398.0,,1800.0,,,,,,,,,1800.0,,,,1.83,,,,35.97,19.92,21006.0,3247737.66,,3.26,35.97,8.26,0.8485,91.74,0.3679
2013-09-26,11800.0,1849886.0,0.69,0.34,1.84,,1849886.0,11800.0,11800.0,1849886.0,,,,1800.0,,,,,,,,0.28,,,1.83,,,,35.97,19.92,21006.0,3293110.62,,3.25,35.97,15.39,0.7395,84.61,0.1992
2013-09-27,18600.0,2885790.0,1.08,0.53,2.89,,2606520.0,16800.0,16800.0,2606520.0,,5000.0,,5000.0,,,,,,,5000.0,0.78,,,2.63,,,,51.21,28.35,16006.0,2483330.9,,2.51,51.21,26.86,0.3983,53.7,0.3139
2013-09-30,18600.0,2849892.0,1.04,0.53,2.87,,2574096.0,16800.0,16800.0,2574096.0,,,,,,,,,,,,,,,2.61,,,,51.21,28.35,16006.0,2452439.32,,2.48,51.21,26.67,0.4001,54.0,0.3139
2013-10-01,18600.0,2853426.0,1.04,0.54,2.87,,2577288.0,16800.0,16800.0,2577288.0,,,,,,,,,,,,,,,2.57,,,,51.21,27.14,16006.0,2455480.46,,2.45,51.21,26.73,0.4005,54.04,0.3005
2013-10-02,13800.0,2079246.0,0.77,0.4,2.13,,2079246.0,12000.0,13800.0,1808040.0,,,,2000.0,,1.03,,6800.0,,,,0.31,2000.0,5000.0,1.84,0.76,,,34.48,19.39,22806.0,3436180.02,,3.5,34.48,14.41,0.5677,72.85,0.2229
2013-10-03,28800.0,4314816.0,1.53,0.83,4.38,,4314816.0,27000.0,28800.0,4045140.0,,15000.0,2.25,,,,15000.0,,,2.25,15000.0,,,,4.07,,,,77.57,43.62,7806.0,1169494.92,,1.18,77.57,35.39,0.4707,58.45,0.4652
2013-10-04,28800.0,4289760.0,1.5,0.77,4.37,,4289760.0,27000.0,28800.0,4021650.0,,,,,,,,,,,,,,,4.05,,,,77.57,43.62,7806.0,1162703.7,,1.17,77.57,35.52,0.4703,58.34,0.4652
2013-10-07,28800.0,4243680.0,1.42,0.76,4.35,,4243680.0,27000.0,28800.0,3978450.0,,,,,,,,,,,,,,,4.02,,,,77.57,43.62,7806.0,1150214.1,,1.16,77.57,35.67,0.47,58.23,0.4652
2013-10-08,35000.0,5124000.0,1.7,0.93,5.24,,3660000.0,25000.0,25000.0,3660000.0,,,,,,0.3,,2000.0,,,,,,3800.0,3.68,0.59,,,76.21,40.39,7806.0,1142798.4,,1.15,76.21,42.22,0.5121,57.78,0.5654
2013-10-09,32000.0,4765760.0,1.6,0.85,4.7,,3276460.0,13000.0,22000.0,1936090.0,,,,7000.0,,1.8,,12000.0,,,,1.03,,10000.0,1.91,1.56,,,39.63,21.0,19806.0,2949707.58,,2.9,39.63,31.16,0.3659,47.04,0.5169
2013-10-10,32000.0,4910400.0,1.61,0.84,4.74,,3375900.0,13000.0,22000.0,1994850.0,,,,,,,,,,,,,,,1.94,,,,39.63,21.0,19806.0,3039230.7,,2.95,39.63,31.41,0.3642,46.61,0.5169
2013-10-11,38000.0,5842880.0,1.83,1.0,5.74,,3844000.0,13000.0,25000.0,1998880.0,,,0.49,,,,3000.0,,,0.49,,,,,2.0,,,,39.63,21.0,19806.0,3045370.56,,3.04,39.63,26.74,0.3595,46.53,0.6139
2013-10-14,37000.0,5682830.0,1.78,0.97,5.59,,4146930.0,10000.0,27000.0,1535900.0,,,0.31,,,0.45,2000.0,3000.0,,0.31,,,,,1.54,,,,30.48,16.15,22806.0,3502773.54,,3.5,30.48,32.99,0.3406,39.52,0.5977
2013-10-15,33400.0,5149946.0,1.61,0.87,5.13,,3608046.0,18400.0,23400.0,2837096.0,,8400.0,,8400.0,,,,,,,8400.0,1.3,,12000.0,2.83,1.78,,,56.09,29.72,14406.0,2221261.14,,2.22,56.09,30.02,0.2914,36.02,0.5396
2013-10-16,30400.0,4715344.0,1.48,0.79,4.7,,3164244.0,18400.0,20400.0,2854024.0,,,,,,,,,,,,,,3000.0,2.84,0.44,,,56.09,29.72,14406.0,2234514.66,,2.23,56.09,32.84,0.3402,39.41,0.4911
2013-10-17,20400.0,3154860.0,0.99,0.53,3.16,,3154860.0,8400.0,20400.0,1299060.0,,,,,,1.51,,10000.0,,,,,,,1.3,,,,25.61,13.57,24406.0,3774387.9,,3.79,25.61,41.1,0.5158,58.9,0.3295
2013-10-18,32400.0,5038524.0,1.64,0.83,5.02,,5038524.0,8400.0,32400.0,1306284.0,,,1.85,,,,12000.0,,,1.85,,,,,1.3,,,,25.61,13.57,24406.0,3795377.06,,3.77,25.61,26.03,0.6149,73.97,0.5234
2013-10-21,32400.0,5043708.0,1.65,0.83,5.04,,5043708.0,8400.0,32400.0,1307628.0,,,,,,,,,,,,,,,1.31,,,,25.61,13.57,24406.0,3799282.02,,3.8,25.61,25.95,0.6157,74.05,0.5234
2013-10-22,32400.0,5059584.0,1.66,0.83,5.05,,5059584.0,8400.0,32400.0,1311744.0,,,,,,,,,,,,,,,1.31,,,,25.61,13.57,24406.0,3811240.96,,3.8,25.61,25.99,0.6153,74.01,0.5234
2013-10-23,29400.0,4465272.0,1.46,0.75,4.55,,4465272.0,8400.0,29400.0,1275792.0,,,,,,,,,,,,,,3000.0,1.31,0.46,,,25.61,13.51,24406.0,3706783.28,,3.81,25.61,28.01,0.5967,71.99,0.4728
2013-10-24,29400.0,4530246.0,1.54,0.75,4.48,,4530246.0,8400.0,29400.0,1294356.0,,,,,,,,,,,,,,,1.28,,,,25.61,13.51,24406.0,3760720.54,,3.71,25.61,28.87,0.5893,71.13,0.4728
2013-10-25,13400.0,2036800.0,0.71,0.34,2.05,,2036800.0,8400.0,13400.0,1276800.0,,,,,,,,,,,,,,16000.0,1.3,2.42,,,25.61,13.51,24406.0,3709712.0,,3.76,25.61,37.63,0.5306,62.37,0.2155
2013-10-28,13400.0,2048056.0,0.71,0.34,2.04,,2048056.0,8400.0,13400.0,1283856.0,,,,,,,,,,,,,,,1.28,,,,25.61,13.51,24406.0,3730213.04,,3.71,25.61,37.18,0.5328,62.82,0.2155
2013-10-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,1.28,,8400.0,,,,,,13400.0,0.0,2.05,,,0.0,0.0,62180.0,9596239.4,,9.51,0.0,,0.0,,0.0
2013-10-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,62180.0,9588777.8,,9.57,0.0,,0.0,,0.0
2013-10-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,62180.0,9583803.4,,9.58,0.0,,0.0,,0.0
2013-11-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,62180.0,9455090.8,,9.58,0.0,,0.0,,0.0
2013-11-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,62180.0,9457578.0,,9.46,0.0,,0.0,,0.0
2013-11-05,3500.0,530145.0,0.26,0.09,0.53,,0.0,3500.0,0.0,530145.0,,,,,,,,,,,,,3500.0,,0.53,,,,24.9,5.63,10556.0,1598917.32,,1.61,24.9,,1.0,100.0,0.0563
2013-11-06,3500.0,536550.0,0.26,0.09,0.53,,536550.0,3500.0,3500.0,536550.0,,,,3500.0,,,,,,,,0.53,,,0.53,,,,24.9,5.63,10556.0,1618234.8,,1.6,24.9,,1.0,100.0,0.0563
2013-11-07,3500.0,528150.0,0.27,0.09,0.54,,528150.0,3500.0,3500.0,528150.0,,,,,,,,,,,,,,,0.54,,,,24.9,5.63,10556.0,1592900.4,,1.62,24.9,,1.0,100.0,0.0563
2013-11-08,3500.0,530950.0,0.26,0.09,0.53,,530950.0,3500.0,3500.0,530950.0,,,,,,,,,,,,,,,0.53,,,,24.9,5.63,10556.0,1601345.2,,1.59,24.9,,1.0,100.0,0.0563
2013-11-11,3500.0,534170.0,0.27,0.09,0.53,,534170.0,3500.0,3500.0,534170.0,,,,,,,,,,,,,,,0.53,,,,24.9,5.63,10556.0,1611056.72,,1.6,24.9,,1.0,100.0,0.0563
2013-11-12,3500.0,541135.0,0.27,0.09,0.53,,541135.0,3500.0,3500.0,541135.0,,,,,,,,,,,,,,,0.53,,,,24.9,5.63,10556.0,1632063.16,,1.61,24.9,,1.0,100.0,0.0563
2013-11-13,3500.0,541905.0,0.27,0.09,0.54,,541905.0,3500.0,3500.0,541905.0,,,,,,,,,,,,,,,0.54,,,,24.9,5.63,10556.0,1634385.48,,1.64,24.9,,1.0,100.0,0.0563
2013-11-14,47500.0,7511175.0,3.63,1.2,7.34,,7511175.0,3500.0,47500.0,553455.0,,,3.4,22000.0,,,22000.0,,,3.4,,3.4,,,0.54,,,,24.9,5.63,10556.0,1669220.28,,1.63,24.9,46.35,0.5027,53.65,0.7639
2013-11-15,47500.0,7625650.0,3.22,1.2,7.45,,7625650.0,3500.0,47500.0,561890.0,,,,,,,,,,,,,,,0.55,,,,24.9,5.63,10556.0,1694660.24,,1.67,24.9,46.8,0.5021,53.2,0.7639
2013-11-18,47500.0,7587175.0,3.26,1.17,7.5,,7587175.0,3500.0,47500.0,559055.0,,,,,,,,,,,,,,,0.56,,,,24.9,5.63,10556.0,1686109.88,,1.69,24.9,47.12,0.5017,52.88,0.7639
2013-11-19,50430.0,8028456.0,3.5,1.23,7.95,,7562000.0,6430.0,47500.0,1023656.0,,,,,,,,,,,,,2930.0,,1.03,,,,37.85,10.34,10556.0,1680515.2,,1.69,37.91,44.23,0.4476,49.85,0.811
2013-11-20,50430.0,8039550.6,3.38,1.23,7.93,,7572450.0,6430.0,47500.0,1025070.6,,,,,,,,,,,,,,,1.03,,,,37.85,10.34,10556.0,1682837.52,,1.68,37.89,44.17,0.4479,49.93,0.811
2013-11-21,49180.0,7920930.8,3.32,1.19,7.75,,7650350.0,5180.0,47500.0,834290.8,,,,,,0.2,,1250.0,,,,,,,0.83,,,,32.92,8.33,10556.0,1700149.36,,1.69,32.92,45.35,0.4689,51.19,0.7909
2013-11-22,49180.0,7900275.2,3.31,1.19,7.79,,7630400.0,5180.0,47500.0,832115.2,,,,,,,,,,,,,,,0.84,,,,32.92,8.33,10556.0,1695715.84,,1.7,32.92,45.55,0.4685,50.97,0.7909
2013-11-25,47500.0,7655100.0,2.63,1.07,7.5,,7655100.0,3500.0,47500.0,564060.0,,,,,,0.27,,1680.0,,,,,,,0.56,,,,24.9,5.63,10556.0,1701204.96,,1.7,24.9,47.14,0.5016,52.86,0.7639
2013-11-26,47500.0,7576725.0,2.69,1.07,7.52,,7576725.0,3500.0,47500.0,558285.0,,,,,,,,,,,,,,,0.56,,,,24.9,5.63,10556.0,1683787.56,,1.7,24.9,47.2,0.5016,52.8,0.7639
2013-11-27,51000.0,8220180.0,2.82,1.13,8.04,,7656050.0,3500.0,47500.0,564130.0,,,,,,,,,,,,,,,0.56,,,,24.9,5.63,10556.0,1701416.08,,1.69,24.9,43.69,0.508,56.31,0.8202
2013-11-28,44000.0,7095880.0,2.42,0.98,6.95,,7095880.0,0.0,44000.0,0.0,,,,,,0.56,,3500.0,,,,,,3500.0,0.0,0.56,,,0.0,0.0,0.0,0.0,,0.0,0.0,48.96,0.5002,51.04,0.7076
2013-11-29,44000.0,7120080.0,2.4,0.98,6.95,,7120080.0,0.0,44000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,48.95,0.5002,51.05,0.7076
2013-12-02,44000.0,7152640.0,2.37,0.98,6.96,,7152640.0,0.0,44000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,48.86,0.5003,51.14,0.7076
2013-12-03,54000.0,8631900.0,2.79,1.19,8.64,,8631900.0,5000.0,54000.0,799250.0,,,,10000.0,,,,,,,,1.66,5000.0,,0.81,,,,15.24,8.04,27806.0,4444789.1,,4.52,15.24,39.38,0.345,41.4,0.8684
2013-12-04,54000.0,8581140.0,2.85,1.19,8.56,,8581140.0,5000.0,54000.0,794550.0,,,,,,,,,,,,,,,0.8,,,,15.24,8.04,27806.0,4418651.46,,4.45,15.24,39.75,0.3453,41.1,0.8684
2013-12-05,10000.0,1567900.0,0.5,0.22,1.62,,1567900.0,5000.0,10000.0,783950.0,,,,,,,,,,,,,,44000.0,0.79,6.88,,,15.24,7.98,27806.0,4359702.74,,4.42,15.24,48.99,0.5002,51.01,0.1596
2013-12-06,10000.0,1601900.0,0.5,0.22,1.6,,1601900.0,5000.0,10000.0,800950.0,,,,,,,,,,,,,,,0.78,,,,15.24,7.98,27806.0,4454243.14,,4.36,15.24,49.05,0.5002,50.95,0.1596
2013-12-09,12500.0,2010750.0,0.57,0.27,2.03,,1608600.0,7500.0,10000.0,1206450.0,,,,,,,,,,,,,2500.0,,1.2,,,,21.24,11.97,27806.0,4472873.16,,4.46,21.24,39.43,0.3612,40.85,0.1995
2013-12-10,12500.0,1999125.0,0.56,0.27,2.04,,1599300.0,7500.0,10000.0,1199475.0,,,,,,,,,,,,,,,1.21,,,,14.65,8.01,43682.0,6986062.26,,7.02,14.65,39.46,0.3612,40.81,0.1335
2013-12-11,17500.0,2781975.0,0.78,0.38,2.82,,1589700.0,12500.0,10000.0,1987125.0,,5000.0,,,,,,,,,5000.0,,,,2.0,,,,24.42,13.35,38682.0,6149277.54,,6.18,24.42,28.31,0.2657,29.23,0.1869
2013-12-12,22500.0,3612600.0,1.01,0.48,3.61,,1605600.0,12500.0,10000.0,2007000.0,,,,,,,,,,,,,,,1.99,,,,24.42,13.35,38682.0,6210781.92,,6.15,24.45,22.8,0.3071,44.07,0.2403
2013-12-13,17500.0,2781625.0,0.77,0.37,2.8,,1589500.0,7500.0,10000.0,1192125.0,,,,5000.0,,0.79,,5000.0,,,,0.8,,5000.0,1.2,0.82,,,14.65,8.01,43682.0,6943253.9,,7.03,14.61,28.49,0.4294,57.26,0.1869
2013-12-16,17500.0,2772700.0,0.74,0.37,2.78,,1584400.0,7500.0,10000.0,1188300.0,,,,,,,,,,,,,,,1.19,,,,14.65,8.01,43682.0,6920976.08,,6.95,14.65,28.6,0.4283,57.1,0.1869
