,TKTT FP Equity_DX_SI_QTY,TKTT FP Equity_DX_SHORT_INTEREST_VALUE,TKTT FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,TKTT FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,TKTT FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,TKTT FP Equity_DX_SI_MV,TKTT FP Equity_DX_DSS,TKTT FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,TKTT FP Equity_DX_SUPPLY_SI_QTY,TKTT FP Equity_DX_BROKER_SI_QTY,TKTT FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,TKTT FP Equity_DX_BROKER_SI_MV_NEW_x,TKTT FP Equity_DX_SUPPLY_SI_QTY_NEW_x,TKTT FP Equity_DX_SUPPLY_SI_QTY_INC_x,TKTT FP Equity_DX_BROKER_SI_MV_INC_x,TKTT FP Equity_DX_SUPPLY_SI_MV_NEW,TKTT FP Equity_DX_BROKER_SI_QTY_ADD,TKTT FP Equity_DX_BROKER_SI_QTY_NEW,TKTT FP Equity_DX_SUPPLY_SI_MV_DEC,TKTT FP Equity_DX_BROKER_SI_QTY_INC,TKTT FP Equity_DX_SUPPLY_SI_QTY_DEC,TKTT FP Equity_DX_BROKER_SI_MV_NEW_y,TKTT FP Equity_DX_SUPPLY_SI_QTY_NEW_y,TKTT FP Equity_DX_BROKER_SI_MV_INC_y,TKTT FP Equity_DX_SUPPLY_SI_QTY_INC_y,TKTT FP Equity_DX_BROKER_SI_MV_ADD,TKTT FP Equity_DX_SUPPLY_SI_QTY_ADD,TKTT FP Equity_DX_BROKER_SI_QTY_DEC,TKTT FP Equity_DX_SUPPLY_SI_MV,TKTT FP Equity_DX_BROKER_SI_MV_DEC,TKTT FP Equity_DX_SUPPLY_SI_MV_RMV,TKTT FP Equity_DX_BROKER_SI_MV_RMV,TKTT FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,TKTT FP Equity_DX_UTILIZATION_QUANTITY,TKTT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,TKTT FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,TKTT FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,TKTT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,TKTT FP Equity_DX_ACTIVE_UTILIZATION_MV,TKTT FP Equity_DX_BROKER_SI_MARKET_SHARE_2,TKTT FP Equity_DX_BROKER_SI_CON_RATIO,TKTT FP Equity_DX_BROKER_SI_MARKET_SHARE_1,TKTT FP Equity_DX_DEMAND_SUPPLY_RATIO
2019-02-22,4596273.0,78596268.3,14.77,48.87,7.21,79.69,2.0,75358058.4,2672421.0,4406904.0,45698399.1,,,7755.0,0.05,,,,0.71,500.0,36813.0,,,0.05,7755.0,,,54023.0,45.53,1.08,,,95.03,55.39,139639.0,2387826.9,,2.38,95.04,18.02,0.1411,19.4,0.9526
2019-02-25,4570767.0,77611623.66,14.69,47.89,7.17,79.18,2.0,74468489.82,2666647.0,4385659.0,45279666.06,,,907.0,,,,,0.1,,6681.0,,,,907.0,,,21245.0,45.53,0.33,,,95.02,54.87,139639.0,2371070.22,,2.39,95.02,18.08,0.1412,19.45,0.9405
2019-02-26,4546119.0,77284023.0,14.61,47.65,7.13,78.37,2.0,74413165.0,2642019.0,4377245.0,44914323.0,,,241395.0,2.35,,,,4.72,138446.0,269268.0,,,2.35,241395.0,,3245.0,146860.0,44.85,2.57,,,95.22,54.52,132506.0,2252602.0,,2.25,95.22,18.2,0.1428,19.5,0.938
2019-02-27,4524060.0,75913726.8,14.54,48.01,7.1,77.88,2.0,73080021.08,2653099.0,4355186.0,44519001.22,,,4758.0,0.26,,,,0.35,23866.0,21023.0,,,0.26,4758.0,,27345.0,45925.0,45.07,0.75,,,92.92,54.73,202120.0,3391573.6,,3.42,92.94,18.22,0.1441,19.64,0.9332
2019-02-28,4506349.0,76923377.43,14.48,49.34,7.07,77.27,2.0,74040698.25,2675472.0,4337475.0,45670307.04,,,25814.0,,,,,0.07,,3441.0,,,,25814.0,,,17711.0,44.96,0.48,,,94.26,55.43,162976.0,2782000.32,,2.75,94.23,18.44,0.145,19.57,0.9337
2019-03-01,4479203.0,76146451.0,14.39,48.41,7.03,77.63,2.0,73377032.0,2649304.0,4316296.0,45038168.0,,,,0.18,,,,0.37,9798.0,26168.0,,,0.18,,,,30977.0,45.24,0.45,,,92.88,55.25,203050.0,3451850.0,,3.46,92.89,18.47,0.1443,19.81,0.9341
2019-03-04,4445797.0,78246027.2,14.29,47.65,6.98,77.63,2.0,75402043.2,2631797.0,4284207.0,46319627.2,,,1254.0,,,,,0.3,,18761.0,,,,1254.0,,,32089.0,44.93,0.13,,,93.97,51.0,168943.0,2973396.8,,2.91,93.91,18.8,0.1455,19.75,0.8615
2019-03-05,4368352.0,76446160.0,14.04,45.95,6.86,77.93,2.0,73428127.5,2583570.0,4195893.0,45212475.0,,,52227.0,0.04,,5092.0,,1.67,2000.0,114857.0,,,0.04,52227.0,0.09,14403.0,95406.0,45.48,1.56,,,90.79,50.18,262218.0,4588815.0,,4.61,90.8,17.75,0.1421,20.3,0.8485
2019-03-06,4327023.0,75636362.04,13.9,44.43,6.79,76.89,2.0,72751952.28,2526634.0,4162011.0,44165562.32,,,3872.0,0.25,,,,1.18,14517.0,62663.0,,,0.25,3872.0,,1855.0,48399.0,44.2,0.98,,,88.67,49.12,322854.0,5643487.92,,5.65,88.67,17.5,0.1415,20.45,0.8411
2019-03-07,4349898.0,75427231.32,13.98,44.72,6.83,77.37,2.0,70541981.1,2621297.0,4068165.0,45453289.98,,,167319.0,0.22,,,,1.48,12196.0,86658.0,,,0.22,167319.0,,14002.0,106042.0,46.09,1.88,,,81.36,50.8,600435.0,10411542.9,,10.58,81.33,17.33,0.1363,20.45,0.843
2019-03-08,4277290.0,72842248.7,13.74,43.85,6.71,74.79,2.0,67757891.11,2482151.0,3978737.0,42271031.53,,,7117.0,,,,,2.48,,130129.0,,,,7117.0,,13590.0,89428.0,42.94,2.23,0.52,,81.25,48.61,572918.0,9756793.54,29724.0,9.93,81.21,17.42,0.1348,20.8,0.8377
2019-03-11,4292804.0,75209926.08,13.79,40.93,6.74,74.8,2.0,69821947.92,2474494.0,3985271.0,43353134.88,,,20405.0,1.04,,,,0.92,70575.0,47854.0,,,1.04,20405.0,,19792.0,64041.0,42.51,0.69,,,80.26,48.51,608503.0,10660972.56,,10.55,80.12,17.14,0.1325,20.45,0.8416
2019-03-12,4338704.0,80439572.16,13.94,41.36,6.81,78.03,2.0,74640037.68,2568099.0,4025892.0,47612555.46,,,91746.0,1.72,,,,0.0,76352.0,2210.0,,,1.72,91746.0,,4069.0,35731.0,45.01,0.0,,,81.17,50.21,595673.0,11043777.42,,10.39,81.24,17.01,0.1318,20.08,0.8483
2019-03-13,4358242.0,80627477.0,14.0,40.74,6.84,81.86,2.0,74670366.0,2649792.0,4036236.0,49021152.0,,,117524.0,1.42,,,,0.41,29155.0,35831.0,,,1.42,117524.0,,,18811.0,48.87,0.38,,,83.96,51.79,506248.0,9365588.0,,9.35,83.94,15.8,0.1287,20.26,0.8519
2019-03-14,4309752.0,80075192.16,13.85,40.09,6.76,81.05,2.0,74017944.94,2572176.0,3983743.0,47791030.08,,,12168.0,,,,,1.25,,72066.0,,,,12168.0,,2236.0,52493.0,47.63,0.98,0.37,,82.39,50.28,549733.0,10214039.14,19954.0,10.17,82.4,15.61,0.1293,20.51,0.8424
2019-03-15,4308429.0,80567622.3,13.84,40.79,6.76,81.29,2.0,74471254.0,2560706.0,3982420.0,47885202.2,,,5241.0,0.52,,,,0.56,24011.0,31137.0,,,0.52,5241.0,,14426.0,25334.0,47.54,0.39,,,79.97,49.95,641494.0,11995937.8,,11.9,79.98,15.49,0.1289,20.49,0.8404
2019-03-18,4341813.0,82494447.0,13.95,42.57,6.81,82.6,2.0,76356630.0,2567889.0,4018770.0,48789891.0,,,17213.0,1.06,,,,0.18,44322.0,10030.0,,,1.06,17213.0,,,7972.0,47.97,0.0,,,80.13,50.14,636585.0,12095115.0,,11.89,80.14,15.89,0.1287,20.29,0.8477
2019-03-19,4321411.0,82798234.76,13.89,42.1,6.78,83.41,2.0,76934048.52,2538257.0,4015347.0,48633004.12,,,47540.0,1.26,,,,1.41,49087.0,86879.0,,,1.26,47540.0,,9707.0,52510.0,48.22,0.83,,,78.95,49.51,676559.0,12962870.44,,12.84,78.97,16.74,0.1296,20.43,0.8429
2019-03-20,4292578.0,81215575.76,13.79,42.51,6.74,82.86,2.0,75315506.2,2508680.0,3980735.0,47464225.6,,,22376.0,0.37,,,,1.07,16202.0,56953.0,,,0.37,22376.0,,5000.0,50814.0,47.84,1.23,,,78.14,48.93,701724.0,13276618.08,,13.39,78.13,16.51,0.1295,20.67,0.8372
2019-03-21,4337316.0,82105391.88,13.94,43.51,6.81,83.14,2.0,75577229.94,2442100.0,3992458.0,46228953.0,,,55860.0,0.28,,,,2.61,25288.0,128889.0,,,0.28,55860.0,,6449.0,13565.0,46.19,0.25,,,70.31,47.33,1031223.0,19521051.39,,19.48,70.34,16.66,0.1286,20.45,0.8406
2019-03-22,4431680.0,81720179.2,14.24,45.09,6.95,84.59,2.0,75185799.24,2415870.0,4077321.0,44548642.8,,,48642.0,1.65,,,,1.5,85368.0,80844.0,,,1.65,48642.0,,5972.0,505.0,45.79,0.0,,,70.78,46.81,997135.0,18387169.4,,18.94,70.74,16.15,0.1277,20.15,0.8587
2019-03-25,4243414.0,79097236.96,13.64,48.14,6.66,79.44,2.0,74058789.04,2266741.0,3973111.0,42252052.24,,,29806.0,,,,,3.81,,178213.0,,,,29806.0,,3959.0,104210.0,41.73,2.22,0.09,,68.22,43.79,1055715.0,19678527.6,4681.0,19.41,68.25,17.09,0.132,20.78,0.8197
2019-03-26,4228658.0,80344502.0,13.59,48.92,6.64,80.39,2.0,75226643.0,2270850.0,3959297.0,43146150.0,,,11698.0,,,,,0.1,,7589.0,,,,11698.0,,,13814.0,42.51,0.0,,,68.21,43.87,1058583.0,20113077.0,,19.8,68.23,17.23,0.1326,20.88,0.8169
2019-03-27,4162489.0,82001033.3,13.38,49.13,6.53,80.87,2.0,76708687.4,2177320.0,3893842.0,42893204.0,,,16416.0,0.42,,,,1.95,10893.0,109946.0,,,0.42,16416.0,,,76348.0,41.57,1.03,,,61.61,41.97,1356872.0,26730378.4,,25.83,61.68,17.62,0.1326,21.14,0.8023
2019-03-28,4038279.0,79634861.88,12.98,48.61,6.34,80.58,2.0,74337143.04,2120880.0,3769632.0,41823753.6,,4681.0,3459.0,0.38,0.09,,,1.11,1004.0,64580.0,,4681.0,0.38,3459.0,,,125214.0,41.82,2.25,,,61.35,41.13,1336263.0,26351106.36,,26.35,61.35,17.93,0.1358,21.92,0.7831
2019-03-29,3944005.0,75488255.7,12.67,49.12,6.19,78.29,2.0,70346352.12,2059055.0,3675358.0,39410312.7,,,30257.0,0.25,,,,1.8,12687.0,92082.0,,,0.25,30257.0,,,106961.0,40.55,2.31,,,60.44,39.87,1347824.0,25797351.36,,26.6,60.38,18.13,0.1367,22.58,0.7637
2019-04-01,3849638.0,74682977.2,12.37,47.77,6.04,75.01,2.0,69471225.4,2002520.0,3580991.0,38848888.0,,,4513.0,0.13,,,,1.45,7944.0,66017.0,,,0.13,4513.0,,4969.0,102311.0,38.47,2.33,,,62.08,39.23,1223028.0,23726743.2,,23.44,62.14,18.87,0.1402,22.93,0.7541
2019-04-02,3905971.0,75853956.82,12.55,48.25,6.13,76.85,2.0,70636832.08,2033437.0,3637324.0,39489346.54,,,47702.0,1.37,,,,0.29,62565.0,16785.0,,,1.37,47702.0,,,6232.0,39.48,0.11,,,63.9,39.84,1148897.0,22311579.74,,22.31,63.89,18.51,0.1406,22.65,0.7652
2019-04-03,3842794.0,74358063.9,12.35,48.16,6.03,75.54,2.0,69182055.0,1989984.0,3575300.0,38506190.4,,,13110.0,,,7660.0,,1.1,,56563.0,,,,13110.0,0.15,,69684.0,38.53,1.29,,,63.4,38.91,1148921.0,22231621.35,,22.25,63.4,18.76,0.1409,22.99,0.7515
2019-04-04,3830147.0,73270712.11,12.31,47.92,6.01,75.02,2.0,68333373.89,1976005.0,3572053.0,37800975.65,,,,0.12,,5200.0,,0.35,8351.0,17979.0,,,0.12,,0.1,4000.0,16798.0,38.21,0.41,,,63.46,38.79,1137667.0,21763569.71,,22.02,63.44,18.76,0.1415,23.14,0.752
2019-04-05,3822243.0,72737284.29,12.28,48.23,6.0,74.21,2.0,67825755.47,1997259.0,3564149.0,38007838.77,,,20446.0,,,,,0.08,,4125.0,,,,20446.0,,4933.0,7904.0,38.26,0.17,,,63.83,39.14,1131920.0,21540437.6,,21.65,63.86,18.83,0.1423,23.26,0.749
2019-04-08,3817548.0,71464498.56,12.27,48.78,5.99,73.38,2.0,66325465.44,2013780.0,3543027.0,37697961.6,,,18263.0,0.41,,,,0.04,25473.0,1742.0,,,0.41,18263.0,,,46595.0,38.18,1.07,,,74.66,39.49,683639.0,12797722.08,,12.99,74.62,17.87,0.1401,23.24,0.7485
2019-04-09,3722655.0,69799781.25,11.96,48.24,5.84,70.78,2.0,64691606.25,1939814.0,3450219.0,36371512.5,,,16046.0,,,,,1.81,,90116.0,,,,16046.0,,104.0,92808.0,36.3,2.05,,,74.5,38.03,664050.0,12450937.5,,12.43,74.5,16.76,0.1397,23.76,0.7299
2019-04-10,3710443.0,67492958.17,11.92,48.95,5.82,70.39,2.0,63463181.95,2064565.0,3488905.0,37554437.35,,,184158.0,1.56,,,,1.39,73011.0,75510.0,,,1.56,184158.0,,16103.0,34325.0,38.62,0.82,,,76.04,40.46,650666.0,11835614.54,,12.2,75.99,16.06,0.1427,23.93,0.7271
2019-04-11,3707935.0,68003527.9,11.91,48.39,5.82,68.89,2.0,63940520.98,2064325.0,3486397.0,37859720.5,,,97390.0,0.11,,,,1.95,21966.0,97630.0,,,0.11,97390.0,,,24474.0,37.59,0.63,,,75.76,40.48,660395.0,12111644.3,,12.01,75.78,16.51,0.1436,23.79,0.7271
2019-04-12,3559046.0,65237313.18,11.44,47.29,5.59,66.51,2.0,61176521.64,1933618.0,3337508.0,35443217.94,,,23434.0,0.03,,,,2.76,883.0,154141.0,,,0.03,23434.0,,,149772.0,35.4,2.75,,,73.45,37.92,698939.0,12811551.87,,12.81,73.44,16.4,0.1466,24.78,0.698
2019-04-15,3590257.0,65988923.66,11.54,48.94,5.63,67.08,2.0,61917055.22,1942007.0,3368719.0,35694088.66,,,9318.0,0.66,,,,0.02,35679.0,929.0,,,0.66,9318.0,,,4468.0,35.62,0.08,,,73.51,38.09,699868.0,12863573.84,,12.83,73.52,16.31,0.1451,24.6,0.7042
2019-04-16,3526164.0,64951940.88,11.33,49.54,5.53,66.14,2.0,60871210.92,1944722.0,3304626.0,35821779.24,,,23521.0,0.1,,,,0.54,5080.0,30212.0,,,0.1,23521.0,,9406.0,69173.0,35.8,1.21,,,72.43,38.27,740123.0,13633065.66,,13.62,72.45,16.59,0.147,25.05,0.6939
2019-04-17,3583793.0,72535970.32,11.52,50.94,5.62,68.38,2.0,68273203.68,1915852.0,3373182.0,38776844.48,,,13545.0,1.31,,7196.0,,0.86,72219.0,47014.0,,,1.31,13545.0,0.15,4599.0,10859.0,35.5,0.0,,,71.56,37.6,761236.0,15407416.64,,14.09,71.59,16.9,0.1473,24.24,0.7033
2019-04-18,3591411.0,74701348.8,11.54,49.37,5.64,73.46,2.0,70363987.2,1908899.0,3382884.0,39705099.2,,,,1.29,,,,0.0,22479.0,6953.0,,,1.29,,,,12777.0,38.74,0.0,,,71.4,37.45,764584.0,15903347.2,,15.51,71.42,17.06,0.1486,24.75,0.7046
2019-04-19,3591411.0,74701348.8,11.54,45.93,5.64,74.13,2.0,70363987.2,1908899.0,3382884.0,39705099.2,,,,,,,,,,,,,,,,,,39.63,,,,71.4,37.43,764584.0,15903347.2,,15.88,71.39,16.9,0.1483,24.76,0.7042
2019-04-22,3591411.0,74701348.8,11.54,45.93,5.64,75.69,2.0,70363987.2,1908899.0,3382884.0,39705099.2,,,,,,,,,,,,,,,,,,39.64,,,,79.39,37.52,495665.0,10309832.0,,10.31,79.36,16.7,0.1478,24.42,0.706
2019-04-23,3564745.0,71294900.0,11.45,45.59,5.59,74.87,2.0,67050320.0,1921673.0,3352516.0,38433460.0,,,16166.0,0.04,,,,0.07,9632.0,3392.0,,,0.04,16166.0,,,40000.0,39.9,0.86,,,79.73,37.8,488665.0,9773300.0,,10.14,79.74,16.56,0.15,24.86,0.7011
2019-04-24,3596266.0,71745506.7,11.56,50.31,5.64,73.3,2.0,67310601.75,1951745.0,3373965.0,38937312.75,,,40387.0,0.2,,,,0.22,24271.0,10315.0,,,0.2,40387.0,,,2822.0,39.15,0.11,,,77.55,38.39,565071.0,11273166.45,,11.3,77.6,17.16,0.1491,24.54,0.7073
2019-04-25,3595031.0,72188222.48,11.55,51.09,5.64,73.15,2.0,67611347.92,1949066.0,3367099.0,39137245.28,,,10631.0,0.21,,,,0.27,12779.0,13310.0,,,0.21,10631.0,,,19645.0,39.0,0.35,,,77.7,38.19,559440.0,11233555.2,,11.17,77.74,17.07,0.1483,24.51,0.7045
2019-04-26,3502521.0,72992537.64,11.25,49.31,5.5,71.99,2.0,68303495.96,1821679.0,3277519.0,37963790.36,,,17808.0,0.39,,,,2.83,6335.0,145195.0,,,0.39,17808.0,,,95915.0,36.73,1.96,,,73.13,35.3,669354.0,13949337.36,,13.47,73.18,17.89,0.1483,24.95,0.6786
2019-04-29,3506307.0,74684339.1,11.27,48.45,5.5,74.39,2.0,69790025.1,1819094.0,3276527.0,38746702.2,,,10328.0,0.18,,,,0.11,7577.0,12913.0,,,0.18,10328.0,,,8569.0,37.88,0.0,,,73.66,35.97,650497.0,13855586.1,,13.57,73.62,17.79,0.1478,24.99,0.6933
2019-04-30,3515635.0,75937716.0,11.3,47.9,5.52,76.08,2.0,70815535.2,1834041.0,3278497.0,39615285.6,,,24464.0,0.25,,,,0.16,10315.0,9517.0,,,0.25,24464.0,,,8345.0,38.98,0.0,,,73.89,36.25,647923.0,13995136.8,,13.81,73.84,17.7,0.1468,24.93,0.6949
2019-05-01,3521565.0,76065804.0,11.32,48.7,5.53,77.23,2.0,70943623.2,1834041.0,3284427.0,39615285.6,,,,0.18,,,,,5930.0,,,,0.18,,,,,39.61,,,,74.34,36.35,632923.0,13671136.8,,13.67,74.34,17.6,0.1467,24.96,0.698
2019-05-02,3368488.0,74106736.0,10.82,46.59,5.29,74.26,2.0,68847152.0,1824261.0,3129416.0,40133742.0,,,4253.0,,,,,0.31,,14033.0,,,,4253.0,,,155011.0,39.54,3.33,,,74.12,36.16,636929.0,14012438.0,,13.77,74.16,18.52,0.1492,25.99,0.6677
2019-05-03,3357299.0,73121972.22,10.79,46.09,5.27,74.67,2.0,67850515.26,1814666.0,3115267.0,39523425.48,,,2960.0,,,,,0.22,,12555.0,,,,2960.0,,,14149.0,39.81,0.21,,,73.87,35.97,641767.0,13977685.26,,14.07,73.89,18.4,0.1495,26.22,0.6655
2019-05-06,3324288.0,72535964.16,10.68,45.17,5.22,73.46,2.0,67254825.92,1810117.0,3082256.0,39496752.94,,,4828.0,0.02,,,,0.23,1729.0,8047.0,,,0.02,4828.0,,,34740.0,39.38,0.91,0.03,,73.62,35.98,648572.0,14151841.04,1330.0,14.1,73.63,17.68,0.1487,26.4,0.6608
2019-05-07,3502312.0,73548552.0,11.25,46.85,5.5,76.96,2.0,65385285.0,1976844.0,3113585.0,41513724.0,,,176326.0,0.54,,,,0.29,33869.0,11329.0,,,0.54,176326.0,,1730.0,2540.0,43.01,0.05,,,67.99,39.59,930867.0,19548207.0,,20.28,67.96,16.55,0.1414,25.26,0.7014
2019-05-08,3368171.0,71068408.1,10.82,43.6,5.29,71.95,2.0,64971668.6,1856786.0,3079226.0,39178184.6,,,218.0,0.4,,,,2.75,21447.0,124832.0,,,0.4,218.0,,4556.0,55806.0,38.97,1.88,,,67.67,37.5,887220.0,18720342.0,,18.63,67.65,16.67,0.1435,26.07,0.6803
2019-05-09,3327476.0,67148465.68,10.69,41.07,5.22,70.69,2.0,61519577.56,1845395.0,3048542.0,37240071.1,,,795.0,,,,,0.42,,20450.0,,,,795.0,,8264.0,30684.0,38.74,1.12,,,68.02,37.96,867522.0,17506593.96,,18.25,67.98,16.33,0.1446,26.6,0.6844
2019-05-10,3375469.0,68387001.94,10.85,41.34,5.3,69.36,2.0,61722799.1,1900053.0,3046535.0,38495073.78,,,4658.0,0.0,,,,,7771.0,,,,0.0,4658.0,,50000.0,9778.0,38.69,0.36,,,68.34,39.38,880360.0,17836093.6,,17.77,68.52,16.34,0.1424,26.03,0.6996
2019-05-13,3374483.0,65667439.18,10.84,40.93,5.3,69.27,2.0,59299270.94,1893478.0,3047239.0,36847081.88,,,3729.0,1.9,,,,0.28,88597.0,10304.0,,,1.9,3729.0,,,87893.0,38.31,1.87,,,76.99,39.33,565989.0,11014145.94,,11.45,76.99,13.97,0.1388,26.2,0.7009
2019-05-14,3374512.0,66646612.0,10.79,42.08,5.3,67.33,2.0,60432867.0,1887853.0,3059892.0,37285096.75,,,9116.0,0.32,,,,1.61,38979.0,42864.0,,,0.32,9116.0,,28123.0,26326.0,36.85,0.88,,,75.92,39.17,598913.0,11828531.75,,11.69,75.91,14.97,0.1388,25.99,0.7002
2019-05-15,3058461.0,60741035.46,9.78,37.34,4.8,61.71,1.0,59024376.78,1731968.0,2972023.0,34396884.48,,,15416.0,0.48,,,,4.58,18039.0,239662.0,,,0.48,15416.0,,68361.0,105908.0,34.22,1.98,,,94.2,35.93,106558.0,2116241.88,,2.11,94.19,16.47,0.16,28.71,0.6345
2019-05-16,2927074.0,58951270.36,9.36,35.81,4.59,59.6,1.0,57055290.76,1553837.0,2832934.0,31294277.18,,,7702.0,,,,,3.63,,185833.0,,,,7702.0,,,139089.0,30.94,2.49,,,91.3,32.41,148157.0,2983881.98,,2.98,91.21,16.81,0.1596,28.46,0.6105
2019-05-17,2951238.0,59260859.04,9.44,37.43,4.63,60.66,1.0,57180430.48,1537850.0,2847631.0,30880028.0,,,9467.0,0.67,,,,0.48,26909.0,25454.0,,,0.67,9467.0,,,12212.0,30.96,0.25,,,94.53,32.13,88951.0,1786136.08,,1.79,94.54,16.6,0.1586,28.26,0.6166
2019-05-20,2902219.0,57231758.68,9.28,37.02,4.55,59.27,1.0,55188628.64,1511850.0,2798612.0,29813682.0,,,,,,,,0.5,,26000.0,,,,,,,49019.0,30.31,1.16,,,96.53,31.77,54321.0,1071210.12,,1.09,96.53,16.43,0.1614,28.82,0.6098
2019-05-21,2718335.0,54040499.8,8.69,35.22,4.27,54.8,1.0,52290542.92,1356150.0,2630309.0,26960262.0,,,,,,,,3.68,,181855.0,,,,,,26155.0,168303.0,26.76,3.76,,,91.86,28.41,120107.0,2387727.16,,2.38,91.82,17.67,0.1494,24.55,0.5694
2019-05-22,2745309.0,54329665.11,8.78,36.07,4.31,55.68,1.0,52636848.3,1358604.0,2659770.0,26886773.16,,,4941.0,0.69,,,,0.04,29461.0,2487.0,,,0.69,4941.0,,,,27.03,,,,91.72,28.46,122594.0,2426135.26,,2.43,91.76,17.46,0.1478,24.37,0.575
2019-05-23,2731666.0,52038237.3,8.73,36.58,4.29,54.61,1.0,50408719.35,1355762.0,2646127.0,25827266.1,,,,0.05,,,,0.11,2454.0,5296.0,,,0.05,,,2454.0,16097.0,26.7,0.49,,,93.9,28.46,88137.0,1679009.85,,1.68,94.1,17.4,0.1486,24.67,0.5735
2019-05-24,2689485.0,51880165.65,8.6,36.1,4.22,52.43,1.0,50141847.3,1360338.0,2599370.0,26240920.02,,,4576.0,0.31,,,,,13023.0,,,,0.31,4576.0,,,59780.0,25.87,1.71,,,93.92,28.5,88137.0,1700162.73,,1.7,93.83,16.59,0.1461,24.72,0.5635
2019-05-27,2679869.0,52043055.98,8.57,35.44,4.21,52.67,1.0,50319725.18,1355899.0,2591129.0,26331558.58,,,2936.0,0.15,,,,0.12,2936.0,7375.0,,,0.15,2936.0,,,11177.0,26.18,0.07,,,97.71,28.41,31806.0,617672.52,,0.62,97.69,16.8,0.1469,24.78,0.5615
2019-05-28,2698656.0,51571316.16,8.63,36.47,4.24,53.32,1.0,49875494.76,1354620.0,2609916.0,25886788.2,,,,0.54,,,,0.02,18787.0,1279.0,,,0.54,,,,,26.32,,,,97.79,28.38,30629.0,585320.19,,0.58,97.83,16.84,0.1464,24.88,0.5655
2019-05-29,2680934.0,50321131.18,8.57,35.85,4.21,52.19,1.0,48951559.36,1343825.0,2607968.0,25223595.25,,,8273.0,1.11,,,,0.77,59218.0,37785.0,,,1.11,8273.0,,18717.0,61166.0,25.71,1.41,,,100.0,28.35,0.0,0.0,,0.0,100.0,16.91,0.1467,25.03,0.5656
2019-05-30,2722276.0,51532684.68,8.7,35.61,4.27,52.21,1.0,48941470.56,1343825.0,2585392.0,25438607.25,,,,,,,,,,,,,,,,,22576.0,25.26,0.64,,,100.0,28.44,0.0,0.0,,0.0,100.0,18.5,0.1486,24.54,0.5761
2019-05-31,2794139.0,53060699.61,8.93,37.29,4.38,53.81,1.0,49297394.34,1435993.0,2595966.0,27269507.07,,,99832.0,1.16,,,,1.17,55965.0,62411.0,,,1.16,99832.0,,54747.0,45391.0,27.12,0.89,,,74.68,30.26,486771.0,9243781.29,,9.22,74.63,18.47,0.1437,23.94,0.5888
2019-06-03,2771760.0,50972666.4,8.86,37.97,4.35,53.13,1.0,47328264.93,1418621.0,2573587.0,26088440.19,,,,0.01,,,,0.32,440.0,17372.0,,,0.01,,,,22819.0,26.73,0.41,,,74.45,29.87,486771.0,8951718.69,,9.18,74.44,18.4,0.1448,24.24,0.5836
2019-06-04,2696039.0,51143859.83,8.62,38.35,4.23,50.75,1.0,47384518.02,1390220.0,2497866.0,26372473.4,,,,,,,,0.55,,28401.0,,,,,,,75721.0,25.57,1.92,,,74.07,29.27,486771.0,9234045.87,,9.0,73.96,18.52,0.1395,22.08,0.5677
2019-06-05,3051067.0,60258573.25,9.75,47.31,4.79,59.17,1.0,50179042.25,1395778.0,2540711.0,27566615.5,,,3350.0,1.69,,,,0.49,83300.0,28942.0,,,1.69,3350.0,,31150.0,40455.0,26.58,0.0,,,74.04,29.38,489512.0,9667862.0,,9.36,73.96,19.6,0.1396,21.32,0.6422
2019-06-06,2930319.0,57815193.87,9.37,44.99,4.6,58.61,1.0,47745869.99,1353460.0,2419963.0,26703765.8,,,30874.0,0.47,,,,1.97,14272.0,103492.0,,,0.47,30874.0,,30300.0,135020.0,26.7,2.16,,,73.32,28.52,492526.0,9717537.98,,9.72,73.3,20.54,0.1476,22.65,0.6175
2019-06-07,2763287.0,54630183.99,8.83,41.75,4.34,55.35,1.0,47695540.17,1516055.0,2412521.0,29972407.35,,,196967.0,1.13,,,,1.07,56700.0,54219.0,,,1.13,196967.0,,19847.0,64142.0,29.84,1.2,,,69.54,33.19,663918.0,13125658.86,,13.08,69.52,17.78,0.1322,21.69,0.6049
2019-06-10,2361455.0,46554725.53,7.55,36.73,3.71,47.58,1.0,40671744.21,1185167.0,2063045.0,23364884.95,,,30000.0,0.29,,,,7.03,5100.0,360888.0,,,0.29,30000.0,,,354576.0,23.54,7.22,,,64.03,26.12,665924.0,13128308.2,,13.17,64.12,17.26,0.1263,20.53,0.5204
2019-06-11,2660946.0,53751112.18,8.51,42.74,4.18,55.13,1.0,41663229.51,1695441.0,2062536.0,34247910.1,,,363532.0,6.46,,,,1.17,298860.0,58976.0,,,6.46,363532.0,,205718.0,299369.0,34.49,5.85,,,37.27,37.27,2853750.0,57645753.2,,58.05,37.27,17.44,0.1258,18.21,0.5849
