,ALECO FP Equity_DX_SI_QTY,ALECO FP Equity_DX_SHORT_INTEREST_VALUE,ALECO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALECO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALECO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALECO FP Equity_DX_SI_MV,ALECO FP Equity_DX_DSS,ALECO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALECO FP Equity_DX_SUPPLY_SI_QTY,ALECO FP Equity_DX_BROKER_SI_QTY,ALECO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALECO FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALECO FP Equity_DX_BROKER_SI_MV_INC_x,ALECO FP Equity_DX_BROKER_SI_QTY_ADD,ALECO FP Equity_DX_SUPPLY_SI_MV_DEC,ALECO FP Equity_DX_BROKER_SI_QTY_INC,ALECO FP Equity_DX_SUPPLY_SI_QTY_DEC,ALECO FP Equity_DX_BROKER_SI_MV_INC_y,ALECO FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALECO FP Equity_DX_BROKER_SI_MV_ADD,ALECO FP Equity_DX_SUPPLY_SI_QTY_ADD,ALECO FP Equity_DX_BROKER_SI_QTY_DEC,ALECO FP Equity_DX_SUPPLY_SI_MV,ALECO FP Equity_DX_BROKER_SI_MV_DEC,ALECO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALECO FP Equity_DX_UTILIZATION_QUANTITY,ALECO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALECO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALECO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALECO FP Equity_DX_ACTIVE_UTILIZATION_MV,ALECO FP Equity_DX_BROKER_SI_CON_RATIO,ALECO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALECO FP Equity_DX_DEMAND_SUPPLY_RATIO
2025-03-31,3200.0,9024.0,0.1,3.35,0.06,0.01,0.0,9024.0,0.0,3200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,12.8
2025-04-01,3200.0,8992.0,0.1,3.25,0.06,0.01,0.0,8992.0,0.0,3200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,12.8
2025-04-02,3200.0,8896.0,0.1,3.25,0.06,0.01,0.0,8896.0,0.0,3200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,12.8
2025-04-03,3200.0,8896.0,0.1,3.25,0.06,0.01,0.0,8896.0,0.0,3200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,12.8
2025-04-04,3200.0,8768.0,0.1,3.67,0.06,0.01,0.0,8768.0,0.0,3200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,12.8
2025-04-07,3200.0,8448.0,0.1,3.34,0.06,0.01,0.0,8448.0,0.0,3200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,12.8
2025-04-08,3200.0,8544.0,0.1,2.65,0.06,0.01,0.0,8544.0,0.0,3200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,12.8
2025-04-09,3200.0,8544.0,0.1,2.66,0.06,0.01,0.0,8544.0,0.0,3200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,12.8
2025-04-10,3200.0,8960.0,0.1,2.63,0.06,0.01,0.0,8960.0,0.0,3200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,12.8
2025-04-11,3200.0,8992.0,0.1,2.54,0.06,0.01,0.0,8992.0,0.0,3200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,12.8
2025-04-14,3200.0,9216.0,0.1,2.55,0.06,0.01,0.0,9216.0,0.0,3200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,12.8
2025-04-15,3200.0,9088.0,0.1,2.53,0.06,0.01,0.0,9088.0,0.0,3200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,12.8
2025-04-16,3200.0,8992.0,0.1,2.59,0.06,0.01,0.0,8992.0,0.0,3200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,12.8
2025-04-17,3200.0,8896.0,0.1,2.62,0.06,0.01,0.0,8896.0,0.0,3200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,12.8
2025-04-18,3200.0,8896.0,0.1,3.32,0.06,0.01,0.0,8896.0,0.0,3200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,12.8
2025-04-21,3200.0,8896.0,0.1,3.32,0.06,0.01,0.0,8896.0,0.0,3200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,12.8
2025-04-22,3200.0,8992.0,0.1,3.32,0.06,0.01,0.0,8992.0,0.0,3200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,12.8
2025-04-23,3200.0,9472.0,0.1,3.35,0.06,0.01,0.0,9472.0,0.0,3200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,12.8
2025-04-24,3200.0,9472.0,0.1,2.96,0.06,0.01,0.0,9472.0,0.0,3200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,12.8
2025-04-25,219.0,657.0,0.01,0.19,0.0,0.0,0.0,657.0,0.0,219.0,0.0,,,,,,,,,,,2981.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.876
2025-04-28,219.0,667.95,0.01,0.18,0.0,0.0,0.0,667.95,0.0,219.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.876
2025-04-29,219.0,652.62,0.01,0.17,0.0,0.0,0.0,652.62,0.0,219.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.876
2025-04-30,219.0,659.19,0.01,0.17,0.0,0.0,0.0,659.19,0.0,219.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.876
2025-05-01,219.0,659.19,0.01,0.17,0.0,0.0,0.0,659.19,0.0,219.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.876
2025-05-02,219.0,643.86,0.01,0.17,0.0,0.0,0.0,643.86,0.0,219.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.876
2025-05-05,219.0,630.72,0.01,0.17,0.0,0.0,0.0,630.72,0.0,219.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.876
2025-05-06,219.0,678.9,0.01,0.18,0.0,0.0,0.0,678.9,0.0,219.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.876
2025-05-07,219.0,678.9,0.01,0.15,0.0,0.0,0.0,678.9,0.0,219.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.876
2025-05-08,219.0,676.71,0.01,0.16,0.0,0.0,0.0,676.71,0.0,219.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.876
2025-05-09,219.0,676.71,0.01,0.16,0.0,0.0,0.0,676.71,0.0,219.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.876
2025-05-12,219.0,663.57,0.01,0.15,0.0,0.0,0.0,663.57,0.0,219.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.876
2025-05-13,219.0,663.57,0.01,0.15,0.0,0.0,0.0,663.57,0.0,219.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.876
2025-05-14,219.0,650.43,0.01,0.15,0.0,0.0,0.0,650.43,0.0,219.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.876
2025-05-15,219.0,657.0,0.01,0.15,0.0,0.0,0.0,657.0,0.0,219.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.876
2025-05-16,219.0,650.43,0.01,0.15,0.0,0.0,0.0,650.43,0.0,219.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.876
2025-05-19,219.0,648.24,0.01,0.15,0.0,0.0,0.0,648.24,0.0,219.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.876
2025-05-20,219.0,654.81,0.01,0.15,0.0,0.0,0.0,654.81,0.0,219.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.876
2025-05-21,219.0,641.67,0.01,0.15,0.0,0.0,0.0,641.67,0.0,219.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.876
2025-05-22,219.0,613.2,0.01,0.17,0.0,0.0,0.0,613.2,0.0,219.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.876
2025-05-23,219.0,606.63,0.01,0.18,0.0,0.0,0.0,606.63,0.0,219.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.876
2025-05-26,219.0,597.87,0.01,0.17,0.0,0.0,0.0,597.87,0.0,219.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.876
2025-05-27,219.0,595.68,0.01,0.16,0.0,0.0,0.0,595.68,0.0,219.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.876
2025-05-28,219.0,589.11,0.01,0.17,0.0,0.0,0.0,589.11,0.0,219.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.876
2025-05-29,219.0,600.06,0.01,0.17,0.0,0.0,0.0,600.06,0.0,219.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.876
2025-05-30,219.0,604.44,0.01,0.17,0.0,0.0,0.0,604.44,0.0,219.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.876
2025-06-02,219.0,586.92,0.01,0.16,0.0,0.0,0.0,586.92,0.0,219.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.876
2025-06-03,219.0,593.49,0.01,0.16,0.0,0.0,0.0,593.49,0.0,219.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.876
2025-06-04,219.0,593.49,0.01,0.16,0.0,0.0,0.0,593.49,0.0,219.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.876
2025-06-05,219.0,600.06,0.01,0.16,0.0,0.0,0.0,600.06,0.0,219.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.876
2025-06-06,219.0,600.06,0.01,0.18,0.0,0.0,0.0,600.06,0.0,219.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.876
2025-06-09,219.0,608.82,0.01,0.2,0.0,0.0,0.0,608.82,0.0,219.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.876
2025-06-10,219.0,608.82,0.01,0.21,0.0,0.0,0.0,608.82,0.0,219.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.876
2025-06-11,219.0,606.63,0.01,0.2,0.0,0.0,0.0,606.63,0.0,219.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.876
2025-06-12,219.0,611.01,0.01,0.2,0.0,0.0,0.0,611.01,0.0,219.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.876
2025-06-13,219.0,606.63,0.01,0.2,0.0,0.0,0.0,606.63,0.0,219.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.876
2025-06-16,219.0,604.44,0.01,0.2,0.0,0.0,0.0,604.44,0.0,219.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.876
2025-06-17,219.0,602.25,0.01,0.2,0.0,0.0,0.0,602.25,0.0,219.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.876
2025-06-18,219.0,578.16,0.01,0.24,0.0,0.0,0.0,578.16,0.0,219.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.876
2025-06-19,219.0,613.2,0.01,0.23,0.0,0.0,0.0,613.2,0.0,219.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.876
2025-06-20,219.0,613.2,0.01,0.21,0.0,0.0,0.0,613.2,0.0,219.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.876
2025-06-23,219.0,615.39,0.01,0.24,0.0,0.0,0.0,615.39,0.0,219.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.876
2025-06-24,219.0,608.82,0.01,0.24,0.0,0.0,0.0,608.82,0.0,219.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.876
2025-06-25,219.0,578.16,0.01,0.24,0.0,0.0,0.0,578.16,0.0,219.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.876
2025-06-26,219.0,578.16,0.01,0.23,0.0,0.0,0.0,578.16,0.0,219.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.876
2025-06-27,219.0,584.73,0.01,0.22,0.0,0.0,0.0,584.73,0.0,219.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.876
2025-06-30,219.0,560.64,0.01,0.22,0.0,0.0,0.0,560.64,0.0,219.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.876
2025-07-01,219.0,586.92,0.01,0.22,0.0,0.0,0.0,586.92,0.0,219.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.876
2025-07-02,219.0,591.3,0.01,0.21,0.0,0.0,0.0,591.3,0.0,219.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.876
2025-07-03,219.0,593.49,0.01,0.2,0.0,0.0,0.0,593.49,0.0,219.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.876
2025-07-04,219.0,578.16,0.01,0.22,0.0,0.0,0.0,578.16,0.0,219.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.876
2025-07-07,219.0,578.16,0.01,0.24,0.0,0.0,0.0,578.16,0.0,219.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.876
2025-07-08,219.0,584.73,0.01,0.25,0.0,0.0,0.0,584.73,0.0,219.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.876
2025-07-09,219.0,646.05,0.01,0.25,0.0,0.0,0.0,646.05,0.0,219.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.876
2025-07-10,219.0,630.72,0.01,0.24,0.0,0.0,0.0,630.72,0.0,219.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.876
2025-07-11,219.0,632.91,0.01,0.24,0.0,0.0,0.0,632.91,0.0,219.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.876
2025-07-14,219.0,632.91,0.01,0.24,0.0,0.0,0.0,632.91,0.0,219.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.876
2025-07-15,219.0,626.34,0.01,0.25,0.0,0.0,0.0,626.34,0.0,219.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.876
2025-07-16,219.0,626.34,0.01,0.25,0.0,0.0,0.0,626.34,0.0,219.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.876
2025-07-17,219.0,626.34,0.01,0.25,0.0,0.0,0.0,626.34,0.0,219.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.876
2025-07-18,219.0,613.2,0.01,0.25,0.0,0.0,0.0,613.2,0.0,219.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.876
2025-07-21,219.0,591.3,0.01,0.25,0.0,0.0,0.0,591.3,0.0,219.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.876
2025-07-22,219.0,591.3,0.01,0.25,0.0,0.0,0.0,591.3,0.0,219.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.292
2025-07-23,219.0,597.87,0.01,0.26,0.0,0.0,0.0,597.87,0.0,219.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.876
2025-07-24,219.0,611.01,0.01,0.28,0.0,0.0,0.0,611.01,0.0,219.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.876
2025-07-25,219.0,613.2,0.01,0.25,0.0,0.0,0.0,613.2,0.0,219.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.876
2025-07-28,219.0,624.15,0.01,0.27,0.0,0.0,0.0,624.15,0.0,219.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.876
2025-07-29,219.0,613.2,0.01,0.27,0.0,0.0,0.0,613.2,0.0,219.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.876
2025-07-30,219.0,641.67,0.01,0.27,0.0,0.0,0.0,641.67,0.0,219.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.876
2025-07-31,219.0,646.05,0.01,0.28,0.0,0.0,0.0,646.05,0.0,219.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.876
2025-08-01,266.0,702.24,0.01,0.37,0.0,0.0,0.0,702.24,47.0,266.0,124.08,,0.0,,,47.0,,0.0,,,47.0,,0.0,,100.0,15.82,0.0,0.0,0.0,100.0,1.0,100.0,0.8956
2025-08-04,266.0,659.68,0.01,0.28,0.0,0.0,0.0,659.68,47.0,266.0,116.56,,,,,,,,,,,,0.0,,100.0,15.82,0.0,0.0,0.0,100.0,1.0,100.0,0.8956
2025-08-05,266.0,662.34,0.01,0.23,0.0,0.0,0.0,662.34,47.0,266.0,117.03,,,,,,,,,,,,0.0,,100.0,2.69,0.0,0.0,0.0,100.0,1.0,100.0,0.152
2025-08-06,266.0,638.4,0.01,0.22,0.0,0.0,0.0,638.4,47.0,266.0,112.8,,,,,,,,,,,,0.0,,100.0,2.69,0.0,0.0,0.0,100.0,1.0,100.0,0.152
2025-08-07,266.0,665.0,0.01,0.21,0.0,0.0,0.0,665.0,47.0,266.0,117.5,,,,,,,,,,,,0.0,,100.0,2.69,0.0,0.0,0.0,100.0,1.0,100.0,0.152
2025-08-08,266.0,665.0,0.01,0.2,0.0,0.0,0.0,665.0,47.0,266.0,117.5,,,,,,,,,,,,0.0,,100.0,2.69,0.0,0.0,0.0,100.0,1.0,100.0,0.152
2025-08-11,286.0,697.84,0.01,0.21,0.01,0.0,0.0,697.84,67.0,286.0,163.48,20.0,0.0,,,20.0,,0.0,20.0,,,,0.0,,100.0,3.83,0.0,0.0,0.0,100.0,1.0,100.0,0.1634
2025-08-12,286.0,717.86,0.01,0.21,0.01,0.0,0.0,717.86,67.0,286.0,168.17,,,,,,,,,,,,0.0,,100.0,3.83,0.0,0.0,0.0,100.0,1.0,100.0,0.1634
2025-08-13,286.0,692.12,0.01,0.21,0.01,0.0,0.0,692.12,67.0,286.0,162.14,,,,,,,,,,,,0.0,,100.0,3.83,0.0,0.0,0.0,100.0,1.0,100.0,0.1634
2025-08-14,286.0,697.84,0.01,0.22,0.01,0.0,0.0,697.84,67.0,286.0,163.48,,,,,,,,,,,,0.0,,100.0,3.83,0.0,0.0,0.0,100.0,1.0,100.0,0.1634
2025-08-15,286.0,686.4,0.01,0.22,0.01,0.0,0.0,686.4,67.0,286.0,160.8,,,,,,,,,,,,0.0,,100.0,3.83,0.0,0.0,0.0,100.0,1.0,100.0,0.1634
2025-08-18,286.0,703.56,0.01,0.22,0.01,0.0,0.0,703.56,67.0,286.0,164.82,,,,,,,,,,,,0.0,,100.0,3.83,0.0,0.0,0.0,100.0,1.0,100.0,0.1634
2025-08-19,266.0,659.68,0.01,0.2,0.0,0.0,0.0,659.68,47.0,266.0,116.56,,,,0.0,,20.0,,,,,20.0,0.0,0.0,100.0,2.69,0.0,0.0,0.0,100.0,1.0,100.0,0.152
2025-08-20,266.0,638.4,0.01,0.2,0.0,0.0,0.0,638.4,47.0,266.0,112.8,,,,,,,,,,,,0.0,,100.0,2.69,0.0,0.0,0.0,100.0,1.0,100.0,0.152
2025-08-21,266.0,635.74,0.01,0.21,0.0,0.0,0.0,635.74,47.0,266.0,112.33,,,,,,,,,,,,0.0,,100.0,2.69,0.0,0.0,0.0,100.0,1.0,100.0,0.152
2025-08-22,266.0,643.72,0.01,0.21,0.0,0.0,0.0,643.72,47.0,266.0,113.74,,,,,,,,,,,,0.0,,100.0,2.69,0.0,0.0,0.0,100.0,1.0,100.0,0.152
2025-08-25,266.0,665.0,0.01,0.21,0.0,0.0,0.0,665.0,47.0,266.0,117.5,,,,,,,,,,,,0.0,,100.0,2.69,0.0,0.0,0.0,100.0,1.0,100.0,0.152
2025-08-26,266.0,665.0,0.01,0.18,0.0,0.0,0.0,665.0,47.0,266.0,117.5,,,,,,,,,,,,0.0,,100.0,2.69,0.0,0.0,0.0,100.0,1.0,100.0,0.152
2025-08-27,1766.0,4415.0,0.05,1.13,0.03,0.0,0.0,4415.0,1547.0,1766.0,3867.5,1500.0,0.0,,,1500.0,,0.0,1500.0,,,,0.0,,100.0,86.09,0.0,0.0,0.0,100.0,1.0,100.0,0.9827
2025-08-28,3000.0,7470.0,0.09,1.92,0.06,0.01,0.0,3735.0,1500.0,1500.0,3735.0,,,,0.0,,47.0,,,,,266.0,0.0,0.0,100.0,85.71,0.0,0.0,0.0,100.0,1.0,100.0,1.7143
