,CNDF FP Equity_DX_SI_QTY,CNDF FP Equity_DX_SHORT_INTEREST_VALUE,CNDF FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,CNDF FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CNDF FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CNDF FP Equity_DX_SI_MV,CNDF FP Equity_DX_DSS,CNDF FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CNDF FP Equity_DX_SUPPLY_SI_QTY,CNDF FP Equity_DX_BROKER_SI_QTY,CNDF FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CNDF FP Equity_DX_BROKER_SI_MV_NEW_x,CNDF FP Equity_DX_SUPPLY_SI_QTY_NEW_x,CNDF FP Equity_DX_SUPPLY_SI_QTY_INC_x,CNDF FP Equity_DX_BROKER_SI_MV_INC_x,CNDF FP Equity_DX_SUPPLY_SI_MV_NEW,CNDF FP Equity_DX_BROKER_SI_QTY_ADD,CNDF FP Equity_DX_BROKER_SI_QTY_NEW,CNDF FP Equity_DX_SUPPLY_SI_MV_DEC,CNDF FP Equity_DX_BROKER_SI_QTY_INC,CNDF FP Equity_DX_SUPPLY_SI_QTY_DEC,CNDF FP Equity_DX_BROKER_SI_MV_NEW_y,CNDF FP Equity_DX_SUPPLY_SI_QTY_NEW_y,CNDF FP Equity_DX_BROKER_SI_MV_INC_y,CNDF FP Equity_DX_SUPPLY_SI_QTY_INC_y,CNDF FP Equity_DX_BROKER_SI_MV_ADD,CNDF FP Equity_DX_SUPPLY_SI_QTY_ADD,CNDF FP Equity_DX_BROKER_SI_QTY_DEC,CNDF FP Equity_DX_SUPPLY_SI_MV,CNDF FP Equity_DX_BROKER_SI_MV_DEC,CNDF FP Equity_DX_SUPPLY_SI_MV_RMV,CNDF FP Equity_DX_BROKER_SI_MV_RMV,CNDF FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CNDF FP Equity_DX_UTILIZATION_QUANTITY,CNDF FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CNDF FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CNDF FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,CNDF FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CNDF FP Equity_DX_ACTIVE_UTILIZATION_MV,CNDF FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CNDF FP Equity_DX_BROKER_SI_CON_RATIO,CNDF FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CNDF FP Equity_DX_DEMAND_SUPPLY_RATIO
2022-08-22,20842.0,381408.6,0.13,9.99,0.12,0.35,0.0,379194.3,121.0,20721.0,2214.3,,,,,,,,,,,,,,,,,,0.0,,,,0.54,0.54,22107.0,404558.1,,0.4,0.49,32.34,0.3275,36.03,0.9376
2022-08-23,20600.0,370388.0,0.13,7.84,0.12,0.38,0.0,370388.0,0.0,20600.0,0.0,,,,,,,,0.0,,121.0,,,,,,,121.0,0.0,0.0,,,0.0,0.0,22107.0,397483.86,,0.4,0.0,32.58,0.3348,36.3,0.9318
2022-08-24,20900.0,375614.8,0.13,7.7,0.12,0.38,0.0,372919.0,150.0,20750.0,2695.8,,,,,,150.0,,,,,,,,,0.0,150.0,,0.0,,,,0.67,0.67,22107.0,397307.0,,0.4,0.67,32.15,0.3256,35.82,0.939
2022-08-25,22500.0,404280.0,0.14,8.22,0.13,0.41,0.0,387210.4,950.0,21550.0,17069.6,,,800.0,0.01,,,,,800.0,,,,0.01,800.0,,,,0.02,,,,4.12,4.12,22107.0,397218.58,,0.4,4.11,33.31,0.3249,33.4,0.9758
2022-08-26,25500.0,459000.0,0.16,8.99,0.15,0.46,0.0,423900.0,1950.0,23550.0,35100.0,,,1000.0,0.04,,,,,2000.0,,,,0.04,1000.0,,,,0.04,,,,100.0,8.11,0.0,0.0,,0.0,100.0,34.03,0.3277,35.39,1.06
2022-08-29,25500.0,454002.0,0.16,8.73,0.15,0.46,0.0,419284.2,1950.0,23550.0,34717.8,,,,,,,,,,,,,,,,,,0.04,,,,8.11,8.11,22107.0,393593.03,,0.4,8.16,34.11,0.3278,35.36,1.06
2022-08-30,25500.0,456450.0,0.16,8.46,0.15,0.46,0.0,421545.0,1950.0,23550.0,34905.0,,,,,,,,,,,,,,,,,,0.03,,,,8.11,8.11,22107.0,395715.3,,0.4,8.05,34.08,0.3278,35.38,1.06
2022-08-31,25500.0,446250.0,0.16,8.45,0.15,0.46,0.0,412125.0,1950.0,23550.0,34125.0,,,,,,,,,,,,,,,,,,0.03,,,,8.11,8.11,22107.0,386872.5,,0.39,8.24,34.11,0.3278,35.36,1.06
2022-09-01,25200.0,437220.0,0.16,8.11,0.15,0.45,0.0,405990.0,1800.0,23400.0,31230.0,,,,,,,,0.0,,150.0,,,,,,,150.0,0.03,0.0,,,7.53,7.53,22107.0,383556.45,,0.39,7.56,34.23,0.3353,35.89,1.0541
2022-09-02,25200.0,441000.0,0.16,7.87,0.15,0.44,0.0,409500.0,1800.0,23400.0,31500.0,,,,,,,,,,,,,,,,,,0.03,,,,7.53,7.53,22107.0,386872.5,,0.39,7.41,34.47,0.3354,35.79,1.0541
2022-09-05,25200.0,436615.2,0.16,7.69,0.15,0.45,0.0,405428.4,1800.0,23400.0,31186.8,,,,,,,,,,,,,,,,,,0.03,,,,7.53,7.53,22107.0,383025.88,,0.38,7.57,34.4,0.3353,35.82,1.0541
2022-09-06,25200.0,430617.6,0.16,7.37,0.15,0.44,0.0,399859.2,1800.0,23400.0,30758.4,,,,,,,,,,,,,,,,,,0.03,,,,7.53,7.53,22107.0,377764.42,,0.38,7.59,34.39,0.3353,35.83,1.0541
2022-09-07,25200.0,420840.0,0.16,7.35,0.15,0.43,0.0,390780.0,1800.0,23400.0,30060.0,,,,,,,,,,,,,,,,,,0.03,,,,7.53,7.53,22107.0,369186.9,,0.37,7.68,34.64,0.3354,35.73,1.0541
2022-09-08,25200.0,416102.4,0.16,7.14,0.15,0.43,0.0,386380.8,1800.0,23400.0,29721.6,,,,,,,,,,,,,,,,,,0.03,,,,7.53,7.53,22107.0,365030.78,,0.37,7.6,34.41,0.3353,35.81,1.0541
2022-09-09,25200.0,421696.8,0.16,6.63,0.15,0.42,0.0,391575.6,1800.0,23400.0,30121.2,,,,,,,,,,,,,,,,,,0.03,,,,7.53,7.53,22107.0,369938.54,,0.37,7.41,34.53,0.3354,35.77,1.0541
2022-09-12,25200.0,418420.8,0.16,6.02,0.15,0.43,0.0,388533.6,1800.0,23400.0,29887.2,,,,,,,,,,,,,,,,,,0.03,,,,7.53,7.53,22107.0,367064.63,,0.37,7.55,34.64,0.3355,35.79,1.0541
2022-09-13,25200.0,417110.4,0.16,5.97,0.15,0.43,0.0,387316.8,1800.0,23400.0,29793.6,,,,,,,,,,,,,,,,,,0.03,,,,7.53,7.53,22107.0,365915.06,,0.37,7.5,34.15,0.3352,35.92,1.0541
2022-09-14,25200.0,421696.8,0.16,5.85,0.15,0.42,0.0,391575.6,1800.0,23400.0,30121.2,,,,,,,,,,,,,,,,,,0.03,,,,7.53,7.53,22107.0,369938.54,,0.37,7.42,34.45,0.3354,35.81,1.0541
2022-09-15,25200.0,420840.0,0.16,5.78,0.15,0.43,0.0,390780.0,1800.0,23400.0,30060.0,,,,,,,,,,,,,,,,,,0.03,,,,7.53,7.53,22107.0,369186.9,,0.37,7.52,34.48,0.3354,35.79,1.0541
2022-09-16,25200.0,420789.6,0.16,5.91,0.15,0.43,0.0,390733.2,1800.0,23400.0,30056.4,,,,,,,,,,,,,,,,,,0.03,,,,7.53,7.53,22107.0,369142.69,,0.37,7.5,34.48,0.3354,35.79,1.0541
2022-09-19,25200.0,416556.0,0.16,5.85,0.15,0.43,0.0,386802.0,1800.0,23400.0,29754.0,,,,,,,,,,,,,,,,,,0.03,,,,7.53,7.53,22107.0,365428.71,,0.37,7.57,34.46,0.3354,35.8,1.0541
2022-09-20,25200.0,419328.0,0.16,6.2,0.15,0.42,0.0,389376.0,1800.0,23400.0,29952.0,,,,,,,,,,,,,,,,,,0.03,,,,7.53,7.53,22107.0,367860.48,,0.37,7.45,34.34,0.3353,35.85,1.0541
2022-09-21,25200.0,418320.0,0.16,6.16,0.15,0.43,0.0,388440.0,1800.0,23400.0,29880.0,,,,,,,,,,,,,,,,,,0.03,,,,7.53,7.53,22107.0,366976.2,,0.37,7.5,34.16,0.3352,35.92,1.0541
2022-09-22,24700.0,409822.4,0.16,6.18,0.14,0.42,0.0,379956.8,1800.0,22900.0,29865.6,,,,,,,,,,,,,,,,,500.0,0.03,0.01,,,7.53,7.53,22107.0,366799.34,,0.37,7.51,34.46,0.3346,35.14,1.0332
2022-09-23,22200.0,369630.0,0.14,5.87,0.13,0.38,0.0,356310.0,800.0,21400.0,13320.0,,,,,,,,0.02,,1000.0,,,,,,,1500.0,0.01,0.03,,,3.35,3.35,23107.0,384731.55,,0.39,3.32,33.93,0.3336,33.97,0.9286
2022-09-26,22200.0,367632.0,0.14,5.89,0.13,0.38,0.0,354384.0,800.0,21400.0,13248.0,,,,,,,,,,,,,,,,,,0.01,,,,2.85,2.85,27307.0,452203.92,,0.46,2.84,33.74,0.3336,34.19,0.7898
2022-09-27,17000.0,283254.0,0.11,4.24,0.1,0.29,0.0,269924.4,800.0,16200.0,13329.6,,,,,,,,,,,,,,,,,5200.0,0.01,0.09,,,2.85,2.85,27307.0,454989.23,,0.46,2.82,42.09,0.3904,44.05,0.6048
2022-09-28,17000.0,283220.0,0.11,4.37,0.1,0.29,0.0,269892.0,800.0,16200.0,13328.0,,,,,,,,,,,,,,,,,,0.01,,,,3.01,3.01,25807.0,429944.62,,0.43,3.03,42.47,0.3909,43.76,0.6389
2022-09-29,17000.0,282506.0,0.11,4.32,0.1,0.29,0.0,269211.6,800.0,16200.0,13294.4,,,,,,,,,,,,,,,,,,0.01,,,,2.76,2.76,28207.0,468743.93,,0.47,2.78,42.34,0.3907,43.86,0.5861
2022-09-30,17000.0,282200.0,0.11,3.97,0.1,0.29,0.0,268920.0,800.0,16200.0,13280.0,,,,,,,,,,,,,,,,,,0.01,,,,2.76,2.76,28207.0,468236.2,,0.47,2.76,42.13,0.3904,44.01,0.5861
2022-10-03,17152.0,285066.24,0.11,3.79,0.1,0.29,0.0,270507.12,876.0,16276.0,14559.12,,,76.0,,,76.0,,,,,,,,76.0,0.0,,,0.01,,,,100.0,3.14,0.0,0.0,,0.0,100.0,41.83,0.3838,43.58,0.6151
2022-10-04,17152.0,283522.56,0.11,4.31,0.1,0.29,0.0,269042.28,876.0,16276.0,14480.28,,,,,,,,,,,,,,,,,,0.01,,,,3.14,3.14,27007.0,446425.71,,0.45,3.17,42.15,0.3841,43.34,0.6151
2022-10-05,17152.0,279920.64,0.11,4.15,0.1,0.29,0.0,265624.32,876.0,16276.0,14296.32,,,,,,,,,,,,,,,,,,0.01,,,,3.14,3.14,27007.0,440754.24,,0.44,3.17,41.52,0.3835,43.81,0.6151
2022-10-06,17152.0,279886.34,0.11,4.2,0.1,0.29,0.0,265591.77,876.0,16276.0,14294.57,,,,,,,,,,,,,,,,,,0.01,,,,3.14,3.14,27007.0,440700.23,,0.44,3.13,41.56,0.3835,43.78,0.6151
2022-10-07,17152.0,278033.92,0.11,4.29,0.1,0.29,0.0,263833.96,876.0,16276.0,14199.96,,,,,,,,,,,,,,,,,,0.01,,,,3.13,3.13,27133.0,439825.93,,0.44,3.13,41.65,0.3836,43.7,0.6124
2022-10-10,17152.0,275289.6,0.11,4.34,0.1,0.28,0.0,261229.8,876.0,16276.0,14059.8,,,,,,,,,,,,,,,,,,0.01,,,,3.12,3.12,27184.0,436303.2,,0.44,3.14,41.7,0.3836,43.67,0.6113
2022-10-11,17000.0,273768.0,0.11,4.36,0.1,0.28,0.0,260884.8,800.0,16200.0,12883.2,,,,,,,,0.0,,76.0,,,,,,,76.0,0.01,0.0,,,2.86,2.86,27184.0,437771.14,,0.44,2.85,42.13,0.3904,44.01,0.6075
2022-10-12,17000.0,273360.0,0.11,4.26,0.1,0.28,0.0,260496.0,800.0,16200.0,12864.0,,,,,,,,,,,,,,,,,,0.01,,,,2.86,2.86,27184.0,437118.72,,0.44,2.86,42.14,0.3904,44.0,0.6075
2022-10-13,17018.0,273819.62,0.11,4.36,0.1,0.28,0.0,260802.81,809.0,16209.0,13016.81,,,9.0,,,9.0,,,,,,,,9.0,0.0,,,0.01,,,,2.9,2.9,27083.0,435765.47,,0.43,2.91,42.29,0.3898,43.81,0.6101
2022-10-14,17018.0,274806.66,0.11,4.48,0.1,0.28,0.0,261742.93,809.0,16209.0,13063.73,,,,,,,,,,,,,,,,,,0.01,,,,2.79,2.79,28152.0,454598.5,,0.46,2.75,41.96,0.3895,44.06,0.5876
2022-10-17,17018.0,275691.6,0.11,4.5,0.1,0.28,0.0,262585.8,809.0,16209.0,13105.8,,,,,,,,,,,,,,,,,,0.01,,,,2.77,2.77,28391.0,459934.2,,0.46,2.77,42.35,0.3899,43.77,0.5828
2022-10-18,17018.0,277461.47,0.11,4.6,0.1,0.28,0.0,264271.54,809.0,16209.0,13189.94,,,,,,,,,,,,,,,,,,0.01,,,,2.72,2.72,28946.0,471935.58,,0.47,2.7,42.12,0.3897,43.95,0.5719
2022-10-19,17308.0,282605.02,0.11,4.62,0.1,0.29,0.0,267028.11,954.0,16354.0,15576.91,,,145.0,0.0,,,,,145.0,,,,0.0,145.0,,,,0.02,,,,100.0,3.16,0.0,0.0,,0.0,100.0,41.22,0.3769,43.36,0.5738
2022-10-20,17366.0,283760.44,0.11,4.65,0.1,0.29,0.0,267698.22,983.0,16383.0,16062.22,,,29.0,0.0,,,,,29.0,,,,0.0,29.0,,,,0.02,,,,100.0,3.22,0.0,0.0,,0.0,100.0,41.32,0.3749,43.05,0.5684
2022-10-21,17348.0,285895.04,0.11,4.89,0.1,0.29,0.0,269843.52,974.0,16374.0,16051.52,,,,,,,,0.0,,9.0,,,,,,,9.0,0.02,0.0,,,100.0,3.11,0.0,0.0,,0.0,100.0,41.48,0.3758,43.01,0.5532
2022-10-24,17348.0,288462.54,0.11,5.4,0.1,0.29,0.0,272266.87,974.0,16374.0,16195.67,,,,,,,,,,,,,,,,,,0.02,,,,100.0,3.03,0.0,0.0,,0.0,100.0,41.4,0.376,43.13,0.5389
2022-10-25,17348.0,286554.26,0.11,5.49,0.1,0.29,0.0,270465.73,974.0,16374.0,16088.53,,,,,,,,,,,,,,,,,,0.02,,,,100.0,2.85,0.0,0.0,,0.0,100.0,41.5,0.3758,43.0,0.5085
2022-10-26,17348.0,285409.3,0.11,5.6,0.1,0.29,0.0,269385.05,974.0,16374.0,16024.25,,,,,,,,,,,,,,,,,,0.02,,,,100.0,2.82,0.0,0.0,,0.0,100.0,41.57,0.3758,42.94,0.5028
2022-10-27,17348.0,284507.2,0.11,5.6,0.1,0.29,0.0,268533.6,974.0,16374.0,15973.6,,,,,,,,,,,,,,,,,,0.02,,,,100.0,2.79,0.0,0.0,,0.0,100.0,41.06,0.3753,43.32,0.4976
2022-10-28,17348.0,284472.5,0.1,5.67,0.1,0.29,0.0,268500.85,974.0,16374.0,15971.65,,,,,,,,,,,,,,,,,,0.02,,,,100.0,2.75,0.0,0.0,,0.0,100.0,41.3,0.3755,43.14,0.49
2022-10-31,17348.0,280655.94,0.1,5.66,0.1,0.29,0.0,264898.57,974.0,16374.0,15757.37,,,,,,,,,,,,,,,,,,0.02,,,,100.0,2.61,0.0,0.0,,0.0,100.0,41.16,0.3753,43.24,0.4644
2022-11-01,17348.0,282147.87,0.1,5.63,0.1,0.29,0.0,266306.74,974.0,16374.0,15841.14,,,,,,,,,,,,,,,,,,0.02,,,,100.0,2.61,0.0,0.0,,0.0,100.0,41.3,0.3756,43.15,0.4644
2022-11-02,17348.0,280586.55,0.1,5.74,0.1,0.29,0.0,264833.08,974.0,16374.0,15753.48,,,,,,,,,,,,,,,,,,0.02,,,,100.0,2.79,0.0,0.0,,0.0,100.0,41.17,0.3755,43.25,0.4963
2022-11-03,14948.0,240812.28,0.09,4.98,0.09,0.25,0.0,225121.14,974.0,13974.0,15691.14,,,,,,,,,,,,,,,,,2400.0,0.02,0.04,,,100.0,2.79,0.0,0.0,,0.0,100.0,47.52,0.4785,50.21,0.4276
2022-11-04,14948.0,241051.45,0.09,4.79,0.09,0.24,0.0,225344.72,974.0,13974.0,15706.72,,,,,,,,,,,,,,,,,,0.02,,,,100.0,2.79,0.0,0.0,,0.0,100.0,48.26,0.4779,49.44,0.4276
2022-11-07,14948.0,240662.8,0.09,4.83,0.09,0.25,0.0,224981.4,974.0,13974.0,15681.4,,,,,,,,,,,,,,,,,,0.02,,,,100.0,2.79,0.0,0.0,,0.0,100.0,47.95,0.4781,49.76,0.4276
2022-11-08,14600.0,235060.0,0.09,5.16,0.09,0.24,0.0,222180.0,800.0,13800.0,12880.0,,,,,,,,0.0,,174.0,,,,,,,174.0,0.01,0.0,,,100.0,2.3,0.0,0.0,,0.0,100.0,49.0,0.5002,51.0,0.4197
2022-11-09,14600.0,233600.0,0.09,5.24,0.09,0.24,0.0,220800.0,800.0,13800.0,12800.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.3,0.0,0.0,,0.0,100.0,48.78,0.5003,51.22,0.4197
2022-11-10,14600.0,233600.0,0.09,5.0,0.09,0.24,0.0,220800.0,800.0,13800.0,12800.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.3,0.0,0.0,,0.0,100.0,49.35,0.5001,50.65,0.4197
2022-11-11,14600.0,233746.0,0.09,5.52,0.09,0.24,0.0,220938.0,800.0,13800.0,12808.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.34,0.0,0.0,,0.0,100.0,49.33,0.5001,50.67,0.4272
2022-11-14,15000.0,238650.0,0.09,6.28,0.09,0.25,0.0,222740.0,1000.0,14000.0,15910.0,,,200.0,,,200.0,,,,,,,,200.0,0.0,,,0.02,,,,100.0,2.86,0.0,0.0,,0.0,100.0,47.58,0.4752,49.81,0.4288
2022-11-15,15000.0,238500.0,0.09,6.23,0.09,0.24,0.0,222600.0,1000.0,14000.0,15900.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,2.86,0.0,0.0,,0.0,100.0,47.62,0.4752,49.77,0.4288
2022-11-16,15000.0,238500.0,0.09,6.71,0.09,0.24,0.0,222600.0,1000.0,14000.0,15900.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,2.86,0.0,0.0,,0.0,100.0,47.81,0.475,49.57,0.4288
2022-11-17,15000.0,237360.0,0.09,6.78,0.09,0.24,0.0,221536.0,1000.0,14000.0,15824.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,2.86,0.0,0.0,,0.0,100.0,47.64,0.4752,49.75,0.4288
2022-11-18,15000.0,236580.0,0.09,6.65,0.09,0.24,0.0,220808.0,1000.0,14000.0,15772.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,2.86,0.0,0.0,,0.0,100.0,47.54,0.4751,49.85,0.4288
2022-11-21,15000.0,236580.0,0.09,6.58,0.09,0.24,0.0,220808.0,1000.0,14000.0,15772.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,2.86,0.0,0.0,,0.0,100.0,47.46,0.4753,49.94,0.4288
2022-11-22,15000.0,236850.0,0.09,6.83,0.09,0.24,0.0,221060.0,1000.0,14000.0,15790.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,2.86,0.0,0.0,,0.0,100.0,47.77,0.475,49.61,0.4288
2022-11-23,15000.0,236460.0,0.09,7.1,0.09,0.24,0.0,220696.0,1000.0,14000.0,15764.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,2.86,0.0,0.0,,0.0,100.0,47.83,0.475,49.55,0.4288
2022-11-24,15000.0,239220.0,0.09,7.15,0.09,0.24,0.0,223272.0,1000.0,14000.0,15948.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,2.86,0.0,0.0,,0.0,100.0,47.7,0.4751,49.69,0.4286
2022-11-25,15000.0,238500.0,0.09,7.01,0.09,0.24,0.0,222600.0,1000.0,14000.0,15900.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,2.86,0.0,0.0,,0.0,100.0,47.64,0.4751,49.75,0.4286
2022-11-28,15000.0,238500.0,0.09,7.29,0.09,0.24,0.0,222600.0,1000.0,14000.0,15900.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,2.86,0.0,0.0,,0.0,100.0,47.52,0.4753,49.87,0.4284
2022-11-29,2000.0,31560.0,0.01,0.97,0.01,0.03,0.0,15780.0,1000.0,1000.0,15780.0,,,,,,,,,,,,,,,,,13000.0,0.02,0.21,,,100.0,2.86,0.0,0.0,,0.0,100.0,40.0,0.36,40.0,0.0571
2022-11-30,3300.0,52140.0,0.02,1.58,0.02,0.05,0.0,48980.0,2100.0,3100.0,33180.0,,,,0.02,,1100.0,,,1000.0,,,,0.02,,0.02,1100.0,,0.03,,,,100.0,6.0,0.0,0.0,,0.0,100.0,34.6,0.4202,53.51,0.0943
2022-12-01,4010.0,63093.34,0.02,2.0,0.02,0.06,0.0,59946.54,2455.0,3810.0,38626.97,,,,0.01,,,,,710.0,,,,0.01,,,355.0,,0.04,,,,100.0,7.01,0.0,0.0,,0.0,100.0,37.42,0.4282,52.78,0.1145
2022-12-02,4010.0,63077.3,0.02,2.0,0.02,0.06,0.0,59931.3,2455.0,3810.0,38617.15,,,,,,,,,,,,,,,,,,0.04,,,,100.0,7.01,0.0,0.0,,0.0,100.0,37.42,0.4282,52.78,0.1145
2022-12-05,7010.0,110267.3,0.04,3.63,0.04,0.11,0.0,107121.3,2455.0,6810.0,38617.15,,,,0.05,,,,,3000.0,,,,0.05,,,,,0.04,,,,100.0,7.01,0.0,0.0,,0.0,100.0,21.57,0.5794,72.78,0.2002
2022-12-06,7010.0,109706.5,0.04,3.48,0.04,0.11,0.0,106576.5,2455.0,6810.0,38420.75,,,,,,,,,,,,,,,,,,0.04,,,,100.0,7.01,0.0,0.0,,0.0,100.0,21.57,0.5794,72.78,0.2002
2022-12-07,7010.0,109356.0,0.04,3.46,0.04,0.11,0.0,106236.0,2455.0,6810.0,38298.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,7.01,0.0,0.0,,0.0,100.0,21.57,0.5794,72.78,0.2002
2022-12-08,6300.0,97813.8,0.04,3.23,0.04,0.1,0.0,94708.6,2100.0,6100.0,32604.6,,,,,,,,0.01,,355.0,,,,,,,710.0,0.03,0.01,,,100.0,6.0,0.0,0.0,,0.0,100.0,18.17,0.6075,75.53,0.1799
2022-12-09,6300.0,97650.0,0.04,3.14,0.04,0.1,0.0,94550.0,2100.0,6100.0,32550.0,,,,,,,,,,,,,,,,,,0.03,,,,100.0,6.0,0.0,0.0,,0.0,100.0,18.17,0.6075,75.53,0.1799
2022-12-12,6300.0,97347.6,0.04,3.01,0.04,0.1,0.0,94257.2,2100.0,6100.0,32449.2,,,,,,,,,,,,,,,,,,0.03,,,,100.0,6.0,0.0,0.0,,0.0,100.0,18.17,0.6075,75.53,0.1799
2022-12-13,5300.0,81090.0,0.03,2.32,0.03,0.08,0.0,78030.0,2100.0,5100.0,32130.0,,,,,,,,,,,,,,,,,1000.0,0.03,0.02,,,100.0,5.99,0.0,0.0,,0.0,100.0,21.57,0.5557,70.96,0.1511
2022-12-14,5300.0,80030.0,0.03,2.21,0.03,0.08,0.0,77010.0,2100.0,5100.0,31710.0,,,,,,,,,,,,,,,,,,0.03,,,,100.0,5.99,0.0,0.0,,0.0,100.0,21.57,0.5557,70.96,0.1511
2022-12-15,19300.0,292356.4,0.11,7.69,0.11,0.29,0.0,183290.8,9100.0,12100.0,137846.8,,,7000.0,0.1,,,,,7000.0,,,,0.1,7000.0,,,,0.14,,,,100.0,21.63,0.0,0.0,,0.0,100.0,5.97,0.8498,91.97,0.4587
2022-12-16,23300.0,352948.4,0.14,9.64,0.14,0.35,0.0,243882.8,13100.0,16100.0,198438.8,,,4000.0,0.06,,,,,4000.0,,,,0.06,4000.0,,,,0.2,,,,100.0,28.43,0.0,0.0,,0.0,100.0,4.95,0.874,93.34,0.5057
2022-12-19,23300.0,361150.0,0.14,9.65,0.14,0.35,0.0,249550.0,13100.0,16100.0,203050.0,,,,,,,,,,,,,,,,,,0.2,,,,100.0,28.43,0.0,0.0,,0.0,100.0,4.95,0.874,93.34,0.5057
2022-12-20,23300.0,371541.8,0.14,9.37,0.14,0.36,0.0,256730.6,13100.0,16100.0,208892.6,,,,,,,,,,,,,,,,,,0.2,,,,100.0,28.43,0.0,0.0,,0.0,100.0,4.95,0.874,93.34,0.5057
2022-12-21,23300.0,372846.6,0.14,8.42,0.14,0.37,0.0,257632.2,13100.0,16100.0,209626.2,,,,,,,,,,,,,,,,,,0.21,,,,100.0,28.43,0.0,0.0,,0.0,100.0,4.95,0.874,93.34,0.5056
2022-12-22,25300.0,409860.0,0.15,9.63,0.15,0.41,0.0,293220.0,15100.0,18100.0,244620.0,,,2000.0,0.03,,,,,2000.0,,,,0.03,2000.0,,,,0.24,,,,100.0,31.4,0.0,0.0,,0.0,100.0,4.56,0.8834,93.87,0.5262
2022-12-23,25300.0,416083.8,0.15,9.56,0.15,0.41,0.0,297672.6,15100.0,18100.0,248334.6,,,,,,,,,,,,,,,,,,0.24,,,,100.0,31.4,0.0,0.0,,0.0,100.0,4.56,0.8834,93.87,0.5262
2022-12-26,25300.0,416083.8,0.15,9.25,0.15,0.42,0.0,297672.6,15100.0,18100.0,248334.6,,,,,,,,,,,,,,,,,,0.24,,,,100.0,31.4,0.0,0.0,,0.0,100.0,4.57,0.8832,93.85,0.5262
2022-12-27,25300.0,418158.4,0.15,9.25,0.15,0.42,0.0,299156.8,15100.0,18100.0,249572.8,,,,,,,,,,,,,,,,,,0.25,,,,100.0,31.4,0.0,0.0,,0.0,100.0,4.56,0.8834,93.87,0.5262
2022-12-28,27300.0,453343.8,0.16,10.07,0.16,0.45,0.0,317174.6,16100.0,19100.0,267356.6,,,1000.0,0.02,,,,,1000.0,,,,0.02,1000.0,,,,0.27,,,,100.0,32.8,0.0,0.0,,0.0,100.0,4.22,0.8915,94.32,0.5562
2022-12-29,27300.0,453180.0,0.16,10.34,0.16,0.45,0.0,317060.0,16100.0,19100.0,267260.0,,,,,,,,,,,,,,,,,,0.27,,,,100.0,32.8,0.0,0.0,,0.0,100.0,4.22,0.8915,94.32,0.5562
2022-12-30,27300.0,450941.4,0.16,10.27,0.16,0.45,0.0,315493.8,16100.0,19100.0,265939.8,,,,,,,,,,,,,,,,,,0.27,,,,100.0,32.8,0.0,0.0,,0.0,100.0,4.22,0.8915,94.32,0.5562
2023-01-02,27300.0,458640.0,0.16,10.48,0.16,0.45,0.0,320880.0,16100.0,19100.0,270480.0,,,,,,,,,,,,,,,,,,0.27,,,,100.0,32.8,0.0,0.0,,0.0,100.0,4.22,0.8915,94.32,0.5562
2023-01-03,27300.0,459459.0,0.16,10.51,0.16,0.46,0.0,321453.0,16100.0,19100.0,270963.0,,,,,,,,,,,,,,,,,,0.27,,,,100.0,32.8,0.0,0.0,,0.0,100.0,4.22,0.8915,94.32,0.5562
2023-01-04,25300.0,427570.0,0.15,9.46,0.15,0.43,0.0,305890.0,15100.0,18100.0,255190.0,,,,,,,,0.02,,1000.0,,,,,,,1000.0,0.25,0.02,,,100.0,31.4,0.0,0.0,,0.0,100.0,4.56,0.8834,93.87,0.5262
2023-01-05,23300.0,397451.4,0.14,8.5,0.14,0.39,0.0,274633.8,13100.0,16100.0,223459.8,,,,,,,,0.03,,2000.0,,,,,,,2000.0,0.22,0.03,,,100.0,28.43,0.0,0.0,,0.0,100.0,4.95,0.874,93.34,0.5056
