,SRP FP Equity_DX_SI_QTY,SRP FP Equity_DX_SHORT_INTEREST_VALUE,SRP FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,SRP FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,SRP FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,SRP FP Equity_DX_SI_MV,SRP FP Equity_DX_DSS,SRP FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,SRP FP Equity_DX_SUPPLY_SI_QTY,SRP FP Equity_DX_BROKER_SI_QTY,SRP FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,SRP FP Equity_DX_BROKER_SI_MV_NEW_x,SRP FP Equity_DX_SUPPLY_SI_QTY_NEW_x,SRP FP Equity_DX_SUPPLY_SI_QTY_INC_x,SRP FP Equity_DX_BROKER_SI_MV_INC_x,SRP FP Equity_DX_SUPPLY_SI_MV_NEW,SRP FP Equity_DX_BROKER_SI_QTY_ADD,SRP FP Equity_DX_BROKER_SI_QTY_NEW,SRP FP Equity_DX_SUPPLY_SI_MV_DEC,SRP FP Equity_DX_BROKER_SI_QTY_INC,SRP FP Equity_DX_SUPPLY_SI_QTY_DEC,SRP FP Equity_DX_BROKER_SI_MV_NEW_y,SRP FP Equity_DX_SUPPLY_SI_QTY_NEW_y,SRP FP Equity_DX_BROKER_SI_MV_INC_y,SRP FP Equity_DX_SUPPLY_SI_QTY_INC_y,SRP FP Equity_DX_BROKER_SI_MV_ADD,SRP FP Equity_DX_SUPPLY_SI_QTY_ADD,SRP FP Equity_DX_BROKER_SI_QTY_DEC,SRP FP Equity_DX_SUPPLY_SI_MV,SRP FP Equity_DX_BROKER_SI_MV_DEC,SRP FP Equity_DX_SUPPLY_SI_MV_RMV,SRP FP Equity_DX_BROKER_SI_MV_RMV,SRP FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,SRP FP Equity_DX_UTILIZATION_QUANTITY,SRP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,SRP FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,SRP FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,SRP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,SRP FP Equity_DX_ACTIVE_UTILIZATION_MV,SRP FP Equity_DX_BROKER_SI_MARKET_SHARE_2,SRP FP Equity_DX_BROKER_SI_CON_RATIO,SRP FP Equity_DX_BROKER_SI_MARKET_SHARE_1,SRP FP Equity_DX_DEMAND_SUPPLY_RATIO
2017-03-24,575624.0,13216327.04,4.9,14.32,1.68,13.2,1.0,10359253.52,281110.0,451187.0,6454285.6,,,,0.79,,,,0.01,33332.0,708.0,,,0.79,,,,,6.4,,,,100.0,53.79,0.0,0.0,,0.0,100.0,18.04,0.1687,25.67,1.1015
2017-03-27,497145.0,11329934.55,4.23,12.31,1.45,11.37,1.0,8494015.32,267931.0,372708.0,6106147.49,,,,,,,,0.32,,13179.0,,,,,,,78479.0,6.13,1.77,,,100.0,51.1,0.0,0.0,,0.0,100.0,20.63,0.1872,29.36,0.9482
2017-03-28,491410.0,11233632.6,4.18,11.91,1.43,11.24,1.0,8846202.78,247931.0,386973.0,5667702.66,,,,0.78,,,,0.45,35000.0,20000.0,,,0.78,,,,20735.0,5.66,0.47,,,90.24,47.55,26818.0,613059.48,,0.61,90.22,21.22,0.1886,29.5,0.9424
2017-03-29,490778.0,11282986.22,4.18,11.78,1.43,11.28,1.0,8898877.24,247143.0,387076.0,5681817.57,,,,0.02,,,,0.02,900.0,788.0,,,0.02,,,,797.0,5.67,0.01,,,90.21,47.46,26818.0,616545.82,,0.62,90.18,21.08,0.1882,29.56,0.9425
2017-03-30,493481.0,11354997.81,4.2,11.99,1.44,11.37,1.0,8968814.79,249846.0,389779.0,5748956.46,,,2703.0,0.08,,,,,2703.0,,,,0.08,2703.0,,,,5.75,,,,100.0,47.95,0.0,0.0,,0.0,100.0,21.57,0.1882,29.34,0.9471
2017-03-31,495674.0,11420328.96,4.22,12.05,1.45,11.43,1.0,9031034.88,252039.0,391972.0,5806978.56,,,331.0,0.05,,,,,2193.0,,,,0.05,331.0,,1862.0,,5.8,,,,100.0,48.31,0.0,0.0,,0.0,100.0,21.54,0.1874,29.22,0.95
2017-04-03,486222.0,11217141.54,4.14,11.68,1.42,11.23,1.0,8824736.4,252039.0,382520.0,5814539.73,,,,,,,,,,,,,,,,,9452.0,5.81,0.22,,,100.0,48.08,0.0,0.0,,0.0,100.0,21.96,0.1901,29.8,0.9275
2017-04-04,486222.0,11528323.62,4.14,11.46,1.42,11.43,1.0,9069549.2,252039.0,382520.0,5975844.69,,,,,,,,,,,,,,,,,,5.89,,,,100.0,48.02,0.0,0.0,,0.0,100.0,21.58,0.1907,30.08,0.9264
2017-04-05,488493.0,11430736.2,4.16,11.17,1.43,11.47,1.0,9049833.0,289310.0,386745.0,6769854.0,,,,0.93,,,,0.1,39225.0,2729.0,,,0.93,,,40000.0,35000.0,6.82,0.76,,,77.03,55.13,86249.0,2018226.6,,2.04,77.01,17.33,0.1787,29.58,0.9308
2017-04-06,524878.0,12229657.4,4.47,11.98,1.53,12.27,1.0,8926929.0,285695.0,383130.0,6656693.5,,,,,,,,0.1,,3615.0,,,,,,,3615.0,6.67,0.1,,,76.29,54.44,88777.0,2068504.1,,2.07,76.29,21.75,0.1801,27.53,1.0001
2017-04-07,534703.0,12405109.6,4.55,12.37,1.56,12.44,1.0,9116556.0,285695.0,392955.0,6628124.0,,,,0.23,,,,,9825.0,,,,0.23,,,,,6.65,,,,76.5,54.49,87752.0,2035846.4,,2.04,76.5,21.35,0.1749,27.03,1.0198
2017-04-10,534557.0,12321538.85,4.55,12.64,1.56,12.37,1.0,9054247.45,285549.0,392809.0,6581904.45,,,,,,,,0.01,,146.0,,,,,,,146.0,6.61,0.0,,,76.49,54.36,87752.0,2022683.6,,2.03,76.48,21.38,0.175,27.01,1.0177
2017-04-11,522349.0,11872992.77,4.44,12.41,1.52,11.97,1.0,8928548.57,273341.0,392809.0,6213040.93,,,,,,,,0.31,,12208.0,,,,,,,,6.27,,,,73.22,51.99,99960.0,2272090.8,,2.29,73.23,21.97,0.176,27.54,0.9935
2017-04-12,523446.0,11945037.72,4.45,13.24,1.53,11.95,1.0,8988410.06,273238.0,393883.0,6235291.16,,,23.0,0.02,,,,0.01,1200.0,126.0,,,0.02,23.0,,,126.0,6.22,0.01,,,73.22,51.97,99937.0,2280562.34,,2.28,73.22,21.7,0.1757,27.7,0.9956
2017-04-13,525280.0,12034164.8,4.47,14.27,1.53,12.03,1.0,9065876.47,275072.0,395717.0,6301899.52,,,1835.0,0.05,,,,0.0,1835.0,1.0,,,0.05,1835.0,,,1.0,6.29,0.0,,,73.71,52.31,98102.0,2247516.82,,2.24,73.71,21.62,0.1754,27.6,0.9989
2017-04-14,524680.0,12020418.8,4.46,14.99,1.53,12.03,1.0,9052130.47,275072.0,395117.0,6301899.52,,,,,,,,,,,,,,,,,600.0,6.3,0.02,,,73.71,52.31,98102.0,2247516.82,,2.25,73.71,21.71,0.1758,27.61,0.9977
2017-04-17,524680.0,12020418.8,4.46,14.99,1.53,12.03,1.0,9052130.47,275072.0,395117.0,6301899.52,,,,,,,,,,,,,,,,,,6.3,,,,73.71,52.31,98102.0,2247516.82,,2.25,73.71,21.71,0.1758,27.6,0.9977
2017-04-18,521009.0,11852954.75,4.43,14.88,1.52,11.91,1.0,8988911.75,271401.0,395117.0,6174372.75,,,,,,,,0.1,,3671.0,,,,,,,,6.2,,,,72.73,53.46,101773.0,2315335.75,,2.32,72.73,21.94,0.1762,27.69,1.0262
2017-04-19,521441.0,11732422.5,4.44,15.15,1.52,11.81,1.0,8899852.5,271233.0,395549.0,6102742.5,,,,0.01,,,,0.03,600.0,168.0,,,0.01,,,,168.0,6.14,0.02,,,72.68,51.55,101941.0,2293672.5,,2.31,72.69,22.02,0.1759,27.63,0.9911
2017-04-20,524345.0,11797762.5,4.46,15.62,1.53,11.83,1.0,8965192.5,271137.0,398453.0,6100582.5,,,230.0,0.05,,,,0.01,3230.0,326.0,,,0.05,230.0,,,326.0,6.1,0.01,,,72.19,51.27,104454.0,2350215.0,,2.35,72.19,21.82,0.1746,27.57,0.9915
2017-04-21,525822.0,11820478.56,4.47,16.14,1.53,11.85,1.0,8878026.4,276137.0,394930.0,6207559.76,,,5000.0,,,,,,,,,,,5000.0,,,3523.0,6.21,0.09,,,72.55,52.21,104454.0,2348125.92,,2.35,72.56,21.79,0.1762,27.5,0.9941
2017-04-24,523240.0,12139168.0,4.45,16.62,1.53,12.0,1.0,9102473.6,275131.0,392348.0,6383039.2,,,,,,,,0.0,,1006.0,,,,,,,2582.0,6.26,0.07,,,72.39,52.02,104928.0,2434329.6,,2.39,72.37,21.51,0.1779,28.04,0.9892
2017-04-25,514127.0,12081984.5,4.37,15.27,1.5,12.02,1.0,9020381.0,269535.0,383846.0,6334072.5,,,,,,,,0.09,,5596.0,,,,,,,8502.0,6.28,0.14,,,71.17,50.94,109161.0,2565283.5,,2.55,71.16,22.01,0.18,28.35,0.9716
2017-04-26,493139.0,11539452.6,4.2,14.25,1.44,11.55,1.0,8893240.2,251547.0,380053.0,5886199.8,,,,,,,,0.41,,17988.0,,,,,,,3793.0,5.9,0.06,,,67.56,47.28,120789.0,2826462.6,,2.83,67.57,22.78,0.1887,29.38,0.927
2017-04-27,479350.0,10977115.0,4.08,14.56,1.4,11.07,1.0,8451703.0,237758.0,369070.0,5444658.2,,,,,,,,0.36,,13789.0,,,,,,,10983.0,5.53,0.26,,,63.86,44.69,134578.0,3081836.2,,3.11,63.95,23.71,0.1923,30.0,0.901
2017-04-28,471982.0,11332287.82,4.02,14.58,1.38,11.15,1.0,8687490.28,232841.0,361828.0,5590512.41,,,,,,,,0.08,,4917.0,,,,,,,7242.0,5.41,0.2,,,65.74,45.3,121338.0,2913325.38,,2.84,65.58,23.22,0.1976,31.24,0.9183
2017-05-01,471982.0,11332287.82,4.02,12.92,1.38,11.28,1.0,8687490.28,232841.0,361828.0,5590512.41,,,,,,,,,,,,,,,,,,5.59,,,,65.07,44.98,124988.0,3000961.88,,3.0,65.07,23.66,0.1971,30.87,0.9118
2017-05-02,485668.0,11709455.48,4.13,13.29,1.42,11.67,1.0,8822186.54,242441.0,365914.0,5845252.51,,,,0.12,,,,,4437.0,,,,0.12,,,9600.0,351.0,5.83,0.0,,,66.48,46.19,122237.0,2947134.07,,2.94,66.47,23.85,0.1904,29.96,0.9254
2017-05-03,471974.0,11464248.46,4.02,12.43,1.38,11.43,1.0,8716685.11,228396.0,358859.0,5547738.84,,,,,,,,0.32,,14045.0,,,,,,,7055.0,5.52,0.17,,,64.44,42.04,126048.0,3061705.92,,3.05,64.41,24.66,0.2,30.81,0.8688
2017-05-04,424338.0,10464175.08,3.61,11.43,1.24,10.41,1.0,8042908.32,215422.0,326152.0,5312306.52,,,,,,,,0.65,,27974.0,,,,,,15000.0,32707.0,5.26,0.76,,,55.43,42.7,173223.0,4271679.18,,4.23,55.41,24.8,0.2209,34.36,0.841
2017-05-05,418473.0,10373945.67,3.56,11.29,1.22,10.38,1.0,7950004.26,212102.0,320694.0,5258008.58,,,3000.0,,,,,0.1,,6320.0,,,,3000.0,,,5458.0,5.24,0.09,,,71.05,40.42,86438.0,2142798.02,,2.14,71.02,24.05,0.2208,34.65,0.7975
2017-05-08,412351.0,10304651.49,3.51,11.18,1.2,10.28,1.0,7890717.45,207163.0,315755.0,5177003.37,,,,,,,,0.12,,4939.0,,,,,,,4939.0,5.15,0.11,,,70.29,39.54,87565.0,2188249.35,,2.18,70.26,23.78,0.2236,35.23,0.787
2017-05-09,409524.0,10229909.52,3.48,11.16,1.19,10.25,1.0,7828082.52,204782.0,313374.0,5115454.36,,,,,,,,0.05,,2381.0,,,,,,,2381.0,5.12,0.04,,,69.59,38.97,89500.0,2235710.0,,2.24,69.59,23.88,0.2247,35.35,0.7794
2017-05-10,408046.0,10172586.78,3.47,11.0,1.19,10.19,1.0,7775567.28,203304.0,311896.0,5068368.72,,,,,,,,0.04,,1478.0,,,,,,,1478.0,5.08,0.04,,,69.96,38.83,87278.0,2175840.54,,2.18,69.97,24.0,0.226,35.47,0.7793
2017-05-11,404641.0,10083653.72,3.44,10.89,1.18,10.1,1.0,7738283.0,199899.0,310525.0,4981483.08,,,,,,,,0.09,,3405.0,,,,,,,1371.0,4.98,0.04,,,69.61,37.95,87278.0,2174967.76,,2.18,69.61,24.19,0.228,35.79,0.7681
2017-05-12,403473.0,10066651.35,3.43,10.98,1.18,10.07,1.0,7718457.15,198731.0,309357.0,4958338.45,,,,,,,,0.03,,1168.0,,,,,,,1168.0,4.95,0.03,,,69.2,37.73,88446.0,2206727.7,,2.21,69.2,24.24,0.2291,35.92,0.7659
2017-05-15,403614.0,10493964.0,3.43,11.18,1.18,10.38,1.0,8006544.0,200285.0,307944.0,5207410.0,,,2000.0,,,,,0.01,,446.0,,,,2000.0,,,1413.0,5.07,0.04,,,69.85,38.12,86446.0,2247596.0,,2.2,69.74,23.55,0.2303,36.33,0.7683
2017-05-16,401063.0,10459723.04,3.41,10.16,1.17,10.42,1.0,8006325.28,197734.0,306991.0,5156902.72,,,,,,,,0.0,,2551.0,,,,,,,953.0,5.15,0.01,,,69.27,37.64,87713.0,2287555.04,,2.28,69.26,24.15,0.2315,36.29,0.7634
2017-05-17,309734.0,8037597.3,2.63,7.71,0.9,8.06,0.0,5312847.3,139031.0,204734.0,3607854.45,,,45004.0,1.38,,,,2.77,51723.0,106164.0,,,1.38,45004.0,,2457.0,153980.0,3.62,4.01,,,73.55,26.46,50000.0,1297500.0,,1.3,73.61,32.27,0.2851,39.04,0.5894
2017-05-18,268826.0,6930334.28,2.28,6.69,0.78,6.96,0.0,4223434.28,108374.0,163826.0,2793881.72,,,,0.05,,,,0.8,2000.0,30657.0,,,0.05,,,,42908.0,2.8,1.13,,,68.43,20.62,50000.0,1289000.0,,1.29,68.5,29.02,0.2609,37.18,0.5115
2017-05-19,265825.0,6906133.5,2.26,6.64,0.78,6.87,0.0,4250042.22,105610.0,163589.0,2743747.8,,,,,,,,0.08,,2764.0,,,,,,,237.0,2.73,0.01,,,67.87,20.1,50000.0,1299000.0,,1.3,67.79,29.19,0.2588,36.63,0.5058
2017-05-22,256888.0,6730465.6,2.18,6.64,0.75,6.7,0.0,4051882.4,105610.0,154652.0,2766982.0,,,,,,,,,,,,,,,,,8937.0,2.76,0.22,,,67.87,20.1,50000.0,1310000.0,,1.31,67.78,30.16,0.2658,37.86,0.4888
2017-05-23,249975.0,6186881.25,2.12,6.42,0.73,6.38,0.0,3656540.25,104500.0,147739.0,2586375.0,,,,,,,,0.03,,1110.0,,,,,,,6913.0,2.66,0.16,,,67.64,19.18,50000.0,1237500.0,,1.24,68.23,29.57,0.269,38.81,0.4589
2017-05-24,231237.0,5734677.6,1.57,4.78,0.67,5.73,0.0,3199224.8,102236.0,129001.0,2535452.8,,,,,,,,0.06,,2264.0,,,,,,,18738.0,2.53,0.58,,,67.16,18.6,50000.0,1240000.0,,1.24,67.14,24.98,0.2759,42.05,0.4206
2017-05-25,150660.0,3691170.0,1.02,1.04,0.44,3.71,0.0,2166388.0,62236.0,88424.0,1524782.0,,,,,,20034.0,,1.0,,40000.0,,,,,0.5,,60611.0,1.54,1.5,,,40.88,10.13,90000.0,2205000.0,,2.21,41.11,23.78,0.2472,38.14,0.2453
2017-05-26,99960.0,2500999.2,0.68,0.69,0.29,2.47,0.0,2125699.2,15000.0,84960.0,375300.0,,,,,,,,1.17,,47236.0,,,,,,,3464.0,0.38,0.09,,,14.29,1.98,90000.0,2251800.0,,2.25,14.29,24.17,0.2409,35.73,0.1319
2017-05-29,81960.0,2078505.6,0.56,0.55,0.24,2.05,0.0,1647385.6,17000.0,64960.0,431120.0,,,,,,,,,,,,,,,,2000.0,20000.0,0.43,0.49,,,15.89,2.24,90000.0,2282400.0,,2.28,15.87,24.43,0.2055,29.26,0.108
2017-05-30,79160.0,1986916.0,0.54,0.53,0.23,1.99,0.0,1560216.0,17000.0,62160.0,426700.0,,,,,,,,,,,,,,,,,2800.0,0.43,0.06,,,15.89,2.27,90000.0,2259000.0,,2.26,15.9,25.5,0.2078,30.07,0.1059
2017-05-31,79160.0,2028079.2,0.54,0.52,0.23,2.01,0.0,1592539.2,17000.0,62160.0,435540.0,,,,,,,,,,,,,,,,,,0.43,,,,15.89,2.3,90000.0,2305800.0,,2.31,15.86,25.02,0.2077,30.45,0.107
2017-06-01,43883.0,1124721.29,0.3,0.29,0.13,1.13,0.0,740271.29,15000.0,28883.0,384450.0,,,,,,,,0.05,,2000.0,,,,,,,33277.0,0.38,0.84,,,14.29,2.02,90000.0,2306700.0,,2.31,14.29,22.78,0.3742,54.44,0.0591
2017-06-02,48883.0,1226963.3,0.33,0.32,0.14,1.23,0.0,850463.3,15000.0,33883.0,376500.0,,,,,,5000.0,,,,,,,,,0.13,,,0.38,,,,14.67,2.02,87231.0,2189498.1,,2.19,14.67,20.42,0.311,48.74,0.0658
2017-06-05,48883.0,1209854.25,0.33,0.31,0.14,1.21,0.0,838604.25,20000.0,33883.0,495000.0,,,5000.0,,,,,,,,,,,5000.0,,,,0.5,,,,19.56,2.72,82231.0,2035217.25,,2.04,19.56,20.43,0.3113,48.78,0.0665
2017-06-06,48883.0,1202521.8,0.33,0.31,0.14,1.2,0.0,833521.8,20000.0,33883.0,492000.0,,,,,,,,,,,,,,,,,,0.49,,,,27.95,2.8,51548.0,1268080.8,,1.27,27.95,20.45,0.3116,48.81,0.0683
2017-06-07,49624.0,1201397.04,0.34,0.3,0.14,1.2,0.0,699257.43,20741.0,28883.0,502139.61,,,,,,,,0.13,,5000.0,,,,,,5741.0,5000.0,0.5,0.12,,,2.91,2.91,692357.0,16761962.97,,16.97,2.89,20.11,0.3053,48.04,0.0696
2017-06-08,49624.0,1243081.2,0.28,0.29,0.14,1.24,0.0,723519.15,20741.0,28883.0,519562.05,,,,,,,,,,,,,,,,,,0.51,,,,2.86,2.86,703247.0,17616337.35,,17.17,2.91,20.23,0.3075,48.33,0.0685
2017-06-09,49624.0,1245562.4,0.28,0.28,0.14,1.25,0.0,724963.3,20741.0,28883.0,520599.1,,,,,,,,,,,,,,,,,,0.52,,,,2.86,2.86,705159.0,17699490.9,,17.68,2.86,20.16,0.306,48.13,0.0684
2017-06-12,49624.0,1229186.48,0.28,0.28,0.14,1.23,0.0,715431.91,20741.0,28883.0,513754.57,,,,,,,,,,,,,,,,,,0.52,,,,2.91,2.91,692562.0,17154760.74,,17.33,2.89,20.12,0.3053,48.05,0.0696
2017-06-13,49624.0,1252013.52,0.28,0.29,0.14,1.25,0.0,728718.09,20741.0,28883.0,523295.43,,,,,,,,,,,,,,,,,,0.52,,,,2.91,2.91,691645.0,17450203.35,,17.21,2.94,20.19,0.3068,48.24,0.0697
2017-06-14,89624.0,2262109.76,0.51,0.52,0.26,2.26,0.0,729006.92,60741.0,28883.0,1533102.84,,,40000.0,,,,,,,,,,,40000.0,,,,1.53,,,,8.57,8.57,647646.0,16346585.04,,16.34,8.58,26.7,0.293,44.6,0.1265
2017-06-15,89624.0,2228052.64,0.51,0.52,0.26,2.23,0.0,718031.38,60741.0,28883.0,1510021.26,,,,,,,,,,,,,,,,,,1.51,,,,8.55,8.55,649640.0,16150050.4,,16.35,8.47,26.62,0.2925,44.59,0.1262
2017-06-16,89624.0,2218194.0,0.51,0.52,0.26,2.22,0.0,714854.25,60741.0,28883.0,1503339.75,,,,,,,,,,,,,,,,,,1.5,,,,8.55,8.55,649972.0,16086807.0,,16.14,8.52,26.64,0.2928,44.62,0.1261
2017-06-19,84818.0,2105182.76,0.48,0.5,0.25,2.11,0.0,716876.06,55935.0,28883.0,1388306.7,,,,,,,,0.12,,4806.0,,,,,,,,1.39,,,,7.92,7.92,650564.0,16146998.48,,16.11,7.93,28.18,0.3171,47.16,0.1201
2017-06-20,34624.0,837900.8,0.2,0.2,0.1,0.84,0.0,698968.6,5741.0,28883.0,138932.2,,,,,,,,1.25,,50194.0,,,,,,,,0.14,,,,0.63,0.63,904135.0,21880067.0,,22.34,0.63,16.94,0.521,68.68,0.0381
2017-06-21,34624.0,813664.0,0.2,0.19,0.1,0.82,0.0,678750.5,5741.0,28883.0,134913.5,,,,,,,,,,,,,,,,,,0.14,,,,0.63,0.63,901830.0,21193005.0,,21.77,0.63,17.0,0.5204,68.62,0.0382
2017-06-22,64624.0,1511555.36,0.37,0.35,0.19,1.51,0.0,675573.37,35741.0,28883.0,835981.99,,,,,,,,,,,,,,,,30000.0,,0.84,,,,3.96,3.96,866238.0,20261306.82,,20.47,3.93,36.95,0.3059,38.67,0.0716
2017-06-23,71291.0,1641118.82,0.4,0.38,0.21,1.66,0.0,818361.0,35741.0,35550.0,822757.82,,,,,,6667.0,,,,,,,,,0.16,,,0.84,,,,4.22,4.22,811376.0,18677875.52,,18.94,4.22,33.04,0.2584,35.11,0.0842
2017-06-26,72291.0,1698838.5,0.41,0.38,0.21,1.7,0.0,858925.0,35741.0,36550.0,839913.5,,,,,,1000.0,,,,,,,,,0.02,,,0.83,,,,3.89,3.89,882275.0,20733462.5,,20.37,3.93,33.06,0.2526,34.42,0.0787
2017-06-27,42291.0,993838.5,0.24,0.22,0.12,1.0,0.0,858925.0,5741.0,36550.0,134913.5,,,,,,,,0.7,,30000.0,,,,,,,,0.13,,,,9.96,0.62,51876.0,1219086.0,,1.22,9.96,16.42,0.3721,55.91,0.0455
2017-06-28,40907.0,957223.8,0.23,0.21,0.12,0.97,0.0,780577.2,7549.0,33358.0,176646.6,,,,,,,,,,,,,,,,1808.0,3192.0,0.18,0.08,,,12.7,0.83,51876.0,1213898.4,,1.22,12.7,17.01,0.3862,57.74,0.0447
2017-06-29,40907.0,960087.29,0.23,0.21,0.12,0.97,0.0,782912.26,7549.0,33358.0,177175.03,,,,,,,,,,,,,,,,,,0.18,,,,12.7,0.83,51876.0,1217529.72,,1.21,12.7,16.93,0.3875,57.89,0.0447
2017-06-30,34240.0,797792.0,0.19,0.17,0.1,0.8,0.0,621900.3,7549.0,26691.0,175891.7,,,,,,,,,,,,,,,,,6667.0,0.18,0.16,,,12.7,0.83,51876.0,1208710.8,,1.22,12.7,16.85,0.5181,69.51,0.0376
2017-07-03,34240.0,796764.8,0.19,0.17,0.1,0.8,0.0,621099.57,7549.0,26691.0,175665.23,,,,,,,,,,,,,,,,,,0.18,,,,12.7,0.83,51876.0,1207154.52,,1.21,12.7,16.76,0.5195,69.63,0.0377
2017-07-04,32432.0,741719.84,0.18,0.16,0.09,0.75,0.0,610423.17,5741.0,26691.0,131296.67,,,,,,,,0.04,,1808.0,,,,,,,,0.13,,,,0.64,0.64,895863.0,20488386.81,,20.82,0.64,17.7,0.5776,73.63,0.036
2017-07-05,34240.0,779302.4,0.19,0.18,0.1,0.79,0.0,607487.16,7549.0,26691.0,171815.24,,,,,,,,,,,,,,,,1808.0,,0.17,,,,12.7,0.84,51876.0,1180697.76,,1.19,12.7,16.54,0.5244,70.05,0.0382
2017-07-06,34240.0,770057.6,0.19,0.36,0.1,0.77,0.0,600280.59,7549.0,26691.0,169777.01,,,,,,,,,,,,,,,,,,0.17,,,,12.7,0.85,51876.0,1166691.24,,1.18,12.7,16.91,0.5175,69.45,0.0387
2017-07-07,34240.0,776905.6,0.19,0.36,0.1,0.78,0.0,605618.79,7549.0,26691.0,171286.81,,,,,,,,,,,,,,,,,,0.17,,,,100.0,0.86,0.0,0.0,,0.0,100.0,16.63,0.521,69.77,0.0389
2017-07-10,34240.0,768003.2,0.19,0.37,0.1,0.77,0.0,598679.13,7549.0,26691.0,169324.07,,,,,,,,,,,,,,,,,,0.17,,,,100.0,0.86,0.0,0.0,,0.0,100.0,16.9,0.5176,69.47,0.0389
2017-07-11,34240.0,772112.0,0.19,0.37,0.1,0.77,0.0,601882.05,7549.0,26691.0,170229.95,,,,,,,,,,,,,,,,,,0.17,,,,100.0,0.86,0.0,0.0,,0.0,100.0,16.7,0.5201,69.69,0.039
2017-07-12,34240.0,780672.0,0.19,0.37,0.1,0.78,0.0,608554.8,7549.0,26691.0,172117.2,,,,,,,,,,,,,,,,,,0.17,,,,100.0,0.87,0.0,0.0,,0.0,100.0,16.6,0.5215,69.82,0.0397
2017-07-13,26691.0,604551.15,0.15,0.3,0.08,0.61,0.0,604551.15,0.0,26691.0,0.0,,,,,,,,0.17,,7549.0,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,6.76,0.8038,89.31,0.031
2017-07-14,26691.0,600547.5,0.15,0.3,0.08,0.6,0.0,600547.5,0.0,26691.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,6.77,0.8037,89.3,0.0315
2017-07-17,26691.0,616562.1,0.15,0.3,0.08,0.62,0.0,616562.1,0.0,26691.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,6.76,0.8037,89.31,0.0311
2017-07-18,26691.0,610956.99,0.15,0.3,0.08,0.61,0.0,610956.99,0.0,26691.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,6.75,0.804,89.32,0.0337
2017-07-19,26691.0,616829.01,0.15,0.34,0.08,0.62,0.0,616829.01,0.0,26691.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,6.76,0.8038,89.31,0.0349
2017-07-20,26691.0,625903.95,0.15,0.38,0.08,0.63,0.0,625903.95,0.0,26691.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,6.76,0.8038,89.31,0.037
2017-07-21,26691.0,617362.83,0.15,0.39,0.08,0.62,0.0,617362.83,0.0,26691.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,6.76,0.8037,89.31,0.0374
2017-07-24,26691.0,607754.07,0.15,0.39,0.08,0.61,0.0,607754.07,0.0,26691.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,6.76,0.8038,89.31,0.0374
2017-07-25,26691.0,619231.2,0.15,0.4,0.08,0.62,0.0,619231.2,0.0,26691.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,6.76,0.8038,89.31,0.0386
2017-07-26,26691.0,487911.48,0.15,0.4,0.08,0.49,0.0,487911.48,0.0,26691.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,6.79,0.8031,89.27,0.0386
2017-07-27,26691.0,490046.76,0.15,0.31,0.08,0.49,0.0,490046.76,0.0,26691.0,0.0,0.49,,,,,,26691.0,,,,0.49,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,6.77,0.8037,89.31,0.0381
2017-07-28,26691.0,463088.85,0.15,0.29,0.08,0.46,0.0,463088.85,0.0,26691.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,6.76,0.8038,89.31,0.0379
2017-07-31,34391.0,601842.5,0.19,0.35,0.1,0.6,0.0,601842.5,7700.0,34391.0,134750.0,,,,,,7700.0,,,,,,,,,0.14,7700.0,,0.13,,,,100.0,1.09,0.0,0.0,,0.0,100.0,23.09,0.5278,68.61,0.0487
