,LVC FP Equity_DX_SI_QTY,LVC FP Equity_DX_SHORT_INTEREST_VALUE,LVC FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,LVC FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,LVC FP Equity_DX_SI_MV,LVC FP Equity_DX_DSS,LVC FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,LVC FP Equity_DX_SUPPLY_SI_QTY,LVC FP Equity_DX_BROKER_SI_QTY,LVC FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,LVC FP Equity_DX_BROKER_SI_MV_NEW_x,LVC FP Equity_DX_SUPPLY_SI_QTY_INC_x,LVC FP Equity_DX_BROKER_SI_MV_INC_x,LVC FP Equity_DX_BROKER_SI_QTY_ADD,LVC FP Equity_DX_BROKER_SI_QTY_NEW,LVC FP Equity_DX_SUPPLY_SI_MV_DEC,LVC FP Equity_DX_BROKER_SI_QTY_INC,LVC FP Equity_DX_SUPPLY_SI_QTY_DEC,LVC FP Equity_DX_BROKER_SI_MV_NEW_y,LVC FP Equity_DX_BROKER_SI_MV_INC_y,LVC FP Equity_DX_SUPPLY_SI_QTY_INC_y,LVC FP Equity_DX_BROKER_SI_MV_ADD,LVC FP Equity_DX_SUPPLY_SI_QTY_ADD,LVC FP Equity_DX_BROKER_SI_QTY_DEC,LVC FP Equity_DX_SUPPLY_SI_MV,LVC FP Equity_DX_BROKER_SI_MV_DEC,LVC FP Equity_DX_BROKER_SI_MV_RMV,LVC FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,LVC FP Equity_DX_UTILIZATION_QUANTITY,LVC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,LVC FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,LVC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,LVC FP Equity_DX_ACTIVE_UTILIZATION_MV,LVC FP Equity_DX_BROKER_SI_MARKET_SHARE_2,LVC FP Equity_DX_BROKER_SI_CON_RATIO,LVC FP Equity_DX_BROKER_SI_MARKET_SHARE_1,LVC FP Equity_DX_DEMAND_SUPPLY_RATIO
2012-06-12,48790.0,259514.01,0.01,0.09,0.26,,259514.01,0.0,48790.0,0.0,,,,,,,,,,,,,,32600.0,0.0,0.17,,0.0,0.0,0.0,0.0,0.0,0.0,20.45,0.3635,53.51,0.9017
2012-06-13,48790.0,256635.4,0.01,0.09,0.26,,256635.4,0.0,48790.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,20.45,0.3646,53.63,0.9017
2012-06-14,30790.0,162232.51,0.01,0.05,0.16,,162232.51,0.0,30790.0,0.0,,,0.04,,,,8000.0,,,0.04,,,,26000.0,0.0,0.14,,0.0,0.0,0.0,0.0,0.0,0.0,25.07,0.4332,58.64,0.5691
2012-06-15,30790.0,167990.24,0.01,0.06,0.16,,167990.24,0.0,30790.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,24.92,0.4302,58.3,0.7269
2012-06-18,36190.0,195932.66,0.01,0.06,0.19,,195932.66,0.0,36190.0,0.0,,,0.03,,,,5400.0,,,0.03,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,21.12,0.484,64.77,0.8544
2012-06-19,26692.0,148861.28,0.01,0.05,0.14,,148861.28,0.0,26692.0,0.0,,,,,,,,,,,,,,9498.0,0.0,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,29.4,0.3864,51.23,0.6302
2012-06-20,20976.0,117864.14,0.01,0.04,0.12,,117864.14,0.0,20976.0,0.0,,,,,,,,,,,,,,5716.0,0.0,0.03,,0.0,0.0,0.0,0.0,0.0,0.0,36.68,0.3457,38.99,0.6853
2012-06-21,23260.0,129511.68,0.01,0.04,0.13,,129511.68,0.0,23260.0,0.0,,,0.01,,,,2284.0,,,0.01,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,33.01,0.3611,45.29,3.2728
2012-06-22,23260.0,127697.4,0.01,0.04,0.13,,127697.4,0.0,23260.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,33.13,0.3607,45.13,3.2728
2012-06-25,22808.0,119650.77,0.01,0.04,0.12,,119650.77,0.0,22808.0,0.0,,,,,,,,,,,,,,452.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,33.93,0.3562,43.72,3.2092
2012-06-26,22808.0,118761.26,0.01,0.04,0.12,,118761.26,0.0,22808.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,34.97,0.358,43.52,3.2092
2012-06-27,20524.0,110316.5,0.01,0.04,0.11,,110316.5,0.0,20524.0,0.0,,,,,,,,,,,,,,2284.0,0.0,0.01,,0.0,0.0,0.0,0.0,0.0,0.0,37.22,0.3469,38.92,2.8879
2012-06-28,15124.0,80822.66,0.0,0.03,0.08,,80822.66,0.0,15124.0,0.0,,,,,,,,,,,,,,5400.0,0.0,0.03,,0.0,0.0,0.0,0.0,0.0,0.0,32.82,0.4011,52.0,2.128
2012-06-29,15124.0,88354.41,0.0,0.03,0.08,,88354.41,0.0,15124.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,34.81,0.3974,50.45,2.128
2012-07-02,565488.0,3394624.46,0.15,1.0,2.97,,3394624.46,0.0,565488.0,0.0,2.88,,,,550364.0,,,,2.88,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.54,0.9418,97.03,79.5678
2012-07-03,565488.0,3462483.02,0.14,1.0,2.97,,3462483.02,0.0,565488.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.54,0.9415,97.01,79.5678
2012-07-04,328113.0,2006411.0,0.08,0.58,1.68,,2006411.0,0.0,328113.0,0.0,,,0.07,40000.0,,,12200.0,,,0.07,,0.23,,289575.0,0.0,1.61,,0.0,0.0,7107.0,43459.31,0.04,0.0,13.59,0.6086,76.57,46.1676
2012-07-05,328113.0,1960475.18,0.08,0.58,1.7,,1960475.18,0.0,328113.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7107.0,42464.33,0.04,0.0,14.39,0.6007,75.91,46.1676
2012-07-06,328113.0,1887634.09,0.08,0.58,1.69,,1887634.09,0.0,328113.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7107.0,40886.57,0.04,0.0,14.13,0.6056,76.29,46.1676
2012-07-09,328113.0,1875822.02,0.08,0.66,1.68,,1875822.02,0.0,328113.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7107.0,40630.72,0.04,0.0,13.7,0.6124,76.82,46.1676
2012-07-10,323113.0,1866946.91,0.08,0.65,1.65,,1866946.91,0.0,323113.0,0.0,,,,,,,,,,,,,,5000.0,0.0,0.03,,0.0,0.0,7107.0,41064.25,0.04,0.0,13.87,0.6344,78.22,45.4641
2012-07-11,308629.0,1763506.11,0.08,0.62,1.56,,1763506.11,0.0,308629.0,0.0,,,,,,,,,,,,,,14484.0,0.0,0.08,,0.0,0.0,7107.0,40609.4,0.04,0.0,14.75,0.7008,82.35,43.4261
2012-07-12,308629.0,1738815.79,0.08,0.62,1.56,,1738815.79,0.0,308629.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7107.0,40040.84,0.04,0.0,14.61,0.7026,82.49,43.4261
2012-07-13,308629.0,1785727.39,0.08,0.62,1.56,,1785727.39,0.0,308629.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7107.0,41121.1,0.04,0.0,14.45,0.7059,82.72,43.4261
2012-07-16,268629.0,1553212.88,0.08,0.56,1.34,,1553212.88,0.0,268629.0,0.0,,,,,,,,,,,,,,40000.0,0.0,0.23,,0.0,0.0,0.0,0.0,0.0,0.0,3.31,0.936,96.69,37.7978
2012-07-17,273629.0,1580754.73,0.08,0.56,1.37,,1580754.73,0.0,273629.0,0.0,,,,5000.0,,,,,,,,0.03,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,3.24,0.8972,94.64,38.5013
2012-07-18,273629.0,1637669.57,0.08,0.56,1.37,,1637669.57,0.0,273629.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,3.24,0.8972,94.64,38.5013
2012-07-19,273629.0,1666126.98,0.08,0.58,1.36,,1666126.98,0.0,273629.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,3.24,0.8959,94.57,38.5013
2012-07-20,273629.0,1595257.07,0.09,0.58,1.36,,1595257.07,0.0,273629.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,3.23,0.8952,94.53,38.5013
2012-07-23,273629.0,1504959.5,0.09,0.58,1.36,,1504959.5,0.0,273629.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,3.35,0.8949,94.52,38.5013
2012-07-24,273629.0,1479238.37,0.09,0.58,1.36,,1479238.37,0.0,273629.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,3.16,0.9004,94.82,38.5013
2012-07-25,273629.0,1486626.36,0.09,0.58,1.36,,1486626.36,0.0,273629.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,3.12,0.9018,94.89,38.5013
2012-07-26,273629.0,1594162.55,0.09,0.57,1.36,,1594162.55,0.0,273629.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,3.12,0.9016,94.88,38.5013
2012-07-27,273629.0,1675704.0,0.09,0.57,1.36,,1675704.0,0.0,273629.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,3.12,0.8991,94.75,38.5013
2012-07-30,273629.0,1714832.94,0.09,0.57,1.36,,1714832.94,0.0,273629.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,3.11,0.8972,94.64,38.5013
2012-07-31,12840.0,79299.84,0.0,0.03,0.07,,79299.84,0.0,12840.0,0.0,,,,,,,,,,,,,,260789.0,0.0,1.29,,0.0,0.0,0.0,0.0,0.0,0.0,42.49,0.5113,57.51,1.8067
2012-08-01,257212.0,1618377.9,0.08,0.55,1.42,,1618377.9,0.0,257212.0,0.0,,,,244372.0,,,,,,,,1.34,,,0.0,,,0.0,0.0,7107.0,44717.24,0.04,0.0,2.97,0.9012,94.86,36.1914
2012-08-02,257212.0,1530668.61,0.08,0.56,1.44,,1530668.61,0.0,257212.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,3.44,0.8922,94.37,36.1914
2012-08-03,257212.0,1659017.4,0.08,0.56,1.43,,1659017.4,0.0,257212.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7107.0,45840.15,0.04,0.0,3.26,0.8974,94.65,36.1914
2012-08-06,258012.0,1693074.74,0.08,0.59,1.44,,1693074.74,800.0,258012.0,5249.6,,,,800.0,,,,,,,,0.01,800.0,,0.01,,,100.0,11.26,0.0,0.0,0.0,100.0,3.52,0.8831,93.88,36.3039
2012-08-07,258012.0,1745709.19,0.08,0.59,1.44,,1745709.19,0.0,258012.0,0.0,,,,,,0.01,,800.0,,,,,,,0.0,,,0.0,0.0,5107.0,34553.96,0.03,0.0,3.57,0.8814,93.79,50.5212
2012-08-08,258012.0,1734098.65,0.08,0.59,0.84,,1734098.65,0.0,258012.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2707.0,18193.75,0.02,0.0,6.35,0.7971,88.96,95.3129
2012-08-09,257212.0,1744926.21,0.08,0.6,0.83,,1744926.21,0.0,257212.0,0.0,,,,,,,,,,,,,,800.0,0.0,0.01,,0.0,0.0,2707.0,18364.29,0.02,0.0,6.32,0.8093,89.65,95.0174
2012-08-10,147212.0,984701.07,0.05,0.35,0.83,,984701.07,0.0,147212.0,0.0,,,,,,,,,,,,,,110000.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,6.41,0.807,89.51,54.382
2012-08-13,152572.0,1015214.09,0.05,0.36,0.87,,1015214.09,0.0,152572.0,0.0,,,,5360.0,,,,,,,,0.04,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6.07,0.7452,85.92,56.362
2012-08-14,152572.0,1031081.58,0.05,0.36,0.86,,1031081.58,0.0,152572.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6.04,0.7463,85.99,56.362
2012-08-15,152572.0,1029555.86,0.06,0.39,0.87,,1029555.86,0.0,152572.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2707.0,18266.84,0.02,0.0,6.11,0.7434,85.82,56.362
2012-08-16,152622.0,1046986.92,0.06,0.39,0.87,,1046986.92,0.0,152622.0,0.0,,,0.0,,,,50.0,,,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6.1,0.743,85.79,56.3805
2012-08-17,152622.0,1052481.31,0.06,0.39,0.87,,1052481.31,0.0,152622.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2707.0,18667.47,0.02,0.0,6.2,0.7397,85.58,56.3805
2012-08-20,152622.0,1048971.01,0.06,0.39,0.87,,1048971.01,0.0,152622.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6.22,0.7387,85.52,56.3805
2012-08-21,152622.0,1069574.98,0.06,0.39,0.86,,1069574.98,0.0,152622.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6.23,0.7384,85.5,56.3805
2012-08-22,165712.0,1127007.31,0.07,0.42,0.97,,1127007.31,0.0,165712.0,0.0,,,0.09,,,,13090.0,,,0.09,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,13.4,0.6194,77.25,61.2161
2012-08-23,165712.0,1106790.45,0.07,0.43,0.96,,1106790.45,0.0,165712.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2707.0,18080.05,0.02,0.0,13.15,0.6258,77.73,61.2161
2012-08-24,153372.0,1025291.82,0.06,0.41,0.87,,1025291.82,0.0,153372.0,0.0,,,,,,,,,,,,,,12340.0,0.0,0.09,,0.0,0.0,0.0,0.0,0.0,0.0,10.74,0.7427,85.42,56.6576
2012-08-27,153372.0,1041395.88,0.06,0.41,0.87,,1041395.88,0.0,153372.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2707.0,18380.53,0.02,0.0,10.75,0.7426,85.41,56.6576
2012-08-28,153372.0,1022531.12,0.06,0.41,0.87,,1022531.12,0.0,153372.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2707.0,18047.57,0.02,0.0,10.89,0.7396,85.22,56.6576
2012-08-29,157372.0,1038497.83,0.06,0.42,0.9,,1038497.83,0.0,157372.0,0.0,,,0.02,,,,4000.0,,,0.02,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,13.38,0.7066,82.91,58.1352
2012-08-30,157372.0,1020557.42,0.06,0.42,0.9,,1020557.42,0.0,157372.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2707.0,17554.9,0.02,0.0,13.26,0.7087,83.05,58.1352
2012-08-31,23000.0,151524.0,0.01,0.06,0.15,,151524.0,0.0,23000.0,0.0,,,,,,,,,,,,,,134372.0,0.0,0.74,,0.0,0.0,0.0,0.0,0.0,0.0,21.74,0.6597,78.26,8.4965
2012-09-03,59713.0,403003.04,0.02,0.16,0.4,,403003.04,0.0,59713.0,0.0,,,,54713.0,,,,,,,,0.36,,18000.0,0.0,0.12,,0.0,0.0,0.0,0.0,0.0,0.0,8.28,0.8481,91.72,22.0587
2012-09-04,59713.0,390821.59,0.03,0.16,0.4,,390821.59,0.0,59713.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,8.46,0.8451,91.54,22.0587
2012-09-05,59713.0,392433.84,0.03,0.16,0.4,,392433.84,0.0,59713.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2707.0,17790.4,0.02,0.0,8.23,0.8489,91.77,22.0587
2012-09-06,68713.0,478792.18,0.03,0.19,0.46,,478792.18,0.0,68713.0,0.0,,,,9000.0,,,,,,,,0.06,,,0.0,,,0.0,0.0,2707.0,18862.38,0.02,0.0,12.95,0.6595,79.85,25.3835
2012-09-07,68713.0,482914.96,0.03,0.19,0.46,,482914.96,0.0,68713.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,13.72,0.6433,78.65,25.3835
2012-09-10,68713.0,479548.03,0.03,0.19,0.46,,479548.03,0.0,68713.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,13.71,0.6426,78.6,25.3835
2012-09-11,68713.0,487862.3,0.03,0.19,0.46,,487862.3,0.0,68713.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,13.72,0.6432,78.65,25.3835
2012-09-12,68713.0,489580.13,0.03,0.19,0.46,,489580.13,0.0,68713.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2707.0,19287.38,0.02,0.0,13.93,0.6391,78.34,25.3835
2012-09-13,68713.0,477898.92,0.03,0.19,0.46,,477898.92,0.0,68713.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2707.0,18827.19,0.02,0.0,13.96,0.6383,78.28,25.3835
2012-09-14,73633.0,535532.81,0.03,0.2,0.49,,535532.81,0.0,73633.0,0.0,,,0.03,,,,4920.0,,,0.03,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,19.72,0.5797,73.2,27.201
2012-09-17,73633.0,527433.18,0.03,0.2,0.5,,527433.18,0.0,73633.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,20.37,0.5698,72.32,27.201
2012-09-18,133633.0,935431.0,0.06,0.36,0.93,,935431.0,0.0,133633.0,0.0,,,0.43,,,,60000.0,,,0.43,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,38.87,0.4162,50.35,49.3657
2012-09-19,133633.0,943849.88,0.06,0.36,0.91,,943849.88,0.0,133633.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,39.42,0.4158,49.9,49.3657
2012-09-20,133633.0,933560.14,0.06,0.36,0.92,,933560.14,0.0,133633.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,39.22,0.4161,50.09,49.3657
2012-09-21,128713.0,909228.63,0.06,0.34,0.88,,909228.63,0.0,128713.0,0.0,,,,,,,,,,,,,,4920.0,0.0,0.03,,0.0,0.0,0.0,0.0,0.0,0.0,41.01,0.4418,51.81,47.5482
2012-09-24,137005.0,953143.79,0.06,0.36,0.94,,953143.79,0.0,137005.0,0.0,,,,8292.0,,,,,,,,0.06,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,38.12,0.3911,48.69,50.6114
2012-09-25,137005.0,963419.16,0.06,0.36,0.93,,963419.16,0.0,137005.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,38.41,0.3898,48.32,50.6114
2012-09-26,137005.0,912179.29,0.06,0.36,0.94,,912179.29,0.0,137005.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,38.2,0.3905,48.57,50.6114
2012-09-27,137005.0,923413.7,0.06,0.36,0.91,,923413.7,0.0,137005.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,39.35,0.3881,47.38,50.6114
2012-09-28,74000.0,476190.0,0.03,0.19,0.5,,476190.0,0.0,74000.0,0.0,,,,,,,,,,,,,,63005.0,0.0,0.42,,0.0,0.0,0.0,0.0,0.0,0.0,12.03,0.7883,87.97,27.3365
2012-10-01,141873.0,951825.96,0.06,0.37,0.95,,951825.96,0.0,141873.0,0.0,,,,67873.0,,,,,,,,0.48,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,43.78,0.4451,49.95,0.2541
2012-10-02,137373.0,910645.62,0.06,0.35,0.94,,910645.62,0.0,137373.0,0.0,,,,,,,,,,,,,,4500.0,0.0,0.03,,0.0,0.0,0.0,0.0,0.0,0.0,46.22,0.4705,50.58,0.2461
2012-10-03,137373.0,905562.82,0.06,0.34,0.94,,905562.82,0.0,137373.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,45.94,0.4709,50.88,0.2461
2012-10-04,137373.0,903502.22,0.06,0.34,0.94,,903502.22,0.0,137373.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,558295.0,3671906.22,3.68,0.0,45.81,0.4712,51.02,0.2461
2012-10-05,187373.0,1271700.55,0.08,0.45,1.26,,1271700.55,0.0,187373.0,0.0,,,0.33,,,,50000.0,,,0.33,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,37.78,0.5018,59.87,69.218
2012-10-08,222373.0,1464770.95,0.09,0.54,1.52,,1464770.95,0.0,222373.0,0.0,,,0.26,,,,40000.0,,,0.26,,,,5000.0,0.0,0.01,,0.0,0.0,2707.0,17831.01,0.02,0.0,48.79,0.4805,49.2,82.1474
2012-10-09,222373.0,1446091.62,0.09,0.54,1.5,,1446091.62,0.0,222373.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,48.48,0.4808,49.54,82.1474
2012-10-10,242373.0,1559912.63,0.1,0.59,1.57,,1559912.63,0.0,242373.0,0.0,,,0.09,,,,20000.0,,,0.09,,,,,0.0,,,0.0,0.0,2707.0,17422.25,0.02,0.0,45.4,0.4846,52.75,89.5356
2012-10-11,246973.0,1634467.31,0.1,0.6,1.59,,1634467.31,0.0,246973.0,0.0,,,0.03,,,,4600.0,,,0.03,,,,,0.0,,,0.0,0.0,2707.0,17914.93,0.02,0.0,44.5,0.4673,51.76,91.2349
2012-10-12,347973.0,2271219.77,0.14,0.83,2.28,,2271219.77,0.0,347973.0,0.0,,,0.69,,,,101000.0,,,0.69,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,36.13,0.5065,61.26,128.5456
2012-10-15,538873.0,3580272.21,0.22,1.28,3.51,,3580272.21,0.0,538873.0,0.0,,,1.29,,,,200000.0,,,1.29,,,,9100.0,0.0,0.06,,0.0,0.0,0.0,0.0,0.0,0.0,23.49,0.6406,76.51,199.0665
2012-10-16,523773.0,3639174.8,0.21,1.25,3.46,,3639174.8,0.0,523773.0,0.0,,,,,,,,,,,,,,15100.0,0.0,0.03,,0.0,0.0,0.0,0.0,0.0,0.0,23.84,0.6368,76.16,193.4884
2012-10-17,420873.0,2965471.16,0.17,1.0,2.86,,2965471.16,0.0,420873.0,0.0,,,,,,,,,,,,,,102900.0,0.0,0.58,,0.0,0.0,0.0,0.0,0.0,0.0,28.8,0.5899,71.2,155.4758
2012-10-18,420873.0,2982726.95,0.17,1.0,2.88,,2982726.95,0.0,420873.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,28.47,0.5928,71.53,155.4758
2012-10-19,313873.0,2188008.68,0.13,0.75,2.14,,2188008.68,0.0,313873.0,0.0,,,,,,,,,,,,,,107000.0,0.0,0.75,,0.0,0.0,0.0,0.0,0.0,0.0,38.45,0.5267,61.55,115.9487
2012-10-22,133873.0,921180.11,0.06,0.32,0.87,,921180.11,0.0,133873.0,0.0,,,,,,,,,,,,,,180000.0,0.0,1.27,,0.0,0.0,0.0,0.0,0.0,0.0,4.83,0.908,95.17,49.4544
2012-10-23,133873.0,882758.56,0.06,0.32,0.87,,882758.56,0.0,133873.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,4.77,0.9091,95.23,49.4544
2012-10-24,133873.0,891058.69,0.06,0.33,0.86,,891058.69,0.0,133873.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2707.0,18017.79,0.02,0.0,4.58,0.9125,95.42,49.4544
2012-10-25,163873.0,1080906.31,0.07,0.41,1.06,,1080906.31,0.0,163873.0,0.0,,,,30000.0,,,,,,,,0.2,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,18.78,0.6367,77.46,60.5368
2012-10-26,163873.0,1097949.1,0.07,0.4,1.06,,1097949.1,0.0,163873.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2707.0,18136.9,0.02,0.0,18.65,0.6386,77.62,60.5368
2012-10-29,133873.0,881821.45,0.06,0.33,0.86,,881821.45,0.0,133873.0,0.0,,,,,,,,,,,,,,30000.0,0.0,0.2,,0.0,0.0,0.0,0.0,0.0,0.0,4.65,0.9112,95.35,49.4544
2012-10-30,133873.0,907123.45,0.06,0.33,0.86,,907123.45,0.0,133873.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,4.58,0.9126,95.42,49.4544
2012-10-31,6000.0,39930.0,0.0,0.01,0.04,,39930.0,0.0,6000.0,0.0,,,,,,,,,,,,,,127873.0,0.0,0.82,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,2.2165
2012-11-01,6400.0,43776.0,0.0,0.02,0.04,,43776.0,0.0,6400.0,0.0,,,,400.0,,,,,,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6.36,0.881,93.64,2.3642
2012-11-02,90400.0,623036.8,0.04,0.22,0.61,,623036.8,0.0,90400.0,0.0,,,,84000.0,,,,,,,,0.56,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6.77,0.8655,92.78,33.3949
2012-11-05,95400.0,642805.2,0.04,0.23,0.64,,642805.2,0.0,95400.0,0.0,,,0.03,,,,5000.0,,,0.03,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6.45,0.7775,87.75,35.242
2012-11-06,95400.0,653490.0,0.04,0.23,0.64,,653490.0,0.0,95400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6.32,0.7814,87.99,35.242
2012-11-07,95000.0,625100.0,0.04,0.23,0.64,,625100.0,0.0,95000.0,0.0,,,,,,,,,,,,,,400.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,6.44,0.7848,88.19,35.0942
2012-11-08,95000.0,624625.0,0.04,0.23,0.64,,624625.0,0.0,95000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6.2,0.7885,88.42,35.0942
2012-11-09,95000.0,630895.0,0.04,0.23,0.64,,630895.0,0.0,95000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6.2,0.7886,88.42,35.0942
2012-11-12,95000.0,626240.0,0.04,0.23,0.64,,626240.0,0.0,95000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6.26,0.7877,88.37,35.0942
2012-11-13,196500.0,1309083.0,0.09,0.47,1.3,,1309083.0,0.0,196500.0,0.0,,,0.67,,,,101500.0,,,0.67,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,43.15,0.4742,53.57,72.5896
