,CC1 FP Equity_DX_SI_QTY,CC1 FP Equity_DX_SHORT_INTEREST_VALUE,CC1 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CC1 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CC1 FP Equity_DX_SI_MV,CC1 FP Equity_DX_DSS,CC1 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CC1 FP Equity_DX_SUPPLY_SI_QTY,CC1 FP Equity_DX_BROKER_SI_QTY,CC1 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CC1 FP Equity_DX_SUPPLY_SI_QTY_NEW_x,CC1 FP Equity_DX_SUPPLY_SI_QTY_INC_x,CC1 FP Equity_DX_BROKER_SI_MV_INC_x,CC1 FP Equity_DX_SUPPLY_SI_MV_NEW,CC1 FP Equity_DX_BROKER_SI_QTY_ADD,CC1 FP Equity_DX_SUPPLY_SI_MV_DEC,CC1 FP Equity_DX_BROKER_SI_QTY_INC,CC1 FP Equity_DX_SUPPLY_SI_QTY_DEC,CC1 FP Equity_DX_SUPPLY_SI_QTY_NEW_y,CC1 FP Equity_DX_BROKER_SI_MV_INC_y,CC1 FP Equity_DX_SUPPLY_SI_QTY_INC_y,CC1 FP Equity_DX_BROKER_SI_MV_ADD,CC1 FP Equity_DX_SUPPLY_SI_QTY_ADD,CC1 FP Equity_DX_BROKER_SI_QTY_DEC,CC1 FP Equity_DX_SUPPLY_SI_MV,CC1 FP Equity_DX_BROKER_SI_MV_DEC,CC1 FP Equity_DX_SUPPLY_SI_MV_RMV,CC1 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CC1 FP Equity_DX_UTILIZATION_QUANTITY,CC1 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CC1 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CC1 FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,CC1 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CC1 FP Equity_DX_ACTIVE_UTILIZATION_MV,CC1 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CC1 FP Equity_DX_BROKER_SI_CON_RATIO,CC1 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CC1 FP Equity_DX_DEMAND_SUPPLY_RATIO,CC1 FP Equity_PX_LAST
2018-01-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,9917.25,,0.0,0.0,,0.0,,0.0,283.35
2018-01-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,10035.55,,0.0,0.0,,0.0,,0.0,286.73
2018-01-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,9847.95,,0.0,0.0,,0.0,,0.0,281.37
2018-01-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,10118.5,,0.0,0.0,,0.0,,0.0,289.1
2018-01-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,10264.45,,0.0,0.0,,0.0,,0.0,293.27
2018-01-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,10356.85,,0.0,0.0,,0.0,,0.0,295.91
2018-01-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,10483.9,,0.0,0.0,,0.0,,0.0,299.54
2018-01-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,10537.1,,0.0,0.0,,0.0,,0.0,301.06
2018-01-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,10695.65,,0.0,0.0,,0.0,,0.0,305.59
2018-01-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,10652.25,,0.0,0.0,,0.0,,0.0,304.35
2018-01-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,10454.85,,0.0,0.0,,0.0,,0.0,298.71
2018-01-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,10780.0,,0.0,0.0,,0.0,,0.0,308.0
2018-01-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,10731.0,,0.0,0.0,,0.0,,0.0,306.6
2018-01-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,10409.0,,0.0,0.0,,0.0,,0.0,297.4
2018-01-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,10568.25,,0.0,0.0,,0.0,,0.0,301.95
2018-02-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,10360.0,,0.0,0.0,,0.0,,0.0,296.0
2018-02-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,10337.25,,0.0,0.0,,0.0,,0.0,295.35
2018-02-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,10452.75,,0.0,0.0,,0.0,,0.0,298.65
2018-02-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,10039.75,,0.0,0.0,,0.0,,0.0,286.85
2018-02-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,9964.5,,0.0,0.0,,0.0,,0.0,284.7
2018-02-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,9626.75,,0.0,0.0,,0.0,,0.0,275.05
2018-02-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,9268.0,,0.0,0.0,,0.0,,0.0,264.8
2018-02-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,9383.5,,0.0,0.0,,0.0,,0.0,268.1
2018-02-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,9378.25,,0.0,0.0,,0.0,,0.0,267.95
2018-02-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,9591.75,,0.0,0.0,,0.0,,0.0,274.05
2018-02-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,9849.0,,0.0,0.0,,0.0,,0.0,281.4
2018-02-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,10017.0,,0.0,0.0,,0.0,,0.0,286.2
2018-02-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,9927.75,,0.0,0.0,,0.0,,0.0,283.65
2018-02-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,9791.25,,0.0,0.0,,0.0,,0.0,279.75
2018-02-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,10085.25,,0.0,0.0,,0.0,,0.0,288.15
2018-02-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,9971.5,,0.0,0.0,,0.0,,0.0,284.9
2018-02-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,10039.75,,0.0,0.0,,0.0,,0.0,286.85
2018-02-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,10151.75,,0.0,0.0,,0.0,,0.0,290.05
2018-02-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,9954.0,,0.0,0.0,,0.0,,0.0,284.4
2018-02-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,9733.5,,0.0,0.0,,0.0,,0.0,278.1
2018-03-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,9794.75,,0.0,0.0,,0.0,,0.0,279.85
2018-03-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,9423.75,,0.0,0.0,,0.0,,0.0,269.25
2018-03-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,9551.5,,0.0,0.0,,0.0,,0.0,272.9
2018-03-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,9600.5,,0.0,0.0,,0.0,,0.0,274.3
2018-03-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,9583.0,,0.0,0.0,,0.0,,0.0,273.8
2018-03-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,9714.25,,0.0,0.0,,0.0,,0.0,277.55
2018-03-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,9871.75,,0.0,0.0,,0.0,,0.0,282.05
2018-03-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,9966.25,,0.0,0.0,,0.0,,0.0,284.75
2018-03-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,9880.5,,0.0,0.0,,0.0,,0.0,282.3
2018-03-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,9873.5,,0.0,0.0,,0.0,,0.0,282.1
2018-03-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,9952.25,,0.0,0.0,,0.0,,0.0,284.35
2018-03-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,10024.0,,0.0,0.0,,0.0,,0.0,286.4
2018-03-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,9871.75,,0.0,0.0,,0.0,,0.0,282.05
2018-03-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,10006.5,,0.0,0.0,,0.0,,0.0,285.9
2018-03-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,9908.5,,0.0,0.0,,0.0,,0.0,283.1
2018-03-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,9626.75,,0.0,0.0,,0.0,,0.0,275.05
2018-03-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,9420.25,,0.0,0.0,,0.0,,0.0,269.15
2018-03-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,9429.0,,0.0,0.0,,0.0,,0.0,269.4
2018-03-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,9595.25,,0.0,0.0,,0.0,,0.0,274.15
2018-03-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,9415.0,,0.0,0.0,,0.0,,0.0,269.0
2018-03-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,9548.0,,0.0,0.0,,0.0,,0.0,272.8
2018-03-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,9548.0,,0.0,0.0,,0.0,,0.0,
2018-04-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,9548.0,,0.0,0.0,,0.0,,0.0,
2018-04-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,9576.0,,0.0,0.0,,0.0,,0.0,273.6
2018-04-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,9446.5,,0.0,0.0,,0.0,,0.0,269.9
2018-04-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,9695.0,,0.0,0.0,,0.0,,0.0,277.0
2018-04-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,9455.25,,0.0,0.0,,0.0,,0.0,270.15
2018-04-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,9476.25,,0.0,0.0,,0.0,,0.0,270.75
2018-04-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,9660.0,,0.0,0.0,,0.0,,0.0,276.0
2018-04-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,9639.0,,0.0,0.0,,0.0,,0.0,275.4
2018-04-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,9705.5,,0.0,0.0,,0.0,,0.0,277.3
2018-04-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,9612.75,,0.0,0.0,,0.0,,0.0,274.65
2018-04-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,9367.75,,0.0,0.0,,0.0,,0.0,267.65
2018-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.4
2018-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.35
2018-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.8
2018-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.95
2018-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.25
2018-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.0
2018-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.0
2018-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.8
2018-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.1
2018-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.5
2018-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.2
2018-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.5
2018-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.5
2018-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.6
2018-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.5
2018-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.55
2018-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.5
2018-05-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,10004.75,,0.0,0.0,,0.0,,0.0,285.85
2018-05-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,10115.0,,0.0,0.0,,0.0,,0.0,289.0
2018-05-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,10013.5,,0.0,0.0,,0.0,,0.0,286.1
2018-05-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,10164.0,,0.0,0.0,,0.0,,0.0,290.4
2018-05-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,10060.75,,0.0,0.0,,0.0,,0.0,287.45
2018-05-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,10025.75,,0.0,0.0,,0.0,,0.0,286.45
2018-05-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,10127.25,,0.0,0.0,,0.0,,0.0,289.35
2018-05-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,10083.5,,0.0,0.0,,0.0,,0.0,288.1
2018-05-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,9975.0,,0.0,0.0,,0.0,,0.0,285.0
2018-05-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,9927.75,,0.0,0.0,,0.0,,0.0,283.65
2018-05-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,10008.25,,0.0,0.0,,0.0,,0.0,285.95
2018-05-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,10060.75,,0.0,0.0,,0.0,,0.0,287.45
2018-05-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,9966.25,,0.0,0.0,,0.0,,0.0,284.75
2018-05-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,9819.25,,0.0,0.0,,0.0,,0.0,280.55
2018-05-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,9934.75,,0.0,0.0,,0.0,,0.0,283.85
2018-06-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,10018.75,,0.0,0.0,,0.0,,0.0,286.25
2018-06-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,10120.25,,0.0,0.0,,0.0,,0.0,289.15
2018-06-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,10108.0,,0.0,0.0,,0.0,,0.0,288.8
2018-06-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,10108.0,,0.0,0.0,,0.0,,0.0,288.8
2018-06-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,10153.5,,0.0,0.0,,0.0,,0.0,290.1
2018-06-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,10032.75,,0.0,0.0,,0.0,,0.0,286.65
2018-06-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,9980.25,,0.0,0.0,,0.0,,0.0,285.15
2018-06-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,9950.5,,0.0,0.0,,0.0,,0.0,284.3
2018-06-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,9915.5,,0.0,0.0,,0.0,,0.0,283.3
2018-06-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,9950.5,,0.0,0.0,,0.0,,0.0,284.3
2018-06-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,9819.25,,0.0,0.0,,0.0,,0.0,280.55
2018-06-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,9726.5,,0.0,0.0,,0.0,,0.0,277.9
2018-06-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,9570.75,,0.0,0.0,,0.0,,0.0,273.45
2018-06-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,9492.0,,0.0,0.0,,0.0,,0.0,271.2
2018-06-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,9325.75,,0.0,0.0,,0.0,,0.0,266.45
2018-06-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,9406.25,,0.0,0.0,,0.0,,0.0,268.75
2018-06-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,9147.25,,0.0,0.0,,0.0,,0.0,261.35
2018-06-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,9145.5,,0.0,0.0,,0.0,,0.0,261.3
2018-06-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,9052.75,,0.0,0.0,,0.0,,0.0,258.65
2018-06-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,8965.25,,0.0,0.0,,0.0,,0.0,256.15
2018-06-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,9044.0,,0.0,0.0,,0.0,,0.0,258.4
2018-07-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,8856.75,,0.0,0.0,,0.0,,0.0,253.05
2018-07-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,8925.0,,0.0,0.0,,0.0,,0.0,255.0
2018-07-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,8802.5,,0.0,0.0,,0.0,,0.0,251.5
2018-07-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,8785.0,,0.0,0.0,,0.0,,0.0,251.0
2018-07-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,8800.75,,0.0,0.0,,0.0,,0.0,251.45
2018-07-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,8970.5,,0.0,0.0,,0.0,,0.0,256.3
2018-07-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,8967.0,,0.0,0.0,,0.0,,0.0,256.2
2018-07-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,8823.5,,0.0,0.0,,0.0,,0.0,252.1
2018-07-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,9005.5,,0.0,0.0,,0.0,,0.0,257.3
2018-07-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,9003.75,,0.0,0.0,,0.0,,0.0,257.25
2018-07-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,8877.75,,0.0,0.0,,0.0,,0.0,253.65
