,ALMUN FP Equity_DX_SI_QTY,ALMUN FP Equity_DX_SHORT_INTEREST_VALUE,ALMUN FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALMUN FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALMUN FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALMUN FP Equity_DX_SI_MV,ALMUN FP Equity_DX_DSS,ALMUN FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALMUN FP Equity_DX_SUPPLY_SI_QTY,ALMUN FP Equity_DX_BROKER_SI_QTY,ALMUN FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALMUN FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALMUN FP Equity_DX_BROKER_SI_MV_INC_x,ALMUN FP Equity_DX_BROKER_SI_QTY_ADD,ALMUN FP Equity_DX_SUPPLY_SI_MV_DEC,ALMUN FP Equity_DX_BROKER_SI_QTY_INC,ALMUN FP Equity_DX_SUPPLY_SI_QTY_DEC,ALMUN FP Equity_DX_BROKER_SI_MV_INC_y,ALMUN FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALMUN FP Equity_DX_BROKER_SI_MV_ADD,ALMUN FP Equity_DX_SUPPLY_SI_QTY_ADD,ALMUN FP Equity_DX_BROKER_SI_QTY_DEC,ALMUN FP Equity_DX_SUPPLY_SI_MV,ALMUN FP Equity_DX_BROKER_SI_MV_DEC,ALMUN FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALMUN FP Equity_DX_UTILIZATION_QUANTITY,ALMUN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALMUN FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALMUN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALMUN FP Equity_DX_ACTIVE_UTILIZATION_MV,ALMUN FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALMUN FP Equity_DX_BROKER_SI_CON_RATIO,ALMUN FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALMUN FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-04-30,200.0,129.6,0.01,0.07,0.0,0.0,0.0,64.8,100.0,100.0,64.8,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-05-01,200.0,129.6,0.01,0.07,0.0,0.0,0.0,64.8,100.0,100.0,64.8,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-05-02,200.0,129.6,0.01,0.07,0.0,0.0,0.0,64.8,100.0,100.0,64.8,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-05-03,200.0,128.4,0.01,0.07,0.0,0.0,0.0,64.2,100.0,100.0,64.2,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-05-06,200.0,129.6,0.01,0.07,0.0,0.0,0.0,64.8,100.0,100.0,64.8,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-05-07,200.0,129.6,0.01,0.07,0.0,0.0,0.0,64.8,100.0,100.0,64.8,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-05-08,200.0,115.6,0.01,0.07,0.0,0.0,0.0,57.8,100.0,100.0,57.8,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-05-09,200.0,113.2,0.01,0.06,0.0,0.0,0.0,56.6,100.0,100.0,56.6,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-05-10,200.0,110.4,0.01,0.05,0.0,0.0,0.0,55.2,100.0,100.0,55.2,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-05-13,200.0,108.0,0.01,0.05,0.0,0.0,0.0,54.0,100.0,100.0,54.0,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-05-14,200.0,106.8,0.01,0.05,0.0,0.0,0.0,53.4,100.0,100.0,53.4,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-05-15,200.0,106.8,0.01,0.04,0.0,0.0,0.0,53.4,100.0,100.0,53.4,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-05-16,200.0,106.0,0.01,0.05,0.0,0.0,0.0,53.0,100.0,100.0,53.0,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-05-17,200.0,106.4,0.01,0.05,0.0,0.0,0.0,53.2,100.0,100.0,53.2,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-05-20,200.0,106.4,0.01,0.04,0.0,0.0,0.0,53.2,100.0,100.0,53.2,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-05-21,200.0,105.6,0.01,0.04,0.0,0.0,0.0,52.8,100.0,100.0,52.8,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-05-22,200.0,103.6,0.01,0.04,0.0,0.0,0.0,51.8,100.0,100.0,51.8,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-05-23,200.0,100.0,0.01,0.04,0.0,0.0,0.0,50.0,100.0,100.0,50.0,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-05-24,200.0,96.2,0.01,0.03,0.0,0.0,0.0,48.1,100.0,100.0,48.1,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-05-27,200.0,88.0,0.01,0.03,0.0,0.0,0.0,44.0,100.0,100.0,44.0,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-05-28,200.0,86.6,0.01,0.03,0.0,0.0,0.0,43.3,100.0,100.0,43.3,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-05-29,200.0,88.0,0.01,0.03,0.0,0.0,0.0,44.0,100.0,100.0,44.0,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-05-30,200.0,88.0,0.01,0.03,0.0,0.0,0.0,44.0,100.0,100.0,44.0,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-05-31,200.0,87.4,0.01,0.03,0.0,0.0,0.0,43.7,100.0,100.0,43.7,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-06-03,200.0,112.0,0.01,0.03,0.0,0.0,0.0,56.0,100.0,100.0,56.0,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-06-04,200.0,104.0,0.01,0.02,0.0,0.0,0.0,52.0,100.0,100.0,52.0,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-06-05,200.0,102.0,0.01,0.02,0.0,0.0,0.0,51.0,100.0,100.0,51.0,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-06-06,200.0,99.0,0.01,0.02,0.0,0.0,0.0,49.5,100.0,100.0,49.5,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-06-07,200.0,103.6,0.01,0.02,0.0,0.0,0.0,51.8,100.0,100.0,51.8,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-06-10,200.0,104.0,0.01,0.02,0.0,0.0,0.0,52.0,100.0,100.0,52.0,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-06-11,200.0,104.0,0.01,0.02,0.0,0.0,0.0,52.0,100.0,100.0,52.0,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-06-12,200.0,105.2,0.01,0.02,0.0,0.0,0.0,52.6,100.0,100.0,52.6,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-06-13,200.0,103.6,0.01,0.02,0.0,0.0,0.0,51.8,100.0,100.0,51.8,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-06-14,200.0,103.6,0.01,0.02,0.0,0.0,0.0,51.8,100.0,100.0,51.8,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-06-17,200.0,103.6,0.01,0.02,0.0,0.0,0.0,51.8,100.0,100.0,51.8,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-06-18,200.0,104.0,0.01,0.02,0.0,0.0,0.0,52.0,100.0,100.0,52.0,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-06-19,200.0,100.0,0.01,0.02,0.0,0.0,0.0,50.0,100.0,100.0,50.0,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-06-20,200.0,100.0,0.01,0.02,0.0,0.0,0.0,50.0,100.0,100.0,50.0,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-06-21,200.0,100.0,0.01,0.02,0.0,0.0,0.0,50.0,100.0,100.0,50.0,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-06-24,200.0,100.0,0.01,0.02,0.0,0.0,0.0,50.0,100.0,100.0,50.0,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-06-25,200.0,94.0,0.01,0.02,0.0,0.0,0.0,47.0,100.0,100.0,47.0,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-06-26,200.0,95.2,0.01,0.02,0.0,0.0,0.0,47.6,100.0,100.0,47.6,,,,,,,,,,,,0.0,,100.0,1.16,0.0,0.0,0.0,100.0,,1.0,100.0,0.0232
2024-06-27,200.0,100.0,0.01,0.02,0.0,0.0,0.0,50.0,100.0,100.0,50.0,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-06-28,200.0,100.0,0.01,0.02,0.0,0.0,0.0,50.0,100.0,100.0,50.0,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-07-01,200.0,99.6,0.01,0.02,0.0,0.0,0.0,49.8,100.0,100.0,49.8,,,,,,,,,,,,0.0,,100.0,13.89,0.0,0.0,0.0,100.0,,1.0,100.0,0.2778
2024-07-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,100.0,,,,,100.0,0.0,0.0,0.0,0.0,620.0,310.0,0.0,0.0,,0.0,,0.0
2024-07-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,620.0,310.0,0.0,0.0,,0.0,,0.0
2024-07-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,620.0,308.76,0.0,0.0,,0.0,,0.0
2024-07-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1620.0,806.76,0.0,0.0,,0.0,,0.0
2024-07-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1620.0,810.0,0.0,0.0,,0.0,,0.0
2024-07-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1620.0,810.0,0.0,0.0,,0.0,,0.0
2024-07-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1620.0,810.0,0.0,0.0,,0.0,,0.0
2024-07-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1620.0,810.0,0.0,0.0,,0.0,,0.0
2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1620.0,785.7,0.0,0.0,,0.0,,0.0
2024-07-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1620.0,780.84,0.0,0.0,,0.0,,0.0
2024-07-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1620.0,748.44,0.0,0.0,,0.0,,0.0
2024-07-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1620.0,764.64,0.0,0.0,,0.0,,0.0
2024-07-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1620.0,777.6,0.0,0.0,,0.0,,0.0
2024-07-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1620.0,777.6,0.0,0.0,,0.0,,0.0
2024-07-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1620.0,819.72,0.0,0.0,,0.0,,0.0
2024-07-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1620.0,808.38,0.0,0.0,,0.0,,0.0
2024-07-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1620.0,808.38,0.0,0.0,,0.0,,0.0
2024-07-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1620.0,874.8,0.0,0.0,,0.0,,0.0
2024-07-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1620.0,735.48,0.0,0.0,,0.0,,0.0
2024-07-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1620.0,720.9,0.0,0.0,,0.0,,0.0
2024-07-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1620.0,716.04,0.0,0.0,,0.0,,0.0
2024-07-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1620.0,729.0,0.0,0.0,,0.0,,0.0
2024-08-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1620.0,722.52,0.0,0.0,,0.0,,0.0
2024-08-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1620.0,724.14,0.0,0.0,,0.0,,0.0
2024-08-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1620.0,675.54,0.0,0.0,,0.0,,0.0
2024-08-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1620.0,657.72,0.0,0.0,,0.0,,0.0
2024-08-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1620.0,662.58,0.0,0.0,,0.0,,0.0
2024-08-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1620.0,667.44,0.0,0.0,,0.0,,0.0
2024-08-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1620.0,654.48,0.0,0.0,,0.0,,0.0
2024-08-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1620.0,654.48,0.0,0.0,,0.0,,0.0
2024-08-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1620.0,654.48,0.0,0.0,,0.0,,0.0
2024-08-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1620.0,656.1,0.0,0.0,,0.0,,0.0
2024-08-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385835.0,158578.19,0.16,0.0,,0.0,,0.0
2024-08-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385835.0,160893.2,0.16,0.0,,0.0,,0.0
2024-08-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385835.0,158964.02,0.16,0.0,,0.0,,0.0
2024-08-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385835.0,160507.36,0.16,0.0,,0.0,,0.0
2024-08-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385835.0,160507.36,0.16,0.0,,0.0,,0.0
2024-08-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385835.0,160121.53,0.16,0.0,,0.0,,0.0
2024-08-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385835.0,160121.53,0.16,0.0,,0.0,,0.0
2024-08-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385835.0,160893.2,0.16,0.0,,0.0,,0.0
2024-08-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385835.0,173239.92,0.16,0.0,,0.0,,0.0
2024-08-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385835.0,173239.92,0.17,0.0,,0.0,,0.0
2024-08-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385835.0,179799.11,0.17,0.0,,0.0,,0.0
2024-08-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385835.0,179799.11,0.18,0.0,,0.0,,0.0
2024-09-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385835.0,179799.11,0.18,0.0,,0.0,,0.0
2024-09-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385835.0,174011.59,0.18,0.0,,0.0,,0.0
2024-09-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385835.0,174011.59,0.17,0.0,,0.0,,0.0
2024-09-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385835.0,158192.35,0.17,0.0,,0.0,,0.0
2024-09-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385835.0,157420.68,0.16,0.0,,0.0,,0.0
2024-09-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385835.0,157806.52,0.16,0.0,,0.0,,0.0
2024-09-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385835.0,157806.52,0.16,0.0,,0.0,,0.0
2024-09-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385835.0,158192.35,0.16,0.0,,0.0,,0.0
2024-09-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385835.0,158192.35,0.16,0.0,,0.0,,0.0
2024-09-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385835.0,157420.68,0.16,0.0,,0.0,,0.0
2024-09-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385835.0,157420.68,0.16,0.0,,0.0,,0.0
2024-09-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385835.0,157420.68,0.16,0.0,,0.0,,0.0
2024-09-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385835.0,155877.34,0.16,0.0,,0.0,,0.0
2024-09-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385835.0,157420.68,0.16,0.0,,0.0,,0.0
2024-09-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385835.0,163594.04,0.16,0.0,,0.0,,0.0
2024-09-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385835.0,163594.04,0.16,0.0,,0.0,,0.0
2024-09-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385835.0,163208.2,0.16,0.0,,0.0,,0.0
2024-09-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385835.0,163208.2,0.16,0.0,,0.0,,0.0
2024-09-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385835.0,163208.2,0.16,0.0,,0.0,,0.0
2024-09-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385835.0,168224.06,0.16,0.0,,0.0,,0.0
2024-09-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385835.0,165909.05,0.17,0.0,,0.0,,0.0
2024-10-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385835.0,161279.03,0.17,0.0,,0.0,,0.0
2024-10-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385835.0,161664.87,0.16,0.0,,0.0,,0.0
2024-10-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385835.0,162050.7,0.16,0.0,,0.0,,0.0
2024-10-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385835.0,165137.38,0.16,0.0,,0.0,,0.0
2024-10-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385835.0,161279.03,0.17,0.0,,0.0,,0.0
2024-10-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385835.0,162050.7,0.16,0.0,,0.0,,0.0
2024-10-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385835.0,162050.7,0.16,0.0,,0.0,,0.0
2024-10-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385835.0,159735.69,0.16,0.0,,0.0,,0.0
2024-10-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385835.0,156649.01,0.16,0.0,,0.0,,0.0
2024-10-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385835.0,162436.54,0.16,0.0,,0.0,,0.0
2024-10-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385835.0,163594.04,0.16,0.0,,0.0,,0.0
2024-10-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385835.0,185200.8,0.16,0.0,,0.0,,0.0
2024-10-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385835.0,247706.07,0.19,0.0,,0.0,,0.0
2024-10-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385835.0,239989.37,0.25,0.0,,0.0,,0.0
2024-10-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385835.0,265454.48,0.24,0.0,,0.0,,0.0
2024-10-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,386668.0,377387.97,0.27,0.0,,0.0,,0.0
2024-10-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,385835.0,339534.8,0.38,0.0,,0.0,,0.0
