,CG9 FP Equity_DX_SI_QTY,CG9 FP Equity_DX_SHORT_INTEREST_VALUE,CG9 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CG9 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CG9 FP Equity_DX_SI_MV,CG9 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CG9 FP Equity_DX_SUPPLY_SI_QTY,CG9 FP Equity_DX_BROKER_SI_QTY,CG9 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CG9 FP Equity_DX_SUPPLY_SI_QTY_INC_x,CG9 FP Equity_DX_BROKER_SI_MV_INC_x,CG9 FP Equity_DX_BROKER_SI_QTY_ADD,CG9 FP Equity_DX_SUPPLY_SI_MV_DEC,CG9 FP Equity_DX_BROKER_SI_QTY_INC,CG9 FP Equity_DX_SUPPLY_SI_QTY_DEC,CG9 FP Equity_DX_BROKER_SI_MV_INC_y,CG9 FP Equity_DX_SUPPLY_SI_QTY_INC_y,CG9 FP Equity_DX_BROKER_SI_MV_ADD,CG9 FP Equity_DX_SUPPLY_SI_QTY_ADD,CG9 FP Equity_DX_BROKER_SI_QTY_DEC,CG9 FP Equity_DX_SUPPLY_SI_MV,CG9 FP Equity_DX_BROKER_SI_MV_DEC,CG9 FP Equity_DX_BROKER_SI_MV_RMV,CG9 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CG9 FP Equity_DX_UTILIZATION_QUANTITY,CG9 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CG9 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CG9 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CG9 FP Equity_DX_ACTIVE_UTILIZATION_MV,CG9 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CG9 FP Equity_DX_BROKER_SI_CON_RATIO,CG9 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CG9 FP Equity_DX_DEMAND_SUPPLY_RATIO,CG9 FP Equity_PX_LAST
2021-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,147550.0,0.15,0.0,,0.0,,0.0,295.1
2021-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,147850.0,0.15,0.0,,0.0,,0.0,295.7
2021-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,148275.0,0.15,0.0,,0.0,,0.0,296.55
2021-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,148575.0,0.15,0.0,,0.0,,0.0,297.15
2021-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,148950.0,0.15,0.0,,0.0,,0.0,297.9
2021-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,148975.0,0.15,0.0,,0.0,,0.0,297.95
2021-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,148500.0,0.15,0.0,,0.0,,0.0,297.0
2021-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,148875.0,0.15,0.0,,0.0,,0.0,297.75
2021-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,148900.0,0.15,0.0,,0.0,,0.0,297.8
2021-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,146875.0,0.15,0.0,,0.0,,0.0,293.75
2021-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,147575.0,0.15,0.0,,0.0,,0.0,295.15
2021-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,148550.0,0.15,0.0,,0.0,,0.0,297.1
2021-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,148300.0,0.15,0.0,,0.0,,0.0,296.6
2021-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,148175.0,0.15,0.0,,0.0,,0.0,296.35
2021-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,147775.0,0.15,0.0,,0.0,,0.0,295.55
2021-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,148575.0,0.15,0.0,,0.0,,0.0,297.15
2021-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,148750.0,0.15,0.0,,0.0,,0.0,297.5
2021-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,148200.0,0.15,0.0,,0.0,,0.0,296.4
2021-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,149225.0,0.15,0.0,,0.0,,0.0,298.45
2021-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,149750.0,0.15,0.0,,0.0,,0.0,299.5
2021-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,148850.0,0.15,0.0,,0.0,,0.0,297.7
2021-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,150225.0,0.15,0.0,,0.0,,0.0,300.45
2021-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,149650.0,0.15,0.0,,0.0,,0.0,299.3
2021-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,147950.0,0.15,0.0,,0.0,,0.0,295.9
2021-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,148050.0,0.15,0.0,,0.0,,0.0,296.1
2021-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,148000.0,0.15,0.0,,0.0,,0.0,296.0
2021-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,147600.0,0.15,0.0,,0.0,,0.0,295.2
2021-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,148300.0,0.15,0.0,,0.0,,0.0,296.6
2021-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,146650.0,0.15,0.0,,0.0,,0.0,293.3
2021-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,147525.0,0.15,0.0,,0.0,,0.0,295.05
2021-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,146375.0,0.15,0.0,,0.0,,0.0,292.75
2021-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,144525.0,0.14,0.0,,0.0,,0.0,289.05
2021-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,146475.0,0.15,0.0,,0.0,,0.0,292.95
2021-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,147175.0,0.15,0.0,,0.0,,0.0,294.35
2021-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,148725.0,0.15,0.0,,0.0,,0.0,297.45
2021-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,146850.0,0.15,0.0,,0.0,,0.0,293.7
2021-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,145050.0,0.15,0.0,,0.0,,0.0,290.1
2021-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,141150.0,0.14,0.0,,0.0,,0.0,282.3
2021-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,142100.0,0.14,0.0,,0.0,,0.0,284.2
2021-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,141825.0,0.14,0.0,,0.0,,0.0,283.65
2021-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,141775.0,0.14,0.0,,0.0,,0.0,283.55
2021-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,140550.0,0.14,0.0,,0.0,,0.0,281.1
2021-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,142000.0,0.14,0.0,,0.0,,0.0,284.0
2021-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,140700.0,0.14,0.0,,0.0,,0.0,281.4
2021-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,142950.0,0.14,0.0,,0.0,,0.0,285.9
2021-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,142075.0,0.14,0.0,,0.0,,0.0,284.15
2021-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,142000.0,0.14,0.0,,0.0,,0.0,284.0
2021-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,142025.0,0.14,0.0,,0.0,,0.0,284.05
2021-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,143900.0,0.14,0.0,,0.0,,0.0,287.8
2021-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,145850.0,0.15,0.0,,0.0,,0.0,291.7
2021-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,146850.0,0.15,0.0,,0.0,,0.0,293.7
2021-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,146225.0,0.15,0.0,,0.0,,0.0,292.45
2021-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,146600.0,0.15,0.0,,0.0,,0.0,293.2
2021-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,147025.0,0.15,0.0,,0.0,,0.0,294.05
2021-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,147650.0,0.15,0.0,,0.0,,0.0,295.3
2021-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,148725.0,0.15,0.0,,0.0,,0.0,297.45
2021-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,148350.0,0.15,0.0,,0.0,,0.0,296.7
2021-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,149325.0,0.15,0.0,,0.0,,0.0,298.65
2021-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,148975.0,0.15,0.0,,0.0,,0.0,297.95
2021-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,149850.0,0.15,0.0,,0.0,,0.0,299.7
2021-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,150175.0,0.15,0.0,,0.0,,0.0,300.35
2021-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,150950.0,0.15,0.0,,0.0,,0.0,301.9
2021-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,151675.0,0.15,0.0,,0.0,,0.0,303.35
2021-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,152475.0,0.15,0.0,,0.0,,0.0,304.95
2021-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,153925.0,0.15,0.0,,0.0,,0.0,307.85
2021-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,153500.0,0.15,0.0,,0.0,,0.0,307.0
2021-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,153650.0,0.15,0.0,,0.0,,0.0,307.3
2021-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,153675.0,0.15,0.0,,0.0,,0.0,307.35
2021-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,153400.0,0.15,0.0,,0.0,,0.0,306.8
2021-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,154100.0,0.15,0.0,,0.0,,0.0,308.2
2021-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,155000.0,0.15,0.0,,0.0,,0.0,310.0
2021-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,155550.0,0.16,0.0,,0.0,,0.0,311.1
2021-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,155925.0,0.16,0.0,,0.0,,0.0,311.85
2021-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,156225.0,0.16,0.0,,0.0,,0.0,312.45
2021-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,155950.0,0.16,0.0,,0.0,,0.0,311.9
2021-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,156200.0,0.16,0.0,,0.0,,0.0,312.4
2021-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,155025.0,0.15,0.0,,0.0,,0.0,310.05
2021-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,151800.0,0.15,0.0,,0.0,,0.0,303.6
2021-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,151925.0,0.15,0.0,,0.0,,0.0,303.85
2021-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,152750.0,0.15,0.0,,0.0,,0.0,305.5
2021-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,148275.0,0.15,0.0,,0.0,,0.0,296.55
2021-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,149525.0,0.15,0.0,,0.0,,0.0,299.05
2021-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,148000.0,0.15,0.0,,0.0,,0.0,296.0
2021-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,150600.0,0.15,0.0,,0.0,,0.0,301.2
2021-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,147800.0,0.15,0.0,,0.0,,0.0,295.6
2021-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,146900.0,0.15,0.0,,0.0,,0.0,293.8
2021-12-06,600.0,178170.0,0.12,0.21,0.18,178170.0,0.0,600.0,0.0,,,600.0,,,,,,0.18,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.2,296.95
2021-12-07,600.0,183780.0,0.12,0.21,0.18,183780.0,0.0,600.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.2,306.3
2021-12-08,600.0,182880.0,0.15,0.21,0.18,182880.0,0.0,600.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.2,304.8
2021-12-09,600.0,182940.0,0.15,0.21,0.18,182940.0,0.0,600.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.2,304.9
2021-12-10,600.0,182130.0,0.15,0.21,0.18,182130.0,0.0,600.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.2,303.55
2021-12-13,600.0,181470.0,0.15,0.21,0.18,181470.0,0.0,600.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.2,302.45
2021-12-14,600.0,178500.0,0.15,0.2,0.18,178500.0,0.0,600.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.2,297.5
2021-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.18,0.0,0.0,500.0,149925.0,0.15,0.0,,0.0,100.0,0.0,299.85
2021-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,151200.0,0.15,0.0,,0.0,,0.0,302.4
2021-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,150150.0,0.15,0.0,,0.0,,0.0,300.3
2021-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,148375.0,0.15,0.0,,0.0,,0.0,296.75
2021-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,150150.0,0.15,0.0,,0.0,,0.0,300.3
2021-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,152000.0,0.15,0.0,,0.0,,0.0,304.0
2021-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,153275.0,0.15,0.0,,0.0,,0.0,306.55
2021-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,153100.0,0.15,0.0,,0.0,,0.0,306.2
2021-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,154350.0,0.15,0.0,,0.0,,0.0,308.7
2021-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,155475.0,0.15,0.0,,0.0,,0.0,310.95
2021-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,154950.0,0.16,0.0,,0.0,,0.0,309.9
2021-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,155325.0,0.16,0.0,,0.0,,0.0,310.65
2021-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,155350.0,0.16,0.0,,0.0,,0.0,310.7
2022-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,155625.0,0.16,0.0,,0.0,,0.0,311.25
2022-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,155275.0,0.16,0.0,,0.0,,0.0,310.55
2022-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,500.0,154825.0,0.15,0.0,,0.0,,0.0,309.65
2022-01-06,700.0,211820.0,1.99,0.23,0.22,211820.0,0.0,700.0,0.0,,,700.0,,,,,,0.22,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.4,302.6
2022-01-07,700.0,210175.0,1.91,0.23,0.21,210175.0,0.0,700.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.4,300.25
2022-01-10,700.0,205065.0,1.92,0.23,0.21,205065.0,0.0,700.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.4,292.95
2022-01-11,700.0,207025.0,2.62,0.23,0.21,207025.0,0.0,700.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.4,295.75
2022-01-12,700.0,208180.0,2.63,0.25,0.21,208180.0,0.0,700.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.4,297.4
2022-01-13,700.0,206885.0,2.86,0.25,0.21,206885.0,0.0,700.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.4,295.55
2022-01-14,700.0,203490.0,3.04,0.25,0.21,203490.0,0.0,700.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.4,290.7
2022-01-17,700.0,205135.0,3.03,0.25,0.2,205135.0,0.0,700.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.4,293.05
2022-01-18,700.0,201810.0,2.96,0.24,0.21,201810.0,0.0,700.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.4,288.3
2022-01-19,700.0,202860.0,2.94,0.24,0.2,202860.0,0.0,700.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.4,289.8
2022-01-20,700.0,204610.0,3.24,0.24,0.2,204610.0,0.0,700.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.4,292.3
2022-01-21,700.0,201145.0,3.24,0.24,0.2,201145.0,0.0,700.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,287.35
2022-01-24,700.0,192570.0,3.21,0.24,0.2,192570.0,0.0,700.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.4,275.1
2022-01-25,700.0,192920.0,3.74,0.24,0.19,192920.0,0.0,700.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.4,275.6
2022-01-26,700.0,195265.0,3.19,0.23,0.19,195265.0,0.0,700.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.4,278.95
2022-01-27,700.0,196210.0,3.02,0.23,0.2,196210.0,0.0,700.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.4,280.3
2022-01-28,700.0,194670.0,0.75,0.23,0.2,194670.0,0.0,700.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.4,278.1
2022-01-31,700.0,197750.0,0.75,0.23,0.19,197750.0,0.0,700.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.4,282.5
2022-02-01,700.0,199885.0,0.71,0.23,0.2,199885.0,0.0,700.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.4,285.55
2022-02-02,700.0,201075.0,0.71,0.25,0.2,201075.0,0.0,700.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.4,287.25
