,GAGG FP Equity_DX_SI_QTY,GAGG FP Equity_DX_SHORT_INTEREST_VALUE,GAGG FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,GAGG FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,GAGG FP Equity_DX_SI_MV,GAGG FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,GAGG FP Equity_DX_SUPPLY_SI_QTY,GAGG FP Equity_DX_BROKER_SI_QTY,GAGG FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,GAGG FP Equity_DX_BROKER_SI_QTY_ADD,GAGG FP Equity_DX_BROKER_SI_MV_ADD,GAGG FP Equity_DX_SUPPLY_SI_MV,GAGG FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,GAGG FP Equity_DX_UTILIZATION_QUANTITY,GAGG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,GAGG FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,GAGG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,GAGG FP Equity_DX_ACTIVE_UTILIZATION_MV,GAGG FP Equity_DX_BROKER_SI_CON_RATIO,GAGG FP Equity_DX_BROKER_SI_MARKET_SHARE_1,GAGG FP Equity_DX_DEMAND_SUPPLY_RATIO,GAGG FP Equity_PX_LAST
2024-09-11,,,,,,,,,,,,,,,,,,,,,,50.004
2024-09-12,,,,,,,,,,,,,,,,,,,,,,49.806
2024-09-13,,,,,,,,,,,,,,,,,,,,,,49.829
2024-09-16,,,,,,,,,,,,,,,,,,,,,,49.804
2024-09-17,,,,,,,,,,,,,,,,,,,,,,49.744
2024-09-18,,,,,,,,,,,,,,,,,,,,,,49.658
2024-09-19,,,,,,,,,,,,,,,,,,,,,,49.553
2024-09-20,,,,,,,,,,,,,,,,,,,,,,49.472
2024-09-23,,,,,,,,,,,,,,,,,,,,,,49.549
2024-09-24,,,,,,,,,,,,,,,,,,,,,,49.615
2024-09-25,,,,,,,,,,,,,,,,,,,,,,49.455
2024-09-26,,,,,,,,,,,,,,,,,,,,,,49.469
2024-09-27,,,,,,,,,,,,,,,,,,,,,,49.534
2024-09-30,,,,,,,,,,,,,,,,,,,,,,49.53
2024-10-01,,,,,,,,,,,,,,,,,,,,,,49.925
2024-10-02,,,,,,,,,,,,,,,,,,,,,,49.825
2024-10-03,,,,,,,,,,,,,,,,,,,,,,49.765
2024-10-04,,,,,,,,,,,,,,,,,,,,,,49.562
2024-10-07,,,,,,,,,,,,,,,,,,,,,,49.419
2024-10-08,,,,,,,,,,,,,,,,,,,,,,49.494
2024-10-09,,,,,,,,,,,,,,,,,,,,,,49.401
2024-10-10,,,,,,,,,,,,,,,,,,,,,,49.502
2024-10-11,,,,,,,,,,,,,,,,,,,,,,49.424
2024-10-14,,,,,,,,,,,,,,,,,,,,,,49.449
2024-10-15,,,,,,,,,,,,,,,,,,,,,,49.623
2024-10-16,,,,,,,,,,,,,,,,,,,,,,49.832
2024-10-17,,,,,,,,,,,,,,,,,,,,,,49.832
2024-10-18,,,,,,,,,,,,,,,,,,,,,,49.855
2024-10-21,,,,,,,,,,,,,,,,,,,,,,49.665
2024-10-22,,,,,,,,,,,,,,,,,,,,,,49.611
2024-10-23,,,,,,,,,,,,,,,,,,,,,,49.586
2024-10-24,,,,,,,,,,,,,,,,,,,,,,49.694
2024-10-25,,,,,,,,,,,,,,,,,,,,,,49.554
2024-10-28,,,,,,,,,,,,,,,,,,,,,,49.389
2024-10-29,,,,,,,,,,,,,,,,,,,,,,49.364
2024-10-30,,,,,,,,,,,,,,,,,,,,,,49.302
2024-10-31,,,,,,,,,,,,,,,,,,,,,,49.21
2024-11-01,,,,,,,,,,,,,,,,,,,,,,49.168
2024-11-04,,,,,,,,,,,,,,,,,,,,,,49.142
2024-11-05,,,,,,,,,,,,,,,,,,,,,,48.993
2024-11-06,,,,,,,,,,,,,,,,,,,,,,49.325
2024-11-07,,,,,,,,,,,,,,,,,,,,,,49.403
2024-11-08,,,,,,,,,,,,,,,,,,,,,,49.655
2024-11-11,,,,,,,,,,,,,,,,,,,,,,49.892
2024-11-12,,,,,,,,,,,,,,,,,,,,,,49.922
2024-11-13,,,,,,,,,,,,,,,,,,,,,,49.94
2024-11-14,,,,,,,,,,,,,,,,,,,,,,50.008
2024-11-15,,,,,,,,,,,,,,,,,,,,,,49.974
2024-11-18,,,,,,,,,,,,,,,,,,,,,,49.9
2024-11-19,,,,,,,,,,,,,,,,,,,,,,49.977
2024-11-20,,,,,,,,,,,,,,,,,,,,,,50.167
2024-11-21,,,,,,,,,,,,,,,,,,,,,,50.267
2024-11-22,,,,,,,,,,,,,,,,,,,,,,50.602
2024-11-25,,,,,,,,,,,,,,,,,,,,,,50.532
2024-11-26,,,,,,,,,,,,,,,,,,,,,,50.549
2024-11-27,,,,,,,,,,,,,,,,,,,,,,50.491
2024-11-28,,,,,,,,,,,,,,,,,,,,,,50.593
2024-11-29,,,,,,,,,,,,,,,,,,,,,,50.688
2024-12-02,,,,,,,,,,,,,,,,,,,,,,51.021
2024-12-03,,,,,,,,,,,,,,,,,,,,,,50.93
2024-12-04,,,,,,,,,,,,,,,,,,,,,,50.904
2024-12-05,,,,,,,,,,,,,,,,,,,,,,50.734
2024-12-06,,,,,,,,,,,,,,,,,,,,,,50.8
2024-12-09,,,,,,,,,,,,,,,,,,,,,,50.757
2024-12-10,,,,,,,,,,,,,,,,,,,,,,50.942
2024-12-11,,,,,,,,,,,,,,,,,,,,,,50.989
2024-12-12,,,,,,,,,,,,,,,,,,,,,,50.877
2024-12-13,,,,,,,,,,,,,,,,,,,,,,50.61
2024-12-16,,,,,,,,,,,,,,,,,,,,,,50.555
2024-12-17,,,,,,,,,,,,,,,,,,,,,,50.584
2024-12-18,,,,,,,,,,,,,,,,,,,,,,50.633
2024-12-19,,,,,,,,,,,,,,,,,,,,,,50.566
2024-12-20,,,,,,,,,,,,,,,,,,,,,,50.589
2024-12-23,,,,,,,,,,,,,,,,,,,,,,50.46
2024-12-24,,,,,,,,,,,,,,,,,,,,,,50.565
2024-12-27,,,,,,,,,,,,,,,,,,,,,,50.307
2024-12-30,,,,,,,,,,,,,,,,,,,,,,50.564
2024-12-31,,,,,,,,,,,,,,,,,,,,,,50.574
2025-01-02,,,,,,,,,,,,,,,,,,,,,,51.025
2025-01-03,,,,,,,,,,,,,,,,,,,,,,50.825
2025-01-06,,,,,,,,,,,,,,,,,,,,,,50.473
2025-01-07,,,,,,,,,,,,,,,,,,,,,,50.361
2025-01-08,,,,,,,,,,,,,,,,,,,,,,50.481
2025-01-09,,,,,,,,,,,,,,,,,,,,,,50.543
2025-01-10,,,,,,,,,,,,,,,,,,,,,,50.547
2025-01-13,,,,,,,,,,,,,,,,,,,,,,50.598
2025-01-14,,,,,,,,,,,,,,,,,,,,,,50.249
2025-01-15,,,,,,,,,,,,,,,,,,,,,,50.649
2025-01-16,,,,,,,,,,,,,,,,,,,,,,50.688
2025-01-17,,,,,,,,,,,,,,,,,,,,,,50.7
2025-01-20,,,,,,,,,,,,,,,,,,,,,,50.425
2025-01-21,,,,,,,,,,,,,,,,,,,,,,50.495
2025-01-22,,,,,,,,,,,,,,,,,,,,,,50.397
2025-01-23,,,,,,,,,,,,,,,,,,,,,,50.41
2025-01-24,,,,,,,,,,,,,,,,,,,,,,50.13
2025-01-27,,,,,,,,,,,,,,,,,,,,,,50.342
2025-01-28,,,,,,,,,,,,,,,,,,,,,,50.489
2025-01-29,,,,,,,,,,,,,,,,,,,,,,50.569
2025-01-30,,,,,,,,,,,,,,,,,,,,,,50.628
2025-01-31,,,,,,,,,,,,,,,,,,,,,,50.752
2025-02-03,,,,,,,,,,,,,,,,,,,,,,51.117
2025-02-04,,,,,,,,,,,,,,,,,,,,,,50.878
2025-02-05,,,,,,,,,,,,,,,,,,,,,,51.026
2025-02-06,,,,,,,,,,,,,,,,,,,,,,51.179
2025-02-07,,,,,,,,,,,,,,,,,,,,,,51.221
2025-02-10,,,,,,,,,,,,,,,,,,,,,,51.339
2025-02-11,,,,,,,,,,,,,,,,,,,,,,51.061
2025-02-12,,,,,,,,,,,,,,,,,,,,,,50.726
2025-02-13,,,,,,,,,,,,,,,,,,,,,,50.747
2025-02-14,,,,,,,,,,,,,,,,,,,,,,50.722
2025-02-17,,,,,,,,,,,,,,,,,,,,,,50.734
2025-02-18,,,,,,,,,,,,,,,,,,,,,,50.747
2025-02-19,,,,,,,,,,,,,,,,,,,,,,50.859
2025-02-20,,,,,,,,,,,,,,,,,,,,,,50.767
2025-02-21,,,,,,,,,,,,,,,,,,,,,,50.949
2025-02-24,,,,,,,,,,,,,,,,,,,,,,50.936
2025-02-25,,,,,,,,,,,,,,,,,,,,,,51.014
2025-02-26,,,,,,,,,,,,,,,,,,,,,,50.982
2025-02-27,,,,,,,,,,,,,,,,,,,,,,51.313
2025-02-28,,,,,,,,,,,,,,,,,,,,,,51.413
2025-03-03,,,,,,,,,,,,,,,,,,,,,,51.022
2025-03-04,,,,,,,,,,,,,,,,,,,,,,51.088
2025-03-05,,,,,,,,,,,,,,,,,,,,,,49.904
2025-03-06,,,,,,,,,,,,,,,,,,,,,,49.568
2025-03-07,,,,,,,,,,,,,,,,,,,,,,49.612
2025-03-10,,,,,,,,,,,,,,,,,,,,,,49.65
2025-03-11,,,,,,,,,,,,,,,,,,,,,,49.307
2025-03-12,,,,,,,,,,,,,,,,,,,,,,49.176
2025-03-13,,,,,,,,,,,,,,,,,,,,,,49.409
2025-03-14,,,,,,,,,,,,,,,,,,,,,,49.35
2025-03-17,,,,,,,,,,,,,,,,,,,,,,49.358
2025-03-18,,,,,,,,,,,,,,,,,,,,,,49.229
2025-03-19,,,,,,,,,,,,,,,,,,,,,,49.356
2025-03-20,,,,,,,,,,,,,,,,,,,,,,49.608
2025-03-21,,,,,,,,,,,,,,,,,,,,,,49.693
2025-03-24,,,,,,,,,,,,,,,,,,,,,,49.629
2025-03-25,,,,,,,,,,,,,,,,,,,,,,49.633
2025-03-26,,,,,,,,,,,,,,,,,,,,,,49.642
2025-03-27,,,,,,,,,,,,,,,,,,,,,,49.603
2025-03-28,,,,,,,,,,,,,,,,,,,,,,49.618
2025-03-31,,,,,,,,,,,,,,,,,,,,,,49.808
2025-04-01,,,,,,,,,,,,,,,,,,,,,,49.91
2025-04-02,,,,,,,,,,,,,,,,,,,,,,49.709
2025-04-03,,,,,,,,,,,,,,,,,,,,,,49.437
2025-04-04,,,,,,,,,,,,,,,,,,,,,,49.747
2025-04-07,,,,,,,,,,,,,,,,,,,,,,49.531
2025-04-08,,,,,,,,,,,,,,,,,,,,,,49.377
2025-04-09,,,,,,,,,,,,,,,,,,,,,,48.64
2025-04-10,,,,,,,,,,,,,,,,,,,,,,48.455
2025-04-11,,,,,,,,,,,,,,,,,,,,,,47.908
2025-04-14,,,,,,,,,,,,,,,,,,,,,,48.061
2025-04-15,,,,,,,,,,,,,,,,,,,,,,48.308
2025-04-16,,,,,,,,,,,,,,,,,,,,,,48.258
2025-04-17,,,,,,,,,,,,,,,,,,,,,,48.35
2025-04-22,,,,,,,,,,,,,,,,,,,,,,48.007
2025-04-23,,,,,,,,,,,,,,,,,,,,,,48.347
2025-04-24,,,,,,,,,,,,,,,,,,,,,,48.482
2025-04-25,,,,,,,,,,,,,,,,,,,,,,48.478
2025-04-28,,,,,,,,,,,,,,,,,,,,,,48.513
2025-04-29,,,,,,,,,,,,,,,,,,,,,,48.583
2025-04-30,,,,,,,,,,,,,,,,,,,,,,48.82
2025-05-02,,,,,,,,,,,,,,,,,,,,,,48.603
2025-05-05,,,,,,,,,,,,,,,,,,,,,,48.64
2025-05-06,,,,,,,,,,,,,,,,,,,,,,48.576
2025-05-07,,,,,,,,,,,,,,,,,,,,,,48.684
2025-05-08,,,,,,,,,,,,,,,,,,,,,,48.742
2025-05-09,,,,,,,,,,,,,,,,,,,,,,48.729
2025-05-12,,,,,,,,,,,,,,,,,,,,,,48.975
2025-05-13,,,,,,,,,,,,,,,,,,,,,,48.743
2025-05-14,,,,,,,,,,,,,,,,,,,,,,48.666
2025-05-15,,,,,,,,,,,,,,,,,,,,,,48.823
2025-05-16,,,,,,,,,,,,,,,,,,,,,,49.006
2025-05-19,,,,,,,,,,,,,,,,,,,,,,48.652
2025-05-20,,,,,,,,,,,,,,,,,,,,,,48.625
2025-05-21,,,,,,,,,,,,,,,,,,,,,,48.326
2025-05-22,,,,,,,,,,,,,,,,,,,,,,48.411
2025-05-23,,,,,,,,,,,,,,,,,,,,,,48.471
2025-05-26,,,,,,,,,,,,,,,,,,,,,,48.342
2025-05-27,,,,,,,,,,,,,,,,,,,,,,48.524
2025-05-28,,,,,,,,,,,,,,,,,,,,,,48.594
2025-05-29,,,,,,,,,,,,,,,,,,,,,,48.547
2025-05-30,,,,,,,,,,,,,,,,,,,,,,48.604
2025-06-02,,,,,,,,,,,,,,,,,,,,,,48.362
2025-06-03,,,,,,,,,,,,,,,,,,,,,,48.508
2025-06-04,,,,,,,,,,,,,,,,,,,,,,48.525
2025-06-05,,,,,,,,,,,,,,,,,,,,,,48.436
2025-06-06,,,,,,,,,,,,,,,,,,,,,,48.447
2025-06-09,,,,,,,,,,,,,,,,,,,,,,48.39
2025-06-10,,,,,,,,,,,,,,,,,,,,,,48.407
2025-06-11,,,,,,,,,,,,,,,,,,,,,,48.2
2025-06-12,,,,,,,,,,,,,,,,,,,,,,48.192
2025-06-13,,,,,,,,,,,,,,,,,,,,,,48.101
2025-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,8.0,384.62,0.0,0.0,0.0,,0.0,48.077
2025-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,8.0,385.61,0.0,0.0,0.0,,0.0,48.201
2025-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,8.0,386.22,0.0,0.0,0.0,,0.0,48.277
2025-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,8.0,387.02,0.0,0.0,0.0,,0.0,48.377
2025-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,8.0,385.45,0.0,0.0,0.0,,0.0,48.181
2025-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,8.0,385.63,0.0,0.0,0.0,,0.0,48.204
2025-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,8.0,384.65,0.0,0.0,0.0,,0.0,48.081
2025-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,8.0,384.42,0.0,0.0,0.0,,0.0,48.052
2025-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,8.0,383.38,0.0,0.0,0.0,,0.0,47.923
2025-06-27,,,,,,,,,,,,,,,,,,,,,,47.867
2025-06-30,,,,,,,,,,,,,,,,,,,,,,47.834
2025-07-01,,,,,,,,,,,,,,,,,,,,,,47.808
2025-07-02,,,,,,,,,,,,,,,,,,,,,,47.742
2025-07-03,,,,,,,,,,,,,,,,,,,,,,47.762
2025-07-04,,,,,,,,,,,,,,,,,,,,,,47.73
2025-07-07,,,,,,,,,,,,,,,,,,,,,,47.685
2025-07-08,,,,,,,,,,,,,,,,,,,,,,47.625
2025-07-09,,,,,,,,,,,,,,,,,,,,,,47.677
2025-07-10,,,,,,,,,,,,,,,,,,,,,,47.782
2025-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,6.0,285.85,0.0,0.0,0.0,,0.0,47.641
2025-07-14,,,,,,,,,,,,,,,,,,,,,,47.6
2025-07-15,,,,,,,,,,,,,,,,,,,,,,47.705
2025-07-16,,,,,,,,,,,,,,,,,,,,,,47.552
2025-07-17,,,,,,,,,,,,,,,,,,,,,,47.865
2025-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,11.0,524.76,0.0,0.0,0.0,,0.0,47.705
2025-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,11.0,524.89,0.0,0.0,0.0,,0.0,47.717
2025-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,11.0,525.16,0.0,0.0,0.0,,0.0,47.742
2025-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,11.0,524.77,0.0,0.0,0.0,,0.0,47.706
2025-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,11.0,521.95,0.0,0.0,0.0,,0.0,47.45
2025-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,13.0,617.51,0.0,0.0,0.0,,0.0,47.501
2025-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,13.0,622.13,0.0,0.0,0.0,,0.0,47.856
2025-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,13.0,626.87,0.0,0.0,0.0,,0.0,48.221
2025-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,13.0,627.61,0.0,0.0,0.0,,0.0,48.278
2025-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,13.0,629.75,0.0,0.0,0.0,,0.0,48.442
2025-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,13.0,628.04,0.0,0.0,0.0,,0.0,48.311
2025-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,13.0,628.43,0.0,0.0,0.0,,0.0,48.341
2025-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,13.0,628.98,0.0,0.0,0.0,,0.0,48.383
2025-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,13.0,626.12,0.0,0.0,0.0,,0.0,48.163
2025-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,13.0,627.04,0.0,0.0,0.0,,0.0,48.234
2025-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,13.0,624.3,0.0,0.0,0.0,,0.0,48.023
2025-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,13.0,626.79,0.0,0.0,0.0,,0.0,48.215
2025-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,13.0,623.26,0.0,0.0,0.0,,0.0,47.943
2025-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,13.0,624.05,0.0,0.0,0.0,,0.0,48.004
2025-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,13.0,625.31,0.0,0.0,0.0,,0.0,48.101
2025-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,13.0,622.02,0.0,0.0,0.0,,0.0,47.848
2025-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,13.0,622.14,0.0,0.0,0.0,,0.0,47.857
2025-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,13.0,623.32,0.0,0.0,0.0,,0.0,47.948
2025-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,13.0,623.93,0.0,0.0,0.0,,0.0,47.995
2025-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,13.0,623.84,0.0,0.0,0.0,,0.0,47.988
2025-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,13.0,622.57,0.0,0.0,0.0,,0.0,47.89
2025-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,13.0,623.08,0.0,0.0,0.0,,0.0,47.929
2025-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,13.0,624.38,0.0,0.0,0.0,,0.0,48.029
2025-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,13.0,626.72,0.0,0.0,0.0,,0.0,48.209
2025-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,13.0,625.94,0.0,0.0,0.0,,0.0,48.149
2025-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,13.0,623.7,0.0,0.0,0.0,,0.0,47.977
