,WLN FP Equity_DX_SI_QTY,WLN FP Equity_DX_SHORT_INTEREST_VALUE,WLN FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,WLN FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,WLN FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,WLN FP Equity_DX_SI_MV,WLN FP Equity_DX_DSS,WLN FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,WLN FP Equity_DX_SUPPLY_SI_QTY,WLN FP Equity_DX_BROKER_SI_QTY,WLN FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,WLN FP Equity_DX_BROKER_SI_MV_NEW_x,WLN FP Equity_DX_SUPPLY_SI_QTY_NEW_x,WLN FP Equity_DX_SUPPLY_SI_QTY_INC_x,WLN FP Equity_DX_BROKER_SI_MV_INC_x,WLN FP Equity_DX_SUPPLY_SI_MV_NEW,WLN FP Equity_DX_BROKER_SI_QTY_ADD,WLN FP Equity_DX_BROKER_SI_QTY_NEW,WLN FP Equity_DX_SUPPLY_SI_MV_DEC,WLN FP Equity_DX_BROKER_SI_QTY_INC,WLN FP Equity_DX_SUPPLY_SI_QTY_DEC,WLN FP Equity_DX_BROKER_SI_MV_NEW_y,WLN FP Equity_DX_SUPPLY_SI_QTY_NEW_y,WLN FP Equity_DX_BROKER_SI_MV_INC_y,WLN FP Equity_DX_SUPPLY_SI_QTY_INC_y,WLN FP Equity_DX_BROKER_SI_MV_ADD,WLN FP Equity_DX_SUPPLY_SI_QTY_ADD,WLN FP Equity_DX_BROKER_SI_QTY_DEC,WLN FP Equity_DX_SUPPLY_SI_MV,WLN FP Equity_DX_BROKER_SI_MV_DEC,WLN FP Equity_DX_SUPPLY_SI_MV_RMV,WLN FP Equity_DX_BROKER_SI_MV_RMV,WLN FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,WLN FP Equity_DX_UTILIZATION_QUANTITY,WLN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,WLN FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,WLN FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,WLN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,WLN FP Equity_DX_ACTIVE_UTILIZATION_MV,WLN FP Equity_DX_BROKER_SI_MARKET_SHARE_2,WLN FP Equity_DX_BROKER_SI_CON_RATIO,WLN FP Equity_DX_BROKER_SI_MARKET_SHARE_1,WLN FP Equity_DX_DEMAND_SUPPLY_RATIO,WLN FP Equity_PX_LAST
2014-10-21,8650.0,132345.0,0.02,0.23,0.01,0.13,0.0,132345.0,8540.0,8650.0,130662.0,,,,,,,,,,,,,,,,,,0.13,,,,0.05,0.05,16784218.0,256798535.4,,256.38,0.05,1.28,0.95,97.45,0.0005,15.3
2014-10-22,8650.0,134161.5,0.02,0.22,0.01,0.13,0.0,134161.5,8540.0,8650.0,132455.4,,,,,,,,,,,,,,,,,,0.13,,,,0.05,0.05,16810900.0,260737059.0,,258.7,0.05,1.28,0.95,97.45,0.0005,15.51
2014-10-23,8650.0,133642.5,0.02,0.23,0.01,0.13,0.0,133642.5,8540.0,8650.0,131943.0,,,,,,,,,,,,,,,,,,0.13,,,,0.05,0.05,16812780.0,259757451.0,,259.74,0.05,1.28,0.9501,97.46,0.0005,15.45
2014-10-24,8650.0,136324.0,0.02,0.23,0.01,0.13,0.0,136324.0,8540.0,8650.0,134590.4,,,,,,,,,,,,,,,,,,0.13,,,,0.05,0.05,16813830.0,264985960.8,,261.33,0.05,1.29,0.9497,97.44,0.0005,15.76
2014-10-27,8650.0,136324.0,0.02,0.22,0.01,0.14,0.0,136324.0,8540.0,8650.0,134590.4,,,,,,,,,,,,,,,,,,0.13,,,,0.05,0.05,16814332.0,264993872.32,,263.9,0.05,1.27,0.9501,97.46,0.0005,15.76
2014-10-28,8650.0,140562.5,0.02,0.22,0.01,0.14,0.0,140562.5,8540.0,8650.0,138775.0,,,,,,,,,,,,,,,,,,0.13,,,,0.05,0.05,16815824.0,273257140.0,,267.31,0.05,1.31,0.9493,97.41,0.0005,16.25
2014-10-29,8650.0,139697.5,0.02,0.21,0.01,0.14,0.0,139697.5,8540.0,8650.0,137921.0,,,,,,,,,,,,,,,,,,0.14,,,,0.05,0.05,16817540.0,271603271.0,,271.71,0.05,1.28,0.95,97.45,0.0005,16.15
2014-10-30,8650.0,137967.5,0.02,0.21,0.01,0.14,0.0,137967.5,8540.0,8650.0,136213.0,,,,,,,,,,,,,,,,,,0.14,,,,0.05,0.05,16821680.0,268305796.0,,268.75,0.05,1.29,0.9501,97.46,0.0005,15.95
2014-10-31,8650.0,138400.0,0.02,0.2,0.01,0.14,0.0,138400.0,8540.0,8650.0,136640.0,,,,,,,,,,,,,,,,,,0.14,,,,0.07,0.07,12495113.0,199921808.0,,198.36,0.07,1.27,0.9501,97.46,0.0007,16.0
2014-11-03,8650.0,139611.0,0.02,0.21,0.01,0.14,0.0,139611.0,8540.0,8650.0,137835.6,,,,,,,,,,,,,,,,,,0.14,,,,0.07,0.07,12522139.0,202107323.46,,199.82,0.07,1.28,0.9499,97.45,0.0007,16.14
2014-11-04,8650.0,138400.0,0.02,0.21,0.01,0.14,0.0,138400.0,8540.0,8650.0,136640.0,,,,,,,,,,,,,,,,,,0.14,,,,0.05,0.05,17257848.0,276125568.0,,275.78,0.05,1.27,0.9503,97.47,0.0005,16.0
2014-11-05,8650.0,140130.0,0.02,0.21,0.01,0.14,0.0,140130.0,8540.0,8650.0,138348.0,,,,,,,,,,,,,,,,,,0.14,,,,0.05,0.05,17279022.0,279920156.4,,276.43,0.05,1.28,0.9498,97.44,0.0005,16.2
2014-11-06,8650.0,141860.0,0.02,0.21,0.01,0.14,0.0,141860.0,8540.0,8650.0,140056.0,,,,,,,,,,,,,,,,,,0.14,,,,0.05,0.05,17271850.0,283258340.0,,279.9,0.05,1.29,0.9495,97.43,0.0005,16.4
2014-11-07,16650.0,265734.0,0.05,0.38,0.01,0.27,0.0,138054.0,16540.0,8650.0,263978.4,,,,,,,,,,,,,,,,8000.0,,0.27,,,,0.1,0.1,17303828.0,276169094.88,,278.18,0.1,31.72,0.5438,66.56,0.001,15.96
2014-11-10,16650.0,264735.0,0.05,0.37,0.01,0.27,0.0,137535.0,16540.0,8650.0,262986.0,,,,,,,,,,,,,,,,,,0.26,,,,0.1,0.1,17303836.0,275130992.4,,274.39,0.1,31.61,0.5443,66.65,0.001,15.9
2014-11-11,45190.0,717617.2,0.13,0.96,0.03,0.72,0.0,375562.0,31540.0,23650.0,500855.2,,,,,,15000.0,,,,,,,,,0.24,15000.0,,0.5,,,,0.28,0.28,11358733.0,180376680.04,,180.51,0.28,24.97,0.2956,41.16,0.004,15.88
2014-11-12,40070.0,629099.0,0.11,0.88,0.03,0.64,0.0,369421.0,31540.0,23530.0,495178.0,,,,,,,,,,,,,,,,,120.0,0.5,0.0,,,0.27,0.27,11497068.0,180503967.6,,182.32,0.27,27.43,0.3208,46.06,0.0035,15.7
2014-11-13,31530.0,500381.1,0.09,0.69,0.02,0.5,0.0,373421.1,31420.0,23530.0,498635.4,,,,,,,,0.0,,120.0,,,,,,,,0.49,,,,0.27,0.27,11497188.0,182460373.56,,180.66,0.27,29.87,0.275,35.91,0.0027,15.87
2014-11-14,30183.0,478400.55,0.09,0.66,0.02,0.48,0.0,272350.55,30073.0,17183.0,476657.05,,,,,,,,0.02,,1347.0,,,,,,,6347.0,0.48,0.1,,,0.26,0.26,11498995.0,182259070.75,,182.24,0.26,26.55,0.2761,38.13,0.0026,15.85
2014-11-17,40448.0,637056.0,0.12,0.91,0.03,0.65,0.0,333915.75,29247.0,21201.0,460640.25,,,,,,5000.0,,0.01,,826.0,,,,,0.08,,982.0,0.46,0.01,,,0.25,0.25,11501261.0,181144860.75,,182.19,0.25,28.01,0.2733,32.98,0.0035,15.75
2014-11-18,40138.0,630969.36,0.11,0.92,0.03,0.63,0.0,330858.84,29091.0,21047.0,457310.52,,,,,,,,0.0,,156.0,,,,,,,154.0,0.46,0.0,,,0.25,0.25,11501417.0,180802275.24,,181.13,0.25,28.13,0.2721,32.5,0.0035,15.72
2014-11-19,25223.0,398018.94,0.07,0.6,0.02,0.4,0.0,271778.94,25113.0,17223.0,396283.14,,,,,,,,0.06,,3978.0,,,,,,,3824.0,0.4,0.06,,,0.22,0.22,11505395.0,181555133.1,,181.1,0.22,27.17,0.2509,28.78,0.0022,15.78
2014-11-20,24225.0,382270.5,0.07,0.58,0.02,0.39,0.0,256030.5,24115.0,16225.0,380534.7,,,,,,,,0.02,,998.0,,,,,,,998.0,0.38,0.02,,,0.21,0.21,11375310.0,179502391.8,,179.71,0.21,26.46,0.2485,27.31,0.0021,15.78
2014-11-21,23708.0,375771.8,0.07,0.62,0.02,0.38,0.0,248971.8,22762.0,15708.0,360777.7,,,,,,,,0.02,,1353.0,,,,,,,517.0,0.36,0.01,,,0.2,0.2,11376369.0,180315448.65,,179.68,0.2,26.41,0.2479,27.18,0.0021,15.85
2014-11-24,23509.0,372617.65,0.07,0.64,0.02,0.38,0.0,245817.65,22607.0,15509.0,358320.95,,,,,,,,0.0,,155.0,,,,,,,199.0,0.36,0.0,,,0.2,0.2,11375784.0,180306176.4,,180.15,0.2,26.49,0.2477,27.55,0.0021,15.85
2014-11-25,21050.0,325012.0,0.06,0.59,0.02,0.34,0.0,201492.0,20940.0,13050.0,323313.6,,,,,,,,0.03,,1667.0,,,,,,,2459.0,0.33,0.04,,,0.18,0.18,11342768.0,175132337.92,,179.24,0.18,24.39,0.2486,30.32,0.0019,15.44
2014-11-26,19412.0,301274.24,0.06,0.62,0.01,0.31,0.0,177114.24,19302.0,11412.0,299567.04,,,,,,,,0.03,,1638.0,,,,,,,1638.0,0.3,0.03,,,0.17,0.17,11344318.0,176063815.36,,175.69,0.17,25.29,0.2583,34.07,0.0017,15.52
2014-11-27,16836.0,261463.08,0.05,0.54,0.01,0.27,0.0,137223.08,16726.0,8836.0,259754.78,,,,,,,,0.04,,2576.0,,,,,,,2576.0,0.26,0.04,,,0.15,0.15,11346894.0,176217263.82,,176.33,0.15,30.32,0.3148,40.62,0.0015,15.53
2014-11-28,16355.0,253502.5,0.05,0.52,0.01,0.26,0.0,129502.5,16245.0,8355.0,251797.5,,,,,,,,0.01,,481.0,,,,,,,481.0,0.25,0.01,,,0.14,0.14,11346495.0,175870672.5,,176.21,0.14,31.75,0.3366,41.76,0.0014,15.5
2014-12-01,16355.0,251539.9,0.05,0.55,0.01,0.26,0.0,128499.9,16245.0,8355.0,249848.1,,,,,,,,,,,,,,,,,,0.25,,,,0.14,0.14,11344916.0,174484808.08,,175.76,0.14,31.7,0.336,41.61,0.0014,15.38
2014-12-02,18420.0,279984.0,0.05,0.61,0.01,0.29,0.0,158384.0,18310.0,10420.0,278312.0,,,,0.03,,,,0.05,2065.0,3135.0,,,0.03,,,5200.0,,0.28,,,,1.26,0.16,1430673.0,21746229.6,,22.01,1.27,35.35,0.3284,35.96,0.0016,15.2
2014-12-03,14797.0,224914.4,0.04,0.5,0.01,0.23,0.0,103314.4,14687.0,6797.0,223242.4,,,,,,,,0.06,,3623.0,,,,,,,3623.0,0.22,0.06,,,1.01,0.13,1434296.0,21801299.2,,21.9,1.01,36.07,0.3782,47.71,0.0013,15.2
2014-12-04,14661.0,224899.74,0.04,0.49,0.01,0.23,0.0,102179.74,14551.0,6661.0,223212.34,,,,,,,,0.0,,136.0,,,,,,,136.0,0.22,0.0,,,1.0,0.13,1434432.0,22004186.88,,21.82,1.0,36.75,0.383,47.98,0.0013,15.34
2014-12-05,14314.0,219576.76,0.04,0.49,0.01,0.22,0.0,96856.76,14204.0,6314.0,217889.36,,,,,,,,0.0,,347.0,,,,,,,347.0,0.22,0.01,,,0.98,0.13,1434779.0,22009509.86,,22.18,0.98,37.71,0.4019,49.89,0.0013,15.34
2014-12-08,14215.0,218200.25,0.04,0.48,0.01,0.22,0.0,95400.25,14105.0,6215.0,216511.75,,,,,,,,0.0,,99.0,,,,,,,99.0,0.22,0.0,,,0.97,0.12,1434878.0,22025377.3,,21.99,0.97,38.26,0.4068,50.12,0.0013,15.35
2014-12-09,13888.0,215264.0,0.04,0.46,0.01,0.22,0.0,91264.0,13778.0,5888.0,213559.0,,,,,,,,0.01,,327.0,,,,,,,327.0,0.21,0.01,,,0.95,0.12,1435205.0,22245677.5,,22.02,0.95,39.5,0.4282,51.72,0.0012,15.5
2014-12-10,13888.0,220819.2,0.04,0.51,0.01,0.22,0.0,93619.2,13778.0,5888.0,219070.2,,,,,,,,,,,,,,,,,,0.21,,,,0.95,0.12,1435205.0,22819759.5,,22.43,0.94,39.25,0.428,51.9,0.0012,15.9
2014-12-11,14220.0,229653.0,0.04,0.52,0.01,0.23,0.0,84303.0,14110.0,5220.0,227876.5,,,,,,,,0.01,,668.0,,,,,,1000.0,668.0,0.22,0.01,,,1.71,0.13,811821.0,13110909.15,,12.91,1.71,38.13,0.407,50.23,0.0013,16.15
2014-12-12,14220.0,224676.0,0.04,0.6,0.01,0.23,0.0,82476.0,14110.0,5220.0,222938.0,,,,,,,,,,,,,,,,,,0.23,,,,1.71,0.13,811821.0,12826771.8,,13.11,1.7,38.54,0.4054,49.74,0.0013,15.8
2014-12-15,14220.0,225813.6,0.04,0.57,0.01,0.23,0.0,82893.6,14110.0,5220.0,224066.8,,,,,,,,,,,,,,,,,,0.22,,,,1.71,0.13,811821.0,12891717.48,,12.83,1.71,38.14,0.407,50.22,0.0013,15.88
2014-12-16,14220.0,223254.0,0.04,0.57,0.01,0.23,0.0,81954.0,14110.0,5220.0,221527.0,,,,,,,,,,,,,,,,,,0.22,,,,1.71,0.13,811821.0,12745589.7,,12.89,1.7,38.32,0.4064,50.02,0.0013,15.7
2014-12-17,14220.0,221832.0,0.04,0.57,0.01,0.23,0.0,81432.0,14110.0,5220.0,220116.0,,,,,,,,,,,,,,,,,,0.22,,,,1.71,0.13,811821.0,12664407.6,,12.92,1.69,37.92,0.407,50.38,0.0013,15.6
2014-12-18,10220.0,166177.2,0.03,0.41,0.01,0.16,0.0,84877.2,10110.0,5220.0,164388.6,,,,,,,,0.06,,4000.0,,,,,,,,0.16,,,,1.23,0.09,811821.0,13200209.46,,13.06,1.2,38.0,0.4048,50.06,0.0009,16.26
2014-12-19,21330.0,352584.9,0.06,0.9,0.02,0.35,0.0,86286.6,16110.0,5220.0,266298.3,,,,,,,,0.06,,4000.0,,,,,,10000.0,,0.26,,,,0.94,0.14,1701821.0,28131101.13,,27.73,0.94,47.35,0.4522,47.52,0.0019,16.53
2014-12-22,16220.0,260979.8,0.05,0.71,0.01,0.27,0.0,244889.8,16110.0,15220.0,259209.9,,,,0.17,,,,,10000.0,,,,0.17,,,,,0.27,,,,0.94,0.14,1701821.0,27382299.89,,28.17,0.94,31.9,0.4822,61.38,0.0014,16.09
2014-12-23,16220.0,261142.0,0.05,0.86,0.01,0.27,0.0,245042.0,16110.0,15220.0,259371.0,,,,,,,,,,,,,,,,,,0.26,,,,0.94,0.14,1701821.0,27399318.1,,27.48,0.94,31.96,0.4817,61.31,0.0014,16.1
2014-12-24,16220.0,259520.0,0.05,0.84,0.01,0.27,0.0,243520.0,16110.0,15220.0,257760.0,,,,,,,,,,,,,,,,,,0.26,,,,0.94,0.14,1701821.0,27229136.0,,27.38,0.94,31.96,0.4817,61.31,0.0014,16.0
2014-12-25,16220.0,259520.0,0.05,0.97,0.01,0.26,0.0,243520.0,16110.0,15220.0,257760.0,,,,,,,,,,,,,,,,,,0.26,,,,0.94,0.15,1701821.0,27229136.0,,27.27,0.94,32.05,0.4813,61.22,0.0015,
2014-12-26,16220.0,259520.0,0.05,0.97,0.01,0.26,0.0,243520.0,16110.0,15220.0,257760.0,,,,,,,,,,,,,,,,,,0.26,,,,0.94,0.15,1701821.0,27229136.0,,27.24,0.94,31.91,0.482,61.35,0.0015,
2014-12-29,16220.0,257735.8,0.05,0.97,0.01,0.26,0.0,241845.8,16110.0,15220.0,255987.9,,,,,,,,,,,,,,,,,,0.26,,,,0.94,0.15,1701821.0,27041935.69,,27.3,0.94,31.91,0.4818,61.34,0.0015,15.89
2014-12-30,16220.0,251410.0,0.05,1.0,0.01,0.26,0.0,158410.0,16110.0,10220.0,249705.0,,,,,,,,,,,,,,,,,5000.0,0.26,0.08,,,0.94,0.15,1701821.0,26378225.5,,27.07,0.94,30.81,0.4877,62.36,0.0015,15.5
2014-12-31,11220.0,179520.0,0.03,0.67,0.01,0.17,0.0,163520.0,11110.0,10220.0,177760.0,,,,,,,,0.08,,5000.0,,,,,,,,0.17,,,,0.65,0.1,1701821.0,27229136.0,,26.84,0.64,9.16,0.816,89.86,0.001,16.0
2015-01-01,11220.0,179520.0,0.03,0.68,0.01,0.18,0.0,163520.0,11110.0,10220.0,177760.0,,,,,,,,,,,,,,,,,,0.17,,,,0.65,0.1,1701821.0,27229136.0,,26.84,0.64,8.9,0.8201,90.11,0.001,
2015-01-02,16220.0,261142.0,0.05,0.98,0.01,0.27,0.0,245042.0,11110.0,15220.0,178871.0,,,,,,5000.0,,,,,,,,,0.09,,,0.18,,,,0.64,0.1,1734042.0,27918076.2,,27.76,0.64,32.63,0.4791,60.75,0.0014,16.1
2015-01-05,3508.0,55777.2,0.01,0.2,0.0,0.06,0.0,39877.2,3398.0,2508.0,54028.2,,,,,,,,0.12,,7712.0,,,,,,,12712.0,0.06,0.21,,,0.19,0.03,1743870.0,27727533.0,,28.2,0.19,28.51,0.55,68.39,0.0003,15.9
2015-01-06,3508.0,56057.84,0.01,0.19,0.0,0.06,0.0,40077.84,3398.0,2508.0,54300.04,,,,,,,,,,,,,,,,,,0.05,,,,0.19,0.03,1749533.0,27957537.34,,27.88,0.19,28.49,0.5495,68.37,0.0003,15.98
2015-01-07,3508.0,55952.6,0.01,0.18,0.0,0.06,0.0,40002.6,3398.0,2508.0,54198.1,,,,,,,,,,,,,,,,,,0.05,,,,0.19,0.03,1759533.0,28064551.35,,28.17,0.19,28.42,0.5503,68.45,0.0003,15.95
2015-01-08,3508.0,56303.4,0.01,0.17,0.0,0.06,0.0,40253.4,3398.0,2508.0,54537.9,,,,,,,,,,,,,,,,,,0.05,,,,0.19,0.03,1759533.0,28240504.65,,28.08,0.19,28.49,0.5494,68.36,0.0003,16.05
2015-01-09,3508.0,56128.0,0.01,0.12,0.0,0.06,0.0,40128.0,3398.0,2508.0,54368.0,,,,,,,,,,,,,,,,,,0.05,,,,0.19,0.03,1759533.0,28152528.0,,28.14,0.19,28.45,0.5501,68.42,0.0003,16.0
2015-01-12,2985.0,47968.95,0.01,0.1,0.0,0.05,0.0,31898.95,2875.0,1985.0,46201.25,,,,,,,,0.01,,523.0,,,,,,,523.0,0.05,0.01,,,0.3,0.02,948235.0,15238136.45,,15.17,0.3,33.49,0.508,62.8,0.0003,16.07
2015-01-13,2985.0,48371.93,0.01,0.08,0.0,0.05,0.0,32166.93,2875.0,1985.0,46589.38,,,,,,,,,,,,,,,,,,0.05,,,,0.3,0.02,948235.0,15366148.18,,15.3,0.3,33.49,0.5079,62.8,0.0003,16.205
2015-01-14,2985.0,48715.2,0.01,0.08,0.0,0.05,0.0,32395.2,2875.0,1985.0,46920.0,,,,,,,,,,,,,,,,,,0.05,,,,0.3,0.02,948235.0,15475195.2,,15.35,0.3,33.38,0.5085,62.91,0.0003,16.32
2015-01-15,1220.0,20117.8,0.0,0.03,0.0,0.02,0.0,3627.8,1110.0,220.0,18303.9,,,,,,,,0.03,,1765.0,,,,,,,1765.0,0.02,0.03,,,100.0,0.01,0.0,0.0,,0.0,100.0,9.13,0.6855,81.78,0.0001,16.49
2015-01-16,1220.0,19825.0,0.0,0.03,0.0,0.02,0.0,3575.0,1110.0,220.0,18037.5,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.01,0.0,0.0,,0.0,100.0,9.07,0.6892,82.04,0.0001,16.25
2015-01-19,1220.0,19806.7,0.0,0.03,0.0,0.02,0.0,3571.7,1110.0,220.0,18020.85,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.01,0.0,0.0,,0.0,100.0,9.14,0.6866,81.86,0.0001,16.235
2015-01-20,1220.0,19794.5,0.0,0.03,0.0,0.02,0.0,3569.5,1110.0,220.0,18009.75,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.01,0.0,0.0,,0.0,100.0,9.08,0.6873,81.91,0.0001,16.225
2015-01-21,15063.0,245451.59,0.04,0.38,0.01,0.25,0.0,229156.59,14953.0,14063.0,243659.14,,,,,,13843.0,,,,,,,,,0.23,13843.0,,0.24,,,,100.0,0.13,0.0,0.0,,0.0,100.0,6.37,0.8547,92.22,0.0013,16.295
2015-01-22,15063.0,245451.59,0.04,0.38,0.01,0.26,0.0,229156.59,14953.0,14063.0,243659.14,,,,,,,,,,,,,,,,,,0.24,,,,100.0,0.13,0.0,0.0,,0.0,100.0,6.21,0.8578,92.41,0.0013,16.295
2015-01-23,15063.0,244020.6,0.04,0.38,0.01,0.26,0.0,227820.6,14953.0,14063.0,242238.6,,,,,,,,,,,,,,,,,,0.24,,,,100.0,0.13,0.0,0.0,,0.0,100.0,6.26,0.8568,92.35,0.0013,16.2
2015-01-26,15063.0,242514.3,0.04,0.37,0.01,0.26,0.0,226414.3,14953.0,14063.0,240743.3,,,,,,,,,,,,,,,,,,0.24,,,,100.0,0.13,0.0,0.0,,0.0,100.0,6.35,0.8552,92.25,0.0013,16.1
2015-01-27,15063.0,244020.6,0.04,0.34,0.01,0.25,0.0,227820.6,14953.0,14063.0,242238.6,,,,,,,,,,,,,,,,,,0.24,,,,100.0,0.13,0.0,0.0,,0.0,100.0,6.46,0.8531,92.13,0.0013,16.2
2015-01-28,20698.0,332823.84,0.06,0.46,0.02,0.48,0.0,92379.6,14953.0,5745.0,240444.24,,,,,,,,,,,,,,,,,8318.0,0.24,0.0,,,0.13,0.13,11563632.0,185943202.56,,187.57,0.13,3.36,0.9139,95.53,0.0018,16.08
2015-01-29,6745.0,109269.0,0.02,0.15,0.01,0.11,0.0,93069.0,6635.0,5745.0,107487.0,,,,,,,,0.13,,8318.0,,,,,,,,0.11,,,,100.0,0.06,0.0,0.0,,0.0,100.0,14.29,0.7024,82.56,0.0006,16.2
2015-01-30,6745.0,107920.0,0.02,0.15,0.01,0.11,0.0,91920.0,6635.0,5745.0,106160.0,,,,,,,,,,,,,,,,,,0.11,,,,100.0,0.06,0.0,0.0,,0.0,100.0,14.2,0.7043,82.68,0.0006,16.0
2015-02-02,6745.0,107920.0,0.02,0.15,0.01,0.11,0.0,91920.0,6635.0,5745.0,106160.0,,,,,,,,,,,,,,,,,,0.11,,,,100.0,0.06,0.0,0.0,,0.0,100.0,14.3,0.7025,82.55,0.0006,16.0
2015-02-03,6745.0,107852.55,0.02,0.15,0.01,0.11,0.0,91862.55,6635.0,5745.0,106093.65,,,,,,,,,,,,,,,,,,0.11,,,,100.0,0.06,0.0,0.0,,0.0,100.0,14.4,0.7011,82.45,0.0006,15.99
2015-02-04,6745.0,107515.3,0.02,0.14,0.01,0.11,0.0,91575.3,6635.0,5745.0,105761.9,,,,,,,,,,,,,,,,,,0.11,,,,100.0,0.06,0.0,0.0,,0.0,100.0,14.11,0.7055,82.77,0.0006,15.94
2015-02-05,6745.0,107211.78,0.02,0.14,0.01,0.11,0.0,91316.78,6635.0,5745.0,105463.33,,,,,,,,,,,,,,,,,,0.11,,,,100.0,0.06,0.0,0.0,,0.0,100.0,14.4,0.7009,82.44,0.0006,15.895
2015-02-06,6745.0,107245.5,0.02,0.13,0.01,0.11,0.0,91345.5,6635.0,5745.0,105496.5,,,,,,,,,,,,,,,,,,0.11,,,,100.0,0.06,0.0,0.0,,0.0,100.0,14.09,0.7058,82.79,0.0006,15.9
2015-02-09,6745.0,105896.5,0.02,0.13,0.01,0.11,0.0,90196.5,6635.0,5745.0,104169.5,,,,,,,,,,,,,,,,,,0.1,,,,100.0,0.06,0.0,0.0,,0.0,100.0,14.25,0.7036,82.63,0.0006,15.7
2015-02-10,6745.0,107481.58,0.02,0.12,0.01,0.11,0.0,91546.58,6635.0,5745.0,105728.73,,,,,,,,,,,,,,,,,,0.1,,,,100.0,0.06,0.0,0.0,,0.0,100.0,14.24,0.7031,82.61,0.0006,15.935
2015-02-11,6745.0,107515.3,0.02,0.12,0.01,0.11,0.0,91575.3,6635.0,5745.0,105761.9,,,,,,,,,,,,,,,,,,0.11,,,,100.0,0.06,0.0,0.0,,0.0,100.0,14.27,0.7031,82.6,0.0006,15.94
2015-02-12,6745.0,107920.0,0.02,0.12,0.01,0.11,0.0,91920.0,6635.0,5745.0,106160.0,,,,,,,,,,,,,,,,,,0.11,,,,100.0,0.06,0.0,0.0,,0.0,100.0,14.32,0.7022,82.53,0.0006,16.0
2015-02-13,6745.0,107920.0,0.02,0.12,0.01,0.11,0.0,91920.0,6635.0,5745.0,106160.0,,,,,,,,,,,,,,,,,,0.11,,,,100.0,0.06,0.0,0.0,,0.0,100.0,14.25,0.7035,82.62,0.0006,16.0
2015-02-16,6745.0,107312.95,0.02,0.12,0.01,0.11,0.0,91402.95,6635.0,5745.0,105562.85,,,,,,,,,,,,,,,,,,0.11,,,,100.0,0.06,0.0,0.0,,0.0,100.0,14.2,0.7043,82.69,0.0006,15.91
2015-02-17,6745.0,107920.0,0.02,0.12,0.01,0.11,0.0,91920.0,6635.0,5745.0,106160.0,,,,,,,,,,,,,,,,,,0.11,,,,100.0,0.06,0.0,0.0,,0.0,100.0,14.31,0.7024,82.55,0.0006,16.0
2015-02-18,6745.0,108425.88,0.02,0.1,0.01,0.11,0.0,92350.88,6635.0,5745.0,106657.63,,,,,,,,,,,,,,,,,,0.11,,,,100.0,0.06,0.0,0.0,,0.0,100.0,14.23,0.7038,82.65,0.0006,16.075
2015-02-19,6745.0,111899.55,0.02,0.07,0.01,0.11,0.0,95309.55,6635.0,5745.0,110074.65,,,,,,,,,,,,,,,,,,0.11,,,,100.0,0.06,0.0,0.0,,0.0,100.0,14.21,0.7042,82.67,0.0006,16.59
2015-02-20,6745.0,111090.15,0.02,0.06,0.01,0.12,0.0,94620.15,6635.0,5745.0,109278.45,,,,,,,,,,,,,,,,,,0.11,,,,100.0,0.06,0.0,0.0,,0.0,100.0,14.27,0.704,82.66,0.0006,16.47
2015-02-23,7745.0,127792.5,0.02,0.07,0.01,0.13,0.0,111292.5,6635.0,6745.0,109477.5,,,,,,1000.0,,,,,,,,,0.02,,,0.11,,,,100.0,0.06,0.0,0.0,,0.0,100.0,12.98,0.5505,71.98,0.0007,16.5
2015-02-24,15745.0,259792.5,0.04,0.15,0.01,0.27,0.0,160792.5,11635.0,9745.0,191977.5,,,,0.05,,,,,3000.0,,,,0.05,,,5000.0,,0.19,,,,3.26,0.1,345000.0,5692500.0,,5.69,3.26,31.13,0.2946,36.08,0.0014,16.5
2015-02-25,14745.0,243882.3,0.04,0.14,0.01,0.25,0.0,144642.3,11635.0,8745.0,192442.9,,,,,,,,,,,,,,,,,1000.0,0.19,0.02,,,3.26,0.1,345000.0,5706300.0,,5.69,3.27,33.32,0.3043,38.57,0.0013,16.54
2015-02-26,14745.0,246241.5,0.04,0.14,0.01,0.25,0.0,146041.5,11635.0,8745.0,194304.5,,,,,,,,,,,,,,,,,,0.19,,,,3.26,0.1,345000.0,5761500.0,,5.71,3.28,33.1,0.3053,38.96,0.0013,16.7
2015-02-27,14745.0,246241.5,0.04,0.14,0.01,0.25,0.0,53774.0,11635.0,3220.0,194304.5,,,,,,,,,,,,,,,,,5525.0,0.19,0.1,,,3.26,0.1,345000.0,5761500.0,,5.76,3.27,33.89,0.3017,37.53,0.0013,16.7
