,CG1 FP Equity_DX_SI_QTY,CG1 FP Equity_DX_SHORT_INTEREST_VALUE,CG1 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CG1 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CG1 FP Equity_DX_SI_MV,CG1 FP Equity_DX_DSS,CG1 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CG1 FP Equity_DX_SUPPLY_SI_QTY,CG1 FP Equity_DX_BROKER_SI_QTY,CG1 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CG1 FP Equity_DX_BROKER_SI_MV_NEW_x,CG1 FP Equity_DX_SUPPLY_SI_QTY_INC_x,CG1 FP Equity_DX_BROKER_SI_MV_INC_x,CG1 FP Equity_DX_BROKER_SI_QTY_ADD,CG1 FP Equity_DX_BROKER_SI_QTY_NEW,CG1 FP Equity_DX_SUPPLY_SI_MV_DEC,CG1 FP Equity_DX_BROKER_SI_QTY_INC,CG1 FP Equity_DX_SUPPLY_SI_QTY_DEC,CG1 FP Equity_DX_BROKER_SI_MV_NEW_y,CG1 FP Equity_DX_BROKER_SI_MV_INC_y,CG1 FP Equity_DX_SUPPLY_SI_QTY_INC_y,CG1 FP Equity_DX_BROKER_SI_MV_ADD,CG1 FP Equity_DX_SUPPLY_SI_QTY_ADD,CG1 FP Equity_DX_BROKER_SI_QTY_DEC,CG1 FP Equity_DX_SUPPLY_SI_MV,CG1 FP Equity_DX_BROKER_SI_MV_DEC,CG1 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CG1 FP Equity_DX_UTILIZATION_QUANTITY,CG1 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CG1 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CG1 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CG1 FP Equity_DX_ACTIVE_UTILIZATION_MV,CG1 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CG1 FP Equity_DX_BROKER_SI_CON_RATIO,CG1 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CG1 FP Equity_DX_DEMAND_SUPPLY_RATIO
2021-10-29,377.0,107275.35,0.12,0.04,0.11,,107275.35,377.0,377.0,107275.35,,277.0,0.08,,,,277.0,,,0.08,277.0,,,,0.11,,100.0,43.63,0.0,0.0,0.0,100.0,,1.0,100.0,0.4363
2021-11-01,577.0,165425.9,0.18,0.06,0.16,,165425.9,577.0,577.0,165425.9,,200.0,0.06,,,,200.0,,,0.06,200.0,,,,0.16,,100.0,45.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.4565
2021-11-02,577.0,166897.25,0.18,0.06,0.17,,166897.25,577.0,577.0,166897.25,,,,,,,,,,,,,,,0.17,,100.0,45.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.4565
2021-11-03,577.0,167012.65,0.19,0.05,0.17,,167012.65,577.0,577.0,167012.65,,,,,,,,,,,,,,,0.17,,100.0,45.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.4565
2021-11-04,577.0,167762.75,0.13,0.05,0.17,,167762.75,577.0,577.0,167762.75,,,,,,,,,,,,,,,0.17,,100.0,45.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.4565
2021-11-05,577.0,168022.4,0.13,0.05,0.17,,168022.4,577.0,577.0,168022.4,,,,,,,,,,,,,,,0.17,,100.0,45.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.4565
2021-11-08,577.0,167907.0,0.15,0.05,0.17,,167907.0,577.0,577.0,167907.0,,,,,,,,,,,,,,,0.17,,100.0,45.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.4565
2021-11-09,1277.0,371479.3,0.34,0.12,0.37,,371479.3,577.0,1277.0,167849.3,,,0.2,,,,700.0,,,0.2,,,,,0.17,,100.0,45.65,0.0,0.0,0.0,100.0,,1.0,100.0,1.0103
2021-11-10,1027.0,299165.1,0.23,0.1,0.3,,299165.1,327.0,1027.0,95255.1,,,,,,0.07,,250.0,,,,,,250.0,0.09,0.08,100.0,42.8,0.0,0.0,0.0,100.0,,1.0,100.0,1.3442
2021-11-11,1027.0,299524.55,0.23,0.1,0.3,,299524.55,327.0,1027.0,95369.55,,,,,,,,,,,,,,,0.1,,100.0,42.8,0.0,0.0,0.0,100.0,,1.0,100.0,1.3442
2021-11-12,1027.0,299832.65,0.23,0.1,0.3,,299832.65,327.0,1027.0,95467.65,,,,,,,,,,,,,,,0.1,,100.0,42.8,0.0,0.0,0.0,100.0,,1.0,100.0,1.3442
2021-11-15,1027.0,300654.25,0.23,0.1,0.3,,300654.25,327.0,1027.0,95729.25,,,,,,,,,,,,,,,0.1,,100.0,42.8,0.0,0.0,0.0,100.0,,1.0,100.0,1.3442
2021-11-16,1027.0,302554.2,0.23,0.08,0.3,,302554.2,327.0,1027.0,96334.2,,,,,,,,,,,,,,,0.1,,100.0,42.8,0.0,0.0,0.0,100.0,,1.0,100.0,1.3442
2021-11-17,327.0,96383.25,0.02,0.03,0.1,,96383.25,327.0,327.0,96383.25,,,,,,,,,,,,,,700.0,0.1,0.2,100.0,42.8,0.0,0.0,0.0,100.0,,1.0,100.0,0.428
2021-11-18,327.0,96187.05,0.02,0.03,0.1,,96187.05,327.0,327.0,96187.05,,,,,,,,,,,,,,,0.1,,100.0,42.8,0.0,0.0,0.0,100.0,,1.0,100.0,0.428
2021-11-19,327.0,95811.0,0.02,0.03,0.1,,95811.0,327.0,327.0,95811.0,,,,,,,,,,,,,,,0.1,,100.0,42.8,0.0,0.0,0.0,100.0,,1.0,100.0,0.428
2021-11-22,327.0,95533.05,0.02,0.03,0.1,,95533.05,327.0,327.0,95533.05,,,,,,,,,,,,,,,0.1,,100.0,42.8,0.0,0.0,0.0,100.0,,1.0,100.0,0.428
2021-11-23,327.0,94519.35,0.02,0.03,0.1,,94519.35,327.0,327.0,94519.35,,,,,,,,,,,,,,,0.1,,100.0,42.8,0.0,0.0,0.0,100.0,,1.0,100.0,0.428
2021-11-24,327.0,94159.65,0.03,0.03,0.09,,94159.65,327.0,327.0,94159.65,,,,,,,,,,,,,,,0.09,,100.0,42.8,0.0,0.0,0.0,100.0,,1.0,100.0,0.428
2021-11-25,427.0,123210.85,0.03,0.04,0.12,,123210.85,427.0,427.0,123210.85,,100.0,0.03,,,,100.0,,,0.03,100.0,,,,0.12,,100.0,44.29,0.0,0.0,0.0,100.0,,1.0,100.0,0.4429
2021-11-26,427.0,118065.5,0.03,0.04,0.12,,118065.5,427.0,427.0,118065.5,,,,,,,,,,,,,,,0.12,,100.0,44.07,0.0,0.0,0.0,100.0,,1.0,100.0,0.4407
2021-11-29,427.0,118343.05,0.03,0.04,0.12,,118343.05,427.0,427.0,118343.05,,,,,,,,,,,,,,,0.12,,100.0,44.07,0.0,0.0,0.0,100.0,,1.0,100.0,0.4407
2021-11-30,527.0,144266.25,0.04,0.04,0.15,,144266.25,527.0,527.0,144266.25,,100.0,0.03,,,,100.0,,,0.03,100.0,,,,0.15,,100.0,45.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.4508
2021-12-01,527.0,147902.55,0.04,0.04,0.14,,147902.55,527.0,527.0,147902.55,,,,,,,,,,,,,,,0.14,,100.0,45.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.4508
2021-12-02,527.0,145794.55,0.04,0.04,0.15,,145794.55,527.0,527.0,145794.55,,,,,,,,,,,,,,,0.15,,100.0,45.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.4508
2021-12-03,527.0,144898.65,0.04,0.04,0.15,,144898.65,527.0,527.0,144898.65,,,,,,,,,,,,,,,0.15,,100.0,45.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.4508
2021-12-06,527.0,147059.35,0.04,0.04,0.14,,147059.35,527.0,527.0,147059.35,,,,,,,,,,,,,,,0.14,,100.0,45.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.4508
2021-12-07,1027.0,294697.65,0.08,0.08,0.29,,294697.65,1027.0,1027.0,294697.65,,500.0,0.14,,,,500.0,,,0.14,500.0,,,,0.29,,100.0,47.35,0.0,0.0,0.0,100.0,,1.0,100.0,0.4735
2021-12-08,1000.0,284450.0,0.08,0.08,0.29,,284450.0,1000.0,1000.0,284450.0,,,,,,0.0,,27.0,,,,,,27.0,0.29,0.0,100.0,61.92,0.0,0.0,0.0,100.0,,1.0,100.0,0.6192
2021-12-09,500.0,141775.0,0.04,0.04,0.14,,141775.0,500.0,500.0,141775.0,,,,,,0.15,,500.0,,,,,,500.0,0.14,0.15,100.0,61.35,0.0,0.0,0.0,100.0,,1.0,100.0,0.6135
2021-12-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.14,,500.0,,,,,,500.0,0.0,0.14,0.0,0.0,115.0,32573.75,0.0,0.0,,0.0,,0.0
2021-12-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,115.0,32568.0,0.0,0.0,,0.0,,0.0
2021-12-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,115.0,32240.25,0.0,0.0,,0.0,,0.0
2021-12-15,800.0,224560.0,0.06,0.06,0.22,,112280.0,400.0,400.0,112280.0,0.11,,,,400.0,,,,0.11,,,,400.0,,0.11,,100.0,43.72,0.0,0.0,0.0,100.0,,1.0,100.0,0.8743
2021-12-16,1400.0,396550.0,0.12,0.11,0.39,,198275.0,700.0,700.0,198275.0,,300.0,0.08,,,,300.0,,,0.08,300.0,,,,0.2,,100.0,46.2,0.0,0.0,0.0,100.0,,1.0,100.0,0.9241
2021-12-17,1400.0,394240.0,0.12,0.11,0.4,,197120.0,700.0,700.0,197120.0,,,,,,,,,,,,,,,0.2,,100.0,46.2,0.0,0.0,0.0,100.0,,1.0,100.0,0.9241
2021-12-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.2,,700.0,,,,,,700.0,0.0,0.2,0.0,0.0,115.0,31768.75,0.0,0.0,,0.0,,0.0
2021-12-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,115.0,32228.75,0.0,0.0,,0.0,,0.0
2021-12-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,115.0,32510.5,0.0,0.0,,0.0,,0.0
2021-12-23,800.0,228400.0,0.07,0.06,0.23,,114200.0,400.0,400.0,114200.0,,,,400.0,,,,,,,,0.11,400.0,,0.11,,100.0,43.72,0.0,0.0,0.0,100.0,,1.0,100.0,0.8743
2021-12-24,800.0,228200.0,0.07,0.06,0.23,,114100.0,400.0,400.0,114100.0,,,,,,,,,,,,,,,0.11,,100.0,43.72,0.0,0.0,0.0,100.0,,1.0,100.0,0.8743
2021-12-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.11,,400.0,,,,,,400.0,0.0,0.11,0.0,0.0,115.0,33005.0,0.0,0.0,,0.0,,0.0
2021-12-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,115.0,33286.75,0.0,0.0,,0.0,,0.0
2021-12-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,115.0,33045.25,0.0,0.0,,0.0,,0.0
2021-12-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,115.0,33148.75,0.0,0.0,,0.0,,0.0
2021-12-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,115.0,33143.0,0.0,0.0,,0.0,,0.0
2022-01-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,115.0,33384.5,0.0,0.0,,0.0,,0.0
2022-01-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,115.0,33677.75,0.0,0.0,,0.0,,0.0
2022-01-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,115.0,33907.75,0.0,0.0,,0.0,,0.0
2022-01-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,9.0,2601.9,0.0,0.0,,0.0,,0.0
2022-01-17,2200.0,635470.0,4.99,0.16,0.63,,519930.0,400.0,1800.0,115540.0,,,,1800.0,,,,,,,,0.52,400.0,,0.12,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.75
2022-01-18,2800.0,800660.0,6.35,0.21,0.81,,600495.0,700.0,2100.0,200165.0,,300.0,0.08,,,,300.0,,,0.08,300.0,,,,0.2,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-01-19,2800.0,802620.0,6.51,0.21,0.8,,601965.0,700.0,2100.0,200655.0,,,,,,,,,,,,,,,0.2,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-01-20,2800.0,807660.0,6.97,0.21,0.8,,605745.0,700.0,2100.0,201915.0,,,,,,,,,,,,,,,0.2,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-01-21,2800.0,791560.0,7.63,0.2,0.81,,593670.0,700.0,2100.0,197890.0,,,,,,,,,,,,,,,0.2,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-01-24,2800.0,761180.0,5.58,0.2,0.79,,570885.0,700.0,2100.0,190295.0,,,,,,,,,,,,,,,0.2,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-02-04,400.0,109480.0,0.03,0.02,0.11,,109480.0,0.0,400.0,0.0,,,,400.0,,,,,,,,0.11,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-02-07,800.0,220680.0,0.05,0.05,0.22,,110340.0,400.0,400.0,110340.0,,,,,,,,,,,,,400.0,,0.11,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-02-09,800.0,224600.0,0.05,0.05,0.22,,112300.0,400.0,400.0,112300.0,,,,400.0,,,,,,,,0.11,400.0,,0.11,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-02-10,1400.0,393260.0,0.08,0.08,0.39,,196630.0,700.0,700.0,196630.0,,300.0,0.09,,,,300.0,,,0.09,300.0,,,,0.2,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-02-11,1400.0,391300.0,0.08,0.08,0.39,,195650.0,700.0,700.0,195650.0,,,,,,,,,,,,,,,0.2,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-02-14,1400.0,383250.0,0.08,0.08,0.39,,191625.0,700.0,700.0,191625.0,,,,,,,,,,,,,,,0.2,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-02-15,600.0,167580.0,0.04,0.03,0.16,,83790.0,300.0,300.0,83790.0,,,,,,0.11,,400.0,,,,,,400.0,0.08,0.11,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-02-16,600.0,167160.0,0.04,0.03,0.17,,83580.0,300.0,300.0,83580.0,,,,,,,,,,,,,,,0.08,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-02-17,600.0,165960.0,0.04,0.03,0.17,,82980.0,300.0,300.0,82980.0,,,,,,,,,,,,,,,0.08,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-02-18,900.0,245115.0,0.05,0.05,0.25,,163410.0,300.0,600.0,81705.0,,,0.08,,,,300.0,,,0.08,,,,,0.08,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,3.0
2022-02-21,600.0,160110.0,0.03,0.03,0.16,,80055.0,300.0,300.0,80055.0,,,,,,,,,,,,,,300.0,0.08,0.08,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-02-22,600.0,159810.0,0.03,0.03,0.16,,79905.0,300.0,300.0,79905.0,,,,,,,,,,,,,,,0.08,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-02-23,600.0,159210.0,0.03,0.03,0.16,,79605.0,300.0,300.0,79605.0,,,,,,,,,,,,,,,0.08,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-02-25,300.0,79185.0,0.02,0.02,0.08,,79185.0,0.0,300.0,0.0,,,,300.0,,,,,,,,0.08,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-02-28,1400.0,365750.0,0.06,0.07,0.37,,182875.0,700.0,700.0,182875.0,,,0.11,,,,400.0,,,0.11,,,700.0,,0.19,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-03-01,800.0,201520.0,0.03,0.04,0.21,,100760.0,400.0,400.0,100760.0,,,,,,0.08,,300.0,,,,,,300.0,0.1,0.08,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-03-07,1000.0,232800.0,0.04,0.05,0.24,,116400.0,500.0,500.0,116400.0,,,,500.0,,,,,,,,0.12,500.0,,0.12,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-03-08,1000.0,232300.0,0.04,0.05,0.23,,116150.0,500.0,500.0,116150.0,,,,,,,,,,,,,,,0.12,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-03-09,2400.0,601920.0,0.1,0.13,0.56,,300960.0,1200.0,1200.0,300960.0,,700.0,0.16,,,,700.0,,,0.16,700.0,,,,0.28,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-03-10,3000.0,731250.0,0.12,0.16,0.75,,365625.0,1500.0,1500.0,365625.0,,300.0,0.1,,,,300.0,,,0.1,300.0,,,,0.38,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-03-11,2800.0,691740.0,0.16,0.15,0.69,,321165.0,1500.0,1300.0,370575.0,,,,,,,,,,,,,,200.0,0.38,0.06,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.8667
2022-03-14,2600.0,656370.0,0.15,0.14,0.64,,328185.0,1300.0,1300.0,328185.0,,,,,,0.05,,200.0,,,,,,,0.32,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-03-15,2600.0,655720.0,0.15,0.14,0.66,,327860.0,1300.0,1300.0,327860.0,,,,,,,,,,,,,,,0.33,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-03-16,3000.0,785250.0,0.26,0.16,0.76,,392625.0,1500.0,1500.0,392625.0,,200.0,0.05,,,,200.0,,,0.05,200.0,,,,0.38,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-03-17,3000.0,781950.0,0.26,0.15,0.78,,390975.0,1500.0,1500.0,390975.0,,,,,,,,,,,,,,,0.39,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-03-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.39,,1500.0,,,,,,1500.0,0.0,0.39,0.0,0.0,200.0,52250.0,0.05,0.0,,0.0,100.0,0.0
2022-03-21,2500.0,649250.0,0.21,0.13,0.65,,649250.0,0.0,2500.0,0.0,,,,2500.0,,,,,,,,0.65,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-03-22,2500.0,655500.0,0.24,0.13,0.65,,655500.0,0.0,2500.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-03-23,2500.0,646875.0,0.22,0.13,0.66,,646875.0,0.0,2500.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-03-24,3300.0,854535.0,0.29,0.17,0.85,,854535.0,0.0,3300.0,0.0,,,0.2,,,,800.0,,,0.2,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-03-25,3300.0,855525.0,0.29,0.17,0.85,,855525.0,0.0,3300.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-03-28,2500.0,653000.0,0.22,0.13,0.65,,653000.0,0.0,2500.0,0.0,,,,,,,,,,,,,,800.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-04-08,600.0,155250.0,0.06,0.03,0.15,,155250.0,0.0,600.0,0.0,,,,600.0,,,,,,,,0.15,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-04-11,2200.0,565620.0,0.54,0.11,0.57,,282810.0,1100.0,1100.0,282810.0,,,0.13,,,,500.0,,,0.13,,,1100.0,,0.28,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-04-12,2200.0,562760.0,0.63,0.11,0.56,,281380.0,1100.0,1100.0,281380.0,,,,,,,,,,,,,,,0.28,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-04-13,2200.0,561440.0,0.63,0.11,0.56,,280720.0,1100.0,1100.0,280720.0,,,,,,,,,,,,,,,0.28,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-04-14,1100.0,282205.0,0.32,0.06,0.28,,0.0,1100.0,0.0,282205.0,,,,,,,,,,,,,,1100.0,0.28,0.28,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2022-04-15,1100.0,282205.0,0.32,0.06,0.28,,0.0,1100.0,0.0,282205.0,,,,,,,,,,,,,,,0.28,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2022-05-11,1200.0,299760.0,1.3,0.06,0.29,,149880.0,600.0,600.0,149880.0,,,,600.0,,,,,,,,0.14,600.0,,0.15,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-05-12,1200.0,297420.0,1.28,0.06,0.3,,148710.0,600.0,600.0,148710.0,,,,,,,,,,,,,,,0.15,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-05-13,1700.0,430950.0,1.89,0.09,0.42,,278850.0,600.0,1100.0,152100.0,,,0.12,,,,500.0,,,0.12,,,,,0.15,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.8333
2022-05-16,1700.0,428995.0,2.0,0.09,0.43,,277585.0,600.0,1100.0,151410.0,,,,,,,,,,,,,,,0.15,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.8333
2022-05-17,2200.0,563530.0,2.85,0.11,0.56,,281765.0,1100.0,1100.0,281765.0,,500.0,,,,,,,,,500.0,,,,0.28,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-05-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,100.0,25045.0,0.03,0.0,,0.0,,0.0
2022-05-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,100.0,25225.0,0.03,0.0,,0.0,,0.0
2022-05-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,100.0,25590.0,0.03,0.0,,0.0,,0.0
2022-05-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,100.0,25120.0,0.03,0.0,,0.0,,0.0
2022-05-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,100.0,25275.0,0.03,0.0,,0.0,,0.0
2022-05-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,100.0,25660.0,0.03,0.0,,0.0,,0.0
2022-05-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,100.0,26105.0,0.03,0.0,,0.0,,0.0
2022-05-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,100.0,26300.0,0.03,0.0,,0.0,,0.0
2022-05-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,100.0,25940.0,0.03,0.0,,0.0,,0.0
2022-06-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,100.0,25890.0,0.03,0.0,,0.0,,0.0
2022-06-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,100.0,26165.0,0.03,0.0,,0.0,,0.0
2022-06-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,100.0,26120.0,0.03,0.0,,0.0,,0.0
2022-06-06,1000.0,264350.0,1.47,0.05,0.26,,132175.0,500.0,500.0,132175.0,,,,500.0,,,,,,,,0.13,500.0,,0.13,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-06-07,1000.0,262700.0,1.63,0.05,0.26,,131350.0,500.0,500.0,131350.0,,,,,,,,,,,,,,,0.13,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-06-08,1000.0,260600.0,1.79,0.05,0.26,,130300.0,500.0,500.0,130300.0,,,,,,,,,,,,,,,0.13,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-06-09,1000.0,256300.0,1.86,0.05,0.26,,128150.0,500.0,500.0,128150.0,,,,,,,,,,,,,,,0.13,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-06-10,1600.0,397440.0,2.97,0.08,0.41,,273240.0,500.0,1100.0,124200.0,,,0.15,,,,600.0,,,0.15,,,,,0.13,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,3.2
2022-06-13,2200.0,532510.0,3.63,0.11,0.54,,266255.0,1100.0,1100.0,266255.0,,600.0,,,,,,,,,600.0,,,,0.27,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-06-14,2200.0,528110.0,3.83,0.11,0.53,,264055.0,1100.0,1100.0,264055.0,,,,,,,,,,,,,,,0.27,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-06-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.27,,1100.0,,,,,,1100.0,0.0,0.27,0.0,0.0,100.0,24330.0,0.02,0.0,,0.0,,0.0
2022-06-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,100.0,23515.0,0.02,0.0,,0.0,,0.0
