,SRIE FP Equity_DX_SI_QTY,SRIE FP Equity_DX_SHORT_INTEREST_VALUE,SRIE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,SRIE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,SRIE FP Equity_DX_SI_MV,SRIE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,SRIE FP Equity_DX_SUPPLY_SI_QTY,SRIE FP Equity_DX_BROKER_SI_QTY,SRIE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,SRIE FP Equity_DX_SUPPLY_SI_QTY_INC_x,SRIE FP Equity_DX_BROKER_SI_MV_INC_x,SRIE FP Equity_DX_BROKER_SI_QTY_ADD,SRIE FP Equity_DX_SUPPLY_SI_MV_DEC,SRIE FP Equity_DX_BROKER_SI_QTY_INC,SRIE FP Equity_DX_SUPPLY_SI_QTY_DEC,SRIE FP Equity_DX_BROKER_SI_MV_INC_y,SRIE FP Equity_DX_SUPPLY_SI_QTY_INC_y,SRIE FP Equity_DX_BROKER_SI_MV_ADD,SRIE FP Equity_DX_SUPPLY_SI_QTY_ADD,SRIE FP Equity_DX_BROKER_SI_QTY_DEC,SRIE FP Equity_DX_SUPPLY_SI_MV,SRIE FP Equity_DX_BROKER_SI_MV_DEC,SRIE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,SRIE FP Equity_DX_UTILIZATION_QUANTITY,SRIE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,SRIE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,SRIE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,SRIE FP Equity_DX_ACTIVE_UTILIZATION_MV,SRIE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,SRIE FP Equity_DX_BROKER_SI_CON_RATIO,SRIE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,SRIE FP Equity_DX_DEMAND_SUPPLY_RATIO,SRIE FP Equity_PX_LAST
2021-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,104400.0,2729892.96,2.73,0.0,,0.0,,0.0,26.1484
2021-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,104400.0,2729892.96,2.73,0.0,,0.0,,0.0,
2021-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,104400.0,2729892.96,2.73,0.0,,0.0,,0.0,
2021-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,104400.0,2740740.12,2.75,0.0,,0.0,,0.0,26.2523
2021-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,104400.0,2734079.4,2.73,0.0,,0.0,,0.0,26.1885
2021-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106500.0,2814869.55,2.81,0.0,,0.0,,0.0,26.4307
2021-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106500.0,2824209.6,2.82,0.0,,0.0,,0.0,26.5184
2021-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106500.0,2807659.5,2.81,0.0,,0.0,,0.0,26.363
2021-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106500.0,2813229.45,2.82,0.0,,0.0,,0.0,26.4153
2021-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106500.0,2813996.25,2.81,0.0,,0.0,,0.0,26.4225
2021-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106500.0,2832420.75,2.83,0.0,,0.0,,0.0,26.5955
2021-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106500.0,2854221.3,2.85,0.0,,0.0,,0.0,26.8002
2021-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106500.0,2855520.6,2.86,0.0,,0.0,,0.0,26.8124
2021-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106500.0,2814156.0,2.82,0.0,,0.0,,0.0,26.424
2021-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106500.0,2836883.1,2.84,0.0,,0.0,,0.0,26.6374
2021-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106500.0,2862613.5,2.86,0.0,,0.0,,0.0,26.879
2021-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106500.0,2855009.4,2.86,0.0,,0.0,,0.0,26.8076
2021-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106500.0,2858428.05,2.86,0.0,,0.0,,0.0,26.8397
2021-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106500.0,2804091.72,2.86,0.0,,0.0,,0.0,26.8195
2021-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106500.0,2797755.0,2.81,0.0,,0.0,,0.0,26.27
2021-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106500.0,2786284.95,2.79,0.0,,0.0,,0.0,26.1623
2021-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106500.0,2782653.3,2.78,0.0,,0.0,,0.0,26.1282
2021-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106500.0,2808405.0,2.81,0.0,,0.0,,0.0,26.37
2021-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,109050.0,2825311.02,2.83,0.0,,0.0,,0.0,25.9084
2021-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,109050.0,2879105.39,2.88,0.0,,0.0,,0.0,26.4017
2021-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,109050.0,2865474.14,2.87,0.0,,0.0,,0.0,26.2767
2021-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,109050.0,2901885.93,2.9,0.0,,0.0,,0.0,26.6106
2021-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,109050.0,2892322.25,2.89,0.0,,0.0,,0.0,26.5229
2021-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,109050.0,2840152.73,2.84,0.0,,0.0,,0.0,26.0445
2021-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,109050.0,2844024.0,2.85,0.0,,0.0,,0.0,26.08
2021-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,109050.0,2847404.55,2.73,0.0,,0.0,,0.0,26.111
2021-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,109050.0,2885463.0,2.89,0.0,,0.0,,0.0,26.46
2021-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,109050.0,2885692.01,2.88,0.0,,0.0,,0.0,26.4621
2021-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,109050.0,2893641.75,2.9,0.0,,0.0,,0.0,26.535
2021-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,109050.0,2847557.22,2.84,0.0,,0.0,,0.0,26.1124
2021-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,109050.0,2887305.95,2.87,0.0,,0.0,,0.0,26.4769
2021-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,109050.0,2902463.9,2.91,0.0,,0.0,,0.0,26.6159
2021-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,109050.0,2915037.36,2.91,0.0,,0.0,,0.0,26.7312
2021-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,109050.0,2906869.52,2.92,0.0,,0.0,,0.0,26.6563
2021-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,109050.0,2909454.0,2.91,0.0,,0.0,,0.0,26.68
2021-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,109050.0,2899181.49,2.91,0.0,,0.0,,0.0,26.5858
2021-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,109050.0,2913739.67,2.91,0.0,,0.0,,0.0,26.7193
2021-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,109050.0,2902104.03,2.9,0.0,,0.0,,0.0,26.6126
2021-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,109050.0,2914666.59,2.91,0.0,,0.0,,0.0,26.7278
2021-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,109050.0,2915713.47,2.92,0.0,,0.0,,0.0,26.7374
2021-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,109050.0,2917338.32,2.92,0.0,,0.0,,0.0,26.7523
2021-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,109050.0,2931285.81,2.93,0.0,,0.0,,0.0,26.8802
2021-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,109050.0,2947774.17,2.95,0.0,,0.0,,0.0,27.0314
2021-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,109050.0,2955473.1,2.96,0.0,,0.0,,0.0,27.102
2021-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,109050.0,2957545.05,2.95,0.0,,0.0,,0.0,27.121
2021-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,109050.0,2959093.56,2.96,0.0,,0.0,,0.0,27.1352
2021-06-11,25000.0,682112.5,1.0,0.08,0.68,682112.5,0.0,25000.0,0.0,,,25000.0,,,,,,0.68,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.2293,27.2845
2021-06-14,25000.0,684005.0,1.0,0.08,0.68,684005.0,0.0,25000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.2293,27.3602
2021-06-15,25000.0,687187.5,0.99,0.08,0.68,687187.5,0.0,25000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.2293,27.4875
2021-06-16,25000.0,688792.5,0.98,0.08,0.68,688792.5,0.0,25000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.2293,27.5517
2021-06-17,25000.0,689847.5,1.11,0.08,0.69,689847.5,0.0,25000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.2293,27.5939
2021-06-18,13000.0,352794.0,0.6,0.04,0.36,352794.0,0.0,13000.0,0.0,,,,,,,,,,,12000.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.1192,27.138
2021-06-21,13000.0,355218.5,0.66,0.04,0.35,355218.5,0.0,13000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.1192,27.3245
2021-06-22,13000.0,356812.3,0.65,0.04,0.36,356812.3,0.0,13000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.1192,27.4471
2021-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,13000.0,0.0,0.36,0.0,0.0,109050.0,2968537.29,2.97,0.0,,0.0,,0.0,27.2218
2021-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,109050.0,2997500.97,3.0,0.0,,0.0,,0.0,27.4874
2021-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,109050.0,3000467.13,3.0,0.0,,0.0,,0.0,27.5146
2021-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,109050.0,2989823.85,2.99,0.0,,0.0,,0.0,27.417
2021-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,109050.0,3006246.78,3.01,0.0,,0.0,,0.0,27.5676
2021-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,109050.0,2978297.27,2.98,0.0,,0.0,,0.0,27.3113
2021-07-01,23000.0,633995.0,0.92,0.07,0.63,633995.0,0.0,23000.0,0.0,,,23000.0,,,,,,0.63,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.2109,27.565
2021-07-02,23000.0,634570.0,0.75,0.07,0.64,634570.0,0.0,23000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.2109,27.59
2021-07-05,23000.0,636209.9,0.75,0.07,0.63,636209.9,0.0,23000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.2109,27.6613
2021-07-06,23000.0,635145.0,0.64,0.07,0.64,635145.0,0.0,23000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.2109,27.615
2021-07-07,23000.0,642539.5,0.63,0.07,0.63,642539.5,0.0,23000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.2109,27.9365
2021-07-08,23000.0,631292.5,0.63,0.07,0.64,631292.5,0.0,23000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.2109,27.4475
2021-07-09,5000.0,138668.5,0.14,0.02,0.14,138668.5,0.0,5000.0,0.0,,,,,,,,,,,18000.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.047,27.7337
2021-07-12,17500.0,488946.5,0.47,0.06,0.49,488946.5,0.0,17500.0,0.0,,0.35,,,12500.0,,0.35,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.1646,27.9398
2021-07-13,12500.0,350128.75,0.31,0.04,0.35,350128.75,0.0,12500.0,0.0,,,,,,,,,,,5000.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.1175,28.0103
2021-07-14,12500.0,349597.5,0.31,0.04,0.35,349597.5,0.0,12500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.1175,27.9678
2021-07-15,12500.0,347812.5,0.31,0.04,0.35,347812.5,0.0,12500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.1175,27.825
2021-07-16,12500.0,346121.25,0.32,0.04,0.35,346121.25,0.0,12500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.1175,27.6897
2021-07-19,12500.0,339721.25,0.3,0.04,0.35,339721.25,0.0,12500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.1175,27.1777
2021-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,12500.0,0.0,0.35,0.0,0.0,106350.0,2899962.44,2.9,0.0,,0.0,,0.0,27.2681
2021-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106350.0,2941566.56,2.87,0.0,,0.0,,0.0,27.6593
2021-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106350.0,2965771.82,2.97,0.0,,0.0,,0.0,27.8869
2021-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106350.0,2998804.13,2.98,0.0,,0.0,,0.0,28.1975
2021-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106350.0,2988424.37,2.99,0.0,,0.0,,0.0,28.0999
2021-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106350.0,2969249.46,2.96,0.0,,0.0,,0.0,27.9196
2021-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106350.0,2990136.6,2.98,0.0,,0.0,,0.0,28.116
2021-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106350.0,3003706.86,3.01,0.0,,0.0,,0.0,28.2436
2021-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106350.0,3000356.84,3.01,0.0,,0.0,,0.0,28.2121
2021-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106350.0,3015330.92,3.02,0.0,,0.0,,0.0,28.3529
2021-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106350.0,3018617.13,3.02,0.0,,0.0,,0.0,28.3838
2021-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106350.0,3055797.09,3.05,0.0,,0.0,,0.0,28.7334
2021-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106350.0,3081725.22,3.08,0.0,,0.0,,0.0,28.9772
2021-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106350.0,3078843.14,3.08,0.0,,0.0,,0.0,28.9501
2021-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106350.0,3085989.86,3.09,0.0,,0.0,,0.0,29.0173
2021-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106350.0,3089712.11,3.09,0.0,,0.0,,0.0,29.0523
2021-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106350.0,3104813.81,3.1,0.0,,0.0,,0.0,29.1943
2021-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106350.0,3112556.09,3.1,0.0,,0.0,,0.0,29.2671
2021-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106350.0,3118256.45,3.11,0.0,,0.0,,0.0,29.3207
2021-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106350.0,3105707.15,3.1,0.0,,0.0,,0.0,29.2027
2021-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106350.0,3110928.93,3.11,0.0,,0.0,,0.0,29.2518
2021-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106350.0,3124265.22,3.12,0.0,,0.0,,0.0,29.3772
2021-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106350.0,3086861.93,3.08,0.0,,0.0,,0.0,29.0255
2021-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106350.0,3103346.18,3.1,0.0,,0.0,,0.0,29.1805
2021-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106350.0,3118586.13,3.12,0.0,,0.0,,0.0,29.3238
2021-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106350.0,3110599.25,3.11,0.0,,0.0,,0.0,29.2487
2021-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106350.0,3102995.22,3.11,0.0,,0.0,,0.0,29.1772
2021-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106350.0,3100846.95,3.1,0.0,,0.0,,0.0,29.157
2021-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106350.0,3111620.21,3.11,0.0,,0.0,,0.0,29.2583
2021-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106350.0,3118160.73,3.12,0.0,,0.0,,0.0,29.3198
2021-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106350.0,3103293.0,3.1,0.0,,0.0,,0.0,29.18
2021-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106350.0,3116820.72,3.12,0.0,,0.0,,0.0,29.3072
2021-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106350.0,3120309.0,3.12,0.0,,0.0,,0.0,29.34
2021-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106350.0,3109397.49,3.11,0.0,,0.0,,0.0,29.2374
2021-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106350.0,3135463.88,3.14,0.0,,0.0,,0.0,29.4825
2021-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106350.0,3124243.95,3.12,0.0,,0.0,,0.0,29.377
2021-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106350.0,3090105.6,3.09,0.0,,0.0,,0.0,29.056
2021-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106350.0,3092658.0,3.09,0.0,,0.0,,0.0,29.08
2021-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106350.0,3083309.84,3.08,0.0,,0.0,,0.0,28.9921
2021-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106350.0,3086574.78,3.09,0.0,,0.0,,0.0,29.0228
2021-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,106350.0,3098730.59,3.09,0.0,,0.0,,0.0,29.1371
2021-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,140714.0,4071756.59,4.1,0.0,,0.0,,0.0,28.9364
2021-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,140714.0,4098647.04,4.1,0.0,,0.0,,0.0,29.1275
2021-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,140714.0,4048018.14,4.08,0.0,,0.0,,0.0,28.7677
2021-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,140714.0,3981868.49,4.0,0.0,,0.0,,0.0,28.2976
2021-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,140714.0,4036620.3,4.02,0.0,,0.0,,0.0,28.6867
2021-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,140714.0,4060583.9,4.04,0.0,,0.0,,0.0,28.857
2021-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,140714.0,4107709.02,4.09,0.0,,0.0,,0.0,29.1919
2021-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,140714.0,4057642.98,4.05,0.0,,0.0,,0.0,28.8361
