,PE500 FP Equity_DX_SI_QTY,PE500 FP Equity_DX_SHORT_INTEREST_VALUE,PE500 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,PE500 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,PE500 FP Equity_DX_SI_MV,PE500 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,PE500 FP Equity_DX_SUPPLY_SI_QTY,PE500 FP Equity_DX_BROKER_SI_QTY,PE500 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,PE500 FP Equity_DX_SUPPLY_SI_QTY_INC_x,PE500 FP Equity_DX_BROKER_SI_MV_INC_x,PE500 FP Equity_DX_BROKER_SI_QTY_ADD,PE500 FP Equity_DX_SUPPLY_SI_MV_DEC,PE500 FP Equity_DX_BROKER_SI_QTY_INC,PE500 FP Equity_DX_SUPPLY_SI_QTY_DEC,PE500 FP Equity_DX_BROKER_SI_MV_INC_y,PE500 FP Equity_DX_SUPPLY_SI_QTY_INC_y,PE500 FP Equity_DX_BROKER_SI_MV_ADD,PE500 FP Equity_DX_SUPPLY_SI_QTY_ADD,PE500 FP Equity_DX_BROKER_SI_QTY_DEC,PE500 FP Equity_DX_SUPPLY_SI_MV,PE500 FP Equity_DX_BROKER_SI_MV_DEC,PE500 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,PE500 FP Equity_DX_UTILIZATION_QUANTITY,PE500 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,PE500 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,PE500 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,PE500 FP Equity_DX_ACTIVE_UTILIZATION_MV,PE500 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,PE500 FP Equity_DX_BROKER_SI_CON_RATIO,PE500 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,PE500 FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-11-09,4400.0,147936.8,0.11,0.02,0.15,73968.4,2200.0,2200.0,73968.4,,,,0.01,,303.0,,,,,303.0,0.07,0.01,100.0,69.8,0.0,0.0,0.0,100.0,,1.0,100.0,1.3959
2023-11-10,4400.0,148020.4,0.11,0.02,0.15,74010.2,2200.0,2200.0,74010.2,,,,,,,,,,,,0.07,,100.0,69.8,0.0,0.0,0.0,100.0,,1.0,100.0,1.3959
2023-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.07,,2200.0,,,,,2200.0,0.0,0.07,0.0,0.0,952.0,32203.3,0.03,0.0,,0.0,,0.0
2023-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,952.0,32320.4,0.03,0.0,,0.0,,0.0
2023-11-15,3200.0,108803.2,0.12,0.01,0.11,54401.6,1600.0,1600.0,54401.6,,,1600.0,,,,,,0.05,1600.0,,0.05,,100.0,62.7,0.0,0.0,0.0,100.0,,1.0,100.0,1.2539
2023-11-16,3200.0,108572.8,0.12,0.01,0.11,54286.4,1600.0,1600.0,54286.4,,,,,,,,,,,,0.05,,100.0,62.7,0.0,0.0,0.0,100.0,,1.0,100.0,1.2539
2023-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.05,,1600.0,,,,,1600.0,0.0,0.05,0.0,0.0,2552.0,86683.78,0.09,0.0,,0.0,,0.0
2023-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1052.0,35698.57,0.04,0.0,,0.0,,0.0
2023-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1052.0,35696.46,0.04,0.0,,0.0,,0.0
2023-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1052.0,36081.5,0.04,0.0,,0.0,,0.0
2023-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1052.0,36075.18,0.04,0.0,,0.0,,0.0
2023-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1052.0,35930.01,0.04,0.0,,0.0,,0.0
2023-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1052.0,35884.77,0.04,0.0,,0.0,,0.0
2023-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,952.0,32368.95,0.03,0.0,,0.0,,0.0
2023-11-29,3000.0,102240.0,0.17,0.01,0.1,51120.0,1500.0,1500.0,51120.0,,,1500.0,,,,,,0.05,1500.0,,0.05,,100.0,61.17,0.0,0.0,0.0,100.0,,1.0,100.0,1.2235
2023-11-30,3000.0,102378.0,0.17,0.01,0.1,51189.0,1500.0,1500.0,51189.0,,,,,,,,,,,,0.05,,100.0,61.17,0.0,0.0,0.0,100.0,,1.0,100.0,1.2235
2023-12-01,3000.0,103590.0,0.16,0.01,0.1,51795.0,1500.0,1500.0,51795.0,,,,,,,,,,,,0.05,,100.0,61.17,0.0,0.0,0.0,100.0,,1.0,100.0,1.2235
2023-12-04,3000.0,103152.0,0.17,0.01,0.1,51576.0,1500.0,1500.0,51576.0,,,,,,,,,,,,0.05,,100.0,61.17,0.0,0.0,0.0,100.0,,1.0,100.0,1.2235
2023-12-05,3000.0,104139.0,0.17,0.01,0.1,52069.5,1500.0,1500.0,52069.5,,,,,,,,,,,,0.05,,100.0,61.17,0.0,0.0,0.0,100.0,,1.0,100.0,1.2235
2023-12-06,3000.0,104073.0,0.17,0.01,0.1,52036.5,1500.0,1500.0,52036.5,,,,,,,,,,,,0.05,,100.0,61.17,0.0,0.0,0.0,100.0,,1.0,100.0,1.2235
2023-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.05,,1500.0,,,,,1500.0,0.0,0.05,0.0,0.0,952.0,33132.46,0.03,0.0,,0.0,,0.0
2023-12-08,4600.0,161036.8,0.27,0.02,0.16,80518.4,2300.0,2300.0,80518.4,,,2300.0,,,,,,0.08,2300.0,,0.08,,100.0,70.73,0.0,0.0,0.0,100.0,,1.0,100.0,1.4145
2023-12-11,4600.0,160834.4,0.28,0.02,0.16,80417.2,2300.0,2300.0,80417.2,,,,,,,,,,,,0.08,,100.0,70.73,0.0,0.0,0.0,100.0,,1.0,100.0,1.4145
2023-12-12,4600.0,161455.4,0.28,0.02,0.16,80727.7,2300.0,2300.0,80727.7,,,,,,,,,,,,0.08,,100.0,70.73,0.0,0.0,0.0,100.0,,1.0,100.0,1.4145
2023-12-13,4600.0,161938.4,0.28,0.02,0.16,80969.2,2300.0,2300.0,80969.2,,,,,,,,,,,,0.08,,100.0,70.73,0.0,0.0,0.0,100.0,,1.0,100.0,1.4145
2023-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.08,,2300.0,,,,,2300.0,0.0,0.08,0.0,0.0,952.0,33337.14,0.03,0.0,,0.0,,0.0
2023-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,952.0,33628.45,0.03,0.0,,0.0,,0.0
2023-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,952.0,33698.9,0.03,0.0,,0.0,,0.0
2023-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,952.0,33695.09,0.03,0.0,,0.0,,0.0
2023-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,952.0,33835.98,0.03,0.0,,0.0,,0.0
2023-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,952.0,33505.64,0.03,0.0,,0.0,,0.0
2023-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,952.0,33605.6,0.03,0.0,,0.0,,0.0
2023-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,952.0,33605.6,0.03,0.0,,0.0,,0.0
2023-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,952.0,33605.6,0.03,0.0,,0.0,,0.0
2023-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,952.0,33435.19,0.03,0.0,,0.0,,0.0
2023-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,952.0,33614.17,0.03,0.0,,0.0,,0.0
2023-12-29,2000.0,70252.0,0.11,0.01,0.07,35126.0,1000.0,1000.0,35126.0,,,1000.0,,,,,,0.04,1000.0,,0.04,,100.0,51.23,0.0,0.0,0.0,100.0,,1.0,100.0,1.0246
2024-01-01,2000.0,70252.0,0.1,0.01,0.07,35126.0,1000.0,1000.0,35126.0,,,,,,,,,,,,0.04,,100.0,51.23,0.0,0.0,0.0,100.0,,1.0,100.0,1.0246
2024-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.04,,1000.0,,,,,1000.0,0.0,0.04,0.0,0.0,952.0,33649.39,0.03,0.0,,0.0,,0.0
2024-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,952.0,33580.85,0.03,0.0,,0.0,,0.0
2024-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,952.0,33530.39,0.03,0.0,,0.0,,0.0
2024-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,952.0,33422.82,0.03,0.0,,0.0,,0.0
2024-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,952.0,33504.69,0.03,0.0,,0.0,,0.0
2024-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,952.0,33840.74,0.03,0.0,,0.0,,0.0
2024-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,952.0,33832.18,0.03,0.0,,0.0,,0.0
2024-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,952.0,33738.88,0.03,0.0,,0.0,,0.0
2024-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,952.0,33928.33,0.03,0.0,,0.0,,0.0
2024-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,952.0,33986.4,0.03,0.0,,0.0,,0.0
2024-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,952.0,34173.94,0.03,0.0,,0.0,,0.0
2024-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,952.0,34028.29,0.03,0.0,,0.0,,0.0
2024-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,952.0,34153.95,0.03,0.0,,0.0,,0.0
2024-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,952.0,34369.1,0.03,0.0,,0.0,,0.0
2024-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,952.0,34668.03,0.03,0.0,,0.0,,0.0
2024-01-23,1382.0,50621.28,0.05,0.01,0.05,50621.28,1382.0,1382.0,50621.28,,,1382.0,,,,,,0.05,1382.0,,0.05,,100.0,59.21,0.0,0.0,0.0,100.0,,1.0,100.0,0.5921
2024-01-24,1382.0,50820.29,0.05,0.01,0.05,50820.29,1382.0,1382.0,50820.29,,,,,,,,,,,,0.05,,100.0,59.21,0.0,0.0,0.0,100.0,,1.0,100.0,0.5921
2024-01-25,1382.0,51062.14,0.05,0.01,0.05,51062.14,1382.0,1382.0,51062.14,,,,,,,,,,,,0.05,,100.0,59.21,0.0,0.0,0.0,100.0,,1.0,100.0,0.5921
2024-01-26,1382.0,51020.68,0.05,0.01,0.05,51020.68,1382.0,1382.0,51020.68,,,,,,,,,,,,0.05,,100.0,59.21,0.0,0.0,0.0,100.0,,1.0,100.0,0.5921
2024-01-29,1382.0,51198.95,0.05,0.01,0.05,51198.95,1382.0,1382.0,51198.95,,,,,,,,,,,,0.05,,100.0,59.21,0.0,0.0,0.0,100.0,,1.0,100.0,0.5921
2024-01-30,1382.0,51414.55,0.04,0.01,0.05,51414.55,1382.0,1382.0,51414.55,,,,,,,,,,,,0.05,,100.0,59.21,0.0,0.0,0.0,100.0,,1.0,100.0,0.5921
2024-01-31,1382.0,50805.08,0.05,0.01,0.05,50805.08,1382.0,1382.0,50805.08,,,,,,,,,,,,0.05,,100.0,59.21,0.0,0.0,0.0,100.0,,1.0,100.0,0.5921
2024-02-01,1382.0,50622.66,0.05,0.01,0.05,50622.66,1382.0,1382.0,50622.66,,,,,,,,,,,,0.05,,100.0,59.21,0.0,0.0,0.0,100.0,,1.0,100.0,0.5921
2024-02-02,1382.0,51634.28,0.05,0.01,0.05,51634.28,1382.0,1382.0,51634.28,,,,,,,,,,,,0.05,,100.0,59.21,0.0,0.0,0.0,100.0,,1.0,100.0,0.5921
2024-02-05,1382.0,51854.02,0.05,0.01,0.05,51854.02,1382.0,1382.0,51854.02,,,,,,,,,,,,0.05,,100.0,59.21,0.0,0.0,0.0,100.0,,1.0,100.0,0.5921
2024-02-06,1382.0,51902.39,0.04,0.01,0.05,51902.39,1382.0,1382.0,51902.39,,,,,,,,,,,,0.05,,100.0,59.21,0.0,0.0,0.0,100.0,,1.0,100.0,0.5921
2024-02-07,1382.0,52159.44,0.04,0.01,0.05,52159.44,1382.0,1382.0,52159.44,,,,,,,,,,,,0.05,,100.0,59.21,0.0,0.0,0.0,100.0,,1.0,100.0,0.5921
2024-02-08,1382.0,52203.67,0.04,0.01,0.05,52203.67,1382.0,1382.0,52203.67,,,,,,,,,,,,0.05,,100.0,59.21,0.0,0.0,0.0,100.0,,1.0,100.0,0.5921
2024-02-09,1382.0,52441.37,0.04,0.01,0.05,52441.37,1382.0,1382.0,52441.37,,,,,,,,,,,,0.05,,100.0,59.21,0.0,0.0,0.0,100.0,,1.0,100.0,0.5921
2024-02-12,1382.0,52818.66,0.04,0.01,0.05,52818.66,1382.0,1382.0,52818.66,,,,,,,,,,,,0.05,,100.0,59.21,0.0,0.0,0.0,100.0,,1.0,100.0,0.5921
2024-02-13,1382.0,52300.41,0.04,0.01,0.05,52300.41,1382.0,1382.0,52300.41,,,,,,,,,,,,0.05,,100.0,59.21,0.0,0.0,0.0,100.0,,1.0,100.0,0.5921
2024-02-14,1382.0,52278.3,0.04,0.01,0.05,52278.3,1382.0,1382.0,52278.3,,,,,,,,,,,,0.05,,100.0,59.21,0.0,0.0,0.0,100.0,,1.0,100.0,0.5921
2024-02-15,1382.0,52405.44,0.04,0.01,0.05,52405.44,1382.0,1382.0,52405.44,,,,,,,,,,,,0.05,,100.0,59.21,0.0,0.0,0.0,100.0,,1.0,100.0,0.5921
2024-02-16,1382.0,52623.8,0.04,0.01,0.05,52623.8,1382.0,1382.0,52623.8,,,,,,,,,,,,0.05,,100.0,59.21,0.0,0.0,0.0,100.0,,1.0,100.0,0.5921
2024-02-19,1382.0,52350.16,0.04,0.01,0.05,52350.16,1382.0,1382.0,52350.16,,,,,,,,,,,,0.05,,100.0,59.21,0.0,0.0,0.0,100.0,,1.0,100.0,0.5921
2024-02-20,1382.0,51660.54,0.04,0.01,0.05,51660.54,1382.0,1382.0,51660.54,,,,,,,,,,,,0.05,,100.0,59.21,0.0,0.0,0.0,100.0,,1.0,100.0,0.5921
2024-02-21,1382.0,51717.2,0.04,0.01,0.05,51717.2,1382.0,1382.0,51717.2,,,,,,,,,,,,0.05,,100.0,59.21,0.0,0.0,0.0,100.0,,1.0,100.0,0.5921
2024-02-22,1382.0,52742.65,0.04,0.01,0.05,52742.65,1382.0,1382.0,52742.65,,,,,,,,,,,,0.05,,100.0,59.21,0.0,0.0,0.0,100.0,,1.0,100.0,0.5921
2024-02-23,1382.0,53030.1,0.04,0.01,0.05,53030.1,1382.0,1382.0,53030.1,,,,,,,,,,,,0.05,,100.0,59.21,0.0,0.0,0.0,100.0,,1.0,100.0,0.5921
2024-02-26,1382.0,52813.13,0.04,0.01,0.05,52813.13,1382.0,1382.0,52813.13,,,,,,,,,,,,0.05,,100.0,59.21,0.0,0.0,0.0,100.0,,1.0,100.0,0.5921
2024-02-27,1382.0,52565.75,0.04,0.01,0.05,52565.75,1382.0,1382.0,52565.75,,,,,,,,,,,,0.05,,100.0,59.57,0.0,0.0,0.0,100.0,,1.0,100.0,0.5957
2024-02-28,1382.0,52723.3,0.04,0.01,0.05,52723.3,1382.0,1382.0,52723.3,,,,,,,,,,,,0.05,,100.0,59.57,0.0,0.0,0.0,100.0,,1.0,100.0,0.5957
2024-02-29,1382.0,52826.95,0.04,0.01,0.05,52826.95,1382.0,1382.0,52826.95,,,,,,,,,,,,0.05,,100.0,59.57,0.0,0.0,0.0,100.0,,1.0,100.0,0.5957
2024-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.05,,1382.0,,,,,1382.0,0.0,0.05,0.0,0.0,2320.0,89222.56,0.09,0.0,,0.0,,0.0
2024-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,938.0,36058.6,0.04,0.0,,0.0,,0.0
2024-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,938.0,35743.43,0.04,0.0,,0.0,,0.0
2024-03-06,5200.0,198359.2,0.15,0.02,0.2,99179.6,2600.0,2600.0,99179.6,,,2600.0,,,,,,0.1,2600.0,,0.1,,100.0,73.49,0.0,0.0,0.0,100.0,,1.0,100.0,1.4698
2024-03-07,5200.0,199154.8,0.15,0.02,0.2,99577.4,2600.0,2600.0,99577.4,,,,,,,,,,,,0.1,,100.0,73.49,0.0,0.0,0.0,100.0,,1.0,100.0,1.4698
2024-03-08,5200.0,199056.0,0.15,0.02,0.2,99528.0,2600.0,2600.0,99528.0,,,,,,,,,,,,0.1,,100.0,73.49,0.0,0.0,0.0,100.0,,1.0,100.0,1.4698
2024-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.1,,2600.0,,,,,2600.0,0.0,0.1,0.0,0.0,938.0,35802.52,0.04,0.0,,0.0,,0.0
2024-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,938.0,36110.19,0.04,0.0,,0.0,,0.0
2024-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,938.0,36118.63,0.04,0.0,,0.0,,0.0
2024-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,938.0,36169.28,0.04,0.0,,0.0,,0.0
2024-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,938.0,35898.2,0.04,0.0,,0.0,,0.0
2024-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,200.0,7897.2,0.01,0.0,,0.0,,0.0
2024-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,200.0,7905.6,0.01,0.0,,0.0,,0.0
2024-03-25,5400.0,212511.6,0.16,0.02,0.21,106255.8,2700.0,2700.0,106255.8,,,2700.0,,,,,,0.11,2700.0,,0.11,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2024-03-26,5400.0,213105.6,0.16,0.02,0.21,106552.8,2700.0,2700.0,106552.8,,,,,,,,,,,,0.11,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2024-03-27,5400.0,212943.6,0.16,0.02,0.21,106471.8,2700.0,2700.0,106471.8,,,,,,,,,,,,0.11,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2024-03-28,5400.0,214223.4,0.16,0.02,0.21,107111.7,2700.0,2700.0,107111.7,,,,,,,,,,,,0.11,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2024-03-29,5400.0,214223.4,0.15,0.02,0.21,107111.7,2700.0,2700.0,107111.7,,,,,,,,,,,,0.11,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2024-04-01,5400.0,214223.4,0.15,0.02,0.21,107111.7,2700.0,2700.0,107111.7,,,,,,,,,,,,0.11,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2024-04-02,5400.0,212716.8,0.15,0.02,0.21,106358.4,2700.0,2700.0,106358.4,,,,,,,,,,,,0.11,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2024-04-03,5400.0,212549.4,0.14,0.02,0.21,106274.7,2700.0,2700.0,106274.7,,,,,,,,,,,,0.11,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2024-04-04,5400.0,212430.6,0.14,0.02,0.21,106215.3,2700.0,2700.0,106215.3,,,,,,,,,,,,0.11,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2024-04-05,5400.0,210902.4,0.14,0.02,0.21,105451.2,2700.0,2700.0,105451.2,,,,,,,,,,,,0.11,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2024-04-08,5400.0,211410.0,0.14,0.02,0.21,105705.0,2700.0,2700.0,105705.0,,,,,,,,,,,,0.11,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2024-04-09,5400.0,209979.0,0.14,0.02,0.21,104989.5,2700.0,2700.0,104989.5,,,,,,,,,,,,0.11,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2024-04-10,5400.0,211377.6,0.14,0.02,0.21,105688.8,2700.0,2700.0,105688.8,,,,,,,,,,,,0.11,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2024-06-20,5200.0,220719.2,0.2,0.02,0.22,110359.6,2600.0,2600.0,110359.6,,,2600.0,,,,,,0.11,2600.0,,0.11,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2024-06-21,5200.0,219772.8,0.19,0.02,0.22,109886.4,2600.0,2600.0,109886.4,,,,,,,,,,,,0.11,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2024-06-24,5200.0,219455.6,0.19,0.02,0.22,109727.8,2600.0,2600.0,109727.8,,,,,,,,,,,,0.11,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2024-06-25,5200.0,219195.6,0.19,0.02,0.22,109597.8,2600.0,2600.0,109597.8,,,,,,,,,,,,0.11,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2024-06-27,5000.0,210760.0,0.17,0.02,0.21,105380.0,2500.0,2500.0,105380.0,,,2500.0,,,,,,0.11,2500.0,,0.11,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2024-06-28,5000.0,211565.0,0.18,0.02,0.21,105782.5,2500.0,2500.0,105782.5,,,,,,,,,,,,0.11,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2024-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.11,,2500.0,,,,,2500.0,0.0,0.11,0.0,0.0,2500.0,105055.0,0.11,0.0,,0.0,,0.0
2024-09-03,3000.0,124686.0,0.06,0.01,0.13,124686.0,3000.0,3000.0,124686.0,,,3000.0,,,,,,0.13,3000.0,,0.13,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2024-09-04,3000.0,123168.0,0.06,0.01,0.12,123168.0,3000.0,3000.0,123168.0,,,,,,,,,,,,0.12,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2024-09-05,3000.0,122349.0,0.06,0.01,0.12,122349.0,3000.0,3000.0,122349.0,,,,,,,,,,,,0.12,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2024-09-06,3000.0,120894.0,0.06,0.01,0.12,120894.0,3000.0,3000.0,120894.0,,,,,,,,,,,,0.12,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2024-09-09,3000.0,122262.0,0.06,0.01,0.12,122262.0,3000.0,3000.0,122262.0,,,,,,,,,,,,0.12,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2024-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.12,,3000.0,,,,,3000.0,0.0,0.12,0.0,0.0,3000.0,122757.0,0.13,0.0,,0.0,,0.0
2024-09-11,6000.0,243888.0,0.12,0.02,0.24,121944.0,3000.0,3000.0,121944.0,,,3000.0,,,,,,0.12,3000.0,,0.12,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2024-09-12,6000.0,248778.0,0.13,0.02,0.24,124389.0,3000.0,3000.0,124389.0,,,,,,,,,,,,0.12,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2024-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.12,,3000.0,,,,,3000.0,0.0,0.12,0.0,0.0,3000.0,125460.0,0.13,0.0,,0.0,,0.0
2024-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,124644.0,0.13,0.0,,0.0,,0.0
2024-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3000.0,125376.0,0.13,0.0,,0.0,,0.0
2024-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,4217.1,0.0,0.0,,0.0,,0.0
2024-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,4197.3,0.0,0.0,,0.0,,0.0
2024-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,200.0,8827.8,0.01,0.0,,0.0,,0.0
