,MLEFA FP Equity_DX_SI_QTY,MLEFA FP Equity_DX_SHORT_INTEREST_VALUE,MLEFA FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,MLEFA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,MLEFA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,MLEFA FP Equity_DX_SI_MV,MLEFA FP Equity_DX_DSS,MLEFA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,MLEFA FP Equity_DX_SUPPLY_SI_QTY,MLEFA FP Equity_DX_BROKER_SI_QTY,MLEFA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,MLEFA FP Equity_DX_SUPPLY_SI_QTY_NEW_x,MLEFA FP Equity_DX_SUPPLY_SI_QTY_INC_x,MLEFA FP Equity_DX_BROKER_SI_MV_INC_x,MLEFA FP Equity_DX_SUPPLY_SI_MV_NEW,MLEFA FP Equity_DX_BROKER_SI_QTY_ADD,MLEFA FP Equity_DX_SUPPLY_SI_MV_DEC,MLEFA FP Equity_DX_BROKER_SI_QTY_INC,MLEFA FP Equity_DX_SUPPLY_SI_QTY_DEC,MLEFA FP Equity_DX_SUPPLY_SI_QTY_NEW_y,MLEFA FP Equity_DX_BROKER_SI_MV_INC_y,MLEFA FP Equity_DX_SUPPLY_SI_QTY_INC_y,MLEFA FP Equity_DX_BROKER_SI_MV_ADD,MLEFA FP Equity_DX_SUPPLY_SI_QTY_ADD,MLEFA FP Equity_DX_BROKER_SI_QTY_DEC,MLEFA FP Equity_DX_SUPPLY_SI_MV,MLEFA FP Equity_DX_BROKER_SI_MV_DEC,MLEFA FP Equity_DX_SUPPLY_SI_MV_RMV,MLEFA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,MLEFA FP Equity_DX_UTILIZATION_QUANTITY,MLEFA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,MLEFA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,MLEFA FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,MLEFA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,MLEFA FP Equity_DX_ACTIVE_UTILIZATION_MV,MLEFA FP Equity_DX_BROKER_SI_MARKET_SHARE_2,MLEFA FP Equity_DX_BROKER_SI_CON_RATIO,MLEFA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,MLEFA FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-02-23,8000.0,5520.0,0.04,1.08,0.04,0.01,0.0,3450.0,3000.0,5000.0,2070.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,36.55,0.3412,37.32,0.0043
2024-02-26,8000.0,5520.0,0.04,1.06,0.04,0.01,0.0,3450.0,3000.0,5000.0,2070.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,37.04,0.3416,37.04,0.0043
2024-02-27,8000.0,5520.0,0.04,1.06,0.04,0.01,0.0,3450.0,3000.0,5000.0,2070.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,34.94,0.3403,38.27,0.0043
2024-02-28,8000.0,5520.0,0.04,1.06,0.04,0.01,0.0,3450.0,3000.0,5000.0,2070.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,34.94,0.3403,38.27,0.0043
2024-02-29,8000.0,4680.0,0.04,1.06,0.04,0.01,0.0,2925.0,3000.0,5000.0,1755.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,35.48,0.3405,37.95,0.0043
2024-03-01,8000.0,5560.0,0.04,1.04,0.04,0.0,0.0,3475.0,3000.0,5000.0,2085.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,37.04,0.3416,37.04,0.0043
2024-03-04,8000.0,5560.0,0.04,1.23,0.04,0.01,0.0,3475.0,3000.0,5000.0,2085.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,37.04,0.3416,37.04,0.0043
2024-03-05,8000.0,5560.0,0.04,1.37,0.04,0.01,0.0,3475.0,3000.0,5000.0,2085.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,37.04,0.3416,37.04,0.0043
2024-03-06,8000.0,5560.0,0.04,1.54,0.04,0.01,0.0,3475.0,3000.0,5000.0,2085.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,37.04,0.3416,37.04,0.0043
2024-03-07,8000.0,5560.0,0.04,1.64,0.04,0.01,0.0,3475.0,3000.0,5000.0,2085.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,37.04,0.3416,37.04,0.0043
2024-03-08,8000.0,5520.0,0.04,1.59,0.04,0.01,0.0,3450.0,3000.0,5000.0,2070.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,37.04,0.3416,37.04,0.0043
2024-03-11,8000.0,5000.0,0.04,1.54,0.04,0.01,0.0,3125.0,3000.0,5000.0,1875.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,37.04,0.3416,37.04,0.0043
2024-03-12,8000.0,5520.0,0.04,1.5,0.04,0.01,0.0,3450.0,3000.0,5000.0,2070.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,37.04,0.3416,37.04,0.0043
2024-03-13,8000.0,5520.0,0.04,1.43,0.04,0.01,0.0,3450.0,3000.0,5000.0,2070.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,37.04,0.3416,37.04,0.0043
2024-03-14,8000.0,5520.0,0.04,1.43,0.04,0.01,0.0,3450.0,3000.0,5000.0,2070.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,36.01,0.3408,37.64,0.0043
2024-03-15,7000.0,4830.0,0.04,1.25,0.04,0.0,0.0,3450.0,2000.0,5000.0,1380.0,,,,,,0.0,,1000.0,,,,,,,0.0,,,100.0,0.11,0.0,0.0,,0.0,100.0,30.18,0.3424,41.08,0.0037
2024-03-18,8000.0,5520.0,0.04,1.41,0.04,0.01,0.0,3450.0,3000.0,5000.0,2070.0,,1000.0,,,,,,,,,1000.0,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,37.04,0.3416,37.04,0.0043
2024-03-19,8000.0,5520.0,0.04,1.42,0.04,0.01,0.0,3450.0,3000.0,5000.0,2070.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,36.18,0.3409,37.54,0.0043
2024-03-20,8000.0,5520.0,0.04,1.42,0.04,0.01,0.0,3450.0,3000.0,5000.0,2070.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,36.09,0.3408,37.59,0.0043
2024-03-21,8000.0,5440.0,0.04,1.49,0.04,0.01,0.0,3400.0,3000.0,5000.0,2040.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,37.04,0.3416,37.04,0.0043
2024-03-22,8000.0,5520.0,0.04,1.58,0.04,0.01,0.0,3450.0,3000.0,5000.0,2070.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,37.04,0.3416,37.04,0.0043
2024-03-25,8000.0,5520.0,0.04,1.58,0.04,0.01,0.0,3450.0,3000.0,5000.0,2070.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,37.04,0.3416,37.04,0.0043
2024-03-26,8000.0,4960.0,0.04,1.6,0.04,0.01,0.0,3100.0,3000.0,5000.0,1860.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,35.12,0.3404,38.16,0.0043
2024-03-27,8000.0,4960.0,0.04,1.76,0.04,0.01,0.0,3100.0,3000.0,5000.0,1860.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,37.04,0.3416,37.04,0.0043
2024-03-28,8000.0,4960.0,0.04,1.97,0.04,0.01,0.0,3100.0,3000.0,5000.0,1860.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,36.55,0.3424,37.87,0.0043
2024-03-29,8000.0,4960.0,0.04,2.25,0.04,0.01,0.0,3100.0,3000.0,5000.0,1860.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,36.55,0.3424,37.87,0.0043
2024-04-01,8000.0,4960.0,0.04,2.25,0.04,0.01,0.0,3100.0,3000.0,5000.0,1860.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,36.55,0.3424,37.87,0.0043
2024-04-02,8000.0,4960.0,0.04,2.25,0.04,0.01,0.0,3100.0,3000.0,5000.0,1860.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,36.55,0.3424,37.87,0.0043
2024-04-03,8000.0,4880.0,0.04,2.44,0.04,0.01,0.0,3050.0,3000.0,5000.0,1830.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,37.04,0.3416,37.04,0.0043
2024-04-04,8000.0,4880.0,0.04,2.52,0.04,0.0,0.0,3050.0,3000.0,5000.0,1830.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,37.04,0.3416,37.04,0.0043
2024-04-05,8000.0,5360.0,0.04,2.66,0.04,0.01,0.0,3350.0,3000.0,5000.0,2010.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,36.05,0.3435,38.71,0.0043
2024-04-08,8000.0,5360.0,0.04,2.57,0.04,0.01,0.0,3350.0,3000.0,5000.0,2010.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,37.04,0.3416,37.04,0.0043
2024-04-09,8000.0,5360.0,0.04,3.94,0.04,0.01,0.0,3350.0,3000.0,5000.0,2010.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,35.98,0.3408,37.66,0.0043
2024-04-10,8000.0,5360.0,0.04,4.21,0.04,0.01,0.0,3350.0,3000.0,5000.0,2010.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,35.98,0.3408,37.66,0.0043
2024-04-11,8000.0,5360.0,0.04,4.21,0.04,0.01,0.0,3350.0,3000.0,5000.0,2010.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,35.98,0.3408,37.66,0.0043
2024-04-12,8000.0,4880.0,0.04,4.21,0.04,0.01,0.0,3050.0,3000.0,5000.0,1830.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,35.61,0.3406,37.87,0.0043
2024-04-15,8000.0,5200.0,0.04,4.21,0.04,0.0,0.0,3250.0,3000.0,5000.0,1950.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,37.04,0.3416,37.04,0.0043
2024-04-16,8000.0,5200.0,0.04,4.24,0.04,0.01,0.0,3250.0,3000.0,5000.0,1950.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,37.04,0.3416,37.04,0.0043
2024-04-17,8000.0,5200.0,0.04,4.61,0.04,0.01,0.0,3250.0,3000.0,5000.0,1950.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,37.04,0.3416,37.04,0.0043
2024-04-18,8000.0,5200.0,0.04,4.89,0.04,0.01,0.0,3250.0,3000.0,5000.0,1950.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,36.31,0.341,37.46,0.0043
2024-04-19,8000.0,5200.0,0.04,5.57,0.04,0.01,0.0,3250.0,3000.0,5000.0,1950.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,36.31,0.341,37.46,0.0043
2024-04-22,8000.0,4880.0,0.04,5.84,0.04,0.01,0.0,3050.0,3000.0,5000.0,1830.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,36.31,0.341,37.46,0.0043
2024-04-23,8000.0,4880.0,0.04,6.61,0.04,0.0,0.0,3050.0,3000.0,5000.0,1830.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,37.04,0.3416,37.04,0.0043
2024-04-24,8000.0,5200.0,0.04,7.43,0.04,0.01,0.0,3250.0,3000.0,5000.0,1950.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,36.59,0.3423,37.79,0.0043
2024-04-25,8000.0,5200.0,0.04,8.64,0.04,0.01,0.0,3250.0,3000.0,5000.0,1950.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,37.04,0.3416,37.04,0.0043
2024-04-26,8000.0,5200.0,0.04,10.3,0.04,0.01,0.0,3250.0,3000.0,5000.0,1950.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,37.04,0.3416,37.04,0.0043
2024-04-29,8000.0,5200.0,0.04,10.3,0.04,0.01,0.0,3250.0,3000.0,5000.0,1950.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,36.4,0.341,37.41,0.0043
2024-04-30,8000.0,5200.0,0.04,10.3,0.04,0.01,0.0,3250.0,3000.0,5000.0,1950.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,36.4,0.341,37.41,0.0043
2024-05-01,8000.0,5200.0,0.04,11.26,0.04,0.01,0.0,3250.0,3000.0,5000.0,1950.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,36.4,0.341,37.41,0.0043
2024-05-02,8000.0,5200.0,0.04,11.26,0.04,0.01,0.0,3250.0,3000.0,5000.0,1950.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,36.4,0.341,37.41,0.0043
2024-05-03,8000.0,5280.0,0.04,11.26,0.04,0.01,0.0,3300.0,3000.0,5000.0,1980.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,36.83,0.3419,37.39,0.0043
2024-05-06,8000.0,5280.0,0.04,10.9,0.04,0.01,0.0,3300.0,3000.0,5000.0,1980.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,37.04,0.3416,37.04,0.0043
2024-05-07,8000.0,5280.0,0.04,9.49,0.04,0.01,0.0,3300.0,3000.0,5000.0,1980.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,37.04,0.3416,37.04,0.0043
2024-05-08,8000.0,5280.0,0.04,12.47,0.04,0.01,0.0,3300.0,3000.0,5000.0,1980.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,34.65,0.3402,38.44,0.0043
2024-05-09,8000.0,5280.0,0.04,12.48,0.04,0.01,0.0,3300.0,3000.0,5000.0,1980.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,34.65,0.3402,38.44,0.0043
2024-05-10,8000.0,5280.0,0.04,12.48,0.04,0.01,0.0,3300.0,3000.0,5000.0,1980.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,34.65,0.3402,38.44,0.0043
2024-05-13,8000.0,5200.0,0.04,12.82,0.04,0.01,0.0,3250.0,3000.0,5000.0,1950.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,35.1,0.3422,38.94,0.0043
2024-05-14,8000.0,5280.0,0.04,0.75,0.04,0.01,0.0,3300.0,3000.0,5000.0,1980.0,,,,,,,,,,,,,,,0.0,,,0.27,0.16,1097000.0,724020.0,,0.71,0.27,37.5,0.3438,37.5,0.0043
2024-05-15,8000.0,5280.0,0.04,0.75,0.04,0.01,0.0,3300.0,3000.0,5000.0,1980.0,,,,,,,,,,,,,,,0.0,,,0.27,0.16,1097000.0,724020.0,,0.72,0.27,37.5,0.3438,37.5,0.0043
2024-05-16,8000.0,5280.0,0.04,0.75,0.04,0.01,0.0,3300.0,3000.0,5000.0,1980.0,,,,,,,,,,,,,,,0.0,,,0.27,0.16,1097000.0,724020.0,,0.72,0.27,35.1,0.3422,38.94,0.0043
2024-05-17,8000.0,4400.0,0.04,0.75,0.04,0.01,0.0,2750.0,3000.0,5000.0,1650.0,,,,,,,,,,,,,,,0.0,,,0.27,0.16,1097000.0,603350.0,,0.72,0.27,35.29,0.3423,38.82,0.0043
2024-05-20,8000.0,4400.0,0.04,0.75,0.04,0.0,0.0,2750.0,3000.0,5000.0,1650.0,,,,,,,,,,,,,,,0.0,,,0.27,0.16,1097000.0,603350.0,,0.6,0.27,37.5,0.3438,37.5,0.0043
2024-05-21,8000.0,4440.0,0.04,0.76,0.04,0.0,0.0,2775.0,3000.0,5000.0,1665.0,,,,,,,,,,,,,,,0.0,,,0.27,0.16,1097000.0,608835.0,,0.6,0.27,36.14,0.3468,39.76,0.0043
2024-05-22,8000.0,4560.0,0.04,0.75,0.04,0.0,0.0,2850.0,3000.0,5000.0,1710.0,,,,,,,,,,,,,,,0.0,,,0.27,0.16,1097000.0,625290.0,,0.61,0.27,37.5,0.3438,37.5,0.0043
2024-05-23,8000.0,5280.0,0.04,0.41,0.04,0.0,0.0,3300.0,3000.0,5000.0,1980.0,,,,,,,,,,,,,,,0.0,,,0.27,0.16,1097000.0,724020.0,,0.63,0.27,37.5,0.3438,37.5,0.0043
2024-05-24,8000.0,4960.0,0.04,0.41,0.04,0.01,0.0,3100.0,3000.0,5000.0,1860.0,,,,,,,,,,,,,,,0.0,,,0.27,0.16,1097000.0,680140.0,,0.72,0.27,37.5,0.3438,37.5,0.0043
2024-05-27,8000.0,4960.0,0.04,0.41,0.04,0.01,0.0,3100.0,3000.0,5000.0,1860.0,,,,,,,,,,,,,,,0.0,,,0.27,0.16,1097000.0,680140.0,,0.68,0.27,37.5,0.3438,37.5,0.0043
2024-05-28,8000.0,4960.0,0.04,0.29,0.04,0.01,0.0,3100.0,3000.0,5000.0,1860.0,,,,,,,,,,,,,,,0.0,,,0.27,0.16,1097000.0,680140.0,,0.68,0.27,37.49,0.3437,37.5,0.0043
2024-05-29,8000.0,4960.0,0.04,0.29,0.04,0.0,0.0,3100.0,3000.0,5000.0,1860.0,,,,,,,,,,,,,,,0.0,,,0.27,0.16,1097000.0,680140.0,,0.68,0.27,36.83,0.3431,37.9,0.0043
2024-05-30,8000.0,4960.0,0.04,0.29,0.04,0.0,0.0,3100.0,3000.0,5000.0,1860.0,,,,,,,,,,,,,,,0.0,,,0.27,0.16,1097000.0,680140.0,,0.68,0.27,36.83,0.3431,37.9,0.0043
2024-05-31,8000.0,4400.0,0.04,0.29,0.04,0.0,0.0,2750.0,3000.0,5000.0,1650.0,,,,,,,,,,,,,,,0.0,,,0.27,0.16,1097000.0,603350.0,,0.68,0.27,36.73,0.3431,37.96,0.0043
2024-06-03,8000.0,4400.0,0.04,0.29,0.04,0.0,0.0,2750.0,3000.0,5000.0,1650.0,,,,,,,,,,,,,,,0.0,,,0.27,0.16,1097000.0,603350.0,,0.6,0.27,37.5,0.3438,37.5,0.0043
2024-06-04,8000.0,5240.0,0.04,0.29,0.04,0.0,0.0,3275.0,3000.0,5000.0,1965.0,,,,,,,,,,,,,,,0.0,,,0.27,0.16,1097000.0,718535.0,,0.6,0.27,37.12,0.3444,38.13,0.0043
2024-06-05,8000.0,5240.0,0.04,0.29,0.04,0.01,0.0,3275.0,3000.0,5000.0,1965.0,,,,,,,,,,,,,,,0.0,,,0.27,0.16,1097000.0,718535.0,,0.72,0.27,37.5,0.3438,37.5,0.0043
2024-06-06,8000.0,5240.0,0.04,0.29,0.04,0.01,0.0,3275.0,3000.0,5000.0,1965.0,,,,,,,,,,,,,,,0.0,,,0.27,0.16,1097000.0,718535.0,,0.72,0.27,35.56,0.3424,38.66,0.0043
2024-06-07,8000.0,5240.0,0.04,0.29,0.04,0.01,0.0,3275.0,3000.0,5000.0,1965.0,,,,,,,,,,,,,,,0.0,,,0.27,0.16,1097000.0,718535.0,,0.72,0.27,35.56,0.3424,38.66,0.0043
2024-06-10,8000.0,5240.0,0.04,0.29,0.04,0.01,0.0,3275.0,3000.0,5000.0,1965.0,,,,,,,,,,,,,,,0.0,,,0.27,0.16,1097000.0,718535.0,,0.72,0.27,36.32,0.3428,38.21,0.0043
2024-06-11,8000.0,5240.0,0.04,0.29,0.04,0.01,0.0,3275.0,3000.0,5000.0,1965.0,,,,,,,,,,,,,,,0.0,,,0.27,0.16,1097000.0,718535.0,,0.72,0.27,35.56,0.3424,38.66,0.0043
2024-06-12,8000.0,5240.0,0.04,0.29,0.04,0.01,0.0,3275.0,3000.0,5000.0,1965.0,,,,,,,,,,,,,,,0.0,,,0.27,0.16,1097000.0,718535.0,,0.72,0.27,35.37,0.3423,38.78,0.0043
2024-06-13,8000.0,5240.0,0.04,0.29,0.04,0.01,0.0,3275.0,3000.0,5000.0,1965.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,37.5,0.3438,37.5,0.0043
