,PSP5 FP Equity_DX_SI_QTY,PSP5 FP Equity_DX_SHORT_INTEREST_VALUE,PSP5 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,PSP5 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,PSP5 FP Equity_DX_SI_MV,PSP5 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,PSP5 FP Equity_DX_SUPPLY_SI_QTY,PSP5 FP Equity_DX_BROKER_SI_QTY,PSP5 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,PSP5 FP Equity_DX_BROKER_SI_MV_NEW_x,PSP5 FP Equity_DX_SUPPLY_SI_QTY_INC_x,PSP5 FP Equity_DX_BROKER_SI_MV_INC_x,PSP5 FP Equity_DX_BROKER_SI_QTY_ADD,PSP5 FP Equity_DX_BROKER_SI_QTY_NEW,PSP5 FP Equity_DX_SUPPLY_SI_MV_DEC,PSP5 FP Equity_DX_BROKER_SI_QTY_INC,PSP5 FP Equity_DX_SUPPLY_SI_QTY_DEC,PSP5 FP Equity_DX_BROKER_SI_MV_NEW_y,PSP5 FP Equity_DX_BROKER_SI_MV_INC_y,PSP5 FP Equity_DX_SUPPLY_SI_QTY_INC_y,PSP5 FP Equity_DX_BROKER_SI_MV_ADD,PSP5 FP Equity_DX_SUPPLY_SI_QTY_ADD,PSP5 FP Equity_DX_BROKER_SI_QTY_DEC,PSP5 FP Equity_DX_SUPPLY_SI_MV,PSP5 FP Equity_DX_BROKER_SI_MV_DEC,PSP5 FP Equity_DX_BROKER_SI_MV_RMV,PSP5 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,PSP5 FP Equity_DX_UTILIZATION_QUANTITY,PSP5 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,PSP5 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,PSP5 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,PSP5 FP Equity_DX_ACTIVE_UTILIZATION_MV,PSP5 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,PSP5 FP Equity_DX_BROKER_SI_CON_RATIO,PSP5 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,PSP5 FP Equity_DX_DEMAND_SUPPLY_RATIO,PSP5 FP Equity_PX_LAST
2020-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.608
2020-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.141
2020-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.52
2020-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.866
2020-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.371
2020-09-09,84600.0,1998421.2,11.11,5.23,1.98,1998421.2,0.0,84600.0,0.0,,,,84600.0,,,,,,,,1.98,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,23.622
2020-09-10,84600.0,1989961.2,10.68,4.93,1.99,1989961.2,0.0,84600.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,23.522
2020-09-11,84600.0,1967711.4,11.11,5.2,1.99,1967711.4,0.0,84600.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,23.259
2020-09-14,84600.0,1987677.0,10.83,5.2,1.99,1987677.0,0.0,84600.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,23.495
2020-09-15,84600.0,2003581.8,9.93,5.2,1.99,2003581.8,0.0,84600.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,23.683
2020-09-16,84600.0,2008657.8,9.8,5.2,2.0,2008657.8,0.0,84600.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,23.743
2020-09-17,34600.0,809017.2,4.01,2.13,0.82,809017.2,0.0,34600.0,0.0,,,,,,,,,,,,,,50000.0,0.0,1.18,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,23.382
2020-09-18,34600.0,799156.2,3.95,2.13,0.81,799156.2,0.0,34600.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,23.097
2020-09-21,34600.0,783274.8,4.05,2.2,0.8,783274.8,0.0,34600.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,22.638
2020-09-22,34600.0,796111.4,4.0,2.2,0.78,796111.4,0.0,34600.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,23.009
2020-09-23,34600.0,802996.8,4.07,2.2,0.79,802996.8,0.0,34600.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,23.208
2020-09-24,34600.0,792097.8,3.94,2.2,0.8,792097.8,0.0,34600.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,22.893
2020-09-25,118900.0,2748730.2,12.61,7.12,2.73,2748730.2,0.0,118900.0,0.0,,,1.92,,,,84300.0,,,1.92,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,23.118
2020-09-28,123300.0,2912592.6,12.44,7.38,2.85,2912592.6,4400.0,123300.0,103936.8,,,0.14,,,,4400.0,,,0.14,,,4400.0,,0.1,,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,14.0114,23.622
2020-09-29,123300.0,2881890.9,12.35,6.89,2.91,2881890.9,4400.0,123300.0,102841.2,,,,,,,,,,,,,,,0.1,,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,14.0114,23.373
2020-09-30,123300.0,2915058.6,12.24,6.89,2.88,2915058.6,4400.0,123300.0,104024.8,,,,,,,,,,,,,,,0.1,,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,14.0114,23.642
2020-10-01,123300.0,2920113.9,12.09,6.89,2.92,2920113.9,4400.0,123300.0,104205.2,,,,,,,,,,,,,,,0.1,,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,14.0114,23.683
2020-10-02,39000.0,917787.0,3.68,2.18,0.92,917787.0,4400.0,39000.0,103545.2,,,,,,,,,,,,,,84300.0,0.1,2.0,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,4.4318,23.533
2020-10-05,39000.0,923676.0,3.81,2.18,0.92,923676.0,4400.0,39000.0,104209.6,,,,,,,,,,,,,,,0.1,,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,4.4318,23.684
2020-10-06,39000.0,926601.0,3.83,2.18,0.92,926601.0,4400.0,39000.0,104539.6,,,,,,,,,,,,,,,0.1,,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,4.4318,23.759
2020-10-07,39000.0,928434.0,3.8,2.18,0.93,928434.0,4400.0,39000.0,104746.4,,,,,,,,,,,,,,,0.1,,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,4.4318,23.806
2020-10-08,39000.0,936507.0,3.82,2.18,0.93,936507.0,4400.0,39000.0,105657.2,,,,,,,,,,,,,,,0.1,,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,4.4318,24.013
2020-10-09,39000.0,941655.0,3.88,2.18,0.94,941655.0,4400.0,39000.0,106238.0,,,,,,,,,,,,,,,0.11,,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,4.4318,24.145
2020-10-12,39000.0,958971.0,3.92,2.18,0.94,958971.0,4400.0,39000.0,108191.6,,,,,,,,,,,,,,,0.11,,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,4.4318,24.589
2020-10-13,39000.0,963885.0,4.02,2.18,0.96,963885.0,4400.0,39000.0,108746.0,,,,,,,,,,,,,,,0.11,,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,4.4318,24.715
2020-10-14,39000.0,957528.0,4.07,2.31,0.96,957528.0,4400.0,39000.0,108028.8,,,,,,,,,,,,,,,0.11,,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,4.4318,24.552
2020-10-15,39000.0,949884.0,4.58,2.31,0.96,949884.0,4400.0,39000.0,107166.4,,,,,,,,,,,,,,,0.11,,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,4.4318,24.356
2020-10-16,39000.0,958893.0,4.73,2.31,0.95,958893.0,4400.0,39000.0,108182.8,,,,,,,,,,,,,,,0.11,,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,4.4318,24.587
2020-10-19,39000.0,943371.0,5.1,2.31,0.96,943371.0,4400.0,39000.0,106431.6,,,,,,,,,,,,,,,0.11,,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,4.4318,24.189
2020-10-20,39000.0,934362.0,5.18,2.31,0.95,934362.0,4400.0,39000.0,105415.2,,,,,,,,,,,,,,,0.11,,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,4.4318,23.958
2020-10-21,39000.0,930657.0,5.14,2.31,0.93,930657.0,4400.0,39000.0,104997.2,,,,,,,,,,,,,,,0.11,,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,4.4318,23.863
2020-10-22,39000.0,931281.0,5.38,2.31,0.93,931281.0,4400.0,39000.0,105067.6,,,,,,,,,,,,,,,0.1,,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,4.4318,23.879
2020-10-23,43000.0,1031742.0,6.02,2.55,1.03,1031742.0,8400.0,43000.0,201549.6,,4000.0,0.1,,,,4000.0,,,0.1,4000.0,,,,0.2,,,100.0,97.67,0.0,0.0,0.0,100.0,,1.0,100.0,5.0,23.994
2020-10-26,43000.0,1014370.0,5.66,2.55,1.03,1014370.0,8400.0,43000.0,198156.0,,,,,,,,,,,,,,,0.2,,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.5595,23.59
2020-10-27,65000.0,1536600.0,9.43,3.85,1.53,1536600.0,30400.0,65000.0,718656.0,,22000.0,0.5,,,,22000.0,,,0.5,22000.0,,,,0.72,,,50.0,50.0,30400.0,718656.0,0.79,47.62,,1.0,100.0,1.0691,23.64
2020-10-28,65000.0,1502605.0,9.62,3.85,1.54,1502605.0,30400.0,65000.0,702756.8,,,,,,,,,,,,,,,0.72,,,50.0,50.0,30400.0,702756.8,0.79,47.62,,1.0,100.0,1.0691,23.117
2020-10-29,65000.0,1514565.0,8.73,3.85,1.5,1514565.0,30400.0,65000.0,708350.4,,,,,,,,,,,,,,,0.7,,,50.0,50.0,30400.0,708350.4,0.77,47.62,,1.0,100.0,1.0691,23.301
2020-10-30,65000.0,1500395.0,8.69,3.85,1.51,1500395.0,30400.0,65000.0,701723.2,,,,,,,,,,,,,,,0.71,,,50.0,50.0,30400.0,701723.2,0.78,47.62,,1.0,100.0,1.0691,23.083
2020-11-02,65000.0,1521650.0,8.73,3.85,1.5,1521650.0,30400.0,65000.0,711664.0,,,,,,,,,,,,,,,0.7,,,50.0,50.0,30400.0,711664.0,0.77,47.62,,1.0,100.0,1.0691,23.41
2020-11-03,65000.0,1543100.0,9.09,3.85,1.52,1543100.0,30400.0,65000.0,721696.0,,,,,,,,,,,,,,,0.71,,,50.0,50.0,30400.0,721696.0,0.78,47.62,,1.0,100.0,1.0691,23.74
2020-11-04,69500.0,1694062.5,9.51,4.12,1.65,1694062.5,34900.0,69500.0,850687.5,,4500.0,0.13,,,,4500.0,,,0.13,4500.0,,,,0.83,,,50.0,50.0,34900.0,850687.5,0.91,47.62,,1.0,100.0,0.9957,24.375
2020-11-05,69500.0,1703584.0,9.57,4.12,1.7,1703584.0,34900.0,69500.0,855468.8,,,,,,,,,,,,,,,0.85,,,50.0,50.0,34900.0,855468.8,0.94,47.62,,1.0,100.0,0.9957,24.512
2020-11-06,69500.0,1689058.5,9.85,4.12,1.7,1689058.5,34900.0,69500.0,848174.7,,,,,,,,,,,,,,,0.85,,,50.0,50.0,34900.0,848174.7,0.94,47.62,,1.0,100.0,0.9957,24.303
2020-11-09,69500.0,1748759.0,10.45,4.12,1.69,1748759.0,34900.0,69500.0,878153.8,,,,,,,,,,,,,,,0.85,,,50.0,50.0,34900.0,878153.8,0.93,47.62,,1.0,100.0,0.9957,25.162
2020-11-10,69500.0,1713800.5,8.92,3.75,1.75,1713800.5,34900.0,69500.0,860599.1,,,,,,,,,,,,,,,0.85,,,50.0,50.0,34900.0,860599.1,0.94,47.62,,1.0,100.0,0.9957,24.659
2020-11-11,69500.0,1738751.0,8.7,3.75,1.71,1738751.0,34900.0,69500.0,873128.2,,,,,,,,,,,,,,,0.86,,,50.0,50.0,34900.0,873128.2,0.95,47.62,,1.0,100.0,0.9957,25.018
2020-11-12,69500.0,1724295.0,8.73,3.75,1.74,1724295.0,34900.0,69500.0,865869.0,,,,,,,,,,,,,,,0.87,,,50.0,50.0,34900.0,865869.0,0.96,47.62,,1.0,100.0,0.9957,24.81
2020-11-13,69500.0,1724364.5,9.06,3.75,1.73,1724364.5,34900.0,69500.0,865903.9,,,,,,,,,,,,,,,0.87,,,50.0,50.0,34900.0,865903.9,0.95,47.62,,1.0,100.0,0.9957,24.811
2020-11-16,69500.0,1753068.0,8.64,3.75,1.73,1753068.0,34900.0,69500.0,880317.6,,,,,,,,,,,,,,,0.87,,,50.0,50.0,34900.0,880317.6,0.95,47.62,,1.0,100.0,0.9957,25.224
2020-11-17,69500.0,1743060.0,7.95,3.75,1.72,1743060.0,34900.0,69500.0,875292.0,,,,,,,,,,,,,,,0.88,,,50.0,50.0,34900.0,875292.0,0.97,47.62,,1.0,100.0,0.9957,25.08
2020-11-18,69500.0,1744450.0,7.76,3.75,1.74,1744450.0,34900.0,69500.0,875990.0,,,,,,,,,,,,,,,0.87,,,50.0,50.0,34900.0,875990.0,0.96,47.62,,1.0,100.0,0.9957,25.1
2020-11-19,69500.0,1721098.0,7.66,3.75,1.75,1721098.0,34900.0,69500.0,864263.6,,,,,,,,,,,,,,,0.88,,,50.0,50.0,34900.0,864263.6,0.97,47.62,,1.0,100.0,0.9957,24.764
2020-11-20,69500.0,1727492.0,7.28,3.75,1.72,1727492.0,34900.0,69500.0,867474.4,,,,,,,,,,,,,,,0.87,,,50.0,50.0,34900.0,867474.4,0.95,47.62,,1.0,100.0,0.9957,24.856
2020-11-23,69500.0,1720611.5,7.23,3.75,1.73,1720611.5,34900.0,69500.0,864019.3,,,,,,,,,,,,,,,0.87,,,50.0,50.0,34900.0,864019.3,0.95,47.62,,1.0,100.0,0.9957,24.757
2020-11-24,34900.0,878607.5,3.63,1.88,0.87,878607.5,34900.0,34900.0,878607.5,,,,,,,,,,,,,,34600.0,0.87,0.86,,50.0,50.0,34900.0,878607.5,0.95,47.62,,1.0,100.0,0.5,25.175
2020-11-25,34900.0,876199.4,3.6,1.88,0.88,876199.4,34900.0,34900.0,876199.4,,,,,,,,,,,,,,,0.88,,,50.0,50.0,34900.0,876199.4,0.97,47.62,,1.0,100.0,0.5,25.106
2020-11-26,41900.0,1052402.3,4.18,2.26,1.05,1052402.3,41900.0,41900.0,1052402.3,,7000.0,0.17,,,,7000.0,,,0.17,7000.0,,,,1.05,,,50.0,50.0,41900.0,1052402.3,1.16,47.62,,1.0,100.0,0.5,25.117
2020-11-27,41900.0,1051103.4,4.17,2.26,1.05,1051103.4,41900.0,41900.0,1051103.4,,,,,,,,,,,,,,,1.05,,,50.0,50.0,41900.0,1051103.4,1.16,47.62,,1.0,100.0,0.5,25.086
2020-11-30,41900.0,1040796.0,4.16,2.26,1.05,1040796.0,41900.0,41900.0,1040796.0,,,,,,,,,,,,,,,1.05,,,50.0,50.0,41900.0,1040796.0,1.15,47.62,,1.0,100.0,0.5,24.84
2020-12-01,41900.0,1052025.2,4.05,2.26,1.04,1052025.2,41900.0,41900.0,1052025.2,,,,,,,,,,,,,,,1.04,,,50.0,50.0,41900.0,1052025.2,1.15,47.62,,1.0,100.0,0.5,25.108
2020-12-02,41900.0,1046620.1,4.06,2.26,1.05,1046620.1,41900.0,41900.0,1046620.1,,,,,,,,,,,,,,,1.05,,,50.0,50.0,41900.0,1046620.1,1.16,47.62,,1.0,100.0,0.5,24.979
2020-12-03,41900.0,1045698.3,4.08,2.26,1.05,1045698.3,41900.0,41900.0,1045698.3,,,,,,,,,,,,,,,1.05,,,50.0,50.0,41900.0,1045698.3,1.15,47.62,,1.0,100.0,0.5,24.957
2020-12-04,41900.0,1051312.9,4.11,2.26,1.04,1051312.9,41900.0,41900.0,1051312.9,,,,,,,,,,,,,,,1.04,,,50.0,50.0,41900.0,1051312.9,1.15,47.62,,1.0,100.0,0.5,25.091
2020-12-07,41900.0,1052318.5,4.38,2.16,1.05,1052318.5,41900.0,41900.0,1052318.5,,,,,,,,,,,,,,,1.05,,,50.0,50.0,41900.0,1052318.5,1.15,47.62,,1.0,100.0,0.5,25.115
2020-12-08,41900.0,1055251.5,4.38,2.16,1.05,1055251.5,41900.0,41900.0,1055251.5,,,,,,,,,,,,,,,1.05,,,50.0,50.0,41900.0,1055251.5,1.16,47.62,,1.0,100.0,0.5,25.185
2020-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.213
2020-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.037
2020-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.83
2020-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.967
2020-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.895
2020-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.094
2020-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.015
2020-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.984
2020-12-21,39000.0,964353.0,4.81,1.86,0.98,964353.0,39000.0,39000.0,964353.0,,,,39000.0,,,,,,,,0.98,39000.0,,0.98,,,50.0,50.0,39000.0,964353.0,1.07,47.62,,1.0,100.0,0.5,24.727
2020-12-22,39000.0,974532.0,5.43,1.86,0.96,974532.0,39000.0,39000.0,974532.0,,,,,,,,,,,,,,,0.96,,,50.0,50.0,39000.0,974532.0,1.06,47.62,,1.0,100.0,0.5,24.988
2020-12-23,39000.0,977028.0,5.52,1.86,0.97,977028.0,39000.0,39000.0,977028.0,,,,,,,,,,,,,,,0.97,,,50.0,50.0,39000.0,977028.0,1.07,47.62,,1.0,100.0,0.5,25.052
2020-12-24,39000.0,976287.0,5.33,1.86,0.98,976287.0,39000.0,39000.0,976287.0,,,,,,,,,,,,,,,0.98,,,50.0,50.0,39000.0,976287.0,1.08,47.62,,1.0,100.0,0.5,25.033
2020-12-25,39000.0,976287.0,5.4,1.86,0.98,976287.0,39000.0,39000.0,976287.0,,,,,,,,,,,,,,,0.98,,,50.0,50.0,39000.0,976287.0,1.07,47.62,,1.0,100.0,0.5,
2020-12-28,39000.0,983541.0,5.4,1.86,0.98,983541.0,39000.0,39000.0,983541.0,,,,,,,,,,,,,,,0.98,,,50.0,50.0,39000.0,983541.0,1.07,47.62,,1.0,100.0,0.5,25.219
2020-12-29,39000.0,982839.0,5.62,1.86,0.98,982839.0,39000.0,39000.0,982839.0,,,,,,,,,,,,,,,0.98,,,50.0,50.0,39000.0,982839.0,1.08,47.62,,1.0,100.0,0.5,25.201
2020-12-30,39000.0,979602.0,6.13,1.86,0.98,979602.0,39000.0,39000.0,979602.0,,,,,,,,,,,,,,,0.98,,,50.0,50.0,39000.0,979602.0,1.08,47.62,,1.0,100.0,0.5,25.118
2020-12-31,39000.0,979173.0,6.35,1.86,0.98,979173.0,39000.0,39000.0,979173.0,,,,,,,,,,,,,,,0.98,,,50.0,50.0,39000.0,979173.0,1.08,47.62,,1.0,100.0,0.5,25.107
2021-01-01,39000.0,979173.0,6.34,1.86,0.98,979173.0,39000.0,39000.0,979173.0,,,,,,,,,,,,,,,0.98,,,50.0,50.0,39000.0,979173.0,1.08,47.62,,1.0,100.0,0.5,
2021-01-04,39000.0,971334.0,6.34,1.86,0.98,971334.0,39000.0,39000.0,971334.0,,,,,,,,,,,,,,,0.98,,,50.0,50.0,39000.0,971334.0,1.08,47.62,,1.0,100.0,0.5,24.906
2021-01-05,39000.0,972894.0,6.35,1.86,0.97,972894.0,39000.0,39000.0,972894.0,,,,,,,,,,,,,,,0.97,,,50.0,50.0,39000.0,972894.0,1.07,47.62,,1.0,100.0,0.5,24.946
2021-01-06,39000.0,988650.0,6.24,1.86,0.98,988650.0,39000.0,39000.0,988650.0,,,,,,,,,,,,,,,0.98,,,50.0,50.0,39000.0,988650.0,1.07,47.62,,1.0,100.0,0.5,25.35
2021-01-07,39000.0,997542.0,6.01,1.86,0.99,997542.0,39000.0,39000.0,997542.0,,,,,,,,,,,,,,,0.99,,,50.0,50.0,39000.0,997542.0,1.09,47.62,,1.0,100.0,0.5,25.578
2021-01-08,39000.0,1001715.0,6.06,1.83,1.0,1001715.0,39000.0,39000.0,1001715.0,,,,,,,,,,,,,,,1.0,,,50.0,50.0,39000.0,1001715.0,1.1,47.62,,1.0,100.0,0.5,25.685
2021-01-11,39000.0,1008852.0,6.19,1.83,1.0,1008852.0,39000.0,39000.0,1008852.0,,,,,,,,,,,,,,,1.0,,,50.0,50.0,39000.0,1008852.0,1.1,47.62,,1.0,100.0,0.5,25.868
2021-01-12,14000.0,361326.0,2.13,0.66,0.36,361326.0,14000.0,14000.0,361326.0,,,,,,0.64,,25000.0,,,,,,25000.0,0.36,0.64,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5,25.809
2021-01-13,14000.0,362082.0,2.13,0.66,0.36,362082.0,14000.0,14000.0,362082.0,,,,,,,,,,,,,,,0.36,,,100.0,50.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.5,25.863
2021-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.978
2021-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.783
2021-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.814
2021-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.786
2021-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.202
2021-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.21
2021-01-22,31000.0,807581.0,3.9,1.47,0.81,807581.0,31000.0,31000.0,807581.0,,,,31000.0,,,,,,,,0.81,31000.0,,0.81,,,50.0,50.0,31000.0,807581.0,0.89,47.62,,1.0,100.0,0.5,26.051
2021-01-25,36000.0,937440.0,4.47,1.71,0.94,937440.0,36000.0,36000.0,937440.0,,5000.0,0.12,,,,5000.0,,,0.12,5000.0,,,,0.94,,,50.0,50.0,36000.0,937440.0,1.03,47.62,,1.0,100.0,0.5,26.04
2021-01-26,36000.0,942444.0,4.21,1.71,0.94,942444.0,36000.0,36000.0,942444.0,,,,,,,,,,,,,,,0.94,,,50.0,50.0,36000.0,942444.0,1.03,47.62,,1.0,100.0,0.5,26.179
2021-01-27,36000.0,930600.0,4.19,1.71,0.94,930600.0,36000.0,36000.0,930600.0,,,,,,,,,,,,,,,0.94,,,50.0,50.0,36000.0,930600.0,1.04,47.62,,1.0,100.0,0.5,25.85
2021-01-28,62000.0,1609768.0,7.13,2.95,1.6,1609768.0,62000.0,62000.0,1609768.0,,26000.0,0.66,,,,26000.0,,,0.66,26000.0,,,,1.6,,,50.0,50.0,62000.0,1609768.0,1.76,47.62,,1.0,100.0,0.5,25.964
2021-01-29,62000.0,1574800.0,6.52,2.95,1.61,1574800.0,62000.0,62000.0,1574800.0,,,,,,,,,,,,,,,1.61,,,50.0,50.0,62000.0,1574800.0,1.77,47.62,,1.0,100.0,0.5,25.4
2021-02-01,62000.0,1594702.0,5.95,2.95,1.57,1594702.0,62000.0,62000.0,1594702.0,,,,,,,,,,,,,,,1.57,,,50.0,50.0,62000.0,1594702.0,1.73,47.62,,1.0,100.0,0.5,25.721
2021-02-02,78000.0,2054598.0,6.86,3.71,2.01,2054598.0,78000.0,78000.0,2054598.0,,16000.0,0.43,,,,16000.0,,,0.43,16000.0,,,,2.01,,,50.0,50.0,78000.0,2054598.0,2.21,47.62,,1.0,100.0,0.5,26.341
2021-02-03,78000.0,2054208.0,6.91,3.71,2.06,2054208.0,78000.0,78000.0,2054208.0,,,,,,,,,,,,,,,2.06,,,50.0,50.0,78000.0,2054208.0,2.26,47.62,,1.0,100.0,0.5,26.336
2021-02-04,78000.0,2075502.0,6.83,4.06,2.05,2075502.0,78000.0,78000.0,2075502.0,,,,,,,,,,,,,,,2.05,,,50.0,50.0,78000.0,2075502.0,2.26,47.62,,1.0,100.0,0.5,26.609
2021-02-05,78000.0,2081508.0,6.75,4.06,2.08,2081508.0,78000.0,78000.0,2081508.0,,,,,,,,,,,,,,,2.08,,,50.0,50.0,78000.0,2081508.0,2.28,47.62,,1.0,100.0,0.5,26.686
2021-02-08,78000.0,2086734.0,6.58,4.06,2.08,2086734.0,78000.0,78000.0,2086734.0,,,,,,,,,,,,,,,2.08,,,50.0,50.0,78000.0,2086734.0,2.29,47.62,,1.0,100.0,0.5,26.753
2021-02-09,78000.0,2085096.0,6.33,3.72,2.09,2085096.0,78000.0,78000.0,2085096.0,,,,,,,,,,,,,,,2.09,,,50.0,50.0,78000.0,2085096.0,2.3,47.62,,1.0,100.0,0.5,26.732
2021-02-10,129300.0,3441060.9,10.09,6.17,3.45,3441060.9,78000.0,129300.0,2075814.0,,,1.37,,,,51300.0,,,1.37,,,,,2.08,,,50.0,50.0,78000.0,2075814.0,2.29,47.62,,1.0,100.0,0.8288,26.613
2021-02-11,51300.0,1370171.7,3.93,2.45,1.37,1370171.7,0.0,51300.0,0.0,,,,,,2.08,,78000.0,,,,,,78000.0,0.0,2.09,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,26.709
2021-02-12,51300.0,1372634.1,3.9,2.45,1.37,1372634.1,0.0,51300.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,26.757
2021-02-15,51300.0,1382740.2,3.94,2.45,1.37,1382740.2,0.0,51300.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,26.954
2021-02-16,51300.0,1378174.5,4.04,2.45,1.38,1378174.5,0.0,51300.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,26.865
2021-02-17,51300.0,1377302.4,4.04,2.45,1.38,1377302.4,0.0,51300.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,26.848
2021-02-18,51300.0,1368940.5,4.14,2.45,1.38,1368940.5,0.0,51300.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,26.685
2021-02-19,51300.0,1373352.3,4.1,2.45,1.37,1373352.3,0.0,51300.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,26.771
