,ALMCP FP Equity_DX_SI_QTY,ALMCP FP Equity_DX_SHORT_INTEREST_VALUE,ALMCP FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALMCP FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALMCP FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALMCP FP Equity_DX_SI_MV,ALMCP FP Equity_DX_DSS,ALMCP FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALMCP FP Equity_DX_SUPPLY_SI_QTY,ALMCP FP Equity_DX_BROKER_SI_QTY,ALMCP FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALMCP FP Equity_DX_BROKER_SI_MV_NEW_x,ALMCP FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALMCP FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALMCP FP Equity_DX_BROKER_SI_MV_INC_x,ALMCP FP Equity_DX_SUPPLY_SI_MV_NEW,ALMCP FP Equity_DX_BROKER_SI_QTY_ADD,ALMCP FP Equity_DX_BROKER_SI_QTY_NEW,ALMCP FP Equity_DX_SUPPLY_SI_MV_DEC,ALMCP FP Equity_DX_BROKER_SI_QTY_INC,ALMCP FP Equity_DX_SUPPLY_SI_QTY_DEC,ALMCP FP Equity_DX_BROKER_SI_MV_NEW_y,ALMCP FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALMCP FP Equity_DX_BROKER_SI_MV_INC_y,ALMCP FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALMCP FP Equity_DX_BROKER_SI_MV_ADD,ALMCP FP Equity_DX_SUPPLY_SI_QTY_ADD,ALMCP FP Equity_DX_BROKER_SI_QTY_DEC,ALMCP FP Equity_DX_SUPPLY_SI_MV,ALMCP FP Equity_DX_BROKER_SI_MV_DEC,ALMCP FP Equity_DX_SUPPLY_SI_MV_RMV,ALMCP FP Equity_DX_BROKER_SI_MV_RMV,ALMCP FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALMCP FP Equity_DX_UTILIZATION_QUANTITY,ALMCP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALMCP FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALMCP FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALMCP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALMCP FP Equity_DX_ACTIVE_UTILIZATION_MV,ALMCP FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALMCP FP Equity_DX_BROKER_SI_CON_RATIO,ALMCP FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALMCP FP Equity_DX_DEMAND_SUPPLY_RATIO,ALMCP FP Equity_PX_LAST
2023-04-25,2347841.0,28502789.74,11.39,50.67,8.4,28.86,2.0,23921663.62,1658138.0,1970483.0,20129795.32,,,400.0,0.2,,,,0.33,12400.0,26338.0,,,0.2,400.0,,,28176.0,20.02,0.38,,,100.0,43.76,0.0,0.0,,0.0,100.0,18.66,0.1351,21.35,0.6196,12.14
2023-04-26,2403696.0,28363612.8,11.66,53.44,8.6,29.36,2.0,23891542.6,1743136.0,2024707.0,20569004.8,,,92034.0,0.81,,,,0.09,77924.0,7036.0,,,0.81,92034.0,,,23700.0,21.09,0.28,,,81.91,46.01,385041.0,4543483.8,,4.65,81.95,18.34,0.1414,23.71,0.6344,11.8
2023-04-27,2397058.0,29699548.62,11.63,56.02,8.57,29.3,2.0,24979094.91,1728998.0,2016069.0,21422285.22,,,3423.0,0.0,,,,0.28,1423.0,17561.0,,,0.0,3423.0,,,10061.0,20.44,0.25,,,81.79,45.63,385041.0,4770657.99,,4.55,81.79,17.64,0.1436,24.46,0.6327,12.39
2023-04-28,2398758.0,29504723.4,11.64,57.51,8.58,30.12,2.0,24818558.7,1736611.0,2017769.0,21360315.3,,,10700.0,0.17,,,,0.03,1700.0,3087.0,,,0.17,10700.0,,,,21.51,,,,81.85,46.3,385041.0,4736004.3,,4.76,81.87,17.97,0.1419,24.0,0.6396,12.3
2023-05-01,2398758.0,29504723.4,11.64,60.4,8.58,30.06,2.0,24818558.7,1736611.0,2017769.0,21360315.3,,,,,,,,,,,,,,,,,,21.43,,,,81.85,46.3,385041.0,4736004.3,,4.76,81.81,17.95,0.1421,24.06,0.6396,
2023-05-02,2403224.0,26675786.4,11.66,60.52,8.6,29.44,2.0,22446808.5,1748798.0,2022235.0,19411657.8,,,14461.0,0.15,,,,0.04,12187.0,2274.0,,,0.15,14461.0,,,7721.0,21.46,0.1,,,82.32,46.63,375641.0,4169615.1,,4.61,82.3,18.21,0.1403,22.76,0.6407,11.1
2023-05-03,2390255.0,26603538.15,11.6,56.68,8.55,27.01,2.0,22430667.42,1744497.0,2015334.0,19416251.61,,,2378.0,,,,,0.16,,6679.0,,,,2378.0,,,6901.0,19.3,0.43,,,82.29,46.5,375530.0,4179648.9,,4.14,82.35,17.89,0.1431,24.07,0.6371,11.13
2023-05-04,2394429.0,26171108.97,11.62,58.94,8.56,27.09,2.0,22046990.44,1745258.0,2017108.0,19075669.94,,,6101.0,0.12,,,,0.07,10000.0,6600.0,,,0.12,6101.0,,1260.0,8226.0,19.46,0.07,,,82.29,46.45,375530.0,4104542.9,,4.19,82.27,18.03,0.1415,23.66,0.6372,10.93
2023-05-05,2357467.0,25955711.67,11.44,58.97,8.43,26.32,2.0,21645109.5,1687513.0,1965950.0,18579518.13,,,,0.17,,,,0.78,20783.0,57745.0,,,0.17,,,,71941.0,18.43,0.88,,,80.39,44.97,411547.0,4531132.47,,4.48,80.43,18.15,0.136,22.17,0.6283,11.01
2023-05-08,2357467.0,26639377.1,11.44,59.78,8.43,26.62,2.0,22215235.0,1687516.0,1965950.0,19068930.8,,,3.0,,,,,,,,,,,3.0,,,,18.6,,,,80.39,45.11,411547.0,4650481.1,,4.53,80.41,18.12,0.1366,22.42,0.6302,11.3
2023-05-09,2356367.0,26626947.1,11.43,61.73,8.43,27.19,2.0,22202805.0,1686416.0,1964850.0,19056500.8,,,,,,,,0.0,,1100.0,,,,,,,1100.0,19.1,0.0,,,80.38,44.61,411547.0,4650481.1,,4.67,80.35,18.26,0.1362,22.13,0.6234,11.3
2023-05-10,2351318.0,26710972.48,11.41,61.85,8.41,27.07,2.0,22195929.12,1711592.0,1953867.0,19443685.12,,,37034.0,0.13,,,,0.14,12034.0,11858.0,,,0.13,37034.0,,,23017.0,19.32,0.28,,,82.05,45.73,374513.0,4254467.68,,4.22,82.07,18.22,0.1371,22.27,0.6282,11.36
2023-05-11,2409070.0,26957493.3,11.69,65.65,8.62,27.8,2.0,22798707.42,1770168.0,2037418.0,19808179.92,,,126538.0,1.55,,,,0.75,136086.0,67962.0,,,1.55,126538.0,,,52535.0,20.16,0.64,,,87.71,47.31,247975.0,2774840.25,,2.83,87.69,19.22,0.1395,21.08,0.6438,11.19
2023-05-12,2395984.0,26547502.72,11.62,65.86,8.57,27.32,2.0,22639165.68,1752024.0,2043246.0,19412425.92,,,18016.0,0.34,,,,0.55,32271.0,36160.0,,,0.34,18016.0,,,26443.0,19.67,0.39,,,86.89,46.82,264300.0,2928444.0,,2.98,86.86,19.32,0.1399,21.22,0.6403,11.08
2023-05-15,2391921.0,24373674.99,11.6,66.77,8.56,26.66,2.0,20793917.8,1749398.0,2040620.0,17826365.62,,,,,,,,0.15,,2626.0,,,,,,,2626.0,19.35,0.07,,,86.81,46.78,265737.0,2707860.03,,2.94,86.81,19.78,0.1392,20.44,0.6396,10.19
2023-05-16,2423369.0,24148872.09,11.76,62.47,8.67,25.28,2.0,20576529.2,1773658.0,2064880.0,17674501.97,,,24260.0,0.34,,,,,30000.0,,,,0.34,24260.0,,,5740.0,18.08,0.22,,,88.02,47.4,241477.0,2406318.31,,2.46,88.02,19.18,0.1335,19.99,0.6476,9.965
2023-05-17,2380697.0,23045146.96,11.55,59.47,8.51,24.27,2.0,19570481.92,1734122.0,2021744.0,16786300.96,,,5600.0,,,,,0.6,,45136.0,,,,5600.0,,,43136.0,17.3,0.59,,,87.64,46.34,244613.0,2367853.84,,2.44,87.63,18.03,0.1309,20.25,0.6361,9.68
2023-05-18,2310116.0,21299269.52,11.21,54.05,8.26,22.82,2.0,18128677.48,1661880.0,1966234.0,15322533.6,,,13426.0,0.12,,,,1.02,17586.0,86647.0,,,0.12,13426.0,,979.0,73096.0,16.12,0.95,,,82.91,43.96,342635.0,3159094.7,,3.33,82.89,18.7,0.1275,20.42,0.611,9.22
2023-05-19,2318028.0,20815891.44,11.25,53.12,8.29,22.05,2.0,17778217.86,1677457.0,1979757.0,15063563.86,,,48771.0,0.1,,,,0.36,29334.0,33194.0,,,0.1,48771.0,,,15811.0,15.43,0.28,,,84.41,44.41,309864.0,2782578.72,,2.85,84.41,18.35,0.1298,21.47,0.6136,8.98
2023-05-22,2309050.0,20827631.0,11.23,39.2,8.26,21.68,2.0,17614905.44,1645671.0,1952872.0,14843952.42,,,1289.0,0.07,,,,0.47,9000.0,37174.0,,,0.07,1289.0,,4099.0,35885.0,14.76,0.45,,,87.62,43.47,232487.0,2097032.74,,2.08,87.64,18.29,0.1287,21.5,0.6099,9.02
2023-05-23,2387530.0,21129640.5,11.61,40.05,8.54,22.61,2.0,17532345.6,1672876.0,1981056.0,14804952.6,,,84408.0,0.4,,,,0.51,43684.0,57203.0,,,0.4,84408.0,,,15500.0,15.12,0.13,,,91.87,44.21,148079.0,1310499.15,,1.34,91.86,17.66,0.1241,20.41,0.631,8.85
2023-05-24,2350469.0,21201230.38,11.43,39.15,8.41,22.15,2.0,17603026.1,1643375.0,1951555.0,14823242.5,,,,,,,,0.4,,29501.0,,,,,,,29501.0,14.57,0.33,,,91.06,44.35,161279.0,1454736.58,,1.43,91.06,17.67,0.1253,20.99,0.6344,9.02
2023-05-25,2337635.0,21050403.18,11.37,38.83,8.36,21.79,2.0,17456660.76,1631224.0,1938552.0,14689172.12,,,30436.0,0.04,,,,0.36,169.0,42587.0,,,0.04,30436.0,,,13172.0,14.74,0.06,,,92.56,44.03,131210.0,1181546.05,,1.19,92.55,18.31,0.1287,21.44,0.631,9.005
2023-05-26,2376145.0,21385305.0,11.56,39.25,8.5,22.13,2.0,17748018.0,1676245.0,1972002.0,15086205.0,,,56923.0,0.63,,,,0.29,67077.0,28775.0,,,0.63,56923.0,,16873.0,33627.0,15.1,0.32,,,91.3,45.24,159677.0,1437093.0,,1.44,91.3,17.98,0.1272,20.16,0.6413,9.0
2023-05-29,2432678.0,21784631.49,11.83,40.19,8.7,22.72,2.0,18607155.7,1632094.0,2077851.0,14615401.77,,,10862.0,1.42,,,,0.5,150000.0,55013.0,,,1.42,10862.0,,,44151.0,14.7,0.39,,,88.37,44.12,214690.0,1922548.95,,1.93,88.39,17.51,0.1406,25.97,0.6576,8.955
2023-05-30,2381857.0,21674898.7,11.58,39.65,8.52,22.15,2.0,18549449.1,1782895.0,2038401.0,16224344.5,,,150801.0,0.03,,,,,5701.0,,,,0.03,150801.0,,,45151.0,15.95,0.41,,,89.29,48.2,213889.0,1946389.9,,1.91,89.31,17.82,0.137,24.91,0.6439,9.1
2023-05-31,2376842.0,22354199.01,11.56,39.42,8.5,22.55,2.0,19009715.18,1737478.0,2021235.0,16340980.59,,33443.0,,0.31,0.3,,,0.3,23330.0,45417.0,,33443.0,0.31,,,,40496.0,15.85,0.23,0.3,,87.48,47.45,248655.0,2338600.28,33443.0,2.27,87.47,17.88,0.1339,23.71,0.6491,9.405
2023-06-01,2349286.0,22024556.25,11.42,36.25,8.4,22.72,2.0,18781078.13,1715958.0,2003315.0,16087106.25,,,7116.0,0.07,,,,0.16,1080.0,28636.0,,,0.07,7116.0,,,19000.0,16.06,0.09,,,84.08,46.89,324923.0,3046153.13,,3.03,84.15,18.14,0.133,23.19,0.6419,9.375
2023-06-02,2297945.0,22106230.9,11.18,34.89,8.22,22.38,2.0,18867879.16,1674349.0,1961318.0,16107237.38,,,26272.0,0.04,,,,0.61,4792.0,71080.0,,,0.04,26272.0,,3199.0,46789.0,15.73,0.34,,,83.5,45.46,330931.0,3183556.22,,3.11,83.5,18.53,0.1314,22.39,0.624,9.62
2023-06-05,2083496.0,20199493.72,10.13,31.35,7.45,20.79,2.0,17066981.05,1556281.0,1760390.0,15088144.3,,,65393.0,0.07,,,,1.7,1300.0,183461.0,,,0.07,65393.0,,,202228.0,14.98,1.8,,,85.41,43.75,265881.0,2577716.3,,2.56,85.4,19.31,0.1285,19.86,0.5857,9.695
2023-06-06,2061181.0,20292326.95,10.02,30.65,7.37,20.74,2.0,17153672.03,1490815.0,1742374.0,14677073.68,,,14107.0,0.72,,,,0.78,64554.0,84780.0,,,0.72,14107.0,,5207.0,82570.0,14.47,0.72,,,81.37,42.02,341350.0,3360590.75,,3.31,81.36,19.04,0.1248,19.66,0.5809,9.845
2023-06-07,2056115.0,20180768.73,10.0,30.46,7.35,20.92,2.0,16961605.77,1532772.0,1728131.0,15044157.18,,,42673.0,0.14,,,,0.03,8096.0,3611.0,,,0.14,42673.0,,2895.0,22339.0,15.09,0.18,,,83.35,43.19,306243.0,3005775.05,,3.01,83.36,19.03,0.1239,19.14,0.5794,9.815
2023-06-08,2054097.0,20458806.12,9.99,29.84,7.35,20.83,2.0,17223967.44,1484210.0,1729314.0,14782731.6,,,11238.0,0.03,,,,0.63,4283.0,59800.0,,,0.03,11238.0,,,3100.0,14.53,0.03,,,80.22,41.74,366043.0,3645788.28,,3.57,80.28,19.07,0.1241,19.18,0.5777,9.96
2023-06-09,2030123.0,19347072.19,9.87,28.85,7.26,20.7,2.0,16268729.71,1458999.0,1707107.0,13904260.47,,,,0.07,,,,0.13,3754.0,25211.0,,,0.07,,,,25961.0,14.54,0.24,,,79.82,41.03,368943.0,3516026.79,,3.68,79.8,18.46,0.1225,18.98,0.5709,9.53
2023-06-12,2012786.0,19644791.36,9.79,28.31,7.2,19.96,2.0,16492155.2,1441662.0,1689770.0,14070621.12,,,25990.0,0.0,,,,0.49,5300.0,43327.0,,,0.0,25990.0,,,22637.0,13.75,0.3,,,77.42,40.55,420440.0,4103494.4,,4.01,77.43,18.3,0.1214,18.62,0.5661,9.76
2023-06-13,2000704.0,19136733.76,9.73,27.89,7.16,20.15,2.0,16062389.72,1440713.0,1679288.0,13780419.85,,,15243.0,0.07,,,,0.04,1375.0,16192.0,,,0.07,15243.0,,,11857.0,14.03,0.07,,,76.94,40.81,431827.0,4130425.26,,4.2,76.96,18.46,0.1216,18.51,0.5667,9.565
2023-06-14,2003737.0,18955352.02,9.74,28.4,7.17,19.82,2.0,15914756.66,1437413.0,1682321.0,13597926.98,,,4294.0,0.06,,,,0.15,9533.0,7594.0,,,0.06,4294.0,,,6500.0,13.73,0.1,,,76.63,40.73,438357.0,4146857.22,,4.18,76.65,18.45,0.1217,18.52,0.5678,9.46
2023-06-15,2004199.0,18869533.59,9.75,27.81,7.17,19.6,2.0,15780490.92,1424193.0,1676101.0,13408777.1,,,4357.0,0.03,,,,0.18,6410.0,17577.0,,,0.03,4357.0,,,12630.0,13.42,0.15,,,76.51,40.35,437352.0,4117669.08,,4.11,76.55,18.38,0.1221,18.53,0.5679,9.415
2023-06-16,2009050.0,19156291.75,9.77,27.53,7.19,19.67,2.0,15976712.51,1423678.0,1675586.0,13574769.73,,,966.0,0.04,,,,0.02,5366.0,1481.0,,,0.04,966.0,,,5881.0,13.4,0.06,,,76.54,40.61,436327.0,4160377.95,,4.1,76.57,18.34,0.1227,18.62,0.5731,9.535
2023-06-19,2018382.0,19003066.53,9.82,26.79,7.22,19.84,2.0,15788032.33,1420207.0,1676902.0,13371248.91,,,,0.08,,,,0.0,6516.0,3471.0,,,0.08,,,,5200.0,13.55,0.03,,,76.38,40.5,439132.0,4134427.78,,4.19,76.38,18.34,0.1232,18.34,0.5756,9.415
2023-06-20,2054146.0,19514387.0,9.99,26.88,7.35,20.1,2.0,16237067.5,1412455.0,1709165.0,13418322.5,,,,0.48,,,,0.13,52603.0,7752.0,,,0.48,,,,20340.0,13.31,0.2,,,75.97,40.28,446884.0,4245398.0,,4.21,75.97,17.93,0.1217,18.18,0.5858,9.5
2023-06-21,2002840.0,18726554.0,9.74,25.56,7.16,19.6,2.0,15549779.3,1461370.0,1663078.0,13663809.5,,,52242.0,,,,,0.03,,3438.0,,,,52242.0,,111.0,46087.0,13.82,0.44,,,77.77,41.63,417617.0,3904718.95,,3.94,77.81,18.44,0.1234,18.48,0.5706,9.35
2023-06-22,1973724.0,17191136.04,9.6,25.0,7.06,19.01,2.0,14288032.07,1461764.0,1640417.0,12731964.44,,,19499.0,,,,,0.23,,20261.0,,,,19499.0,,1156.0,22661.0,13.66,0.28,,,77.01,41.61,436359.0,3800686.89,,4.08,77.0,18.32,0.1209,18.85,0.5618,8.71
2023-06-23,1977977.0,16664456.23,9.62,23.5,7.07,18.11,2.0,13924250.25,1448571.0,1652730.0,12204210.68,,,,0.08,,,,0.39,19217.0,13193.0,,,0.08,,,,6904.0,12.65,0.22,,,82.03,41.26,317238.0,2672730.15,,2.78,81.99,18.45,0.1189,18.54,0.5633,8.425
2023-06-26,1984757.0,16681882.59,9.65,23.2,7.1,17.53,2.0,13973480.6,1446661.0,1662520.0,12159185.71,,,68.0,0.0,,,,0.17,10100.0,1978.0,,,0.0,68.0,,,310.0,12.18,0.08,,,82.66,41.38,303527.0,2551144.44,,2.55,82.68,18.47,0.1192,18.77,0.5678,8.405
2023-06-27,1994451.0,16703527.13,9.7,23.95,7.13,17.54,2.0,14004792.25,1456355.0,1672214.0,12196973.13,,,9694.0,0.07,,,,,9694.0,,,,0.07,9694.0,,,,12.21,,,,83.25,41.74,293071.0,2454469.63,,2.45,83.28,18.33,0.1191,18.68,0.5716,8.375
2023-06-28,1901408.0,15857742.72,9.24,23.4,6.8,16.71,2.0,13877601.54,1369388.0,1663981.0,11420695.92,,,,0.01,,,,0.72,1700.0,86967.0,,,0.01,,,,9933.0,11.49,0.09,,,84.01,39.7,260688.0,2174137.92,,2.19,83.99,19.31,0.1246,19.36,0.5513,8.34
2023-06-29,1892337.0,15384699.81,9.2,23.94,6.77,16.5,2.0,13454418.3,1374586.0,1654910.0,11175384.18,,,14441.0,,,,,0.09,,9243.0,,,,14441.0,,,9071.0,11.48,0.09,,,83.94,39.77,262949.0,2137775.37,,2.2,83.93,19.33,0.1248,19.5,0.5475,8.13
2023-06-30,1904662.0,15961067.56,9.26,24.0,6.81,16.33,2.0,13971429.3,1372642.0,1667235.0,11502739.96,,,67779.0,0.09,,,,0.59,14083.0,69723.0,,,0.09,67779.0,,,1758.0,11.15,0.07,,,84.6,39.99,249839.0,2093650.82,,2.02,84.63,19.11,0.1244,19.55,0.5549,8.38
2023-07-03,1894129.0,15427680.71,9.21,29.25,6.77,16.56,2.0,13517531.6,1365018.0,1659611.0,11118071.61,,,,,,,,0.0,,7624.0,,,,,,,7624.0,11.42,0.0,,,84.91,39.92,242513.0,1975268.39,,2.03,84.9,19.27,0.1244,19.46,0.5539,8.145
2023-07-04,1889536.0,15522538.24,9.19,29.44,6.76,16.38,2.0,13595972.87,1334436.0,1655018.0,10962391.74,,,,,,,,0.36,,30582.0,,,,,,,4593.0,10.89,0.09,,,86.19,39.42,213761.0,1756046.62,,1.75,86.19,19.33,0.1246,19.55,0.5582,8.215
2023-07-05,1815717.0,14534814.59,8.83,28.29,6.49,15.68,2.0,13235354.93,1359793.0,1653386.0,10885142.97,,,42596.0,0.2,,,,0.14,24357.0,17239.0,,,0.2,42596.0,,,25989.0,11.19,0.26,,,87.18,40.29,200005.0,1601040.03,,1.65,87.16,20.05,0.1339,20.25,0.538,8.005
2023-07-06,1726908.0,13435344.24,8.4,26.82,6.18,14.25,2.0,12213378.54,1277250.0,1569843.0,9937005.0,,,,,,,,0.79,,83543.0,,,,,,1000.0,83543.0,10.19,1.01,,,82.65,37.93,268143.0,2086152.54,,2.14,82.64,21.42,0.1456,21.63,0.5128,7.78
2023-07-07,1711978.0,13293509.17,8.32,26.31,6.12,13.76,2.0,12075763.05,1261320.0,1555153.0,9794149.8,,,500.0,0.0,,1000.0,,0.24,500.0,16430.0,,,0.0,500.0,0.01,,16190.0,9.77,0.22,,,82.78,37.6,262309.0,2036829.39,,2.02,82.85,21.7,0.1454,21.82,0.5104,7.765
2023-07-10,1708088.0,13220601.12,8.31,25.26,6.11,13.72,2.0,12006775.62,1257430.0,1551263.0,9732508.2,,,,,,,,0.02,,3890.0,,,,,,,3890.0,9.74,0.03,,,83.15,37.65,254891.0,1972856.34,,1.97,83.18,21.79,0.1458,21.86,0.5115,7.74
2023-07-11,1657904.0,13055994.0,8.06,24.15,5.93,13.33,2.0,11931530.63,1207246.0,1515115.0,9507062.25,,,,,,,,0.4,,50184.0,,,,,,,36148.0,9.33,0.3,,,83.13,36.3,245042.0,1929705.75,,1.89,83.16,22.4,0.1492,22.72,0.4985,7.875
2023-07-12,1815146.0,14276123.29,8.83,26.31,6.49,14.8,2.0,13153087.81,1358027.0,1672357.0,10680882.36,,,155665.0,1.4,,,,0.03,157242.0,4884.0,,,1.4,155665.0,,,,10.62,,,,93.97,40.95,87191.0,685757.22,,0.68,94.0,20.49,0.1673,29.18,0.5473,7.865
2023-07-13,1777320.0,14618457.0,8.64,27.68,6.36,14.46,2.0,13444017.48,1353349.0,1634531.0,11131295.53,,,9626.0,0.03,,3276.0,,0.11,3704.0,14304.0,,,0.03,9626.0,0.03,,44806.0,10.6,0.37,,,93.91,40.87,87709.0,721406.53,,0.68,93.94,21.51,0.1733,29.19,0.5367,8.225
2023-07-14,1717729.0,14059611.87,8.35,25.74,6.14,14.5,2.0,12839089.22,1349975.0,1568612.0,11049545.38,,,35588.0,0.09,,,,0.1,5286.0,41273.0,,,0.09,35588.0,,2311.0,71205.0,11.09,0.47,,,92.59,40.88,108001.0,883988.19,,0.89,92.6,21.9,0.1812,30.51,0.5202,8.185
2023-07-17,1395335.0,11295236.83,6.78,20.67,4.99,11.81,2.0,10161855.88,1027604.0,1255325.0,8318454.38,,,,0.58,,,,2.66,64000.0,322371.0,,,0.58,,,,377287.0,8.41,3.15,,,100.0,33.96,0.0,0.0,,0.0,100.0,25.67,0.178,26.76,0.4611,8.095
2023-07-18,1362699.0,11031048.41,6.63,20.17,4.87,11.44,1.0,9949645.45,1021468.0,1229110.0,8268783.46,,,8000.0,0.06,,,,0.14,8000.0,14136.0,,,0.06,8000.0,,,34215.0,8.27,0.31,,,100.0,34.1,0.0,0.0,,0.0,100.0,26.24,0.1787,26.38,0.4549,8.095
2023-07-19,1349778.0,11371879.65,6.56,19.59,4.83,11.46,1.0,10193104.2,1000021.0,1209864.0,8425176.93,,,10507.0,,,,,0.25,,31954.0,,,,10507.0,,,19246.0,8.11,0.06,,,100.0,33.42,0.0,0.0,,0.0,100.0,26.22,0.1808,26.88,0.451,8.425
2023-07-20,1222964.0,10175060.48,5.95,17.47,4.37,10.65,1.0,9019296.0,918275.0,1084050.0,7640048.0,,,20050.0,0.03,,13300.0,,0.76,3000.0,101796.0,,,0.03,20050.0,0.11,,142114.0,7.76,1.09,,,100.0,31.6,0.0,0.0,,0.0,100.0,23.21,0.1794,29.28,0.4209,8.32
2023-07-21,1240665.0,10545652.5,6.03,17.52,4.44,10.77,1.0,9327305.0,876230.0,1097330.0,7447955.0,,,11646.0,0.53,,,,0.47,59124.0,53691.0,,,0.53,11646.0,,,45844.0,7.3,0.39,,,100.0,30.5,0.0,0.0,,0.0,100.0,20.19,0.1725,29.23,0.4318,8.5
2023-07-24,1176336.0,9934157.52,5.72,16.35,4.21,10.36,1.0,8723693.45,871648.0,1033001.0,7361067.36,,,3380.0,,,,,0.07,,7962.0,,,,3380.0,,,64329.0,7.43,0.56,,,100.0,30.49,0.0,0.0,,0.0,100.0,21.51,0.1805,30.67,0.4115,8.445
2023-07-25,1215985.0,10159554.68,5.91,16.42,4.35,10.62,1.0,8959943.78,850571.0,1072405.0,7106520.71,,,17190.0,0.63,,,,0.35,74740.0,39712.0,,,0.63,17190.0,,1445.0,35336.0,7.2,0.31,,,100.0,30.03,0.0,0.0,,0.0,100.0,20.9,0.1776,29.68,0.4293,8.355
2023-07-26,1166217.0,9533823.98,5.67,15.76,4.17,10.05,1.0,8401831.73,804217.0,1027747.0,6574473.98,,,,0.02,,,,0.4,2696.0,46354.0,,,0.02,,,,47354.0,6.71,0.42,,,100.0,28.81,0.0,0.0,,0.0,100.0,21.66,0.1806,30.63,0.4178,8.175
2023-07-27,1212082.0,9720897.64,5.89,16.62,4.33,10.32,1.0,8626408.24,802217.0,1075612.0,6433780.34,,,,0.47,,,,0.03,52605.0,2000.0,,,0.47,,,,4740.0,6.58,0.06,,,100.0,28.92,0.0,0.0,,0.0,100.0,20.77,0.1755,29.4,0.4369,8.02
2023-07-28,1202661.0,9470955.38,5.85,16.37,4.3,10.01,1.0,8446819.5,800477.0,1072612.0,6303756.38,,,,,,,,0.02,,1740.0,,,,,,,3000.0,6.41,0.02,,,100.0,28.89,0.0,0.0,,0.0,100.0,20.88,0.1748,29.1,0.4341,7.875
2023-07-31,1188541.0,9122052.18,5.78,16.14,4.25,9.75,1.0,8074644.93,811911.0,1052071.0,6231416.93,,,45565.0,0.21,,,,0.29,29095.0,34997.0,,,0.21,45565.0,,866.0,49636.0,6.4,0.46,,,100.0,29.36,0.0,0.0,,0.0,100.0,22.23,0.1681,26.31,0.4297,7.675
2023-08-01,1286104.0,9838695.6,6.25,16.75,4.6,10.28,1.0,8675803.8,885385.0,1134092.0,6773195.25,,,74261.0,0.39,,30000.0,,0.47,60191.0,58767.0,,,0.39,74261.0,0.23,57980.0,8170.0,6.8,0.12,,,91.98,32.14,77234.0,590840.1,,0.59,91.96,22.57,0.1739,27.12,0.4669,7.65
2023-08-02,1305728.0,10152035.2,6.35,17.14,4.67,10.45,1.0,9020065.18,879254.0,1160137.0,6836199.85,,,7723.0,0.23,,,,0.11,30299.0,13854.0,,,0.23,7723.0,,,4254.0,6.74,0.01,,,91.89,32.01,77552.0,602966.8,,0.6,91.88,22.15,0.1699,26.12,0.4753,7.775
2023-08-03,1270605.0,9751893.38,6.18,16.43,4.54,10.19,1.0,8660001.82,881202.0,1128339.0,6763225.35,,,41588.0,0.05,,,,0.35,7068.0,46216.0,,,0.05,41588.0,,6576.0,38866.0,6.84,0.34,,,100.0,32.04,0.0,0.0,,0.0,100.0,23.37,0.1757,26.55,0.4619,7.675
2023-08-04,1267993.0,9763546.1,6.17,17.33,4.53,10.08,1.0,8673680.4,844909.0,1126452.0,6505799.3,,,3594.0,0.26,,,,0.31,33124.0,39887.0,,,0.26,3594.0,,,35011.0,6.47,0.3,,,100.0,31.12,0.0,0.0,,0.0,100.0,21.95,0.1732,26.82,0.4671,7.7
2023-08-07,1276864.0,9665860.48,6.21,17.65,4.57,10.2,1.0,8594395.11,851458.0,1135323.0,6445537.06,,,14272.0,0.14,,,,0.06,16594.0,7723.0,,,0.14,14272.0,,,7723.0,6.56,0.06,,,100.0,31.36,0.0,0.0,,0.0,100.0,21.88,0.1697,26.57,0.4703,7.57
2023-08-08,1270257.0,9133147.83,6.18,17.35,4.54,9.93,1.0,8115468.04,853979.0,1128716.0,6140109.01,,,2521.0,0.0,,,,,16793.0,,,,0.0,2521.0,,,23400.0,6.47,0.19,,,100.0,31.42,0.0,0.0,,0.0,100.0,22.22,0.1695,26.52,0.4674,7.19
2023-08-09,1330572.0,9686564.16,6.47,17.5,4.76,10.01,1.0,8656145.68,879294.0,1189031.0,6401260.32,,,25315.0,0.36,,,,,60315.0,,,,0.36,25315.0,,,,6.32,,,,100.0,32.34,0.0,0.0,,0.0,100.0,21.65,0.177,28.84,0.4894,7.28
