,SELER FP Equity_DX_SI_QTY,SELER FP Equity_DX_SHORT_INTEREST_VALUE,SELER FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,SELER FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,SELER FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,SELER FP Equity_DX_SI_MV,SELER FP Equity_DX_DSS,SELER FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,SELER FP Equity_DX_SUPPLY_SI_QTY,SELER FP Equity_DX_BROKER_SI_QTY,SELER FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,SELER FP Equity_DX_BROKER_SI_MV_NEW_x,SELER FP Equity_DX_BROKER_SI_QTY_ADD,SELER FP Equity_DX_BROKER_SI_QTY_NEW,SELER FP Equity_DX_BROKER_SI_MV_NEW_y,SELER FP Equity_DX_BROKER_SI_MV_ADD,SELER FP Equity_DX_SUPPLY_SI_MV,SELER FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,SELER FP Equity_DX_UTILIZATION_QUANTITY,SELER FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,SELER FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,SELER FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,SELER FP Equity_DX_ACTIVE_UTILIZATION_MV,SELER FP Equity_DX_BROKER_SI_CON_RATIO,SELER FP Equity_DX_BROKER_SI_MARKET_SHARE_1,SELER FP Equity_DX_DEMAND_SUPPLY_RATIO,SELER FP Equity_PX_LAST
2012-10-15,30294.0,1084981.64,4.58,7.38,2.07,1.27,1.0,1084981.64,0.0,30294.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,43.99
2012-10-16,30294.0,1073142.79,4.58,7.38,2.07,1.27,1.0,1073142.79,0.0,30294.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,43.51
2012-10-17,30294.0,1073389.43,4.58,7.37,2.07,1.27,1.0,1073389.43,0.0,30294.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,43.52
2012-10-18,30294.0,1085228.29,4.58,7.39,2.07,1.27,1.0,1085228.29,0.0,30294.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,44.0
2012-10-19,30294.0,1084981.64,4.58,7.39,2.07,1.27,1.0,1084981.64,0.0,30294.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,43.99
2012-10-22,30294.0,1084981.64,4.58,7.39,2.07,1.27,1.0,1084981.64,0.0,30294.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,43.99
2012-10-23,30294.0,1084981.64,4.58,7.41,2.07,1.27,1.0,1084981.64,0.0,30294.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,43.99
2012-10-24,30294.0,1084981.64,4.58,7.41,2.07,1.27,1.0,1084981.64,0.0,30294.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,43.99
2012-10-25,30294.0,1084981.64,4.58,289.43,2.07,1.27,1.0,1084981.64,0.0,30294.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,43.99
2012-10-26,30294.0,1084981.64,4.58,289.43,2.07,1.27,1.0,1084981.64,0.0,30294.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,43.99
2012-10-29,30294.0,1084981.64,4.58,289.43,2.07,1.27,1.0,1084981.64,0.0,30294.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,43.99
2012-10-30,30294.0,1084981.64,4.58,424.68,2.07,1.27,1.0,1084981.64,0.0,30294.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,43.99
2012-10-31,30294.0,1084981.64,4.58,424.68,2.07,1.27,1.0,1084981.64,0.0,30294.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,43.99
2012-11-01,30294.0,1084981.64,2.25,554.16,2.07,1.27,1.0,1084981.64,0.0,30294.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,43.99
2012-11-02,30294.0,1084981.64,2.25,554.16,2.07,1.27,1.0,1084981.64,0.0,30294.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,43.99
2012-11-05,30294.0,1084981.64,2.25,770.19,2.07,1.27,1.0,1084981.64,0.0,30294.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,43.99
2012-11-06,30294.0,1084981.64,2.25,770.19,2.07,1.27,1.0,1084981.64,0.0,30294.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,43.99
2012-11-07,30294.0,1072896.15,2.25,770.19,2.07,1.27,1.0,1072896.15,0.0,30294.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,43.5
2012-11-08,30294.0,1073142.79,2.25,721.86,2.07,1.27,1.0,1073142.79,0.0,30294.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,43.51
2012-11-09,30294.0,1073142.79,2.25,721.86,2.07,1.27,1.0,1073142.79,0.0,30294.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,
2012-11-12,30294.0,1097560.43,2.25,722.43,2.07,1.27,1.0,1097560.43,0.0,30294.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,44.5
2012-11-13,30294.0,1097560.43,2.25,669.73,2.07,1.27,1.0,1097560.43,0.0,30294.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,44.5
2012-11-14,30294.0,1097560.43,2.25,679.24,2.07,1.27,1.0,1097560.43,0.0,30294.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,44.5
2012-11-15,30294.0,1097560.43,2.25,875.55,2.07,1.27,1.0,1097560.43,0.0,30294.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,44.5
2012-11-16,30294.0,1097313.78,2.25,870.52,2.07,1.27,1.0,1097313.78,0.0,30294.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,44.49
2012-11-19,30294.0,1072896.15,2.25,870.52,2.07,1.27,1.0,1072896.15,0.0,30294.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,43.5
2012-11-20,30294.0,1072896.15,2.25,754.83,2.07,1.27,1.0,1072896.15,0.0,30294.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,43.5
2012-11-21,30294.0,1085228.29,2.25,608.72,2.07,1.27,1.0,1085228.29,0.0,30294.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,44.0
2012-11-22,30294.0,1097560.43,2.25,761.79,2.07,1.27,1.0,1097560.43,0.0,30294.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,44.5
2012-11-23,30294.0,1097807.07,2.25,662.41,2.07,1.27,1.0,1097807.07,0.0,30294.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,44.51
2012-11-26,30294.0,1097807.07,2.25,662.41,2.07,1.27,1.0,1097807.07,0.0,30294.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,44.51
2012-11-27,30294.0,1104959.71,2.25,660.0,2.07,1.27,1.0,1104959.71,0.0,30294.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,44.8
2012-11-28,30294.0,1104959.71,2.25,662.41,2.07,1.27,1.0,1104959.71,0.0,30294.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,44.8
2012-11-29,30294.0,1104959.71,2.25,639.56,2.07,1.27,1.0,1104959.71,0.0,30294.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,44.8
2012-11-30,30294.0,1105206.35,2.25,559.27,2.07,1.27,1.0,1105206.35,0.0,30294.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,44.81
2012-12-03,30294.0,1105206.35,2.25,559.27,2.07,1.27,1.0,1105206.35,0.0,30294.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,44.81
2012-12-04,30294.0,1105206.35,2.25,559.27,2.07,1.27,1.0,1105206.35,0.0,30294.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,44.81
2012-12-05,30294.0,1117291.85,2.25,559.27,2.07,1.27,1.0,1117291.85,0.0,30294.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,45.3
2012-12-06,30294.0,1104959.71,2.25,548.14,2.07,1.27,1.0,1104959.71,0.0,30294.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,44.8
2012-12-07,30294.0,1104959.71,2.25,522.91,2.07,1.27,1.0,1104959.71,0.0,30294.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,44.8
2012-12-10,30294.0,1104959.71,2.25,516.37,2.07,1.27,1.0,1104959.71,0.0,30294.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,44.8
2012-12-11,30294.0,1105206.35,2.25,509.71,2.07,1.27,1.0,1105206.35,0.0,30294.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,44.81
2012-12-12,30294.0,1105206.35,2.25,509.71,2.07,1.27,1.0,1105206.35,0.0,30294.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,44.81
2012-12-13,30294.0,1105206.35,2.25,509.71,2.07,1.27,1.0,1105206.35,0.0,30294.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,44.81
2012-12-14,30294.0,1115072.06,2.25,509.71,2.07,1.27,1.0,1115072.06,0.0,30294.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,45.21
2012-12-17,30294.0,1114825.42,2.25,509.71,2.07,1.27,1.0,1114825.42,0.0,30294.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,45.2
2012-12-18,30294.0,1114825.42,2.25,493.39,2.07,1.27,1.0,1114825.42,0.0,30294.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,45.2
2012-12-19,30294.0,1120004.92,2.25,482.9,2.07,1.27,1.0,1120004.92,0.0,30294.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,45.41
2012-12-20,30294.0,1122471.35,2.25,432.15,2.07,1.27,1.0,1122471.35,0.0,30294.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,45.51
2012-12-21,30294.0,1122224.71,2.25,432.15,2.07,1.27,1.0,1122224.71,0.0,30294.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,45.5
2012-12-24,30294.0,1122224.71,2.25,427.08,2.07,1.27,1.0,1122224.71,0.0,30294.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,
2012-12-25,30294.0,1122224.71,2.25,448.14,2.07,1.27,1.0,1122224.71,0.0,30294.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,
2012-12-26,30294.0,1122224.71,2.25,448.14,2.07,1.27,1.0,1122224.71,0.0,30294.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,
2012-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,45.2
2012-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,45.21
2012-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,45.21
2013-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,45.21
2013-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,45.21
2013-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,45.21
2013-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,45.21
2013-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,45.21
2013-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0
2013-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,45.11
2013-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,45.05
2013-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0
2013-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,46.01
2013-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,46.4
2013-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,47.2
2013-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,46.64
2013-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,46.64
2013-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,46.64
2013-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,46.65
2013-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,46.49
2013-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,46.65
2013-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,45.5
2013-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,45.7
2013-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,45.7
2013-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,45.7
2013-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,45.51
2013-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,45.55
2013-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,46.48
2013-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,46.48
2013-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0
2013-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,47.7
2013-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,48.5
2013-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,48.5
2013-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,48.49
2013-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,48.49
2013-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,49.95
2013-02-18,5000.0,198737.39,0.37,13.35,0.34,0.24,0.0,198737.39,0.0,5000.0,0.0,,5000.0,,,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,48.82
2013-02-19,5000.0,198737.39,0.37,13.0,0.34,0.24,0.0,198737.39,0.0,5000.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,48.82
2013-02-20,5000.0,203337.42,0.37,13.0,0.34,0.24,0.0,203337.42,0.0,5000.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,49.95
2013-02-21,5000.0,203296.71,0.37,13.1,0.34,0.24,0.0,203296.71,0.0,5000.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,49.94
2013-02-22,5000.0,203296.71,0.37,13.1,0.34,0.24,0.0,203296.71,0.0,5000.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,49.94
2013-02-25,5000.0,203540.96,0.37,12.84,0.34,0.24,0.0,203540.96,0.0,5000.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,50.0
2013-02-26,5000.0,203540.96,0.37,12.76,0.34,0.24,0.0,203540.96,0.0,5000.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,50.0
2013-02-27,5000.0,203540.96,0.37,12.71,0.34,0.24,0.0,203540.96,0.0,5000.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,50.0
2013-02-28,5000.0,203540.96,0.37,26.93,0.34,0.24,0.0,203540.96,0.0,5000.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,50.0
2013-03-01,5000.0,203540.96,0.37,27.16,0.34,0.24,0.0,203540.96,0.0,5000.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,50.0
2013-03-04,5000.0,203540.96,0.37,27.16,0.34,0.24,0.0,203540.96,0.0,5000.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,50.0
2013-03-05,5000.0,203948.04,0.37,27.16,0.34,0.24,0.0,203948.04,0.0,5000.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,50.1
2013-03-06,5000.0,203948.04,0.37,27.02,0.34,0.24,0.0,203948.04,0.0,5000.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,50.1
2013-03-07,5000.0,201546.26,0.37,27.99,0.34,0.24,0.0,201546.26,0.0,5000.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,49.51
2013-03-08,5000.0,201586.97,0.37,30.19,0.34,0.24,0.0,201586.97,0.0,5000.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,49.52
2013-03-11,5000.0,201912.63,0.37,32.47,0.34,0.24,0.0,201912.63,0.0,5000.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,49.6
2013-03-12,5000.0,201953.34,0.37,32.74,0.34,0.24,0.0,201953.34,0.0,5000.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,49.61
2013-03-13,5000.0,205576.37,0.37,32.81,0.34,0.24,0.0,205576.37,0.0,5000.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,50.5
2013-03-14,5000.0,207611.78,0.37,32.42,0.34,0.24,0.0,207611.78,0.0,5000.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,51.0
2013-03-15,5000.0,207571.07,0.37,31.74,0.34,0.24,0.0,207571.07,0.0,5000.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,50.99
2013-03-18,5000.0,202116.17,0.37,34.17,0.34,0.24,0.0,202116.17,0.0,5000.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,49.65
2013-03-19,5000.0,202197.59,0.37,67.6,0.34,0.24,0.0,202197.59,0.0,5000.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,49.67
2013-03-20,5000.0,203581.67,0.37,68.0,0.34,0.24,0.0,203581.67,0.0,5000.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,50.01
2013-03-21,5000.0,203581.67,0.37,47.04,0.34,0.24,0.0,203581.67,0.0,5000.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,50.01
2013-03-22,5000.0,203581.67,0.37,50.28,0.34,0.24,0.0,203581.67,0.0,5000.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,50.01
2013-03-25,5000.0,203581.67,0.37,51.85,0.34,0.24,0.0,203581.67,0.0,5000.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,50.01
2013-03-26,5000.0,203581.67,0.37,57.47,0.34,0.24,0.0,203581.67,0.0,5000.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,50.01
2013-03-27,5000.0,203581.67,0.37,58.85,0.34,0.24,0.0,203581.67,0.0,5000.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,50.01
2013-03-28,5000.0,215753.42,0.37,58.85,0.34,0.24,0.0,215753.42,0.0,5000.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,53.0
2013-03-29,5000.0,215753.42,0.37,42.63,0.34,0.24,0.0,215753.42,0.0,5000.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,
2013-04-01,5000.0,215753.42,0.37,42.63,0.34,0.24,0.0,215753.42,0.0,5000.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,
2013-04-02,5000.0,207611.78,0.37,42.63,0.34,0.24,0.0,207611.78,0.0,5000.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,51.0
2013-04-03,5000.0,211438.35,0.37,43.83,0.34,0.24,0.0,211438.35,0.0,5000.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,51.94
2013-04-04,5000.0,211397.64,0.37,34.0,0.34,0.24,0.0,211397.64,0.0,5000.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,51.93
2013-04-05,5000.0,211397.64,0.37,34.0,0.34,0.24,0.0,211397.64,0.0,5000.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,51.93
2013-04-08,5000.0,211397.64,0.37,34.15,0.34,0.24,0.0,211397.64,0.0,5000.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,51.93
2013-04-09,5000.0,211438.35,0.37,32.24,0.34,0.24,0.0,211438.35,0.0,5000.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,51.94
2013-04-10,5000.0,219824.24,0.37,32.98,0.34,0.24,0.0,219824.24,0.0,5000.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,54.0
2013-04-11,5000.0,219783.53,0.37,30.32,0.34,0.24,0.0,219783.53,0.0,5000.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,53.99
2013-04-12,5000.0,215956.96,0.37,30.59,0.34,0.24,0.0,215956.96,0.0,5000.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,53.05
2013-04-15,5000.0,215956.96,0.37,30.63,0.34,0.24,0.0,215956.96,0.0,5000.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,53.05
2013-04-16,5000.0,215956.96,0.37,22.74,0.34,0.24,0.0,215956.96,0.0,5000.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,53.05
2013-04-17,5000.0,215956.96,0.37,22.74,0.34,0.24,0.0,215956.96,0.0,5000.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,53.05
2013-04-18,5000.0,215956.96,0.37,22.74,0.34,0.24,0.0,215956.96,0.0,5000.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,53.05
2013-04-19,5000.0,215956.96,0.37,22.84,0.34,0.24,0.0,215956.96,0.0,5000.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,53.05
2013-04-22,5000.0,215956.96,0.37,22.88,0.34,0.24,0.0,215956.96,0.0,5000.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,53.05
2013-04-23,5000.0,217788.83,0.37,23.28,0.34,0.24,0.0,217788.83,0.0,5000.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,53.5
2013-04-24,5000.0,215753.42,0.37,22.73,0.34,0.24,0.0,215753.42,0.0,5000.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,53.0
2013-04-25,5000.0,215712.71,0.37,22.24,0.34,0.24,0.0,215712.71,0.0,5000.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,52.99
2013-04-26,5000.0,215712.71,0.37,22.24,0.34,0.24,0.0,215712.71,0.0,5000.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,52.99
2013-04-29,5000.0,215753.42,0.37,22.42,0.34,0.24,0.0,215753.42,0.0,5000.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,53.0
2013-04-30,5000.0,216974.66,0.37,22.58,0.34,0.24,0.0,216974.66,0.0,5000.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,53.3
2013-05-01,5000.0,216974.66,0.37,21.0,0.34,0.24,0.0,216974.66,0.0,5000.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,
2013-05-02,5000.0,216974.66,0.37,21.0,0.34,0.24,0.0,216974.66,0.0,5000.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,53.3
2013-05-03,5000.0,219010.07,0.37,20.91,0.34,0.24,0.0,219010.07,0.0,5000.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,53.8
2013-05-06,5000.0,219010.07,0.37,20.21,0.34,0.24,0.0,219010.07,0.0,5000.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,53.8
2013-05-07,5000.0,216974.66,0.37,21.63,0.34,0.24,0.0,216974.66,0.0,5000.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,53.3
2013-05-08,5000.0,219824.24,0.37,19.65,0.34,0.24,0.0,219824.24,0.0,5000.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,54.0
2013-05-09,5000.0,219824.24,0.37,17.58,0.34,0.24,0.0,219824.24,0.0,5000.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,54.0
2013-05-10,5000.0,219783.53,0.37,17.35,0.34,0.24,0.0,219783.53,0.0,5000.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,53.99
