,ASI FP Equity_DX_SI_QTY,ASI FP Equity_DX_SHORT_INTEREST_VALUE,ASI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ASI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ASI FP Equity_DX_SI_MV,ASI FP Equity_DX_DSS,ASI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ASI FP Equity_DX_SUPPLY_SI_QTY,ASI FP Equity_DX_BROKER_SI_QTY,ASI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ASI FP Equity_DX_BROKER_SI_MV_NEW_x,ASI FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ASI FP Equity_DX_SUPPLY_SI_QTY_INC_x,ASI FP Equity_DX_BROKER_SI_MV_INC_x,ASI FP Equity_DX_SUPPLY_SI_MV_NEW,ASI FP Equity_DX_BROKER_SI_QTY_ADD,ASI FP Equity_DX_BROKER_SI_QTY_NEW,ASI FP Equity_DX_SUPPLY_SI_MV_DEC,ASI FP Equity_DX_BROKER_SI_QTY_INC,ASI FP Equity_DX_SUPPLY_SI_QTY_DEC,ASI FP Equity_DX_BROKER_SI_MV_NEW_y,ASI FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ASI FP Equity_DX_BROKER_SI_MV_INC_y,ASI FP Equity_DX_SUPPLY_SI_QTY_INC_y,ASI FP Equity_DX_BROKER_SI_MV_ADD,ASI FP Equity_DX_SUPPLY_SI_QTY_ADD,ASI FP Equity_DX_BROKER_SI_QTY_DEC,ASI FP Equity_DX_SUPPLY_SI_MV,ASI FP Equity_DX_BROKER_SI_MV_DEC,ASI FP Equity_DX_SUPPLY_SI_MV_RMV,ASI FP Equity_DX_BROKER_SI_MV_RMV,ASI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ASI FP Equity_DX_UTILIZATION_QUANTITY,ASI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ASI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ASI FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ASI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ASI FP Equity_DX_ACTIVE_UTILIZATION_MV,ASI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ASI FP Equity_DX_BROKER_SI_CON_RATIO,ASI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ASI FP Equity_DX_DEMAND_SUPPLY_RATIO
2017-11-27,588.0,84213.36,0.09,0.02,0.09,,63589.68,144.0,444.0,20623.68,,,,,,,,,,,,,,,,,,0.02,,,,3.44,0.31,4043.0,579038.46,,0.58,3.44,,1.0,100.0,0.0128
2017-11-28,588.0,84066.36,0.12,0.02,0.08,,63478.68,144.0,444.0,20587.68,,,,,,,,,,,,,,,,,,0.02,,,,3.44,0.31,4043.0,578027.71,,0.58,3.44,,1.0,100.0,0.0128
2017-11-29,588.0,83084.4,0.12,0.02,0.08,,62737.2,144.0,444.0,20347.2,,,,,,,,,,,,,,,,,,0.02,,,,3.44,0.31,4043.0,571275.9,,0.58,3.44,,1.0,100.0,0.0128
2017-11-30,588.0,82584.6,0.12,0.02,0.08,,62359.8,144.0,444.0,20224.8,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.31,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0128
2017-12-01,588.0,81438.0,0.27,0.02,0.08,,61494.0,144.0,444.0,19944.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.28,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0116
2017-12-04,588.0,82508.16,0.25,0.02,0.08,,62302.08,144.0,444.0,20206.08,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.28,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0116
2017-12-05,588.0,83137.32,0.22,0.02,0.08,,62777.16,144.0,444.0,20360.16,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.28,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0116
2017-12-06,588.0,80603.04,0.21,0.02,0.08,,60863.52,144.0,444.0,19739.52,,,,,,,,,,,,,,,,,,0.02,,,,3.44,0.28,4043.0,554214.44,,0.57,3.44,,1.0,100.0,0.0116
2017-12-07,588.0,80779.44,0.2,0.02,0.08,,60996.72,144.0,444.0,19782.72,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.28,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0116
2017-12-08,588.0,81890.76,0.2,0.02,0.08,,61835.88,144.0,444.0,20054.88,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.28,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0116
2017-12-11,588.0,82484.64,0.18,0.02,0.08,,62284.32,144.0,444.0,20200.32,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.28,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0116
2017-12-12,588.0,82031.88,0.18,0.02,0.08,,61942.44,144.0,444.0,20089.44,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.28,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0116
2017-12-13,588.0,83666.52,0.18,0.02,0.08,,63176.76,144.0,444.0,20489.76,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.28,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0116
2017-12-14,288.0,40746.24,0.09,0.01,0.04,,20373.12,144.0,144.0,20373.12,,,,,,,,,,,,,,,,,300.0,0.02,0.04,,,100.0,0.28,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0057
2017-12-15,288.0,40354.56,0.09,0.01,0.04,,20177.28,144.0,144.0,20177.28,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.28,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0057
2017-12-18,288.0,40553.28,0.09,0.01,0.04,,20276.64,144.0,144.0,20276.64,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.28,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0057
2017-12-19,288.0,40458.24,0.09,0.01,0.04,,20229.12,144.0,144.0,20229.12,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.28,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0057
2017-12-20,288.0,40224.96,0.06,0.01,0.04,,20112.48,144.0,144.0,20112.48,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.28,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0057
2017-12-21,288.0,40890.24,0.04,0.01,0.04,,20445.12,144.0,144.0,20445.12,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.28,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0057
2017-12-22,288.0,41002.56,0.04,0.01,0.04,,20501.28,144.0,144.0,20501.28,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.28,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0057
2017-12-25,288.0,41002.56,0.03,0.01,0.04,,20501.28,144.0,144.0,20501.28,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.28,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0057
2017-12-26,288.0,41002.56,0.03,0.01,0.04,,20501.28,144.0,144.0,20501.28,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.28,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0057
2017-12-27,288.0,40691.52,0.03,0.01,0.04,,20345.76,144.0,144.0,20345.76,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.28,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0057
2017-12-28,288.0,40680.0,0.03,0.01,0.04,,20340.0,144.0,144.0,20340.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.28,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0057
2017-12-29,288.0,40639.68,0.03,0.01,0.04,,20319.84,144.0,144.0,20319.84,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.28,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0057
2018-01-01,288.0,40639.68,0.04,0.01,0.04,,20319.84,144.0,144.0,20319.84,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.28,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0057
2018-01-02,288.0,41590.08,0.04,0.01,0.04,,20795.04,144.0,144.0,20795.04,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.28,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0057
2018-01-03,288.0,42131.52,0.04,0.01,0.04,,21065.76,144.0,144.0,21065.76,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.28,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0057
2018-01-04,288.0,42379.2,0.04,0.01,0.04,,21189.6,144.0,144.0,21189.6,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.28,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0057
2018-01-05,288.0,42410.88,0.03,0.01,0.04,,21205.44,144.0,144.0,21205.44,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.28,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0057
2018-01-08,288.0,42549.12,0.03,0.01,0.04,,21274.56,144.0,144.0,21274.56,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.28,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0057
2018-01-09,288.0,42624.0,0.03,0.01,0.04,,21312.0,144.0,144.0,21312.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.28,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0056
2018-01-10,288.0,42649.92,0.03,0.01,0.04,,21324.96,144.0,144.0,21324.96,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.28,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0056
2018-01-11,288.0,42534.72,0.03,0.01,0.04,,21267.36,144.0,144.0,21267.36,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.29,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0058
2018-01-12,288.0,43038.72,0.03,0.01,0.04,,21519.36,144.0,144.0,21519.36,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.29,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0058
2018-01-15,288.0,42353.28,0.03,0.01,0.04,,21176.64,144.0,144.0,21176.64,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.29,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0058
2018-01-16,16788.0,2533812.84,1.93,0.53,2.49,,1908358.92,6544.0,12644.0,987685.92,,,3800.0,0.94,,6100.0,,,6400.0,,,,0.94,3800.0,0.9,2600.0,,0.99,,,,100.0,13.22,0.0,0.0,,0.0,100.0,48.25,0.5006,51.75,0.3392
2018-01-17,16788.0,2571250.08,1.93,0.53,2.53,,1936555.04,6544.0,12644.0,1002279.04,,,,,,,,,,,,,,,,,,1.0,,,,100.0,13.22,0.0,0.0,,0.0,100.0,48.28,0.5006,51.72,0.3392
2018-01-18,16788.0,2600461.2,1.97,0.53,2.58,,1958555.6,6544.0,12644.0,1013665.6,,,,,,,,,,,,,,,,,,1.01,,,,100.0,13.22,0.0,0.0,,0.0,100.0,48.16,0.5007,51.84,0.3392
2018-01-19,16788.0,2628497.16,2.03,0.53,2.61,,1979671.08,6544.0,12644.0,1024594.08,,,,,,,,,,,,,,,,,,1.02,,,,100.0,13.22,0.0,0.0,,0.0,100.0,48.49,0.5005,51.51,0.3392
2018-01-22,16788.0,2629336.56,2.01,0.53,2.63,,1980303.28,6544.0,12644.0,1024921.28,,,,,,,,,,,,,,,,,,1.03,,,,100.0,13.22,0.0,0.0,,0.0,100.0,48.21,0.5006,51.79,0.3392
2018-01-23,16788.0,2665430.76,2.05,0.53,2.63,,2007487.88,6544.0,12644.0,1038990.88,,,,,,,,,,,,,,,,,,1.03,,,,100.0,13.22,0.0,0.0,,0.0,100.0,48.25,0.5006,51.75,0.3392
2018-01-24,16788.0,2664423.48,1.83,0.53,2.67,,2006729.24,6544.0,12644.0,1038598.24,,,,,,,,,,,,,,,,,,1.04,,,,100.0,13.22,0.0,0.0,,0.0,100.0,48.26,0.5006,51.74,0.3392
2018-01-25,12500.0,1945875.0,1.39,0.39,1.97,,1945875.0,2400.0,12500.0,373608.0,,,,,,,,0.65,,4144.0,,,,,,,144.0,0.37,0.02,,,100.0,4.85,0.0,0.0,,0.0,100.0,48.84,0.5003,51.16,0.2526
2018-01-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.37,,2400.0,,,,,,,12500.0,0.0,1.98,,,0.0,0.0,49488.0,7935895.68,,7.85,0.0,,0.0,,0.0
2018-01-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,49488.0,7883438.4,,7.89,0.0,,0.0,,0.0
2018-01-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,24488.0,3800047.84,,3.85,0.0,,0.0,,0.0
2018-01-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,24488.0,3852452.16,,3.81,0.0,,0.0,,0.0
2018-02-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,24488.0,3790742.4,,3.83,0.0,,0.0,,0.0
2018-02-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,24488.0,3782416.48,,3.77,0.0,,0.0,,0.0
2018-02-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,24488.0,3811312.32,,3.77,0.0,,0.0,,0.0
2018-02-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13788.0,2073439.44,,2.09,0.0,,0.0,,0.0
2018-02-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13788.0,2053308.96,,2.06,0.0,,0.0,,0.0
2018-02-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13788.0,1971959.76,,2.01,0.0,,0.0,,0.0
2018-02-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13788.0,1909086.48,,1.95,0.0,,0.0,,0.0
2018-02-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13533.0,1896785.28,,1.91,0.0,,0.0,,0.0
2018-02-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13533.0,1891642.74,,1.91,0.0,,0.0,,0.0
2018-02-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13533.0,1930617.78,,1.93,0.0,,0.0,,0.0
2018-02-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13533.0,1972299.42,,1.97,0.0,,0.0,,0.0
2018-02-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13533.0,2000448.06,,1.99,0.0,,0.0,,0.0
2018-02-19,540.0,79650.0,0.07,0.02,0.08,,79650.0,0.0,540.0,0.0,,,,,,540.0,,,,,,,,,0.08,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0399
2018-02-20,540.0,78602.4,0.07,0.02,0.08,,78602.4,0.0,540.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0399
2018-02-21,540.0,80751.6,0.07,0.02,0.08,,80751.6,0.0,540.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0399
2018-02-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,540.0,0.0,0.08,,,0.0,0.0,13533.0,2002072.02,,2.0,0.0,,0.0,,0.0
2018-02-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13533.0,2022642.18,,2.0,0.0,,0.0,,0.0
2018-02-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13533.0,2042129.7,,2.02,0.0,,0.0,,0.0
2018-02-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13533.0,2002613.34,,2.01,0.0,,0.0,,0.0
2018-02-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13533.0,1955518.5,,1.95,0.0,,0.0,,0.0
2018-03-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13533.0,1974464.7,,1.96,0.0,,0.0,,0.0
2018-03-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13533.0,1899221.22,,1.92,0.0,,0.0,,0.0
2018-03-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13533.0,1923580.62,,1.91,0.0,,0.0,,0.0
2018-03-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13533.0,1929535.14,,1.92,0.0,,0.0,,0.0
2018-03-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13533.0,1927640.52,,1.92,0.0,,0.0,,0.0
2018-03-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13533.0,1949834.64,,1.94,0.0,,0.0,,0.0
2018-03-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13653.0,1999345.32,,1.98,0.0,,0.0,,0.0
2018-03-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13653.0,2017094.22,,1.99,0.0,,0.0,,0.0
2018-03-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13653.0,1997980.02,,1.98,0.0,,0.0,,0.0
2018-03-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13653.0,1994430.24,,1.98,0.0,,0.0,,0.0
2018-03-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13653.0,2014909.74,,2.0,0.0,,0.0,,0.0
2018-03-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13653.0,2020644.0,,2.01,0.0,,0.0,,0.0
2018-03-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13653.0,1987876.8,,1.99,0.0,,0.0,,0.0
2018-03-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13653.0,2023101.54,,2.0,0.0,,0.0,,0.0
2018-03-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13653.0,2006444.88,,2.01,0.0,,0.0,,0.0
2018-03-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13653.0,1945552.5,,1.94,0.0,,0.0,,0.0
2018-03-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14043.0,1965177.42,,1.96,0.0,,0.0,,0.0
2018-03-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14043.0,1960121.94,,1.95,0.0,,0.0,,0.0
2018-03-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14043.0,1991859.12,,1.97,0.0,,0.0,,0.0
2018-03-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14043.0,1953100.44,,1.96,0.0,,0.0,,0.0
2018-03-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14043.0,1983433.32,,1.95,0.0,,0.0,,0.0
2018-03-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14043.0,1983433.32,,1.96,0.0,,0.0,,0.0
2018-04-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14043.0,1983433.32,,1.97,0.0,,0.0,,0.0
2018-04-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14043.0,1995791.16,,1.98,0.0,,0.0,,0.0
2018-04-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14043.0,1966862.58,,1.98,0.0,,0.0,,0.0
2018-04-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14043.0,2025000.6,,1.99,0.0,,0.0,,0.0
2018-04-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14043.0,1969109.46,,1.99,0.0,,0.0,,0.0
2018-04-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14043.0,1977535.26,,1.98,0.0,,0.0,,0.0
2018-04-10,500.0,71530.0,0.08,0.02,0.07,,0.0,500.0,0.0,71530.0,,,,,,,,,,,,,,,,500.0,,0.07,,,,100.0,3.56,0.0,0.0,,0.0,100.0,,0.0,,0.0356
2018-04-11,500.0,71490.0,0.08,0.02,0.07,,0.0,500.0,0.0,71490.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,3.56,0.0,0.0,,0.0,100.0,,0.0,,0.0356
2018-04-12,500.0,72030.0,0.08,0.02,0.07,,0.0,500.0,0.0,72030.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,3.56,0.0,0.0,,0.0,100.0,,0.0,,0.0356
2018-04-13,500.0,71240.0,0.08,0.02,0.07,,0.0,500.0,0.0,71240.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,3.56,0.0,0.0,,0.0,100.0,,0.0,,0.0356
2018-04-16,500.0,69460.0,0.09,0.02,0.07,,0.0,500.0,0.0,69460.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,3.56,0.0,0.0,,0.0,100.0,,0.0,,0.0356
2018-04-17,500.0,70170.0,0.09,0.02,0.07,,0.0,500.0,0.0,70170.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,3.56,0.0,0.0,,0.0,100.0,,0.0,,0.0356
2018-04-18,500.0,69850.0,0.09,0.02,0.07,,0.0,500.0,0.0,69850.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,3.56,0.0,0.0,,0.0,100.0,,0.0,,0.0356
2018-04-19,500.0,70740.0,0.11,0.02,0.07,,0.0,500.0,0.0,70740.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,3.56,0.0,0.0,,0.0,100.0,,0.0,,0.0356
2018-04-20,500.0,70070.0,0.11,0.02,0.07,,0.0,500.0,0.0,70070.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,3.56,0.0,0.0,,0.0,100.0,,0.0,,0.0356
2018-04-23,500.0,70850.0,0.11,0.02,0.07,,0.0,500.0,0.0,70850.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,3.56,0.0,0.0,,0.0,100.0,,0.0,,0.0356
2018-04-24,500.0,72070.0,0.11,0.02,0.07,,0.0,500.0,0.0,72070.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,3.56,0.0,0.0,,0.0,100.0,,0.0,,0.0356
2018-04-25,500.0,71080.0,0.11,0.02,0.07,,0.0,500.0,0.0,71080.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,3.56,0.0,0.0,,0.0,100.0,,0.0,,0.0356
2018-04-26,500.0,71450.0,0.12,0.02,0.07,,0.0,500.0,0.0,71450.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,3.02,0.0,0.0,,0.0,100.0,,0.0,,0.0302
2018-04-27,500.0,71710.0,0.11,0.02,0.07,,0.0,500.0,0.0,71710.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,3.02,0.0,0.0,,0.0,100.0,,0.0,,0.0302
2018-04-30,500.0,73000.0,0.11,0.02,0.07,,0.0,500.0,0.0,73000.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,3.02,0.0,0.0,,0.0,100.0,,0.0,,0.0302
2018-05-01,500.0,73000.0,0.1,0.02,0.07,,0.0,500.0,0.0,73000.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,3.02,0.0,0.0,,0.0,100.0,,0.0,,0.0302
2018-05-02,500.0,72480.0,0.1,0.02,0.07,,0.0,500.0,0.0,72480.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,3.02,0.0,0.0,,0.0,100.0,,0.0,,0.0302
2018-05-03,500.0,70840.0,0.1,0.02,0.07,,0.0,500.0,0.0,70840.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,3.02,0.0,0.0,,0.0,100.0,,0.0,,0.0302
2018-05-04,500.0,71850.0,0.11,0.02,0.07,,0.0,500.0,0.0,71850.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,3.02,0.0,0.0,,0.0,100.0,,0.0,,0.0302
2018-05-07,500.0,71850.0,0.11,0.02,0.07,,0.0,500.0,0.0,71850.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,3.02,0.0,0.0,,0.0,100.0,,0.0,,0.0302
2018-05-08,500.0,72780.0,0.11,0.02,0.07,,0.0,500.0,0.0,72780.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,3.24,0.0,0.0,,0.0,100.0,,0.0,,0.0324
