,STK FP Equity_DX_SI_QTY,STK FP Equity_DX_SHORT_INTEREST_VALUE,STK FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,STK FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,STK FP Equity_DX_SI_MV,STK FP Equity_DX_DSS,STK FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,STK FP Equity_DX_SUPPLY_SI_QTY,STK FP Equity_DX_BROKER_SI_QTY,STK FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,STK FP Equity_DX_SUPPLY_SI_QTY_INC_x,STK FP Equity_DX_BROKER_SI_MV_INC_x,STK FP Equity_DX_BROKER_SI_QTY_ADD,STK FP Equity_DX_SUPPLY_SI_MV_DEC,STK FP Equity_DX_BROKER_SI_QTY_INC,STK FP Equity_DX_SUPPLY_SI_QTY_DEC,STK FP Equity_DX_BROKER_SI_MV_INC_y,STK FP Equity_DX_SUPPLY_SI_QTY_INC_y,STK FP Equity_DX_BROKER_SI_MV_ADD,STK FP Equity_DX_SUPPLY_SI_QTY_ADD,STK FP Equity_DX_BROKER_SI_QTY_DEC,STK FP Equity_DX_SUPPLY_SI_MV,STK FP Equity_DX_BROKER_SI_MV_DEC,STK FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,STK FP Equity_DX_UTILIZATION_QUANTITY,STK FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,STK FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,STK FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,STK FP Equity_DX_ACTIVE_UTILIZATION_MV,STK FP Equity_DX_BROKER_SI_MARKET_SHARE_2,STK FP Equity_DX_BROKER_SI_CON_RATIO,STK FP Equity_DX_BROKER_SI_MARKET_SHARE_1,STK FP Equity_DX_DEMAND_SUPPLY_RATIO
2021-06-25,86.0,9750.68,0.14,0.01,0.01,,0.0,86.0,0.0,9750.68,,,,,,,,,,,,0.01,,100.0,0.73,0.0,0.0,0.0,100.0,,0.0,,0.0073
2021-06-28,86.0,9790.24,0.13,0.01,0.01,,0.0,86.0,0.0,9790.24,,,,,,,,,,,,0.01,,100.0,0.73,0.0,0.0,0.0,100.0,,0.0,,0.0073
2021-06-29,86.0,9843.56,0.13,0.01,0.01,,0.0,86.0,0.0,9843.56,,,,,,,,,,,,0.01,,100.0,0.73,0.0,0.0,0.0,100.0,,0.0,,0.0073
2021-06-30,86.0,9731.76,0.13,0.01,0.01,,0.0,86.0,0.0,9731.76,,,,,,,,,,,,0.01,,100.0,0.73,0.0,0.0,0.0,100.0,,0.0,,0.0073
2021-07-01,86.0,9688.76,0.15,0.01,0.01,,0.0,86.0,0.0,9688.76,,,,,,,,,,,,0.01,,100.0,0.73,0.0,0.0,0.0,100.0,,0.0,,0.0073
2021-07-02,86.0,9790.24,0.14,0.01,0.01,,0.0,86.0,0.0,9790.24,,,,,,,,,,,,0.01,,100.0,0.73,0.0,0.0,0.0,100.0,,0.0,,0.0073
2021-07-05,86.0,9795.4,0.15,0.01,0.01,,0.0,86.0,0.0,9795.4,,,,,,,,,,,,0.01,,100.0,0.73,0.0,0.0,0.0,100.0,,0.0,,0.0073
2021-07-06,86.0,9845.28,0.15,0.01,0.01,,0.0,86.0,0.0,9845.28,,,,,,,,,,,,0.01,,100.0,0.73,0.0,0.0,0.0,100.0,,0.0,,0.0073
2021-07-07,86.0,9963.96,0.14,0.01,0.01,,0.0,86.0,0.0,9963.96,,,,,,,,,,,,0.01,,100.0,0.73,0.0,0.0,0.0,100.0,,0.0,,0.0073
2021-07-08,86.0,9764.44,0.13,0.01,0.01,,0.0,86.0,0.0,9764.44,,,,,,,,,,,,0.01,,100.0,0.73,0.0,0.0,0.0,100.0,,0.0,,0.0073
2021-07-09,86.0,9929.56,0.13,0.01,0.01,,0.0,86.0,0.0,9929.56,,,,,,,,,,,,0.01,,100.0,0.73,0.0,0.0,0.0,100.0,,0.0,,0.0073
2021-07-12,86.0,10010.4,0.13,0.01,0.01,,0.0,86.0,0.0,10010.4,,,,,,,,,,,,0.01,,100.0,0.73,0.0,0.0,0.0,100.0,,0.0,,0.0073
2021-07-13,86.0,10123.92,0.14,0.01,0.01,,0.0,86.0,0.0,10123.92,,,,,,,,,,,,0.01,,100.0,0.73,0.0,0.0,0.0,100.0,,0.0,,0.0073
2021-07-14,86.0,10194.44,0.14,0.01,0.01,,0.0,86.0,0.0,10194.44,,,,,,,,,,,,0.01,,100.0,0.73,0.0,0.0,0.0,100.0,,0.0,,0.0073
2021-07-15,86.0,10043.08,0.12,0.01,0.01,,0.0,86.0,0.0,10043.08,,,,,,,,,,,,0.01,,100.0,0.73,0.0,0.0,0.0,100.0,,0.0,,0.0073
2021-07-16,86.0,9957.08,0.12,0.01,0.01,,0.0,86.0,0.0,9957.08,,,,,,,,,,,,0.01,,100.0,0.73,0.0,0.0,0.0,100.0,,0.0,,0.0073
2021-07-19,86.0,9754.12,0.12,0.01,0.01,,0.0,86.0,0.0,9754.12,,,,,,,,,,,,0.01,,100.0,0.73,0.0,0.0,0.0,100.0,,0.0,,0.0073
2021-07-20,86.0,9759.28,0.11,0.01,0.01,,0.0,86.0,0.0,9759.28,,,,,,,,,,,,0.01,,100.0,0.73,0.0,0.0,0.0,100.0,,0.0,,0.0073
2021-07-21,86.0,9917.52,0.1,0.01,0.01,,0.0,86.0,0.0,9917.52,,,,,,,,,,,,0.01,,100.0,0.69,0.0,0.0,0.0,100.0,,0.0,,0.0069
2021-07-22,86.0,10120.48,0.1,0.01,0.01,,0.0,86.0,0.0,10120.48,,,,,,,,,,,,0.01,,100.0,0.69,0.0,0.0,0.0,100.0,,0.0,,0.0069
2021-07-23,86.0,10246.04,0.11,0.01,0.01,,0.0,86.0,0.0,10246.04,,,,,,,,,,,,0.01,,100.0,0.69,0.0,0.0,0.0,100.0,,0.0,,0.0069
2021-07-26,86.0,10235.72,0.1,0.01,0.01,,0.0,86.0,0.0,10235.72,,,,,,,,,,,,0.01,,100.0,0.69,0.0,0.0,0.0,100.0,,0.0,,0.0069
2021-07-27,86.0,10070.6,0.1,0.01,0.01,,0.0,86.0,0.0,10070.6,,,,,,,,,,,,0.01,,100.0,0.69,0.0,0.0,0.0,100.0,,0.0,,0.0069
2021-07-28,986.0,118024.2,1.31,0.17,0.12,,107730.0,86.0,900.0,10294.2,,,900.0,,,,,,0.11,,,0.01,,100.0,0.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.0951
2021-07-29,86.0,10366.44,0.11,0.01,0.01,,0.0,86.0,0.0,10366.44,,,,,,,,,,,900.0,0.01,0.11,100.0,0.83,0.0,0.0,0.0,100.0,,0.0,,0.0083
2021-07-30,86.0,10292.48,0.11,0.01,0.01,,0.0,86.0,0.0,10292.48,,,,,,,,,,,,0.01,,100.0,0.77,0.0,0.0,0.0,100.0,,0.0,,0.0077
2021-08-02,86.0,10440.4,0.12,0.01,0.01,,0.0,86.0,0.0,10440.4,,,,,,,,,,,,0.01,,100.0,0.77,0.0,0.0,0.0,100.0,,0.0,,0.0077
2021-08-03,86.0,10411.16,0.08,0.01,0.01,,0.0,86.0,0.0,10411.16,,,,,,,,,,,,0.01,,100.0,0.77,0.0,0.0,0.0,100.0,,0.0,,0.0077
2021-08-04,17086.0,2107728.96,15.48,2.91,2.07,,1048560.0,8586.0,8500.0,1059168.96,500.0,,8500.0,,,,,500.0,1.03,8000.0,,1.04,,100.0,73.73,0.0,0.0,0.0,100.0,,1.0,100.0,1.4672
2021-08-05,17086.0,2123448.08,14.04,2.91,2.11,,1056380.0,8586.0,8500.0,1067068.08,,,,,,,,,,,,1.06,,100.0,73.73,0.0,0.0,0.0,100.0,,1.0,100.0,1.4672
2021-08-06,17086.0,2111487.88,13.3,2.85,2.13,,1050430.0,8586.0,8500.0,1061057.88,,,,,,,,,,,,1.07,,100.0,73.73,0.0,0.0,0.0,100.0,,1.0,100.0,1.4672
2021-08-09,17086.0,2118322.28,13.27,2.85,2.11,,1053830.0,8586.0,8500.0,1064492.28,,,,,,,,,,,,1.06,,100.0,73.73,0.0,0.0,0.0,100.0,,1.0,100.0,1.4672
2021-08-10,17086.0,2118664.0,12.77,2.85,2.12,,1054000.0,8586.0,8500.0,1064664.0,,,,,,,,,,,,1.07,,100.0,73.73,0.0,0.0,0.0,100.0,,1.0,100.0,1.4672
2021-08-11,17086.0,2106362.08,12.77,2.85,2.12,,1047880.0,8586.0,8500.0,1058482.08,,,,,,,,,,,,1.06,,100.0,73.73,0.0,0.0,0.0,100.0,,1.0,100.0,1.4672
2021-08-12,21686.0,2682991.92,15.72,3.54,2.67,,1336176.0,10886.0,10800.0,1346815.92,2300.0,0.28,,,2300.0,,0.28,2300.0,,,,1.34,,100.0,93.48,0.0,0.0,0.0,100.0,,1.0,100.0,1.8623
2021-08-13,21686.0,2675618.68,15.68,3.54,2.68,,1332504.0,10886.0,10800.0,1343114.68,,,,,,,,,,,,1.35,,100.0,93.48,0.0,0.0,0.0,100.0,,1.0,100.0,1.8623
2021-08-16,4686.0,576096.84,3.3,0.75,0.58,,282762.0,2386.0,2300.0,293334.84,,,,1.05,,8500.0,,,,,8500.0,0.29,1.05,22.97,19.8,8000.0,983520.0,0.99,22.98,,1.0,100.0,0.3889
2021-08-17,4686.0,577408.92,3.28,0.75,0.58,,283406.0,2386.0,2300.0,294002.92,,,,,,,,,,,,0.29,,22.97,19.8,8000.0,985760.0,0.98,22.98,,1.0,100.0,0.3889
2021-08-18,4686.0,577877.52,3.43,0.75,0.58,,283636.0,2386.0,2300.0,294241.52,,,,,,,,,,,,0.29,,22.97,19.8,8000.0,986560.0,0.99,22.98,,1.0,100.0,0.3889
2021-08-19,86.0,10564.24,0.06,0.01,0.01,,0.0,86.0,0.0,10564.24,,,,0.28,,2300.0,,,,,2300.0,0.01,0.28,100.0,0.71,0.0,0.0,0.0,100.0,,0.0,,0.0071
2021-08-20,86.0,10679.48,0.06,0.01,0.01,,0.0,86.0,0.0,10679.48,,,,,,,,,,,,0.01,,100.0,0.71,0.0,0.0,0.0,100.0,,0.0,,0.0071
2021-08-23,86.0,10810.2,0.06,0.01,0.01,,0.0,86.0,0.0,10810.2,,,,,,,,,,,,0.01,,100.0,0.71,0.0,0.0,0.0,100.0,,0.0,,0.0071
2021-08-24,86.0,10858.36,0.06,0.01,0.01,,0.0,86.0,0.0,10858.36,,,,,,,,,,,,0.01,,100.0,0.71,0.0,0.0,0.0,100.0,,0.0,,0.0071
2021-08-25,86.0,10851.48,0.06,0.01,0.01,,0.0,86.0,0.0,10851.48,,,,,,,,,,,,0.01,,100.0,0.71,0.0,0.0,0.0,100.0,,0.0,,0.0071
2021-08-26,86.0,10836.0,0.07,0.01,0.01,,0.0,86.0,0.0,10836.0,,,,,,,,,,,,0.01,,100.0,0.71,0.0,0.0,0.0,100.0,,0.0,,0.0071
2021-08-27,86.0,10973.6,0.07,0.01,0.01,,0.0,86.0,0.0,10973.6,,,,,,,,,,,,0.01,,100.0,0.71,0.0,0.0,0.0,100.0,,0.0,,0.0071
2021-08-30,1686.0,216617.28,1.35,0.27,0.22,,102784.0,886.0,800.0,113833.28,,,800.0,,,,,,0.1,800.0,,0.11,,10.17,7.54,7830.0,1005998.4,1.0,10.17,,1.0,100.0,0.1436
2021-08-31,1686.0,215673.12,1.42,0.27,0.22,,102336.0,886.0,800.0,113337.12,,,,,,,,,,,,0.11,,10.17,7.54,7830.0,1001613.6,1.01,10.17,,1.0,100.0,0.1436
2021-09-01,1686.0,217426.56,1.46,0.27,0.22,,103168.0,886.0,800.0,114258.56,,,,,,,,,,,,0.11,,10.17,7.54,7830.0,1009756.8,1.0,10.17,,1.0,100.0,0.1436
2021-09-02,1686.0,218067.24,1.4,0.27,0.22,,103472.0,886.0,800.0,114595.24,,,,,,,,,,,,0.11,,10.17,7.54,7830.0,1012732.2,1.01,10.16,,1.0,100.0,0.1436
2021-09-03,3686.0,474904.24,3.05,0.58,0.48,,360752.0,886.0,2800.0,114152.24,,,2000.0,,,,,,0.26,,,0.11,,10.17,7.36,7830.0,1008817.2,1.01,10.17,28.57,0.5918,71.43,0.306
2021-09-06,3686.0,482423.68,3.18,0.58,0.47,,366464.0,886.0,2800.0,115959.68,,,,,,,,,,,,0.11,,10.17,7.36,7830.0,1024790.4,1.01,10.17,28.57,0.5918,71.43,0.306
2021-09-07,5086.0,660874.84,4.4,0.8,0.67,,545748.0,886.0,4200.0,115126.84,,0.19,,,1400.0,,0.19,,,,,0.12,,10.17,7.36,7830.0,1017430.2,1.02,10.17,19.05,0.6916,80.95,0.4223
2021-09-08,5086.0,651313.16,4.37,0.8,0.66,,537852.0,886.0,4200.0,113461.16,,,,,,,,,,,,0.12,,10.17,7.36,7830.0,1002709.8,1.02,10.17,19.05,0.6916,80.95,0.4223
2021-09-09,5086.0,652940.68,4.43,0.8,0.65,,539196.0,886.0,4200.0,113744.68,,,,,,,,,,,,0.11,,10.17,7.36,7830.0,1005215.4,1.0,10.16,19.05,0.6916,80.95,0.4223
2021-09-10,5086.0,657009.48,4.13,0.8,0.65,,542556.0,886.0,4200.0,114453.48,,,,,,,,,,,,0.11,,10.17,7.36,7830.0,1011479.4,1.0,10.17,19.05,0.6916,80.95,0.4223
2021-09-13,5086.0,654873.36,4.16,0.8,0.66,,540792.0,886.0,4200.0,114081.36,,,,,,,,,,,,0.11,,10.82,7.69,7300.0,939948.0,0.94,10.82,19.05,0.6916,80.95,0.4417
2021-09-14,3286.0,429611.64,4.09,0.52,0.42,,300702.0,986.0,2300.0,128909.64,100.0,,,,,,,100.0,,,1900.0,0.13,0.25,12.04,8.56,7200.0,941328.0,0.93,12.04,4.35,0.9168,95.65,0.2854
2021-09-15,3286.0,425011.24,2.56,0.52,0.43,,297482.0,986.0,2300.0,127529.24,,,,,,,,,,,,0.13,,12.04,8.56,7200.0,931248.0,0.94,12.05,4.35,0.9168,95.65,0.2854
2021-09-16,3286.0,428231.52,1.92,0.52,0.43,,299736.0,986.0,2300.0,128495.52,,,,,,,,,,,,0.13,,12.04,8.56,7200.0,938304.0,0.93,12.04,4.35,0.9168,95.65,0.2854
2021-09-17,3286.0,421790.96,1.38,0.49,0.43,,295228.0,986.0,2300.0,126562.96,,,,,,,,,,,,0.13,,12.04,8.56,7200.0,924192.0,0.94,12.05,4.35,0.9168,95.65,0.2854
2021-09-20,3286.0,413838.84,0.85,0.49,0.42,,289662.0,986.0,2300.0,124176.84,,,,,,,,,,,,0.13,,12.04,8.56,7200.0,906768.0,0.92,12.04,4.35,0.9168,95.65,0.2854
2021-09-21,3286.0,421068.04,0.57,0.49,0.41,,294722.0,986.0,2300.0,126346.04,,,,,,,,,,,,0.12,,12.04,8.56,7200.0,922608.0,0.91,12.05,4.35,0.9168,95.65,0.2854
2021-09-22,3286.0,422776.76,0.57,0.49,0.42,,295918.0,986.0,2300.0,126858.76,,,,,,,,,,,,0.13,,12.04,8.56,7200.0,926352.0,0.92,12.06,4.35,0.9168,95.65,0.2854
2021-09-23,1800.0,235476.0,0.31,0.27,0.23,,117738.0,900.0,900.0,117738.0,,,,0.01,,86.0,,,,,1400.0,0.12,0.18,11.11,7.82,7200.0,941904.0,0.93,11.11,11.11,0.8025,88.89,0.1563
2021-09-24,1800.0,232236.0,0.31,0.27,0.24,,116118.0,900.0,900.0,116118.0,,,,,,,,,,,,0.12,,11.11,7.82,7200.0,928944.0,0.94,11.12,11.11,0.8025,88.89,0.1563
2021-09-27,1800.0,229068.0,0.31,0.27,0.23,,114534.0,900.0,900.0,114534.0,,,,,,,,,,,,0.12,,11.11,7.82,7200.0,916272.0,0.93,11.11,11.11,0.8025,88.89,0.1563
2021-09-28,1000.0,120780.0,0.17,0.15,0.13,,12078.0,900.0,100.0,108702.0,,,,,,,,,,,800.0,0.11,0.1,11.11,7.82,7200.0,869616.0,0.92,11.12,,1.0,100.0,0.0868
2021-09-29,1000.0,119740.0,0.17,0.15,0.12,,11974.0,900.0,100.0,107766.0,,,,,,,,,,,,0.11,,11.11,7.82,7200.0,862128.0,0.87,11.11,,1.0,100.0,0.0868
2021-09-30,1000.0,119440.0,0.17,0.15,0.12,,11944.0,900.0,100.0,107496.0,,,,,,,,,,,,0.11,,11.11,7.82,7200.0,859968.0,0.86,11.11,,1.0,100.0,0.0868
2021-10-01,1000.0,118040.0,0.17,0.15,0.12,,11804.0,900.0,100.0,106236.0,,,,,,,,,,,,0.11,,11.11,7.82,7200.0,849888.0,0.86,11.11,,1.0,100.0,0.0868
2021-10-04,1000.0,115560.0,0.17,0.15,0.12,,11556.0,900.0,100.0,104004.0,,,,,,,,,,,,0.11,,11.11,7.82,7200.0,832032.0,0.85,11.12,,1.0,100.0,0.0868
2021-10-05,1000.0,118300.0,0.17,0.15,0.12,,11830.0,900.0,100.0,106470.0,,,,,,,,,,,,0.1,,11.11,7.82,7200.0,851760.0,0.83,11.12,,1.0,100.0,0.0868
2021-10-06,1000.0,117320.0,0.17,0.15,0.12,,11732.0,900.0,100.0,105588.0,,,,,,,,,,,,0.11,,11.11,7.82,7200.0,844704.0,0.85,11.11,,1.0,100.0,0.0868
2021-10-07,1000.0,119980.0,0.17,0.15,0.12,,11998.0,900.0,100.0,107982.0,,,,,,,,,,,,0.11,,11.11,7.82,7200.0,863856.0,0.84,11.11,,1.0,100.0,0.0868
2021-10-08,1000.0,118040.0,0.17,0.15,0.12,,11804.0,900.0,100.0,106236.0,,,,,,,,,,,,0.11,,11.11,7.82,7200.0,849888.0,0.86,11.11,,1.0,100.0,0.0868
2021-10-11,1000.0,117820.0,0.17,0.15,0.12,,11782.0,900.0,100.0,106038.0,,,,,,,,,,,,0.11,,11.11,7.82,7200.0,848304.0,0.85,11.11,,1.0,100.0,0.0868
2021-10-12,1000.0,117420.0,0.17,0.15,0.12,,11742.0,900.0,100.0,105678.0,,,,,,,,,,,,0.11,,11.11,7.82,7200.0,845424.0,0.85,11.11,,1.0,100.0,0.0868
2021-10-13,1000.0,120640.0,0.17,0.15,0.12,,12064.0,900.0,100.0,108576.0,,,,,,,,,,,,0.11,,11.11,7.82,7200.0,868608.0,0.85,11.11,,1.0,100.0,0.0868
2021-10-14,1000.0,123780.0,0.17,0.15,0.12,,12378.0,900.0,100.0,111402.0,,,,,,,,,,,,0.11,,100.0,7.82,0.0,0.0,0.0,100.0,,1.0,100.0,0.0868
2021-10-15,200.0,24936.0,0.03,0.03,0.02,,12468.0,100.0,100.0,12468.0,,,,0.1,,800.0,,,,,,0.01,,100.0,0.87,0.0,0.0,0.0,100.0,,1.0,100.0,0.0174
2021-10-18,200.0,24892.0,0.03,0.03,0.02,,12446.0,100.0,100.0,12446.0,,,,,,,,,,,,0.01,,100.0,0.87,0.0,0.0,0.0,100.0,,1.0,100.0,0.0174
2021-10-19,200.0,25032.0,0.03,0.03,0.02,,12516.0,100.0,100.0,12516.0,,,,,,,,,,,,0.01,,100.0,0.87,0.0,0.0,0.0,100.0,,1.0,100.0,0.0174
2021-10-20,200.0,24624.0,0.03,0.03,0.03,,12312.0,100.0,100.0,12312.0,,,,,,,,,,,,0.01,,100.0,0.87,0.0,0.0,0.0,100.0,,1.0,100.0,0.0174
2021-10-21,200.0,24700.0,0.03,0.03,0.02,,12350.0,100.0,100.0,12350.0,,,,,,,,,,,,0.01,,100.0,0.87,0.0,0.0,0.0,100.0,,1.0,100.0,0.0174
2021-10-22,200.0,25048.0,0.03,0.03,0.02,,12524.0,100.0,100.0,12524.0,,,,,,,,,,,,0.01,,100.0,0.87,0.0,0.0,0.0,100.0,,1.0,100.0,0.0174
2021-10-25,200.0,25044.0,0.03,0.03,0.03,,12522.0,100.0,100.0,12522.0,,,,,,,,,,,,0.01,,100.0,0.87,0.0,0.0,0.0,100.0,,1.0,100.0,0.0174
2021-10-26,200.0,25152.0,0.03,0.03,0.03,,12576.0,100.0,100.0,12576.0,,,,,,,,,,,,0.01,,100.0,0.87,0.0,0.0,0.0,100.0,,1.0,100.0,0.0174
2021-10-27,200.0,25168.0,0.04,0.03,0.03,,12584.0,100.0,100.0,12584.0,,,,,,,,,,,,0.01,,100.0,0.87,0.0,0.0,0.0,100.0,,1.0,100.0,0.0174
2021-10-28,200.0,25372.0,0.04,0.03,0.03,,12686.0,100.0,100.0,12686.0,,,,,,,,,,,,0.01,,100.0,0.87,0.0,0.0,0.0,100.0,,1.0,100.0,0.0174
2021-10-29,200.0,25372.0,0.05,0.03,0.03,,12686.0,100.0,100.0,12686.0,,,,,,,,,,,,0.01,,100.0,0.87,0.0,0.0,0.0,100.0,,1.0,100.0,0.0174
2021-11-01,200.0,25328.0,0.07,0.03,0.03,,12664.0,100.0,100.0,12664.0,,,,,,,,,,,,0.01,,100.0,0.87,0.0,0.0,0.0,100.0,,1.0,100.0,0.0174
2021-11-02,200.0,25508.0,0.19,0.03,0.03,,12754.0,100.0,100.0,12754.0,,,,,,,,,,,,0.01,,100.0,0.87,0.0,0.0,0.0,100.0,,1.0,100.0,0.0174
2021-11-03,200.0,25756.0,0.19,0.03,0.03,,12878.0,100.0,100.0,12878.0,,,,,,,,,,,,0.01,,100.0,0.87,0.0,0.0,0.0,100.0,,1.0,100.0,0.0174
2021-11-04,200.0,26152.0,0.19,0.03,0.03,,13076.0,100.0,100.0,13076.0,,,,,,,,,,,,0.01,,100.0,0.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.0173
2021-11-05,200.0,26416.0,0.19,0.03,0.03,,13208.0,100.0,100.0,13208.0,,,,,,,,,,,,0.01,,100.0,0.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.0173
2021-11-08,200.0,26408.0,0.2,0.03,0.03,,13204.0,100.0,100.0,13204.0,,,,,,,,,,,,0.01,,100.0,0.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.0173
2021-11-09,200.0,26236.0,0.19,0.03,0.03,,13118.0,100.0,100.0,13118.0,,,,,,,,,,,,0.01,,100.0,0.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.0173
2021-11-10,200.0,25888.0,0.2,0.03,0.03,,12944.0,100.0,100.0,12944.0,,,,,,,,,,,,0.01,,100.0,0.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.0173
2021-11-11,200.0,26072.0,0.21,0.03,0.03,,13036.0,100.0,100.0,13036.0,,,,,,,,,,,,0.01,,100.0,0.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.0173
2021-11-12,200.0,26196.0,0.21,0.03,0.03,,13098.0,100.0,100.0,13098.0,,,,,,,,,,,,0.01,,100.0,0.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.0173
2021-11-15,200.0,26412.0,0.21,0.03,0.03,,13206.0,100.0,100.0,13206.0,,,,,,,,,,,,0.01,,100.0,0.84,0.0,0.0,0.0,100.0,,1.0,100.0,0.0167
2021-11-16,200.0,26468.0,0.22,0.03,0.03,,13234.0,100.0,100.0,13234.0,,,,,,,,,,,,0.01,,100.0,0.84,0.0,0.0,0.0,100.0,,1.0,100.0,0.0167
2021-11-17,200.0,26640.0,0.22,0.03,0.03,,13320.0,100.0,100.0,13320.0,,,,,,,,,,,,0.01,,100.0,0.84,0.0,0.0,0.0,100.0,,1.0,100.0,0.0167
2021-11-18,200.0,26636.0,0.22,0.03,0.03,,13318.0,100.0,100.0,13318.0,,,,,,,,,,,,0.01,,100.0,0.84,0.0,0.0,0.0,100.0,,1.0,100.0,0.0167
2021-11-19,200.0,26632.0,0.22,0.03,0.03,,13316.0,100.0,100.0,13316.0,,,,,,,,,,,,0.01,,100.0,0.84,0.0,0.0,0.0,100.0,,1.0,100.0,0.0167
2021-11-22,200.0,26028.0,0.22,0.03,0.03,,13014.0,100.0,100.0,13014.0,,,,,,,,,,,,0.01,,100.0,0.84,0.0,0.0,0.0,100.0,,1.0,100.0,0.0167
2021-11-23,200.0,25132.0,0.22,0.03,0.03,,12566.0,100.0,100.0,12566.0,,,,,,,,,,,,0.01,,100.0,0.84,0.0,0.0,0.0,100.0,,1.0,100.0,0.0167
2021-11-24,200.0,25108.0,0.22,0.03,0.03,,12554.0,100.0,100.0,12554.0,,,,,,,,,,,,0.01,,100.0,0.81,0.0,0.0,0.0,100.0,,1.0,100.0,0.0162
2021-11-25,200.0,25332.0,0.22,0.03,0.03,,12666.0,100.0,100.0,12666.0,,,,,,,,,,,,0.01,,100.0,0.81,0.0,0.0,0.0,100.0,,1.0,100.0,0.0162
2021-11-26,200.0,24468.0,0.22,0.03,0.03,,12234.0,100.0,100.0,12234.0,,,,,,,,,,,,0.01,,100.0,0.81,0.0,0.0,0.0,100.0,,1.0,100.0,0.0162
2021-11-29,200.0,24944.0,0.23,0.03,0.02,,12472.0,100.0,100.0,12472.0,,,,,,,,,,,,0.01,,100.0,0.81,0.0,0.0,0.0,100.0,,1.0,100.0,0.0162
2021-11-30,200.0,24640.0,0.23,0.03,0.03,,12320.0,100.0,100.0,12320.0,,,,,,,,,,,,0.01,,100.0,0.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.0157
2021-12-01,200.0,25456.0,0.19,0.03,0.02,,12728.0,100.0,100.0,12728.0,,,,,,,,,,,,0.01,,100.0,0.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.0157
2021-12-02,200.0,24468.0,0.19,0.03,0.03,,12234.0,100.0,100.0,12234.0,,,,,,,,,,,,0.01,,100.0,0.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.0157
2021-12-03,200.0,24196.0,0.15,0.03,0.02,,12098.0,100.0,100.0,12098.0,,,,,,,,,,,,0.01,,100.0,0.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.0157
2021-12-06,200.0,24164.0,0.14,0.03,0.02,,12082.0,100.0,100.0,12082.0,,,,,,,,,,,,0.01,,100.0,0.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.0157
2021-12-07,200.0,25488.0,0.15,0.03,0.02,,12744.0,100.0,100.0,12744.0,,,,,,,,,,,,0.01,,100.0,0.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.0157
2021-12-08,200.0,25168.0,0.15,0.03,0.03,,12584.0,100.0,100.0,12584.0,,,,,,,,,,,,0.01,,100.0,0.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.0157
2021-12-09,200.0,25004.0,0.14,0.03,0.03,,12502.0,100.0,100.0,12502.0,,,,,,,,,,,,0.01,,100.0,0.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.0157
2021-12-10,200.0,24792.0,0.14,0.03,0.03,,12396.0,100.0,100.0,12396.0,,,,,,,,,,,,0.01,,100.0,0.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.0157
2021-12-13,200.0,24812.0,0.16,0.03,0.02,,12406.0,100.0,100.0,12406.0,,,,,,,,,,,,0.01,,100.0,0.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.0157
2021-12-14,200.0,24200.0,0.15,0.03,0.02,,12100.0,100.0,100.0,12100.0,,,,,,,,,,,,0.01,,100.0,0.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.0156
2021-12-15,200.0,24612.0,0.15,0.03,0.02,,12306.0,100.0,100.0,12306.0,,,,,,,,,,,,0.01,,100.0,0.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.0156
2021-12-16,200.0,24640.0,0.15,0.03,0.02,,12320.0,100.0,100.0,12320.0,,,,,,,,,,,,0.01,,100.0,0.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.0156
2021-12-17,200.0,24400.0,0.15,0.03,0.02,,12200.0,100.0,100.0,12200.0,,,,,,,,,,,,0.01,,100.0,0.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.0156
