,CEU2 FP Equity_DX_SI_QTY,CEU2 FP Equity_DX_SHORT_INTEREST_VALUE,CEU2 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CEU2 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CEU2 FP Equity_DX_SI_MV,CEU2 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CEU2 FP Equity_DX_SUPPLY_SI_QTY,CEU2 FP Equity_DX_BROKER_SI_QTY,CEU2 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CEU2 FP Equity_DX_SUPPLY_SI_QTY_INC_x,CEU2 FP Equity_DX_BROKER_SI_MV_INC_x,CEU2 FP Equity_DX_BROKER_SI_QTY_ADD,CEU2 FP Equity_DX_SUPPLY_SI_MV_DEC,CEU2 FP Equity_DX_BROKER_SI_QTY_INC,CEU2 FP Equity_DX_SUPPLY_SI_QTY_DEC,CEU2 FP Equity_DX_BROKER_SI_MV_INC_y,CEU2 FP Equity_DX_SUPPLY_SI_QTY_INC_y,CEU2 FP Equity_DX_BROKER_SI_MV_ADD,CEU2 FP Equity_DX_SUPPLY_SI_QTY_ADD,CEU2 FP Equity_DX_BROKER_SI_QTY_DEC,CEU2 FP Equity_DX_SUPPLY_SI_MV,CEU2 FP Equity_DX_BROKER_SI_MV_DEC,CEU2 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CEU2 FP Equity_DX_UTILIZATION_QUANTITY,CEU2 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CEU2 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CEU2 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CEU2 FP Equity_DX_ACTIVE_UTILIZATION_MV,CEU2 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CEU2 FP Equity_DX_BROKER_SI_CON_RATIO,CEU2 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CEU2 FP Equity_DX_DEMAND_SUPPLY_RATIO
2022-11-02,54947.0,3926237.89,6.64,0.25,3.9,3926237.89,0.0,54947.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-11-03,54947.0,3892225.69,6.65,0.25,3.9,3892225.69,0.0,54947.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-11-04,54947.0,3958931.35,6.6,0.25,3.98,3958931.35,0.0,54947.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-11-07,54947.0,3972558.21,6.85,0.25,3.97,3972558.21,0.0,54947.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-11-08,54947.0,4007119.87,6.99,0.26,4.0,4007119.87,0.0,54947.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-11-09,54947.0,3993712.8,7.37,0.26,3.99,3993712.8,0.0,54947.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-11-10,54947.0,4104266.17,7.6,0.26,4.13,4104266.17,0.0,54947.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-11-11,54840.0,4090570.44,7.71,0.26,4.09,4090570.44,0.0,54840.0,0.0,,,,,,,,,,,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-11-14,54840.0,4098631.92,7.36,0.26,4.1,4098631.92,0.0,54840.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-11-15,54840.0,4118484.0,7.36,0.26,4.1,4118484.0,0.0,54840.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-11-16,54840.0,4080041.16,7.74,0.26,4.08,4080041.16,0.0,54840.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-11-17,54840.0,4065289.2,8.13,0.26,4.07,4065289.2,0.0,54840.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-11-18,54840.0,4109764.44,8.58,0.26,4.11,4109764.44,0.0,54840.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-11-21,54840.0,4110093.48,9.23,0.26,4.12,4110093.48,0.0,54840.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-11-22,54840.0,4138719.96,11.98,0.27,4.14,4138719.96,0.0,54840.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-11-23,54840.0,4160436.6,13.03,0.27,4.17,4160436.6,0.0,54840.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-11-24,54840.0,4174749.84,13.83,0.27,4.17,4174749.84,0.0,54840.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-11-25,54840.0,4182866.16,13.75,0.27,4.18,4182866.16,0.0,54840.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-11-28,54840.0,4149633.12,8.05,0.28,4.14,4149633.12,0.0,54840.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-11-29,54840.0,4149358.92,8.51,0.28,4.15,4149358.92,0.0,54840.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-11-30,54840.0,4186485.6,8.39,0.28,4.22,4186485.6,0.0,54840.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-12-01,54840.0,4208037.72,8.56,0.28,4.21,4208037.72,0.0,54840.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-12-02,54840.0,4210176.48,8.62,0.29,4.22,4210176.48,0.0,54840.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-12-05,54840.0,4188350.16,8.44,0.29,4.19,4188350.16,0.0,54840.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-12-06,54687.0,4151290.17,8.44,0.29,4.15,4151290.17,0.0,54687.0,0.0,,,,,,,,,,,153.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-12-07,54687.0,4127610.7,8.51,0.29,4.12,4127610.7,0.0,54687.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-12-08,54687.0,4119243.59,8.71,0.29,4.12,4119243.59,0.0,54687.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-12-09,54687.0,4157852.61,9.66,0.29,4.16,4157852.61,0.0,54687.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-12-12,53177.0,4019489.9,9.67,0.28,4.02,4019489.9,0.0,53177.0,0.0,,,,,,,,,,,1510.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.1408
2022-12-13,53177.0,4068519.09,9.92,0.28,4.07,4068519.09,0.0,53177.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.3341
2022-12-14,53177.0,4069795.34,9.94,0.28,4.08,4069795.34,0.0,53177.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.3341
2022-12-15,53177.0,3959612.6,9.94,0.28,3.97,3959612.6,0.0,53177.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.3341
2022-12-16,53177.0,3914837.56,7.69,0.29,3.91,3914837.56,0.0,53177.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-12-19,53152.0,3913369.15,7.73,0.29,3.91,3913369.15,0.0,53152.0,0.0,,,,,,,,,,,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-12-20,53152.0,3901675.71,7.18,0.29,3.91,3901675.71,0.0,53152.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-12-21,53152.0,3968222.02,5.41,0.29,3.97,3968222.02,0.0,53152.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-12-22,53152.0,3927932.8,5.4,0.29,3.93,3927932.8,0.0,53152.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-12-23,53152.0,3928411.17,5.44,0.29,3.93,3928411.17,0.0,53152.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-12-26,53152.0,3928411.17,5.67,0.29,3.93,3928411.17,0.0,53152.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-12-27,53152.0,3943027.97,5.67,0.29,3.94,3943027.97,0.0,53152.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-12-28,53152.0,3930218.34,5.64,0.29,3.92,3930218.34,0.0,53152.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-12-29,40411.0,2994657.16,4.28,0.22,2.99,2994657.16,0.0,40411.0,0.0,,,,,,,,,,,12741.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-12-30,40411.0,2979139.33,4.38,0.22,2.98,2979139.33,0.0,40411.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2023-01-02,40411.0,3013044.16,4.41,0.22,3.01,3013044.16,0.0,40411.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2023-01-03,40411.0,3037775.69,4.43,0.22,3.04,3037775.69,0.0,40411.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2023-01-04,40411.0,3085339.44,4.44,0.22,3.08,3085339.44,0.0,40411.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2023-01-05,40411.0,3081540.81,4.57,0.22,3.08,3081540.81,0.0,40411.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2023-01-06,40411.0,3117951.12,4.58,0.22,3.12,3117951.12,0.0,40411.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2023-01-09,40411.0,3142238.13,4.57,0.22,3.14,3142238.13,0.0,40411.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2023-01-10,40411.0,3123568.25,6.75,0.22,3.12,3123568.25,0.0,40411.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2023-01-11,40411.0,3139813.47,6.77,0.22,3.14,3139813.47,0.0,40411.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2023-01-12,40411.0,3158362.12,6.93,0.22,3.16,3158362.12,0.0,40411.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2023-01-13,40411.0,3170242.95,6.98,0.22,3.17,3170242.95,0.0,40411.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2023-01-16,43611.0,3441823.73,6.93,0.24,3.44,3315550.13,1600.0,42011.0,126273.6,,,1600.0,,,,,,0.13,1600.0,,0.13,,100.0,100.0,0.0,0.0,0.0,100.0,7.3,0.8647,92.7,27.2569
2023-01-17,40411.0,3199823.8,6.63,0.22,3.2,3199823.8,0.0,40411.0,0.0,,,,0.13,,1600.0,,,,,1600.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2023-01-18,40411.0,3209199.15,6.69,0.22,3.21,3209199.15,0.0,40411.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2023-01-19,43611.0,3409813.26,7.22,0.24,3.42,3284714.06,1600.0,42011.0,125099.2,,,1600.0,,,,,,0.13,1600.0,,0.13,,100.0,100.0,0.0,0.0,0.0,100.0,7.44,0.8622,92.56,27.2569
2023-01-20,43611.0,3423507.11,7.07,0.24,3.43,3297905.51,1600.0,42011.0,125601.6,,,,,,,,,,,,0.13,,100.0,100.0,0.0,0.0,0.0,100.0,7.31,0.8645,92.69,27.2569
2023-01-23,4424.0,348748.34,0.72,0.02,0.35,175320.14,2200.0,2224.0,173428.2,600.0,0.05,,,600.0,,0.05,600.0,,,40387.0,0.17,3.17,100.0,100.0,0.0,0.0,0.0,100.0,0.54,0.9892,99.46,2.0109
2023-01-24,4424.0,348040.5,0.57,0.02,0.35,174964.3,2200.0,2224.0,173076.2,,,,,,,,,,,,0.17,,100.0,100.0,0.0,0.0,0.0,100.0,0.54,0.9892,99.46,2.0109
2023-01-25,1224.0,95964.05,0.15,0.01,0.1,48922.85,600.0,624.0,47041.2,,,,0.13,,1600.0,,,,,1600.0,0.05,0.13,100.0,100.0,0.0,0.0,0.0,100.0,1.95,0.9617,98.05,2.04
2023-01-26,4224.0,332234.5,0.52,0.02,0.33,167061.1,2100.0,2124.0,165173.4,1500.0,0.12,,,1500.0,,0.12,1500.0,,,,0.17,,100.0,100.0,0.0,0.0,0.0,100.0,0.57,0.9887,99.43,2.0114
2023-01-27,4224.0,333615.74,0.51,0.02,0.33,167755.64,2100.0,2124.0,165860.1,,,,,,,,,,,,0.17,,100.0,100.0,0.0,0.0,0.0,100.0,0.57,0.9887,99.43,2.0114
2023-01-30,1224.0,96448.75,0.17,0.01,0.1,49169.95,600.0,624.0,47278.8,,,,0.12,,1500.0,,,,,1500.0,0.05,0.12,100.0,100.0,0.0,0.0,0.0,100.0,1.96,0.9616,98.04,2.04
2023-01-31,24.0,1886.62,0.0,0.0,0.0,1886.62,0.0,24.0,0.0,,,,0.05,,600.0,,,,,600.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2023-02-01,3224.0,253293.56,0.45,0.02,0.26,127589.56,1600.0,1624.0,125704.0,,,1600.0,,,,,,0.13,1600.0,,0.13,,100.0,100.0,0.0,0.0,0.0,100.0,0.74,0.9852,99.26,2.015
2023-02-02,3224.0,255708.34,0.66,0.02,0.25,128805.94,1600.0,1624.0,126902.4,,,,,,,,,,,,0.13,,100.0,100.0,0.0,0.0,0.0,100.0,0.75,0.9851,99.25,2.015
2023-02-03,24.0,1915.44,0.0,0.0,0.0,1915.44,0.0,24.0,0.0,,,,0.13,,1600.0,,,,,1600.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.015
2023-02-06,24.0,1902.05,0.0,0.0,0.0,1902.05,0.0,24.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2023-02-07,3224.0,256369.26,0.67,0.02,0.25,129138.86,1600.0,1624.0,127230.4,,,1600.0,,,,,,0.13,1600.0,,0.13,,100.0,100.0,0.0,0.0,0.0,100.0,0.75,0.9852,99.25,2.015
2023-02-08,3224.0,257055.97,0.63,0.02,0.26,129484.77,1600.0,1624.0,127571.2,,,,,,,,,,,,0.13,,100.0,100.0,0.0,0.0,0.0,100.0,0.75,0.9852,99.25,2.015
2023-02-09,3224.0,258371.36,0.63,0.02,0.26,130147.36,1600.0,1624.0,128224.0,,,,,,,,,,,,0.13,,100.0,100.0,0.0,0.0,0.0,100.0,0.75,0.9851,99.25,2.015
2023-02-10,3224.0,256320.9,0.63,0.02,0.26,129114.5,1600.0,1624.0,127206.4,,,,,,,,,,,,0.13,,100.0,100.0,0.0,0.0,0.0,100.0,0.74,0.9853,99.26,2.015
2023-02-13,3224.0,258464.86,0.59,0.02,0.26,130194.46,1600.0,1624.0,128270.4,,,,,,,,,,,,0.13,,100.0,100.0,0.0,0.0,0.0,100.0,0.75,0.9851,99.25,2.015
2023-02-14,6200.0,497506.6,1.13,0.03,0.5,369117.8,1600.0,4600.0,128388.8,,,3000.0,,,,,,0.24,,24.0,0.13,0.0,100.0,100.0,0.0,0.0,0.0,100.0,48.39,0.5005,51.61,3.875
2023-02-15,6200.0,500061.0,1.13,0.03,0.5,371013.0,1600.0,4600.0,129048.0,,,,,,,,,,,,0.13,,100.0,100.0,0.0,0.0,0.0,100.0,48.36,0.5005,51.64,3.875
2023-02-16,6200.0,499782.0,1.13,0.03,0.5,370806.0,1600.0,4600.0,128976.0,,,,,,,,,,,,0.13,,100.0,100.0,0.0,0.0,0.0,100.0,48.24,0.5006,51.76,3.875
2023-02-17,3200.0,258108.8,0.58,0.02,0.26,129054.4,1600.0,1600.0,129054.4,,,,,,,,,,,3000.0,0.13,0.24,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-03-02,200.0,16004.6,0.03,0.0,0.02,8002.3,100.0,100.0,8002.3,,,100.0,,,,,,0.01,100.0,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-03-03,200.0,16126.2,0.03,0.0,0.02,8063.1,100.0,100.0,8063.1,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-03-06,200.0,16137.0,0.03,0.0,0.02,8068.5,100.0,100.0,8068.5,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-03-07,200.0,16009.0,0.04,0.0,0.02,8004.5,100.0,100.0,8004.5,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-03-08,3400.0,272360.4,0.75,0.02,0.27,136180.2,1700.0,1700.0,136180.2,1600.0,,1600.0,,,,,1600.0,0.13,,,0.14,,100.0,100.0,0.0,0.0,0.0,100.0,5.9,0.8889,94.1,2.0
2023-03-24,3200.0,246051.2,0.88,0.02,0.25,123025.6,1600.0,1600.0,123025.6,,,1600.0,,,,,,0.12,1600.0,,0.12,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-03-27,5800.0,450468.6,1.73,0.03,0.45,225234.3,2900.0,2900.0,225234.3,1300.0,0.1,,,1300.0,,0.1,1300.0,,,,0.22,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-03-28,5800.0,450161.2,1.67,0.03,0.45,225080.6,2900.0,2900.0,225080.6,,,,,,,,,,,,0.23,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-03-29,29200.0,2295090.8,8.18,0.15,2.32,2067153.7,2900.0,26300.0,227937.1,,1.87,,,23400.0,,1.87,,,,,0.23,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,10.069
2023-03-30,23400.0,1857889.8,4.33,0.12,1.87,1857889.8,0.0,23400.0,0.0,,,,0.22,,2900.0,,,,,2900.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2023-03-31,23400.0,1870853.4,4.27,0.12,1.86,1870853.4,0.0,23400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2023-04-03,23400.0,1870947.0,4.13,0.12,1.88,1870947.0,0.0,23400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2023-04-04,23400.0,1869847.2,3.95,0.12,1.87,1869847.2,0.0,23400.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2023-04-26,3400.0,276148.0,0.31,0.02,0.28,138074.0,1700.0,1700.0,138074.0,,,1700.0,,,,,,0.14,1700.0,,0.14,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-04-27,6000.0,488892.0,0.49,0.03,0.49,244446.0,3000.0,3000.0,244446.0,1300.0,0.11,,,1300.0,,0.11,1300.0,,,,0.24,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-04-28,23800.0,1951957.0,1.9,0.12,1.93,1705912.0,3000.0,20800.0,246045.0,,0.72,8900.0,,8900.0,,0.72,,0.72,,,0.24,,100.0,100.0,0.0,0.0,0.0,100.0,37.55,0.531,62.45,7.9333
2023-05-01,23800.0,1951957.0,1.82,0.12,1.94,1705912.0,3000.0,20800.0,246045.0,,,,,,,,,,,,0.24,,100.0,100.0,0.0,0.0,0.0,100.0,37.66,0.5305,62.34,7.9333
2023-05-02,25600.0,2072038.4,1.96,0.13,2.08,1756376.3,3900.0,21700.0,315662.1,900.0,0.07,,,900.0,,0.07,900.0,,,,0.32,,100.0,100.0,0.0,0.0,0.0,100.0,34.71,0.5468,65.29,6.5641
2023-05-03,25600.0,2083328.0,1.92,0.13,2.08,1765946.0,3900.0,21700.0,317382.0,,,,,,,,,,,,0.32,,100.0,100.0,0.0,0.0,0.0,100.0,34.87,0.5458,65.13,6.5641
2023-05-04,16700.0,1353000.6,1.24,0.09,1.37,1037030.4,3900.0,12800.0,315970.2,,,,,,,,,,,8900.0,0.32,0.73,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,4.2821
2023-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.32,,3900.0,,,,,12800.0,0.0,1.06,0.0,0.0,3900.0,319698.6,0.33,0.0,,0.0,,0.0
2023-05-08,3200.0,263372.8,0.17,0.02,0.26,131686.4,1600.0,1600.0,131686.4,,,1600.0,,,,,,0.13,1600.0,,0.13,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-05-09,6000.0,492594.0,0.31,0.03,0.49,246297.0,3000.0,3000.0,246297.0,1400.0,0.12,,,1400.0,,0.12,1400.0,,,,0.25,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-05-10,6000.0,490110.0,0.31,0.03,0.49,245055.0,3000.0,3000.0,245055.0,,,,,,,,,,,,0.25,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-05-11,31600.0,2586112.4,1.65,0.16,2.6,2340595.4,3000.0,28600.0,245517.0,,1.06,12800.0,,12800.0,,1.06,,1.05,,,0.24,,100.0,100.0,0.0,0.0,0.0,100.0,40.23,0.5191,59.77,10.5333
2023-05-12,31600.0,2598720.8,1.65,0.16,2.61,2352006.8,3000.0,28600.0,246714.0,,,,,,,,,,,,0.25,,100.0,100.0,0.0,0.0,0.0,100.0,40.32,0.5187,59.68,10.5333
2023-05-15,31600.0,2604314.0,1.6,0.16,2.63,2357069.0,3000.0,28600.0,247245.0,,,,,,,,,,,,0.25,,100.0,100.0,0.0,0.0,0.0,100.0,40.1,0.5196,59.9,10.5333
2023-05-16,31600.0,2593285.6,1.76,0.16,2.63,2347087.6,3000.0,28600.0,246198.0,,,,,,,,,,,,0.25,,100.0,100.0,0.0,0.0,0.0,100.0,39.97,0.5201,60.03,10.5333
2023-05-17,34000.0,2786164.0,1.9,0.18,2.83,2540326.0,3000.0,31000.0,245838.0,,0.2,,,2400.0,,0.2,,,,,0.25,,100.0,100.0,0.0,0.0,0.0,100.0,37.09,0.5333,62.91,11.3333
2023-05-18,29400.0,2428645.8,1.66,0.15,2.46,2428645.8,0.0,29400.0,0.0,,,,0.25,,3000.0,,,,,1600.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,42.96,0.5099,57.04,21.0
2023-05-19,30800.0,2554921.6,1.54,0.16,2.58,2438788.8,1400.0,29400.0,116132.8,,,,,,,,,,1400.0,,0.12,,100.0,100.0,0.0,0.0,0.0,100.0,41.14,0.5157,58.86,22.0
2023-05-22,30800.0,2556092.0,1.55,0.16,2.59,2439906.0,1400.0,29400.0,116186.0,,,,,,,,,,,,0.12,,100.0,100.0,0.0,0.0,0.0,100.0,40.98,0.5163,59.02,22.0
2023-05-23,28000.0,2310784.0,1.36,0.14,2.36,2310784.0,0.0,28000.0,0.0,,,,0.12,,1400.0,,,,,1400.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,44.84,0.5053,55.16,0.0
2023-05-24,18400.0,1492000.8,0.89,0.09,1.56,1362261.6,1600.0,16800.0,129739.2,,0.13,,,1600.0,,0.13,,,1600.0,12800.0,0.13,1.06,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,11.5
2023-05-25,24200.0,1953980.6,1.59,0.12,1.98,1824791.8,1600.0,22600.0,129188.8,,,9300.0,,,,,,0.75,,3500.0,0.13,0.33,100.0,100.0,0.0,0.0,0.0,100.0,37.9,0.5293,62.1,15.125
2023-05-26,30300.0,2475994.8,1.95,0.15,2.5,2239018.4,2900.0,27400.0,236976.4,1300.0,0.64,,,7700.0,,0.64,1300.0,,,2900.0,0.23,0.23,100.0,100.0,0.0,0.0,0.0,100.0,20.95,0.6687,79.05,10.4483
2023-05-29,24500.0,2000694.5,1.55,0.12,2.03,2000694.5,0.0,24500.0,0.0,,,,0.23,,2900.0,,,,,2900.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,25.77,0.6174,74.23,0.0
2023-05-30,12800.0,1035468.8,0.8,0.06,1.06,1035468.8,0.0,12800.0,0.0,,,,,,,,,,,11700.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,48.96,0.5002,51.04,0.0
2023-05-31,12800.0,1023769.6,0.79,0.06,1.05,1023769.6,0.0,12800.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.78,0.5003,51.22,0.0
2023-06-01,6400.0,515865.6,0.38,0.03,0.54,515865.6,0.0,6400.0,0.0,,,,,,,,,,,6400.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2023-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,140.0,11505.76,0.0,0.0,,0.0,,0.0
2023-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,140.0,11568.06,0.0,0.0,,0.0,,0.0
