,ALHAF FP Equity_DX_SI_QTY,ALHAF FP Equity_DX_SHORT_INTEREST_VALUE,ALHAF FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALHAF FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALHAF FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALHAF FP Equity_DX_SI_MV,ALHAF FP Equity_DX_DSS,ALHAF FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALHAF FP Equity_DX_SUPPLY_SI_QTY,ALHAF FP Equity_DX_BROKER_SI_QTY,ALHAF FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALHAF FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALHAF FP Equity_DX_BROKER_SI_MV_INC_x,ALHAF FP Equity_DX_BROKER_SI_QTY_ADD,ALHAF FP Equity_DX_SUPPLY_SI_MV_DEC,ALHAF FP Equity_DX_BROKER_SI_QTY_INC,ALHAF FP Equity_DX_SUPPLY_SI_QTY_DEC,ALHAF FP Equity_DX_BROKER_SI_MV_INC_y,ALHAF FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALHAF FP Equity_DX_BROKER_SI_MV_ADD,ALHAF FP Equity_DX_SUPPLY_SI_QTY_ADD,ALHAF FP Equity_DX_BROKER_SI_QTY_DEC,ALHAF FP Equity_DX_SUPPLY_SI_MV,ALHAF FP Equity_DX_BROKER_SI_MV_DEC,ALHAF FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALHAF FP Equity_DX_UTILIZATION_QUANTITY,ALHAF FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALHAF FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALHAF FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALHAF FP Equity_DX_ACTIVE_UTILIZATION_MV,ALHAF FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALHAF FP Equity_DX_BROKER_SI_CON_RATIO,ALHAF FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALHAF FP Equity_DX_DEMAND_SUPPLY_RATIO,ALHAF FP Equity_PX_LAST
2024-02-26,1170.0,561.6,0.02,0.02,0.0,0.0,0.0,370.08,399.0,771.0,191.52,,,,,,,,,,,,0.0,,100.0,3.91,0.0,0.0,0.0,100.0,31.96,0.5651,68.04,0.1147,0.48
2024-02-27,1170.0,561.6,0.02,0.02,0.0,0.0,0.0,370.08,399.0,771.0,191.52,,,,,,,,,,,,0.0,,100.0,3.91,0.0,0.0,0.0,100.0,32.19,0.5635,67.81,0.1147,0.48
2024-02-28,1170.0,561.6,0.02,0.02,0.0,0.0,0.0,370.08,399.0,771.0,191.52,,,,,,,,,,,,0.0,,100.0,3.91,0.0,0.0,0.0,100.0,32.2,0.5634,67.8,0.1147,0.48
2024-02-29,1170.0,550.49,0.02,0.02,0.0,0.0,0.0,362.76,399.0,771.0,187.73,,,,,,,,,,,,0.0,,100.0,3.91,0.0,0.0,0.0,100.0,32.07,0.5643,67.93,0.1147,0.4705
2024-03-01,1170.0,553.41,0.02,0.02,0.0,0.0,0.0,364.68,399.0,771.0,188.73,,,,,,,,,,,,0.0,,100.0,3.91,0.0,0.0,0.0,100.0,31.72,0.5668,68.28,0.1147,0.473
2024-03-04,1170.0,548.73,0.02,0.02,0.0,0.0,0.0,361.6,399.0,771.0,187.13,,,,,,,,,,,,0.0,,100.0,3.91,0.0,0.0,0.0,100.0,32.14,0.5638,67.86,0.1147,0.469
2024-03-05,1170.0,549.32,0.02,0.02,0.0,0.0,0.0,361.98,399.0,771.0,187.33,,,,,,,,,,,,0.0,,100.0,3.91,0.0,0.0,0.0,100.0,31.82,0.5661,68.18,0.1147,0.4695
2024-03-06,1170.0,545.22,0.02,0.02,0.0,0.0,0.0,359.29,399.0,771.0,185.93,,,,,,,,,,,,0.0,,100.0,3.91,0.0,0.0,0.0,100.0,32.22,0.5632,67.78,0.1147,0.466
2024-03-07,1170.0,527.09,0.02,0.03,0.0,0.0,0.0,347.34,399.0,771.0,179.75,,,,,,,,,,,,0.0,,100.0,3.91,0.0,0.0,0.0,100.0,32.15,0.5637,67.85,0.1147,0.4505
2024-03-08,1170.0,538.2,0.02,0.03,0.0,0.0,0.0,354.66,399.0,771.0,183.54,,,,,,,,,,,,0.0,,100.0,3.91,0.0,0.0,0.0,100.0,31.87,0.5657,68.13,0.1147,0.46
2024-03-11,1170.0,549.32,0.02,0.03,0.0,0.0,0.0,361.98,399.0,771.0,187.33,,,,,,,,,,,,0.0,,100.0,3.91,0.0,0.0,0.0,100.0,31.89,0.5656,68.11,0.1147,0.4695
2024-03-12,1170.0,557.51,0.02,0.03,0.0,0.0,0.0,367.38,399.0,771.0,190.12,,,,,,,,,,,,0.0,,100.0,3.91,0.0,0.0,0.0,100.0,31.92,0.5654,68.08,0.1147,0.4765
2024-03-13,1170.0,551.66,0.02,0.03,0.0,0.0,0.0,363.53,399.0,771.0,188.13,,,,,,,,,,,,0.0,,100.0,3.91,0.0,0.0,0.0,100.0,32.25,0.563,67.75,0.1147,0.4715
2024-03-14,1170.0,538.2,0.02,0.03,0.0,0.0,0.0,354.66,399.0,771.0,183.54,,,,,,,,,,,,0.0,,100.0,3.91,0.0,0.0,0.0,100.0,32.35,0.5623,67.65,0.1147,0.46
2024-03-15,1170.0,538.2,0.02,0.03,0.0,0.0,0.0,354.66,399.0,771.0,183.54,,,,,,,,,,,,0.0,,100.0,3.91,0.0,0.0,0.0,100.0,32.16,0.5636,67.84,0.1147,0.46
2024-03-18,1170.0,538.2,0.02,0.03,0.0,0.0,0.0,354.66,399.0,771.0,183.54,,,,,,,,,,,,0.0,,100.0,3.95,0.0,0.0,0.0,100.0,32.22,0.5632,67.78,0.1158,0.46
2024-03-19,1170.0,540.54,0.02,0.03,0.0,0.0,0.0,356.2,399.0,771.0,184.34,,,,,,,,,,,,0.0,,100.0,3.95,0.0,0.0,0.0,100.0,32.19,0.5635,67.81,0.1158,0.462
2024-03-20,1170.0,533.52,0.02,0.04,0.0,0.0,0.0,351.58,399.0,771.0,181.94,,,,,,,,,,,,0.0,,100.0,3.95,0.0,0.0,0.0,100.0,32.22,0.5633,67.78,0.1158,0.456
2024-03-21,1170.0,538.2,0.02,0.05,0.0,0.0,0.0,354.66,399.0,771.0,183.54,,,,,,,,,,,,0.0,,100.0,3.91,0.0,0.0,0.0,100.0,31.91,0.5655,68.09,0.1147,0.46
2024-03-22,1170.0,544.05,0.02,0.07,0.0,0.0,0.0,358.52,399.0,771.0,185.54,,,,,,,,,,,,0.0,,100.0,3.91,0.0,0.0,0.0,100.0,31.76,0.5665,68.24,0.1147,0.465
2024-03-25,1170.0,538.2,0.02,0.07,0.0,0.0,0.0,354.66,399.0,771.0,183.54,,,,,,,,,,,,0.0,,100.0,3.91,0.0,0.0,0.0,100.0,32.17,0.5636,67.83,0.1147,0.46
2024-03-26,1170.0,527.09,0.02,0.08,0.0,0.0,0.0,347.34,399.0,771.0,179.75,,,,,,,,,,,,0.0,,100.0,3.91,0.0,0.0,0.0,100.0,32.1,0.5641,67.9,0.1147,0.4505
2024-03-27,26776.0,12316.96,0.44,1.77,0.06,0.01,0.0,6244.04,13202.0,13574.0,6072.92,12803.0,,12803.0,,,,,12803.0,0.01,,,0.01,,100.0,94.96,0.0,0.0,0.0,100.0,3.01,0.9149,95.59,1.9261,0.46
2024-03-28,26776.0,12357.12,0.44,1.85,0.06,0.01,0.0,6264.4,13202.0,13574.0,6092.72,,,,,,,,,,,,0.01,,100.0,94.96,0.0,0.0,0.0,100.0,2.99,0.9159,95.64,1.9261,0.4615
2024-03-29,26776.0,12357.12,0.44,1.85,0.06,0.01,0.0,6264.4,13202.0,13574.0,6092.72,,,,,,,,,,,,0.01,,100.0,94.96,0.0,0.0,0.0,100.0,2.98,0.9161,95.66,1.9261,
2024-04-01,26776.0,12357.12,0.44,1.85,0.06,0.01,0.0,6264.4,13202.0,13574.0,6092.72,,,,,,,,,,,,0.01,,100.0,94.96,0.0,0.0,0.0,100.0,2.98,0.9154,95.62,1.9261,
2024-04-02,26776.0,12383.9,0.44,1.85,0.06,0.01,0.0,6277.98,13202.0,13574.0,6105.93,,,,,,,,,,,,0.01,,100.0,94.96,0.0,0.0,0.0,100.0,2.98,0.9154,95.62,1.9261,0.4625
2024-04-03,26776.0,12316.96,0.44,1.83,0.06,0.01,0.0,6244.04,13202.0,13574.0,6072.92,,,,,,,,,,,,0.01,,100.0,94.96,0.0,0.0,0.0,100.0,2.97,0.9158,95.64,1.9261,0.46
2024-04-04,26776.0,12330.35,0.44,1.84,0.06,0.01,0.0,6250.83,13202.0,13574.0,6079.52,,,,,,,,,,,,0.01,,100.0,94.96,0.0,0.0,0.0,100.0,2.98,0.9155,95.62,1.9261,0.4605
2024-04-05,39676.0,18052.58,0.65,2.7,0.09,0.02,0.0,12045.67,26102.0,26474.0,11876.41,12900.0,,12900.0,,,,,12900.0,0.01,,,0.01,,100.0,97.39,0.0,0.0,0.0,100.0,32.51,0.5226,64.53,1.4803,0.455
2024-04-08,26776.0,12049.2,0.44,1.91,0.06,0.01,0.0,6108.3,13202.0,13574.0,5940.9,,,,0.01,,12900.0,,,,,12900.0,0.01,0.01,100.0,94.96,0.0,0.0,0.0,100.0,2.96,0.9156,95.63,1.9261,0.45
2024-04-09,26776.0,11687.72,0.44,1.98,0.06,0.01,0.0,5925.05,13202.0,13574.0,5762.67,,,,,,,,,,,,0.01,,100.0,94.96,0.0,0.0,0.0,100.0,2.94,0.9163,95.67,1.9261,0.4365
2024-04-10,26776.0,12022.42,0.44,1.9,0.06,0.01,0.0,6094.73,13202.0,13574.0,5927.7,,,,,,,,,,,,0.01,,100.0,94.96,0.0,0.0,0.0,100.0,3.02,0.9143,95.56,1.9261,0.449
2024-04-11,26776.0,12022.42,0.44,1.9,0.06,0.01,0.0,6094.73,13202.0,13574.0,5927.7,,,,,,,,,,,,0.01,,100.0,94.96,0.0,0.0,0.0,100.0,2.98,0.9152,95.61,1.9261,0.449
2024-04-12,26776.0,11995.65,0.44,1.89,0.06,0.01,0.0,6081.15,13202.0,13574.0,5914.5,,,,,,,,,,,,0.01,,100.0,94.96,0.0,0.0,0.0,100.0,2.98,0.915,95.6,1.9261,0.448
2024-04-15,26776.0,11901.93,0.44,1.99,0.06,0.01,0.0,6033.64,13202.0,13574.0,5868.29,,,,,,,,,,,,0.01,,100.0,94.96,0.0,0.0,0.0,100.0,2.97,0.914,95.55,1.9261,0.4445
2024-04-16,26776.0,11915.32,0.44,1.99,0.06,0.01,0.0,6040.43,13202.0,13574.0,5874.89,,,,,,,,,,,,0.01,,100.0,94.96,0.0,0.0,0.0,100.0,2.98,0.9141,95.55,1.9261,0.445
2024-04-17,26776.0,11888.54,0.44,2.02,0.06,0.01,0.0,6026.86,13202.0,13574.0,5861.69,,,,,,,,,,,,0.01,,100.0,94.96,0.0,0.0,0.0,100.0,2.97,0.9143,95.56,1.9261,0.444
2024-04-18,26776.0,11781.44,0.44,2.06,0.06,0.01,0.0,5972.56,13202.0,13574.0,5808.88,,,,,,,,,,,,0.01,,100.0,94.96,0.0,0.0,0.0,100.0,2.96,0.9144,95.57,1.9261,0.44
2024-04-19,26776.0,11781.44,0.44,2.21,0.06,0.01,0.0,5972.56,13202.0,13574.0,5808.88,,,,,,,,,,,,0.01,,100.0,94.96,0.0,0.0,0.0,100.0,2.98,0.9139,95.54,1.9261,0.44
2024-04-22,26776.0,11794.83,0.44,2.24,0.06,0.01,0.0,5979.35,13202.0,13574.0,5815.48,,,,,,,,,,,,0.01,,100.0,94.96,0.0,0.0,0.0,100.0,2.98,0.9139,95.54,1.9261,0.4405
2024-04-23,26776.0,11513.68,0.44,2.29,0.06,0.01,0.0,5836.82,13202.0,13574.0,5676.86,,,,,,,,,,,,0.01,,100.0,94.96,0.0,0.0,0.0,100.0,2.94,0.9147,95.58,1.9261,0.43
2024-04-24,26776.0,11245.92,0.44,2.21,0.06,0.01,0.0,5701.08,13202.0,13574.0,5544.84,,,,,,,,,,,,0.01,,100.0,94.96,0.0,0.0,0.0,100.0,2.94,0.9146,95.58,1.9261,0.42
2024-04-25,26776.0,11513.68,0.44,2.18,0.06,0.01,0.0,5836.82,13202.0,13574.0,5676.86,,,,,,,,,,,,0.01,,100.0,94.96,0.0,0.0,0.0,100.0,3.01,0.9133,95.51,1.9261,0.43
2024-04-26,26776.0,11406.58,0.44,2.23,0.06,0.01,0.0,5782.52,13202.0,13574.0,5624.05,,,,,,,,,,,,0.01,,100.0,94.96,0.0,0.0,0.0,100.0,2.96,0.9142,95.56,1.9261,0.426
2024-04-29,26776.0,11513.68,0.44,2.23,0.06,0.01,0.0,5836.82,13202.0,13574.0,5676.86,,,,,,,,,,,,0.01,,100.0,94.96,0.0,0.0,0.0,100.0,2.99,0.9141,95.55,1.9261,0.43
2024-04-30,26776.0,11419.96,0.44,2.57,0.06,0.01,0.0,5789.31,13202.0,13574.0,5630.65,,,,,,,,,,,,0.01,,100.0,94.96,0.0,0.0,0.0,100.0,2.97,0.9141,95.55,1.9261,0.4265
2024-05-01,26776.0,11419.96,0.44,2.68,0.06,0.01,0.0,5789.31,13202.0,13574.0,5630.65,,,,,,,,,,,,0.01,,100.0,94.96,0.0,0.0,0.0,100.0,2.98,0.9145,95.57,1.9261,
2024-05-02,26776.0,11272.7,0.44,2.68,0.06,0.01,0.0,5714.65,13202.0,13574.0,5558.04,,,,,,,,,,,,0.01,,100.0,94.96,0.0,0.0,0.0,100.0,2.96,0.9147,95.58,1.9261,0.421
2024-05-03,26776.0,11406.58,0.44,2.69,0.06,0.01,0.0,5782.52,13202.0,13574.0,5624.05,,,,,,,,,,,,0.01,,100.0,94.96,0.0,0.0,0.0,100.0,2.99,0.9138,95.53,1.9261,0.426
2024-05-06,26776.0,11272.7,0.44,2.82,0.06,0.01,0.0,5714.65,13202.0,13574.0,5558.04,,,,,,,,,,,,0.01,,100.0,94.96,0.0,0.0,0.0,100.0,2.96,0.9142,95.56,1.9261,0.421
2024-05-07,26776.0,15530.08,0.44,2.62,0.06,0.01,0.0,7872.92,13202.0,13574.0,7657.16,,,,,,,,,,,,0.01,,100.0,94.96,0.0,0.0,0.0,100.0,3.52,0.9043,95.02,1.9261,0.58
2024-05-08,26776.0,14164.5,0.44,1.58,0.06,0.02,0.0,7180.65,13202.0,13574.0,6983.86,,,,,,,,,,,,0.01,,100.0,94.96,0.0,0.0,0.0,100.0,2.85,0.9165,95.68,1.9261,0.529
2024-05-09,26776.0,14726.8,0.44,1.34,0.06,0.01,0.0,7465.7,13202.0,13574.0,7261.1,,,,,,,,,,,,0.01,,100.0,94.96,0.0,0.0,0.0,100.0,3.04,0.9133,95.51,1.9261,0.55
2024-05-10,26776.0,14432.26,0.44,1.29,0.06,0.01,0.0,7316.39,13202.0,13574.0,7115.88,,,,,,,,,,,,0.01,,100.0,96.35,0.0,0.0,0.0,100.0,2.95,0.9145,95.57,1.9542,0.539
2024-05-13,26776.0,14994.56,0.44,1.3,0.06,0.01,0.0,7601.44,13202.0,13574.0,7393.12,,,,,,,,,,,,0.01,,100.0,96.35,0.0,0.0,0.0,100.0,3.03,0.9134,95.51,1.9542,0.56
2024-05-14,26776.0,17404.4,0.44,1.31,0.06,0.02,0.0,8823.1,13202.0,13574.0,8581.3,,,,,,,,,,,,0.01,,100.0,96.35,0.0,0.0,0.0,100.0,3.21,0.91,95.33,1.9542,0.65
2024-05-15,26776.0,15797.84,0.44,1.22,0.06,0.02,0.0,8008.66,13202.0,13574.0,7789.18,,,,,,,,,,,,0.01,,100.0,96.35,0.0,0.0,0.0,100.0,2.84,0.9169,95.7,1.9542,0.59
2024-05-16,26776.0,19600.03,0.44,1.18,0.06,0.02,0.0,9936.17,13202.0,13574.0,9663.86,,,,,,,,,,,,0.01,,100.0,96.35,0.0,0.0,0.0,100.0,3.32,0.9078,95.21,1.9542,0.732
2024-05-17,26776.0,18020.25,0.44,0.75,0.06,0.02,0.0,9135.3,13202.0,13574.0,8884.95,,,,,,,,,,,,0.01,,100.0,96.35,0.0,0.0,0.0,100.0,2.86,0.9163,95.67,1.9542,0.673
2024-05-20,26776.0,17404.4,0.44,0.63,0.06,0.02,0.0,8823.1,13202.0,13574.0,8581.3,,,,,,,,,,,,0.01,,100.0,96.35,0.0,0.0,0.0,100.0,2.98,0.9142,95.56,1.9542,0.65
2024-05-21,26776.0,16601.12,0.44,0.6,0.06,0.02,0.0,8415.88,13202.0,13574.0,8185.24,,,,,,,,,,,,0.01,,100.0,96.35,0.0,0.0,0.0,100.0,2.91,0.9152,95.61,1.9542,0.62
2024-05-22,26776.0,16547.57,0.44,0.59,0.06,0.02,0.0,8388.73,13202.0,13574.0,8158.84,,,,,,,,,,,,0.01,,100.0,96.35,0.0,0.0,0.0,100.0,2.97,0.9142,95.56,1.9542,0.618
2024-05-23,26776.0,15717.51,0.44,0.59,0.06,0.02,0.0,7967.94,13202.0,13574.0,7749.57,,,,,,,,,,,,0.01,,100.0,96.35,0.0,0.0,0.0,100.0,2.91,0.9154,95.62,1.9542,0.587
2024-05-24,26776.0,15824.62,0.44,0.57,0.06,0.02,0.0,8022.23,13202.0,13574.0,7802.38,,,,,,,,,,,,0.01,,100.0,96.35,0.0,0.0,0.0,100.0,2.99,0.9125,95.46,1.9542,0.591
2024-05-27,26776.0,15824.62,0.44,0.56,0.06,0.02,0.0,8022.23,13202.0,13574.0,7802.38,,,,,,,,,,,,0.01,,100.0,96.35,0.0,0.0,0.0,100.0,2.98,0.9128,95.48,1.9542,0.591
2024-05-28,26776.0,16038.82,0.44,0.56,0.06,0.02,0.0,8130.83,13202.0,13574.0,7908.0,,,,,,,,,,,,0.01,,100.0,96.35,0.0,0.0,0.0,100.0,3.0,0.9137,95.53,1.9542,0.599
2024-05-29,26776.0,15797.84,0.44,0.55,0.06,0.02,0.0,8008.66,13202.0,13574.0,7789.18,,,,,,,,,,,,0.01,,100.0,96.35,0.0,0.0,0.0,100.0,2.96,0.9143,95.56,1.9542,0.59
2024-05-30,26776.0,20055.22,0.44,0.53,0.06,0.02,0.0,10166.93,13202.0,13574.0,9888.3,,,,,,,,,,,,0.01,,100.0,96.35,0.0,0.0,0.0,100.0,3.37,0.9073,95.18,1.9542,0.749
2024-05-31,26776.0,18475.44,0.44,0.44,0.06,0.02,0.0,9366.06,13202.0,13574.0,9109.38,,,,,,,,,,,,0.01,,100.0,96.35,0.0,0.0,0.0,100.0,3.19,0.9071,95.17,1.9542,0.69
2024-06-03,26776.0,18823.53,0.44,0.41,0.06,0.02,0.0,9542.52,13202.0,13574.0,9281.01,,,,,,,,,,,,0.01,,100.0,96.35,0.0,0.0,0.0,100.0,3.01,0.9139,95.54,1.9542,0.703
2024-06-04,59576.0,41167.02,0.97,0.9,0.13,0.04,0.0,20712.03,29602.0,29974.0,20454.98,16400.0,0.01,,,16400.0,,0.01,16400.0,,,,0.02,,100.0,98.34,0.0,0.0,0.0,100.0,1.33,0.9608,98.01,1.9791,0.691
2024-06-05,33970.0,23745.03,0.55,0.51,0.08,0.02,0.0,12002.53,16799.0,17171.0,11742.5,,,,0.01,,12803.0,,,,,12803.0,0.01,0.01,100.0,97.11,0.0,0.0,0.0,100.0,2.36,0.9317,96.49,1.9637,0.699
2024-06-06,33970.0,22929.75,0.55,0.5,0.08,0.02,0.0,11590.43,16799.0,17171.0,11339.33,,,,,,,,,,,,0.01,,100.0,97.11,0.0,0.0,0.0,100.0,2.35,0.932,96.5,1.9637,0.675
2024-06-07,33970.0,22420.2,0.55,0.49,0.08,0.02,0.0,11332.86,16799.0,17171.0,11087.34,,,,,,,,,,,,0.01,,100.0,97.11,0.0,0.0,0.0,100.0,2.32,0.932,96.51,1.9637,0.66
2024-06-10,33970.0,22114.47,0.55,0.48,0.08,0.02,0.0,11178.32,16799.0,17171.0,10936.15,,,,,,,,,,,,0.01,,100.0,97.11,0.0,0.0,0.0,100.0,2.33,0.9321,96.51,1.9637,0.651
2024-06-11,33970.0,20755.67,0.55,0.48,0.08,0.02,0.0,10491.48,16799.0,17171.0,10264.19,,,,,,,,,,,,0.01,,100.0,97.11,0.0,0.0,0.0,100.0,2.28,0.9331,96.56,1.9637,0.611
2024-06-12,33970.0,20348.03,0.55,0.47,0.08,0.02,0.0,10285.43,16799.0,17171.0,10062.6,,,,,,,,,,,,0.01,,100.0,97.11,0.0,0.0,0.0,100.0,2.33,0.9325,96.53,1.9637,0.599
2024-06-13,33970.0,19159.08,0.55,0.46,0.08,0.02,0.0,9684.44,16799.0,17171.0,9474.64,,,,,,,,,,,,0.01,,100.0,97.11,0.0,0.0,0.0,100.0,2.28,0.9328,96.55,1.9637,0.564
2024-06-14,33970.0,18615.56,0.55,0.45,0.08,0.02,0.0,9409.71,16799.0,17171.0,9205.85,,,,,,,,,,,,0.01,,100.0,97.11,0.0,0.0,0.0,100.0,2.32,0.9324,96.53,1.9637,0.548
2024-06-17,33970.0,17154.85,0.55,0.45,0.08,0.02,0.0,8671.36,16799.0,17171.0,8483.5,,,,,,,,,,,,0.01,,100.0,97.11,0.0,0.0,0.0,100.0,2.26,0.9338,96.6,1.9637,0.505
2024-06-18,33970.0,20891.55,0.55,0.45,0.08,0.02,0.0,10560.17,16799.0,17171.0,10331.39,,,,,,,,,,,,0.01,,100.0,97.11,0.0,0.0,0.0,100.0,2.59,0.9255,96.16,1.9637,0.615
2024-06-19,33970.0,20755.67,0.55,0.47,0.08,0.02,0.0,10491.48,16799.0,17171.0,10264.19,,,,,,,,,,,,0.01,,100.0,97.11,0.0,0.0,0.0,100.0,2.34,0.9344,96.63,1.9637,0.611
2024-06-20,33970.0,21061.4,0.55,0.49,0.08,0.02,0.0,10646.02,16799.0,17171.0,10415.38,,,,,,,,,,,,0.01,,100.0,97.11,0.0,0.0,0.0,100.0,2.36,0.9315,96.48,1.9637,0.62
2024-06-21,33970.0,19023.2,0.55,0.5,0.08,0.02,0.0,9615.76,16799.0,17171.0,9407.44,,,,,,,,,,,,0.01,,100.0,97.11,0.0,0.0,0.0,100.0,2.24,0.9339,96.61,1.9637,0.56
2024-06-24,33970.0,19023.2,0.55,0.48,0.08,0.02,0.0,9615.76,16799.0,17171.0,9407.44,,,,,,,,,,,,0.01,,100.0,97.11,0.0,0.0,0.0,100.0,2.35,0.932,96.5,1.9637,0.56
2024-06-25,33970.0,19260.99,0.55,0.48,0.08,0.02,0.0,9735.96,16799.0,17171.0,9525.03,,,,,,,,,,,,0.01,,100.0,97.11,0.0,0.0,0.0,100.0,2.36,0.9314,96.47,1.9637,0.567
2024-06-26,33970.0,19430.84,0.55,0.49,0.08,0.02,0.0,9821.81,16799.0,17171.0,9609.03,,,,,,,,,,,,0.01,,100.0,97.11,0.0,0.0,0.0,100.0,2.36,0.9316,96.49,1.9637,0.572
2024-06-27,33970.0,18411.74,0.55,0.5,0.08,0.02,0.0,9306.68,16799.0,17171.0,9105.06,,,,,,,,,,,,0.01,,100.0,97.11,0.0,0.0,0.0,100.0,2.29,0.9329,96.55,1.9637,0.542
2024-06-28,33970.0,18377.77,0.55,0.61,0.08,0.02,0.0,9289.51,16799.0,17171.0,9088.26,,,,,,,,,,,,0.01,,100.0,97.11,0.0,0.0,0.0,100.0,2.35,0.932,96.5,1.9637,0.541
2024-07-01,33970.0,18139.98,0.55,0.69,0.08,0.02,0.0,9169.31,16799.0,17171.0,8970.67,,,,,,,,,,,,0.01,,100.0,97.11,0.0,0.0,0.0,100.0,2.33,0.9322,96.52,1.9637,0.534
2024-07-02,33970.0,18072.04,0.55,0.71,0.08,0.02,0.0,9134.97,16799.0,17171.0,8937.07,,,,,,,,,,,,0.01,,100.0,97.11,0.0,0.0,0.0,100.0,2.34,0.9318,96.49,1.9637,0.532
2024-07-03,33970.0,17868.22,0.55,0.73,0.08,0.02,0.0,9031.95,16799.0,17171.0,8836.27,,,,,,,,,,,,0.01,,100.0,97.11,0.0,0.0,0.0,100.0,2.33,0.9318,96.5,1.9637,0.526
2024-07-04,33970.0,18004.1,0.55,0.72,0.08,0.02,0.0,9100.63,16799.0,17171.0,8903.47,,,,,,,,,,,,0.01,,100.0,97.11,0.0,0.0,0.0,100.0,2.36,0.9312,96.46,1.9637,0.53
2024-07-05,33970.0,18241.89,0.55,0.74,0.08,0.02,0.0,9220.83,16799.0,17171.0,9021.06,,,,,,,,,,,,0.01,,100.0,97.11,0.0,0.0,0.0,100.0,2.36,0.9314,96.48,1.9637,0.537
2024-07-08,33970.0,17834.25,0.55,0.76,0.08,0.02,0.0,9014.78,16799.0,17171.0,8819.48,,,,,,,,,,,,0.01,,100.0,97.11,0.0,0.0,0.0,100.0,2.32,0.9321,96.51,1.9637,0.525
2024-07-09,33970.0,18309.83,0.55,0.76,0.08,0.02,0.0,9255.17,16799.0,17171.0,9054.66,,,,,,,,,,,,0.01,,100.0,97.11,0.0,0.0,0.0,100.0,2.38,0.9313,96.47,1.9637,0.539
2024-07-10,33970.0,18241.89,0.55,0.77,0.08,0.02,0.0,9220.83,16799.0,17171.0,9021.06,,,,,,,,,,,,0.01,,100.0,97.11,0.0,0.0,0.0,100.0,2.34,0.9318,96.49,1.9637,0.537
2024-07-11,33970.0,19193.05,0.55,0.79,0.08,0.02,0.0,9701.62,16799.0,17171.0,9491.44,,,,,,,,,,,,0.01,,100.0,97.11,0.0,0.0,0.0,100.0,2.41,0.9306,96.43,1.9637,0.565
2024-07-12,33970.0,18683.5,0.55,1.05,0.08,0.02,0.0,9444.05,16799.0,17171.0,9239.45,,,,,,,,,,,,0.01,,100.0,97.11,0.0,0.0,0.0,100.0,2.32,0.9324,96.53,1.9637,0.55
2024-07-15,33970.0,18377.77,0.55,1.17,0.08,0.02,0.0,9289.51,16799.0,17171.0,9088.26,,,,,,,,,,,,0.01,,100.0,97.11,0.0,0.0,0.0,100.0,2.33,0.9323,96.52,1.9637,0.541
2024-07-16,33970.0,18955.26,0.55,1.22,0.08,0.02,0.0,9581.42,16799.0,17171.0,9373.84,,,,,,,,,,,,0.01,,100.0,97.11,0.0,0.0,0.0,100.0,2.38,0.9309,96.45,1.9637,0.558
2024-07-17,33970.0,19532.75,0.55,1.25,0.08,0.02,0.0,9873.33,16799.0,17171.0,9659.42,,,,,,,,,,,,0.01,,100.0,94.28,0.0,0.0,0.0,100.0,2.38,0.9313,96.47,1.9064,0.575
2024-07-18,33970.0,19362.9,0.55,1.25,0.08,0.02,0.0,9787.47,16799.0,17171.0,9575.43,,,,,,,,,,,,0.01,,100.0,94.28,0.0,0.0,0.0,100.0,2.35,0.9319,96.5,1.9064,0.57
2024-07-19,33970.0,20008.33,0.55,1.32,0.08,0.02,0.0,10113.72,16799.0,17171.0,9894.61,,,,,,,,,,,,0.01,,100.0,94.28,0.0,0.0,0.0,100.0,2.39,0.931,96.45,1.9064,0.589
2024-07-22,33970.0,21367.13,0.55,1.43,0.08,0.02,0.0,10800.56,16799.0,17171.0,10566.57,,,,,,,,,,,,0.01,,100.0,94.28,0.0,0.0,0.0,100.0,2.43,0.9303,96.42,1.9064,0.629
2024-07-23,33970.0,20891.55,0.55,1.42,0.08,0.02,0.0,10560.17,16799.0,17171.0,10331.39,,,,,,,,,,,,0.01,,100.0,94.28,0.0,0.0,0.0,100.0,2.32,0.9323,96.52,1.9064,0.615
2024-07-24,33970.0,20721.7,0.55,1.49,0.08,0.02,0.0,10474.31,16799.0,17171.0,10247.39,,,,,,,,,,,,0.01,,100.0,94.28,0.0,0.0,0.0,100.0,2.35,0.9316,96.49,1.9064,0.61
