,ALDMS FP Equity_DX_SI_QTY,ALDMS FP Equity_DX_SHORT_INTEREST_VALUE,ALDMS FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALDMS FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALDMS FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALDMS FP Equity_DX_SI_MV,ALDMS FP Equity_DX_DSS,ALDMS FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALDMS FP Equity_DX_SUPPLY_SI_QTY,ALDMS FP Equity_DX_BROKER_SI_QTY,ALDMS FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALDMS FP Equity_DX_BROKER_SI_MV_NEW_x,ALDMS FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALDMS FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALDMS FP Equity_DX_BROKER_SI_MV_INC_x,ALDMS FP Equity_DX_SUPPLY_SI_MV_NEW,ALDMS FP Equity_DX_BROKER_SI_QTY_ADD,ALDMS FP Equity_DX_BROKER_SI_QTY_NEW,ALDMS FP Equity_DX_SUPPLY_SI_MV_DEC,ALDMS FP Equity_DX_BROKER_SI_QTY_INC,ALDMS FP Equity_DX_SUPPLY_SI_QTY_DEC,ALDMS FP Equity_DX_BROKER_SI_MV_NEW_y,ALDMS FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALDMS FP Equity_DX_BROKER_SI_MV_INC_y,ALDMS FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALDMS FP Equity_DX_BROKER_SI_MV_ADD,ALDMS FP Equity_DX_SUPPLY_SI_QTY_ADD,ALDMS FP Equity_DX_BROKER_SI_QTY_DEC,ALDMS FP Equity_DX_SUPPLY_SI_MV,ALDMS FP Equity_DX_BROKER_SI_MV_DEC,ALDMS FP Equity_DX_SUPPLY_SI_MV_RMV,ALDMS FP Equity_DX_BROKER_SI_MV_RMV,ALDMS FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALDMS FP Equity_DX_UTILIZATION_QUANTITY,ALDMS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALDMS FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALDMS FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALDMS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALDMS FP Equity_DX_ACTIVE_UTILIZATION_MV,ALDMS FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALDMS FP Equity_DX_BROKER_SI_CON_RATIO,ALDMS FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALDMS FP Equity_DX_DEMAND_SUPPLY_RATIO
2014-11-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1999.0,379.81,,0.0,0.0,,0.0,,0.0
2014-11-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1999.0,379.81,,0.0,0.0,,0.0,,0.0
2014-11-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1999.0,399.8,,0.0,0.0,,0.0,,0.0
2014-11-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1999.0,399.8,,0.0,0.0,,0.0,,0.0
2014-11-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1999.0,379.81,,0.0,0.0,,0.0,,0.0
2014-11-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1999.0,379.81,,0.0,0.0,,0.0,,0.0
2014-11-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1999.0,399.8,,0.0,0.0,,0.0,,0.0
2014-11-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1999.0,399.8,,0.0,0.0,,0.0,,0.0
2014-11-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1999.0,399.8,,0.0,0.0,,0.0,,0.0
2014-11-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1999.0,399.8,,0.0,0.0,,0.0,,0.0
2014-11-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1999.0,399.8,,0.0,0.0,,0.0,,0.0
2014-11-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1999.0,379.81,,0.0,0.0,,0.0,,0.0
2014-11-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1999.0,399.8,,0.0,0.0,,0.0,,0.0
2014-11-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1999.0,419.79,,0.0,0.0,,0.0,,0.0
2014-11-21,2000.0,420.0,0.0,0.01,0.0,0.0,0.0,420.0,0.0,2000.0,0.0,,,,,,2000.0,,,,,,,,,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.0005
2014-11-24,2000.0,420.0,0.0,0.01,0.0,0.0,0.0,420.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.0005
2014-11-25,2000.0,420.0,0.0,0.01,0.0,0.0,0.0,420.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.0005
2014-11-26,2000.0,400.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.0005
2014-11-27,2000.0,380.0,0.0,0.0,0.0,0.0,0.0,380.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.0005
2014-11-28,2000.0,380.0,0.0,0.0,0.0,0.0,0.0,380.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.0005
2014-12-01,2000.0,400.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.0005
2014-12-02,2000.0,360.0,0.0,0.0,0.0,0.0,0.0,360.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.0005
2014-12-03,2000.0,360.0,0.0,0.0,0.0,0.0,0.0,360.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.0005
2014-12-04,2000.0,380.0,0.0,0.0,0.0,0.0,0.0,380.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.0005
2014-12-05,2000.0,380.0,0.0,0.0,0.0,0.0,0.0,380.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.0005
2014-12-08,2000.0,360.0,0.0,0.0,0.0,0.0,0.0,360.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.0005
2014-12-09,2000.0,360.0,0.0,0.0,0.0,0.0,0.0,360.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.0005
2014-12-10,2000.0,380.0,0.0,0.0,0.0,0.0,0.0,380.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.0005
2014-12-11,2000.0,360.0,0.0,0.0,0.0,0.0,0.0,360.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.0005
2014-12-12,2000.0,360.0,0.0,0.0,0.0,0.0,0.0,360.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.0005
2014-12-15,2000.0,360.0,0.0,0.0,0.0,0.0,0.0,360.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.0005
2014-12-16,2000.0,360.0,0.0,0.0,0.0,0.0,0.0,360.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.0005
2014-12-17,2000.0,340.0,0.0,0.0,0.0,0.0,0.0,340.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.0005
2014-12-18,2000.0,360.0,0.0,0.0,0.0,0.0,0.0,360.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.0005
2014-12-19,2000.0,340.0,0.0,0.0,0.0,0.0,0.0,340.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.0005
2014-12-22,2000.0,300.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.0005
2014-12-23,2000.0,300.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.0005
2014-12-24,2000.0,300.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.0005
2014-12-25,2000.0,300.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.0005
2014-12-26,2000.0,300.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.0005
2014-12-29,2000.0,320.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.0005
2014-12-30,2000.0,300.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.0005
2014-12-31,2000.0,320.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.0005
2015-01-01,2000.0,320.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.0005
2015-01-02,2000.0,320.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.0005
2015-01-05,2000.0,320.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.0005
2015-01-06,2000.0,320.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.0005
2015-01-07,2000.0,320.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.0005
2015-01-08,2000.0,320.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.0005
2015-01-09,2000.0,340.0,0.0,0.0,0.0,0.0,0.0,340.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.0005
2015-01-12,2000.0,320.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.0005
2015-01-13,2000.0,320.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.0005
2015-01-14,2000.0,320.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.0005
2015-01-15,2000.0,340.0,0.0,0.0,0.0,0.0,0.0,340.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.0005
2015-01-16,2000.0,340.0,0.0,0.0,0.0,0.0,0.0,340.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.0005
2015-01-19,2000.0,360.0,0.0,0.0,0.0,0.0,0.0,360.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.0005
2015-01-20,2000.0,380.0,0.0,0.0,0.0,0.0,0.0,380.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.0005
2015-01-21,2000.0,380.0,0.0,0.0,0.0,0.0,0.0,380.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.0005
2015-01-22,2000.0,380.0,0.0,0.0,0.0,0.0,0.0,380.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.0005
2015-01-23,2000.0,380.0,0.0,0.0,0.0,0.0,0.0,380.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.0005
2015-01-26,2000.0,400.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.0005
2015-01-27,2000.0,380.0,0.0,0.0,0.0,0.0,0.0,380.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.0005
2015-01-28,2000.0,400.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.0005
2015-01-29,2000.0,360.0,0.0,0.0,0.0,0.0,0.0,360.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.0005
2015-01-30,2000.0,360.0,0.0,0.0,0.0,0.0,0.0,360.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.0005
2015-02-02,2000.0,380.0,0.0,0.0,0.0,0.0,0.0,380.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.0005
2015-02-03,2000.0,380.0,0.0,0.0,0.0,0.0,0.0,380.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.0005
2015-02-04,2000.0,380.0,0.0,0.0,0.0,0.0,0.0,380.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.0005
2015-02-05,2000.0,380.0,0.0,0.0,0.0,0.0,0.0,380.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.0005
2015-02-06,2000.0,380.0,0.0,0.0,0.0,0.0,0.0,380.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.0005
2015-02-09,2000.0,360.0,0.0,0.0,0.0,0.0,0.0,360.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.0005
2015-02-10,2000.0,380.0,0.0,0.0,0.0,0.0,0.0,380.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.0005
2015-02-11,2000.0,380.0,0.0,0.0,0.0,0.0,0.0,380.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.0005
2015-02-12,2000.0,380.0,0.0,0.0,0.0,0.0,0.0,380.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.0005
2015-02-13,2000.0,380.0,0.0,0.0,0.0,0.0,0.0,380.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.0005
2015-02-16,2000.0,360.0,0.0,0.0,0.0,0.0,0.0,360.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.0005
2015-02-17,2000.0,380.0,0.0,0.0,0.0,0.0,0.0,380.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.0005
2015-02-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2000.0,0.0,0.0,,,0.0,0.0,1999.0,379.81,,0.0,0.0,,0.0,,0.0
2015-02-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1999.0,359.82,,0.0,0.0,,0.0,,0.0
2015-02-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1999.0,359.82,,0.0,0.0,,0.0,,0.0
2015-02-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1999.0,359.82,,0.0,0.0,,0.0,,0.0
2015-02-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1999.0,379.81,,0.0,0.0,,0.0,,0.0
2015-02-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1999.0,359.82,,0.0,0.0,,0.0,,0.0
2015-02-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1999.0,359.82,,0.0,0.0,,0.0,,0.0
2015-02-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1999.0,379.81,,0.0,0.0,,0.0,,0.0
2015-03-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1999.0,379.81,,0.0,0.0,,0.0,,0.0
2015-03-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1999.0,419.79,,0.0,0.0,,0.0,,0.0
2015-03-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1999.0,419.79,,0.0,0.0,,0.0,,0.0
2015-03-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1999.0,419.79,,0.0,0.0,,0.0,,0.0
2015-03-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1999.0,399.8,,0.0,0.0,,0.0,,0.0
2015-03-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1999.0,399.8,,0.0,0.0,,0.0,,0.0
2015-03-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1999.0,399.8,,0.0,0.0,,0.0,,0.0
2015-03-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1999.0,399.8,,0.0,0.0,,0.0,,0.0
2015-03-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1999.0,379.81,,0.0,0.0,,0.0,,0.0
2015-03-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1999.0,379.81,,0.0,0.0,,0.0,,0.0
2015-03-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1999.0,379.81,,0.0,0.0,,0.0,,0.0
2015-03-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1999.0,379.81,,0.0,0.0,,0.0,,0.0
2015-03-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1999.0,399.8,,0.0,0.0,,0.0,,0.0
2015-03-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1999.0,399.8,,0.0,0.0,,0.0,,0.0
2015-03-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1999.0,399.8,,0.0,0.0,,0.0,,0.0
2015-03-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1999.0,399.8,,0.0,0.0,,0.0,,0.0
2015-03-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1999.0,399.8,,0.0,0.0,,0.0,,0.0
2015-03-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1999.0,399.8,,0.0,0.0,,0.0,,0.0
2015-03-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1999.0,399.8,,0.0,0.0,,0.0,,0.0
2015-03-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1999.0,379.81,,0.0,0.0,,0.0,,0.0
2015-03-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1999.0,379.81,,0.0,0.0,,0.0,,0.0
2015-03-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1999.0,379.81,,0.0,0.0,,0.0,,0.0
2015-04-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1999.0,379.81,,0.0,0.0,,0.0,,0.0
2015-04-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1999.0,379.81,,0.0,0.0,,0.0,,0.0
2015-04-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1999.0,379.81,,0.0,0.0,,0.0,,0.0
2015-04-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1999.0,379.81,,0.0,0.0,,0.0,,0.0
2015-04-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1999.0,379.81,,0.0,0.0,,0.0,,0.0
