,LACR FP Equity_DX_SI_QTY,LACR FP Equity_DX_SHORT_INTEREST_VALUE,LACR FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,LACR FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,LACR FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,LACR FP Equity_DX_SI_MV,LACR FP Equity_DX_DSS,LACR FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,LACR FP Equity_DX_SUPPLY_SI_QTY,LACR FP Equity_DX_BROKER_SI_QTY,LACR FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,LACR FP Equity_DX_BROKER_SI_MV_NEW_x,LACR FP Equity_DX_SUPPLY_SI_QTY_INC_x,LACR FP Equity_DX_BROKER_SI_MV_INC_x,LACR FP Equity_DX_BROKER_SI_QTY_ADD,LACR FP Equity_DX_BROKER_SI_QTY_NEW,LACR FP Equity_DX_SUPPLY_SI_MV_DEC,LACR FP Equity_DX_BROKER_SI_QTY_INC,LACR FP Equity_DX_SUPPLY_SI_QTY_DEC,LACR FP Equity_DX_BROKER_SI_MV_NEW_y,LACR FP Equity_DX_BROKER_SI_MV_INC_y,LACR FP Equity_DX_SUPPLY_SI_QTY_INC_y,LACR FP Equity_DX_BROKER_SI_MV_ADD,LACR FP Equity_DX_SUPPLY_SI_QTY_ADD,LACR FP Equity_DX_BROKER_SI_QTY_DEC,LACR FP Equity_DX_SUPPLY_SI_MV,LACR FP Equity_DX_BROKER_SI_MV_DEC,LACR FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,LACR FP Equity_DX_UTILIZATION_QUANTITY,LACR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,LACR FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,LACR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,LACR FP Equity_DX_ACTIVE_UTILIZATION_MV,LACR FP Equity_DX_BROKER_SI_MARKET_SHARE_2,LACR FP Equity_DX_BROKER_SI_CON_RATIO,LACR FP Equity_DX_BROKER_SI_MARKET_SHARE_1,LACR FP Equity_DX_DEMAND_SUPPLY_RATIO
2020-07-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7639.0,176460.9,0.18,0.0,,0.0,,0.0
2020-07-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7639.0,171877.5,0.18,0.0,,0.0,,0.0
2020-07-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7639.0,168821.9,0.17,0.0,,0.0,,0.0
2020-07-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7639.0,168058.0,0.17,0.0,,0.0,,0.0
2020-07-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7639.0,165002.4,0.17,0.0,,0.0,,0.0
2020-07-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7639.0,165002.4,0.16,0.0,,0.0,,0.0
2020-07-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7639.0,166530.2,0.17,0.0,,0.0,,0.0
2020-08-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7639.0,168058.0,0.17,0.0,,0.0,,0.0
2020-08-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7639.0,176460.9,0.17,0.0,,0.0,,0.0
2020-08-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7639.0,176460.9,0.17,0.0,,0.0,,0.0
2020-08-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7639.0,174169.2,0.18,0.0,,0.0,,0.0
2020-08-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7639.0,175697.0,0.18,0.0,,0.0,,0.0
2020-08-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7639.0,177224.8,0.18,0.0,,0.0,,0.0
2020-08-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7639.0,177988.7,0.18,0.0,,0.0,,0.0
2020-08-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7639.0,180280.4,0.18,0.0,,0.0,,0.0
2020-08-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7639.0,179516.5,0.18,0.0,,0.0,,0.0
2020-08-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7639.0,177988.7,0.18,0.0,,0.0,,0.0
2020-08-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7639.0,177988.7,0.18,0.0,,0.0,,0.0
2020-08-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7639.0,181808.2,0.18,0.0,,0.0,,0.0
2020-08-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7639.0,181808.2,0.18,0.0,,0.0,,0.0
2020-08-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7639.0,181808.2,0.18,0.0,,0.0,,0.0
2020-08-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7639.0,179516.5,0.18,0.0,,0.0,,0.0
2020-08-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7639.0,177988.7,0.18,0.0,,0.0,,0.0
2020-08-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7639.0,179516.5,0.18,0.0,,0.0,,0.0
2020-08-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7639.0,174933.1,0.18,0.0,,0.0,,0.0
2020-08-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7639.0,176460.9,0.18,0.0,,0.0,,0.0
2020-08-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7639.0,177224.8,0.18,0.0,,0.0,,0.0
2020-08-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7639.0,174933.1,0.18,0.0,,0.0,,0.0
2020-09-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7639.0,174933.1,0.18,0.0,,0.0,,0.0
2020-09-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7639.0,174169.2,0.18,0.0,,0.0,,0.0
2020-09-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7639.0,176460.9,0.17,0.0,,0.0,,0.0
2020-09-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7639.0,174169.2,0.18,0.0,,0.0,,0.0
2020-09-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7639.0,174169.2,0.17,0.0,,0.0,,0.0
2020-09-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7639.0,174933.1,0.18,0.0,,0.0,,0.0
2020-09-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7639.0,174933.1,0.18,0.0,,0.0,,0.0
2020-09-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7639.0,175697.0,0.18,0.0,,0.0,,0.0
2020-09-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7639.0,177988.7,0.18,0.0,,0.0,,0.0
2020-09-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7561.0,178439.6,0.18,0.0,,0.0,,0.0
2020-09-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7561.0,181464.0,0.18,0.0,,0.0,,0.0
2020-09-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7561.0,180707.9,0.18,0.0,,0.0,,0.0
2020-09-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7561.0,178439.6,0.18,0.0,,0.0,,0.0
2020-09-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7561.0,181464.0,0.18,0.0,,0.0,,0.0
2020-09-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7561.0,177683.5,0.18,0.0,,0.0,,0.0
2020-09-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7561.0,179195.7,0.18,0.0,,0.0,,0.0
2020-09-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7561.0,177683.5,0.18,0.0,,0.0,,0.0
2020-09-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7561.0,173903.0,0.18,0.0,,0.0,,0.0
2020-09-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7561.0,171634.7,0.17,0.0,,0.0,,0.0
2020-09-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7561.0,173903.0,0.17,0.0,,0.0,,0.0
2020-09-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7561.0,176171.3,0.17,0.0,,0.0,,0.0
2020-09-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7561.0,178439.6,0.18,0.0,,0.0,,0.0
2020-10-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7561.0,178439.6,0.18,0.0,,0.0,,0.0
2020-10-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7561.0,180707.9,0.18,0.0,,0.0,,0.0
2020-10-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7561.0,178439.6,0.18,0.0,,0.0,,0.0
2020-10-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7561.0,181464.0,0.18,0.0,,0.0,,0.0
2020-10-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7561.0,181464.0,0.18,0.0,,0.0,,0.0
2020-10-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7561.0,182976.2,0.18,0.0,,0.0,,0.0
2020-10-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7561.0,189025.0,0.18,0.0,,0.0,,0.0
2020-10-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7561.0,189025.0,0.19,0.0,,0.0,,0.0
2020-10-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7561.0,190537.2,0.19,0.0,,0.0,,0.0
2020-10-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7561.0,187512.8,0.19,0.0,,0.0,,0.0
2020-10-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7561.0,185244.5,0.19,0.0,,0.0,,0.0
2020-10-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7561.0,188268.9,0.19,0.0,,0.0,,0.0
2020-10-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7561.0,188268.9,0.19,0.0,,0.0,,0.0
2020-10-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7561.0,186000.6,0.19,0.0,,0.0,,0.0
2020-10-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7561.0,189025.0,0.19,0.0,,0.0,,0.0
2020-10-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7561.0,186000.6,0.19,0.0,,0.0,,0.0
2020-10-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7561.0,189781.1,0.19,0.0,,0.0,,0.0
2020-10-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7561.0,189025.0,0.19,0.0,,0.0,,0.0
2020-10-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7561.0,188268.9,0.19,0.0,,0.0,,0.0
2020-10-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7561.0,173903.0,0.19,0.0,,0.0,,0.0
2020-10-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7561.0,173903.0,0.18,0.0,,0.0,,0.0
2020-10-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7561.0,176171.3,0.18,0.0,,0.0,,0.0
2020-11-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7561.0,180707.9,0.18,0.0,,0.0,,0.0
2020-11-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7561.0,185244.5,0.18,0.0,,0.0,,0.0
2020-11-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7561.0,189781.1,0.18,0.0,,0.0,,0.0
2020-11-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7561.0,186756.7,0.19,0.0,,0.0,,0.0
2020-11-06,400.0,9760.0,0.04,0.71,0.01,0.01,0.0,4880.0,200.0,200.0,4880.0,,,,200.0,,,,,,,,0.0,200.0,,0.0,,100.0,2.51,0.0,0.0,0.0,100.0,,1.0,100.0,0.0502
2020-11-09,400.0,9920.0,0.04,0.72,0.01,0.01,0.0,4960.0,200.0,200.0,4960.0,,,,,,,,,,,,,,,0.0,,100.0,2.51,0.0,0.0,0.0,100.0,,1.0,100.0,0.0502
2020-11-10,400.0,10000.0,0.04,0.71,0.01,0.01,0.0,5000.0,200.0,200.0,5000.0,,,,,,,,,,,,,,,0.0,,100.0,2.51,0.0,0.0,0.0,100.0,,1.0,100.0,0.0502
2020-11-11,400.0,10000.0,0.04,0.67,0.01,0.01,0.0,5000.0,200.0,200.0,5000.0,,,,,,,,,,,,,,,0.01,,100.0,2.51,0.0,0.0,0.0,100.0,,1.0,100.0,0.0502
2020-11-12,400.0,9840.0,0.04,0.63,0.01,0.01,0.0,4920.0,200.0,200.0,4920.0,,,,,,,,,,,,,,,0.01,,100.0,2.51,0.0,0.0,0.0,100.0,,1.0,100.0,0.0502
2020-11-13,400.0,10400.0,0.04,0.62,0.01,0.01,0.0,5200.0,200.0,200.0,5200.0,,,,,,,,,,,,,,,0.0,,100.0,2.51,0.0,0.0,0.0,100.0,,1.0,100.0,0.0502
2020-11-16,400.0,10400.0,0.04,0.54,0.01,0.01,0.0,5200.0,200.0,200.0,5200.0,,,,,,,,,,,,,,,0.01,,100.0,2.51,0.0,0.0,0.0,100.0,,1.0,100.0,0.0502
2020-11-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.01,,200.0,,,,,,200.0,0.0,0.0,0.0,0.0,7561.0,195073.8,0.2,0.0,,0.0,,0.0
2020-11-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7561.0,192805.5,0.2,0.0,,0.0,,0.0
2020-11-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7561.0,196586.0,0.19,0.0,,0.0,,0.0
2020-11-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7561.0,198854.3,0.2,0.0,,0.0,,0.0
2020-11-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7561.0,202634.8,0.2,0.0,,0.0,,0.0
2020-11-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7561.0,203390.9,0.2,0.0,,0.0,,0.0
2020-11-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7561.0,204147.0,0.2,0.0,,0.0,,0.0
2020-11-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7561.0,201122.6,0.2,0.0,,0.0,,0.0
2020-11-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7561.0,202634.8,0.2,0.0,,0.0,,0.0
2020-11-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7561.0,200366.5,0.2,0.0,,0.0,,0.0
2020-12-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7561.0,199610.4,0.2,0.0,,0.0,,0.0
2020-12-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7561.0,198854.3,0.2,0.0,,0.0,,0.0
2020-12-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7561.0,202634.8,0.2,0.0,,0.0,,0.0
2020-12-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7561.0,204147.0,0.2,0.0,,0.0,,0.0
2020-12-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7561.0,203390.9,0.2,0.0,,0.0,,0.0
2020-12-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7561.0,204903.1,0.2,0.0,,0.0,,0.0
2020-12-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7561.0,220025.1,0.21,0.0,,0.0,,0.0
2020-12-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,7561.0,224561.7,0.22,0.0,,0.0,,0.0
2020-12-11,400.0,12280.0,0.04,0.41,0.01,0.01,0.0,6140.0,200.0,200.0,6140.0,,,,200.0,,,,,,,,0.01,200.0,,0.01,,100.0,2.51,0.0,0.0,0.0,100.0,,1.0,100.0,0.0502
2020-12-14,400.0,12720.0,0.04,0.39,0.01,0.01,0.0,6360.0,200.0,200.0,6360.0,,,,,,,,,,,,,,,0.01,,100.0,2.51,0.0,0.0,0.0,100.0,,1.0,100.0,0.0502
2020-12-15,400.0,12920.0,0.04,0.37,0.01,0.01,0.0,6460.0,200.0,200.0,6460.0,,,,,,,,,,,,,,,0.01,,100.0,2.51,0.0,0.0,0.0,100.0,,1.0,100.0,0.0502
2020-12-16,400.0,12200.0,0.04,0.35,0.01,0.01,0.0,6100.0,200.0,200.0,6100.0,,,,,,,,,,,,,,,0.01,,100.0,2.51,0.0,0.0,0.0,100.0,,1.0,100.0,0.0502
2020-12-17,400.0,13040.0,0.04,0.34,0.01,0.01,0.0,6520.0,200.0,200.0,6520.0,,,,,,,,,,,,,,,0.01,,100.0,2.51,0.0,0.0,0.0,100.0,,1.0,100.0,0.0502
2020-12-18,400.0,13280.0,0.04,0.22,0.01,0.01,0.0,6640.0,200.0,200.0,6640.0,,,,,,,,,,,,,,,0.01,,100.0,2.51,0.0,0.0,0.0,100.0,,1.0,100.0,0.0502
2020-12-21,800.0,25520.0,0.09,0.43,0.02,0.03,0.0,12760.0,400.0,400.0,12760.0,,200.0,0.01,,,,200.0,,,0.01,200.0,,,,0.01,,100.0,4.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.0957
2020-12-22,800.0,26000.0,0.09,0.42,0.02,0.03,0.0,13000.0,400.0,400.0,13000.0,,,,,,,,,,,,,,,0.01,,100.0,4.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.0957
2020-12-23,800.0,26960.0,0.09,0.41,0.02,0.03,0.0,13480.0,400.0,400.0,13480.0,,,,,,,,,,,,,,,0.01,,100.0,4.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.0957
2020-12-24,800.0,26480.0,0.09,0.41,0.02,0.03,0.0,13240.0,400.0,400.0,13240.0,,,,,,,,,,,,,,,0.01,,100.0,4.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.0957
2020-12-25,800.0,26480.0,0.09,0.41,0.02,0.03,0.0,13240.0,400.0,400.0,13240.0,,,,,,,,,,,,,,,0.01,,100.0,4.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.0957
2020-12-28,400.0,13040.0,0.04,0.2,0.01,0.01,0.0,6520.0,200.0,200.0,6520.0,,,,,,0.01,,200.0,,,,,,200.0,0.01,0.01,100.0,2.51,0.0,0.0,0.0,100.0,,1.0,100.0,0.0502
2020-12-29,400.0,12920.0,0.04,0.21,0.01,0.01,0.0,6460.0,200.0,200.0,6460.0,,,,,,,,,,,,,,,0.01,,100.0,2.51,0.0,0.0,0.0,100.0,,1.0,100.0,0.0502
2020-12-30,400.0,12760.0,0.04,0.21,0.01,0.01,0.0,6380.0,200.0,200.0,6380.0,,,,,,,,,,,,,,,0.01,,100.0,2.51,0.0,0.0,0.0,100.0,,1.0,100.0,0.0502
2020-12-31,400.0,13000.0,0.04,0.21,0.01,0.01,0.0,6500.0,200.0,200.0,6500.0,,,,,,,,,,,,,,,0.01,,100.0,2.51,0.0,0.0,0.0,100.0,,1.0,100.0,0.0502
2021-01-01,400.0,13000.0,0.04,0.21,0.01,0.01,0.0,6500.0,200.0,200.0,6500.0,,,,,,,,,,,,,,,0.01,,100.0,2.51,0.0,0.0,0.0,100.0,,1.0,100.0,0.0502
2021-01-04,200.0,6600.0,0.02,0.11,0.01,0.01,0.0,0.0,200.0,0.0,6600.0,,,,,,,,,,,,,,200.0,0.01,0.01,100.0,2.51,0.0,0.0,0.0,100.0,,1.0,100.0,0.0251
2021-01-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.01,,200.0,,,,,,,0.0,,0.0,0.0,7561.0,251025.2,0.25,0.0,,0.0,,0.0
2021-01-06,400.0,13080.0,0.04,0.21,0.01,0.01,0.0,6540.0,200.0,200.0,6540.0,,,,200.0,,,,,,,,0.01,200.0,,0.01,,100.0,2.51,0.0,0.0,0.0,100.0,,1.0,100.0,0.0502
2021-01-07,400.0,13520.0,0.04,0.22,0.01,0.01,0.0,6760.0,200.0,200.0,6760.0,,,,,,,,,,,,,,,0.01,,100.0,2.51,0.0,0.0,0.0,100.0,,1.0,100.0,0.0502
2021-01-08,400.0,13680.0,0.04,0.21,0.01,0.01,0.0,6840.0,200.0,200.0,6840.0,,,,,,,,,,,,,,,0.01,,100.0,2.51,0.0,0.0,0.0,100.0,,1.0,100.0,0.0502
