,ALAGR FP Equity_DX_SI_QTY,ALAGR FP Equity_DX_SHORT_INTEREST_VALUE,ALAGR FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALAGR FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALAGR FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALAGR FP Equity_DX_SI_MV,ALAGR FP Equity_DX_DSS,ALAGR FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALAGR FP Equity_DX_SUPPLY_SI_QTY,ALAGR FP Equity_DX_BROKER_SI_QTY,ALAGR FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALAGR FP Equity_DX_BROKER_SI_MV_NEW_x,ALAGR FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALAGR FP Equity_DX_BROKER_SI_MV_INC_x,ALAGR FP Equity_DX_BROKER_SI_QTY_ADD,ALAGR FP Equity_DX_BROKER_SI_QTY_NEW,ALAGR FP Equity_DX_SUPPLY_SI_MV_DEC,ALAGR FP Equity_DX_BROKER_SI_QTY_INC,ALAGR FP Equity_DX_SUPPLY_SI_QTY_DEC,ALAGR FP Equity_DX_BROKER_SI_MV_NEW_y,ALAGR FP Equity_DX_BROKER_SI_MV_INC_y,ALAGR FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALAGR FP Equity_DX_BROKER_SI_MV_ADD,ALAGR FP Equity_DX_SUPPLY_SI_QTY_ADD,ALAGR FP Equity_DX_BROKER_SI_QTY_DEC,ALAGR FP Equity_DX_SUPPLY_SI_MV,ALAGR FP Equity_DX_BROKER_SI_MV_DEC,ALAGR FP Equity_DX_BROKER_SI_MV_RMV,ALAGR FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALAGR FP Equity_DX_UTILIZATION_QUANTITY,ALAGR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALAGR FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALAGR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALAGR FP Equity_DX_ACTIVE_UTILIZATION_MV,ALAGR FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALAGR FP Equity_DX_BROKER_SI_CON_RATIO,ALAGR FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALAGR FP Equity_DX_DEMAND_SUPPLY_RATIO
2022-08-05,169338.0,18965.86,0.19,0.49,0.08,0.02,0.0,5954.93,116169.0,53169.0,13010.93,,,,,,0.01,,80000.0,,,,,,,0.01,,,100.0,53.74,0.0,0.0,0.0,100.0,37.49,0.5313,62.51,0.7834
2022-08-08,169338.0,18627.18,0.19,0.46,0.08,0.02,0.0,5848.59,116169.0,53169.0,12778.59,,,,,,,,,,,,,,,0.01,,,100.0,85.31,0.0,0.0,0.0,100.0,37.41,0.5317,62.59,1.2436
2022-08-09,169338.0,18931.99,0.19,0.47,0.08,0.02,0.0,5944.29,116169.0,53169.0,12987.69,,,,,,,,,,,,,,,0.01,,,100.0,85.31,0.0,0.0,0.0,100.0,37.01,0.5337,62.99,1.2436
2022-08-10,169338.0,18153.03,0.19,0.46,0.08,0.02,0.0,5699.72,116169.0,53169.0,12453.32,,,,,,,,,,,,,,,0.01,,,100.0,85.31,0.0,0.0,0.0,100.0,37.69,0.5303,62.31,1.2436
2022-08-11,169338.0,18694.92,0.19,0.46,0.08,0.02,0.0,5869.86,116169.0,53169.0,12825.06,,,,,,,,,,,,,,,0.01,,,100.0,85.31,0.0,0.0,0.0,100.0,36.86,0.5345,63.14,1.2436
2022-08-12,169338.0,19270.66,0.19,0.47,0.08,0.02,0.0,6050.63,116169.0,53169.0,13220.03,,,,,,,,,,,,,,,0.01,,,100.0,85.31,0.0,0.0,0.0,100.0,36.85,0.5346,63.15,1.2436
2022-08-15,169338.0,18830.39,0.19,0.48,0.08,0.02,0.0,5912.39,116169.0,53169.0,12917.99,,,,,,,,,,,,,,,0.01,,,100.0,85.31,0.0,0.0,0.0,100.0,37.47,0.5314,62.53,1.2436
2022-08-16,169338.0,18830.39,0.19,0.48,0.08,0.02,0.0,5912.39,116169.0,53169.0,12917.99,,,,,,,,,,,,,,,0.01,,,100.0,85.31,0.0,0.0,0.0,100.0,37.2,0.5327,62.8,1.2436
2022-08-17,169338.0,18593.31,0.19,0.48,0.08,0.02,0.0,5837.96,116169.0,53169.0,12755.36,,,,,,,,,,,,,,,0.01,,,100.0,85.31,0.0,0.0,0.0,100.0,37.35,0.532,62.65,1.2436
2022-08-18,169338.0,18661.05,0.19,0.49,0.08,0.02,0.0,5859.22,116169.0,53169.0,12801.82,,,,,,,,,,,,,,,0.01,,,100.0,85.31,0.0,0.0,0.0,100.0,37.16,0.533,62.84,1.2436
2022-08-19,169338.0,18559.44,0.19,0.49,0.08,0.02,0.0,5827.32,116169.0,53169.0,12732.12,,,,,,,,,,,,,,,0.01,,,100.0,85.31,0.0,0.0,0.0,100.0,37.27,0.5324,62.73,1.2436
2022-08-22,169338.0,17949.83,0.19,0.49,0.08,0.02,0.0,5635.91,116169.0,53169.0,12313.91,,,,,,,,,,,,,,,0.01,,,100.0,85.31,0.0,0.0,0.0,100.0,37.59,0.5308,62.41,1.2436
2022-08-23,169338.0,16933.8,0.19,0.49,0.08,0.02,0.0,5316.9,116169.0,53169.0,11616.9,,,,,,,,,,,,,,,0.01,,,100.0,85.31,0.0,0.0,0.0,100.0,37.88,0.5294,62.12,1.2436
2022-08-24,132867.0,14562.22,0.15,0.38,0.06,0.01,0.0,5827.32,79698.0,53169.0,8734.9,,,,,,0.0,,36471.0,,,,,,,0.01,,,100.0,79.94,0.0,0.0,0.0,100.0,18.14,0.6854,80.77,1.3327
2022-08-25,134367.0,14377.27,0.15,0.38,0.06,0.01,0.0,5849.58,79698.0,54669.0,8527.69,,,,1500.0,,,,,,,,0.0,,,0.01,,,100.0,79.94,0.0,0.0,0.0,100.0,18.79,0.6583,78.89,1.3477
2022-08-26,134367.0,14780.37,0.15,0.36,0.06,0.01,0.0,6013.59,79698.0,54669.0,8766.78,,,,,,,,,,,,,,,0.01,,,100.0,79.94,0.0,0.0,0.0,100.0,18.41,0.6632,79.3,1.3477
2022-08-29,134367.0,14672.88,0.15,0.35,0.06,0.01,0.0,5969.85,79698.0,54669.0,8703.02,,,,,,,,,,,,,,,0.01,,,100.0,79.94,0.0,0.0,0.0,100.0,18.67,0.66,79.04,1.3477
2022-08-30,134367.0,14001.04,0.15,0.35,0.06,0.01,0.0,5696.51,79698.0,54669.0,8304.53,,,,,,,,,,,,,,,0.01,,,100.0,79.94,0.0,0.0,0.0,100.0,18.96,0.6559,78.7,1.3477
2022-08-31,134367.0,14027.91,0.15,0.35,0.06,0.01,0.0,5707.44,79698.0,54669.0,8320.47,,,,,,,,,,,,,,,0.01,,,100.0,79.94,0.0,0.0,0.0,100.0,18.6,0.6609,79.1,1.3477
2022-09-01,134367.0,12845.49,0.15,0.35,0.06,0.01,0.0,5226.36,79698.0,54669.0,7619.13,,,,,,,,,,,,,,,0.01,,,100.0,79.94,0.0,0.0,0.0,100.0,19.26,0.6518,78.37,1.3477
2022-09-02,134367.0,13436.7,0.15,0.35,0.06,0.01,0.0,5466.9,79698.0,54669.0,7969.8,,,,,,,,,,,,,,,0.01,,,100.0,79.94,0.0,0.0,0.0,100.0,18.27,0.6648,79.43,1.3477
2022-09-05,134367.0,13436.7,0.15,0.62,0.06,0.01,0.0,5466.9,79698.0,54669.0,7969.8,,,,,,,,,,,,,,,0.01,,,100.0,79.94,0.0,0.0,0.0,100.0,18.62,0.6608,79.09,1.3477
2022-09-06,134367.0,13947.29,0.15,0.7,0.06,0.01,0.0,5674.64,79698.0,54669.0,8272.65,,,,,,,,,,,,,,,0.01,,,100.0,79.94,0.0,0.0,0.0,100.0,18.34,0.6647,79.41,1.3477
2022-09-07,134367.0,14377.27,0.15,0.77,0.06,0.01,0.0,5849.58,79698.0,54669.0,8527.69,,,,,,,,,,,,,,,0.01,,,100.0,79.94,0.0,0.0,0.0,100.0,18.39,0.6638,79.34,1.3477
2022-09-08,134367.0,14108.54,0.15,0.78,0.06,0.01,0.0,5740.25,79698.0,54669.0,8368.29,,,,,,,,,,,,,,,0.01,,,100.0,79.94,0.0,0.0,0.0,100.0,18.75,0.6584,78.91,1.3477
2022-09-09,134367.0,13839.8,0.15,0.81,0.06,0.01,0.0,5630.91,79698.0,54669.0,8208.89,,,,,,,,,,,,,,,0.01,,,100.0,79.94,0.0,0.0,0.0,100.0,18.76,0.6588,78.94,1.3477
2022-09-12,134367.0,17064.61,0.15,0.82,0.06,0.02,0.0,6942.96,79698.0,54669.0,10121.65,,,,,,,,,,,,,,,0.01,,,100.0,79.94,0.0,0.0,0.0,100.0,17.04,0.683,80.84,1.3477
2022-09-13,134367.0,15747.81,0.15,0.66,0.06,0.02,0.0,6407.21,79698.0,54669.0,9340.61,,,,,,,,,,,,,,,0.01,,,100.0,79.94,0.0,0.0,0.0,100.0,19.2,0.6523,78.42,1.3477
2022-09-14,134367.0,15855.31,0.15,0.64,0.06,0.02,0.0,6450.94,79698.0,54669.0,9404.36,,,,,,,,,,,,,,,0.01,,,100.0,79.94,0.0,0.0,0.0,100.0,18.56,0.6611,79.13,1.3477
2022-09-15,134367.0,15049.1,0.15,0.67,0.06,0.02,0.0,6122.93,79698.0,54669.0,8926.18,,,,,,,,,,,,,,,0.01,,,100.0,79.94,0.0,0.0,0.0,100.0,19.0,0.6552,78.65,1.3477
2022-09-16,134367.0,14753.5,0.15,0.69,0.06,0.01,0.0,6002.66,79698.0,54669.0,8750.84,,,,,,,,,,,,,,,0.01,,,100.0,79.94,0.0,0.0,0.0,100.0,18.76,0.6584,78.91,1.3477
2022-09-19,134367.0,13597.94,0.15,0.75,0.06,0.01,0.0,5532.5,79698.0,54669.0,8065.44,,,,,,,,,,,,,,,0.01,,,100.0,79.94,0.0,0.0,0.0,100.0,19.21,0.6525,78.43,1.3477
2022-09-20,134367.0,13705.43,0.15,0.73,0.06,0.01,0.0,5576.24,79698.0,54669.0,8129.2,,,,,,,,,,,,,,,0.01,,,100.0,79.94,0.0,0.0,0.0,100.0,18.55,0.661,79.13,1.3477
2022-09-21,134367.0,13436.7,0.15,0.75,0.06,0.01,0.0,5466.9,79698.0,54669.0,7969.8,,,,,,,,,,,,,,,0.01,,,100.0,79.94,0.0,0.0,0.0,100.0,18.76,0.6583,78.91,1.3477
2022-09-22,134367.0,13382.95,0.15,0.71,0.06,0.01,0.0,5445.03,79698.0,54669.0,7937.92,,,,,,,,,,,,,,,0.01,,,100.0,23.82,0.0,0.0,0.0,100.0,18.65,0.6604,79.06,0.4017
2022-09-23,134367.0,13463.57,0.15,0.71,0.06,0.01,0.0,5477.83,79698.0,54669.0,7985.74,,,,,,,,,,,,,,,0.01,,,100.0,23.82,0.0,0.0,0.0,100.0,18.57,0.6614,79.14,0.4017
2022-09-26,134367.0,13812.93,0.15,0.72,0.06,0.01,0.0,5619.97,79698.0,54669.0,8192.95,,,,,,,,,,,,,,,0.01,,,100.0,23.82,0.0,0.0,0.0,100.0,18.42,0.6627,79.26,0.4017
2022-09-27,134367.0,13839.8,0.15,0.71,0.06,0.01,0.0,5630.91,79698.0,54669.0,8208.89,,,,,,,,,,,,,,,0.01,,,100.0,23.82,0.0,0.0,0.0,100.0,18.6,0.6607,79.09,0.4017
2022-09-28,134367.0,12832.05,0.15,0.7,0.06,0.01,0.0,5220.89,79698.0,54669.0,7611.16,,,,,,,,,,,,,,,0.01,,,100.0,23.68,0.0,0.0,0.0,100.0,19.16,0.6529,78.46,0.3993
2022-09-29,134367.0,12899.23,0.15,0.69,0.06,0.01,0.0,5248.22,79698.0,54669.0,7651.01,,,,,,,,,,,,,,,0.01,,,100.0,23.68,0.0,0.0,0.0,100.0,18.57,0.6606,79.1,0.3993
2022-09-30,134367.0,13436.7,0.15,0.67,0.06,0.01,0.0,5466.9,79698.0,54669.0,7969.8,,,,,,,,,,,,,,,0.01,,,100.0,23.68,0.0,0.0,0.0,100.0,18.31,0.6644,79.4,0.3993
2022-10-03,134367.0,12791.74,0.15,0.67,0.06,0.01,0.0,5204.49,79698.0,54669.0,7587.25,,,,,,,,,,,,,,,0.01,,,100.0,23.68,0.0,0.0,0.0,100.0,18.98,0.6558,78.69,0.3993
2022-10-04,134367.0,13302.33,0.15,0.67,0.06,0.01,0.0,5412.23,79698.0,54669.0,7890.1,,,,,,,,,,,,,,,0.01,,,100.0,23.68,0.0,0.0,0.0,100.0,18.32,0.6641,79.37,0.3993
2022-10-05,134367.0,13517.32,0.15,0.69,0.06,0.01,0.0,5499.7,79698.0,54669.0,8017.62,,,,,,,,,,,,,,,0.01,,,100.0,23.68,0.0,0.0,0.0,100.0,18.5,0.6623,79.22,0.3993
2022-10-06,134367.0,13544.19,0.15,0.7,0.06,0.01,0.0,5510.64,79698.0,54669.0,8033.56,,,,,,,,,,,,,,,0.01,,,100.0,23.68,0.0,0.0,0.0,100.0,18.59,0.6603,79.07,0.3993
2022-10-07,134367.0,13651.69,0.15,0.8,0.06,0.01,0.0,5554.37,79698.0,54669.0,8097.32,,,,,,,,,,,,,,,0.01,,,100.0,23.68,0.0,0.0,0.0,100.0,18.55,0.661,79.12,0.3993
2022-10-10,134367.0,12361.76,0.15,0.81,0.06,0.01,0.0,5029.55,79698.0,54669.0,7332.22,,,,,,,,,,,,,,,0.01,,,100.0,23.68,0.0,0.0,0.0,100.0,19.33,0.6503,78.25,0.3993
2022-10-11,134367.0,11757.11,0.15,0.69,0.06,0.01,0.0,4783.54,79698.0,54669.0,6973.58,,,,,,,,,,,,,,,0.01,,,100.0,23.68,0.0,0.0,0.0,100.0,18.98,0.6552,78.65,0.3993
2022-10-12,134367.0,11501.82,0.15,0.65,0.06,0.01,0.0,4679.67,79698.0,54669.0,6822.15,,,,,,,,,,,,,,,0.01,,,100.0,23.68,0.0,0.0,0.0,100.0,18.77,0.6581,78.89,0.3993
2022-10-13,134367.0,11448.07,0.15,0.64,0.06,0.01,0.0,4657.8,79698.0,54669.0,6790.27,,,,,,,,,,,,,,,0.01,,,100.0,23.68,0.0,0.0,0.0,100.0,18.64,0.6595,79.01,0.3993
2022-10-14,134367.0,11676.49,0.15,0.65,0.06,0.01,0.0,4750.74,79698.0,54669.0,6925.76,,,,,,,,,,,,,,,0.01,,,100.0,23.68,0.0,0.0,0.0,100.0,18.46,0.662,79.21,0.3993
2022-10-17,134367.0,11555.56,0.15,0.65,0.06,0.01,0.0,4701.53,79698.0,54669.0,6854.03,,,,,,,,,,,,,,,0.01,,,100.0,23.68,0.0,0.0,0.0,100.0,18.69,0.6592,78.98,0.3993
2022-10-18,134367.0,10910.6,0.15,0.65,0.06,0.01,0.0,4439.12,79698.0,54669.0,6471.48,,,,,,,,,,,,,,,0.01,,,100.0,23.68,0.0,0.0,0.0,100.0,19.03,0.6543,78.58,0.3993
2022-10-19,134367.0,11340.57,0.15,0.65,0.06,0.01,0.0,4614.06,79698.0,54669.0,6726.51,,,,,,,,,,,,,,,0.01,,,100.0,23.68,0.0,0.0,0.0,100.0,18.32,0.6641,79.37,0.3993
2022-10-20,134367.0,11354.01,0.15,0.65,0.06,0.01,0.0,4619.53,79698.0,54669.0,6734.48,,,,,,,,,,,,,,,0.01,,,100.0,23.68,0.0,0.0,0.0,100.0,18.61,0.6608,79.1,0.3993
2022-10-21,134367.0,11044.97,0.15,0.65,0.06,0.01,0.0,4493.79,79698.0,54669.0,6551.18,,,,,,,,,,,,,,,0.01,,,100.0,23.68,0.0,0.0,0.0,100.0,18.82,0.6579,78.86,0.3993
2022-10-24,134367.0,11367.45,0.15,0.66,0.06,0.01,0.0,4625.0,79698.0,54669.0,6742.45,,,,,,,,,,,,,,,0.01,,,100.0,23.68,0.0,0.0,0.0,100.0,18.4,0.6633,79.3,0.3993
2022-10-25,134367.0,10924.04,0.15,0.8,0.06,0.01,0.0,4444.59,79698.0,54669.0,6479.45,,,,,,,,,,,,,,,0.01,,,100.0,23.68,0.0,0.0,0.0,100.0,18.91,0.6567,78.76,0.3993
2022-10-26,134367.0,11273.39,0.15,0.84,0.06,0.01,0.0,4586.73,79698.0,54669.0,6686.66,,,,,,,,,,,,,,,0.01,,,100.0,23.68,0.0,0.0,0.0,100.0,18.37,0.6634,79.32,0.3993
2022-10-27,134367.0,10950.91,0.15,0.85,0.06,0.01,0.0,4455.52,79698.0,54669.0,6495.39,,,,,,,,,,,,,,,0.01,,,100.0,23.68,0.0,0.0,0.0,100.0,18.83,0.6576,78.84,0.3993
2022-10-28,134367.0,10897.16,0.15,0.87,0.06,0.01,0.0,4433.66,79698.0,54669.0,6463.51,,,,,,,,,,,,,,,0.01,,,100.0,23.68,0.0,0.0,0.0,100.0,18.64,0.6596,79.02,0.3993
2022-10-31,134367.0,11018.09,0.15,0.87,0.06,0.01,0.0,4482.86,79698.0,54669.0,6535.24,,,,,,,,,,,,,,,0.01,,,100.0,23.68,0.0,0.0,0.0,100.0,18.53,0.6612,79.14,0.3993
2022-11-01,134367.0,11085.28,0.15,0.89,0.06,0.01,0.0,4510.19,79698.0,54669.0,6575.09,,,,,,,,,,,,,,,0.01,,,100.0,23.68,0.0,0.0,0.0,100.0,18.56,0.6609,79.11,0.3993
2022-11-02,134367.0,11031.53,0.15,0.9,0.06,0.01,0.0,4488.32,79698.0,54669.0,6543.21,,,,,,,,,,,,,,,0.01,,,100.0,23.68,0.0,0.0,0.0,100.0,18.65,0.6598,79.03,0.3993
2022-11-03,134367.0,10910.6,0.15,0.98,0.06,0.01,0.0,4439.12,79698.0,54669.0,6471.48,,,,,,,,,,,,,,,0.01,,,100.0,23.68,0.0,0.0,0.0,100.0,18.69,0.6591,78.97,0.3993
2022-11-04,134367.0,10910.6,0.15,0.99,0.06,0.01,0.0,4439.12,79698.0,54669.0,6471.48,,,,,,,,,,,,,,,0.01,,,100.0,23.68,0.0,0.0,0.0,100.0,18.61,0.6601,79.05,0.3993
2022-11-07,134367.0,11421.2,0.15,0.96,0.06,0.01,0.0,4646.87,79698.0,54669.0,6774.33,,,,,,,,,,,,,,,0.01,,,100.0,23.68,0.0,0.0,0.0,100.0,18.27,0.6649,79.43,0.3993
2022-11-08,134367.0,11421.2,0.15,0.98,0.06,0.01,0.0,4646.87,79698.0,54669.0,6774.33,,,,,,,,,,,,,,,0.01,,,100.0,23.68,0.0,0.0,0.0,100.0,18.62,0.6608,79.1,0.3993
2022-11-09,134367.0,11407.76,0.15,1.01,0.06,0.01,0.0,4641.4,79698.0,54669.0,6766.36,,,,,,,,,,,,,,,0.01,,,100.0,23.68,0.0,0.0,0.0,100.0,18.63,0.6607,79.09,0.3993
2022-11-10,134367.0,11354.01,0.15,1.05,0.06,0.01,0.0,4619.53,79698.0,54669.0,6734.48,,,,,,,,,,,,,,,0.01,,,100.0,23.68,0.0,0.0,0.0,100.0,18.65,0.6603,79.06,0.3993
2022-11-11,134367.0,12818.61,0.15,1.09,0.06,0.01,0.0,5215.42,79698.0,54669.0,7603.19,,,,,,,,,,,,,,,0.01,,,100.0,23.68,0.0,0.0,0.0,100.0,17.71,0.6735,80.11,0.3993
2022-11-14,134367.0,12630.5,0.15,0.98,0.06,0.01,0.0,5138.89,79698.0,54669.0,7491.61,,,,,,,,,,,,,,,0.01,,,100.0,23.68,0.0,0.0,0.0,100.0,18.71,0.6586,78.93,0.3993
2022-11-15,134367.0,12402.07,0.15,0.98,0.06,0.01,0.0,5045.95,79698.0,54669.0,7356.13,,,,,,,,,,,,,,,0.01,,,100.0,23.68,0.0,0.0,0.0,100.0,18.75,0.6588,78.94,0.3993
2022-11-16,134367.0,11340.57,0.15,0.96,0.06,0.01,0.0,4614.06,79698.0,54669.0,6726.51,,,,,,,,,,,,,,,0.01,,,100.0,23.68,0.0,0.0,0.0,100.0,19.26,0.6513,78.34,0.3993
2022-11-17,134367.0,12281.14,0.15,0.9,0.06,0.01,0.0,4996.75,79698.0,54669.0,7284.4,,,,,,,,,,,,,,,0.01,,,100.0,23.68,0.0,0.0,0.0,100.0,18.69,0.6611,79.1,0.3993
2022-11-18,134367.0,12308.02,0.15,0.9,0.06,0.01,0.0,5007.68,79698.0,54669.0,7300.34,,,,,,,,,,,,,,,0.01,,,100.0,23.68,0.0,0.0,0.0,100.0,18.7,0.6592,78.98,0.3993
2022-11-21,134367.0,11622.75,0.15,0.9,0.06,0.01,0.0,4728.87,79698.0,54669.0,6893.88,,,,,,,,,,,,,,,0.01,,,100.0,23.68,0.0,0.0,0.0,100.0,19.03,0.6544,78.59,0.3993
2022-11-22,134367.0,12093.03,0.15,1.14,0.06,0.01,0.0,4920.21,79698.0,54669.0,7172.82,,,,,,,,,,,,,,,0.01,,,100.0,23.68,0.0,0.0,0.0,100.0,18.32,0.6643,79.39,0.3993
2022-11-23,134367.0,12093.03,0.15,1.28,0.06,0.01,0.0,4920.21,79698.0,54669.0,7172.82,,,,,,,,,,,,,,,0.01,,,100.0,23.68,0.0,0.0,0.0,100.0,18.62,0.6608,79.1,0.3993
2022-11-24,134367.0,12200.52,0.15,1.3,0.06,0.01,0.0,4963.95,79698.0,54669.0,7236.58,,,,,,,,,,,,,,,0.01,,,100.0,23.68,0.0,0.0,0.0,100.0,18.55,0.6617,79.17,0.3993
2022-11-25,134367.0,12106.47,0.15,1.32,0.06,0.01,0.0,4925.68,79698.0,54669.0,7180.79,,,,,,,,,,,,,,,0.01,,,100.0,23.68,0.0,0.0,0.0,100.0,18.66,0.6593,78.99,0.3993
2022-11-28,134367.0,12590.19,0.15,1.28,0.06,0.01,0.0,5122.49,79698.0,54669.0,7467.7,,,,,,,,,,,,,,,0.01,,,100.0,23.68,0.0,0.0,0.0,100.0,18.32,0.6641,79.37,0.3993
2022-11-29,134367.0,12603.62,0.15,1.27,0.06,0.01,0.0,5127.95,79698.0,54669.0,7475.67,,,,,,,,,,,,,,,0.01,,,100.0,23.68,0.0,0.0,0.0,100.0,18.61,0.6607,79.09,0.3993
2022-11-30,134367.0,11501.82,0.15,1.32,0.06,0.01,0.0,4679.67,79698.0,54669.0,6822.15,,,,,,,,,,,,,,,0.01,,,100.0,23.68,0.0,0.0,0.0,100.0,19.28,0.6514,78.34,0.3993
2022-12-01,134367.0,11689.93,0.15,1.28,0.06,0.01,0.0,4756.2,79698.0,54669.0,6933.73,,,,,,,,,,,,,,,0.01,,,100.0,23.68,0.0,0.0,0.0,100.0,18.49,0.6617,79.18,0.3993
2022-12-02,134367.0,11998.97,0.15,1.28,0.06,0.01,0.0,4881.94,79698.0,54669.0,7117.03,,,,,,,,,,,,,,,0.01,,,100.0,23.68,0.0,0.0,0.0,100.0,18.42,0.663,79.28,0.3993
2022-12-05,134367.0,11367.45,0.15,1.28,0.06,0.01,0.0,4625.0,79698.0,54669.0,6742.45,,,,,,,,,,,,,,,0.01,,,100.0,23.68,0.0,0.0,0.0,100.0,19.01,0.6552,78.64,0.3993
2022-12-06,134367.0,11555.56,0.15,1.33,0.06,0.01,0.0,4701.53,79698.0,54669.0,6854.03,,,,,,,,,,,,,,,0.01,,,100.0,23.68,0.0,0.0,0.0,100.0,18.49,0.6624,79.23,0.3993
2022-12-07,134367.0,11219.64,0.15,1.3,0.06,0.01,0.0,4564.86,79698.0,54669.0,6654.78,,,,,,,,,,,,,,,0.01,,,100.0,23.68,0.0,0.0,0.0,100.0,18.82,0.6571,78.81,0.3993
2022-12-08,134367.0,11434.63,0.15,1.31,0.06,0.01,0.0,4652.33,79698.0,54669.0,6782.3,,,,,,,,,,,,,,,0.01,,,100.0,23.68,0.0,0.0,0.0,100.0,18.47,0.6625,79.24,0.3993
2022-12-09,134367.0,11488.38,0.15,1.33,0.06,0.01,0.0,4674.2,79698.0,54669.0,6814.18,,,,,,,,,,,,,,,0.01,,,100.0,23.68,0.0,0.0,0.0,100.0,18.57,0.6604,79.08,0.3993
2022-12-12,134367.0,11904.92,0.15,1.34,0.06,0.01,0.0,4843.67,79698.0,54669.0,7061.24,,,,,,,,,,,,,,,0.01,,,100.0,23.68,0.0,0.0,0.0,100.0,18.34,0.6637,79.34,0.3993
2022-12-13,134367.0,11555.56,0.15,1.36,0.06,0.01,0.0,4701.53,79698.0,54669.0,6854.03,,,,,,,,,,,,,,,0.01,,,100.0,23.68,0.0,0.0,0.0,100.0,18.83,0.6575,78.84,0.3993
2022-12-14,134367.0,11488.38,0.15,1.39,0.06,0.01,0.0,4674.2,79698.0,54669.0,6814.18,,,,,,,,,,,,,,,0.01,,,100.0,23.68,0.0,0.0,0.0,100.0,18.65,0.6595,79.0,0.3993
2022-12-15,134367.0,11488.38,0.15,1.38,0.06,0.01,0.0,4674.2,79698.0,54669.0,6814.18,,,,,,,,,,,,,,,0.01,,,100.0,23.68,0.0,0.0,0.0,100.0,18.61,0.66,79.05,0.3993
2022-12-16,134367.0,11689.93,0.15,1.4,0.06,0.01,0.0,4756.2,79698.0,54669.0,6933.73,,,,,,,,,,,,,,,0.01,,,100.0,23.68,0.0,0.0,0.0,100.0,18.48,0.6618,79.19,0.3993
2022-12-19,134367.0,11165.9,0.15,1.45,0.06,0.01,0.0,4542.99,79698.0,54669.0,6622.9,,,,,,,,,,,,,,,0.01,,,100.0,23.68,0.0,0.0,0.0,100.0,18.95,0.6556,78.69,0.3993
2022-12-20,134367.0,11044.97,0.15,1.44,0.06,0.01,0.0,4493.79,79698.0,54669.0,6551.18,,,,,,,,,,,,,,,0.01,,,100.0,23.68,0.0,0.0,0.0,100.0,18.69,0.6593,78.98,0.3993
2022-12-21,134367.0,11407.76,0.15,1.45,0.06,0.01,0.0,4641.4,79698.0,54669.0,6766.36,,,,,,,,,,,,,,,0.01,,,100.0,23.68,0.0,0.0,0.0,100.0,18.37,0.6636,79.33,0.3993
2022-12-22,134367.0,11044.97,0.15,1.46,0.06,0.01,0.0,4493.79,79698.0,54669.0,6551.18,,,,,,,,,,,,,,,0.01,,,100.0,19.4,0.0,0.0,0.0,100.0,18.85,0.6575,78.83,0.3271
2022-12-23,134367.0,11273.39,0.15,1.45,0.06,0.01,0.0,4586.73,79698.0,54669.0,6686.66,,,,,,,,,,,,,,,0.01,,,100.0,19.4,0.0,0.0,0.0,100.0,18.46,0.6624,79.23,0.3271
2022-12-26,134367.0,11273.39,0.15,1.81,0.06,0.01,0.0,4586.73,79698.0,54669.0,6686.66,,,,,,,,,,,,,,,0.01,,,100.0,19.4,0.0,0.0,0.0,100.0,18.46,0.6624,79.23,0.3271
2022-12-27,134367.0,11018.09,0.15,1.81,0.06,0.01,0.0,4482.86,79698.0,54669.0,6535.24,,,,,,,,,,,,,,,0.01,,,100.0,23.68,0.0,0.0,0.0,100.0,18.78,0.6583,78.89,0.3993
2022-12-28,134367.0,11139.02,0.15,1.84,0.06,0.01,0.0,4532.06,79698.0,54669.0,6606.96,,,,,,,,,,,,,,,0.01,,,100.0,23.68,0.0,0.0,0.0,100.0,18.53,0.6614,79.15,0.3993
2022-12-29,134367.0,11152.46,0.15,1.99,0.06,0.01,0.0,4537.53,79698.0,54669.0,6614.93,,,,,,,,,,,,,,,0.01,,,100.0,23.68,0.0,0.0,0.0,100.0,18.6,0.6605,79.08,0.3993
2022-12-30,134367.0,10883.73,0.15,2.28,0.06,0.01,0.0,4428.19,79698.0,54669.0,6455.54,,,,,,,,,,,,,,,0.01,,,100.0,23.68,0.0,0.0,0.0,100.0,18.79,0.6579,78.87,0.3993
2023-01-02,134367.0,11152.46,0.15,2.21,0.06,0.01,0.0,4537.53,79698.0,54669.0,6614.93,,,,,,,,,,,,,,,0.01,,,100.0,12.13,0.0,0.0,0.0,100.0,18.43,0.6626,79.25,0.2044
