,ABVX FP Equity_DX_SI_QTY,ABVX FP Equity_DX_SHORT_INTEREST_VALUE,ABVX FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ABVX FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ABVX FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ABVX FP Equity_DX_SI_MV,ABVX FP Equity_DX_DSS,ABVX FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ABVX FP Equity_DX_SUPPLY_SI_QTY,ABVX FP Equity_DX_BROKER_SI_QTY,ABVX FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ABVX FP Equity_DX_BROKER_SI_MV_NEW_x,ABVX FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ABVX FP Equity_DX_SUPPLY_SI_QTY_INC_x,ABVX FP Equity_DX_BROKER_SI_MV_INC_x,ABVX FP Equity_DX_SUPPLY_SI_MV_NEW,ABVX FP Equity_DX_BROKER_SI_QTY_ADD,ABVX FP Equity_DX_BROKER_SI_QTY_NEW,ABVX FP Equity_DX_SUPPLY_SI_MV_DEC,ABVX FP Equity_DX_BROKER_SI_QTY_INC,ABVX FP Equity_DX_SUPPLY_SI_QTY_DEC,ABVX FP Equity_DX_BROKER_SI_MV_NEW_y,ABVX FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ABVX FP Equity_DX_BROKER_SI_MV_INC_y,ABVX FP Equity_DX_SUPPLY_SI_QTY_INC_y,ABVX FP Equity_DX_BROKER_SI_MV_ADD,ABVX FP Equity_DX_SUPPLY_SI_QTY_ADD,ABVX FP Equity_DX_BROKER_SI_QTY_DEC,ABVX FP Equity_DX_SUPPLY_SI_MV,ABVX FP Equity_DX_BROKER_SI_MV_DEC,ABVX FP Equity_DX_SUPPLY_SI_MV_RMV,ABVX FP Equity_DX_BROKER_SI_MV_RMV,ABVX FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ABVX FP Equity_DX_UTILIZATION_QUANTITY,ABVX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ABVX FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ABVX FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ABVX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ABVX FP Equity_DX_ACTIVE_UTILIZATION_MV,ABVX FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ABVX FP Equity_DX_BROKER_SI_CON_RATIO,ABVX FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ABVX FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-09-23,107954.0,1079540.0,0.25,7.38,0.17,1.11,0.0,851380.0,89747.0,85138.0,897470.0,,,5300.0,0.04,,,,0.02,3742.0,1858.0,,,0.04,5300.0,,,,0.91,,,,50.14,6.18,89233.0,892330.0,,0.91,50.14,28.85,0.2324,31.97,0.0744
2024-09-24,114748.0,1147480.0,0.26,8.34,0.18,1.15,0.0,919320.0,96541.0,91932.0,965410.0,,,,0.06,,,,,6794.0,,,,0.06,,,6794.0,,0.97,,,,51.97,6.66,89233.0,892330.0,,0.9,51.89,27.63,0.2449,35.7,0.0791
2024-09-25,123639.0,1241335.56,0.28,9.14,0.2,1.24,0.0,922073.6,105432.0,91840.0,1058537.28,,,,,,,,0.0,,92.0,,,,,,8983.0,92.0,1.06,0.0,,,54.16,7.27,89233.0,895899.32,,0.9,53.95,25.66,0.2153,33.0,0.0853
2024-09-26,125639.0,1286543.36,0.29,9.92,0.2,1.27,0.0,1032427.52,107432.0,100823.0,1100103.68,,,,,,8983.0,,,,,,,,,0.1,2000.0,,1.08,,,,54.63,7.41,89233.0,913745.92,,0.89,54.78,25.04,0.2077,32.24,0.0867
2024-09-27,122224.0,1244240.32,0.28,9.7,0.19,1.25,0.0,991613.44,104017.0,97408.0,1058893.06,,,,,,,,0.03,,3415.0,,,,,,,3415.0,1.06,0.03,,,53.83,7.17,89233.0,908391.94,,0.9,54.01,25.43,0.2013,30.5,0.0843
2024-09-30,139838.0,1420754.08,0.32,11.25,0.22,1.44,0.0,1168623.52,121731.0,115022.0,1236786.96,,,969.0,0.19,,,,,17714.0,,,,0.19,969.0,,16745.0,100.0,1.24,0.0,,,57.7,8.4,89233.0,906607.28,,0.92,57.58,22.08,0.1856,26.5,0.0965
2024-10-01,139601.0,1387633.94,0.32,11.57,0.22,1.43,0.0,1141330.68,121694.0,114822.0,1209638.36,,,,,,,,0.0,,37.0,,,,,,,200.0,1.24,0.0,,,57.69,8.37,89233.0,886976.02,,0.9,57.86,22.21,0.1862,26.51,0.096
2024-10-02,136954.0,1273672.2,0.31,11.32,0.22,1.38,0.0,1043227.5,119247.0,112175.0,1108997.1,,,,,,,,0.03,,2447.0,,,,,,,2647.0,1.18,0.03,,,57.2,8.21,89233.0,829866.9,,0.89,57.02,23.04,0.1843,25.2,0.0942
2024-10-03,130418.0,1181587.08,0.3,8.62,0.21,1.25,0.0,1009510.5,113461.0,111425.0,1027956.66,,,,,,,,0.08,,5786.0,,,,,,,750.0,1.05,0.01,,,55.98,7.81,89233.0,808450.98,,0.83,55.94,25.16,0.192,25.5,0.0897
2024-10-04,127108.0,1143972.0,0.29,7.94,0.2,1.2,0.0,991035.0,110151.0,110115.0,991359.0,,,,,,,,0.08,,8995.0,,,,,,5685.0,1310.0,1.0,0.02,,,7.58,7.58,1343172.0,12088548.0,,12.13,7.6,24.98,0.1959,26.11,0.0875
2024-10-07,123297.0,1071450.93,0.28,7.16,0.19,1.15,0.0,935539.33,110149.0,107657.0,957194.81,,,1351.0,0.01,,,,0.01,1351.0,1353.0,,,0.01,1351.0,,,3809.0,0.99,0.04,,,7.55,7.55,1348674.0,11719977.06,,11.92,7.67,26.93,0.2075,27.13,0.0845
2024-10-08,133299.0,1133041.5,0.3,7.58,0.21,1.21,0.0,957593.0,115150.0,112658.0,978775.0,,,5001.0,0.04,,,,,5001.0,,,,0.04,5001.0,,,,1.0,,,,57.75,7.92,84232.0,715972.0,,0.74,57.61,25.8,0.2199,31.8,0.0916
2024-10-09,167955.0,1377231.0,0.38,9.31,0.27,1.49,0.0,948945.0,151860.0,115725.0,1245252.0,,,5121.0,,,5121.0,,0.02,,2492.0,,,,5121.0,0.05,34081.0,2054.0,1.29,0.02,,,10.46,10.46,1300479.0,10663927.8,,10.85,10.64,21.23,0.1918,28.81,0.1156
2024-10-10,226562.0,1851011.54,0.52,12.03,0.36,1.94,0.0,1099199.97,191209.0,134541.0,1562177.53,,,39791.0,0.15,,,,0.02,18816.0,2054.0,,,0.15,39791.0,,1612.0,,1.57,,,,13.16,13.16,1261625.0,10307476.25,,10.33,13.22,22.09,0.184,24.39,0.1559
2024-10-11,236562.0,1963464.6,0.54,13.15,0.37,2.01,0.0,1116690.3,201209.0,134541.0,1670034.7,,,10000.0,,,,,,,,,,,10000.0,,,,1.64,,,,13.89,13.89,1246922.0,10349452.6,,10.28,13.77,21.1,0.1895,27.32,0.1634
2024-10-14,252870.0,2162038.5,0.58,14.37,0.4,2.17,0.0,1220042.25,209363.0,142695.0,1790053.65,,,8154.0,0.07,,,,,8154.0,,,,0.07,8154.0,,,,1.74,,,,14.39,14.39,1245134.0,10645895.7,,10.48,14.26,25.76,0.1956,26.09,0.1739
2024-10-15,249017.0,2131585.52,0.57,12.78,0.39,2.2,0.0,1267008.4,201210.0,148015.0,1722357.6,,,,0.02,,4300.0,,0.07,1020.0,9173.0,,,0.02,,0.04,1020.0,,1.74,,,,13.86,13.86,1250825.0,10707062.0,,10.71,13.96,26.52,0.1949,27.23,0.1715
2024-10-16,252853.0,2166950.21,0.58,12.9,0.4,2.22,0.0,1301363.07,205046.0,151851.0,1757244.22,,,3836.0,0.03,,,,,3836.0,,,,0.03,3836.0,,,,1.75,,,,14.08,14.08,1250827.0,10719587.39,,10.72,14.07,25.81,0.1959,28.13,0.1737
2024-10-17,244129.0,2250869.38,0.56,12.41,0.39,2.17,0.0,1319630.94,205895.0,143127.0,1898351.9,,,849.0,0.01,,,,,849.0,,,,0.01,849.0,,,9573.0,1.77,0.08,,,14.13,14.13,1250858.0,11532910.76,,11.2,13.67,26.69,0.2028,29.45,0.1676
2024-10-18,244268.0,2352300.84,0.56,11.89,0.39,2.29,0.0,1433483.28,206034.0,148856.0,1984107.42,,,720.0,0.09,,,,0.03,5729.0,5590.0,,,0.09,720.0,,5009.0,,1.91,,,,14.1,14.1,1254847.0,12084176.61,,11.86,13.84,27.15,0.205,30.17,0.1672
2024-10-21,253402.0,2414921.06,0.58,11.62,0.4,2.46,0.0,1454973.69,211351.0,152673.0,2014175.03,,,5317.0,0.07,,,,,5317.0,,,,0.07,5317.0,,,1500.0,2.04,0.01,,,14.47,14.47,1249607.0,11908754.71,,11.97,14.55,26.31,0.2169,33.4,0.1734
2024-10-22,271098.0,2624228.64,0.62,12.38,0.43,2.62,0.0,1757829.92,218560.0,181594.0,2115660.8,,,18434.0,0.42,,,,0.12,44447.0,11225.0,,,0.42,18434.0,,,15526.0,2.09,0.14,,,14.77,14.77,1260832.0,12204853.76,,12.12,14.68,12.02,0.3637,57.0,0.1833
2024-10-23,329820.0,3146482.8,0.75,14.87,0.52,3.22,0.0,2012510.7,239085.0,210955.0,2280870.9,,,,0.29,,,,0.08,29361.0,8836.0,,,0.29,,,29361.0,,2.31,,,,62.32,16.09,144559.0,1379092.86,,1.4,62.27,9.8,0.445,64.73,0.2219
2024-10-24,319433.0,3002670.2,0.73,14.31,0.5,3.09,0.0,1587688.2,255348.0,168903.0,2400271.2,,,70744.0,,,,,0.65,,66315.0,,,,70744.0,,11834.0,42052.0,2.44,0.42,,,17.2,17.2,1229451.0,11556839.4,,11.63,17.36,27.38,0.2997,45.29,0.2151
2024-10-25,295629.0,2755262.28,0.67,13.05,0.47,2.82,0.0,1569497.32,231779.0,168401.0,2160180.28,,,,,,,,0.22,,23569.0,,,,,,,502.0,2.18,0.02,,,15.63,15.63,1251046.0,11659748.72,,11.72,15.69,21.75,0.3069,48.63,0.1994
2024-10-28,250402.0,2408867.24,0.57,11.03,0.4,2.38,0.0,1381201.12,206954.0,143576.0,1990897.48,,,,,,,,0.24,,24825.0,,,,,,,24825.0,1.93,0.24,,,13.95,13.95,1276150.0,12276563.0,,12.13,13.75,25.59,0.2527,39.35,0.1688
2024-10-29,245330.0,2428767.0,0.56,10.84,0.39,2.39,0.0,1466467.2,195761.0,148128.0,1938033.9,,,,0.06,,,,0.15,4552.0,17314.0,,,0.06,,,6121.0,,1.89,,,,48.48,13.24,208026.0,2059457.4,,2.0,48.53,19.87,0.2723,44.72,0.1659
2024-10-30,268666.0,2619493.5,0.61,11.5,0.42,2.66,0.0,1429515.75,219097.0,146617.0,2136195.75,,,,,,,,0.01,,1511.0,,,,,,25000.0,1511.0,2.16,0.0,0.0,,51.3,14.84,208026.0,2028253.5,153.0,2.06,51.25,27.6,0.2662,40.44,0.182
2024-10-31,265556.0,2559959.84,0.61,11.14,0.42,2.6,0.0,1346476.64,222928.0,139676.0,2149025.92,,,9799.0,,,,,0.06,,5968.0,,,,9799.0,,,6941.0,2.16,0.08,,,15.1,15.1,1253676.0,12085436.64,,12.18,15.09,27.75,0.2408,36.16,0.1798
2024-11-01,268971.0,2555224.5,0.61,11.13,0.42,2.62,0.0,1359364.5,216544.0,143091.0,2057168.0,,,2599.0,0.12,,,,0.09,12398.0,8983.0,,,0.12,2599.0,,,8983.0,2.09,0.1,,,59.97,14.68,144559.0,1373310.5,,1.39,59.96,27.46,0.2501,36.85,0.1823
2024-11-04,283644.0,2734328.16,0.65,11.92,0.45,2.73,0.0,1689911.28,231217.0,175302.0,2228931.88,,,34423.0,0.3,,,,0.24,32211.0,25000.0,,,0.3,34423.0,,5250.0,,2.21,,,,61.53,15.64,144559.0,1393548.76,,1.37,61.66,19.91,0.2342,36.55,0.1918
2024-11-05,294131.0,2794244.5,0.67,12.22,0.46,2.85,0.0,1636280.0,241704.0,172240.0,2296188.0,,,,,,,,0.07,,7729.0,,,,,,18216.0,3062.0,2.33,0.02,,,62.57,16.35,144559.0,1373310.5,,1.39,62.57,25.27,0.2342,34.29,0.1989
2024-11-06,286669.0,2743422.33,0.65,12.1,0.45,2.77,0.0,1648336.8,234242.0,172240.0,2241695.94,,,,,,,,0.07,,7462.0,,,,,,,,2.24,,,,61.84,15.84,144559.0,1383429.63,,1.37,61.95,23.26,0.2327,34.94,0.1939
2024-11-07,276750.0,2606985.0,0.63,11.68,0.44,2.67,0.0,1609444.68,228990.0,170854.0,2157085.8,,,2413.0,0.03,,,,0.07,3281.0,8533.0,,,0.03,2413.0,,868.0,4667.0,2.2,0.05,,,61.3,15.49,144559.0,1361745.78,,1.38,61.36,24.19,0.251,37.56,0.1872
2024-11-08,327339.0,3145727.79,0.75,13.91,0.52,3.14,0.0,1796310.81,245057.0,186921.0,2354997.77,,,34522.0,0.19,,,,0.18,18777.0,18455.0,,,0.19,34522.0,,,2710.0,2.33,0.03,,,62.9,16.19,144559.0,1389211.99,,1.36,63.08,30.73,0.2506,31.83,0.2162
2024-11-11,318254.0,3077516.18,0.73,13.45,0.5,3.09,0.0,1719055.24,244505.0,177772.0,2364363.35,,,,,,,,0.05,,5552.0,,,,,,5000.0,9149.0,2.36,0.08,,,100.0,16.15,0.0,0.0,,0.0,100.0,31.57,0.2623,32.71,0.2102
2024-11-12,318254.0,3007500.3,0.73,13.28,0.5,3.09,0.0,1679945.4,244505.0,177772.0,2310572.25,,,,,,,,,,,,,,,,,,2.37,,,,100.0,16.13,0.0,0.0,,0.0,100.0,31.66,0.2616,32.44,0.21
2024-11-13,322788.0,3082625.4,0.74,13.28,0.51,3.09,0.0,1757276.4,249039.0,184008.0,2378322.45,,,6317.0,0.1,,,,0.02,10618.0,1783.0,,,0.1,6317.0,,,4382.0,2.36,0.05,,,100.0,16.43,0.0,0.0,,0.0,100.0,29.63,0.2472,32.36,0.2129
2024-11-14,317189.0,2978404.71,0.72,14.15,0.5,3.05,0.0,1636498.59,245142.0,174281.0,2301883.38,,,,0.01,,,,0.11,834.0,11371.0,,,0.01,,,7474.0,10561.0,2.34,0.1,,,100.0,16.17,0.0,0.0,,0.0,100.0,30.61,0.2615,32.65,0.2092
2024-11-15,333823.0,2907598.33,0.76,15.58,0.53,3.14,0.0,1597623.04,261776.0,183424.0,2280068.96,,,20902.0,0.09,,,,0.05,9143.0,4268.0,,,0.09,20902.0,,,,2.46,,,,100.0,17.27,0.0,0.0,,0.0,100.0,29.28,0.2455,30.27,0.2202
2024-11-18,335056.0,2928389.44,0.76,16.38,0.53,2.99,0.0,1592690.2,263009.0,182230.0,2298698.66,,,,,,,,0.04,,3767.0,,,,,,5000.0,1194.0,2.31,0.05,,,100.0,17.35,0.0,0.0,,0.0,100.0,28.24,0.2447,30.85,0.221
2024-11-19,337526.0,2868971.0,0.77,16.39,0.53,3.0,0.0,1569950.0,263009.0,184700.0,2235576.5,,,,0.02,,,,,2470.0,,,,0.02,,,,,2.31,,,,100.0,17.39,0.0,0.0,,0.0,100.0,28.18,0.2413,30.37,0.2231
2024-11-20,340616.0,2803269.68,0.78,16.19,0.54,2.95,0.0,1520081.0,266099.0,184700.0,2189994.77,,,4500.0,,,,,0.02,,1410.0,,,,4500.0,,,,2.26,,,,100.0,17.53,0.0,0.0,,0.0,100.0,27.81,0.2404,30.07,0.2244
2024-11-21,348860.0,2860652.0,0.8,17.22,0.55,2.96,0.0,1582140.8,275793.0,192944.0,2261502.6,,,4444.0,0.05,,,,,8244.0,,,,0.05,4444.0,,5250.0,,2.28,,,,100.0,17.76,0.0,0.0,,0.0,100.0,28.93,0.2408,29.65,0.2247
2024-11-22,351061.0,2962954.84,0.8,17.53,0.55,2.98,0.0,1647023.8,277994.0,195145.0,2346269.36,,,,0.02,,,,,2201.0,,,,0.02,,,2201.0,,2.29,,,,100.0,17.9,0.0,0.0,,0.0,100.0,29.23,0.2419,29.81,0.2261
2024-11-25,344350.0,2809896.0,0.78,17.22,0.54,2.96,0.0,1541326.08,269203.0,188888.0,2196696.48,,,17780.0,0.09,,,,0.2,8269.0,27366.0,,,0.09,17780.0,,795.0,14526.0,2.27,0.14,,,67.14,17.32,131764.0,1075194.24,,1.11,67.1,25.71,0.2383,31.83,0.2215
2024-11-26,334389.0,2618265.87,0.75,17.84,0.53,2.8,0.0,1410856.38,259242.0,180186.0,2029864.86,,,,,,,,0.1,,9961.0,,,,,,,8702.0,2.11,0.1,,,66.3,16.68,131764.0,1031712.12,,1.08,66.26,24.1,0.2358,32.3,0.2152
2024-11-27,340899.0,2740827.96,0.76,16.48,0.54,2.77,0.0,1505763.36,267517.0,187284.0,2150836.68,,,21658.0,0.05,,,,0.13,7098.0,15383.0,,,0.05,21658.0,,2000.0,,2.09,,,,100.0,17.27,0.0,0.0,,0.0,100.0,24.19,0.2279,31.27,0.2201
2024-11-28,334022.0,2568629.18,0.75,16.12,0.53,2.76,0.0,1440213.96,260640.0,187284.0,2004321.6,,,,,,,,0.05,,6877.0,,,,,,,,2.1,,,,100.0,16.8,0.0,0.0,,0.0,100.0,24.09,0.2291,32.3,0.2153
2024-11-29,360040.0,2862318.0,0.81,18.02,0.57,2.92,0.0,1856913.3,286738.0,233574.0,2279567.1,,,39505.0,0.43,,,,0.28,55698.0,32553.0,,,0.43,39505.0,,19146.0,9408.0,2.22,0.07,,,68.54,18.23,131606.0,1046267.7,,1.01,68.69,28.59,0.2677,38.78,0.2289
2024-12-02,337495.0,2649335.75,0.76,17.66,0.53,2.77,0.0,1985437.7,264193.0,252922.0,2073915.05,,,1585.0,0.37,,,,0.5,47431.0,68282.0,,,0.37,1585.0,,44152.0,28083.0,2.11,0.21,,,66.54,16.98,132878.0,1043092.3,,1.06,66.59,33.63,0.3132,42.72,0.2169
2024-12-03,380923.0,2917870.18,0.85,19.29,0.6,3.07,0.0,2279056.82,307901.0,297527.0,2358521.66,,,48221.0,0.32,,,,0.11,44605.0,14175.0,,,0.32,48221.0,,9662.0,,2.42,,,,100.0,19.78,0.0,0.0,,0.0,100.0,30.52,0.2814,40.84,0.2447
2024-12-04,360999.0,2909651.94,0.81,18.05,0.57,2.92,0.0,2228783.44,300850.0,276524.0,2424851.0,,,2954.0,0.01,,,,0.18,3079.0,20930.0,,,0.01,2954.0,,10925.0,24082.0,2.31,0.19,,,100.0,19.33,0.0,0.0,,0.0,100.0,32.92,0.3206,44.25,0.2319
2024-12-05,397425.0,3143631.75,0.89,19.19,0.63,3.27,0.0,2243394.65,304832.0,283615.0,2411221.12,,,24443.0,0.14,,,,0.26,11985.0,35772.0,,,0.14,24443.0,,15311.0,4894.0,2.45,0.04,,,100.0,19.57,0.0,0.0,,0.0,100.0,35.66,0.2993,39.38,0.2551
2024-12-06,389835.0,3110883.3,0.87,18.63,0.62,3.18,0.0,2258459.7,297615.0,283015.0,2374967.7,,,,,,,,0.06,,7217.0,,,,,,,600.0,2.36,0.0,,,100.0,19.15,0.0,0.0,,0.0,100.0,36.18,0.3077,40.07,0.2508
2024-12-09,372300.0,2970954.0,0.83,17.45,0.59,3.05,0.0,2187485.58,284305.0,274121.0,2268753.9,,,,,,,,0.1,,13310.0,,,,,,,8894.0,2.27,0.07,,,100.0,18.04,0.0,0.0,,0.0,100.0,35.69,0.3188,41.93,0.2362
2024-12-10,369048.0,2970836.4,0.83,17.12,0.58,3.04,0.0,2203574.8,281053.0,273736.0,2262476.65,,,,,,,,0.03,,3252.0,,,,,,,385.0,2.25,0.0,,,100.0,17.82,0.0,0.0,,0.0,100.0,36.03,0.3238,42.28,0.234
2024-12-11,360855.0,2796626.25,0.81,17.21,0.57,2.95,0.0,2084323.75,277864.0,268945.0,2153446.0,,,12157.0,0.0,,,,0.12,461.0,15346.0,,,0.0,12157.0,,,5252.0,2.24,0.04,,,100.0,17.62,0.0,0.0,,0.0,100.0,36.18,0.328,42.57,0.2288
2024-12-12,374018.0,2782693.92,0.84,18.05,0.59,2.95,0.0,2084070.48,291027.0,280117.0,2165240.88,,,18893.0,0.08,,,,0.08,11172.0,9130.0,,,0.08,18893.0,,3400.0,,2.27,,,,100.0,18.45,0.0,0.0,,0.0,100.0,34.82,0.3064,40.81,0.2372
2024-12-13,369291.0,2636737.74,0.83,17.72,0.58,2.81,0.0,1966284.6,286300.0,275390.0,2044182.0,,,20000.0,,,,,0.21,,24727.0,,,,20000.0,,,4727.0,2.13,0.03,,,69.68,18.16,124559.0,889351.26,,0.93,69.64,34.83,0.3087,41.08,0.2343
2024-12-16,554629.0,3948958.48,1.24,26.43,0.88,4.08,0.0,1970210.8,390674.0,276715.0,2781598.88,,,70019.0,0.01,,,,0.05,1325.0,5653.0,,,0.01,70019.0,,40008.0,,2.79,,,,75.0,24.78,130212.0,927109.44,,0.93,75.01,29.1,0.3395,48.41,0.3518
2024-12-17,482435.0,3507302.45,1.08,22.55,0.76,3.58,0.0,2824642.18,397344.0,388534.0,2888690.88,,,7530.0,0.81,,,,0.01,111819.0,860.0,,,0.81,7530.0,,,,2.83,,,,75.32,25.21,130212.0,946641.24,,0.93,75.31,26.31,0.3665,53.36,0.3061
2024-12-18,511317.0,3824651.16,1.15,23.06,0.81,3.89,0.0,3073187.92,428467.0,410854.0,3204933.16,,,16509.0,0.19,,,,0.01,23636.0,2085.0,,,0.19,16509.0,,16699.0,1316.0,3.14,0.0,,,76.69,27.18,130212.0,973985.76,,0.95,76.82,30.72,0.3618,50.68,0.3244
2024-12-19,547952.0,4109640.0,1.23,24.48,0.86,4.21,0.0,3328890.0,459230.0,443852.0,3444225.0,,,2456.0,0.28,,,,0.09,32998.0,12548.0,,,0.28,2456.0,,40855.0,,3.45,,,,77.32,29.23,134734.0,1010505.0,,1.01,77.38,35.29,0.3541,46.88,0.3488
2024-12-20,528084.0,3728273.04,1.18,23.4,0.83,3.97,0.0,2995317.96,440062.0,424266.0,3106837.72,,,7962.0,0.05,,,,0.21,7059.0,27130.0,,,0.05,7962.0,,,26645.0,3.29,0.29,,,76.56,27.94,134734.0,951222.04,,1.01,76.49,38.71,0.343,42.7,0.3353
2024-12-23,529187.0,3746643.96,1.19,22.94,0.84,3.86,0.0,3011612.52,441165.0,425369.0,3123448.2,,,400.0,0.0,,,,0.05,1103.0,6744.0,,,0.0,400.0,,7447.0,,3.12,,,,76.6,28.0,134734.0,953916.72,,0.95,76.66,37.75,0.343,43.52,0.3358
2024-12-24,536352.0,3797372.16,1.2,23.32,0.85,3.92,0.0,3087255.24,448330.0,436053.0,3174176.4,,,,0.1,,,,0.07,13468.0,9233.0,,,0.1,,,16398.0,2784.0,3.19,0.02,,,76.89,28.58,134734.0,953916.72,,0.95,76.98,38.11,0.341,42.86,0.342
2024-12-25,536352.0,3797372.16,1.2,23.98,0.85,3.92,0.0,3087255.24,448330.0,436053.0,3174176.4,,,,,,,,,,,,,,,,,,3.18,,,,76.89,28.58,134734.0,953916.72,,0.95,76.93,38.04,0.3409,42.9,0.342
2024-12-26,510718.0,3615883.44,1.14,22.84,0.81,3.73,0.0,2905766.52,448330.0,410419.0,3174176.4,,,,,,,,,,,,,,,,,25634.0,3.17,0.18,,,76.89,28.58,134734.0,953916.72,,0.95,76.88,39.83,0.3332,40.15,0.3256
2024-12-27,446244.0,3146020.2,1.0,19.95,0.7,3.27,0.0,2626717.2,384356.0,372584.0,2709709.8,,,16107.0,0.04,,,,0.58,3300.0,82117.0,,,0.04,16107.0,,2036.0,41135.0,2.73,0.3,,,73.78,24.92,136582.0,962903.1,,0.97,73.82,32.87,0.3373,46.3,0.2893
2024-12-30,442317.0,2963523.9,0.99,20.44,0.7,3.19,0.0,2470283.3,380429.0,368699.0,2548874.3,,,,,,,,0.03,,3927.0,,,,,,,3885.0,2.69,0.03,,,73.58,24.66,136582.0,915099.4,,0.96,73.63,32.24,0.3432,47.41,0.2867
2024-12-31,430893.0,2912836.68,0.97,18.35,0.68,3.03,0.0,2449148.0,373993.0,362300.0,2528192.68,,,,,,,,0.06,,6436.0,,,,,,,6399.0,2.52,0.1,,,73.25,24.25,136582.0,923294.32,,0.92,73.32,33.99,0.3353,45.2,0.2794
2025-01-01,430893.0,2912836.68,0.97,18.67,0.68,3.04,0.0,2449148.0,373993.0,362300.0,2528192.68,,,,,,,,,,,,,,,,,,2.54,,,,73.25,24.25,136582.0,923294.32,,0.92,73.3,33.88,0.336,45.37,0.2794
2025-01-02,458590.0,3338535.2,1.03,19.87,0.72,3.3,0.0,2757300.0,390443.0,378750.0,2842425.04,,,15405.0,0.11,,,,0.04,16450.0,6253.0,,,0.11,15405.0,,7298.0,,2.66,,,,73.22,25.31,142835.0,1039838.8,,0.97,73.37,33.45,0.3428,46.58,0.2973
2025-01-03,460481.0,3223367.0,1.03,19.79,0.73,3.4,0.0,2664487.0,392334.0,380641.0,2746338.0,,,3010.0,0.09,,,,0.01,3010.0,1119.0,,,0.09,3010.0,,,1119.0,2.84,0.0,,,73.16,25.42,143954.0,1007678.0,,1.05,73.02,31.45,0.3497,48.72,0.2984
2025-01-06,499288.0,3495016.0,1.12,21.75,0.79,3.61,0.0,2805565.0,412281.0,400795.0,2885967.0,,,26002.0,0.13,,,,0.06,24135.0,6055.0,,,0.13,26002.0,,,3981.0,2.89,0.03,,,74.12,26.74,143954.0,1007678.0,,1.01,74.12,29.23,0.3737,52.58,0.3238
2025-01-07,430401.0,3012807.0,0.96,18.93,0.68,3.14,0.0,2290365.0,341467.0,327195.0,2390269.0,,,358.0,,,,,0.53,,75814.0,,,,358.0,,4642.0,73600.0,2.4,0.51,,,70.34,22.15,143954.0,1007678.0,,1.01,70.41,18.71,0.4189,60.79,0.2792
2025-01-08,429491.0,2899064.25,0.96,18.71,0.68,3.11,0.0,2175761.25,340557.0,322335.0,2298759.75,,,,,,,,0.04,,5910.0,,,,,,5000.0,4860.0,2.38,0.04,,,70.29,22.11,143954.0,971689.5,,1.01,70.28,18.33,0.4127,60.36,0.2789
2025-01-09,425925.0,2696105.25,0.95,18.27,0.67,2.98,0.0,2017807.77,334515.0,318769.0,2117479.95,,,15176.0,0.02,,,,0.16,3030.0,21218.0,,,0.02,15176.0,,,6596.0,2.25,0.08,,,100.0,21.88,0.0,0.0,,0.0,100.0,18.08,0.4015,59.36,0.2786
2025-01-10,426582.0,2759985.54,0.96,18.36,0.67,2.85,0.0,1994933.92,335172.0,308336.0,2168562.84,,,12062.0,0.0,,,,0.08,972.0,11405.0,,,0.0,12062.0,,,11405.0,2.12,0.14,,,100.0,21.92,0.0,0.0,,0.0,100.0,18.92,0.3635,55.55,0.279
2025-01-13,443084.0,2716104.92,0.99,19.62,0.7,2.98,0.0,1967613.53,351674.0,320981.0,2155761.62,,,10502.0,0.11,,,,,12645.0,,,,0.11,10502.0,,6000.0,,2.27,,,,100.0,22.9,0.0,0.0,,0.0,100.0,17.39,0.3599,55.64,0.2885
2025-01-14,472805.0,2865198.3,1.06,19.35,0.75,3.03,0.0,2155554.12,381395.0,355702.0,2311253.7,,,26707.0,0.2,,,,,35061.0,,,,0.2,26707.0,,3014.0,340.0,2.32,0.01,,,100.0,24.82,0.0,0.0,,0.0,100.0,16.77,0.3582,55.55,0.3076
2025-01-15,520090.0,3219357.1,1.17,20.67,0.82,3.31,0.0,2523068.76,428680.0,407604.0,2653529.2,,,51902.0,0.31,,,,0.03,51902.0,4617.0,,,0.31,51902.0,,,,2.6,,,,100.0,27.34,0.0,0.0,,0.0,100.0,15.59,0.3647,56.4,0.3317
2025-01-16,453970.0,2769217.0,1.02,18.02,0.72,2.94,0.0,2216160.5,384381.0,363305.0,2344724.1,,,,,,,,0.26,,44299.0,,,,,,,44299.0,2.38,0.25,,,100.0,24.5,0.0,0.0,,0.0,100.0,17.43,0.3155,50.62,0.2894
