,ESGE FP Equity_DX_SI_QTY,ESGE FP Equity_DX_SHORT_INTEREST_VALUE,ESGE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ESGE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ESGE FP Equity_DX_SI_MV,ESGE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ESGE FP Equity_DX_SUPPLY_SI_QTY,ESGE FP Equity_DX_BROKER_SI_QTY,ESGE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ESGE FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ESGE FP Equity_DX_SUPPLY_SI_QTY_INC_x,ESGE FP Equity_DX_BROKER_SI_MV_INC_x,ESGE FP Equity_DX_SUPPLY_SI_MV_NEW,ESGE FP Equity_DX_BROKER_SI_QTY_ADD,ESGE FP Equity_DX_SUPPLY_SI_MV_DEC,ESGE FP Equity_DX_BROKER_SI_QTY_INC,ESGE FP Equity_DX_SUPPLY_SI_QTY_DEC,ESGE FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ESGE FP Equity_DX_BROKER_SI_MV_INC_y,ESGE FP Equity_DX_SUPPLY_SI_QTY_INC_y,ESGE FP Equity_DX_BROKER_SI_MV_ADD,ESGE FP Equity_DX_SUPPLY_SI_QTY_ADD,ESGE FP Equity_DX_BROKER_SI_QTY_DEC,ESGE FP Equity_DX_SUPPLY_SI_MV,ESGE FP Equity_DX_BROKER_SI_MV_DEC,ESGE FP Equity_DX_SUPPLY_SI_MV_RMV,ESGE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ESGE FP Equity_DX_UTILIZATION_QUANTITY,ESGE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ESGE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ESGE FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ESGE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ESGE FP Equity_DX_ACTIVE_UTILIZATION_MV,ESGE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ESGE FP Equity_DX_BROKER_SI_CON_RATIO,ESGE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ESGE FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4859558.0,135202622.68,,136.17,0.0,,0.0,,0.0
2023-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4859558.0,134279306.66,,135.09,0.0,,0.0,,0.0
2023-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4863058.0,134701843.54,,134.44,0.0,,0.0,,0.0
2023-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4863058.0,135820346.88,,134.76,0.0,,0.0,,0.0
2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4860958.0,136573475.97,,136.27,0.0,,0.0,,0.0
2023-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4863558.0,138839990.23,,136.59,0.0,,0.0,,0.0
2023-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4863558.0,139039396.1,,138.76,0.0,,0.0,,0.0
2023-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4863558.0,138961579.18,,138.78,0.0,,0.0,,0.0
2023-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4859958.0,138722641.15,,139.17,0.0,,0.0,,0.0
2023-11-08,210669.0,6032296.15,9.94,0.58,6.03,6032296.15,0.0,210669.0,0.0,,,,,210669.0,,,,,,,6.03,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0433
2023-11-09,210669.0,6084542.06,10.61,0.58,6.09,6084542.06,0.0,210669.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0433
2023-11-10,730669.0,20921976.15,32.98,2.02,21.06,13477136.15,260000.0,470669.0,7444840.0,,,,,260000.0,,,,,,,7.52,260000.0,,7.52,,,5.35,5.35,4596700.0,131621907.8,,132.89,5.35,35.69,0.3367,35.69,0.1503
2023-11-13,730669.0,21071763.29,29.16,2.02,20.94,13573623.29,260000.0,470669.0,7498140.0,,,,,,,,,,,,,,,7.45,,,5.35,5.35,4596700.0,132564231.3,,131.65,5.35,35.56,0.3363,35.56,0.1503
2023-11-14,991069.0,28912455.94,39.4,2.74,28.65,17529151.34,390200.0,600869.0,11383304.6,,125000.0,3.79,,5200.0,,125000.0,,,3.79,125000.0,0.15,5200.0,,11.26,,,8.03,8.02,4471700.0,130452904.1,,129.04,8.03,38.78,0.3467,38.78,0.2038
2023-11-15,1167669.0,34133300.21,47.53,3.22,34.06,20145788.21,478500.0,689169.0,13987512.0,,88300.0,2.57,,,,88300.0,,,2.57,88300.0,,,,13.95,,,9.84,9.84,4383400.0,128135548.8,,127.75,9.84,32.95,0.3125,40.5,0.2401
2023-11-16,962839.0,27989729.73,39.32,2.66,28.12,14079734.73,478500.0,484339.0,13909995.0,,,,,,,,,,,,,,204830.0,13.97,5.99,,9.84,9.84,4383400.0,127425438.0,,128.01,9.84,39.99,0.4121,49.16,0.198
2023-11-17,960500.0,28178188.5,39.31,2.65,28.0,14140434.0,478500.0,482000.0,14037754.5,,,0.11,,,,3500.0,,,0.11,,,,5839.0,13.95,0.17,,9.84,9.84,4383400.0,128595805.8,,127.8,9.84,40.08,0.4148,49.28,0.1975
2023-11-20,504700.0,14825057.8,20.63,1.39,14.81,7463933.4,250600.0,254100.0,7361124.4,,1100.0,0.06,,,6.57,1100.0,229000.0,,0.06,1100.0,,,229000.0,7.35,6.6,,5.15,5.15,4612400.0,135484637.6,,135.35,5.15,30.91,0.3726,48.41,0.1037
2023-11-21,449700.0,13208588.4,18.45,1.24,13.2,6655695.2,223100.0,226600.0,6552893.2,,,0.1,,,0.81,3500.0,27500.0,,0.1,,,,31000.0,6.55,0.92,,4.59,4.59,4639900.0,136283142.8,,136.18,4.59,27.8,0.3673,48.21,0.0924
2023-11-22,480700.0,14166709.7,21.07,1.33,14.13,7134929.1,238600.0,242100.0,7031780.6,,15500.0,0.45,,,,15500.0,,,0.45,15500.0,,,,7.02,,,4.91,4.9,4624400.0,136285692.4,,135.97,4.91,25.97,0.3671,48.34,0.0988
2023-11-23,448100.0,13210436.1,19.75,1.24,13.2,6656809.8,222300.0,225800.0,6553626.3,,,,,,0.46,,16300.0,,,,,,16300.0,6.55,0.46,,4.58,4.57,4634400.0,136626746.4,,136.59,4.58,27.83,0.3747,49.65,0.0922
2023-11-24,444600.0,13165939.8,19.34,1.26,13.1,6582969.9,222300.0,222300.0,6582969.9,,,,,,,,,,,,,,3500.0,6.55,0.09,,4.58,4.57,4634400.0,137238487.2,,136.57,4.58,28.12,0.3769,50.0,0.0915
2023-11-27,375500.0,11082507.0,16.44,1.05,11.14,4385780.4,226900.0,148600.0,6696726.6,,,,,,,,,,,,,4600.0,73700.0,6.73,2.17,,4.67,4.67,4634400.0,136779681.6,,137.47,4.67,33.29,0.4669,59.2,0.0772
2023-11-28,429900.0,12618424.8,19.3,1.2,12.7,4426281.6,279100.0,150800.0,8192143.2,,52200.0,0.07,,,,2200.0,,,0.07,52200.0,,,,8.24,,,5.74,5.74,4584400.0,134561308.8,,135.38,5.74,29.08,0.4915,63.34,0.0884
2023-11-29,701000.0,20675294.0,31.93,1.96,20.57,10337647.0,350500.0,350500.0,10337647.0,,71400.0,5.85,,,,199700.0,,,5.85,71400.0,,,,10.28,,,7.21,7.2,4513000.0,133106422.0,,132.4,7.21,33.14,0.382,49.03,0.1441
2023-11-30,701000.0,20807783.0,32.63,1.96,20.67,10403891.5,350500.0,350500.0,10403891.5,,,,,,,,,,,,,,,10.34,,,7.21,7.2,4513000.0,133959379.0,,133.09,7.21,33.14,0.382,49.03,0.1441
2023-12-01,691800.0,20735321.4,35.02,1.94,20.54,10367660.7,345900.0,345900.0,10367660.7,,,,,,0.14,,4600.0,,,,,,4600.0,10.27,0.1,,7.12,7.12,4513000.0,135268149.0,,133.99,7.12,32.25,0.3835,49.68,0.1423
2023-12-04,683800.0,20423738.4,27.07,1.91,20.52,10262644.8,340200.0,343600.0,10161093.6,,,,,,0.14,,5700.0,,,,,,2300.0,10.21,0.03,,7.0,7.0,4516500.0,134898822.0,,135.54,7.0,31.97,0.3831,49.75,0.1407
2023-12-05,832400.0,25007793.2,32.62,2.33,24.91,14636949.6,345200.0,487200.0,10370843.6,,,2.18,,69300.0,,74300.0,,,2.18,,2.08,5000.0,,10.32,,,7.1,7.1,4516500.0,135689209.5,,135.07,7.1,35.77,0.3244,40.85,0.1712
2023-12-06,731400.0,22078771.8,28.56,2.05,21.96,13182662.9,294700.0,436700.0,8896108.9,,,,,,1.49,,50500.0,,,,,,50500.0,8.84,1.49,,6.07,6.06,4562000.0,137713094.0,,136.9,6.07,33.13,0.3102,40.27,0.1504
2023-12-07,731400.0,22019528.4,28.47,2.05,22.03,13147290.2,294700.0,436700.0,8872238.2,,,,,,,,,,,,,,,8.88,,,6.07,6.07,4562000.0,137343572.0,,137.46,6.07,33.15,0.3105,40.3,0.1505
2023-12-08,488600.0,14811909.0,17.59,1.35,14.75,9558319.5,173300.0,315300.0,5253589.5,,,0.08,,,3.81,3600.0,125000.0,,0.08,,,3600.0,125000.0,5.23,3.79,,3.57,3.56,4687000.0,142086405.0,,141.38,3.57,34.7,0.4012,51.03,0.1005
2023-12-11,498400.0,15138900.0,17.46,1.38,15.14,9741262.5,177700.0,320700.0,5397637.5,,4400.0,0.21,,,,5400.0,,,0.21,4400.0,,,,5.4,,,3.65,3.65,4687000.0,142367625.0,,142.35,3.65,34.04,0.406,52.03,0.1024
2023-12-12,573600.0,17376638.4,21.22,1.58,17.43,11993394.6,177700.0,395900.0,5383243.8,,,2.32,,,,75200.0,,,2.32,,,,,5.4,,,3.15,3.14,5471200.0,165744532.8,,166.31,3.15,29.6,0.3906,51.8,0.1015
2023-12-13,504300.0,15311556.6,18.75,1.38,15.41,9916229.2,177700.0,326600.0,5395327.4,,,,,,,,,,,,,,69300.0,5.43,2.09,,3.15,3.14,5471200.0,166116574.4,,167.18,3.15,33.64,0.4655,58.88,0.0892
2023-12-14,353600.0,10843497.6,12.78,0.97,10.74,6590123.4,138700.0,214900.0,4253374.2,,,,,,1.11,,39000.0,,,,,,111700.0,4.21,3.27,,2.52,2.52,5372500.0,164753085.0,,163.07,2.52,39.18,0.4159,50.09,0.0641
2023-12-15,479400.0,14702718.6,16.91,1.31,14.68,8519848.2,201600.0,277800.0,6182870.4,,62900.0,1.93,,,,62900.0,,,1.93,62900.0,,,,6.17,,,3.66,3.66,5309600.0,162840122.4,,162.58,3.66,42.05,0.434,50.1,0.0869
2023-12-18,493600.0,15099717.6,16.75,1.35,15.13,8791853.4,206200.0,287400.0,6307864.2,,,0.32,,,,9600.0,,,0.32,,,4600.0,,6.32,,,3.74,3.74,5309600.0,162425973.6,,162.79,3.74,40.85,0.4384,51.55,0.0895
2023-12-19,559618.0,17185868.78,19.09,1.51,17.14,10834764.39,206809.0,352809.0,6351104.39,,,2.02,,609.0,,64800.0,,,2.02,,0.02,609.0,,6.33,,,3.67,3.67,5428800.0,166718448.0,,166.19,3.67,36.05,0.4087,51.28,0.0993
2023-12-20,626018.0,19298256.89,20.93,1.68,19.21,12922955.84,206809.0,419209.0,6375301.04,,,2.04,,,,66400.0,,,2.04,,,,,6.34,,,3.67,3.67,5428800.0,167353617.6,,166.49,3.67,32.21,0.3926,51.13,0.1111
2023-12-21,650818.0,20012002.68,21.65,1.74,20.1,13594409.64,208709.0,442109.0,6417593.04,,1900.0,1.06,,,,31200.0,,,1.06,1900.0,,,8300.0,6.45,0.24,,3.36,3.36,6006200.0,184684643.8,,185.59,3.36,31.02,0.4125,54.33,0.1047
2023-12-22,473418.0,14574173.13,17.1,1.26,14.55,10285545.57,139309.0,334109.0,4288627.57,,,,,,2.15,,69400.0,,,,,,108000.0,4.28,3.35,,2.24,2.24,6069100.0,186837243.5,,186.48,2.24,29.34,0.381,50.46,0.0762
2023-12-25,473418.0,14574173.13,19.65,1.26,14.56,10285545.57,139309.0,334109.0,4288627.57,,,,,,,,,,,,,,,4.29,,,2.24,2.24,6069100.0,186837243.5,,186.74,2.24,29.34,0.3811,50.48,0.0762
2023-12-26,473418.0,14574173.13,19.65,1.26,14.6,10285545.57,139309.0,334109.0,4288627.57,,,,,,,,,,,,,,,4.3,,,2.24,2.24,6069100.0,186837243.5,,187.17,2.24,29.34,0.381,50.46,0.0762
2023-12-27,378518.0,11661004.03,15.71,1.01,11.65,7369311.66,139309.0,239209.0,4291692.36,,,,,,,,,,,,,,94900.0,4.29,2.91,,2.24,2.24,6069100.0,186970763.7,,186.82,2.24,36.7,0.5333,63.14,0.0609
2023-12-28,80918.0,2489765.94,3.26,0.22,2.49,1138729.92,43909.0,37009.0,1351036.02,,,,,18200.0,2.95,,95400.0,,,,0.56,,220400.0,1.35,6.81,,1.45,0.71,2989100.0,91971617.9,,91.99,1.45,22.67,0.3936,53.93,0.013
2023-12-29,80918.0,2485558.21,3.2,0.22,2.48,1136805.45,43909.0,37009.0,1348752.75,,,,,,,,,,,,,,,1.35,,,100.0,0.71,0.0,0.0,,0.0,100.0,22.66,0.3935,53.92,0.013
2024-01-01,80918.0,2485558.21,3.22,0.22,2.48,1136805.45,43909.0,37009.0,1348752.75,,,,,,,,,,,,,,,1.35,,,100.0,0.71,0.0,0.0,,0.0,100.0,22.66,0.3935,53.92,0.013
2024-01-02,72118.0,2219142.98,2.87,0.19,2.21,723395.44,48609.0,23509.0,1495747.54,,,0.14,,,,4700.0,,,0.14,,,4700.0,18200.0,1.49,0.56,,100.0,0.78,0.0,0.0,,0.0,100.0,38.6,0.5157,60.55,0.0116
2024-01-03,20818.0,633783.19,0.52,0.06,0.64,472156.0,5309.0,15509.0,161627.2,,,,,,1.33,,43300.0,,,,,,8000.0,0.16,0.25,,100.0,0.09,0.0,0.0,,0.0,100.0,2.98,0.9422,97.02,0.0034
2024-01-04,1218.0,37363.37,0.03,0.0,0.04,18681.68,609.0,609.0,18681.68,,,,,,0.14,,4700.0,,,,,,14900.0,0.02,0.46,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0002
2024-01-05,1218.0,37279.33,0.03,0.0,0.04,18639.66,609.0,609.0,18639.66,,,,,,,,,,,,,,,0.02,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0002
2024-01-08,1218.0,37335.35,0.03,0.0,0.04,18667.68,609.0,609.0,18667.68,,,,,,,,,,,,,,,0.02,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0002
2024-01-09,387526.0,11865271.07,8.35,1.04,11.87,5934288.91,193817.0,193817.0,5934288.91,,,,,193208.0,,,,,,,5.92,193208.0,,5.94,,,3.26,3.26,5744300.0,175878977.4,,176.02,3.26,49.91,0.4982,49.91,0.0652
2024-01-10,387526.0,11841244.46,8.83,1.04,11.87,5922272.25,193817.0,193817.0,5922272.25,,,,,,,,,,,,,,,5.94,,,3.26,3.26,5744300.0,175522830.8,,175.98,3.26,49.91,0.4982,49.91,0.0652
2024-01-11,387526.0,11749013.27,8.81,1.06,11.89,5876143.81,193817.0,193817.0,5876143.81,,,,,,,,,,,,,,,5.96,,,3.26,3.26,5744300.0,174155687.4,,176.53,3.26,49.83,0.4982,49.99,0.0652
2024-01-12,387526.0,11848219.92,8.63,1.06,11.83,5925760.96,193817.0,193817.0,5925760.96,,,,,,,,,,,,,,,5.95,,,3.26,3.26,5744300.0,175626228.2,,176.42,3.26,49.59,0.4982,50.22,0.0652
2024-01-15,387819.0,11794351.43,8.71,1.06,11.86,5903273.32,194110.0,194110.0,5903273.32,,293.0,0.01,,,,293.0,,,0.01,293.0,,,,5.94,,,3.27,3.27,5744300.0,174695651.6,,175.67,3.27,49.87,0.4974,49.87,0.0653
2024-01-16,149819.0,4543261.18,3.36,0.41,4.56,2277710.75,75110.0,75110.0,2277710.75,,,,,,3.7,,119000.0,,,,,,119000.0,2.29,3.7,,1.26,1.26,5863300.0,177804572.5,,178.55,1.26,49.66,0.4933,49.66,0.0252
2024-01-17,149832.0,4499005.46,3.36,0.41,4.56,2255718.32,75123.0,75123.0,2255718.32,,13.0,0.0,,,,13.0,,,0.0,13.0,,,,2.29,,,1.27,1.26,5863300.0,176057309.1,,178.99,1.26,49.53,0.4933,49.79,0.0252
2024-01-18,1632.0,49274.98,0.04,0.0,0.05,30887.44,1023.0,1023.0,30887.44,,,,,,2.26,,74100.0,,,,,,74100.0,0.03,2.25,,100.0,0.02,0.0,0.0,,0.0,100.0,40.39,0.5185,59.61,0.0003
2024-01-19,1632.0,49191.74,0.04,0.0,0.05,30835.27,1023.0,1023.0,30835.27,,,,,,,,,,,,,,,0.03,,,100.0,0.02,0.0,0.0,,0.0,100.0,40.53,0.5179,59.47,0.0003
2024-01-22,1218.0,36963.86,0.03,0.0,0.04,18481.93,609.0,609.0,18481.93,,,,,,0.01,,414.0,,,,,,414.0,0.02,0.01,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0002
2024-01-23,15018.0,455571.03,0.38,0.04,0.46,288455.52,5509.0,9509.0,167115.52,,,,,8900.0,,,,,,,0.27,4900.0,,0.17,,,100.0,0.09,0.0,0.0,,0.0,100.0,4.21,0.9193,95.79,0.0025
2024-01-24,15018.0,461398.01,0.39,0.04,0.46,292145.01,5509.0,9509.0,169253.01,,,,,,,,,,,,,,,0.17,,,100.0,0.09,0.0,0.0,,0.0,100.0,4.28,0.918,95.72,0.0025
2024-01-25,5218.0,161236.2,0.14,0.01,0.16,142418.1,609.0,4609.0,18818.1,,,,,,0.15,,4900.0,,,,,,4900.0,0.02,0.15,,100.0,0.01,0.0,0.0,,0.0,100.0,13.26,0.77,86.74,0.0009
2024-01-26,5218.0,163380.8,0.14,0.01,0.16,144312.4,609.0,4609.0,19068.4,,,,,,,,,,,,,,,0.02,,,100.0,0.01,0.0,0.0,,0.0,100.0,13.38,0.7683,86.62,0.0009
2024-01-29,4000.0,125584.0,0.1,0.01,0.13,125584.0,0.0,4000.0,0.0,,,,,,0.02,,609.0,,,,,,609.0,0.0,0.02,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0007
2024-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,4000.0,0.0,0.13,,0.0,0.0,5940358.0,186711392.3,,186.62,0.0,,0.0,,0.0
2024-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,5882058.0,185284827.0,,184.33,0.0,,0.0,,0.0
2024-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,5881958.0,184175868.9,,185.28,0.0,,0.0,,0.0
2024-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,5881958.0,184164104.98,,184.58,0.0,,0.0,,0.0
2024-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,5882058.0,184367225.95,,184.21,0.0,,0.0,,0.0
2024-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6033158.0,190267703.85,,189.2,0.0,,0.0,,0.0
2024-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6033158.0,189978112.26,,190.41,0.0,,0.0,,0.0
2024-02-08,10000.0,314310.0,0.23,0.03,0.31,157155.0,5000.0,5000.0,157155.0,,,,,5000.0,,,,,,,0.16,5000.0,,0.16,,,0.08,0.08,6165100.0,193775258.1,,194.29,0.08,49.91,0.5,50.09,0.0016
2024-02-09,10000.0,313930.0,0.22,0.03,0.31,156965.0,5000.0,5000.0,156965.0,,,,,,,,,,,,,,,0.16,,,0.08,0.08,6165100.0,193540984.3,,193.7,0.08,49.96,0.5,50.04,0.0016
2024-02-12,1106.0,34871.07,0.02,0.0,0.03,17435.54,553.0,553.0,17435.54,,,,,,0.14,,4447.0,,,,,,4447.0,0.02,0.14,,0.02,0.01,2971247.0,93680446.66,,93.18,0.02,49.9,0.5,50.1,0.0002
2024-02-13,1106.0,34555.86,0.02,0.0,0.03,34555.86,0.0,1106.0,0.0,,,0.02,,,0.02,553.0,553.0,,0.02,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0002
2024-02-14,5553.0,174869.52,0.17,0.02,0.18,174869.52,0.0,5553.0,0.0,,,0.14,,,,4447.0,,,0.14,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0009
2024-02-15,5000.0,158380.0,0.17,0.01,0.16,158380.0,0.0,5000.0,0.0,,,,,,,,,,,,,,553.0,0.0,0.02,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0008
2024-02-16,4447.0,142050.52,0.15,0.01,0.14,142050.52,0.0,4447.0,0.0,,,,,,,,,,,,,,553.0,0.0,0.02,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0007
2024-02-19,4447.0,142375.15,0.14,0.01,0.14,142375.15,0.0,4447.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0007
2024-02-20,4447.0,141877.09,0.16,0.01,0.14,141877.09,0.0,4447.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0007
2024-02-21,5000.0,159020.0,0.18,0.01,0.16,159020.0,0.0,5000.0,0.0,,,0.02,,,,553.0,,,0.02,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0008
2024-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,5000.0,0.0,0.16,,0.0,0.0,6173090.0,198785844.18,,196.4,0.0,,0.0,100.0,0.0
2024-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6173090.0,199378460.82,,196.62,0.0,,0.0,,0.0
2024-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6172490.0,198593693.26,,199.49,0.0,,0.0,,0.0
2024-02-27,325.0,10453.3,0.01,0.0,0.01,10453.3,325.0,325.0,10453.3,,,,,325.0,,,,,,,0.01,325.0,,0.01,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001
2024-02-28,325.0,10410.08,0.01,0.0,0.01,10410.08,325.0,325.0,10410.08,,,,,,,,,,,,,,,0.01,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001
2024-02-29,325.0,10400.0,0.01,0.0,0.01,10400.0,325.0,325.0,10400.0,,,,,,,,,,,,,,,0.01,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001
2024-03-01,390.0,12590.76,0.01,0.0,0.01,12590.76,390.0,390.0,12590.76,,65.0,0.0,,,,65.0,,,0.0,65.0,,,,0.01,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001
2024-03-04,565.0,18264.19,0.02,0.0,0.02,18264.19,565.0,565.0,18264.19,,175.0,0.01,,,,175.0,,,0.01,175.0,,,,0.02,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001
2024-03-05,3950.0,126992.5,0.13,0.01,0.13,126992.5,3950.0,3950.0,126992.5,,3385.0,0.11,,,,3385.0,,,0.11,3385.0,,,,0.13,,,100.0,0.06,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0006
2024-03-06,3950.0,127249.25,0.11,0.01,0.13,127249.25,3950.0,3950.0,127249.25,,,,,,,,,,,,,,,0.13,,,100.0,0.06,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0006
2024-03-07,630550.0,20661231.85,17.43,2.03,20.83,15343147.75,166250.0,468250.0,5447513.75,,,,,464300.0,,,,,,,15.47,162300.0,,5.36,,,2.54,2.54,6369200.0,208699576.4,,205.41,2.54,25.13,0.3316,48.61,0.0965
2024-03-08,630310.0,20604833.9,16.83,2.03,21.14,15299246.9,166010.0,468010.0,5426866.9,,,,,,0.01,,240.0,,,,,,240.0,5.44,0.01,,2.54,2.54,6369200.0,208209148.0,,208.81,2.54,25.17,0.3332,48.8,0.0964
2024-03-11,632310.0,20579161.26,17.17,2.04,21.17,15296945.46,166010.0,470010.0,5402961.46,,,0.07,,,,2000.0,,,0.07,,,,,5.43,,,2.54,2.54,6369200.0,207291983.2,,208.23,2.54,25.07,0.3317,48.73,0.0967
2024-03-12,632310.0,20773912.74,17.19,2.04,21.11,15441708.54,165685.0,470010.0,5443414.99,,,,,,0.01,,325.0,,,,,,,5.4,,,2.54,2.53,6369200.0,209253696.8,,207.48,2.54,25.05,0.3307,48.6,0.0967
2024-03-13,551985.0,18152578.71,15.45,1.78,18.59,12815180.91,165685.0,389685.0,5448716.91,,,,,,,,,,,,,,80325.0,5.44,2.63,,2.54,2.54,6369200.0,209457511.2,,209.08,2.54,28.66,0.4114,55.51,0.0845
2024-03-14,461115.0,15165150.12,13.09,1.49,15.7,12534110.12,86385.0,381115.0,2841029.88,,2000.0,0.7,,52357.0,2.73,21373.0,82300.0,,0.7,2000.0,1.72,1000.0,82300.0,2.84,2.72,,1.2,1.2,7084500.0,232995036.0,,232.92,1.2,16.76,0.4818,66.24,0.0643
2024-03-15,460742.0,15040922.59,13.76,1.49,15.65,12429322.59,86012.0,380742.0,2807861.74,,,,,,0.01,,373.0,,,,,,373.0,2.83,0.01,,1.2,1.2,7084500.0,231273502.5,,233.36,1.2,16.84,0.482,66.25,0.0642
2024-03-18,474742.0,15455700.55,15.12,1.53,16.0,12395436.55,100012.0,380742.0,3255990.67,,14000.0,,,,,,,,,14000.0,,,,3.27,,,2.01,2.01,4867900.0,158479352.4,,158.96,2.01,19.19,0.4651,64.36,0.0955
2024-03-19,422385.0,13809455.19,11.6,1.43,14.25,10736219.19,100012.0,328385.0,3269792.33,,,,,,,,,,,,,,52357.0,3.26,1.71,,2.01,2.01,4867900.0,159151122.6,,158.51,2.01,21.48,0.5684,72.03,0.085
2024-03-20,394742.0,12894247.43,10.92,1.34,13.38,9713166.4,100012.0,297357.0,3266891.98,,,,,,,,,,,,,,31028.0,3.29,1.02,,2.01,2.01,4867900.0,159009953.5,,160.03,2.01,23.1,0.5462,69.93,0.0794
