,CEC FP Equity_DX_SI_QTY,CEC FP Equity_DX_SHORT_INTEREST_VALUE,CEC FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CEC FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CEC FP Equity_DX_SI_MV,CEC FP Equity_DX_DSS,CEC FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CEC FP Equity_DX_SUPPLY_SI_QTY,CEC FP Equity_DX_BROKER_SI_QTY,CEC FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CEC FP Equity_DX_BROKER_SI_MV_NEW_x,CEC FP Equity_DX_SUPPLY_SI_QTY_NEW_x,CEC FP Equity_DX_SUPPLY_SI_QTY_INC_x,CEC FP Equity_DX_BROKER_SI_MV_INC_x,CEC FP Equity_DX_SUPPLY_SI_MV_NEW,CEC FP Equity_DX_BROKER_SI_QTY_ADD,CEC FP Equity_DX_BROKER_SI_QTY_NEW,CEC FP Equity_DX_SUPPLY_SI_MV_DEC,CEC FP Equity_DX_BROKER_SI_QTY_INC,CEC FP Equity_DX_SUPPLY_SI_QTY_DEC,CEC FP Equity_DX_BROKER_SI_MV_NEW_y,CEC FP Equity_DX_SUPPLY_SI_QTY_NEW_y,CEC FP Equity_DX_BROKER_SI_MV_INC_y,CEC FP Equity_DX_SUPPLY_SI_QTY_INC_y,CEC FP Equity_DX_BROKER_SI_MV_ADD,CEC FP Equity_DX_SUPPLY_SI_QTY_ADD,CEC FP Equity_DX_BROKER_SI_QTY_DEC,CEC FP Equity_DX_SUPPLY_SI_MV,CEC FP Equity_DX_BROKER_SI_MV_DEC,CEC FP Equity_DX_SUPPLY_SI_MV_RMV,CEC FP Equity_DX_BROKER_SI_MV_RMV,CEC FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CEC FP Equity_DX_UTILIZATION_QUANTITY,CEC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CEC FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CEC FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,CEC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CEC FP Equity_DX_ACTIVE_UTILIZATION_MV,CEC FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CEC FP Equity_DX_BROKER_SI_CON_RATIO,CEC FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CEC FP Equity_DX_DEMAND_SUPPLY_RATIO
2021-07-02,2518.0,49987.34,0.21,0.03,0.05,,0.0,2518.0,0.0,49987.34,,,,,,,,,,,,,,,,,,0.05,,,,100.0,1.07,0.0,0.0,,0.0,100.0,,0.0,,0.0107
2021-07-05,2518.0,50168.63,0.21,0.03,0.05,,0.0,2518.0,0.0,50168.63,,,,,,,,,,,,,,,,,,0.05,,,,100.0,1.07,0.0,0.0,,0.0,100.0,,0.0,,0.0107
2021-07-06,18118.0,356888.36,1.52,0.2,0.36,,307288.8,18118.0,15600.0,356888.36,,,,,,15600.0,,,,,,,,,0.31,15600.0,,0.36,,,,9.4,7.7,174709.0,3441417.88,,3.48,9.4,,1.0,100.0,0.077
2021-07-07,23218.0,462084.64,1.89,0.26,0.46,,411971.4,23218.0,20700.0,462084.64,,,,0.1,,,,,5100.0,,,,0.1,,,5100.0,,0.46,,,,11.73,9.45,174709.0,3477058.52,,3.44,11.73,,1.0,100.0,0.0945
2021-07-08,23218.0,454422.7,1.91,0.26,0.46,,405140.4,23218.0,20700.0,454422.7,,,,,,,,,,,,,,,,,,0.46,,,,11.73,9.45,174709.0,3419404.55,,3.48,11.73,,1.0,100.0,0.0945
2021-07-09,23218.0,459298.48,1.96,0.26,0.46,,409487.4,23218.0,20700.0,459298.48,,,,,,,,,,,,,,,,,,0.46,,,,11.73,9.45,174709.0,3456093.44,,3.43,11.74,,1.0,100.0,0.0945
2021-07-12,23218.0,459159.17,1.96,0.26,0.46,,409363.2,23218.0,20700.0,459159.17,,,,,,,,,,,,,,,,,,0.46,,,,11.73,9.45,174709.0,3455045.18,,3.46,11.73,,1.0,100.0,0.0945
2021-07-13,7618.0,150272.67,0.66,0.09,0.15,,100602.6,7618.0,5100.0,150272.67,,,,,,,,0.31,,15600.0,,,,,,,15600.0,0.15,0.31,,,100.0,3.1,0.0,0.0,,0.0,100.0,,1.0,100.0,0.031
2021-07-14,2518.0,49433.38,0.23,0.03,0.05,,0.0,2518.0,0.0,49433.38,,,,,,,,0.1,,5100.0,,,,,,,5100.0,0.05,0.1,,,100.0,1.07,0.0,0.0,,0.0,100.0,,0.0,,0.0107
2021-07-15,2518.0,49544.17,0.33,0.03,0.05,,0.0,2518.0,0.0,49544.17,,,,,,,,,,,,,,,,,,0.05,,,,100.0,1.07,0.0,0.0,,0.0,100.0,,0.0,,0.0107
2021-07-16,2518.0,49644.89,0.35,0.03,0.05,,0.0,2518.0,0.0,49644.89,,,,,,,,,,,,,,,,,,0.05,,,,100.0,1.07,0.0,0.0,,0.0,100.0,,0.0,,0.0107
2021-07-19,2518.0,48380.85,0.38,0.03,0.05,,0.0,2518.0,0.0,48380.85,,,,,,,,,,,,,,,,,,0.05,,,,100.0,1.07,0.0,0.0,,0.0,100.0,,0.0,,0.0107
2021-07-20,2518.0,48536.97,0.39,0.03,0.05,,0.0,2518.0,0.0,48536.97,,,,,,,,,,,,,,,,,,0.05,,,,100.0,1.07,0.0,0.0,,0.0,100.0,,0.0,,0.0107
2021-07-21,2518.0,49372.94,0.4,0.03,0.05,,0.0,2518.0,0.0,49372.94,,,,,,,,,,,,,,,,,,0.05,,,,100.0,1.07,0.0,0.0,,0.0,100.0,,0.0,,0.0107
2021-07-22,2518.0,49307.48,0.36,0.03,0.05,,0.0,2518.0,0.0,49307.48,,,,,,,,,,,,,,,,,,0.05,,,,100.0,1.28,0.0,0.0,,0.0,100.0,,0.0,,0.0128
2021-07-23,2518.0,49267.19,0.35,0.03,0.05,,0.0,2518.0,0.0,49267.19,,,,,,,,,,,,,,,,,,0.05,,,,100.0,1.28,0.0,0.0,,0.0,100.0,,0.0,,0.0128
2021-07-26,75918.0,1471442.68,10.17,0.87,1.48,,1422638.8,65918.0,73400.0,1277622.68,,,,,,73400.0,,,,,,,,,1.43,63400.0,,1.29,,,,40.66,33.49,96193.0,1864412.73,,1.88,40.66,,1.0,100.0,0.3857
2021-07-27,75918.0,1467798.61,11.47,0.87,1.47,,1419115.6,65918.0,73400.0,1274458.61,,,,,,,,,,,,,,,,,,1.28,,,,40.66,33.29,96193.0,1859795.46,,1.86,40.66,,1.0,100.0,0.3834
2021-07-28,75918.0,1483134.05,11.45,0.87,1.47,,1433942.4,65918.0,73400.0,1287774.05,,,,,,,,,,,,,,,,,,1.28,,,,40.66,33.49,96193.0,1879226.45,,1.86,40.66,,1.0,100.0,0.3857
2021-07-29,75918.0,1507124.14,11.44,0.87,1.48,,1457136.8,65918.0,73400.0,1308604.14,,,,,,,,,,,,,,,,,,1.29,,,,40.66,33.49,96193.0,1909623.44,,1.88,40.66,,1.0,100.0,0.3857
2021-07-30,75918.0,1504846.6,13.35,0.87,1.51,,1454934.8,65918.0,73400.0,1306626.6,,,,,,,,,,,,,,,,,,1.31,,,,40.66,33.49,96193.0,1906737.65,,1.91,40.66,,1.0,100.0,0.3857
2021-08-02,75918.0,1518360.0,13.33,0.88,1.51,,1468000.0,65918.0,73400.0,1318360.0,,,,,,,,,,,,,,,,,,1.31,,,,40.66,33.49,96193.0,1923860.0,,1.91,40.66,,1.0,100.0,0.3857
2021-08-03,75918.0,1520257.95,13.32,0.88,1.52,,1469835.0,65918.0,73400.0,1320007.95,,,,,,,,,,,,,,,,,,1.32,,,,40.66,33.49,96193.0,1926264.83,,1.92,40.66,,1.0,100.0,0.3857
2021-08-04,2518.0,50851.01,0.45,0.03,0.05,,0.0,2518.0,0.0,50851.01,,,,,,,,1.27,,63400.0,,,,,,,73400.0,0.05,1.47,,,100.0,1.28,0.0,0.0,,0.0,100.0,,0.0,,0.0128
2021-08-05,2518.0,51014.68,0.41,0.03,0.05,,0.0,2518.0,0.0,51014.68,,,,,,,,,,,,,,,,,,0.05,,,,100.0,1.28,0.0,0.0,,0.0,100.0,,0.0,,0.0128
2021-08-06,2518.0,50838.42,0.41,0.03,0.05,,0.0,2518.0,0.0,50838.42,,,,,,,,,,,,,,,,,,0.05,,,,100.0,1.28,0.0,0.0,,0.0,100.0,,0.0,,0.0128
2021-08-09,37718.0,763789.5,8.19,0.44,0.76,,712800.0,37718.0,35200.0,763789.5,,,,,,35200.0,,,,,,,,,0.71,35200.0,,0.76,,,,23.91,19.14,120017.0,2430344.25,,2.42,23.91,,1.0,100.0,0.1914
2021-08-10,42718.0,862903.6,10.17,0.5,0.79,,812040.0,42718.0,40200.0,862903.6,,,,0.03,,,,,5000.0,,,,0.03,,,5000.0,,0.87,,,,26.25,20.66,120017.0,2424343.4,,2.43,26.25,,1.0,100.0,0.2066
2021-08-11,47718.0,966528.09,11.51,0.56,0.89,,915526.0,42718.0,45200.0,865253.09,,,,0.1,,,,,5000.0,,,,0.1,,,,,0.86,,,,26.25,20.66,120017.0,2430944.34,,2.42,26.25,,1.0,100.0,0.2307
2021-08-12,47718.0,971777.07,12.98,0.56,0.89,,920498.0,42718.0,45200.0,869952.07,,,,,,,,,,,,,,,,,,0.86,,,,26.25,20.66,120017.0,2444146.21,,2.43,26.25,,1.0,100.0,0.2307
2021-08-13,47718.0,973685.79,12.02,0.56,0.9,,922306.0,42718.0,45200.0,871660.79,,,,,,,,,,,,,,,,,,0.87,,,,26.25,20.66,120017.0,2448946.88,,2.44,26.25,,1.0,100.0,0.2307
2021-08-16,47718.0,972015.66,12.16,0.56,0.9,,920724.0,42718.0,45200.0,870165.66,,,,,,,,,,,,,,,,,,0.87,,,,26.25,20.66,120017.0,2444746.29,,2.45,26.26,,1.0,100.0,0.2307
2021-08-17,27718.0,572376.7,7.09,0.32,0.49,,520380.0,22718.0,25200.0,469126.7,,,,,,,,0.41,,20000.0,,,,,,,20000.0,0.46,0.41,,,14.23,10.98,136915.0,2827294.75,,2.79,14.25,,1.0,100.0,0.134
2021-08-18,27718.0,573762.6,7.84,0.33,0.5,,521640.0,22718.0,25200.0,470262.6,,,,,,,,,,,,,,,,,,0.47,,,,14.23,10.98,136915.0,2834140.5,,2.83,14.23,,1.0,100.0,0.134
2021-08-19,2518.0,51404.97,0.72,0.03,0.05,,0.0,2518.0,0.0,51404.97,,,,,,,,0.42,,20200.0,,,,,,,25200.0,0.05,0.45,,,100.0,1.28,0.0,0.0,,0.0,100.0,,0.0,,0.0128
2021-08-20,2518.0,51228.71,0.58,0.03,0.05,,0.0,2518.0,0.0,51228.71,,,,,,,,,,,,,,,,,,0.05,,,,100.0,1.28,0.0,0.0,,0.0,100.0,,0.0,,0.0128
2021-08-23,2518.0,51770.08,0.58,0.03,0.05,,0.0,2518.0,0.0,51770.08,,,,,,,,,,,,,,,,,,0.05,,,,100.0,1.28,0.0,0.0,,0.0,100.0,,0.0,,0.0128
2021-08-24,2518.0,51958.93,0.52,0.03,0.05,,0.0,2518.0,0.0,51958.93,,,,,,,,,,,,,,,,,,0.05,,,,100.0,1.28,0.0,0.0,,0.0,100.0,,0.0,,0.0128
2021-08-25,22718.0,471057.73,4.72,0.27,0.47,,317245.5,17818.0,15300.0,369456.23,,,4900.0,,,15300.0,,,,,,,,4900.0,0.32,10400.0,,0.37,,,,100.0,8.19,0.0,0.0,,0.0,100.0,32.03,0.5646,67.97,0.1044
2021-08-26,22718.0,467536.44,4.73,0.27,0.47,,314874.0,17818.0,15300.0,366694.44,,,,,,,,,,,,,,,,,,0.37,,,,100.0,8.19,0.0,0.0,,0.0,100.0,32.03,0.5646,67.97,0.1044
2021-08-27,22718.0,470376.19,4.66,0.27,0.47,,316786.5,17818.0,15300.0,368921.69,,,,,,,,,,,,,,,,,,0.37,,,,100.0,8.19,0.0,0.0,,0.0,100.0,32.03,0.5646,67.97,0.1044
2021-08-30,22718.0,476850.82,4.67,0.27,0.47,,321147.0,17818.0,15300.0,373999.82,,,,,,,,,,,,,,,,,,0.37,,,,100.0,8.19,0.0,0.0,,0.0,100.0,32.03,0.5646,67.97,0.1044
2021-08-31,17818.0,378899.77,3.63,0.21,0.37,,325354.5,12918.0,15300.0,274701.27,,,,,,,,0.1,,4900.0,,,,,,,,0.27,,,,100.0,5.94,0.0,0.0,,0.0,100.0,32.03,0.5646,67.97,0.0819
2021-09-01,7418.0,158633.93,1.52,0.09,0.16,,104786.5,7418.0,4900.0,158633.93,,,,,,,,0.11,,5500.0,,,,,,,10400.0,0.16,0.22,,,100.0,3.59,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0359
2021-09-02,7418.0,158930.65,1.79,0.09,0.16,,104982.5,7418.0,4900.0,158930.65,,,,,,,,,,,,,,,,,,0.16,,,,100.0,3.59,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0359
2021-09-03,7418.0,158745.2,1.82,0.09,0.16,,104860.0,7418.0,4900.0,158745.2,,,,,,,,,,,,,,,,,,0.16,,,,100.0,3.59,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0359
2021-09-06,7418.0,160748.06,1.96,0.09,0.16,,106183.0,2518.0,4900.0,54565.06,,,,,,,,0.11,,4900.0,,,,,,,,0.05,,,,100.0,1.22,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0359
2021-09-07,2518.0,54162.18,0.76,0.03,0.05,,0.0,2518.0,0.0,54162.18,,,,,,,,,,,,,,,,,4900.0,0.05,0.11,,,100.0,1.28,0.0,0.0,,0.0,100.0,,0.0,,0.0128
2021-09-08,2518.0,53734.12,0.75,0.03,0.05,,0.0,2518.0,0.0,53734.12,,,,,,,,,,,,,,,,,,0.05,,,,100.0,1.28,0.0,0.0,,0.0,100.0,,0.0,,0.0128
2021-09-09,2518.0,53343.83,0.76,0.03,0.05,,0.0,2518.0,0.0,53343.83,,,,,,,,,,,,,,,,,,0.05,,,,100.0,1.28,0.0,0.0,,0.0,100.0,,0.0,,0.0128
2021-09-10,2518.0,53734.12,0.75,0.03,0.05,,0.0,2518.0,0.0,53734.12,,,,,,,,,,,,,,,,,,0.05,,,,100.0,1.28,0.0,0.0,,0.0,100.0,,0.0,,0.0128
2021-09-13,2518.0,53797.07,0.75,0.03,0.05,,0.0,2518.0,0.0,53797.07,,,,,,,,,,,,,,,,,,0.05,,,,100.0,1.28,0.0,0.0,,0.0,100.0,,0.0,,0.0128
2021-09-14,2518.0,54363.62,0.73,0.03,0.05,,0.0,2518.0,0.0,54363.62,,,,,,,,,,,,,,,,,,0.05,,,,100.0,1.28,0.0,0.0,,0.0,100.0,,0.0,,0.0128
2021-09-15,2518.0,53457.14,0.74,0.03,0.05,,0.0,2518.0,0.0,53457.14,,,,,,,,,,,,,,,,,,0.05,,,,100.0,1.28,0.0,0.0,,0.0,100.0,,0.0,,0.0128
2021-09-16,2518.0,53369.01,0.82,0.03,0.05,,0.0,2518.0,0.0,53369.01,,,,,,,,,,,,,,,,,,0.05,,,,100.0,1.28,0.0,0.0,,0.0,100.0,,0.0,,0.0128
2021-09-17,2518.0,52701.74,0.84,0.03,0.05,,0.0,2518.0,0.0,52701.74,,,,,,,,,,,,,,,,,,0.05,,,,100.0,5.32,0.0,0.0,,0.0,100.0,,0.0,,0.0532
2021-09-20,2518.0,51467.92,0.84,0.03,0.05,,0.0,2518.0,0.0,51467.92,,,,,,,,,,,,,,,,,,0.05,,,,100.0,5.32,0.0,0.0,,0.0,100.0,,0.0,,0.0532
2021-09-21,2518.0,51279.07,0.84,0.03,0.05,,0.0,2518.0,0.0,51279.07,,,,,,,,,,,,,,,,,,0.05,,,,100.0,5.32,0.0,0.0,,0.0,100.0,,0.0,,0.0532
2021-09-22,2518.0,52449.94,0.79,0.03,0.05,,0.0,2518.0,0.0,52449.94,,,,,,,,,,,,,,,,,,0.05,,,,100.0,6.4,0.0,0.0,,0.0,100.0,,0.0,,0.064
2021-09-23,2518.0,52374.4,0.74,0.03,0.05,,0.0,2518.0,0.0,52374.4,,,,,,,,,,,,,,,,,,0.05,,,,100.0,6.4,0.0,0.0,,0.0,100.0,,0.0,,0.064
2021-09-24,7618.0,157006.98,2.38,0.09,0.16,,105111.0,7618.0,5100.0,157006.98,,,,,,5100.0,,,,,,,,,0.11,5100.0,,0.16,,,,100.0,19.51,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1951
2021-09-27,27818.0,573468.07,8.42,0.34,0.57,,521559.5,27818.0,25300.0,573468.07,,,14000.0,0.41,,,,,20200.0,,,,0.41,14000.0,,6200.0,,0.57,,,,100.0,54.06,0.0,0.0,,0.0,100.0,,1.0,100.0,0.5406
2021-09-28,27818.0,565122.67,8.34,0.34,0.57,,513969.5,27818.0,25300.0,565122.67,,,,,,,,,,,,,,,,,,0.57,,,,100.0,54.06,0.0,0.0,,0.0,100.0,,1.0,100.0,0.5406
2021-09-29,39818.0,814875.37,11.98,0.49,0.81,,742879.5,28818.0,36300.0,589760.37,,,1000.0,0.19,,1000.0,,,10000.0,,,,0.19,1000.0,0.02,,,0.59,,,,100.0,56.01,0.0,0.0,,0.0,100.0,2.75,0.9465,97.25,0.7738
2021-09-30,39818.0,829010.76,10.9,0.49,0.82,,755766.0,28818.0,36300.0,599990.76,,,,,,,,,,,,,,,,,,0.59,,,,100.0,56.01,0.0,0.0,,0.0,100.0,2.75,0.9465,97.25,0.7738
2021-10-01,19618.0,415411.15,7.38,0.24,0.41,,340917.5,8618.0,16100.0,182486.15,,,,,,,,0.41,,20200.0,,,,,,,20200.0,0.18,0.41,,,100.0,22.07,0.0,0.0,,0.0,100.0,6.19,0.8839,93.81,0.5023
2021-10-04,19618.0,414724.52,7.38,0.24,0.42,,340354.0,8618.0,16100.0,182184.52,,,,,,,,,,,,,,,,,,0.18,,,,100.0,21.9,0.0,0.0,,0.0,100.0,6.18,0.884,93.82,0.4985
2021-10-05,14518.0,310249.66,6.55,0.18,0.31,,235070.0,3518.0,11000.0,75179.66,,,,,,,,0.11,,5100.0,,,,,,,5100.0,0.07,0.11,,,100.0,8.94,0.0,0.0,,0.0,100.0,9.09,0.8348,90.91,0.3689
2021-10-06,14518.0,311193.33,6.47,0.18,0.31,,235785.0,3518.0,11000.0,75408.33,,,,,,,,,,,,,,,,,,0.08,,,,100.0,8.94,0.0,0.0,,0.0,100.0,9.09,0.8348,90.91,0.3689
2021-10-07,12719.0,273776.47,4.73,0.16,0.27,,236775.0,1719.0,11000.0,37001.48,,,,,,,,0.04,,1799.0,,,,,,,,0.04,,,,100.0,4.4,0.0,0.0,,0.0,100.0,9.11,0.8345,90.89,0.3257
2021-10-08,1201.0,25941.6,0.3,0.01,0.03,,21600.0,201.0,1000.0,4341.6,,,,,,,,0.03,,1518.0,,,,,,,10000.0,0.0,0.21,,,100.0,0.52,0.0,0.0,,0.0,100.0,,1.0,100.0,0.031
2021-10-11,19200.0,424128.0,4.75,0.23,0.42,,419710.0,19200.0,19000.0,424128.0,,,,,,19000.0,,0.0,,1.0,,,,,0.41,19000.0,1000.0,0.41,0.02,,,100.0,49.54,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4954
2021-10-12,19195.0,427952.53,4.74,0.23,0.42,,423605.0,19195.0,19000.0,427952.53,,,,,,,,0.0,,5.0,,,,,,,,0.42,,,,100.0,49.53,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4953
2021-10-13,19194.0,425435.01,4.21,0.23,0.43,,421135.0,19194.0,19000.0,425435.01,,,,,,,,0.0,,1.0,,,,,,,,0.43,,,,100.0,49.53,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4953
2021-10-14,194.0,4322.32,0.04,0.0,0.0,,0.0,194.0,0.0,4322.32,,,,,,,,0.42,,19000.0,,,,,,,19000.0,0.0,0.42,,,100.0,0.5,0.0,0.0,,0.0,100.0,,0.0,,0.005
2021-10-15,193.0,4280.74,0.04,0.0,0.0,,0.0,193.0,0.0,4280.74,,,,,,,,0.0,,1.0,,,,,,,,0.0,,,,100.0,0.5,0.0,0.0,,0.0,100.0,,0.0,,0.005
2021-10-18,193.0,4258.55,0.04,0.0,0.0,,0.0,193.0,0.0,4258.55,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.5,0.0,0.0,,0.0,100.0,,0.0,,0.005
2021-10-19,193.0,4236.35,0.04,0.0,0.0,,0.0,193.0,0.0,4236.35,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.5,0.0,0.0,,0.0,100.0,,0.0,,0.005
2021-10-20,193.0,4225.73,0.04,0.0,0.0,,0.0,193.0,0.0,4225.73,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.5,0.0,0.0,,0.0,100.0,,0.0,,0.005
2021-10-21,193.0,4193.89,0.04,0.0,0.0,,0.0,193.0,0.0,4193.89,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.5,0.0,0.0,,0.0,100.0,,0.0,,0.005
2021-10-22,193.0,4172.66,0.04,0.0,0.0,,0.0,193.0,0.0,4172.66,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.5,0.0,0.0,,0.0,100.0,,0.0,,0.005
2021-10-25,193.0,4183.27,0.04,0.0,0.0,,0.0,193.0,0.0,4183.27,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.5,0.0,0.0,,0.0,100.0,,0.0,,0.005
2021-10-26,193.0,4202.58,0.04,0.0,0.0,,0.0,193.0,0.0,4202.58,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.5,0.0,0.0,,0.0,100.0,,0.0,,0.005
2021-10-27,193.0,4165.91,0.04,0.0,0.0,,0.0,193.0,0.0,4165.91,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.5,0.0,0.0,,0.0,100.0,,0.0,,0.005
2021-10-28,193.0,4141.78,0.04,0.0,0.0,,0.0,193.0,0.0,4141.78,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.5,0.0,0.0,,0.0,100.0,,0.0,,0.005
2021-10-29,193.0,4169.77,0.04,0.0,0.0,,0.0,193.0,0.0,4169.77,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.5,0.0,0.0,,0.0,100.0,,0.0,,0.005
2021-11-01,193.0,4183.27,0.03,0.0,0.0,,0.0,193.0,0.0,4183.27,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.5,0.0,0.0,,0.0,100.0,,0.0,,0.005
2021-11-02,193.0,4172.66,0.03,0.0,0.0,,0.0,193.0,0.0,4172.66,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.5,0.0,0.0,,0.0,100.0,,0.0,,0.005
2021-11-03,193.0,4164.94,0.03,0.0,0.0,,0.0,193.0,0.0,4164.94,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.5,0.0,0.0,,0.0,100.0,,0.0,,0.005
2021-11-04,193.0,4254.69,0.04,0.0,0.0,,0.0,193.0,0.0,4254.69,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.5,0.0,0.0,,0.0,100.0,,0.0,,0.005
2021-11-05,193.0,4251.79,0.04,0.0,0.0,,0.0,193.0,0.0,4251.79,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.5,0.0,0.0,,0.0,100.0,,0.0,,0.005
2021-11-08,193.0,4223.81,0.04,0.0,0.0,,0.0,193.0,0.0,4223.81,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.5,0.0,0.0,,0.0,100.0,,0.0,,0.005
2021-11-09,193.0,4180.38,0.03,0.0,0.0,,0.0,193.0,0.0,4180.38,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.5,0.0,0.0,,0.0,100.0,,0.0,,0.005
2021-11-10,193.0,4105.11,0.03,0.0,0.0,,0.0,193.0,0.0,4105.11,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.5,0.0,0.0,,0.0,100.0,,0.0,,0.005
2021-11-11,193.0,4104.15,0.04,0.0,0.0,,0.0,193.0,0.0,4104.15,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.5,0.0,0.0,,0.0,100.0,,0.0,,0.005
2021-11-12,193.0,4075.2,0.04,0.0,0.0,,0.0,193.0,0.0,4075.2,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.49,0.0,0.0,,0.0,100.0,,0.0,,0.0049
2021-11-15,193.0,4036.6,0.04,0.0,0.0,,0.0,193.0,0.0,4036.6,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.5,0.0,0.0,,0.0,100.0,,0.0,,0.005
2021-11-16,193.0,4024.05,0.03,0.0,0.0,,0.0,193.0,0.0,4024.05,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.49,0.0,0.0,,0.0,100.0,,0.0,,0.0049
2021-11-17,193.0,3987.38,0.03,0.0,0.0,,0.0,193.0,0.0,3987.38,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.49,0.0,0.0,,0.0,100.0,,0.0,,0.0049
2021-11-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.0,,193.0,,,,,,,,0.0,,,,0.0,0.0,38855.0,794584.75,,0.76,0.0,,0.0,,0.0
2021-11-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,39055.0,785981.88,,0.75,0.0,,0.0,,0.0
2021-11-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,38755.0,770681.93,,0.73,0.0,,0.0,,0.0
2021-11-23,6200.0,124062.0,1.17,0.09,0.12,,124062.0,6200.0,6200.0,124062.0,,,,,,6200.0,,,,,,,,,0.12,6200.0,,0.12,,,,100.0,12.12,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1212
2021-11-24,25200.0,508032.0,4.86,0.35,0.51,,508032.0,25200.0,25200.0,508032.0,,,,0.38,,,,,19000.0,,,,0.38,,,19000.0,,0.5,,,,100.0,49.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4926
2021-11-25,19000.0,382375.0,3.6,0.26,0.38,,382375.0,19000.0,19000.0,382375.0,,,,,,,,0.12,,6200.0,,,,,,,6200.0,0.38,0.12,,,100.0,48.9,0.0,0.0,,0.0,100.0,,1.0,100.0,0.489
2021-11-26,4000.0,76792.0,0.76,0.06,0.08,,76792.0,4000.0,4000.0,76792.0,,,,,,,,0.3,,15000.0,,,,,,,15000.0,0.08,0.3,,,100.0,10.24,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1024
2021-11-29,4000.0,78032.0,0.76,0.06,0.08,,78032.0,4000.0,4000.0,78032.0,,,,,,,,,,,,,,,,,,0.08,,,,100.0,10.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1032
2021-11-30,9800.0,195137.6,1.59,0.13,0.19,,195137.6,9800.0,9800.0,195137.6,,,,0.12,,,,,5800.0,,,,0.12,,,5800.0,,0.19,,,,100.0,19.46,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1946
2021-12-01,24800.0,504680.0,3.71,0.34,0.49,,504680.0,24800.0,24800.0,504680.0,,,15000.0,0.3,,,,,15000.0,,,,0.3,15000.0,,,,0.49,,,,100.0,49.25,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4925
2021-12-02,24800.0,500092.0,3.72,0.34,0.51,,500092.0,24800.0,24800.0,500092.0,,,,,,,,,,,,,,,,,,0.5,,,,100.0,49.25,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4925
2021-12-03,31800.0,637113.0,4.57,0.44,0.64,,637113.0,24800.0,31800.0,496868.0,,,,0.14,,,,,7000.0,,,,0.14,,,,,0.5,,,,100.0,49.25,0.0,0.0,,0.0,100.0,,1.0,100.0,0.6315
