,CL2 FP Equity_DX_SI_QTY,CL2 FP Equity_DX_SHORT_INTEREST_VALUE,CL2 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CL2 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CL2 FP Equity_DX_SI_MV,CL2 FP Equity_DX_DSS,CL2 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CL2 FP Equity_DX_SUPPLY_SI_QTY,CL2 FP Equity_DX_BROKER_SI_QTY,CL2 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CL2 FP Equity_DX_BROKER_SI_MV_NEW_x,CL2 FP Equity_DX_SUPPLY_SI_QTY_INC_x,CL2 FP Equity_DX_BROKER_SI_MV_INC_x,CL2 FP Equity_DX_BROKER_SI_QTY_ADD,CL2 FP Equity_DX_BROKER_SI_QTY_NEW,CL2 FP Equity_DX_SUPPLY_SI_MV_DEC,CL2 FP Equity_DX_BROKER_SI_QTY_INC,CL2 FP Equity_DX_SUPPLY_SI_QTY_DEC,CL2 FP Equity_DX_BROKER_SI_MV_NEW_y,CL2 FP Equity_DX_BROKER_SI_MV_INC_y,CL2 FP Equity_DX_SUPPLY_SI_QTY_INC_y,CL2 FP Equity_DX_BROKER_SI_MV_ADD,CL2 FP Equity_DX_SUPPLY_SI_QTY_ADD,CL2 FP Equity_DX_BROKER_SI_QTY_DEC,CL2 FP Equity_DX_SUPPLY_SI_MV,CL2 FP Equity_DX_BROKER_SI_MV_DEC,CL2 FP Equity_DX_BROKER_SI_MV_RMV,CL2 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CL2 FP Equity_DX_UTILIZATION_QUANTITY,CL2 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CL2 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CL2 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CL2 FP Equity_DX_ACTIVE_UTILIZATION_MV,CL2 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CL2 FP Equity_DX_BROKER_SI_CON_RATIO,CL2 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CL2 FP Equity_DX_DEMAND_SUPPLY_RATIO,CL2 FP Equity_PX_LAST
2020-08-04,200.0,418000.0,1.35,0.29,0.42,,418000.0,0.0,200.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.6969,2090.0
2020-08-05,200.0,415800.0,1.38,0.29,0.42,,415800.0,0.0,200.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.6969,2079.0
2020-08-06,200.0,418200.0,1.41,0.29,0.41,,418200.0,0.0,200.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.6969,2091.0
2020-08-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,200.0,0.0,0.42,,0.0,0.0,287.0,613893.0,0.56,0.0,,0.0,,0.0,2139.0
2020-08-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,287.0,615615.0,0.56,0.0,,0.0,,0.0,2145.0
2020-08-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,287.0,623507.5,0.56,0.0,,0.0,,0.0,2172.5
2020-08-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,287.0,623364.0,0.61,0.0,,0.0,,0.0,2172.0
2020-08-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,287.0,620924.5,0.61,0.0,,0.0,,0.0,2163.5
2020-08-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,287.0,620063.5,0.61,0.0,,0.0,,0.0,2160.5
2020-08-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,287.0,619633.0,0.61,0.0,,0.0,,0.0,2159.0
2020-08-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,287.0,616332.5,0.6,0.0,,0.0,,0.0,2147.5
2020-08-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,287.0,623077.0,0.6,0.0,,0.0,,0.0,2171.0
2020-08-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,287.0,620637.5,0.61,0.0,,0.0,,0.0,2162.5
2020-08-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,287.0,631974.0,0.61,0.0,,0.0,,0.0,2202.0
2020-08-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,287.0,641158.0,0.6,0.0,,0.0,,0.0,2234.0
2020-08-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,287.0,644315.0,0.61,0.0,,0.0,,0.0,2245.0
2020-08-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,287.0,654647.0,0.6,0.0,,0.0,,0.0,2281.0
2020-08-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,287.0,671149.5,0.61,0.0,,0.0,,0.0,2338.5
2020-08-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,287.0,659956.5,0.61,0.0,,0.0,,0.0,2299.5
2020-08-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,287.0,657230.0,0.6,0.0,,0.0,,0.0,2290.0
2020-09-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,287.0,664118.0,0.6,0.0,,0.0,,0.0,2314.0
2020-09-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,287.0,688226.0,0.6,0.0,,0.0,,0.0,2398.0
2020-09-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,287.0,659669.5,0.61,0.0,,0.0,,0.0,2298.5
2020-09-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,287.0,623794.5,0.6,0.0,,0.0,,0.0,2173.5
2020-09-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,287.0,643741.0,0.6,0.0,,0.0,,0.0,2243.0
2020-09-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,287.0,616189.0,0.6,0.0,,0.0,,0.0,2147.0
2020-09-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,287.0,628099.5,0.6,0.0,,0.0,,0.0,2188.5
2020-09-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,287.0,623507.5,0.6,0.0,,0.0,,0.0,2172.5
2020-09-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,287.0,609014.0,0.61,0.0,,0.0,,0.0,2122.0
2020-09-14,300.0,651150.0,2.5,0.43,0.64,,434100.0,200.0,200.0,434100.0,,,,200.0,,,,,,,,0.43,200.0,,0.42,,,100.0,41.07,0.0,0.0,0.0,100.0,49.45,0.5001,50.55,0.616,2170.5
2020-09-15,300.0,663300.0,2.48,0.43,0.65,,442200.0,200.0,200.0,442200.0,,,,,,,,,,,,,,,0.43,,,100.0,41.07,0.0,0.0,0.0,100.0,49.99,0.5,50.01,0.616,2211.0
2020-09-16,300.0,666600.0,2.48,0.43,0.66,,444400.0,200.0,200.0,444400.0,,,,,,,,,,,,,,,0.44,,,100.0,41.07,0.0,0.0,0.0,100.0,49.93,0.5,50.07,0.616,2222.0
2020-09-17,300.0,645600.0,2.48,0.43,0.67,,430400.0,200.0,200.0,430400.0,,,,,,,,,,,,,,,0.45,,,100.0,41.07,0.0,0.0,0.0,100.0,49.84,0.5,50.16,0.616,2152.0
2020-09-18,460.0,967150.0,3.82,0.66,0.98,,693825.0,330.0,330.0,693825.0,,130.0,0.26,,,,130.0,,,0.26,130.0,,,,0.71,,,100.0,56.22,0.0,0.0,0.0,100.0,39.57,0.5217,60.43,0.7836,2102.5
2020-09-21,660.0,1335840.0,5.35,0.95,1.39,,1072720.0,330.0,530.0,667920.0,,,0.41,,,,200.0,,,0.41,,,,,0.7,,,100.0,56.22,0.0,0.0,0.0,100.0,24.5,0.6301,75.5,1.1244,2024.0
2020-09-22,360.0,752940.0,2.72,0.52,0.73,,690195.0,130.0,330.0,271895.0,,,,,,0.43,,200.0,,,,,,200.0,0.26,0.45,,100.0,26.69,0.0,0.0,0.0,100.0,9.03,0.8357,90.97,0.7392,2091.5
2020-09-23,360.0,765360.0,2.84,0.52,0.76,,701580.0,130.0,330.0,276380.0,,,,,,,,,,,,,,,0.27,,,100.0,26.69,0.0,0.0,0.0,100.0,9.04,0.8356,90.96,0.7392,2126.0
2020-09-24,360.0,744840.0,2.9,0.52,0.76,,682770.0,130.0,330.0,268970.0,,,,,,,,,,,,,,,0.28,,,100.0,26.69,0.0,0.0,0.0,100.0,9.14,0.834,90.86,0.7392,2069.0
2020-09-25,360.0,760500.0,2.9,0.52,0.75,,697125.0,130.0,330.0,274625.0,,,,,,,,,,,,,,,0.27,,,100.0,26.69,0.0,0.0,0.0,100.0,9.07,0.835,90.93,0.7392,2112.5
2020-09-28,360.0,793440.0,2.94,0.52,0.77,,727320.0,130.0,330.0,286520.0,,,,,,,,,,,,,,,0.27,,,100.0,26.69,0.0,0.0,0.0,100.0,9.01,0.836,90.99,0.7392,2204.0
2020-09-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.27,,130.0,,,,,,330.0,0.0,0.7,,0.0,0.0,287.0,620924.5,0.62,0.0,,0.0,,0.0,2163.5
2020-09-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,287.0,633696.0,0.61,0.0,,0.0,,0.0,2208.0
2020-10-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,287.0,636709.5,0.61,0.0,,0.0,,0.0,2218.5
2020-10-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,287.0,629391.0,0.62,0.0,,0.0,,0.0,2193.0
2020-10-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,287.0,636709.5,0.61,0.0,,0.0,,0.0,2218.5
2020-10-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,287.0,640871.0,0.62,0.0,,0.0,,0.0,2233.0
2020-10-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,287.0,643884.5,0.62,0.0,,0.0,,0.0,2243.5
2020-10-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,287.0,654790.5,0.62,0.0,,0.0,,0.0,2281.5
2020-10-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,287.0,661965.5,0.62,0.0,,0.0,,0.0,2306.5
2020-10-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,287.0,685786.5,0.62,0.0,,0.0,,0.0,2389.5
2020-10-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,287.0,693822.5,0.62,0.0,,0.0,,0.0,2417.5
2020-10-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,287.0,685069.0,0.62,0.0,,0.0,,0.0,2387.0
2020-10-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,287.0,674306.5,0.62,0.0,,0.0,,0.0,2349.5
2020-10-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,287.0,686647.5,0.62,0.0,,0.0,,0.0,2392.5
2020-10-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,287.0,687221.5,0.62,0.0,,0.0,,0.0,2394.5
2020-10-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,287.0,651490.0,0.62,0.0,,0.0,,0.0,2270.0
2020-10-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,287.0,646611.0,0.62,0.0,,0.0,,0.0,2253.0
2020-10-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,289.0,651117.0,0.63,0.0,,0.0,,0.0,2253.0
2020-10-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,288.0,654048.0,0.62,0.0,,0.0,,0.0,2271.0
2020-10-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,289.0,634499.5,0.63,0.0,,0.0,,0.0,2195.5
2020-10-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,287.0,633409.0,0.62,0.0,,0.0,,0.0,2207.0
2020-10-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,287.0,608870.5,0.62,0.0,,0.0,,0.0,2121.5
2020-10-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,287.0,615471.5,0.62,0.0,,0.0,,0.0,2144.5
2020-10-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,287.0,602413.0,0.62,0.0,,0.0,,0.0,2099.0
2020-11-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,287.0,619346.0,0.62,0.0,,0.0,,0.0,2158.0
2020-11-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,287.0,637714.0,0.62,0.0,,0.0,,0.0,2222.0
2020-11-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,287.0,671867.0,0.62,0.0,,0.0,,0.0,2341.0
2020-11-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,287.0,680764.0,0.62,0.0,,0.0,,0.0,2372.0
2020-11-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,287.0,670288.5,0.62,0.0,,0.0,,0.0,2335.5
2020-11-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,287.0,714343.0,0.62,0.0,,0.0,,0.0,2489.0
2020-11-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,287.0,683490.5,0.62,0.0,,0.0,,0.0,2381.5
2020-11-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,287.0,704154.5,0.62,0.0,,0.0,,0.0,2453.5
2020-11-12,200.0,483600.0,0.51,0.32,0.49,,241800.0,100.0,100.0,241800.0,,,,100.0,,,,,,,,0.24,100.0,,0.24,,,100.0,34.84,0.0,0.0,0.0,100.0,,1.0,100.0,0.6969,2418.0
2020-11-13,520.0,1255540.0,1.31,0.83,1.26,,627770.0,260.0,260.0,627770.0,,160.0,0.38,,,,160.0,,,0.38,160.0,,,,0.63,,,100.0,90.59,0.0,0.0,0.0,100.0,,1.0,100.0,1.8118,2414.5
2020-11-16,520.0,1295840.0,1.3,0.83,1.25,,647920.0,260.0,260.0,647920.0,,,,,,,,,,,,,,,0.63,,,100.0,90.59,0.0,0.0,0.0,100.0,,1.0,100.0,1.8118,2492.0
2020-11-17,520.0,1285700.0,1.28,0.83,1.3,,642850.0,260.0,260.0,642850.0,,,,,,,,,,,,,,,0.65,,,100.0,90.59,0.0,0.0,0.0,100.0,,1.0,100.0,1.8118,2472.5
2020-11-18,520.0,1288820.0,1.26,0.83,1.28,,644410.0,260.0,260.0,644410.0,,,,,,,,,,,,,,,0.64,,,100.0,89.97,0.0,0.0,0.0,100.0,,1.0,100.0,1.7993,2478.5
2020-11-19,520.0,1261520.0,1.26,0.82,1.29,,630760.0,260.0,260.0,630760.0,,,,,,,,,,,,,,,0.64,,,100.0,89.97,0.0,0.0,0.0,100.0,,1.0,100.0,1.7993,2426.0
2020-11-20,520.0,1270880.0,1.22,0.82,1.26,,635440.0,260.0,260.0,635440.0,,,,,,,,,,,,,,,0.63,,,100.0,89.97,0.0,0.0,0.0,100.0,,1.0,100.0,1.7993,2444.0
2020-11-23,520.0,1263080.0,1.09,0.82,1.27,,631540.0,260.0,260.0,631540.0,,,,,,,,,,,,,,,0.64,,,100.0,89.97,0.0,0.0,0.0,100.0,,1.0,100.0,1.7993,2429.0
2020-11-24,520.0,1303120.0,1.08,0.82,1.26,,651560.0,260.0,260.0,651560.0,,,,,,,,,,,,,,,0.63,,,100.0,90.59,0.0,0.0,0.0,100.0,,1.0,100.0,1.8118,2506.0
2020-11-25,520.0,1297920.0,1.26,0.82,1.28,,648960.0,260.0,260.0,648960.0,,,,,,,,,,,,,,,0.65,,,100.0,90.59,0.0,0.0,0.0,100.0,,1.0,100.0,1.8118,2496.0
2020-11-26,520.0,1301040.0,1.25,0.82,1.28,,650520.0,260.0,260.0,650520.0,,,,,,,,,,,,,,,0.65,,,100.0,90.59,0.0,0.0,0.0,100.0,,1.0,100.0,1.8118,2502.0
2020-11-27,520.0,1298960.0,1.26,0.82,1.3,,649480.0,260.0,260.0,649480.0,,,,,,,,,,,,,,,0.65,,,100.0,90.59,0.0,0.0,0.0,100.0,,1.0,100.0,1.8118,2498.0
2020-11-30,520.0,1274260.0,1.26,0.82,1.3,,637130.0,260.0,260.0,637130.0,,,,,,,,,,,,,,,0.65,,,100.0,90.59,0.0,0.0,0.0,100.0,,1.0,100.0,1.8118,2450.5
2020-12-01,520.0,1301560.0,1.23,0.82,1.26,,650780.0,260.0,260.0,650780.0,,,,,,,,,,,,,,,0.63,,,100.0,90.59,0.0,0.0,0.0,100.0,,1.0,100.0,1.8118,2503.0
2020-12-02,200.0,496200.0,0.47,0.31,0.5,,248100.0,100.0,100.0,248100.0,,,,,,0.38,,160.0,,,,,,160.0,0.25,0.38,,100.0,34.84,0.0,0.0,0.0,100.0,,1.0,100.0,0.6969,2481.0
2020-12-03,200.0,493700.0,0.47,0.31,0.49,,246850.0,100.0,100.0,246850.0,,,,,,,,,,,,,,,0.25,,,100.0,34.84,0.0,0.0,0.0,100.0,,1.0,100.0,0.6969,2468.5
2020-12-04,200.0,499400.0,0.47,0.31,0.49,,249700.0,100.0,100.0,249700.0,,,,,,,,,,,,,,,0.25,,,100.0,34.84,0.0,0.0,0.0,100.0,,1.0,100.0,0.6969,2497.0
2020-12-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.25,,100.0,,,,,,100.0,0.0,0.25,,0.0,0.0,287.0,718935.0,0.7,0.0,,0.0,100.0,0.0,2505.0
2020-12-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,287.0,723383.5,0.7,0.0,,0.0,,0.0,2520.5
2020-12-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,287.0,725966.5,0.7,0.0,,0.0,,0.0,2529.5
2020-12-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,287.0,713912.5,0.71,0.0,,0.0,,0.0,2487.5
2020-12-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,287.0,704011.0,0.7,0.0,,0.0,,0.0,2453.0
2020-12-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,287.0,712621.0,0.69,0.0,,0.0,,0.0,2483.0
2020-12-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,287.0,709751.0,0.69,0.0,,0.0,,0.0,2473.0
2020-12-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,287.0,720370.0,0.69,0.0,,0.0,,0.0,2510.0
2020-12-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,287.0,718504.5,0.69,0.0,,0.0,,0.0,2503.5
2020-12-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,287.0,714917.0,0.7,0.0,,0.0,,0.0,2491.0
2020-12-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,287.0,704011.0,0.7,0.0,,0.0,,0.0,2453.0
2020-12-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,287.0,719509.0,0.69,0.0,,0.0,,0.0,2507.0
2020-12-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,287.0,723383.5,0.69,0.0,,0.0,,0.0,2520.5
2020-12-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,287.0,722235.5,0.69,0.0,,0.0,,0.0,2516.5
2020-12-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,287.0,722235.5,0.69,0.0,,0.0,,0.0,
2020-12-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,287.0,729984.5,0.69,0.0,,0.0,,0.0,2543.5
2020-12-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,287.0,726827.5,0.69,0.0,,0.0,,0.0,2532.5
2020-12-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,287.0,723096.5,0.69,0.0,,0.0,,0.0,2519.5
2020-12-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,287.0,722379.0,0.69,0.0,,0.0,,0.0,2517.0
2021-01-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,287.0,722379.0,0.68,0.0,,0.0,,0.0,
2021-01-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,287.0,709320.5,0.69,0.0,,0.0,,0.0,2471.5
2021-01-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,287.0,712621.0,0.69,0.0,,0.0,,0.0,2483.0
2021-01-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,294.0,752199.0,0.69,0.0,,0.0,,0.0,2558.5
2021-01-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,287.0,747922.0,0.69,0.0,,0.0,,0.0,2606.0
2021-01-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,280.0,736540.0,0.69,0.0,,0.0,,0.0,2630.5
2021-01-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,280.0,747600.0,0.69,0.0,,0.0,,0.0,2670.0
2021-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2662.5
2021-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2674.5
2021-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2688.5
2021-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2651.0
2021-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2659.5
2021-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2655.5
2021-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2741.0
2021-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2741.5
2021-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2709.0
2021-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2707.0
2021-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2732.0
